date,candidate,office,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,source,date_precision,is_incremental,matched_election_candidate,join_confidence,sha256,notes
2016-12-01,Gary Bowen,"Metro Township Council (founding, at-large)",2016,summary,Year-end summary (December),"2016 Gary Bowen (Metro Township Council (founding, at-large)) - campaign-finance disclosure (Year-end summary (December))",https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/2016_year_end/gary-bowen_final_redacted.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2016_dec_gary-bowen.pdf,slco_clerk_static,county_folder_ym,,GARY BOWEN,medium,1d5fa9130319365b914e7dffc2cced64594ce166a4cd3ea7e19df2495dd975c9,2016 founding cohort year-end summary ('gary-bowen_final'). See flag #1.
2016-12-01,Jennifer Hawkes,"Metro Township Council (founding, at-large)",2016,summary,Dissolution report (December),"2016 Jennifer Hawkes (Metro Township Council (founding, at-large)) - campaign-finance disclosure (Dissolution report (December))",https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/dissolutions/jennifer-hawkes_dissolution_redacted.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2016_dec-dissolution_jennifer-hawkes.pdf,slco_clerk_static,county_folder_ym,,JENNIFER HAWKES,medium,b228ff9a6515c4921e368ad891f7cd6eb543eb5e6d29fc96c4a1d0c3d88fbd88,2016 founding cohort; committee-dissolution/closing report (county 'dissolutions' folder). See flag #1.
2016-12-01,Joe Smolka,"Metro Township Council (founding, at-large)",2016,summary,Year-end summary (December),"2016 Joe Smolka (Metro Township Council (founding, at-large)) - campaign-finance disclosure (Year-end summary (December))",https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/2016_year_end/joseph-smolka_redacted.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2016_dec_joe-smolka.pdf,slco_clerk_static,county_folder_ym,,JOE SMOLKA,medium,040d87b25b1f3e5c337b8b607d09705c2435cacf027caae6c188cc8079e1f4e9,2016 founding cohort year-end summary (county '2016_year_end' folder). See flag #1.
2016-12-01,Kathryn Christensen,"Metro Township Council (founding, at-large)",2016,summary,Year-end summary (December),"2016 Kathryn Christensen (Metro Township Council (founding, at-large)) - campaign-finance disclosure (Year-end summary (December))",https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/2016_year_end/kathryn-christensen_redacted.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2016_dec_kathryn-christensen.pdf,slco_clerk_static,county_folder_ym,,,,7fb9270ad65db075a728cdcb8c9c2a71fdb8ea66be93d3b320d3c6c8ffa53786,2016 founding cohort year-end summary. Not in election_results - flag #1.
2016-12-01,Rick Raile,"Metro Township Council (founding, at-large)",2016,summary,Dissolution report (December),"2016 Rick Raile (Metro Township Council (founding, at-large)) - campaign-finance disclosure (Dissolution report (December))",https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/dissolutions/rickey-raile_dissolution_redacted.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2016_dec-dissolution_rick-raile.pdf,slco_clerk_static,county_folder_ym,,,,221c84163e4aae4eecc3db7931617fc6d60bf406f4c7898e237bfef6910e2a7e,2016 founding cohort; dissolution/closing report. Not in election_results - flag #1.
2016-12-01,Steve Hook,"Metro Township Council (founding, at-large)",2016,summary,Dissolution report (December),"2016 Steve Hook (Metro Township Council (founding, at-large)) - campaign-finance disclosure (Dissolution report (December))",https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/dissolutions/stephen-hook_dissolution_redacted.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2016_dec-dissolution_steve-hook.pdf,slco_clerk_static,county_folder_ym,,,,98ba3273449af0a4e93fd9d2fac27ca8394814bab0443e80462ef77613bb89d7,2016 founding cohort; dissolution/closing report. Hook not in election_results - flag #1.
2017-11-01,Gary Bowen,Metro Township Council At-Large (2017 @LRG),2017,interim,Interim (November),2017 Gary Bowen (Metro Township Council At-Large (2017 @LRG)) - campaign-finance disclosure (Interim (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/gary-bowen---emigration.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2017_nov_gary-bowen.pdf,slco_clerk_static,county_page_year_label,,GARY BOWEN,high,6d4365d041cbc85638979d8458de42fea1575bc5931ece82466183bd021e89e2,"2017 @LRG WINNER (320 votes, 48.6%) in election_results."
2017-11-01,Joe Smolka,Metro Township Council At-Large (2017 @LRG),2017,interim,Interim (November),2017 Joe Smolka (Metro Township Council At-Large (2017 @LRG)) - campaign-finance disclosure (Interim (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/joe-smolka---emigration1.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2017_nov_joe-smolka.pdf,slco_clerk_static,county_page_year_label,,JOE SMOLKA,high,173fbee3e3f53f7878fbe61c74b7a8bc127b7f35f5b58febcb83913edaf74755,"2017 @LRG WINNER (338 votes, 51.4%) in election_results. Township-era presiding Mayor."
2017-12-01,Gary Bowen,Metro Township Council At-Large (2017 @LRG),2017,summary,Year-end summary (December),2017 Gary Bowen (Metro Township Council At-Large (2017 @LRG)) - campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/gary-bowen.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2017_dec_gary-bowen.pdf,slco_clerk_static,county_page_year_label,,GARY BOWEN,high,0154506de3d27370f47f5f3f0d10679d475307ec941b0534f05aceef9367f995,2017 @LRG WINNER year-end summary.
2017-12-01,Joe Smolka,Metro Township Council At-Large (2017 @LRG),2017,summary,Year-end summary (December),2017 Joe Smolka (Metro Township Council At-Large (2017 @LRG)) - campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/joe-smolka.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2017_dec_joe-smolka.pdf,slco_clerk_static,county_page_year_label,,JOE SMOLKA,high,754e07978af68581de42c91a9d9921bcd50ad8feb0f728dbdb8a54926d72b4da,2017 @LRG WINNER year-end summary.
2019-10-01,Catherine Harris,Metro Township Council At-Large (2019 cycle),2019,interim,Interim (October),2019 Catherine Harris (Metro Township Council At-Large (2019 cycle)) - campaign-finance disclosure (Interim (October)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/catherine-harris-candidates-report-emigration-metro-township_redacted.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2019_oct_catherine-harris.pdf,slco_clerk_static,county_page_year_label,,CATHERINE M HARRIS,medium,88db02c4a09414721ba37ba2870ded2eeac159c9aa668db0cacfe8f5a9434f94,2019 filing (source file titled 'candidates report'); 2019 contest absent from election_results (flag #2). Harris is a certified 2023 winner.
2019-10-01,David Paul Brems,Metro Township Council At-Large (2019 cycle),2019,interim,Interim (October),2019 David Paul Brems (Metro Township Council At-Large (2019 cycle)) - campaign-finance disclosure (Interim (October)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/david-paul-brems---emigration.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2019_oct_david-paul-brems.pdf,slco_clerk_static,county_page_year_label,,DAVID PAUL BREMS,medium,508dcdd49e55ca31f8b8048328c5a40f6116c93b10286fcdceeda026d23a6183,2019 filing; 2019 contest absent from election_results (flag #2). Brems is a certified 2023 winner and current city Mayor.
2019-10-01,Jennifer Hawkes,Metro Township Council At-Large (2019 cycle),2019,interim,Interim (October),2019 Jennifer Hawkes (Metro Township Council At-Large (2019 cycle)) - campaign-finance disclosure (Interim (October)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/jennifer-hawkes---emigration.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2019_oct_jennifer-hawkes.pdf,slco_clerk_static,county_page_year_label,,JENNIFER HAWKES,medium,a1f59f03922b3c423d9aa6b0810c829cd26ba65579d71f9b2c14eb619f12da44,2019 filing (county page '2019 Financial Disclosure Reporting'). The 2019 council contest is ABSENT from election_results - finance surfaces the documented 2019 gap (flag #2). Hawkes is a certified 2023 winner.
2019-10-01,Tyler Tippets,Metro Township Council At-Large (2019 cycle),2019,interim,Interim (October),2019 Tyler Tippets (Metro Township Council At-Large (2019 cycle)) - campaign-finance disclosure (Interim (October)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/tyler-tippetts---emigration.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2019_oct_tyler-tippets.pdf,slco_clerk_static,county_page_year_label,,TYLER TIPPETTS,medium,589e82073953bc080596789f75a3d1b83d0e4f5ab4f16af577e6862e4f497d60,2019 filing; 2019 contest absent from election_results (flag #2). Tippetts is the 2023 runner-up.
2019-12-01,Catherine Harris,Metro Township Council At-Large (2019 cycle),2019,summary,Year-end summary (December),2019 Catherine Harris (Metro Township Council At-Large (2019 cycle)) - campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/catherine-harris---emigration.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2019_dec_catherine-harris.pdf,slco_clerk_static,county_page_year_label,,CATHERINE M HARRIS,medium,66bfba953488fa579f02939c2aad1f6489bd746b82239f08ceeedb265637b105,2019 filing year-end summary; flag #2. Harris is a certified 2023 winner.
2019-12-01,Tyler Tippets,Metro Township Council At-Large (2019 cycle),2019,summary,Year-end summary (December),2019 Tyler Tippets (Metro Township Council At-Large (2019 cycle)) - campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/tyler-tippetts---emigration-1.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2019_dec_tyler-tippets.pdf,slco_clerk_static,county_page_year_label,,TYLER TIPPETTS,medium,9a66916df2fb10885acacaa84fda584bf9acb22c3fa05d313b2d93bb0bdaacbe,2019 filing year-end summary; flag #2. Tippetts is the 2023 runner-up.
2025-08-01,Zachary Posner,"City of Emigration Canyon Council (2025, at-large)",2025,interim,Report Prior to Primary Election (Aug 5),"2025 Zachary Posner (City of Emigration Canyon Council (2025, at-large)) - campaign-finance disclosure (Report Prior to Primary Election (Aug 5))",https://emigration.utah.gov/_files/ugd/e1a144_09f61cfae40045868f26622733d41418.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/city_electioninfo_zachary-posner.pdf,city_website,form_report_box,,ZACHARY POSNER,high,c1bf62b2e13d04ed9bd915c727809f0f39b82bfaf69568e987cdb08660780e61,"2025 municipal primary campaign-finance statement (10-3-208), signed 8/1/2025, received 08-01-2025. Posner placed 3rd in the primary (53). Scanned form. Council Member (4-yr)."
2025-08-05,Dillon Wheelock,"City of Emigration Canyon Council (2025, at-large)",2025,interim,Report Prior to Primary Election (Aug 5),"2025 Dillon Wheelock (City of Emigration Canyon Council (2025, at-large)) - campaign-finance disclosure (Report Prior to Primary Election (Aug 5))",https://emigration.utah.gov/_files/ugd/e1a144_add27eb930c644a9bc38e022ff01233d.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/city_electioninfo_dillon-wheelock.pdf,city_website,form_report_box,,DILLON WHEELOCK,high,e685d44df54be60a8ddb165c20bb1636fd32631271ece63499c533ce20a0ddf7,"2025 municipal primary campaign-finance statement (10-3-208), signed 08/05/25, received 08-05-2025. Wheelock placed 4th in the primary (14). Scanned form. Council Member (4-yr)."
2025-08-05,Jacob Steed,"City of Emigration Canyon Council (2025, at-large)",2025,interim,Report Prior to Primary Election (Aug 5),"2025 Jacob Steed (City of Emigration Canyon Council (2025, at-large)) - campaign-finance disclosure (Report Prior to Primary Election (Aug 5))",https://emigration.utah.gov/_files/ugd/e1a144_5195c4cf25104f039c6ed3bf7db35b30.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/city_electioninfo_jacob-steed.pdf,city_website,form_report_box,,JACOB STEED,high,747df95ffab8c524c36ef68544036f7ceb8a7dfeae0baecaa76651231e2c92ed,"2025 municipal primary campaign-finance statement (10-3-208), received 08-05-2025. Steed is the 2025 general runner-up (201) and primary 2nd (116). Scanned form (image; ~0 char text layer)."
2025-08-05,Robert Pinon,"City of Emigration Canyon Council (2025, at-large)",2025,interim,Report Prior to Primary Election (Aug 5),"2025 Robert Pinon (City of Emigration Canyon Council (2025, at-large)) - campaign-finance disclosure (Report Prior to Primary Election (Aug 5))",https://emigration.utah.gov/_files/ugd/e1a144_28acb8d9149340dc9a96f770aa6ba9c0.pdf,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/city_electioninfo_robert-pinon.pdf,city_website,form_report_box,,ROBERTO PINON,high,a963f3cc8a2315bd1c1ab08a6637fbfa63d77339f4822bfa89ab283f8c1f4a3d,"2025 municipal primary campaign-finance statement (10-3-208), received 08-05-2025. Pinon is the 2025 general WINNER (324 votes, 61.7%). Born-digital fillable PDF (text). Office Seeking = Council Member (4-yr)."
2026-01-15,Catherine Harris,City of Emigration Canyon - Council (annual COI),,coi_disclosure,Annual elected-officer COI (Jan window),(annual) Catherine Harris (City of Emigration Canyon - Council (annual COI)) - Conflict-of-Interest disclosure (Annual elected-officer COI (Jan window)),https://emigration.utah.gov/_files/ugd/e1a144_043d46a17c4a409aae777ec9b284ef57.pdf,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/city_coi_catherine-harris.pdf,city_website,city_page_label,,CATHERINE M HARRIS,medium,c9ba0c107422d95e3d66d574324ed9e39a5e89caa6d1cf24a7712d21bbfde92a,"Annual elected-officer COI (10-3-1301), not campaign finance. Harris = current council member (2023 winner); form lists spouse John Bird."
2026-01-15,David Brems,City of Emigration Canyon - Mayor (annual COI),,coi_disclosure,Annual elected-officer COI (Jan window),(annual) David Brems (City of Emigration Canyon - Mayor (annual COI)) - Conflict-of-Interest disclosure (Annual elected-officer COI (Jan window)),https://emigration.utah.gov/_files/ugd/e1a144_51330eb2be784bbeb0b09d8c3a68686a.pdf,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/city_coi_david-brems.pdf,city_website,city_page_label,,DAVID PAUL BREMS,medium,76d8e463b10c6905faab77c2c410f2a20bfcad99eda6f4868033fa073338c55c,"Annual elected-officer Conflict-of-Interest disclosure (Utah Code 10-3-1301), NOT a campaign-finance report. Brems = current city Mayor (2023 winner). Date anchored to the Jan 1-31 filing window."
2026-01-15,Jennifer Hawkes,City of Emigration Canyon - Council (annual COI),,coi_disclosure,Annual elected-officer COI (Jan window),(annual) Jennifer Hawkes (City of Emigration Canyon - Council (annual COI)) - Conflict-of-Interest disclosure (Annual elected-officer COI (Jan window)),https://emigration.utah.gov/_files/ugd/e1a144_847b1a7c63ab436ea1f0c5455ef08866.pdf,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/city_coi_jennifer-hawkes.pdf,city_website,city_page_label,,JENNIFER HAWKES,medium,8edac786e2af2b3c906a1d003934f700d5cf598eb746d0e50db01d158ebd50eb,"Annual elected-officer COI (10-3-1301), not campaign finance. Hawkes = current council member (2023 winner)."
2026-01-15,Nicholas Griffith,City of Emigration Canyon - Council (candidate/officeholder COI),,coi_disclosure,Candidate/officeholder COI,(annual) Nicholas Griffith (City of Emigration Canyon - Council (candidate/officeholder COI)) - Conflict-of-Interest disclosure (Candidate/officeholder COI),https://emigration.utah.gov/_files/ugd/e1a144_0e3d67cea500409fbb93a991e12e1ab4.pdf,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/city_coi_nicholas-griffith.pdf,city_website,city_page_label,,,,60b3537bed6f58ae02f667ca4338e06eed47d704d4028bd834a7d9e8006f38a7,"Candidate/officeholder Conflict-of-Interest disclosure (10-3-1313), not campaign finance. Griffith is NOT among the certified 2025 candidates (2025 field: Pinon/Steed/Posner/Wheelock) yet holds a 2026 council seat -> APPOINTED, not elected (roster nuance) - flag #3. 'Retired Diplomat / U.S. Foreign Service' on form."
2026-01-15,Robert Pinon,City of Emigration Canyon - Council (annual COI),,coi_disclosure,Annual elected-officer COI (Jan window),(annual) Robert Pinon (City of Emigration Canyon - Council (annual COI)) - Conflict-of-Interest disclosure (Annual elected-officer COI (Jan window)),https://emigration.utah.gov/_files/ugd/e1a144_f70060cedf2d4413a4ef130c5f592c0d.pdf,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/city_coi_robert-pinon.pdf,city_website,city_page_label,,ROBERTO PINON,medium,bf5c030304d913257ddb676cec5ce26845d3a9987be57f4629a3098ced90f243,"Annual elected-officer COI (10-3-1301), not campaign finance. Pinon = current council member (2025 winner)."
