year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2023,municipal general,Council,At-Large,White City Metro Township Council At-Large,WHT003,PAULINA F. FLINT,138,False
2023,municipal general,Council,At-Large,White City Metro Township Council At-Large,WHT003,TYLER HUISH,142,False
2023,municipal general,Council,At-Large,White City Metro Township Council At-Large,WHT004,GREG SHELTON,138,False
2023,municipal general,Council,At-Large,White City Metro Township Council At-Large,WHT004,HOWARD F. VAN HORN II,65,False
2023,municipal general,Council,At-Large,White City Metro Township Council At-Large,WHT004,NICK J. WEST,72,False
2023,municipal general,Council,At-Large,White City Metro Township Council At-Large,WHT004,PAULINA F. FLINT,130,False
2023,municipal general,Council,At-Large,White City Metro Township Council At-Large,WHT004,TYLER HUISH,149,False
2025,municipal general,Mayor,,White City Mayor,WHT001,ALLAN PERRY,189,False
2025,municipal general,Mayor,,White City Mayor,WHT001,PAULINA FLINT,90,False
2025,municipal general,Mayor,,White City Mayor,WHT001,Write-in (unresolved),0,False
2025,municipal general,Mayor,,White City Mayor,WHT002,ALLAN PERRY,152,False
2025,municipal general,Mayor,,White City Mayor,WHT002,PAULINA FLINT,157,False
2025,municipal general,Mayor,,White City Mayor,WHT002,Write-in (unresolved),0,False
2025,municipal general,Mayor,,White City Mayor,WHT003,ALLAN PERRY,193,False
2025,municipal general,Mayor,,White City Mayor,WHT003,PAULINA FLINT,100,False
2025,municipal general,Mayor,,White City Mayor,WHT003,Write-in (unresolved),0,False
2025,municipal general,Mayor,,White City Mayor,WHT004,ALLAN PERRY,206,False
2025,municipal general,Mayor,,White City Mayor,WHT004,PAULINA FLINT,109,False
2025,municipal general,Mayor,,White City Mayor,WHT004,Write-in (unresolved),0,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT001,DOUGLAS DENNING,104,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT001,LINDA PRICE,155,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT001,Write-in (unresolved),0,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT002,DOUGLAS DENNING,83,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT002,LINDA PRICE,194,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT002,Write-in (unresolved),0,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT003,DOUGLAS DENNING,63,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT003,LINDA PRICE,182,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT003,Write-in (unresolved),0,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT004,DOUGLAS DENNING,57,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT004,LINDA PRICE,199,False
2025,municipal general,Council,At-Large B,White City Council At-Large B,WHT004,Write-in (unresolved),0,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT001,NEIL MAHONEY,143,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT001,PHILLIP CARDENAZ,133,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT001,Write-in (unresolved),0,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT002,NEIL MAHONEY,108,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT002,PHILLIP CARDENAZ,192,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT002,Write-in (unresolved),0,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT003,NEIL MAHONEY,175,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT003,PHILLIP CARDENAZ,112,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT003,Write-in (unresolved),0,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT004,NEIL MAHONEY,209,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT004,PHILLIP CARDENAZ,99,False
2025,municipal general,Council,At-Large C,White City Council At-Large C,WHT004,Write-in (unresolved),0,False
