week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2023-03-01,2023-02-23,0,1,3,0,city council
2023-03-15,2023-03-09,0,1,6,0,city council
2023-04-05,2023-03-30,0,1,4,0,city council
2023-05-03,2023-04-27,0,1,7,0,city council
2023-05-17,2023-05-11,0,1,2,0,city council
2023-06-07,2023-06-01,0,1,4,1,city council
2023-06-21,2023-06-15,0,1,13,1,city council
2023-07-19,2023-07-13,0,1,4,0,city council
2023-08-02,2023-07-27,0,1,4,0,city council
2023-08-16,2023-08-10,0,1,2,0,city council
2023-09-06,2023-08-31,0,1,1,0,city council
2023-09-20,2023-09-14,0,1,3,0,city council
2023-10-04,2023-09-28,0,1,4,0,city council
2023-10-18,2023-10-12,0,1,2,0,city council
2023-11-01,2023-10-26,0,1,4,0,city council
2023-11-15,2023-11-09,0,1,2,0,city council
2023-12-06,2023-11-30,0,1,4,0,city council
2024-01-03,2023-12-28,0,1,5,0,city council
2024-01-17,2024-01-11,0,1,3,0,city council
2024-02-07,2024-02-01,0,1,6,0,city council
2024-02-21,2024-02-15,0,1,2,0,city council
2024-03-06,2024-02-29,0,1,4,0,city council
2024-03-20,2024-03-14,0,1,2,0,city council
2024-04-03,2024-03-28,0,1,3,0,city council
2024-05-01,2024-04-25,0,1,6,0,city council
2024-05-15,2024-05-09,0,1,2,0,city council
2024-06-05,2024-05-30,0,1,3,1,city council
2024-06-19,2024-06-13,0,1,6,0,city council
2024-07-17,2024-07-11,0,1,4,0,city council
2024-07-31,2024-07-25,0,1,0,0,let s talk taylorsville
2024-08-07,2024-08-01,0,1,6,0,city council
2024-08-21,2024-08-15,0,2,2,0,city council; truth in taxation
2024-09-04,2024-08-29,0,1,2,0,city council
2024-09-18,2024-09-12,0,1,2,0,city council
2024-10-02,2024-09-26,0,1,5,0,city council
2024-10-16,2024-10-10,0,1,1,0,city council
2024-11-06,2024-10-31,0,1,0,0,city council
2024-11-20,2024-11-14,0,1,4,0,city council
2024-12-04,2024-11-28,0,1,5,0,city council
2025-01-08,2025-01-02,0,1,3,0,city council
2025-01-22,2025-01-16,0,1,6,0,city council
2025-02-05,2025-01-30,0,1,2,0,city council
2025-02-19,2025-02-13,0,1,1,0,city council
2025-03-05,2025-02-27,0,1,2,0,city council
2025-03-19,2025-03-13,0,1,5,0,city council
2025-04-02,2025-03-27,0,1,3,0,city council
2025-05-07,2025-05-01,0,1,6,0,city council
2025-05-21,2025-05-15,0,1,4,0,city council
2025-06-04,2025-05-29,0,1,15,0,city council
2025-06-18,2025-06-12,0,1,4,0,city council
2025-07-09,2025-07-03,0,1,4,0,city council
2025-08-06,2025-07-31,0,1,2,0,city council
2025-08-20,2025-08-14,0,1,2,0,city council
2025-09-03,2025-08-28,0,1,2,0,city council
2025-09-17,2025-09-11,0,1,5,0,city council
2025-10-01,2025-09-25,0,1,3,0,city council
2025-10-15,2025-10-09,0,1,2,0,city council
2025-11-05,2025-10-30,0,1,2,0,city council
2025-11-19,2025-11-13,0,1,3,0,city council
2025-12-03,2025-11-27,0,1,5,0,city council
2025-12-17,2025-12-11,0,1,9,0,city council
2026-01-07,2026-01-01,0,1,5,0,city council
2026-01-21,2026-01-15,0,1,3,0,city council
2026-02-04,2026-01-29,0,1,3,0,city council
2026-02-18,2026-02-12,0,1,4,0,city council
2026-03-04,2026-02-26,0,1,4,0,city council
2026-03-18,2026-03-12,0,1,3,0,city council
2026-04-01,2026-03-26,0,1,3,0,city council
2026-04-15,2026-04-09,0,1,5,0,city council
2026-05-06,2026-04-30,0,1,8,0,city council
2026-05-20,2026-05-14,0,1,5,0,city council
2026-06-03,2026-05-28,0,1,4,0,city council
