week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2022-07-14,2022-07-08,0,1,10,0,city council meeting
2022-07-21,2022-07-15,0,1,8,0,city council meeting
2022-07-28,2022-07-22,0,1,5,3,city council meeting
2022-09-01,2022-08-26,6,1,17,0,city council meeting
2022-09-15,2022-09-09,2,2,10,1,city council meeting
2022-09-29,2022-09-23,0,1,0,0,city council meeting
2022-10-06,2022-09-30,10,1,12,3,city council meeting
2022-10-27,2022-10-21,10,1,10,0,city council meeting
2022-11-03,2022-10-28,0,1,6,0,city council meeting
2022-11-10,2022-11-04,2,1,5,0,city council meeting
2022-11-17,2022-11-11,4,1,10,1,city council meeting
2022-12-08,2022-12-02,7,1,7,0,city council meeting
2022-12-15,2022-12-09,0,1,11,1,city council meeting
2023-01-05,2022-12-30,3,1,10,2,city council meeting
2023-01-12,2023-01-06,0,1,8,0,city council meeting
2023-01-19,2023-01-13,0,1,3,0,city council meeting
2023-01-26,2023-01-20,0,2,7,0,city council meeting; city council meeting_2
2023-02-02,2023-01-27,17,1,6,0,city council meeting
2023-02-16,2023-02-10,3,1,11,1,city council meeting
2023-03-02,2023-02-24,0,1,1,0,city council meeting
2023-03-09,2023-03-03,2,2,16,1,city council meeting
2023-03-16,2023-03-10,2,1,1,0,city council meeting
2023-03-23,2023-03-17,2,1,5,1,city council meeting
2023-04-06,2023-03-31,3,1,12,2,city council meeting
2023-04-27,2023-04-21,2,2,19,2,city council meeting
2023-05-11,2023-05-05,2,1,13,1,city council meeting
2023-05-25,2023-05-19,0,1,12,1,city council meeting
2023-06-01,2023-05-26,1,1,6,0,city council meeting
2023-06-08,2023-06-02,3,0,0,0,
2023-06-15,2023-06-09,2,2,15,0,city council meeting
2023-06-22,2023-06-16,1,1,16,2,city council meeting
2023-07-06,2023-06-30,3,1,7,0,city council meeting
2023-07-13,2023-07-07,2,2,10,2,city council meeting
2023-07-27,2023-07-21,3,1,10,0,city council meeting
2023-08-24,2023-08-18,0,1,11,1,city council meeting
2023-08-31,2023-08-25,0,1,7,0,city council meeting
2023-09-14,2023-09-08,0,2,13,0,city council meeting
2023-09-21,2023-09-15,0,2,3,0,city council meeting
2023-09-28,2023-09-22,0,1,10,0,city council meeting
2023-10-05,2023-09-29,2,1,5,0,city council meeting
2023-10-12,2023-10-06,0,1,0,0,city council meeting
2023-10-26,2023-10-20,1,1,10,0,city council meeting
2023-11-02,2023-10-27,0,1,7,0,city council meeting
2023-11-16,2023-11-10,0,2,9,1,city council meeting
2023-11-30,2023-11-24,0,1,13,0,city council meeting
2023-12-07,2023-12-01,4,1,6,0,city council meeting
2023-12-14,2023-12-08,29,1,11,0,city council meeting
2024-01-04,2023-12-29,1,1,11,0,city council meeting
2024-01-11,2024-01-05,0,1,4,0,city council meeting
2024-01-18,2024-01-12,0,2,3,0,city council meeting
2024-02-01,2024-01-26,0,1,10,1,city council meeting
2024-02-15,2024-02-09,1,1,2,1,city council meeting
2024-03-07,2024-03-01,31,2,8,1,city council meeting
2024-03-14,2024-03-08,0,1,5,0,city council meeting
2024-03-28,2024-03-22,0,1,0,0,city council meeting
2024-04-04,2024-03-29,0,1,9,0,city council meeting
2024-04-11,2024-04-05,0,1,5,0,city council meeting
2024-04-25,2024-04-19,0,1,6,0,city council meeting
2024-05-02,2024-04-26,5,1,9,1,city council meeting
2024-05-16,2024-05-10,0,1,14,4,city council meeting
2024-05-23,2024-05-17,0,1,7,1,city council meeting
2024-06-06,2024-05-31,3,2,4,0,city council meeting
2024-06-20,2024-06-14,1,1,12,0,city council meeting
2024-06-27,2024-06-21,0,1,0,0,city council meeting
2024-07-04,2024-06-28,6,1,9,2,city council meeting
2024-07-11,2024-07-05,0,1,11,0,city council meeting
2024-08-08,2024-08-02,0,1,0,0,city council meeting
2024-08-15,2024-08-09,0,1,8,1,city council meeting
2024-08-22,2024-08-16,1,1,6,2,city council meeting
2024-09-05,2024-08-30,0,1,10,1,city council meeting
2024-09-26,2024-09-20,10,1,10,0,city council meeting
2024-10-10,2024-10-04,6,1,7,2,city council meeting
2024-10-24,2024-10-18,0,1,7,0,city council meeting
2024-11-07,2024-11-01,2,1,5,0,city council meeting
2024-11-21,2024-11-15,45,2,8,0,city council meeting
2024-12-12,2024-12-06,2,2,12,1,city council meeting
2024-12-19,2024-12-13,5,1,7,0,city council meeting
2025-01-09,2025-01-03,0,1,12,1,city council meeting
2025-01-16,2025-01-10,0,1,6,0,city council meeting
2025-01-23,2025-01-17,0,1,6,0,city council meeting
2025-02-06,2025-01-31,3,1,7,0,city council meeting
2025-02-13,2025-02-07,1,1,0,0,city council meeting
2025-02-20,2025-02-14,1,1,4,0,city council meeting
2025-02-27,2025-02-21,1,1,6,0,city council meeting
2025-03-13,2025-03-07,3,1,8,0,city council meeting
2025-03-20,2025-03-14,1,2,7,1,city council meeting
2025-03-27,2025-03-21,6,2,13,0,city council meeting
2025-04-10,2025-04-04,2,1,8,0,city council meeting
2025-04-24,2025-04-18,8,1,14,0,city council meeting
2025-05-01,2025-04-25,3,2,11,2,city council meeting
2025-05-15,2025-05-09,23,2,12,2,city council meeting
2025-05-22,2025-05-16,0,1,12,0,city council meeting
2025-06-05,2025-05-30,0,1,6,0,city council meeting
2025-06-12,2025-06-06,3,1,16,0,city council meeting
2025-06-26,2025-06-20,2,1,6,0,city council meeting
2025-07-10,2025-07-04,7,1,15,2,city council meeting
2025-07-31,2025-07-25,0,1,2,0,city council meeting
2025-08-14,2025-08-08,20,1,8,0,city council meeting
2025-08-21,2025-08-15,0,1,0,0,city council meeting
2025-08-28,2025-08-22,3,2,7,0,city council meeting
2025-09-04,2025-08-29,5,1,6,0,city council meeting
2025-09-11,2025-09-05,0,1,0,0,city council meeting
2025-09-25,2025-09-19,8,2,6,0,city council meeting
2025-10-16,2025-10-10,1,2,8,0,city council meeting
2025-10-23,2025-10-17,4,1,5,0,city council meeting
2025-11-06,2025-10-31,14,1,11,0,city council meeting
2025-11-20,2025-11-14,1,1,10,0,city council meeting
2025-11-27,2025-11-21,0,1,1,0,city council meeting
2025-12-11,2025-12-05,0,1,8,1,city council meeting
2025-12-18,2025-12-12,3,1,7,0,city council meeting
2026-01-08,2026-01-02,2,1,10,0,city council meeting
2026-01-15,2026-01-09,4,2,5,1,city council meeting
2026-01-22,2026-01-16,0,1,4,1,city council meeting
2026-02-05,2026-01-30,0,1,11,0,city council meeting
2026-02-19,2026-02-13,0,1,2,0,city council meeting
2026-02-26,2026-02-20,0,2,7,1,city council meeting
2026-03-05,2026-02-27,0,1,6,0,city council meeting
2026-03-12,2026-03-06,0,1,0,0,city council meeting
2026-03-19,2026-03-13,10,1,7,2,city council meeting
2026-04-09,2026-04-03,1,1,6,1,city council meeting
2026-04-30,2026-04-24,4,1,8,0,city council meeting
2026-05-07,2026-05-01,1,1,10,0,city council meeting
2026-05-21,2026-05-15,0,1,8,1,city council meeting
2026-05-28,2026-05-22,0,1,0,0,city council meeting
2026-06-04,2026-05-29,0,1,8,0,city council meeting
2026-06-11,2026-06-05,0,1,11,2,city council meeting
2026-06-25,2026-06-19,0,1,12,1,city council meeting
2026-07-09,2026-07-03,0,1,4,0,city council meeting
