motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
21,3,1,7,to approve Resolution #18-04-01,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,6,0,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
22,3,1,8,to appoint Greg Schulz to the Greater Salt Lake Municipal Services District’s Fee Committee,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,6,11,0,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
23,3,1,9,to appoint Council Member Perry to serve on the Greater Salt Lake Municipal Services Districts Storm Water Fee Committee,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,11,6,0,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
24,3,1,10,to approve Resolution #18-04-02,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,11,0,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
25,3,1,11,"to approve the minutes of the White City Metro Township Council meetings held on December 28, 2017, February 1, 2018, and March 1, 2018",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,1,11,0,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
26,3,1,12,to approve the February 2018 financial report,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,6,0,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
27,3,1,13,to direct Greg Schulz to obtain bids and appoint Council Members Flint and Price to sit on the selection committee,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,1,6,0,meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,minutes
28,4,1,1,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,1,0,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,minutes
29,4,1,2,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,10,0,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,minutes
30,4,1,3,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,11,0,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,minutes
31,4,1,4,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,10,0,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,minutes
32,4,1,5,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,10,0,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,minutes
33,4,1,6,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,1,0,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,minutes
34,4,1,7,to ratify the letter,Appointment,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,11,0,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,minutes
35,4,1,8,"to approve the minutes of the White City Metro Township Council meeting held on April 5, 2018 with technical corrections",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,1,10,0,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,minutes
36,4,1,9,to approve the March 2018 financial report,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,11,0,meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,minutes
37,5,1,1,to adopt the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,6,0,meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,minutes
38,5,1,2,to adopt the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,10,0,meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,minutes
39,5,1,3,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,10,0,meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,minutes
40,5,1,4,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,6,0,meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,minutes
41,5,1,5,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,6,11,0,meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,minutes
42,5,1,6,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,6,0,meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,minutes
43,5,1,7,"to approve the minutes of the White City Metro Township Council meeting held on May 3, 2018, with technical corrections",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,6,11,0,meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,minutes
44,5,1,8,to approve the April 2018 Financial Report,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,11,0,meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,minutes
45,6,1,1,to approve Resolution No. 18-07-01,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,11,0,meeting_minutes/minutes/2018/2018-07-05/2018-07-05_council-meeting.md,minutes
46,6,1,2,"to approve Resolution No. 18-07-02 and authorize Mayor Flint to sign the agreement after Mark Anderson, Legal Counsel, Greater Salt Lake Municipal Services District, approves it",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,1,0,meeting_minutes/minutes/2018/2018-07-05/2018-07-05_council-meeting.md,minutes
47,6,1,3,"to approve the minutes of the White City Metro Township Council meeting held on June 7, 2018, with corrections",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,1,11,0,meeting_minutes/minutes/2018/2018-07-05/2018-07-05_council-meeting.md,minutes
48,7,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,1,10,0,meeting_minutes/minutes/2018/2018-08-02/2018-08-02_council-meeting.md,minutes
49,7,1,2,"to approve the minutes of the White City Metro Township Council meeting held on July 5, 2018",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,11,0,meeting_minutes/minutes/2018/2018-08-02/2018-08-02_council-meeting.md,minutes
50,7,1,3,"to approve the May 2018 and June 2018, financial reports",Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,1,0,meeting_minutes/minutes/2018/2018-08-02/2018-08-02_council-meeting.md,minutes
51,7,1,4,to approve the amended 2018 White City Metro Township Council meeting schedule,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,11,0,meeting_minutes/minutes/2018/2018-08-02/2018-08-02_council-meeting.md,minutes
52,7,1,5,"to set the public hearing for application #30588 – Jake Hone, for September 6, 2018, at a location to be decided upon at a later date",Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,11,1,0,meeting_minutes/minutes/2018/2018-08-02/2018-08-02_council-meeting.md,minutes
53,8,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,1,0,meeting_minutes/minutes/2018/2018-10-04/2018-10-04_council-meeting.md,minutes
54,8,1,2,"to approve the minutes of the White City Metro Township Council meetings held on September 6, 2018 and September 22, 2018",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,11,1,0,meeting_minutes/minutes/2018/2018-10-04/2018-10-04_council-meeting.md,minutes
55,8,1,3,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,10,0,meeting_minutes/minutes/2018/2018-10-04/2018-10-04_council-meeting.md,minutes
56,9,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,6,0,meeting_minutes/minutes/2018/2018-11-01/2018-11-01_council-meeting.md,minutes
57,9,1,2,"to approve the minutes of the White City Metro Township Council meeting held on October 4, 2018",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,1,0,meeting_minutes/minutes/2018/2018-11-01/2018-11-01_council-meeting.md,minutes
58,9,1,3,to accept the invoices received for payment from January to September 2018,Other,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,1,0,meeting_minutes/minutes/2018/2018-11-01/2018-11-01_council-meeting.md,minutes
59,9,1,4,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,10,0,meeting_minutes/minutes/2018/2018-11-01/2018-11-01_council-meeting.md,minutes
60,9,1,5,to adopt the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,10,0,meeting_minutes/minutes/2018/2018-11-01/2018-11-01_council-meeting.md,minutes
61,9,1,6,"to set the public hearing for November 15, 2018",Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,11,10,0,meeting_minutes/minutes/2018/2018-11-01/2018-11-01_council-meeting.md,minutes
62,10,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,6,1,0,meeting_minutes/minutes/2018/2018-11-15/2018-11-15_council-meeting.md,minutes
63,10,1,2,"to approve the resolution with an amendment to the community contribution line item; reducing the White City Metro Township Southeast Township Days budget to $20,000 with the difference being allocated to the White City Metro Township Community Council’s administrative budget. The public hearing is set for December 13, 2018 at 7:00 p.m., to accept public comment regarding the tentative 2019 White…",Resolution,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,13,1,0,meeting_minutes/minutes/2018/2018-11-15/2018-11-15_council-meeting.md,minutes
64,10,1,3,open the public hearing to hear comments regarding the use of electronic signatures,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,11,6,0,meeting_minutes/minutes/2018/2018-11-15/2018-11-15_council-meeting.md,minutes
65,10,1,4,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,6,11,0,meeting_minutes/minutes/2018/2018-11-15/2018-11-15_council-meeting.md,minutes
66,10,1,5,adopt the ordinance,Ordinance,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,6,0,meeting_minutes/minutes/2018/2018-11-15/2018-11-15_council-meeting.md,minutes
67,11,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,11,6,0,meeting_minutes/minutes/2018/2018-12-13/2018-12-13_council-meeting.md,minutes
68,11,1,2,to open the public hearing to hear comments on the 2019 White City Metro Township budget,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,11,6,0,meeting_minutes/minutes/2018/2018-12-13/2018-12-13_council-meeting.md,minutes
69,11,1,3,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,6,11,0,meeting_minutes/minutes/2018/2018-12-13/2018-12-13_council-meeting.md,minutes
70,11,1,4,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,6,0,meeting_minutes/minutes/2018/2018-12-13/2018-12-13_council-meeting.md,minutes
71,11,1,5,"to amend the 2019 meeting schedule to add an additional meeting on December 5, 2019",Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,6,11,0,meeting_minutes/minutes/2018/2018-12-13/2018-12-13_council-meeting.md,minutes
72,11,1,6,to approve the resolution,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,6,0,meeting_minutes/minutes/2018/2018-12-13/2018-12-13_council-meeting.md,minutes
73,11,1,7,to approve the resolution with typographical corrections,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,6,11,0,meeting_minutes/minutes/2018/2018-12-13/2018-12-13_council-meeting.md,minutes
74,12,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,11,0,meeting_minutes/minutes/2019/2019-01-03/2019-01-03_council-meeting.md,minutes
75,12,1,2,"to approve the minutes of the White City Metro Township Council meetings held on November 1, 2018 and November 15, 2018",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,1,11,0,meeting_minutes/minutes/2019/2019-01-03/2019-01-03_council-meeting.md,minutes
76,12,1,3,to approve Resolution 19-01-01,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,10,0,meeting_minutes/minutes/2019/2019-01-03/2019-01-03_council-meeting.md,minutes
77,12,1,4,reappoint Council Member Cutler to the UPD and SLVLESA Boards,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,1,11,0,meeting_minutes/minutes/2019/2019-01-03/2019-01-03_council-meeting.md,minutes
78,12,1,5,to reappoint Council Member Dickerson to the WFWRD Board,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,11,1,0,meeting_minutes/minutes/2019/2019-01-03/2019-01-03_council-meeting.md,minutes
79,12,1,6,to reappoint Council Member Price to the Salt Lake Valley Mosquito Abatement District,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,10,1,0,meeting_minutes/minutes/2019/2019-01-03/2019-01-03_council-meeting.md,minutes
80,12,1,7,to reappoint Mayor Flint to the GSLMSD Board,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,1,11,0,meeting_minutes/minutes/2019/2019-01-03/2019-01-03_council-meeting.md,minutes
81,12,1,8,to reappoint Mayor Flint to the Salt Lake County Council of Governments Board,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,11,1,0,meeting_minutes/minutes/2019/2019-01-03/2019-01-03_council-meeting.md,minutes
82,13,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,11,1,0,meeting_minutes/minutes/2019/2019-02-07/2019-02-07_council-meeting.md,minutes
83,13,1,2,"to approve the minutes of the White City Metro Township Council meetings held on December 13, 2018 and January 3, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,11,10,0,meeting_minutes/minutes/2019/2019-02-07/2019-02-07_council-meeting.md,minutes
84,13,1,3,to approve Resolution No. 19-02-01,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,10,0,meeting_minutes/minutes/2019/2019-02-07/2019-02-07_council-meeting.md,minutes
85,13,1,4,to approve Resolution NO. 19-02-02,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,10,0,meeting_minutes/minutes/2019/2019-02-07/2019-02-07_council-meeting.md,minutes
86,13,1,5,to defer this matter until individuals can be contact to clarify what position they are seeking,Other,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,13,1,0,meeting_minutes/minutes/2019/2019-02-07/2019-02-07_council-meeting.md,minutes
87,14,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,11,1,0,meeting_minutes/minutes/2019/2019-03-07/2019-03-07_council-meeting.md,minutes
88,14,1,2,"to approve the minutes of the White City Metro Township Council meeting held on February 7, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,1,10,0,meeting_minutes/minutes/2019/2019-03-07/2019-03-07_council-meeting.md,minutes
89,14,1,3,to approve resolution 19-03-01,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,11,0,meeting_minutes/minutes/2019/2019-03-07/2019-03-07_council-meeting.md,minutes
90,14,1,4,"to defer the resolution approving a pipeline licensing agreement with Sandy City, until the April Council meeting",Contract/Purchase,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,11,10,0,meeting_minutes/minutes/2019/2019-03-07/2019-03-07_council-meeting.md,minutes
91,14,1,5,to appoint Antoinette Blair as a Commissioner and Weston Millen as an alternate to the White City Metro Township Planning Commission to serve a three-year term,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,13,1,0,meeting_minutes/minutes/2019/2019-03-07/2019-03-07_council-meeting.md,minutes
92,14,1,6,"to appoint Zachary Zundel, John E. Hoggan, Lynette D. Hurd, Jake Short, Don Scott Little, Tyler Huish, Shane David, Josiah Halverson, Don Patocka, Steve Wrigley, and Greg Shelton to the White City Metro Township Steering Committee",Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,1,10,0,meeting_minutes/minutes/2019/2019-03-07/2019-03-07_council-meeting.md,minutes
93,15,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,6,1,0,meeting_minutes/minutes/2019/2019-04-04/2019-04-04_council-meeting.md,minutes
94,15,1,2,"to approve the minutes of the White City Metro Township Council meeting held on March 7, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,6,1,0,meeting_minutes/minutes/2019/2019-04-04/2019-04-04_council-meeting.md,minutes
95,15,1,3,to accept the recommendation and direct Mr. Sanderson to proceed with a checking account,Ceremonial,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,13,6,0,meeting_minutes/minutes/2019/2019-04-04/2019-04-04_council-meeting.md,minutes
96,15,1,4,to approve Resolution No. 19-03-02,Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,6,1,0,meeting_minutes/minutes/2019/2019-04-04/2019-04-04_council-meeting.md,minutes
97,15,1,5,"to approve resolution No. 19-04-01, subject to final legal review",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,6,0,meeting_minutes/minutes/2019/2019-04-04/2019-04-04_council-meeting.md,minutes
98,15,1,6,"to approve Resolution No. 19-04-02, amending it 9400 South and 10600 South subjects to legal review",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,10,0,meeting_minutes/minutes/2019/2019-04-04/2019-04-04_council-meeting.md,minutes
99,16,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,6,0,meeting_minutes/minutes/2019/2019-05-02/2019-05-02_council-meeting.md,minutes
100,16,1,2,"to approve the minutes of the White City Metro Township Council meeting held on April 4, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,6,1,0,meeting_minutes/minutes/2019/2019-05-02/2019-05-02_council-meeting.md,minutes
101,16,1,3,"to approve Resolution No. 19-05-01, approving the Asset Capitalization Policy",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,1,6,0,meeting_minutes/minutes/2019/2019-05-02/2019-05-02_council-meeting.md,minutes
102,16,1,4,"to approve Resolution No. 19-05-02, approving Onsolve Corporation for The CodeRed municipal telephonic and electronic communications platform",Resolution,Pass (unanimous),Pass,council_vote,,approve,keyword,high,,,,10,1,0,meeting_minutes/minutes/2019/2019-05-02/2019-05-02_council-meeting.md,minutes
103,16,1,5,to appoint David Quiney and James Lucas to the White City Metro Township Steering Committee,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,10,6,0,meeting_minutes/minutes/2019/2019-05-02/2019-05-02_council-meeting.md,minutes
104,17,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,6,0,meeting_minutes/minutes/2019/2019-06-06/2019-06-06_council-meeting.md,minutes
105,17,1,2,"to approve the minutes of the White City Metro Township Council meeting held on May 2, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,11,6,0,meeting_minutes/minutes/2019/2019-06-06/2019-06-06_council-meeting.md,minutes
106,17,1,3,"to schedule a public hearing to receive public comment relating to Title 17: Flood Control and Water Quality ordinance on Thursday, July 11, 2019, at 6:00 p.m. at the White City Water District Office",Ordinance,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,1,11,0,meeting_minutes/minutes/2019/2019-06-06/2019-06-06_council-meeting.md,minutes
107,17,1,4,"to schedule a public hearing to receive public comment relating to White City Metro Township Code Section 14.16.010 “Right of Way – Excavations and Structures Prohibited When” on Thursday, July 11, 2019, at 6:00 p.m. at the White City Water District Office",Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,11,6,0,meeting_minutes/minutes/2019/2019-06-06/2019-06-06_council-meeting.md,minutes
108,17,1,5,"to schedule a public hearing to receive public comment relating to White City Metro Township Code Title 18: “Subdivisions,” Chapters 16: “Final Plat” and 24: “Required Improvements” on Thursday, July 11, 2019, at 6:00 p.m. at the White City Water District Office",Land-Use/Zoning,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,1,singleton,high,1,11,0,meeting_minutes/minutes/2019/2019-06-06/2019-06-06_council-meeting.md,minutes
109,17,1,6,to appoint Gene Wilson to the White City Metro Township Planning Commission as an alternate member,Appointment,Pass (unanimous),Pass,council_vote,,,unclassified,low,,,,11,1,0,meeting_minutes/minutes/2019/2019-06-06/2019-06-06_council-meeting.md,minutes
110,18,1,1,to close the staff meeting,Other,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,1,0,meeting_minutes/minutes/2019/2019-07-11/2019-07-11_council-meeting.md,minutes
111,18,1,2,"to open the public hearing to hear comments on Ordinance Nos. 19-06-01, 19-06-02, and 19-06-03",Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,1,10,0,meeting_minutes/minutes/2019/2019-07-11/2019-07-11_council-meeting.md,minutes
112,18,1,3,to close the public hearing,Public Hearing Action,Pass (unanimous),Pass,council_vote,,procedural,keyword,medium,,,,10,1,0,meeting_minutes/minutes/2019/2019-07-11/2019-07-11_council-meeting.md,minutes
113,18,1,4,"to approve the following Ordinances: Ordinance – Title 17: “Flood Control and Water Quality” [This Ordinance is not typed into the minutes due to its length (67 pages). A complete copy of this ordinance is available in the Office of the Council Clerk, 2001 South State Street Room #N2-700, Salt Lake City, Utah 84114] Ordinance – White City Code Section 14.16.010 “Right of Way – Excavations and…",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,10,1,0,meeting_minutes/minutes/2019/2019-07-11/2019-07-11_council-meeting.md,minutes
114,18,1,5,"to approve the minutes of the White City Metro Township Council meeting held on June 6, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,11,10,0,meeting_minutes/minutes/2019/2019-07-11/2019-07-11_council-meeting.md,minutes
115,18,1,6,"to approve the minutes of the White City Metro Township Council meeting held on June 20, 2019",Procedural/Administrative,Pass (unanimous),Pass,council_vote,,procedural,keyword,high,,,,1,10,0,meeting_minutes/minutes/2019/2019-07-11/2019-07-11_council-meeting.md,minutes
