stem,bytes,chars,status
2752222_Skye_Civic_Land_Uses_2,2699002,17152,extracted
2752223_Texas_Instruments_ZC_1,368083,8513,extracted
2752227_Texas_Instruments_amendment_1,363094,8312,extracted
agenda_clip704,46973,853,extracted
agenda_clip683,48301,785,extracted
agenda_clip684,47951,920,extracted
2779108_Res_2024-44,32022,3387,extracted
agenda_clip685,50399,1236,extracted
2775724_pz07.25.24,50781,10047,extracted
2775730_Skye_Civic_Uses_1,209814,9217,extracted
2775744_Allison_CU_1,995791,9914,extracted
agenda_clip690,205039,4786,extracted
agenda_clip691,46932,736,extracted
2801354_Lehi_TNT_Ad,46624,889,extracted
agenda_clip692,57694,3142,extracted
2802599_Skyline_1,246779,10825,extracted
2802610_EV_Auto_1,277872,14730,extracted
2802621_Macey_s_drive_thru_1,304567,10740,extracted
2802622_Triple_B_1,400213,11076,extracted
2802623_Downs_ZC_1,233405,6628,extracted
2802630_Village_Overlay_2,3142277,36896,extracted
2802634_PV_Zone_Change_1,255918,10429,extracted
2802635_River_Point_3A_1,321641,27030,extracted
2802638_CH_Overlay_Zone,289463,25066,extracted
agenda_clip693,202870,4398,extracted
agenda_clip722,157672,1125,extracted
agenda_clip696,203546,4799,extracted
agenda_clip697,203546,4799,extracted
agenda_clip705,59214,3379,extracted
2843444_pz_ws_02.01.2024,41196,3536,extracted
2843446_pz_ws_05.02.2024,40751,2962,extracted
2843451_pz05.23.24,64830,19329,extracted
2843455_pz_ws_06.06.2024,41717,4655,extracted
2843459_pz08.08.24,46441,6955,extracted
2843463_Adamson_1,233624,14663,extracted
2843465_Tronson_1,814480,10026,extracted
2843466_Texas_Instruments_1,280619,17526,extracted
2843470_EV_Auto_1,192075,14482,extracted
2843471_Chapter_26,286739,11103,extracted
2843472_Data_Centers,365137,16133,extracted
2843475_Table_05.040.A,320183,32500,extracted
2843478_Grading,450454,44974,extracted
2843480_Chapter_20,299715,11462,extracted
agenda_clip706,196928,2058,extracted
agenda_clip707,50781,1376,extracted
2866243_08.22.2024,77232,28773,extracted
2874665_Huerta_1,199182,5599,extracted
2874728_Bowden_GP_1,469218,10508,extracted
agenda_clip708,48522,750,extracted
2886491_Critical_Homeownership_Overlay_Zone,219518,16647,extracted
agenda_clip710,202680,4512,extracted
agenda_clip711,52844,1506,extracted
2900280_pz09.26.24,51709,10762,extracted
2900299_pz09.12.24,74737,26404,extracted
2900348_Critical_Homeownership_Overlay_Zone_Updates_9.30.24,133866,16738,extracted
2900807_Ember_Hotel_1,273665,15716,extracted
2900815_Ackley_ADU_1,208293,11857,extracted
agenda_clip712,45618,2589,extracted
2924500_CC_Staff_Report_Bowden_General_Plan_Amendment_10.22.24,361643,12191,extracted
2924502_Bowden_General_Plan_Amendment_09.04.24,3407196,1669,extracted
2924503_Bowden_General_Plan_Amendment_DRC_09.04.2024,8757,2311,extracted
2924504_Aerial_Map,1479733,93,image_only
2924505_General_Plan_Map,1201912,396,extracted
2924506_Zoning_Map,1013358,617,extracted
2930836_PO__7874,619126,1891,extracted
2930837_PO_Index,27176,428,extracted
2930867_Ord_64-2024,25966,3718,extracted
2931390_Agreement-Bureau_Veritas,102377,23830,extracted
2931410_Epilepsy_Awareness_Month_Proclamation_2024,6390,1488,extracted
2931416_Res_2024-54,31310,1571,extracted
agenda_clip714,49724,1426,extracted
2929145_Season_s_Estates_1,184484,8620,extracted
2929151_Table_05.040.A,278296,32516,extracted
2929158_Chapter_26,453440,18147,extracted
agenda_clip715,47996,821,extracted
agenda_clip717,198822,3377,extracted
agenda_clip718,55955,2451,extracted
2962814_pz_ws_10.03.24,40873,3387,extracted
2962820_pz10.10.24,50316,9340,extracted
2962824_pz10.24.24,45383,6428,extracted
2970692_Bailey_s_Pointe_1,271147,11072,extracted
2970695_Thurman_1,198111,14534,extracted
2970698_Chapter_37,1740398,8824,extracted
2970699_Lehi_Vet_Clinic_1,493125,14303,extracted
2970705_Valley_Vet_Clinic_1,223989,11727,extracted
2970737_Thurman_2,3562573,119988,extracted
2982343_Setback_Exception_Narrative,98647,2432,extracted
agenda_clip778,154587,789,extracted
agenda_clip721,49078,992,extracted
3026171_PC_Staff_Report_Attainable_Homeownership_Overlay_Dev_Code_Amendment_11.14.24,32607,9317,extracted
3026172_Critical_Homeownership_Overlay_Zone_DRC_10.23.24,6959,1858,extracted
3026174_AHOZ_Proposal,17735,15575,extracted
agenda_clip725,203107,4538,extracted
agenda_clip742,55485,2227,extracted
3027177_pz_ws_11.07.24,42641,5710,extracted
3027178_pz11.14.24,61333,18544,extracted
3028881_Boulder_Landscaping_1,181250,9464,extracted
3028887_Hardman_1,217507,11929,extracted
3028892_Gordon_ZC_1,321402,8431,extracted
3028895_Gordon_CU_1,213331,14607,extracted
3028901_PF_ZC_1,211664,8271,extracted
3028902_PF_ZC_2,1837466,1729,extracted
agenda_clip763,48986,1053,extracted
3057071_BY-LAWS2025_Draft,44702,24115,extracted
3057077_plngmtgs2025,5282,2603,extracted
agenda_clip774,154870,881,extracted
agenda_clip776,60501,3604,extracted
3064078_pz12.05.24,57221,16574,extracted
3064080_pz12.12.24,59726,16435,extracted
3064801_Cardenas_ZC_1,1172479,7582,extracted
3064808_Garden_Park_ZC_1,265951,8766,extracted
3064814_EV_Auto_1,934669,14378,extracted
3064822_Plat_Amendment_1,198490,5219,extracted
3064824_Holbrook_Place_1,465266,18540,extracted
3064829_Curb_Cart_1,244107,18063,extracted
3064830_Willow_Park_1,241937,9663,extracted
3064834_Exchange_Business_1,286074,13175,extracted
3064835_Dev_Code_Chapt_12,783149,12072,extracted
3065719_Moto_United_1,280817,16322,extracted
agenda_clip780,202543,4620,extracted
agenda_clip802,56018,2505,extracted
3094906_pz_ws_01.02.25,127640,8407,extracted
3094914_pz_01.09.25,69962,23229,extracted
3096006_EV_Auto_1,835959,14377,extracted
3096011_Sensapure_1,321373,15733,extracted
3096022_Summer_Crest_1,842132,7343,extracted
3096023_Summer_Crest_2,3248516,61530,extracted
3096024_Table_of_Uses,332517,20003,extracted
3096047_Perfect_Wag_1,187113,12299,extracted
agenda_clip803,201114,4211,extracted
agenda_clip805,52643,1550,extracted
agenda_clip806,47913,782,extracted
agenda_clip809,56656,3762,extracted
3126160_CC_Staff_Report_Cardenas_Zone_Change_02.11.25,60532,5374,extracted
3126161_Cardenas_Zone_Change_DRC_12.11.24,6761,1602,extracted
3126163_Cardenas_Aerial,812783,217,extracted
3126164_Cardenas_GP,661447,272,extracted
3126165_Cardenas_Zoning,599250,339,extracted
3126166_Cardenas_narrative,925716,1070,extracted
3126176_CC_Staff_Report_Table_05.030-A_Residential_Table_of_Uses_Development_Code_Amendment_02.11.25,27391,6775,extracted
3126177_Residential_Table_of_Uses_Update_DRC_01.08.25,8210,1704,extracted
3126179_TBL05.030-AResUses_December_2024_update,66525,11996,extracted
3134253_Ord_06-2025,26378,2798,extracted
3134256_Ord_03-2025,26875,3618,extracted
3134502_Kroger_Traffic_Light_Reimbursement_1-28-25,666945,3903,extracted
3134503_PO_Index,85987,421,extracted
3134504_PO_Request-Stuart_C_Irby_-__164800,982335,0,image_only
3134505_Assets_to_be_removed_Jan.2025,57071,1173,extracted
3134511_Res_2025-08,19689,1229,extracted
3134512_Res_2025-09,25418,932,extracted
3134513_Res_2025-10,23269,1695,extracted
3134514_Agreement_for_Construction_Related_Services_-_Northridge___Hidden_Canyon,22732,24243,extracted
3134519_Resolution_2025-11-Amended_Comer_Fund_Resolution__2025___clean_,40166,5359,extracted
3134520_Resolution-Amended_Comer_Fund_Resolution__2025___redline_,24583,5359,extracted
3138749_BY-LAWS2025_Draft,44738,24138,extracted
3139793_011425_CC,188370,19762,extracted
3139795_010725_WSM,231115,14442,extracted
agenda_clip811,56428,2839,extracted
3163109_pz_01.23.25,84009,33918,extracted
3163112_pz_ws_02.06.25,91575,7665,extracted
3163178_Heaton_ZC_1,522717,7995,extracted
3163186_KAZ_ZC_1,262706,9425,extracted
3163194_Inverness_1,390377,9422,extracted
3163196_Inverness_2,3754468,11461,extracted
3163199_Holbrook_Farms_Area_Plan_1,336902,13335,extracted
3163206_ProSteel_Dev_Code,318790,12200,extracted
3163207_Dev_Code_Chapt_12-B,273901,8644,extracted
3163211_Dev_Code_Chapt_12,623626,21761,extracted
agenda_clip813,158902,1372,extracted
agenda_clip818,48110,891,extracted
agenda_clip820,58552,3378,extracted
3193726_pz_02.27.25_DRAFT,84321,32681,extracted
3193765_Exchange_16_Plat_Amendment_1,177030,6580,extracted
3193766_Exchange_16_Plat_Amendment_2,2808298,106002,extracted
3193770_Oak_Creek_Hollow_1,318200,10993,extracted
3193771_Oak_Creek_Hollow_2,1515220,1336,extracted
3193781_Whitmore_GP_1,214415,9670,extracted
3193793_Inverness_Grading_1,242037,10327,extracted
3193821_Skye_Area_Plan,350266,32492,extracted
3193826_Cyprus_CU_1,307517,16091,extracted
3193830_Dev_Code_Chapt_39,328336,23099,extracted
3193877_Swig_Drive_Thru_1,434828,21806,extracted
agenda_clip822,215571,8552,extracted
agenda_clip824,55347,2486,extracted
3222070_pz_ws_03.06.25_DRAFT,95915,10536,extracted
3224779_Costco_1,333506,12295,extracted
3224784_Tronson_1,626668,9584,extracted
3224785_Tronson_2,4002840,8200,extracted
3224789_Webb_1,2330698,7394,extracted
3224790_Webb_2,2427771,933,extracted
3224800_Warner_1,325694,7631,extracted
3224801_Warner_2,3483258,2774,extracted
3224803_Fisher_1,287813,8115,extracted
agenda_clip826,213343,8126,extracted
agenda_clip829,57561,3072,extracted
3253943_pz_03.27.25,84566,33822,extracted
3254148_Anderson_ZC_1,241189,9901,extracted
3254158_Bart_Christofferson_1,427676,8139,extracted
3254160_Bart_Christofferson_2,3415819,1720,extracted
3254161_Barron_ZC_1,434503,8293,extracted
3254162_Barron_ZC_2,1500222,0,image_only
3254169_Gardner_Point_1,176173,6167,extracted
3254170_Gardner_Point_2,3511125,101044,extracted
3254182_Ward_Meadows_1,175560,5568,extracted
3254183_Ward_Meadows_2,3768085,109348,extracted
3254189_Inverness_D_1,437617,23402,extracted
3254198_Table_05.040-B,299988,28288,extracted
3254204_Table_37.080,290353,19544,extracted
3254276_pz_03.13.25aa,89615,36020,extracted
agenda_clip830,204985,6039,extracted
agenda_clip831,64609,4569,extracted
3285504_pz_04.10.25,68592,21077,extracted
3285746_Chapter_20,839632,31395,extracted
3285747_Salt_Spring_GP_1,1194671,19112,extracted
3285748_Salt_Spring_GP_2,3060548,6111,extracted
3285749_Salt_Spring_Annexation_1,251194,6342,extracted
3285750_Salt_Spring_Annexation_2,3644885,45934,extracted
3285751_Clark_Meadows_1,316164,8652,extracted
3285753_Clark_Meadows_2,4069940,107219,extracted
3285771_Lehi_Main_Street_1,261470,17374,extracted
3285776_Fabian_House_1,214136,7614,extracted
3285777_Fabian_House_2,2850848,22254,extracted
3285783_7-Eleven_1,218959,10696,extracted
3285788_Starbuck_s_sign_1,187250,14666,extracted
3285791_Hardman_1,215749,11059,extracted
3285795_Skyline_1,178306,6258,extracted
3285796_Skyline_2,3830220,51281,extracted
3285798_Olsen_Farmstead_1,252369,13211,extracted
3285799_Olsen_Farmstead_2,4005027,64445,extracted
3285803_Cold_Spring_Business_Park_1,367342,16280,extracted
3289984_Swig_Drive_Thru_1,1345299,39921,extracted
agenda_clip832,47022,668,extracted
agenda_clip833,33595,754,extracted
agenda_clip836,56610,2715,extracted
3314825_Garretts_1,280741,18421,extracted
3314830_Texas_Roadhouse_1,450504,10270,extracted
3314840_Pioneer_Village_1,246306,11944,extracted
3314841_Pioneer_Village_2,3933349,3100,extracted
3314844_Whitmore_1,243418,20172,extracted
3314845_Whitmore_2,647059,0,image_only
3314847_Vistas_1,1263232,11438,extracted
3314850_Dev_Code_Chapt_11,283680,21667,extracted
3314851_Dev_Code_Chapt_5,3346981,71863,extracted
3314854_Dev_Code_Chapt_39,434942,95233,extracted
agenda_clip837,212461,7497,extracted
agenda_clip838,52165,1856,extracted
3350736_Smiths_1,352455,23766,extracted
3350748_Beaches_Retail_Center_1,237213,10209,extracted
3350757_Ascend_at_Inverness_1,178704,4193,extracted
3361915_pz_04.24.25,105204,43911,extracted
agenda_clip839,202182,5363,extracted
agenda_clip845,223248,7085,extracted
3358988_Chapter_11_Development_Code_Amendment_DRC_04.09.25,6612,1587,extracted
3358990_Ch11ApplicationRequirements_-_when_concept_plans_are_required_DRC_04.09.25,163463,16344,extracted
3359000_Chapter_5_Development_Code_Amendment_04.23.25,7124,1981,extracted
3359003_Chapter_5_Development_Code_Amendment_DRC_04.23.25_edited_version,3159388,65528,extracted
3383100_CC_Staff_Report_Chapter_5_Development_Code_Amendment_06.10.25,266818,4957,extracted
3383104_CC_Staff_Report_Chapter_11_Development_Code_Amendment_Concept_Plans_06.10.25,263004,4806,extracted
3386425_CC_Staff_Report_Definitons_Dev_Code_Amendment_06.10.25,267678,5398,extracted
3386426_Development_Code_Amendment_Chapter_39_Definitions_DRC_04.09.25,101062,1583,extracted
3386428_Development_Code_Amendment_Chapter_39_Definitions,260443,89424,extracted
3398471_Res_2025-34,290269,1643,extracted
3398472_Agreement-Aerial_Fiber_Relocation__Niels_Fugal_and_Sons__v.2,588786,24387,extracted
3398473_Res_2025-35,284577,1770,extracted
3398474_Grant_Request_-_Application_Summaries_2025,627367,17704,extracted
3398476_Res_2025-36,129517,2410,extracted
3398484_Res_2025-37,209316,1608,extracted
3398485_Budget_Adjustment___3,513208,2177,extracted
3398491_IFFP_Updates,878043,15718,extracted
3398492_Res_2025-38,119400,1575,extracted
3398494_Res_2025-39,105206,1594,extracted
3398495_Agreement_for_Salt_Storage_Building_Design_and_Construction-_DRAFT,1582432,0,image_only
3398496_Res_2025-40,104088,1765,extracted
3398497_2025.06.03_BID_TABULATION__FOR_CONTRACTORS_,65538,16933,extracted
3398499_2025.06.04_Agreement__Geneva_Rock_,124408,18198,extracted
3398500_Res_2025-41,109160,2194,extracted
3398501_2300_West_Widening_-_Pioneer_Crossing_to_Main_Street__MAG__-_To_City_Council,137460,23396,extracted
3398502_Res_2025-42,107902,2250,extracted
3398503_Lehi_DRAFT_Pony_Express_Parkway_Extension_-_Lehi_to_AF__Utah_County__6.4.25_RJN__to_City_Council_,144075,21644,extracted
3398504_UVHOME_Consortium_Agreement_2026-2028_final__003_,229034,35598,extracted
3398523_Surplus_letter_for_steel_casing_pipe,134835,1847,extracted
3398533_Grant_Request_-_Committee_Recommendation_2025-1,437336,15309,extracted
3399733_Res_2025-43,217776,3170,extracted
3399850_Ord_33-2025,22022,2645,extracted
3399907_Ord_40-2025,23722,3170,extracted
3399931_Ord_39-2025,22118,2634,extracted
3407226_Ord_38-2025,110370,2304,extracted
3407315_Res_2025-47,104883,1591,extracted
agenda_clip846,58048,2926,extracted
3399715_pz_ws_05.01.25,152337,9269,extracted
3399722_Webb_1,180971,8877,extracted
3399728_Bank_of_Utah_1,269364,13278,extracted
3399736_Morgan_ZC_1,341419,7802,extracted
3399753_Strap_Tank,228050,21338,extracted
3399768_K2_Electric_1,394045,21074,extracted
3399787_Roller_Mills_1,249806,7795,extracted
3399788_Roller_Mills_2,3107398,5154,extracted
3399797_Holbrook_K_1,229534,9472,extracted
3399869_pz_05.08.25,297244,24538,extracted
3399891_Harding_1,601866,11266,extracted
agenda_clip849,198293,3115,extracted
agenda_clip850,57229,2899,extracted
3456211_pz_05.22.25,1068109,74945,extracted
3456493_Hammond_1,277415,8499,extracted
3456494_Barron_1,310340,9228,extracted
3456496_Colledge_Farms_1,373035,13040,extracted
3456508_Inverness_1,262876,8325,extracted
3456513_Sky_West_Anchor_1,369896,18398,extracted
3456521_Beckstrom_1,446516,29266,extracted
3456523_Beckstrom_2,2052866,615,extracted
3456525_Table_37.080,290102,19225,extracted
3456527_Chatper_26,378153,33855,extracted
agenda_clip851,199439,4313,extracted
agenda_clip854,58669,3410,extracted
3498009_pz_06.12.25,323163,35193,extracted
3498010_pz_07.10.25,312778,30062,extracted
3498059_Colledge_Farms_ZC_1,591135,10347,extracted
3498062_Colledge_Farms_1,388404,16537,extracted
3498063_Colledge_Farms_2,1609250,155042,extracted
3498072_Lehi_Terrace_1,175221,5930,extracted
3498074_Ember_Hotel_1,280424,16889,extracted
3498077_Enterprise_1,240768,11223,extracted
3498079_Inverness_D_1,402101,7521,extracted
3498082_Chapter_19,1388183,55668,extracted
3498083_Table_05.040.A,303611,33229,extracted
3498084_Chapter_12,280902,21482,extracted
3500708_Lehi_Terrace_2,3697172,229795,extracted
3500715_Enterprise_2,2369986,12159,extracted
agenda_clip855,160177,1386,extracted
agenda_clip856,46930,713,extracted
agenda_clip858,50695,1393,extracted
3526634_Auburn_Springs_1,280894,8275,extracted
3526635_Auburn_Springs_2,3463518,654517,extracted
3526636_Atkinson_1,253733,13913,extracted
3526642_Horlacher_1,1093324,10199,extracted
3526643_Horlacher_2,1613461,28,image_only
agenda_clip859,232296,8648,extracted
agenda_clip861,55573,2505,extracted
3552700_pz_ws_08.07.25,161972,12132,extracted
3558446_Maverik_1,506516,8499,extracted
3558451_Skull_Valley_1,348617,12982,extracted
3558454_Grant_s_Corner,299655,11411,extracted
3558455_Water_s_Edge_1,4085496,20411,extracted
3563822_pz_07.31.25,317003,31837,extracted
agenda_clip862,47119,623,extracted
agenda_clip863,224462,5661,extracted
agenda_clip864,53076,1672,extracted
3590028_pz_08.14.25,271176,16105,extracted
3590667_Vistas_1,338593,17653,extracted
3590670_Moto_1,228179,7703,extracted
3590671_Moto_2,2544035,9721,extracted
3590676_Garden_Park_1,249395,12216,extracted
3590700_Dev_Code_Chapter_37,2334184,44226,extracted
agenda_clip866,222279,4963,extracted
agenda_clip867,56025,2602,extracted
3622214_pz_08.28.25,292749,23936,extracted
3622219_JDH_Olson_1,235151,7120,extracted
3622232_Lee_GPA_1,1165551,12857,extracted
3622235_Life_Time_1,2715340,13498,extracted
3622238_Warner_CU_1,297580,16194,extracted
3622244_Bull_River_GPA_1,343715,11203,extracted
3622249_SHAR,371289,18960,extracted
agenda_clip869,52140,1488,extracted
3645441_pz_ws_09.04.25,153142,8235,extracted
3645487_Vistas_1,472606,25207,extracted
3645500_flag_pole_1,175667,8896,extracted
3645505_Chapter_4,394778,19373,extracted
agenda_clip870,202438,5199,extracted
agenda_clip871,53822,1861,extracted
3681686_pz_09.11.25,292290,24388,extracted
3681687_pz_09.25.25,353770,45705,extracted
3681693_Smith_ZC_1,264122,8913,extracted
3681696_Overview_1,245469,11151,extracted
3681697_Overview_2,3623764,221,extracted
3681700_Skye_1,2188109,14464,extracted
agenda_clip872,194883,3044,extracted
agenda_clip878,61252,3774,extracted
3726505_pz_ws_10.02.25,155653,8445,extracted
3726507_pz_10.09.25,292802,23709,extracted
3726789_Lee_ZC_1,307710,6863,extracted
3726793_Lee_ZC_2,4117020,0,image_only
3726799_Platinum_Peak_1,294761,19618,extracted
3726820_Sky_View_Sign_1,275918,20219,extracted
3726839_Collective_1,273585,14908,extracted
3726923_Hammond_DA_1,591615,22306,extracted
3726924_Hammond_DA_2,1084480,0,image_only
3726926_JDH_DA_1,407209,23029,extracted
3726927_JDH_DA_2,996544,0,image_only
3726931_Water_s_Edge_DA_1,1660425,51132,extracted
3726932_Water_s_Edge_DA_2,1011245,0,image_only
3726947_Gurney_Concept_1,405443,7366,extracted
3726949_Gurney_Concept_2,3576467,52454,extracted
3727080_Gurney_ZC_1,416164,9811,extracted
agenda_clip917,128790,1813,extracted
agenda_clip919,55378,2386,extracted
3756943_plngmtgs2026,112370,2599,extracted
3756948_pz_10.23.25,276383,16598,extracted
3756949_11.13.25_PC_Minutes,2123441,43689,extracted
3766129_Stewart_1,217665,10679,extracted
3766135_Final_Spur_1,213877,8498,extracted
3766136_Final_Spur_2,1388400,37516,extracted
3766140_Epiphany_1,218115,11964,extracted
3766143_Thanksgiving_Station_DA,1648258,66635,extracted
3766146_Stack_Soccer_DA,1225873,55680,extracted
3766147_Water_Use,643941,64213,extracted
3766452_Stewart_2,3811091,0,image_only
agenda_clip921,221629,11090,extracted
agenda_clip943,162488,1523,extracted
