EventItemId,_event_id,_body_id,VotePersonId,VotePersonName,VoteValueId,VoteValueName
38071,3127,265,393,Dea Theodore,17,Nay
37970,3128,265,197,Steve DeBry,16,Aye
37970,3128,265,389,Laurie Stringham,16,Aye
37970,3128,265,202,Richard Snelgrove,16,Aye
37970,3128,265,203,Jim Bradley,16,Aye
37970,3128,265,189,Arlyn Bradshaw,16,Aye
37970,3128,265,391,Dave Alvord,17,Nay
37970,3128,265,193,Aimee Winder Newton,16,Aye
37970,3128,265,195,Ann Granato,16,Aye
37970,3128,265,393,Dea Theodore,17,Nay
38172,3134,265,197,Steve DeBry,17,Nay
38172,3134,265,389,Laurie Stringham,16,Aye
38172,3134,265,202,Richard Snelgrove,17,Nay
38172,3134,265,203,Jim Bradley,16,Aye
38172,3134,265,189,Arlyn Bradshaw,16,Aye
38172,3134,265,391,Dave Alvord,16,Aye
38172,3134,265,193,Aimee Winder Newton,16,Aye
38172,3134,265,195,Ann Granato,16,Aye
38172,3134,265,393,Dea Theodore,16,Aye
40445,3147,265,197,Steve DeBry,16,Aye
40445,3147,265,389,Laurie Stringham,16,Aye
40445,3147,265,202,Richard Snelgrove,16,Aye
40445,3147,265,203,Jim Bradley,17,Nay
40445,3147,265,189,Arlyn Bradshaw,17,Nay
40445,3147,265,391,Dave Alvord,16,Aye
40445,3147,265,193,Aimee Winder Newton,16,Aye
40445,3147,265,195,Ann Granato,17,Nay
40445,3147,265,393,Dea Theodore,16,Aye
40484,3154,265,197,Steve DeBry,17,Nay
40484,3154,265,389,Laurie Stringham,16,Aye
40484,3154,265,202,Richard Snelgrove,17,Nay
40484,3154,265,203,Jim Bradley,16,Aye
40484,3154,265,189,Arlyn Bradshaw,16,Aye
40484,3154,265,391,Dave Alvord,17,Nay
40484,3154,265,193,Aimee Winder Newton,16,Aye
40484,3154,265,195,Ann Granato,16,Aye
40484,3154,265,393,Dea Theodore,17,Nay
40522,3159,265,197,Steve DeBry,16,Aye
40522,3159,265,389,Laurie Stringham,17,Nay
40522,3159,265,202,Richard Snelgrove,16,Aye
40522,3159,265,203,Jim Bradley,16,Aye
40522,3159,265,189,Arlyn Bradshaw,16,Aye
40522,3159,265,391,Dave Alvord,17,Nay
40522,3159,265,193,Aimee Winder Newton,16,Aye
40522,3159,265,195,Ann Granato,16,Aye
40522,3159,265,393,Dea Theodore,17,Nay
41070,3172,265,197,Steve DeBry,21,Abstain
41070,3172,265,389,Laurie Stringham,16,Aye
41070,3172,265,202,Richard Snelgrove,16,Aye
41070,3172,265,203,Jim Bradley,16,Aye
41070,3172,265,189,Arlyn Bradshaw,20,Excused
41070,3172,265,391,Dave Alvord,17,Nay
41070,3172,265,193,Aimee Winder Newton,20,Excused
41070,3172,265,195,Ann Granato,16,Aye
41070,3172,265,393,Dea Theodore,16,Aye
41080,3172,265,197,Steve DeBry,16,Aye
41080,3172,265,389,Laurie Stringham,16,Aye
41080,3172,265,202,Richard Snelgrove,16,Aye
41080,3172,265,203,Jim Bradley,16,Aye
41080,3172,265,189,Arlyn Bradshaw,20,Excused
41080,3172,265,391,Dave Alvord,17,Nay
41080,3172,265,193,Aimee Winder Newton,20,Excused
41080,3172,265,195,Ann Granato,16,Aye
41080,3172,265,393,Dea Theodore,17,Nay
42017,3175,265,197,Steve DeBry,16,Aye
42017,3175,265,389,Laurie Stringham,16,Aye
42017,3175,265,202,Richard Snelgrove,17,Nay
42017,3175,265,203,Jim Bradley,16,Aye
42017,3175,265,189,Arlyn Bradshaw,16,Aye
42017,3175,265,391,Dave Alvord,17,Nay
42017,3175,265,193,Aimee Winder Newton,17,Nay
42017,3175,265,195,Ann Granato,16,Aye
42017,3175,265,393,Dea Theodore,17,Nay
42046,3189,265,197,Steve DeBry,17,Nay
42046,3189,265,389,Laurie Stringham,16,Aye
42046,3189,265,202,Richard Snelgrove,16,Aye
42046,3189,265,203,Jim Bradley,16,Aye
42046,3189,265,189,Arlyn Bradshaw,17,Nay
42046,3189,265,391,Dave Alvord,16,Aye
42046,3189,265,193,Aimee Winder Newton,16,Aye
42046,3189,265,195,Ann Granato,17,Nay
42046,3189,265,393,Dea Theodore,17,Nay
42334,3189,265,197,Steve DeBry,21,Abstain
42334,3189,265,389,Laurie Stringham,16,Aye
42334,3189,265,202,Richard Snelgrove,16,Aye
42334,3189,265,203,Jim Bradley,16,Aye
42334,3189,265,189,Arlyn Bradshaw,16,Aye
42334,3189,265,391,Dave Alvord,17,Nay
42334,3189,265,193,Aimee Winder Newton,16,Aye
42334,3189,265,195,Ann Granato,16,Aye
42334,3189,265,393,Dea Theodore,16,Aye
42361,3190,265,197,Steve DeBry,17,Nay
42361,3190,265,389,Laurie Stringham,17,Nay
42361,3190,265,202,Richard Snelgrove,17,Nay
42361,3190,265,203,Jim Bradley,16,Aye
42361,3190,265,189,Arlyn Bradshaw,16,Aye
42361,3190,265,391,Dave Alvord,17,Nay
42361,3190,265,193,Aimee Winder Newton,17,Nay
42361,3190,265,195,Ann Granato,16,Aye
42361,3190,265,393,Dea Theodore,17,Nay
42362,3190,265,197,Steve DeBry,16,Aye
42362,3190,265,389,Laurie Stringham,16,Aye
42362,3190,265,202,Richard Snelgrove,16,Aye
42362,3190,265,203,Jim Bradley,16,Aye
42362,3190,265,189,Arlyn Bradshaw,16,Aye
42362,3190,265,391,Dave Alvord,16,Aye
42362,3190,265,193,Aimee Winder Newton,16,Aye
42362,3190,265,195,Ann Granato,16,Aye
42362,3190,265,393,Dea Theodore,16,Aye
42567,3192,265,197,Steve DeBry,16,Aye
42567,3192,265,389,Laurie Stringham,16,Aye
42567,3192,265,202,Richard Snelgrove,17,Nay
42567,3192,265,203,Jim Bradley,17,Nay
42567,3192,265,189,Arlyn Bradshaw,17,Nay
42567,3192,265,391,Dave Alvord,17,Nay
42567,3192,265,193,Aimee Winder Newton,16,Aye
42567,3192,265,195,Ann Granato,16,Aye
42567,3192,265,393,Dea Theodore,16,Aye
42834,3192,265,197,Steve DeBry,16,Aye
42834,3192,265,389,Laurie Stringham,16,Aye
42834,3192,265,202,Richard Snelgrove,16,Aye
42834,3192,265,203,Jim Bradley,16,Aye
42834,3192,265,189,Arlyn Bradshaw,16,Aye
42834,3192,265,391,Dave Alvord,16,Aye
42834,3192,265,193,Aimee Winder Newton,16,Aye
42834,3192,265,195,Ann Granato,16,Aye
42834,3192,265,393,Dea Theodore,19,Absent
42967,3198,265,197,Steve DeBry,16,Aye
42967,3198,265,389,Laurie Stringham,16,Aye
42967,3198,265,202,Richard Snelgrove,16,Aye
42967,3198,265,203,Jim Bradley,16,Aye
42967,3198,265,189,Arlyn Bradshaw,16,Aye
42967,3198,265,391,Dave Alvord,16,Aye
42967,3198,265,193,Aimee Winder Newton,16,Aye
42967,3198,265,195,Ann Granato,16,Aye
42967,3198,265,393,Dea Theodore,17,Nay
43156,3209,265,197,Steve DeBry,16,Aye
43156,3209,265,389,Laurie Stringham,16,Aye
43156,3209,265,202,Richard Snelgrove,16,Aye
43156,3209,265,203,Jim Bradley,17,Nay
43156,3209,265,189,Arlyn Bradshaw,17,Nay
43156,3209,265,391,Dave Alvord,16,Aye
43156,3209,265,193,Aimee Winder Newton,16,Aye
43156,3209,265,195,Ann Granato,17,Nay
43156,3209,265,393,Dea Theodore,16,Aye
43301,3211,265,389,Laurie Stringham,16,Aye
43301,3211,265,202,Richard Snelgrove,16,Aye
43301,3211,265,203,Jim Bradley,16,Aye
43301,3211,265,197,Steve DeBry,16,Aye
43301,3211,265,189,Arlyn Bradshaw,16,Aye
43301,3211,265,391,Dave Alvord,17,Nay
43301,3211,265,193,Aimee Winder Newton,16,Aye
43301,3211,265,195,Ann Granato,16,Aye
43301,3211,265,393,Dea Theodore,17,Nay
43552,3219,265,389,Laurie Stringham,16,Aye
43552,3219,265,202,Richard Snelgrove,16,Aye
43552,3219,265,203,Jim Bradley,16,Aye
43552,3219,265,197,Steve DeBry,16,Aye
43552,3219,265,189,Arlyn Bradshaw,16,Aye
43552,3219,265,391,Dave Alvord,16,Aye
43552,3219,265,193,Aimee Winder Newton,16,Aye
43552,3219,265,195,Ann Granato,16,Aye
43552,3219,265,393,Dea Theodore,16,Aye
43848,3219,265,389,Laurie Stringham,16,Aye
43848,3219,265,202,Richard Snelgrove,16,Aye
43848,3219,265,203,Jim Bradley,17,Nay
43848,3219,265,197,Steve DeBry,16,Aye
43848,3219,265,189,Arlyn Bradshaw,17,Nay
43848,3219,265,391,Dave Alvord,16,Aye
43848,3219,265,193,Aimee Winder Newton,16,Aye
43848,3219,265,195,Ann Granato,17,Nay
43848,3219,265,393,Dea Theodore,16,Aye
43850,3219,265,389,Laurie Stringham,16,Aye
43850,3219,265,202,Richard Snelgrove,16,Aye
43850,3219,265,203,Jim Bradley,17,Nay
43850,3219,265,197,Steve DeBry,17,Nay
43850,3219,265,189,Arlyn Bradshaw,17,Nay
43850,3219,265,391,Dave Alvord,16,Aye
43850,3219,265,193,Aimee Winder Newton,17,Nay
43850,3219,265,195,Ann Granato,17,Nay
43850,3219,265,393,Dea Theodore,16,Aye
43851,3219,265,389,Laurie Stringham,17,Nay
43851,3219,265,202,Richard Snelgrove,17,Nay
43851,3219,265,203,Jim Bradley,16,Aye
43851,3219,265,197,Steve DeBry,16,Aye
43851,3219,265,189,Arlyn Bradshaw,16,Aye
43851,3219,265,391,Dave Alvord,17,Nay
43851,3219,265,193,Aimee Winder Newton,16,Aye
43851,3219,265,195,Ann Granato,16,Aye
43851,3219,265,393,Dea Theodore,17,Nay
43856,3219,265,389,Laurie Stringham,16,Aye
43856,3219,265,202,Richard Snelgrove,16,Aye
43856,3219,265,203,Jim Bradley,16,Aye
43856,3219,265,197,Steve DeBry,16,Aye
43856,3219,265,189,Arlyn Bradshaw,16,Aye
43856,3219,265,391,Dave Alvord,17,Nay
43856,3219,265,193,Aimee Winder Newton,16,Aye
43856,3219,265,195,Ann Granato,16,Aye
43856,3219,265,393,Dea Theodore,16,Aye
43883,3219,265,389,Laurie Stringham,16,Aye
43883,3219,265,202,Richard Snelgrove,17,Nay
43883,3219,265,203,Jim Bradley,17,Nay
43883,3219,265,197,Steve DeBry,16,Aye
43883,3219,265,189,Arlyn Bradshaw,17,Nay
43883,3219,265,391,Dave Alvord,17,Nay
43883,3219,265,193,Aimee Winder Newton,16,Aye
43883,3219,265,195,Ann Granato,17,Nay
43883,3219,265,393,Dea Theodore,17,Nay
44384,3226,265,389,Laurie Stringham,16,Aye
44384,3226,265,202,Richard Snelgrove,16,Aye
44384,3226,265,203,Jim Bradley,16,Aye
44384,3226,265,197,Steve DeBry,16,Aye
44384,3226,265,189,Arlyn Bradshaw,20,Excused
44384,3226,265,391,Dave Alvord,16,Aye
44384,3226,265,193,Aimee Winder Newton,16,Aye
44384,3226,265,195,Ann Granato,16,Aye
44384,3226,265,393,Dea Theodore,17,Nay
46178,3250,265,389,Laurie Stringham,16,Aye
46178,3250,265,202,Richard Snelgrove,16,Aye
46178,3250,265,203,Jim Bradley,16,Aye
46178,3250,265,197,Steve DeBry,17,Nay
46178,3250,265,189,Arlyn Bradshaw,16,Aye
46178,3250,265,391,Dave Alvord,17,Nay
46178,3250,265,193,Aimee Winder Newton,16,Aye
46178,3250,265,195,Ann Granato,16,Aye
46178,3250,265,393,Dea Theodore,17,Nay
47103,3263,265,389,Laurie Stringham,16,Aye
47103,3263,265,202,Richard Snelgrove,16,Aye
47103,3263,265,203,Jim Bradley,17,Nay
47103,3263,265,197,Steve DeBry,20,Excused
47103,3263,265,189,Arlyn Bradshaw,17,Nay
47103,3263,265,391,Dave Alvord,16,Aye
47103,3263,265,193,Aimee Winder Newton,17,Nay
47103,3263,265,195,Ann Granato,17,Nay
47103,3263,265,393,Dea Theodore,16,Aye
47264,3263,265,389,Laurie Stringham,16,Aye
47264,3263,265,202,Richard Snelgrove,16,Aye
47264,3263,265,203,Jim Bradley,16,Aye
47264,3263,265,197,Steve DeBry,20,Excused
47264,3263,265,189,Arlyn Bradshaw,16,Aye
47264,3263,265,391,Dave Alvord,16,Aye
47264,3263,265,193,Aimee Winder Newton,16,Aye
47264,3263,265,195,Ann Granato,16,Aye
47264,3263,265,393,Dea Theodore,17,Nay
47937,3275,265,389,Laurie Stringham,16,Aye
47937,3275,265,202,Richard Snelgrove,17,Nay
47937,3275,265,203,Jim Bradley,16,Aye
47937,3275,265,197,Steve DeBry,17,Nay
47937,3275,265,189,Arlyn Bradshaw,16,Aye
47937,3275,265,391,Dave Alvord,17,Nay
47937,3275,265,193,Aimee Winder Newton,20,Excused
47937,3275,265,195,Ann Granato,16,Aye
47937,3275,265,393,Dea Theodore,17,Nay
47951,3275,265,389,Laurie Stringham,16,Aye
47951,3275,265,202,Richard Snelgrove,16,Aye
47951,3275,265,203,Jim Bradley,17,Nay
47951,3275,265,197,Steve DeBry,16,Aye
47951,3275,265,189,Arlyn Bradshaw,17,Nay
47951,3275,265,391,Dave Alvord,16,Aye
47951,3275,265,193,Aimee Winder Newton,20,Excused
47951,3275,265,195,Ann Granato,17,Nay
47951,3275,265,393,Dea Theodore,16,Aye
49483,3305,265,389,Laurie Stringham,16,Aye
49483,3305,265,202,Richard Snelgrove,17,Nay
49483,3305,265,203,Jim Bradley,16,Aye
49483,3305,265,197,Steve DeBry,20,Excused
49483,3305,265,189,Arlyn Bradshaw,16,Aye
49483,3305,265,391,Dave Alvord,17,Nay
49483,3305,265,193,Aimee Winder Newton,16,Aye
49483,3305,265,195,Ann Granato,16,Aye
49483,3305,265,393,Dea Theodore,17,Nay
49904,3306,265,389,Laurie Stringham,17,Nay
49904,3306,265,202,Richard Snelgrove,16,Aye
49904,3306,265,203,Jim Bradley,17,Nay
49904,3306,265,197,Steve DeBry,16,Aye
49904,3306,265,189,Arlyn Bradshaw,17,Nay
49904,3306,265,391,Dave Alvord,17,Nay
49904,3306,265,193,Aimee Winder Newton,16,Aye
49904,3306,265,195,Ann Granato,17,Nay
49904,3306,265,393,Dea Theodore,16,Aye
49911,3306,265,389,Laurie Stringham,16,Aye
49911,3306,265,202,Richard Snelgrove,16,Aye
49911,3306,265,203,Jim Bradley,19,Absent
49911,3306,265,197,Steve DeBry,17,Nay
49911,3306,265,189,Arlyn Bradshaw,16,Aye
49911,3306,265,391,Dave Alvord,16,Aye
49911,3306,265,193,Aimee Winder Newton,16,Aye
49911,3306,265,195,Ann Granato,16,Aye
49911,3306,265,393,Dea Theodore,16,Aye
49912,3306,265,389,Laurie Stringham,16,Aye
49912,3306,265,202,Richard Snelgrove,16,Aye
49912,3306,265,203,Jim Bradley,17,Nay
49912,3306,265,197,Steve DeBry,17,Nay
49912,3306,265,189,Arlyn Bradshaw,17,Nay
49912,3306,265,391,Dave Alvord,16,Aye
49912,3306,265,193,Aimee Winder Newton,16,Aye
49912,3306,265,195,Ann Granato,16,Aye
49912,3306,265,393,Dea Theodore,16,Aye
50101,3314,265,389,Laurie Stringham,17,Nay
50101,3314,265,202,Richard Snelgrove,16,Aye
50101,3314,265,203,Jim Bradley,17,Nay
50101,3314,265,197,Steve DeBry,17,Nay
50101,3314,265,189,Arlyn Bradshaw,17,Nay
50101,3314,265,391,Dave Alvord,16,Aye
50101,3314,265,193,Aimee Winder Newton,17,Nay
50101,3314,265,195,Ann Granato,17,Nay
50101,3314,265,393,Dea Theodore,16,Aye
50102,3314,265,389,Laurie Stringham,16,Aye
50102,3314,265,202,Richard Snelgrove,17,Nay
50102,3314,265,203,Jim Bradley,16,Aye
50102,3314,265,197,Steve DeBry,16,Aye
50102,3314,265,189,Arlyn Bradshaw,16,Aye
50102,3314,265,391,Dave Alvord,17,Nay
50102,3314,265,193,Aimee Winder Newton,16,Aye
50102,3314,265,195,Ann Granato,16,Aye
50102,3314,265,393,Dea Theodore,17,Nay
50179,3318,265,389,Laurie Stringham,16,Aye
50179,3318,265,202,Richard Snelgrove,16,Aye
50179,3318,265,203,Jim Bradley,16,Aye
50179,3318,265,197,Steve DeBry,16,Aye
50179,3318,265,189,Arlyn Bradshaw,16,Aye
50179,3318,265,391,Dave Alvord,17,Nay
50179,3318,265,193,Aimee Winder Newton,16,Aye
50179,3318,265,195,Ann Granato,16,Aye
50179,3318,265,393,Dea Theodore,17,Nay
50789,3326,265,389,Laurie Stringham,17,Nay
50789,3326,265,202,Richard Snelgrove,17,Nay
50789,3326,265,203,Jim Bradley,17,Nay
50789,3326,265,197,Steve DeBry,17,Nay
50789,3326,265,189,Arlyn Bradshaw,17,Nay
50789,3326,265,391,Dave Alvord,16,Aye
50789,3326,265,193,Aimee Winder Newton,17,Nay
50789,3326,265,195,Ann Granato,17,Nay
50789,3326,265,393,Dea Theodore,16,Aye
50790,3326,265,389,Laurie Stringham,16,Aye
50790,3326,265,202,Richard Snelgrove,16,Aye
50790,3326,265,203,Jim Bradley,16,Aye
50790,3326,265,197,Steve DeBry,17,Nay
50790,3326,265,189,Arlyn Bradshaw,16,Aye
50790,3326,265,391,Dave Alvord,17,Nay
50790,3326,265,193,Aimee Winder Newton,17,Nay
50790,3326,265,195,Ann Granato,16,Aye
50790,3326,265,393,Dea Theodore,17,Nay
51686,3344,265,389,Laurie Stringham,16,Aye
51686,3344,265,202,Richard Snelgrove,16,Aye
51686,3344,265,203,Jim Bradley,17,Nay
51686,3344,265,197,Steve DeBry,20,Excused
51686,3344,265,189,Arlyn Bradshaw,19,Absent
51686,3344,265,391,Dave Alvord,16,Aye
51686,3344,265,193,Aimee Winder Newton,16,Aye
51686,3344,265,195,Ann Granato,17,Nay
51686,3344,265,393,Dea Theodore,16,Aye
52205,3345,265,389,Laurie Stringham,17,Nay
52205,3345,265,202,Richard Snelgrove,17,Nay
52205,3345,265,203,Jim Bradley,16,Aye
52205,3345,265,197,Steve DeBry,19,Absent
52205,3345,265,189,Arlyn Bradshaw,16,Aye
52205,3345,265,391,Dave Alvord,17,Nay
52205,3345,265,193,Aimee Winder Newton,17,Nay
52205,3345,265,195,Ann Granato,16,Aye
52205,3345,265,393,Dea Theodore,17,Nay
53611,3373,265,389,Laurie Stringham,17,Nay
53611,3373,265,449,Suzanne Harrison,16,Aye
53611,3373,265,203,Jim Bradley,16,Aye
53611,3373,265,189,Arlyn Bradshaw,16,Aye
53611,3373,265,391,Dave Alvord,17,Nay
53611,3373,265,193,Aimee Winder Newton,17,Nay
53611,3373,265,195,Ann Granato,17,Nay
53611,3373,265,448,Sheldon Stewart,17,Nay
53611,3373,265,393,Dea Theodore,17,Nay
53651,3377,265,389,Laurie Stringham,16,Aye
53651,3377,265,449,Suzanne Harrison,16,Aye
53651,3377,265,203,Jim Bradley,16,Aye
53651,3377,265,189,Arlyn Bradshaw,16,Aye
53651,3377,265,391,Dave Alvord,17,Nay
53651,3377,265,193,Aimee Winder Newton,20,Excused
53651,3377,265,195,Ann Granato,16,Aye
53651,3377,265,448,Sheldon Stewart,17,Nay
53651,3377,265,393,Dea Theodore,17,Nay
54441,3382,265,389,Laurie Stringham,16,Aye
54441,3382,265,449,Suzanne Harrison,17,Nay
54441,3382,265,203,Jim Bradley,17,Nay
54441,3382,265,189,Arlyn Bradshaw,17,Nay
54441,3382,265,391,Dave Alvord,16,Aye
54441,3382,265,193,Aimee Winder Newton,16,Aye
54441,3382,265,195,Ann Granato,17,Nay
54441,3382,265,448,Sheldon Stewart,16,Aye
54441,3382,265,393,Dea Theodore,16,Aye
54455,3382,265,389,Laurie Stringham,16,Aye
54455,3382,265,449,Suzanne Harrison,16,Aye
54455,3382,265,203,Jim Bradley,16,Aye
54455,3382,265,189,Arlyn Bradshaw,16,Aye
54455,3382,265,391,Dave Alvord,17,Nay
54455,3382,265,193,Aimee Winder Newton,17,Nay
54455,3382,265,195,Ann Granato,16,Aye
54455,3382,265,448,Sheldon Stewart,17,Nay
54455,3382,265,393,Dea Theodore,16,Aye
55863,3416,265,389,Laurie Stringham,16,Aye
55863,3416,265,449,Suzanne Harrison,16,Aye
55863,3416,265,203,Jim Bradley,16,Aye
55863,3416,265,189,Arlyn Bradshaw,16,Aye
55863,3416,265,391,Dave Alvord,17,Nay
55863,3416,265,193,Aimee Winder Newton,16,Aye
55863,3416,265,195,Ann Granato,20,Excused
55863,3416,265,448,Sheldon Stewart,17,Nay
55863,3416,265,393,Dea Theodore,20,Excused
55864,3416,265,389,Laurie Stringham,17,Nay
55864,3416,265,449,Suzanne Harrison,17,Nay
55864,3416,265,203,Jim Bradley,17,Nay
55864,3416,265,189,Arlyn Bradshaw,17,Nay
55864,3416,265,391,Dave Alvord,16,Aye
55864,3416,265,193,Aimee Winder Newton,17,Nay
55864,3416,265,195,Ann Granato,20,Excused
55864,3416,265,448,Sheldon Stewart,16,Aye
55864,3416,265,393,Dea Theodore,20,Excused
55865,3416,265,389,Laurie Stringham,16,Aye
55865,3416,265,449,Suzanne Harrison,16,Aye
55865,3416,265,203,Jim Bradley,16,Aye
55865,3416,265,189,Arlyn Bradshaw,16,Aye
55865,3416,265,391,Dave Alvord,17,Nay
55865,3416,265,193,Aimee Winder Newton,16,Aye
55865,3416,265,195,Ann Granato,20,Excused
55865,3416,265,448,Sheldon Stewart,17,Nay
55865,3416,265,393,Dea Theodore,20,Excused
56841,3421,265,389,Laurie Stringham,17,Nay
56841,3421,265,449,Suzanne Harrison,17,Nay
56841,3421,265,203,Jim Bradley,17,Nay
56841,3421,265,189,Arlyn Bradshaw,17,Nay
56841,3421,265,391,Dave Alvord,16,Aye
56841,3421,265,193,Aimee Winder Newton,17,Nay
56841,3421,265,195,Ann Granato,17,Nay
56841,3421,265,448,Sheldon Stewart,16,Aye
56841,3421,265,393,Dea Theodore,16,Aye
57078,3421,265,389,Laurie Stringham,17,Nay
57078,3421,265,449,Suzanne Harrison,16,Aye
57078,3421,265,203,Jim Bradley,16,Aye
57078,3421,265,189,Arlyn Bradshaw,16,Aye
57078,3421,265,391,Dave Alvord,17,Nay
57078,3421,265,193,Aimee Winder Newton,16,Aye
57078,3421,265,195,Ann Granato,17,Nay
57078,3421,265,448,Sheldon Stewart,17,Nay
57078,3421,265,393,Dea Theodore,17,Nay
57086,3421,265,389,Laurie Stringham,16,Aye
57086,3421,265,449,Suzanne Harrison,16,Aye
57086,3421,265,203,Jim Bradley,16,Aye
57086,3421,265,189,Arlyn Bradshaw,16,Aye
57086,3421,265,391,Dave Alvord,16,Aye
57086,3421,265,193,Aimee Winder Newton,16,Aye
57086,3421,265,195,Ann Granato,16,Aye
57086,3421,265,448,Sheldon Stewart,16,Aye
57086,3421,265,393,Dea Theodore,16,Aye
57354,3423,265,389,Laurie Stringham,17,Nay
57354,3423,265,449,Suzanne Harrison,16,Aye
57354,3423,265,203,Jim Bradley,16,Aye
57354,3423,265,189,Arlyn Bradshaw,16,Aye
57354,3423,265,391,Dave Alvord,17,Nay
57354,3423,265,193,Aimee Winder Newton,16,Aye
57354,3423,265,195,Ann Granato,17,Nay
57354,3423,265,448,Sheldon Stewart,17,Nay
57354,3423,265,393,Dea Theodore,17,Nay
57355,3423,265,389,Laurie Stringham,16,Aye
57355,3423,265,449,Suzanne Harrison,16,Aye
57355,3423,265,203,Jim Bradley,17,Nay
57355,3423,265,189,Arlyn Bradshaw,17,Nay
57355,3423,265,391,Dave Alvord,16,Aye
57355,3423,265,193,Aimee Winder Newton,17,Nay
57355,3423,265,195,Ann Granato,16,Aye
57355,3423,265,448,Sheldon Stewart,16,Aye
57355,3423,265,393,Dea Theodore,16,Aye
58377,3443,265,389,Laurie Stringham,16,Aye
58377,3443,265,449,Suzanne Harrison,17,Nay
58377,3443,265,203,Jim Bradley,17,Nay
58377,3443,265,189,Arlyn Bradshaw,17,Nay
58377,3443,265,391,Dave Alvord,16,Aye
58377,3443,265,193,Aimee Winder Newton,17,Nay
