application_id,app_key,body_id,name,rep_title
34,RDA|s|meeting_minutes/minutes/2021/2021-04-12/2021-04-13_city-council-joint-work-session.md|3,4,,"MOVED THE RESOLUTION BE ADOPTED, AND THE CHAm BE AUTHORIZED TO SIGN THE SAME. MOTION WAS SECONDED BY VICE CHAIR WIDTE, WITH THE FOLLOWING ROLL CALL VOTE: [AGENDA ITEM: ""Proposed Joint Resolution 2021-4 of the Mayor and City Council renewing the Quality Neighborhoods Initiative""]"
35,RDA|s|meeting_minutes/minutes/2021/2021-04-12/2021-04-13_city-council-joint-work-session.md|4,4,,"MOVED TO TABLE ACTION ON PROPOSED ORDINANCE 2021-20 UNTIL APRIL 27, 2021, TO GIVE COUNCIL STAFF AND LEGAL COUNSEL THE OPPORTUNITY TO PROVIDE SEPARATE ORDINANCES THAT ADDRESS EACH OF THE LINE-ITEM ADJUSTMENTS THAT HAVE BEEN PROPOSED. MOTION WAS SECONDED BY VICE CHAm WHITE,"
36,RDA|s|meeting_minutes/minutes/2021/2021-04-12/2021-04-13_city-council-joint-work-session.md|5,4,,"MOVED THE MEETING ADJOURN AT 7:25P.M. MOTION WAS SECONDED BY COUNCIL MEMBER CHOBERKA,"
37,Council|s|meeting_minutes/minutes/2021/2021-06-21/2021-06-22_city-council-meeting-2.md|14,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER STEPHENS, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-34 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 2-2-3 to amend provisions for the Mayor's compensation; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]"
38,Council|s|meeting_minutes/minutes/2021/2021-07-05/2021-07-06_city-council-meeting.md|5,1,,"ON A MOTION BY COUNCIL MEMBERHYER AND SECONDED BY VICE CHAIR WHITE, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-36 AND ORDERED POSTED AS REQUIRED BYLAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 15-2-2 to amend defmitions of accessory apartment(s); by amending Subsection 15-6-3 .G to address reuse of single- family dwelling buildings in nonresidential zones; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]"
39,Council|s|meeting_minutes/minutes/2021/2021-07-05/2021-07-06_city-council-meeting.md|6,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER STEPHENS, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-37 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 15-21-2 to revise uses and standards in the MRD zone; amending Section 15-23-4 by adopting a new Subsection J and renumbering Subsection K to revise uses and standards for buildings adjacent to 1200 West; and by providing that this ordinance shall become effective immediately upon posting after final passage.""]"
40,Council|s|meeting_minutes/minutes/2021/2021-07-05/2021-07-06_city-council-meeting.md|8,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER STEPHENS, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-33 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Subsection 4-6-l.A.2 to amend costs of recording subdivision documents; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]"
41,Council|s|meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md|1,1,,"ON A MOTION BY COUNCIL MEMBERHYERAND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-40 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 3-22-2 to reorganize the Trails Network Committee; amending Section 3-22-5 to extend the sunset date for the Trails Network Committee to June 30, 2024; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]"
42,Council|s|meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-meeting-2.md|6,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER LOPEZ, ORDINANCE WASPASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-47 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 15-7-9 to allow director approval of minor amendments to conditional use permits; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]"
43,Council|s|meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md|6,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE 2021-50 WAS AMENDED TO INCLUDE THE FOLLOWING LANGUAGE IN 14.N.C.7.E: ""CONSIDER ZONING PROPERTIES BETWEEN G&H AVENUES AND BINFORD AND 27™ STREETS C-1 TOALLOWTHEDEVELOPMENTOFSMALLBOXCOMMERCIALRETAILBUSINESSESORM-1/CO }..LONG BINFORD Al\ffi. 27THSTREET TIU..T F,A..CE OR }..BUT M 1 ZONED PROPERTIES TO C 3/CO. CONDITIONS SHALL INCLUDE: LIMITING USES TO NO OUTDOOR STORAGE OR DISPLAY, TOTAL BUILDING SIZES TO 20,000 SQUARE FEET AND INDIVIDUAL TENANT SIZES TO 6,000 SQUARE FEET."" ORDINANCE WAS PASSED AND ADOPTED AND OR"
44,Council|s|meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md|7,1,,"MOVED TO REQUEST AN ORDINANCE BE DRAWN TO ALLOW FOR THE REZONE OF 835 TO 875 WEST BINFORD TO M-1/CO. MOTION WAS SECONDED BY VICE CHAm WHITE. Mr. Montgomery stated that one of the conditions of receiving a conditional overlay zoning designation is that the petitioner enter into a development agreement; the City needs attachments of the proposed building elevation or site plan. He has received three different building elevations renderings and two different site plans, so he will need the petitioner to identifY which elevation and site plan he is pursuing so that it can be an exhibit to the deve"
45,Council|s|meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md|9,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER NADOLSKI, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-51 AND ORDERED POSTED AS ) REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah amending the Ogden City General Plan by amending the Southeast Ogden Community Plan to remove the requirement for the vehicular connection of Navajo Drive at approximately 1500 East Navajo Drive; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]"
46,Council|s|meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md|11,1,,"ON A MOTION BY COUNCIL MEMBER LOPEZ AND SECONDED BY COUNCIL MEMBER STEPHENS, ORDINANCE WASP AS SED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-46 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 15-21-2 and Section 15-23-8 to allow warehouse buildings larger than 50,000 square feet in the BEl Zone and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]"
47,Council|s|meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md|4,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-56 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending Section 3-31-7 of the Ogden Municipal Code to extend the sunset provision for the Ogden Natural Resources and Sustainability Stewardship Committee to December 31, 2024; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]"
48,Council|flagship community reinvestment project area plan,1,Flagship Community Reinvestment Project Area Plan,"ON A MOTION BY VICE CHAIR WIDTE AND SECONDED BY COUNCIL MEMBER CHOBERKA, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-57 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, adopting the Flagship Community Reinvestment Project Area Plan dated November 16, 2021,""]"
49,Council|s|meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md|7,1,,"MOVED THE RESOLUTION BE ADOPTED, AND THE CHAIR BE AUTHORIZED TO SIGN THE SAME. MOTION WAS SECONDED BY COUNCIL MEMBER CHOBERKA, WITH THE FOLLOWING ROLL CALL VOTE: [ENTITLED: ""A resolution of the Ogden City Council approving an interlocal agreement between Ogden City and the Ogden City Redevelopment Agency authorizing the sharing of tax increment in the Flagship Community Reinvestment project area.""]"
50,Council|s|meeting_minutes/minutes/2021/2021-12-13/2021-12-14_city-council-special-meeting.md|8,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER STEPHENS, 'I ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2021-59 AND ORDERED POSTED AS ) REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 15-2-13 to adopt a defmition oflive-work space; by amending Section 15-39-8 by adopting new Subsections C and D to designate uses allowed in the Capitol Square MU Zone between 24 111 Street and 25th Street, and Quincy Avenue and Monroe Boulevard; and by providing that this ordinance shall become effective immediately upon posting after fmal passage.""]"
51,Council|s|meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md|6,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER RICHEY, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2022-4 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 15-13-39 to revise standards for an Accessory Dwelling Unit; and by providing that this ordinance shall become effective immediately upon posting after final passage.""]"
52,Council|s|meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md|7,1,,"ON A MOTION BY VICE CHAIR LOPEZ AND SECONDED BY COUNCIL MEMBER HYER, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2022-5 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 15-13-37 to revise provisions regarding mobile food trucks and mobile food trailers; amending Subsection 15-34-2.A to amend uses in the Intensive District; amending Subsection 15-38-4.A to revise special regulations regarding mobile food trailers; amending Subsection 15-38-5.M to revise general uses; and by providing that this ordinance shall become effective immediately upon posting after final passage.""]"
53,Council|s|meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md|2,1,,"ON A MOTION BY COUNCIL MEMBER HYER AND SECONDED BY COUNCIL MEMBER BLAIR, ORDINANCE WAS PASSED AND ADOPTED AS OGDEN CITY ORDINANCE 2022-6 AND ORDERED POSTED AS REQUIRED BY LAW [ENTITLED: ""An ordinance of Ogden City, Utah, amending the Ogden Municipal Code by amending Section 2-3-2 to revise Council member qualifications; amending Section 2-3-4 to revise provisions related to Council meetings; and by providing that this ordinance shall become effective immediately upon posting after final passage.""]"
