meeting_id,body_id,meeting_date,title,source_file
49,1,2021-03-16,City Council Meeting,meeting_minutes/minutes/2021/2021-03-15/2021-03-16_city-council-meeting.md
50,1,2021-03-23,City Council Meeting,meeting_minutes/minutes/2021/2021-03-22/2021-03-23_city-council-meeting-2.md
51,1,2021-04-06,City Council Meeting,meeting_minutes/minutes/2021/2021-04-05/2021-04-06_city-council-meeting-2.md
52,4,2021-04-13,City Council Joint Work Session,meeting_minutes/minutes/2021/2021-04-12/2021-04-13_city-council-joint-work-session.md
53,1,2021-04-20,City Council Meeting,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md
54,1,2021-04-27,City Council Meeting,meeting_minutes/minutes/2021/2021-04-26/2021-04-27_city-council-meeting.md
55,1,2021-05-04,City Council Meeting,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting-2.md
56,1,2021-05-11,City Council Special Meeting,meeting_minutes/minutes/2021/2021-05-10/2021-05-11_city-council-special-meeting.md
57,1,2021-05-18,City Council Meeting,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_city-council-meeting.md
58,1,2021-05-25,City Council Meeting,meeting_minutes/minutes/2021/2021-05-24/2021-05-25_city-council-meeting-2.md
59,1,2021-06-01,City Council Meeting,meeting_minutes/minutes/2021/2021-05-31/2021-06-01_city-council-meeting-2.md
60,1,2021-06-08,City Council Special Meeting,meeting_minutes/minutes/2021/2021-06-07/2021-06-08_city-council-special-meeting.md
61,1,2021-06-15,City Council Meeting,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting-2.md
62,1,2021-06-22,City Council Meeting,meeting_minutes/minutes/2021/2021-06-21/2021-06-22_city-council-meeting-2.md
63,1,2021-07-06,City Council Meeting,meeting_minutes/minutes/2021/2021-07-05/2021-07-06_city-council-meeting.md
64,1,2021-07-13,City Council Special Meeting,meeting_minutes/minutes/2021/2021-07-12/2021-07-13_city-council-special-meeting.md
65,1,2021-08-03,City Council Meeting,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting-2.md
66,1,2021-08-17,City Council Meeting,meeting_minutes/minutes/2021/2021-08-16/2021-08-17_city-council-meeting.md
67,1,2021-09-07,City Council Meeting,meeting_minutes/minutes/2021/2021-09-06/2021-09-07_city-council-meeting.md
68,1,2021-09-14,City Council Special Meeting,meeting_minutes/minutes/2021/2021-09-13/2021-09-14_city-council-special-meeting.md
69,1,2021-10-05,City Council Meeting,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-meeting-2.md
70,1,2021-10-12,City Council Special Meeting,meeting_minutes/minutes/2021/2021-10-11/2021-10-12_city-council-special-meeting.md
71,1,2021-10-19,City Council Meeting,meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md
72,1,2021-10-26,City Council Special Meeting,meeting_minutes/minutes/2021/2021-10-25/2021-10-26_city-council-special-meeting.md
73,1,2021-11-09,City Council Meeting,meeting_minutes/minutes/2021/2021-11-08/2021-11-09_city-council-meeting-2.md
74,1,2021-11-16,City Council Meeting,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md
75,1,2021-12-07,City Council Meeting,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md
76,1,2021-12-14,City Council Special Meeting,meeting_minutes/minutes/2021/2021-12-13/2021-12-14_city-council-special-meeting.md
77,1,2021-12-21,City Council Meeting,meeting_minutes/minutes/2021/2021-12-20/2021-12-21_city-council-meeting.md
78,1,2022-01-03,City Council Special Meeting,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-special-meeting.md
79,1,2022-01-04,City Council Meeting,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md
80,1,2022-01-11,City Council Special Meeting,meeting_minutes/minutes/2022/2022-01-10/2022-01-11_city-council-special-meeting.md
81,1,2022-02-01,City Council Meeting,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md
82,1,2022-02-15,City Council Meeting,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md
83,1,2022-03-01,City Council Meeting,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
84,1,2022-03-15,City Council Meeting,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_city-council-meeting.md
85,1,2022-04-05,City Council Meeting,meeting_minutes/minutes/2022/2022-04-04/2022-04-05_city-council-meeting.md
86,1,2022-04-12,City Council Special Meeting,meeting_minutes/minutes/2022/2022-04-11/2022-04-12_city-council-special-meeting.md
87,1,2022-04-19,City Council Meeting,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_city-council-meeting.md
88,1,2022-05-03,City Council Meeting,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-meeting.md
89,1,2022-05-17,City Council Meeting,meeting_minutes/minutes/2022/2022-05-16/2022-05-17_city-council-meeting.md
90,1,2022-06-07,City Council Meeting,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
91,1,2022-06-14,City Council Special Meeting,meeting_minutes/minutes/2022/2022-06-13/2022-06-14_city-council-special-meeting.md
92,1,2022-06-21,City Council Meeting,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md
93,1,2022-07-05,City Council Meeting,meeting_minutes/minutes/2022/2022-07-04/2022-07-05_city-council-meeting.md
94,1,2022-07-12,City Council Special Meeting,meeting_minutes/minutes/2022/2022-07-11/2022-07-12_city-council-special-meeting.md
95,1,2022-08-02,City Council Meeting,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md
96,1,2022-08-02,City Council Special Meeting,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-special-meeting.md
97,1,2022-08-09,City Council Special Meeting,meeting_minutes/minutes/2022/2022-08-08/2022-08-09_city-council-special-meeting.md
98,1,2022-08-23,City Council Meeting,meeting_minutes/minutes/2022/2022-08-22/2022-08-23_city-council-meeting.md
99,1,2022-09-06,City Council Meeting,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-meeting.md
100,1,2022-09-13,City Council Special Meeting,meeting_minutes/minutes/2022/2022-09-12/2022-09-13_city-council-special-meeting.md
101,1,2022-09-20,City Council Meeting,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-meeting.md
102,1,2022-10-04,City Council Meeting,meeting_minutes/minutes/2022/2022-10-03/2022-10-04_city-council-meeting.md
103,1,2022-10-11,City Council Special Meeting,meeting_minutes/minutes/2022/2022-10-10/2022-10-11_city-council-special-meeting.md
104,1,2022-10-18,City Council Meeting,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md
105,1,2022-11-01,City Council Meeting,meeting_minutes/minutes/2022/2022-10-31/2022-11-01_city-council-meeting.md
106,1,2022-11-15,City Council Meeting,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
107,1,2022-12-06,City Council Special Meeting,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-special-meeting.md
108,1,2022-12-13,City Council Special Meeting,meeting_minutes/minutes/2022/2022-12-12/2022-12-13_city-council-special-meeting.md
109,1,2023-01-03,City Council Meeting,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md
110,1,2023-01-10,City Council Special Meeting,meeting_minutes/minutes/2023/2023-01-09/2023-01-10_city-council-special-meeting.md
111,1,2023-01-17,City Council Meeting,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md
112,4,2023-01-17,Redevelopment Agency Special Meeting,pmn_backfill/minutes/2023-01-17_redevelopment-agency-special-meeting.md
113,1,2023-02-02,City Council Meeting,meeting_minutes/minutes/2023/2023-01-30/2023-02-02_city-council-meeting.md
114,1,2023-02-07,City Council Meeting,meeting_minutes/minutes/2023/2023-02-06/2023-02-07_city-council-meeting.md
115,1,2023-02-21,City Council Meeting,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md
116,1,2023-03-07,City Council Meeting,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md
117,1,2023-03-14,City Council Meeting,meeting_minutes/minutes/2023/2023-03-13/2023-03-14_city-council-meeting.md
118,1,2023-03-21,City Council Meeting,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md
119,1,2023-04-04,City Council Meeting,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-meeting.md
120,1,2023-04-11,City Council Meeting,meeting_minutes/minutes/2023/2023-04-10/2023-04-11_city-council-meeting.md
121,1,2023-04-18,City Council Meeting,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md
122,1,2023-05-02,City Council Meeting,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md
123,1,2023-05-09,City Council Special Meeting,meeting_minutes/minutes/2023/2023-05-08/2023-05-09_city-council-special-meeting.md
124,1,2023-05-16,City Council Meeting,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_city-council-meeting.md
125,1,2023-05-23,City Council Meeting,meeting_minutes/minutes/2023/2023-05-22/2023-05-23_city-council-meeting.md
126,1,2023-06-06,City Council Meeting,meeting_minutes/minutes/2023/2023-06-05/2023-06-06_city-council-meeting.md
127,4,2023-06-06,Redevelopment Agency Special Meeting,pmn_backfill/minutes/2023-06-06_redevelopment-agency-special-meeting.md
128,1,2023-06-13,City Council Special Meeting,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council-special-meeting.md
129,1,2023-06-20,City Council Meeting,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md
130,1,2023-07-11,City Council Special Meeting,meeting_minutes/minutes/2023/2023-07-10/2023-07-11_city-council-special-meeting.md
131,4,2023-07-11,Redevelopment Agency Meeting,pmn_backfill/minutes/2023-07-11_redevelopment-agency-meeting.md
132,1,2023-07-18,City Council Meeting,meeting_minutes/minutes/2023/2023-07-17/2023-07-18_city-council-meeting.md
133,1,2023-08-01,City Council Meeting,meeting_minutes/minutes/2023/2023-07-31/2023-08-01_city-council-meeting.md
134,1,2023-08-15,City Council Meeting,meeting_minutes/minutes/2023/2023-08-14/2023-08-15_city-council-meeting.md
135,4,2023-08-15,Redevelopment Agency Special Meeting,pmn_backfill/minutes/2023-08-15_redevelopment-agency-special-meeting.md
136,1,2023-08-29,City Council Meeting,meeting_minutes/minutes/2023/2023-08-28/2023-08-29_city-council-meeting.md
137,1,2023-09-12,City Council Meeting,meeting_minutes/minutes/2023/2023-09-11/2023-09-12_city-council-meeting.md
138,1,2023-09-19,Board of Canvassers,meeting_minutes/minutes/2023/2023-09-18/2023-09-19_board-of-canvassers.md
139,1,2023-09-19,City Council Meeting,meeting_minutes/minutes/2023/2023-09-18/2023-09-19_city-council-meeting.md
140,1,2023-09-26,City Council Special Meeting,meeting_minutes/minutes/2023/2023-09-25/2023-09-26_city-council-special-meeting.md
141,1,2023-10-03,City Council Meeting,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md
142,1,2023-10-10,City Council Special Meeting,meeting_minutes/minutes/2023/2023-10-09/2023-10-10_city-council-special-meeting.md
143,4,2023-10-10,Redevelopment Agency Meeting,pmn_backfill/minutes/2023-10-10_redevelopment-agency-meeting.md
144,1,2023-10-17,City Council Meeting,meeting_minutes/minutes/2023/2023-10-16/2023-10-17_city-council-meeting.md
145,1,2023-11-07,City Council Meeting,meeting_minutes/minutes/2023/2023-11-06/2023-11-07_city-council-meeting.md
146,4,2023-11-07,Redevelopment Agency Special Meeting,pmn_backfill/minutes/2023-11-07_redevelopment-agency-special-meeting.md
147,1,2023-11-14,City Council Meeting,meeting_minutes/minutes/2023/2023-11-13/2023-11-14_city-council-meeting.md
148,1,2023-11-28,City Council Special Meeting,meeting_minutes/minutes/2023/2023-11-27/2023-11-28_city-council-special-meeting.md
149,4,2023-11-28,Redevelopment Agency Special Meeting,pmn_backfill/minutes/2023-11-28_redevelopment-agency-special-meeting.md
150,1,2023-12-05,Board of Canvassers,meeting_minutes/minutes/2023/2023-12-04/2023-12-05_board-of-canvassers.md
151,1,2023-12-05,City Council Meeting,meeting_minutes/minutes/2023/2023-12-04/2023-12-05_city-council-meeting.md
152,1,2023-12-12,City Council Special Meeting,meeting_minutes/minutes/2023/2023-12-11/2023-12-12_city-council-special-meeting.md
153,1,2023-12-19,City Council Meeting,meeting_minutes/minutes/2023/2023-12-18/2023-12-19_city-council-meeting.md
154,1,2024-01-02,City Council Meeting,meeting_minutes/minutes/2024/2024-01-01/2024-01-02_city-council-meeting.md
155,1,2024-01-09,City Council Special Meeting,pmn_backfill/minutes/2024-01-09_city-council-special-meeting.md
156,1,2024-01-16,City Council Meeting,meeting_minutes/minutes/2024/2024-01-15/2024-01-16_city-council-meeting.md
157,1,2024-02-06,City Council Meeting,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md
158,4,2024-02-13,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-02-12/2024-02-13_redevelopment-agency.md
159,1,2024-02-20,City Council Meeting,meeting_minutes/minutes/2024/2024-02-19/2024-02-20_city-council-meeting.md
160,1,2024-03-12,City Council Meeting,meeting_minutes/minutes/2024/2024-03-11/2024-03-12_city-council-meeting.md
161,4,2024-03-12,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-03-11/2024-03-12_redevelopment-agency.md
162,1,2024-03-19,City Council Meeting,meeting_minutes/minutes/2024/2024-03-18/2024-03-19_city-council-meeting.md
163,1,2024-03-26,City Council Meeting,meeting_minutes/minutes/2024/2024-03-25/2024-03-26_city-council-meeting.md
164,1,2024-04-02,City Council Meeting,meeting_minutes/minutes/2024/2024-04-01/2024-04-02_city-council-meeting.md
165,1,2024-04-09,City Council Meeting,meeting_minutes/minutes/2024/2024-04-08/2024-04-09_city-council-meeting.md
166,1,2024-04-23,City Council Meeting,meeting_minutes/minutes/2024/2024-04-22/2024-04-23_city-council-meeting.md
167,2,2024-04-23,Municipal Building Authority Meeting,meeting_minutes/minutes/2024/2024-04-22/2024-04-23_municipal-building-authority.md
168,4,2024-04-23,Redevelopment Agency Special Meeting,pmn_backfill/minutes/2024-04-23_redevelopment-agency-special-meeting.md
169,1,2024-05-07,City Council Meeting,meeting_minutes/minutes/2024/2024-05-06/2024-05-07_city-council-meeting.md
170,4,2024-05-07,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-05-06/2024-05-07_redevelopment-agency.md
171,2,2024-05-14,Municipal Building Authority Meeting,meeting_minutes/minutes/2024/2024-05-13/2024-05-14_municipal-building-authority.md
172,4,2024-05-14,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-05-13/2024-05-14_redevelopment-agency.md
173,1,2024-05-21,City Council Meeting,meeting_minutes/minutes/2024/2024-05-20/2024-05-21_city-council-meeting.md
174,1,2024-06-04,City Council Meeting,meeting_minutes/minutes/2024/2024-06-03/2024-06-04_city-council-meeting.md
175,1,2024-06-11,City Council Meeting,meeting_minutes/minutes/2024/2024-06-10/2024-06-11_city-council-meeting.md
176,2,2024-06-11,Municipal Building Authority Meeting,meeting_minutes/minutes/2024/2024-06-10/2024-06-11_municipal-building-authority.md
177,4,2024-06-11,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-06-10/2024-06-11_redevelopment-agency.md
178,1,2024-06-18,City Council Meeting,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
179,4,2024-06-18,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_redevelopment-agency.md
180,1,2024-07-02,City Council Meeting,meeting_minutes/minutes/2024/2024-07-01/2024-07-02_city-council-meeting.md
181,1,2024-07-09,City Council Meeting,meeting_minutes/minutes/2024/2024-07-08/2024-07-09_city-council-meeting.md
182,1,2024-07-30,City Council Meeting,meeting_minutes/minutes/2024/2024-07-29/2024-07-30_city-council-meeting.md
183,1,2024-08-06,City Council Meeting,meeting_minutes/minutes/2024/2024-08-05/2024-08-06_city-council-meeting.md
184,1,2024-08-20,City Council Meeting,meeting_minutes/minutes/2024/2024-08-19/2024-08-20_city-council-meeting.md
185,4,2024-08-20,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-08-19/2024-08-20_redevelopment-agency.md
186,1,2024-09-03,City Council Meeting,meeting_minutes/minutes/2024/2024-09-02/2024-09-03_city-council-meeting.md
187,4,2024-09-03,Redevelopment Agency Special Meeting,meeting_minutes/minutes/2024/2024-09-02/2024-09-03_redevelopment-agency-special.md
188,1,2024-09-10,City Council Meeting,meeting_minutes/minutes/2024/2024-09-09/2024-09-10_city-council-meeting.md
189,1,2024-09-17,City Council Meeting,meeting_minutes/minutes/2024/2024-09-16/2024-09-17_city-council-meeting.md
190,1,2024-10-01,City Council Meeting,meeting_minutes/minutes/2024/2024-09-30/2024-10-01_city-council-meeting.md
191,4,2024-10-01,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-09-30/2024-10-01_redevelopment-agency.md
192,1,2024-10-15,City Council Meeting,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md
193,4,2024-10-15,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_redevelopment-agency.md
194,1,2024-11-12,City Council Meeting,meeting_minutes/minutes/2024/2024-11-11/2024-11-12_city-council-meeting.md
195,4,2024-11-12,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-11-11/2024-11-12_redevelopment-agency.md
196,1,2024-11-19,City Council Meeting,meeting_minutes/minutes/2024/2024-11-18/2024-11-19_city-council-meeting.md
197,4,2024-11-19,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-11-18/2024-11-19_redevelopment-agency.md
198,1,2024-12-03,City Council Meeting,meeting_minutes/minutes/2024/2024-12-02/2024-12-03_city-council-meeting.md
199,4,2024-12-03,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-12-02/2024-12-03_redevelopment-agency.md
200,1,2024-12-10,City Council Meeting,meeting_minutes/minutes/2024/2024-12-09/2024-12-10_city-council-meeting.md
201,4,2024-12-10,Redevelopment Agency Meeting,meeting_minutes/minutes/2024/2024-12-09/2024-12-10_redevelopment-agency.md
202,1,2024-12-17,City Council Meeting,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
203,1,2025-01-07,City Council Meeting,pmn_backfill/minutes/2025-01-07_city-council-meeting.md
204,1,2025-01-14,City Council Special Meeting,meeting_minutes/minutes/2025/2025-01-13/2025-01-14_city-council-special-meeting.md
205,1,2025-01-21,City Council Meeting,meeting_minutes/minutes/2025/2025-01-20/2025-01-21_city-council-meeting.md
206,1,2025-02-04,City Council Meeting,meeting_minutes/minutes/2025/2025-02-03/2025-02-04_city-council-meeting.md
207,1,2025-02-11,City Council Meeting,meeting_minutes/minutes/2025/2025-02-10/2025-02-11_city-council-meeting.md
208,4,2025-02-11,Redevelopment Agency Meeting,meeting_minutes/minutes/2025/2025-02-10/2025-02-11_redevelopment-agency.md
209,1,2025-02-18,City Council Meeting,meeting_minutes/minutes/2025/2025-02-17/2025-02-18_city-council-meeting.md
210,4,2025-02-18,Redevelopment Agency Meeting,meeting_minutes/minutes/2025/2025-02-17/2025-02-18_redevelopment-agency.md
211,1,2025-03-04,City Council Meeting,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_city-council-meeting.md
212,4,2025-03-04,Redevelopment Agency Meeting,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_redevelopment-agency.md
213,4,2025-03-11,Redevelopment Agency Meeting,meeting_minutes/minutes/2025/2025-03-10/2025-03-11_redevelopment-agency.md
214,1,2025-03-18,City Council Meeting,meeting_minutes/minutes/2025/2025-03-17/2025-03-18_city-council-meeting.md
215,1,2025-04-01,City Council Meeting,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_city-council-meeting.md
216,2,2025-04-01,Municipal Building Authority Meeting,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_municipal-building-authority.md
217,1,2025-04-15,City Council Meeting,meeting_minutes/minutes/2025/2025-04-14/2025-04-15_city-council-meeting.md
218,1,2025-05-06,City Council Meeting,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md
219,1,2025-05-13,City Council Meeting,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_city-council-meeting.md
220,2,2025-05-13,Municipal Building Authority Meeting,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_municipal-building-authority.md
221,4,2025-05-13,Redevelopment Agency Meeting,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_redevelopment-agency.md
222,1,2025-05-20,City Council Meeting,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md
223,4,2025-05-20,Redevelopment Agency Meeting,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_redevelopment-agency.md
224,1,2025-06-03,City Council Meeting,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
225,1,2025-06-10,City Council Meeting,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_city-council-meeting.md
226,2,2025-06-10,Municipal Building Authority Meeting,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_municipal-building-authority.md
227,4,2025-06-10,Redevelopment Agency Meeting,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_redevelopment-agency.md
228,1,2025-06-17,City Council Meeting,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md
229,4,2025-06-17,Redevelopment Agency Meeting,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_redevelopment-agency.md
230,1,2025-07-01,City Council Meeting,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md
231,1,2025-07-08,City Council Meeting,meeting_minutes/minutes/2025/2025-07-07/2025-07-08_city-council-meeting.md
232,1,2025-07-15,City Council Meeting,meeting_minutes/minutes/2025/2025-07-14/2025-07-15_city-council-meeting.md
