stem,bytes,chars,status
council_194_agenda,21110,649,extracted
pc_195_agenda,19835,294,extracted
council_196_agenda,111235,1248,extracted
council_198_agenda,7301,633,extracted
pc_197_agenda,6475,382,extracted
council_199_agenda,12735,1324,extracted
council_200_agenda,6757,707,extracted
council_201_agenda,10428,1321,extracted
pc_202_agenda,8520,658,extracted
council_203_agenda,6550,833,extracted
council_204_agenda,12853,1570,extracted
council_205_agenda,10818,1126,extracted
council_206_agenda,5730,496,extracted
pc_212_agenda,22593,603,extracted
council_207_agenda,26003,1416,extracted
pc_213_agenda,5683,337,extracted
council_208_agenda,8243,727,extracted
council_209_agenda,83587,1561,extracted
council_210_agenda,6987,623,extracted
pc_211_agenda,22558,485,extracted
council_214_agenda,10749,1098,extracted
pc_215_agenda,7073,189,image_only
council_216_agenda,12636,1125,extracted
pc_228_agenda,14812,1490,extracted
council_217_agenda,12488,1276,extracted
council_218_agenda,6964,659,extracted
council_219_agenda,11827,1219,extracted
council_220_agenda,7664,701,extracted
pc_221_agenda,39100,1165,extracted
council_222_agenda,11367,1154,extracted
pc_223_agenda,5528,243,extracted
council_224_agenda,10798,1085,extracted
pc_227_agenda,14608,1043,extracted
council_225_agenda,24413,1192,extracted
council_226_agenda,6643,608,extracted
council_229_agenda,11975,1352,extracted
pc_230_agenda,31468,1885,extracted
council_231_agenda,8744,838,extracted
pc_233_agenda,5517,244,extracted
council_234_agenda,6965,663,extracted
council_235_agenda,11202,1166,extracted
council_236_agenda,7292,690,extracted
pc_237_agenda,21663,3431,extracted
council_238_agenda,13528,1694,extracted
council_239_agenda,10602,1193,extracted
pc_256_agenda,5752,455,extracted
council_240_agenda,7827,883,extracted
pc_244_agenda,18696,2970,extracted
council_241_agenda,11586,1195,extracted
council_242_agenda,11216,1194,extracted
pc_243_agenda,12120,1752,extracted
council_245_agenda,12550,1533,extracted
council_247_agenda,6943,621,extracted
council_246_agenda,10901,1217,extracted
council_249_agenda,7650,680,extracted
pc_248_agenda,12842,1451,extracted
council_250_agenda,11350,1088,extracted
council_251_agenda,6942,656,extracted
council_252_agenda,58696,990,extracted
council_253_agenda,6217,563,extracted
pc_254_agenda,11988,1157,extracted
council_255_agenda,59934,1213,extracted
council_257_agenda,11147,1130,extracted
council_258_agenda,7646,718,extracted
pc_259_agenda,60310,1095,extracted
council_260_agenda,10110,1047,extracted
council_261_agenda,10357,1038,extracted
council_262_agenda,6805,763,extracted
council_268_agenda,11427,1121,extracted
council_263_agenda,9249,907,extracted
council_264_agenda,5608,293,extracted
council_265_agenda,11922,1214,extracted
pc_266_agenda,9445,789,extracted
council_269_agenda,11027,1083,extracted
council_270_agenda,6203,565,extracted
pc_271_agenda,11315,881,extracted
council_272_agenda,6921,625,extracted
council_273_agenda,11561,1177,extracted
council_274_agenda,9825,1094,extracted
council_275_agenda,6428,724,extracted
pc_276_agenda,17099,3183,extracted
council_278_agenda,11696,1142,extracted
council_277_agenda,7490,878,extracted
council_280_agenda,10436,997,extracted
council_279_agenda,7651,703,extracted
pc_281_agenda,31772,2722,extracted
council_282_agenda,11084,1129,extracted
pc_283_agenda,7213,420,extracted
council_284_agenda,12619,1451,extracted
council_285_agenda,7952,675,extracted
pc_286_agenda,14141,2386,extracted
council_287_agenda,13423,1390,extracted
council_288_agenda,7687,720,extracted
council_290_agenda,12820,1319,extracted
pc_289_agenda,28124,1478,extracted
council_291_agenda,7426,732,extracted
council_292_agenda,11327,1223,extracted
council_293_agenda,55046,630,extracted
pc_294_agenda,61357,1435,extracted
council_295_agenda,10800,1039,extracted
council_296_agenda,28058,1284,extracted
pc_298_agenda,13912,3000,extracted
council_297_agenda,10725,1039,extracted
council_299_agenda,10891,1087,extracted
council_300_agenda,7266,631,extracted
pc_301_agenda,8022,453,extracted
council_302_agenda,11850,1146,extracted
council_303_agenda,10913,1114,extracted
pc_304_agenda,8591,802,extracted
council_305_agenda,6618,603,extracted
council_306_agenda,11115,1241,extracted
council_307_agenda,10807,1016,extracted
pc_308_agenda,26883,1344,extracted
cra_310_agenda,6225,501,extracted
council_309_agenda,12216,1416,extracted
council_311_agenda,10627,1116,extracted
council_312_agenda,57319,650,extracted
pc_313_agenda,28597,1681,extracted
council_314_agenda,10650,1214,extracted
council_316_agenda,12874,1397,extracted
council_318_agenda,9900,917,extracted
council_319_agenda,10925,1174,extracted
pc_322_agenda,27744,1678,extracted
council_320_agenda,11266,1125,extracted
council_321_agenda,10176,913,extracted
pc_323_agenda,25807,1184,extracted
council_324_agenda,11218,1050,extracted
council_325_agenda,6860,807,extracted
council_326_agenda,10472,993,extracted
council_327_agenda,6465,736,extracted
pc_328_agenda,8946,1132,extracted
council_329_agenda,13697,1446,extracted
council_330_agenda,7400,718,extracted
council_331_agenda,12088,1356,extracted
pc_332_agenda,43732,1820,extracted
council_333_agenda,10631,1008,extracted
council_334_agenda,11313,1197,extracted
council_335_agenda,7053,688,extracted
pc_336_agenda,8747,980,extracted
council_337_agenda,28249,1417,extracted
council_338_agenda,27545,1223,extracted
council_339_agenda,26592,1141,extracted
council_340_agenda,6920,584,extracted
council_341_agenda,8655,738,extracted
pc_343_agenda,28107,2070,extracted
council_342_agenda,11266,1154,extracted
council_344_agenda,62417,1174,extracted
pc_348_agenda,11751,1952,extracted
council_345_agenda,12719,1326,extracted
council_346_agenda,10447,1034,extracted
council_347_agenda,7665,701,extracted
pc_349_agenda,28162,2268,extracted
council_350_agenda,90456,1100,extracted
council_351_agenda,12401,1326,extracted
council_352_agenda,6975,652,extracted
pc_353_agenda,29254,3107,extracted
council_354_agenda,11416,1347,extracted
council_355_agenda,10544,1170,extracted
council_356_agenda,7028,655,extracted
pc_357_agenda,58033,1632,extracted
council_358_agenda,91552,1222,extracted
council_359_agenda,10118,992,extracted
pc_367_agenda,7763,568,extracted
council_360_agenda,11569,1165,extracted
council_361_agenda,120983,1549,extracted
council_362_agenda,8251,847,extracted
council_363_agenda,26189,1076,extracted
council_364_agenda,6691,676,extracted
pc_365_agenda,24755,1076,extracted
council_366_agenda,10184,1051,extracted
council_368_agenda,116255,1264,extracted
council_369_agenda,89567,683,extracted
pc_370_agenda,99634,1100,extracted
council_371_agenda,105721,1036,extracted
council_372_agenda,92191,987,extracted
council_373_agenda,90642,707,extracted
pc_374_agenda,24387,880,extracted
council_375_agenda,109787,1135,extracted
council_376_agenda,122208,1436,extracted
council_377_agenda,10082,969,extracted
council_379_agenda,93561,730,extracted
council_378_agenda,11631,1155,extracted
council_380_agenda,96528,784,extracted
pc_381_agenda,8166,672,extracted
council_383_agenda,123425,1548,extracted
council_384_agenda,26347,1188,extracted
council_385_agenda,95090,671,extracted
council_386_agenda,108934,1273,extracted
council_387_agenda,95721,909,extracted
council_388_agenda,6989,683,extracted
pc_389_agenda,10314,1058,extracted
council_390_agenda,113555,1268,extracted
council_391_agenda,96437,815,extracted
council_392_agenda,117038,1293,extracted
council_393_agenda,68148,712,extracted
pc_394_agenda,95950,1976,extracted
council_395_agenda,12020,1180,extracted
council_396_agenda,94979,764,extracted
pc_397_agenda,94456,1562,extracted
council_399_agenda,115738,1311,extracted
council_400_agenda,10689,1164,extracted
council_401_agenda,102673,1111,extracted
pc_402_agenda,91693,1756,extracted
council_404_agenda,114393,1345,extracted
council_405_agenda,115008,1350,extracted
council_406_agenda,97269,872,extracted
pc_410_agenda,39862,1470,extracted
council_407_agenda,117612,1340,extracted
council_408_agenda,123728,1384,extracted
council_409_agenda,69837,706,extracted
pc_411_agenda,73410,860,extracted
council_412_agenda,81507,1200,extracted
council_414_agenda,86801,1241,extracted
council_415_agenda,79351,839,extracted
pc_416_agenda,79968,1408,extracted
council_413_agenda,119543,3087,extracted
council_417_agenda,87463,1321,extracted
council_418_agenda,86596,1219,extracted
council_419_agenda,76725,846,extracted
council_421_agenda,72296,695,extracted
council_422_agenda,83609,1131,extracted
pc_423_agenda,100901,4086,extracted
council_424_agenda,74003,796,extracted
council_426_agenda,143233,6446,extracted
council_427_agenda,78026,829,extracted
pc_428_agenda,70559,1201,extracted
council_429_agenda,81037,1082,extracted
council_430_agenda,101173,2044,extracted
council_431_agenda,108319,855,extracted
pc_432_agenda,115494,3768,extracted
council_433_agenda,92656,1371,extracted
