year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2009,municipal general,Council,3,Cottonwood Heights City Council District 3,4930,DON J. ANTCZAK,129,False
2009,municipal general,Council,3,Cottonwood Heights City Council District 3,4930,NICOLE OMER,81,False
2009,municipal general,Council,3,Cottonwood Heights City Council District 3,4930,Write-in,1,False
2009,municipal general,Council,3,Cottonwood Heights City Council District 3,4932,DON J. ANTCZAK,45,False
2009,municipal general,Council,3,Cottonwood Heights City Council District 3,4932,NICOLE OMER,72,False
2009,municipal general,Council,3,Cottonwood Heights City Council District 3,4932,Write-in,0,False
2009,municipal general,Council,3,Cottonwood Heights City Council District 3,4934,DON J. ANTCZAK,75,False
2009,municipal general,Council,3,Cottonwood Heights City Council District 3,4934,NICOLE OMER,49,False
2009,municipal general,Council,3,Cottonwood Heights City Council District 3,4934,Write-in,1,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4918,TEE W. TYLER,100,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4918,BOB WARNICK,14,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4918,Write-in,13,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4920,TEE W. TYLER,92,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4920,BOB WARNICK,1,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4920,Write-in,18,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4952,TEE W. TYLER,44,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4952,BOB WARNICK,20,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4952,Write-in,80,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4956,TEE W. TYLER,55,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4956,BOB WARNICK,3,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4956,Write-in,20,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4960,TEE W. TYLER,82,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4960,BOB WARNICK,6,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4960,Write-in,15,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4962,TEE W. TYLER,103,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4962,BOB WARNICK,2,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4962,Write-in,5,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4964,TEE W. TYLER,89,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4964,BOB WARNICK,5,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4964,Write-in,15,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4966,TEE W. TYLER,54,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4966,BOB WARNICK,4,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4966,Write-in,14,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4968,TEE W. TYLER,23,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4968,BOB WARNICK,3,False
2009,municipal general,Council,4,Cottonwood Heights City Council District 4,4968,Write-in,7,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4516,"KELVYN H. CULLIMORE, JR",1,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4516,Write-in,0,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4900,"KELVYN H. CULLIMORE, JR",23,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4900,Write-in,5,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4904,"KELVYN H. CULLIMORE, JR",128,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4904,Write-in,10,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4906,"KELVYN H. CULLIMORE, JR",69,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4906,Write-in,6,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4908,"KELVYN H. CULLIMORE, JR",77,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4908,Write-in,6,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4909,"KELVYN H. CULLIMORE, JR",35,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4909,Write-in,5,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4910,"KELVYN H. CULLIMORE, JR",125,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4910,Write-in,3,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4912,"KELVYN H. CULLIMORE, JR",40,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4912,Write-in,0,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4913,"KELVYN H. CULLIMORE, JR",116,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4913,Write-in,6,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4914,"KELVYN H. CULLIMORE, JR",41,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4914,Write-in,3,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4915,"KELVYN H. CULLIMORE, JR",43,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4915,Write-in,5,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4916,"KELVYN H. CULLIMORE, JR",96,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4916,Write-in,11,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4918,"KELVYN H. CULLIMORE, JR",115,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4918,Write-in,7,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4920,"KELVYN H. CULLIMORE, JR",96,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4920,Write-in,14,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4922,"KELVYN H. CULLIMORE, JR",84,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4922,Write-in,7,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4924,"KELVYN H. CULLIMORE, JR",108,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4924,Write-in,13,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4926,"KELVYN H. CULLIMORE, JR",42,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4926,Write-in,7,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4928,"KELVYN H. CULLIMORE, JR",75,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4928,Write-in,1,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4930,"KELVYN H. CULLIMORE, JR",188,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4930,Write-in,8,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4932,"KELVYN H. CULLIMORE, JR",101,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4932,Write-in,4,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4934,"KELVYN H. CULLIMORE, JR",116,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4934,Write-in,0,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4936,"KELVYN H. CULLIMORE, JR",60,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4936,Write-in,3,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4940,"KELVYN H. CULLIMORE, JR",5,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4940,Write-in,1,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4942,"KELVYN H. CULLIMORE, JR",78,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4942,Write-in,1,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4944,"KELVYN H. CULLIMORE, JR",58,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4944,Write-in,1,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4946,"KELVYN H. CULLIMORE, JR",71,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4946,Write-in,8,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4948,"KELVYN H. CULLIMORE, JR",39,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4948,Write-in,4,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4950,"KELVYN H. CULLIMORE, JR",98,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4950,Write-in,7,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4952,"KELVYN H. CULLIMORE, JR",107,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4952,Write-in,25,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4953,"KELVYN H. CULLIMORE, JR",51,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4953,Write-in,8,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4954,"KELVYN H. CULLIMORE, JR",61,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4954,Write-in,7,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4956,"KELVYN H. CULLIMORE, JR",69,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4956,Write-in,8,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4958,"KELVYN H. CULLIMORE, JR",62,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4958,Write-in,6,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4960,"KELVYN H. CULLIMORE, JR",93,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4960,Write-in,10,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4962,"KELVYN H. CULLIMORE, JR",95,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4962,Write-in,7,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4964,"KELVYN H. CULLIMORE, JR",95,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4964,Write-in,5,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4966,"KELVYN H. CULLIMORE, JR",67,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4966,Write-in,7,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4968,"KELVYN H. CULLIMORE, JR",24,False
2009,municipal general,Mayor,,Cottonwood Heights City Mayor,4968,Write-in,6,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4900,DON J. ANTCZAK,6,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4900,GORDON W. NICHOLL,1,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4900,NICOLE OMER,11,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4904,DON J. ANTCZAK,7,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4904,GORDON W. NICHOLL,6,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4904,NICOLE OMER,31,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4909,DON J. ANTCZAK,4,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4909,GORDON W. NICHOLL,1,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4909,NICOLE OMER,27,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4910,DON J. ANTCZAK,16,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4910,GORDON W. NICHOLL,38,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4910,NICOLE OMER,61,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4912,DON J. ANTCZAK,11,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4912,GORDON W. NICHOLL,20,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4912,NICOLE OMER,17,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4913,DON J. ANTCZAK,39,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4913,GORDON W. NICHOLL,38,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4913,NICOLE OMER,21,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4914,DON J. ANTCZAK,33,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4914,GORDON W. NICHOLL,8,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4914,NICOLE OMER,20,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4915,DON J. ANTCZAK,20,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4915,GORDON W. NICHOLL,5,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4915,NICOLE OMER,16,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4930,DON J. ANTCZAK,82,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4930,GORDON W. NICHOLL,22,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4930,NICOLE OMER,47,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4932,DON J. ANTCZAK,17,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4932,GORDON W. NICHOLL,12,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4932,NICOLE OMER,30,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4934,DON J. ANTCZAK,33,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4934,GORDON W. NICHOLL,21,False
2009,municipal primary,Council,3,Cottonwood Heights City Council District 3,4934,NICOLE OMER,23,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT001,JANET JANKE,39,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT001,MIKE SHELTON,22,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT001,Write-in,0,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT002,JANET JANKE,52,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT002,MIKE SHELTON,60,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT002,Write-in,1,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT003,JANET JANKE,61,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT003,MIKE SHELTON,60,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT003,Write-in,0,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT012,JANET JANKE,14,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT012,MIKE SHELTON,7,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT012,Write-in,0,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT013,JANET JANKE,79,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT013,MIKE SHELTON,142,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT013,Write-in,0,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT014,JANET JANKE,124,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT014,MIKE SHELTON,47,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT014,Write-in,1,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT015,JANET JANKE,46,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT015,MIKE SHELTON,69,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT015,Write-in,4,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT027,JANET JANKE,28,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT027,MIKE SHELTON,89,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT027,Write-in,2,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT028,JANET JANKE,17,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT028,MIKE SHELTON,45,False
2011,municipal general,Council,1,Cottonwood Heights City Council District 1,COT028,Write-in,0,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT019,SCOTT BRACKEN,81,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT019,JAMES H. THUET,40,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT019,Write-in,0,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT020,SCOTT BRACKEN,105,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT020,JAMES H. THUET,68,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT020,Write-in,4,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT022,SCOTT BRACKEN,125,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT022,JAMES H. THUET,75,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT022,Write-in,0,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT029,SCOTT BRACKEN,50,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT029,JAMES H. THUET,28,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT029,Write-in,0,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT030,SCOTT BRACKEN,46,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT030,JAMES H. THUET,24,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT030,Write-in,0,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT031,SCOTT BRACKEN,66,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT031,JAMES H. THUET,25,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT031,Write-in,1,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT032,SCOTT BRACKEN,53,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT032,JAMES H. THUET,34,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT032,Write-in,0,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT033,SCOTT BRACKEN,69,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT033,JAMES H. THUET,26,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT033,Write-in,0,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT034,SCOTT BRACKEN,49,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT034,JAMES H. THUET,34,False
2011,municipal general,Council,2,Cottonwood Heights City Council District 2,COT034,Write-in,0,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT004,MIKE PETERSON,146,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT004,NICOLE OMER,143,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT004,Write-in,1,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT007,MIKE PETERSON,39,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT007,NICOLE OMER,80,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT007,Write-in,1,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT008,MIKE PETERSON,158,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT008,NICOLE OMER,82,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT008,Write-in,0,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT009,MIKE PETERSON,180,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT009,NICOLE OMER,77,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT009,Write-in,0,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT011,MIKE PETERSON,190,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT011,NICOLE OMER,114,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT011,Write-in,0,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT016,MIKE PETERSON,206,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT016,NICOLE OMER,135,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT016,Write-in,1,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT017,MIKE PETERSON,160,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT017,NICOLE OMER,67,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT017,Write-in,1,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT018,MIKE PETERSON,144,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT018,NICOLE OMER,110,False
2013,municipal general,Council,3,Cottonwood Heights City Council District 3,COT018,Write-in,4,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT021,TEE W. TYLER,198,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT021,Write-in,19,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT023,TEE W. TYLER,223,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT023,Write-in,26,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT024,TEE W. TYLER,203,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT024,Write-in,25,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT025,TEE W. TYLER,159,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT025,Write-in,11,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT026,TEE W. TYLER,143,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT026,Write-in,12,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT034,TEE W. TYLER,310,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT034,Write-in,25,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT036,TEE W. TYLER,257,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT036,Write-in,27,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT037,TEE W. TYLER,147,False
2013,municipal general,Council,4,Cottonwood Heights City Council District 4,COT037,Write-in,12,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT001,KELVYN H. CULLIMORE JR,201,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT001,PEYTON H. ROBINSON,88,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT001,Write-in,2,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT003,KELVYN H. CULLIMORE JR,151,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT003,PEYTON H. ROBINSON,69,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT003,Write-in,2,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT004,KELVYN H. CULLIMORE JR,191,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT004,PEYTON H. ROBINSON,103,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT004,Write-in,0,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT007,KELVYN H. CULLIMORE JR,55,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT007,PEYTON H. ROBINSON,63,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT007,Write-in,1,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT008,KELVYN H. CULLIMORE JR,156,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT008,PEYTON H. ROBINSON,85,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT008,Write-in,0,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT009,KELVYN H. CULLIMORE JR,113,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT009,PEYTON H. ROBINSON,141,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT009,Write-in,2,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT011,KELVYN H. CULLIMORE JR,188,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT011,PEYTON H. ROBINSON,115,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT011,Write-in,1,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT012,KELVYN H. CULLIMORE JR,218,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT012,PEYTON H. ROBINSON,71,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT012,Write-in,4,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT013,KELVYN H. CULLIMORE JR,215,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT013,PEYTON H. ROBINSON,99,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT013,Write-in,4,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT014,KELVYN H. CULLIMORE JR,82,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT014,PEYTON H. ROBINSON,67,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT014,Write-in,0,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT015,KELVYN H. CULLIMORE JR,170,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT015,PEYTON H. ROBINSON,54,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT015,Write-in,2,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT016,KELVYN H. CULLIMORE JR,268,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT016,PEYTON H. ROBINSON,82,False
2013,municipal general,Mayor,,Cottonwood Heights City Mayor,COT016,Write-in,3,False
