stem,bytes,chars,status
2024_tentative_budget_-_Copperton_and_Copperton_Cemetery,199249,8980,skipped-exists
2024_tentative_budget_-_Copperton_and_Copperton_Cemetery_2,199249,8978,extracted
12-20-23,664256,4759,extracted
2024_Copperton_Meeting_Schedule,135426,1011,extracted
City_of_Copperton_Report_1,7163865,11105,extracted
240910_CoppertonPC_Packet,3234333,25947,extracted
Clean_SB174_HB476_Title_18_Subdivisions_Copperton_Copy_2024-09-10,522643,153083,extracted
Copperton_476_Compliance_Amendments_Staff_Report_2024-09-09,227855,8554,extracted
Copperton_SB174-HB476_Subdivision_Use_Ordinance_Adopting_Resolution_2024-09-09_ST062-008,19979,3463,extracted
Copperton-Public_Hearing_Notice,115868,1755,skipped-exists
July_2024_Updated_Questionnaire_for_SB174_and_HB_476_Subdivision_Updates_2024-07-15,197582,6750,extracted
Redline_SB174_HB476_Title_18_Subdivisions_Copperton_Copy_2024-09-10,616546,160460,extracted
09-18-24_2nd_Amended_Agenda_Packet,6155432,190498,extracted
10-16-24_Agenda_Packet,3385644,28770,extracted
241119_CoppertonPC_Agenda,317227,4628,extracted
Copperton-Public_Hearing_Notice,83284,1755,skipped-exists
11-20-24_Agenda_Packet,644151,91845,extracted
241210_CoppertonPC_WorkshopAgenda,317074,4892,extracted
12-18-24_Agenda_Packet,1427930,58635,extracted
01-15-2025_Copperton_TC_Meeting_Packet,3989912,295120,extracted
02-19-2025_Copperton_Council_Meeting_Packet,963327,151517,extracted
03-19-2025_Copperton_TC_Meeting_Packet,2596560,165383,extracted
04-16-2025_Copperton_TC_Meeting_Agenda_with_Supporting_Documents,1253224,92664,extracted
250513_CoppertonPC_Packet,5192120,116557,extracted
Copperton_-_Public_Hearing_Notice,120645,2402,extracted
05-21-2025_Copperton_TC_Meeting_Agenda_with_Supporting_Documents,8181313,135,image_only
06-18-2025_Copperton_TC_Meeting_Agenda_with_Supporting_Documents,2726185,69298,extracted
250702_CoppertonPC_Agenda,313649,4635,extracted
Copperton_-_Public_Hearing_Notice,83603,2433,skipped-exists
OAM2025-001422_-_Copperton_Parking_Revisions_2025_PC_Combined_Staff_Report,310713,14493,extracted
07-16-2025_Copperton_TC_Meeting_Agenda_with_Supporting_Documents,4427289,64855,extracted
08-20-2025_Copperton_TC_Meeting_-_Item_2B_-_UFA_Copperton_Report_2025-Q2,1995133,5180,extracted
08-20-2025_Copperton_TC_Meeting_-_Item_3A_-_EOC_Information_Management_Training,2605961,5398,extracted
08-20-2025_Copperton_TC_Meeting_-_Item_5A_-_Hazard_Mitigation_Plan_Salt_Lake_County_Copperton_Annex,933547,200664,extracted
08-20-2025_Copperton_TC_Meeting_-_Item_5A_-_SLC_HMP_Volume_1_-_July_2025_Revised,10303250,1094251,extracted
08-20-2025_Copperton_TC_Meeting_-_Item_5A_-_SLC_HMP_Volume_2_-_July_2025_Revised,19483867,5752189,extracted
08-20-2025_Copperton_TC_Meeting_Agenda_-_AMENDED,246140,4069,extracted
09-17-2025_Copperton_TC_Meeting_Agenda_with_Supporting_Documents,2983789,329056,extracted
10-15-2025_Copperton_TC_Meeting_Agenda_with_Supporting_Documents,2512601,41496,extracted
11-19-2025_Copperton_TC_Meeting_Agenda,236230,3617,extracted
11-19-2025_Copperton_TC_Meeting_Supporting_Documents,326647,37620,extracted
2006_Wildland-Urban_Interface_Code,761224,188563,extracted
251203_CoppertonPC_Packet,2598331,208820,extracted
Notice_of_Public_Hearing_-Copperton_PC_Re_HB_48,130644,2806,extracted
OAM2025-001540_Staff_Report,610634,88107,extracted
12-09-2025_Copperton_Special_Meeting_Agenda,213518,1847,extracted
12-17-2025_Copperton_TC_Meeting_Agenda_with_Supporting_Documents,5261803,571969,extracted
01-21-2026_Copperton_TC_Meeting_Agenda_with_Supporting_Documents,2443165,41632,extracted
02-18-2026_Copperton_TC_Meeting_Agenda_-_AMENDED,243232,4821,extracted
02-18-2026_Copperton_TC_Meeting_Supporting_Documents,1956797,243446,extracted
03-18-2026_Copperton_TC_Meeting_Agenda,231870,4316,extracted
03-18-2026_Copperton_TC_Meeting_Supporting_Documents,591240,29302,extracted
04-15-2026_Copperton_TC_Meeting_Agenda_with_Supporting_Documents,1212164,72573,extracted
05-20-2026_Copperton_TC_Meeting_Agenda,232115,4414,extracted
05-20-2026_Copperton_TC_Meeting_Supporting_Documents,14944335,63642,extracted
260603_CoppertonPC_Packet,1439161,28226,extracted
Copperton_OAM2026-001628_PC_Staff_Report,304143,13724,extracted
Notice_of_Public_Hearing_-Copperton_PC_June,135987,1581,extracted
06-17-2026_Copperton_TC_Meeting_Agenda,233373,5042,extracted
06-17-2026_Copperton_TC_Meeting_Supporting_Documents,5389782,166555,extracted
260701_CoppertonPC_Packet,2282484,44643,extracted
Notice_of_Public_Hearing_-Copperton_PC_July,139864,2089,extracted
07-15-2026_Copperton_TC_Meeting_-_Supporting_Documents,1365781,33791,extracted
07-15-2026_Copperton_TC_Meeting_Agenda,232127,4172,extracted
