body,pmn_body_id,notice_id,notice_url,notice_title,date,notice_date,audio_url,pmn_file_id,audio_filename,media_type,category
Council,5831,407825,https://www.utah.gov/pmn/sitemap/notice/407825.html,Agenda,2017-07-19,2017-07-19,https://www.utah.gov/pmn/files/316353.wav,316353,07-19-17 (2).wav,wav,2
Council,5831,409741,https://www.utah.gov/pmn/sitemap/notice/409741.html,Agenda,2017-08-02,2017-08-02,https://www.utah.gov/pmn/files/320301.MP3,320301,08-02-17.MP3,mp3,Audio Recording
Council,5831,412469,https://www.utah.gov/pmn/sitemap/notice/412469.html,Agenda,2017-08-16,2017-08-16,https://www.utah.gov/pmn/files/323381.MP3,323381,170816_001.MP3,mp3,Audio Recording
Council,5831,415749,https://www.utah.gov/pmn/sitemap/notice/415749.html,Agenda,2017-09-06,2017-09-06,https://www.utah.gov/pmn/files/327239.wav,327239,09-06-17.wav,wav,Audio Recording
Council,5831,418545,https://www.utah.gov/pmn/sitemap/notice/418545.html,Agenda,2017-09-20,2017-09-20,https://www.utah.gov/pmn/files/331101.wav,331101,09-20-17 (1).wav,wav,1
Council,5831,418545,https://www.utah.gov/pmn/sitemap/notice/418545.html,Agenda,2017-09-20,2017-09-20,https://www.utah.gov/pmn/files/331103.wav,331103,09-20-17 (2).wav,wav,2
Council,5831,421099,https://www.utah.gov/pmn/sitemap/notice/421099.html,Agenda,2017-10-04,2017-10-04,https://www.utah.gov/pmn/files/339171.wav,339171,10-04-17.wav,wav,Audio Recording
Council,5831,423923,https://www.utah.gov/pmn/sitemap/notice/423923.html,Agenda,2017-10-18,2017-10-18,https://www.utah.gov/pmn/files/339179.wav,339179,10-18-17 (1).wav,wav,1
Council,5831,423923,https://www.utah.gov/pmn/sitemap/notice/423923.html,Agenda,2017-10-18,2017-10-18,https://www.utah.gov/pmn/files/339181.wav,339181,10-18-17 (2).wav,wav,2
Council,5831,429153,https://www.utah.gov/pmn/sitemap/notice/429153.html,Agenda,2017-11-15,2017-11-15,https://www.utah.gov/pmn/files/351071.wav,351071,11-15-17 (1).wav,wav,1
Council,5831,429153,https://www.utah.gov/pmn/sitemap/notice/429153.html,Agenda,2017-11-15,2017-11-15,https://www.utah.gov/pmn/files/351073.wav,351073,11-15-17 (2).wav,wav,2
Council,5831,433129,https://www.utah.gov/pmn/sitemap/notice/433129.html,Agenda,2017-12-06,2017-12-06,https://www.utah.gov/pmn/files/355099.wav,355099,12-6-17.wav,wav,Audio Recording
Council,5831,436047,https://www.utah.gov/pmn/sitemap/notice/436047.html,Agenda,2017-12-20,2017-12-20,https://www.utah.gov/pmn/files/358527.wav,358527,12-20-17.wav,wav,Audio Recording
Council,5831,441075,https://www.utah.gov/pmn/sitemap/notice/441075.html,Agenda,2018-01-17,2018-01-17,https://www.utah.gov/pmn/files/363305.MP3,363305,01-17-18.MP3,mp3,Audio Recording
Council,5831,448045,https://www.utah.gov/pmn/sitemap/notice/448045.html,Agenda,2018-02-21,2018-02-21,https://www.utah.gov/pmn/files/375583.wav,375583,STE-000.wav,wav,Audio Recording
Council,5831,453843,https://www.utah.gov/pmn/sitemap/notice/453843.html,Agenda,2018-03-21,2018-03-21,https://www.utah.gov/pmn/files/383011.wav,383011,03-21-18.wav,wav,Audio Recording
Council,5831,458869,https://www.utah.gov/pmn/sitemap/notice/458869.html,Agenda,2018-04-18,2018-04-18,https://www.utah.gov/pmn/files/390009.mp3,390009,04-19-18.mp3,mp3,Audio Recording
Council,5831,462933,https://www.utah.gov/pmn/sitemap/notice/462933.html,Agenda,2018-05-08,2018-05-08,https://www.utah.gov/pmn/files/396009.mp3,396009,05-08-18 merged.mp3,mp3,Audio Recording
Council,5831,464687,https://www.utah.gov/pmn/sitemap/notice/464687.html,Agenda,2018-05-16,2018-05-16,https://www.utah.gov/pmn/files/397947.mp3,397947,05-16-18.mp3,mp3,Audio Recording
Council,5831,468621,https://www.utah.gov/pmn/sitemap/notice/468621.html,Agenda,2018-06-06,2018-06-06,https://www.utah.gov/pmn/files/402557.mp3,402557,06-06-18 Part 1.mp3,mp3,Audio Recording
Council,5831,468621,https://www.utah.gov/pmn/sitemap/notice/468621.html,Agenda,2018-06-06,2018-06-06,https://www.utah.gov/pmn/files/402559.mp3,402559,06-06-18 Part 2.mp3,mp3,Audio Recording
Council,5831,469837,https://www.utah.gov/pmn/sitemap/notice/469837.html,Agenda,2018-06-12,2018-06-12,https://www.utah.gov/pmn/files/405733.mp3,405733,06-12-18.mp3,mp3,Audio Recording
Council,5831,471705,https://www.utah.gov/pmn/sitemap/notice/471705.html,Agenda,2018-06-20,2018-06-20,https://www.utah.gov/pmn/files/407115.mp3,407115,06-20-18.mp3,mp3,Audio Recording
Council,5831,476769,https://www.utah.gov/pmn/sitemap/notice/476769.html,Agenda,2018-07-18,2018-07-18,https://www.utah.gov/pmn/files/413181.mp3,413181,07-18-18.mp3,mp3,Audio Recording
Council,5831,481327,https://www.utah.gov/pmn/sitemap/notice/481327.html,Agenda,2018-08-15,2018-08-15,https://www.utah.gov/pmn/files/421331.mp3,421331,08-15-18.mp3,mp3,Audio Recording
Council,5831,484295,https://www.utah.gov/pmn/sitemap/notice/484295.html,Agenda,2018-09-04,2018-09-04,https://www.utah.gov/pmn/files/425013.mp3,425013,09-04-18.mp3,mp3,Audio Recording
Council,5831,487541,https://www.utah.gov/pmn/sitemap/notice/487541.html,Agenda,2018-09-19,2018-09-19,https://www.utah.gov/pmn/files/429763.mp3,429763,09-19-18-.mp3,mp3,Audio Recording
Council,5831,492949,https://www.utah.gov/pmn/sitemap/notice/492949.html,Agenda,2018-10-17,2018-10-17,https://www.utah.gov/pmn/files/437181.mp3,437181,10-17-18.mp3,mp3,Audio Recording
Council,5831,499579,https://www.utah.gov/pmn/sitemap/notice/499579.html,Agenda,2018-11-21,2018-11-21,https://www.utah.gov/pmn/files/451183.mp3,451183,11-21-18.mp3,mp3,Audio Recording
Council,5831,504911,https://www.utah.gov/pmn/sitemap/notice/504911.html,Agenda,2018-12-19,2018-12-19,https://www.utah.gov/pmn/files/479555.mp3,479555,12-19-18_01.mp3,mp3,Audio Recording
Council,5831,509875,https://www.utah.gov/pmn/sitemap/notice/509875.html,Agenda,2019-01-16,2019-01-16,https://www.utah.gov/pmn/files/460341.mp3,460341,01-16-19.mp3,mp3,Audio Recording
Council,5831,514543,https://www.utah.gov/pmn/sitemap/notice/514543.html,Agenda,2019-02-11,2019-02-11,https://www.utah.gov/pmn/files/466987.mp3,466987,02-11-19.mp3,mp3,Audio Recording
Council,5831,522725,https://www.utah.gov/pmn/sitemap/notice/522725.html,Agenda,2019-03-20,2019-03-20,https://www.utah.gov/pmn/files/479463.mp3,479463,03-20-19.mp3,mp3,Audio Recording
Council,5831,524973,https://www.utah.gov/pmn/sitemap/notice/524973.html,Agenda,2019-04-03,2019-04-03,https://www.utah.gov/pmn/files/483173.mp3,483173,04-03-19.mp3,mp3,Audio Recording
Council,5831,528423,https://www.utah.gov/pmn/sitemap/notice/528423.html,Agenda,2019-04-17,2019-04-17,https://www.utah.gov/pmn/files/487299.mp3,487299,04-17-19.mp3,mp3,Audio Recording
Council,5831,534389,https://www.utah.gov/pmn/sitemap/notice/534389.html,Agenda,2019-05-15,2019-05-15,https://www.utah.gov/pmn/files/495477.mp3,495477,05-15-19.mp3,mp3,Audio Recording
Council,5831,542193,https://www.utah.gov/pmn/sitemap/notice/542193.html,Agenda,2019-06-19,2019-06-19,https://www.utah.gov/pmn/files/507145.mp3,507145,06-19-19 Part 1.mp3,mp3,Audio Recording
Council,5831,542193,https://www.utah.gov/pmn/sitemap/notice/542193.html,Agenda,2019-06-19,2019-06-19,https://www.utah.gov/pmn/files/507149.mp3,507149,06-19-19 Part 2.mp3,mp3,Audio Recording
Council,5831,547331,https://www.utah.gov/pmn/sitemap/notice/547331.html,Agenda,2019-07-17,2019-07-17,https://www.utah.gov/pmn/files/513327.mp3,513327,07-17-19.mp3,mp3,Audio Recording
Council,5831,553399,https://www.utah.gov/pmn/sitemap/notice/553399.html,Agenda,2019-08-21,2019-08-21,https://www.utah.gov/pmn/files/523723.mp3,523723,08-21-19_01.mp3,mp3,Audio Recording
Council,5831,559113,https://www.utah.gov/pmn/sitemap/notice/559113.html,Agenda,2019-09-18,2019-09-18,https://www.utah.gov/pmn/files/533305.wav,533305,09-18-19.wav,wav,Audio Recording
Council,5831,561095,https://www.utah.gov/pmn/sitemap/notice/561095.html,Agenda,2019-09-30,2019-09-30,https://www.utah.gov/pmn/files/535313.wav,535313,09-30-19.wav,wav,Audio Recording
Council,5831,564623,https://www.utah.gov/pmn/sitemap/notice/564623.html,Agenda,2019-10-16,2019-10-16,https://www.utah.gov/pmn/files/540813.wav,540813,10-16-19.wav,wav,Audio Recording
Council,5831,582239,https://www.utah.gov/pmn/sitemap/notice/582239.html,Agenda,2020-01-15,2020-01-15,https://www.utah.gov/pmn/files/566566.mp3,566566,01-15-20.mp3,mp3,Audio Recording
Council,5831,589373,https://www.utah.gov/pmn/sitemap/notice/589373.html,Agenda,2020-02-19,2020-02-19,https://www.utah.gov/pmn/files/579255.mp3,579255,02-19-20.mp3,mp3,Audio Recording
Council,5831,594521,https://www.utah.gov/pmn/sitemap/notice/594521.html,Emergency Meeting Agenda,2020-03-13,2020-03-13,https://www.utah.gov/pmn/files/587229.mp3,587229,03-13-20.mp3,mp3,Audio Recording
Council,5831,595613,https://www.utah.gov/pmn/sitemap/notice/595613.html,Agenda,2020-03-18,2020-03-18,https://www.utah.gov/pmn/files/587225.mp3,587225,03-18-20.mp3,mp3,Audio Recording
Council,5831,599655,https://www.utah.gov/pmn/sitemap/notice/599655.html,Agenda,2020-04-15,2020-04-15,https://www.utah.gov/pmn/files/593479.mp3,593479,04-15-20 Part 2.mp3,mp3,Audio Recording
Council,5831,599655,https://www.utah.gov/pmn/sitemap/notice/599655.html,Agenda,2020-04-15,2020-04-15,https://www.utah.gov/pmn/files/593481.mp3,593481,04-16-20 Part 1.mp3,mp3,Audio Recording
Council,5831,606115,https://www.utah.gov/pmn/sitemap/notice/606115.html,Agenda,2020-05-20,2020-05-20,https://www.utah.gov/pmn/files/604999.mp3,604999,05-21-20.mp3,mp3,Audio Recording
Council,5831,617295,https://www.utah.gov/pmn/sitemap/notice/617295.html,Agenda,2020-07-15,2020-07-15,https://www.utah.gov/pmn/files/623803.mp3,623803,07-15-20.mp3,mp3,Audio Recording
Council,5831,619291,https://www.utah.gov/pmn/sitemap/notice/619291.html,Agenda,2020-07-28,2020-07-28,https://www.utah.gov/pmn/files/624249.mp3,624249,07-28-20.mp3,mp3,Audio Recording
Council,5831,623953,https://www.utah.gov/pmn/sitemap/notice/623953.html,Agenda,2020-08-18,2020-08-18,https://www.utah.gov/pmn/files/631157.MP3,631157,08-19-20 Adjournment.MP3,mp3,Audio Recording
Council,5831,623953,https://www.utah.gov/pmn/sitemap/notice/623953.html,Agenda,2020-08-18,2020-08-18,https://www.utah.gov/pmn/files/631155.MP3,631155,08-19-20 Meeting.MP3,mp3,Audio Recording
Council,5831,629151,https://www.utah.gov/pmn/sitemap/notice/629151.html,Agenda,2020-09-16,2020-09-16,https://www.utah.gov/pmn/files/651177.mp3,651177,09-16-20.mp3,mp3,Audio Recording
Planning Commission,1560,628155,https://www.utah.gov/pmn/sitemap/notice/628155.html,Copperton Metro Township Planning Commission,2020-09-23,2020-09-23,https://www.utah.gov/pmn/files/641611.MP3,641611,200923_CoppertonPC_MtgRecording.MP3,mp3,Audio Recording
Council,5831,635873,https://www.utah.gov/pmn/sitemap/notice/635873.html,Agenda,2020-10-21,2020-10-21,https://www.utah.gov/pmn/files/650591.mp3,650591,10-21-20.mp3,mp3,Audio Recording
Council,5831,641515,https://www.utah.gov/pmn/sitemap/notice/641515.html,Agenda,2020-11-18,2020-11-18,https://www.utah.gov/pmn/files/669159.MP3,669159,11-18-20.MP3,mp3,Audio Recording
Council,5831,646761,https://www.utah.gov/pmn/sitemap/notice/646761.html,Agenda,2020-12-16,2020-12-16,https://www.utah.gov/pmn/files/669157.mp3,669157,12-16-20.mp3,mp3,Audio Recording
Council,5831,652585,https://www.utah.gov/pmn/sitemap/notice/652585.html,Agenda,2021-01-20,2021-01-20,https://www.utah.gov/pmn/files/678163.mp3,678163,01-20-2021.mp3,mp3,Audio Recording
Council,5831,658679,https://www.utah.gov/pmn/sitemap/notice/658679.html,Agenda,2021-02-17,2021-02-17,https://www.utah.gov/pmn/files/688009.MP3,688009,02-17-2021.MP3,mp3,Audio Recording
Council,5831,664747,https://www.utah.gov/pmn/sitemap/notice/664747.html,Agenda,2021-03-17,2021-03-17,https://www.utah.gov/pmn/files/704753.mp3,704753,03-17-21 Part 1.mp3,mp3,Audio Recording
Council,5831,664747,https://www.utah.gov/pmn/sitemap/notice/664747.html,Agenda,2021-03-17,2021-03-17,https://www.utah.gov/pmn/files/704755.mp3,704755,03-17-21 Part 2.mp3,mp3,Audio Recording
Council,5831,671399,https://www.utah.gov/pmn/sitemap/notice/671399.html,Agenda,2021-04-21,2021-04-21,https://www.utah.gov/pmn/files/711965.MP3,711965,04-21-21.MP3,mp3,Audio Recording
Council,5831,671399,https://www.utah.gov/pmn/sitemap/notice/671399.html,Agenda,2021-04-21,2021-04-21,https://www.utah.gov/pmn/files/711963.mp3,711963,04-27-21.mp3,mp3,Audio Recording
Council,5831,678141,https://www.utah.gov/pmn/sitemap/notice/678141.html,Agenda,2021-05-19,2021-05-19,https://www.utah.gov/pmn/files/722495.mp3,722495,05-19-21 Part 1.mp3,mp3,Audio Recording
Council,5831,678141,https://www.utah.gov/pmn/sitemap/notice/678141.html,Agenda,2021-05-19,2021-05-19,https://www.utah.gov/pmn/files/722497.MP3,722497,05-19-21 Part 2.MP3,mp3,Audio Recording
Council,5831,684951,https://www.utah.gov/pmn/sitemap/notice/684951.html,Agenda,2021-06-16,2021-06-16,https://www.utah.gov/pmn/files/754689.m4a,754689,06-16-21.m4a,m4a,Audio Recording
Council,5831,691741,https://www.utah.gov/pmn/sitemap/notice/691741.html,Agenda,2021-07-21,2021-07-21,https://www.utah.gov/pmn/files/744213.mp3,744213,07-21-21.mp3,mp3,Audio Recording
Council,5831,697121,https://www.utah.gov/pmn/sitemap/notice/697121.html,Agenda,2021-08-18,2021-08-18,https://www.utah.gov/pmn/files/754687.mp3,754687,08-18-21.mp3,mp3,Audio Recording
Council,5831,703039,https://www.utah.gov/pmn/sitemap/notice/703039.html,Agenda,2021-09-15,2021-09-15,https://www.utah.gov/pmn/files/760761.mp3,760761,09-15-21.mp3,mp3,Audio Recording
Planning Commission,1560,703865,https://www.utah.gov/pmn/sitemap/notice/703865.html,Copperton Planning Commission,2021-09-28,2021-09-28,https://www.utah.gov/pmn/files/764563.MP3,764563,210928_CoppertonPC_MtgRecording1of2.MP3,mp3,Audio Recording
Planning Commission,1560,703865,https://www.utah.gov/pmn/sitemap/notice/703865.html,Copperton Planning Commission,2021-09-28,2021-09-28,https://www.utah.gov/pmn/files/764565.MP3,764565,210928_CoppertonPC_MtgRecording2of2.MP3,mp3,Audio Recording
Council,5831,710501,https://www.utah.gov/pmn/sitemap/notice/710501.html,Agenda,2021-10-20,2021-10-20,https://www.utah.gov/pmn/files/773233.mp3,773233,10-20-21.mp3,mp3,Audio Recording
Council,5831,716437,https://www.utah.gov/pmn/sitemap/notice/716437.html,Agenda,2021-11-16,2021-11-16,https://www.utah.gov/pmn/files/793905.mp3,793905,11-16-2021.mp3,mp3,Audio Recording
Council,5831,723009,https://www.utah.gov/pmn/sitemap/notice/723009.html,Agenda,2021-12-15,2021-12-15,https://www.utah.gov/pmn/files/793903.mp3,793903,12-15-21.mp3,mp3,Audio Recording
Council,5831,729881,https://www.utah.gov/pmn/sitemap/notice/729881.html,Agenda,2022-01-19,2022-01-19,https://www.utah.gov/pmn/files/803917.mp3,803917,01-19-22.mp3,mp3,Audio Recording
Planning Commission,1560,732625,https://www.utah.gov/pmn/sitemap/notice/732625.html,Copperton Planning Commission,2022-02-15,2022-02-15,https://www.utah.gov/pmn/files/814825.MP3,814825,220215_CoppertonPC_MtgRecording.MP3,mp3,Audio Recording
Council,5831,736467,https://www.utah.gov/pmn/sitemap/notice/736467.html,Agenda,2022-02-16,2022-02-16,https://www.utah.gov/pmn/files/817375.mp3,817375,02-16-22.mp3,mp3,Audio Recording
Planning Commission,1560,739413,https://www.utah.gov/pmn/sitemap/notice/739413.html,Copperton Planning Commission,2022-03-15,2022-03-15,https://www.utah.gov/pmn/files/825575.MP3,825575,220315_CoppertonPC_MtgRecording.MP3,mp3,Audio Recording
Council,5831,742633,https://www.utah.gov/pmn/sitemap/notice/742633.html,Agenda,2022-03-16,2022-03-16,https://www.utah.gov/pmn/files/844681.MP3,844681,03-16-22.MP3,mp3,Audio Recording
Council,5831,739447,https://www.utah.gov/pmn/sitemap/notice/739447.html,Notice of Public Hearing,2022-03-16,2022-03-16,https://www.utah.gov/pmn/files/840973.MP3,840973,03-16-22.MP3,mp3,Audio Recording
Council,5831,749867,https://www.utah.gov/pmn/sitemap/notice/749867.html,Agenda,2022-04-20,2022-04-20,https://www.utah.gov/pmn/files/840977.mp3,840977,04-20-22.mp3,mp3,Audio Recording
Council,5831,756567,https://www.utah.gov/pmn/sitemap/notice/756567.html,Agenda,2022-05-18,2022-05-18,https://www.utah.gov/pmn/files/850213.mp3,850213,05-18-22.mp3,mp3,Audio Recording
Council,5831,763007,https://www.utah.gov/pmn/sitemap/notice/763007.html,Agenda,2022-06-15,2022-06-15,https://www.utah.gov/pmn/files/864981.mp3,864981,06-15-22.mp3,mp3,Audio Recording
Council,5831,769901,https://www.utah.gov/pmn/sitemap/notice/769901.html,Agenda,2022-07-20,2022-07-20,https://www.utah.gov/pmn/files/879379.mp3,879379,07-20-22.mp3,mp3,Audio Recording
Council,5831,775777,https://www.utah.gov/pmn/sitemap/notice/775777.html,Agenda,2022-08-17,2022-08-17,https://www.utah.gov/pmn/files/882783.mp3,882783,08-17-22.mp3,mp3,Audio Recording
Council,5831,782917,https://www.utah.gov/pmn/sitemap/notice/782917.html,Agenda,2022-09-21,2022-09-21,https://www.utah.gov/pmn/files/893711.mp3,893711,09-21-22.mp3,mp3,Audio Recording
Council,5831,788673,https://www.utah.gov/pmn/sitemap/notice/788673.html,Agenda,2022-10-19,2022-10-19,https://www.utah.gov/pmn/files/907985.mp3,907985,10-19-22.mp3,mp3,Audio Recording
Council,5831,794569,https://www.utah.gov/pmn/sitemap/notice/794569.html,Agenda,2022-11-16,2022-11-16,https://www.utah.gov/pmn/files/917011.MP3,917011,11-16-22.MP3,mp3,Audio Recording
Planning Commission,1560,797587,https://www.utah.gov/pmn/sitemap/notice/797587.html,Copperton Planning Commission,2022-12-13,2022-12-13,https://www.utah.gov/pmn/files/922405.mp3,922405,221213_CoppertonPC_MtgRecording1of2reduced.mp3,mp3,
Planning Commission,1560,797587,https://www.utah.gov/pmn/sitemap/notice/797587.html,Copperton Planning Commission,2022-12-13,2022-12-13,https://www.utah.gov/pmn/files/922323.MP3,922323,221213_CoppertonPC_MtgRecording2of2.MP3,mp3,Audio Recording
Council,5831,801519,https://www.utah.gov/pmn/sitemap/notice/801519.html,Agenda,2022-12-21,2022-12-21,https://www.utah.gov/pmn/files/925357.MP3,925357,12-21-22.MP3,mp3,Audio Recording
Planning Commission,1560,802415,https://www.utah.gov/pmn/sitemap/notice/802415.html,Copperton Planning Commission,2023-01-10,2023-01-10,https://www.utah.gov/pmn/files/929961.MP3,929961,230110_CoppertonPC_MtgRecording1of2.MP3,mp3,Audio Recording
Planning Commission,1560,802415,https://www.utah.gov/pmn/sitemap/notice/802415.html,Copperton Planning Commission,2023-01-10,2023-01-10,https://www.utah.gov/pmn/files/929963.MP3,929963,230110_CoppertonPC_MtgRecording2of2.MP3,mp3,Audio Recording
Council,5831,806929,https://www.utah.gov/pmn/sitemap/notice/806929.html,Agenda,2023-01-18,2023-01-18,https://www.utah.gov/pmn/files/939763.MP3,939763,01-18-23 Open Meeting.MP3,mp3,Audio Recording
Council,5831,813361,https://www.utah.gov/pmn/sitemap/notice/813361.html,Agenda,2023-02-15,2023-02-15,https://www.utah.gov/pmn/files/950367.mp3,950367,02-15-23.mp3,mp3,Audio Recording
Council,5831,819315,https://www.utah.gov/pmn/sitemap/notice/819315.html,Agenda,2023-03-15,2023-03-15,https://www.utah.gov/pmn/files/960495.MP3,960495,03-15-23.MP3,mp3,Audio Recording
Planning Commission,1560,822335,https://www.utah.gov/pmn/sitemap/notice/822335.html,Copperton Planning Commission,2023-04-11,2023-04-11,https://www.utah.gov/pmn/files/964773.MP3,964773,230411_CoppertonPC_MtgRecording.MP3,mp3,Audio Recording
Council,5831,824859,https://www.utah.gov/pmn/sitemap/notice/824859.html,Special Meeting,2023-04-12,2023-04-12,https://www.utah.gov/pmn/files/968463.MP3,968463,04-12-23.MP3,mp3,Audio Recording
Council,5831,826537,https://www.utah.gov/pmn/sitemap/notice/826537.html,Agenda,2023-04-19,2023-04-19,https://www.utah.gov/pmn/files/971269.mp3,971269,04-19-23.mp3,mp3,Audio Recording
Council,5831,829577,https://www.utah.gov/pmn/sitemap/notice/829577.html,Agenda,2023-05-02,2023-05-02,https://www.utah.gov/pmn/files/983913.mp3,983913,05-02-23.mp3,mp3,Audio Recording
Council,5831,833553,https://www.utah.gov/pmn/sitemap/notice/833553.html,Agenda,2023-05-17,2023-05-17,https://www.utah.gov/pmn/files/983939.mp3,983939,05-17-23.mp3,mp3,Audio Recording
Council,5831,835927,https://www.utah.gov/pmn/sitemap/notice/835927.html,Agenda,2023-06-06,2023-06-06,https://www.utah.gov/pmn/files/990685.mp3,990685,06-06-23.mp3,mp3,Audio Recording
Planning Commission,1560,836341,https://www.utah.gov/pmn/sitemap/notice/836341.html,Copperton Planning Commission,2023-06-13,2023-06-13,https://www.utah.gov/pmn/files/989575.MP3,989575,230613_CoppertonPC_MtgRecording.MP3,mp3,Audio Recording
Council,5831,839911,https://www.utah.gov/pmn/sitemap/notice/839911.html,Agenda,2023-06-21,2023-06-21,https://www.utah.gov/pmn/files/1009711.mp3,1009711,06-21-23.mp3,mp3,Audio Recording
Council,5831,846793,https://www.utah.gov/pmn/sitemap/notice/846793.html,Agenda,2023-07-19,2023-07-19,https://www.utah.gov/pmn/files/1009709.mp3,1009709,07-19-23.mp3,mp3,Audio Recording
Council,5831,849123,https://www.utah.gov/pmn/sitemap/notice/849123.html,Agenda,2023-08-01,2023-08-01,https://www.utah.gov/pmn/files/1009707.mp3,1009707,08-01-23.mp3,mp3,Audio Recording
Council,5831,852725,https://www.utah.gov/pmn/sitemap/notice/852725.html,Agenda,2023-08-16,2023-08-16,https://www.utah.gov/pmn/files/1020423.mp3,1020423,08-16-23.mp3,mp3,Audio Recording
Council,5831,855857,https://www.utah.gov/pmn/sitemap/notice/855857.html,Agenda,2023-09-05,2023-09-05,https://www.utah.gov/pmn/files/1020427.mp3,1020427,09-05-23.mp3,mp3,Audio Recording
Council,5831,865743,https://www.utah.gov/pmn/sitemap/notice/865743.html,Agenda,2023-10-18,2023-10-18,https://www.utah.gov/pmn/files/1060704.mp3,1060704,10-18-23.mp3,mp3,Audio Recording
Council,5831,870327,https://www.utah.gov/pmn/sitemap/notice/870327.html,Workshop Meeting,2023-11-07,2023-11-07,https://www.utah.gov/pmn/files/1060696.mp3,1060696,11-07-23.mp3,mp3,Audio Recording
Council,5831,872417,https://www.utah.gov/pmn/sitemap/notice/872417.html,Agenda,2023-11-15,2023-11-15,https://www.utah.gov/pmn/files/1048765.mp3,1048765,11-15-23.mp3,mp3,Audio Recording
Council,5831,876413,https://www.utah.gov/pmn/sitemap/notice/876413.html,Agenda,2023-12-05,2023-12-05,https://www.utah.gov/pmn/files/1060682.mp3,1060682,12-05-23.mp3,mp3,Audio Recording
Council,5831,880751,https://www.utah.gov/pmn/sitemap/notice/880751.html,Agenda,2023-12-20,2023-12-20,https://www.utah.gov/pmn/files/1066019.mp3,1066019,12-20-23.mp3,mp3,Audio Recording
Council,5831,886571,https://www.utah.gov/pmn/sitemap/notice/886571.html,Agenda,2024-01-17,2024-01-17,https://www.utah.gov/pmn/files/1072745.MP3,1072745,01-17-24.MP3,mp3,Audio Recording
Council,5831,891045,https://www.utah.gov/pmn/sitemap/notice/891045.html,Agenda,2024-02-06,2024-02-06,https://www.utah.gov/pmn/files/1081973.mp3,1081973,02-06-24.mp3,mp3,Audio Recording
Council,5831,894507,https://www.utah.gov/pmn/sitemap/notice/894507.html,Agenda,2024-02-21,2024-02-21,https://www.utah.gov/pmn/files/1092063.mp3,1092063,02-21-24.mp3,mp3,Audio Recording
Council,5831,900737,https://www.utah.gov/pmn/sitemap/notice/900737.html,Agenda,2024-03-20,2024-03-20,https://www.utah.gov/pmn/files/1106121.mp3,1106121,03-20-24.mp3,mp3,Audio Recording
Council,5831,907149,https://www.utah.gov/pmn/sitemap/notice/907149.html,Agenda,2024-04-17,2024-04-17,https://www.utah.gov/pmn/files/1214271.mp3,1214271,04-17-24.mp3,mp3,Audio Recording
Council,5831,913575,https://www.utah.gov/pmn/sitemap/notice/913575.html,Agenda,2024-05-15,2024-05-15,https://www.utah.gov/pmn/files/1125323.mp3,1125323,05-15-24.mp3,mp3,Audio Recording
