audio_url,http,content_type,bytes
https://www.utah.gov/pmn/files/939763.MP3,200,audio/mpeg,40416615
https://www.utah.gov/pmn/files/950367.mp3,200,audio/mpeg,59005939
https://www.utah.gov/pmn/files/960495.MP3,200,audio/mpeg,43949957
https://www.utah.gov/pmn/files/964773.MP3,200,audio/mpeg,124373138
https://www.utah.gov/pmn/files/968463.MP3,200,audio/mpeg,73801687
https://www.utah.gov/pmn/files/971269.mp3,200,audio/mpeg,108852455
https://www.utah.gov/pmn/files/983913.mp3,200,audio/mpeg,29423146
https://www.utah.gov/pmn/files/983939.mp3,200,audio/mpeg,71320692
https://www.utah.gov/pmn/files/990685.mp3,200,audio/mpeg,106682371
https://www.utah.gov/pmn/files/989575.MP3,200,audio/mpeg,19286914
https://www.utah.gov/pmn/files/1009711.mp3,200,audio/mpeg,99675355
https://www.utah.gov/pmn/files/1009709.mp3,200,audio/mpeg,38228669
https://www.utah.gov/pmn/files/1009707.mp3,200,audio/mpeg,25496505
https://www.utah.gov/pmn/files/1020423.mp3,200,audio/mpeg,67505387
https://www.utah.gov/pmn/files/1020427.mp3,200,audio/mpeg,50563860
https://www.utah.gov/pmn/files/1060704.mp3,200,audio/mpeg,53310875
https://www.utah.gov/pmn/files/1060696.mp3,200,audio/mpeg,11626664
https://www.utah.gov/pmn/files/1048765.mp3,200,audio/mpeg,70329651
https://www.utah.gov/pmn/files/1060682.mp3,200,audio/mpeg,10741248
https://www.utah.gov/pmn/files/1066019.mp3,200,audio/mpeg,30852715
https://www.utah.gov/pmn/files/1072745.MP3,200,audio/mpeg,30912557
https://www.utah.gov/pmn/files/1081973.mp3,200,audio/mpeg,46273402
https://www.utah.gov/pmn/files/1092063.mp3,200,audio/mpeg,30078441
https://www.utah.gov/pmn/files/1106121.mp3,200,audio/mpeg,45401009
https://www.utah.gov/pmn/files/1214271.mp3,200,audio/mpeg,44616973
https://www.utah.gov/pmn/files/1125323.mp3,200,audio/mpeg,95181699
https://www.utah.gov/pmn/files/1148422.mp3,200,audio/mpeg,39170509
https://www.utah.gov/pmn/files/1161975.mp3,200,audio/mpeg,36914749
https://www.utah.gov/pmn/files/1168181.MP3,200,audio/mpeg,116547062
https://www.utah.gov/pmn/files/1172405.mp3,200,audio/mpeg,183208272
https://www.utah.gov/pmn/files/1184859.mp3,200,audio/mpeg,35230365
https://www.utah.gov/pmn/files/1198585.MP3,200,audio/mpeg,58638608
https://www.utah.gov/pmn/files/1199749.mp3,200,audio/mpeg,30565653
https://www.utah.gov/pmn/files/1212589.MP3,200,audio/mpeg,113572512
https://www.utah.gov/pmn/files/1220639.MP3,200,audio/mpeg,66391333
https://www.utah.gov/pmn/files/1235829.MP3,200,audio/mpeg,91861781
https://www.utah.gov/pmn/files/1249105.MP3,200,audio/mpeg,100100856
https://www.utah.gov/pmn/files/1260001.MP3,200,audio/mpeg,65717568
https://www.utah.gov/pmn/files/1271513.MP3,200,audio/mpeg,56057500
https://www.utah.gov/pmn/files/1276701.MP3,200,audio/mpeg,125943525
https://www.utah.gov/pmn/files/1288545.MP3,200,audio/mpeg,63899992
https://www.utah.gov/pmn/files/1288547.MP3,200,audio/mpeg,92153
https://www.utah.gov/pmn/files/1313169.MP3,200,audio/mpeg,121978893
https://www.utah.gov/pmn/files/1325975.MP3,200,audio/mpeg,98137955
https://www.utah.gov/pmn/files/1337395.MP3,200,audio/mpeg,114954
https://www.utah.gov/pmn/files/1337393.MP3,200,audio/mpeg,30051568
https://www.utah.gov/pmn/files/1354499.MP3,200,audio/mpeg,69774538
https://www.utah.gov/pmn/files/1360579.MP3,200,audio/mpeg,59476198
https://www.utah.gov/pmn/files/1385253.MP3,200,audio/mpeg,67894177
https://www.utah.gov/pmn/files/1393935.mp3,200,audio/mpeg,159051886
https://www.utah.gov/pmn/files/1407733.MP3,200,audio/mpeg,120507460
https://www.utah.gov/pmn/files/1421103.MP3,200,audio/mpeg,66920165
https://www.utah.gov/pmn/files/1451569.MP3,200,audio/mpeg,133816784
https://www.utah.gov/pmn/files/1451669.MP3,200,audio/mpeg,111296727
