date,candidate,office,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,source,date_precision,is_incremental,matched_election_candidate,join_confidence,sha256,notes
2019-12-01,Kathleen Bailey,Metro Township Council At-Large (2019 A/B/C cycle),2019,summary,Year-end summary (December),2019 Kathleen Bailey (Metro Township Council At-Large (2019 A/B/C cycle)) — campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/kathleen-bailey---copperton-1.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/kathleen-bailey-copperton_dec.pdf,slco_clerk_static,county_month_label_year_ocr,,KATHLEEN RAY BAILEY,medium,eba1ba981630da8ff4af36c0dfeefaebee993dfe13b74a4062b2f09521d60661,2019 A/B/C-cycle year-end summary. See flag #2 (2019 absent from election_results).
2019-12-01,Sean Clayton,Metro Township Council At-Large (2019 A/B/C cycle),2019,summary,Year-end summary (December),2019 Sean Clayton (Metro Township Council At-Large (2019 A/B/C cycle)) — campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/sean-clayton---copperton.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/sean-clayton-copperton_dec.pdf,slco_clerk_static,county_month_label_year_ocr,,SEAN CLAYTON,medium,e43402cf3ad00ac7d909dcbd77b5ae0c73ba61f8a25442c4abe3b26b1b4ac19d,2019 A/B/C-cycle year-end summary (form title reads 2019). See flag #2. Seat B inferred from Clayton's certified 2023 Seat B; not certified for 2019.
2019-12-01,Tessa Stitzer,Metro Township Council At-Large (2019 A/B/C cycle),2019,summary,Year-end summary (December),2019 Tessa Stitzer (Metro Township Council At-Large (2019 A/B/C cycle)) — campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/tessa-stitzer---copperton-1.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/tessa-stitzer-copperton_dec.pdf,slco_clerk_static,county_month_label_year_ocr,,TESSA STITZER,medium,131fd49768b9b844581fd99eaf8682d24d784522ee7aaa6839962dd130d5ed35,2019 A/B/C-cycle year-end summary. See flag #2.
2021-11-01,Dave Olsen,Metro Township Council At-Large Seat D,2021,interim,Interim (November),2021 Dave Olsen (Metro Township Council At-Large Seat D) — campaign-finance disclosure (Interim (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/dave-olsen-copperton-d.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/dave-olsen-copperton-d_nov.pdf,slco_clerk_static,county_month_label_year_ocr,,DAVID S OLSEN,high,afd5474b88fd296e0bd904a0562d3dd0a4c9149fd82480d3b43bfaf829e7ffcf,"2021 Seat D WINNER (unopposed, 89 votes) in election_results."
2021-11-01,Kevin Severson,Metro Township Council At-Large Seat E,2021,interim,Interim (November),2021 Kevin Severson (Metro Township Council At-Large Seat E) — campaign-finance disclosure (Interim (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/kevin-severson--copperton.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/kevin-severson-copperton_nov-b.pdf,slco_clerk_static,county_month_label_year_ocr,,KEVIN SEVERSON,high,19779d34d55098840505c1ed8ed3c49eb0d15e01e0429262093adbe9e88f8199,2021 Seat E WINNER as a qualified WRITE-IN (63 votes) over Ronald Patrick (62) by 1 vote.
2021-11-01,Ronald Patrick,Metro Township Council At-Large Seat E,2021,interim,Interim (November),2021 Ronald Patrick (Metro Township Council At-Large Seat E) — campaign-finance disclosure (Interim (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/ronald-patrick-copperton-e.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/ronald-patrick-copperton-e_nov.pdf,slco_clerk_static,county_month_label_year_ocr,,RONALD PATRICK,high,801f1c5409ab72884c240daadea6893e1cae5ae1b81ea6be0044787d827a0430,2021 Seat E runner-up (62 votes; lost to Severson write-in by 1).
2021-12-01,Dave Olsen,Metro Township Council At-Large Seat D,2021,summary,Year-end summary (December),2021 Dave Olsen (Metro Township Council At-Large Seat D) — campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/dave-olsen-copperton.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/dave-olsen-copperton_dec.pdf,slco_clerk_static,county_month_label_year_ocr,,DAVID S OLSEN,high,b53e86b0c2ec1f2d325a15318464f2ca435c2f1f896307a14fbf8b9a4818c354,2021 Seat D year-end summary.
2021-12-01,Kevin Severson,Metro Township Council At-Large Seat E,2021,summary,Year-end summary (December),2021 Kevin Severson (Metro Township Council At-Large Seat E) — campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/kevin-severson-copperton.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/kevin-severson-copperton_dec.pdf,slco_clerk_static,county_month_label_year_ocr,,KEVIN SEVERSON,high,eb9e11a0675ddfc4c7ba6515bf25dcbd10970c473482f00466aa1df3904383ec,2021 Seat E year-end summary (write-in winner).
2021-12-01,Ronald Patrick,Metro Township Council At-Large Seat E,2021,summary,Year-end summary (December),2021 Ronald Patrick (Metro Township Council At-Large Seat E) — campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/ron-patrick-copperton.pdf,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/ron-patrick-copperton_dec.pdf,slco_clerk_static,county_month_label_year_ocr,,RONALD PATRICK,high,d38c00ed885b265e7978f05a9bdf019f24e3ddca54b3ade154dbbd7ddc177d77,2021 Seat E runner-up year-end summary.
2025-06-09,"2025 election candidates (Clayton, McCalmon)",Town of Copperton — 2025 candidates (Mayor + Council),2025,coi_disclosure,2025 candidate Conflict-of-Interest packet,"2025 2025 election candidates (Clayton, McCalmon) (Town of Copperton — 2025 candidates (Mayor + Council)) — Conflict-of-Interest disclosure (2025 candidate Conflict-of-Interest packet)",https://img1.wsimg.com/blobby/go/07a53a68-a6f6-4bc0-a742-37221fdbac6f/downloads/e111b706-2db1-482c-a9d2-3f78380e9330/Copperton%202025%20Election%20Candidates%20Conflict%20of.pdf?ver=1783969822715,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/2025_coi_election-candidates_packet.pdf,copperton_town_site,city_page_label,,,,44fb8ceb0a065a093021a9b8ca4c6d8b110fdebbee04ae832694c451b25c36f3,"Multi-candidate 2025 candidate COI packet (Utah Code 10-3-1301 / HB80-2024). Certified 2025 candidates were Sean Clayton (Mayor, unopposed) + Linda Marie McCalmon (Seat D, unopposed); Seat C had NO candidate declarations (flag #3). NO campaign-finance contribution/expenditure PDF is posted for 2025 (candidates unopposed/threshold-exempt) - honest empty for 2025 CF."
2026-01-01,Jonathan Pratt,Town of Copperton — Council (annual COI),,coi_disclosure,2026 annual disclosure statement,2026 Jonathan Pratt (Town of Copperton — Council (annual COI)) — Conflict-of-Interest disclosure (2026 annual disclosure statement),https://img1.wsimg.com/blobby/go/07a53a68-a6f6-4bc0-a742-37221fdbac6f/downloads/16d9685e-36fd-4499-b31d-8f676350a0b0/Jonathan%20Pratt%20-%202026%20Conflict%20of%20Interest.pdf?ver=1783969822920,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/2026_coi_jonathan-pratt.pdf,copperton_town_site,city_page_label,,,,4e9fd66f45fb99009ef2a2d0892e1382d34614fb2d71f0a8a9e09cef44cc80b5,"2026 annual sitting-official COI statement (10-3-1301), not campaign finance. Pratt was NOT a certified 2025 candidate (Seat C had no declarations) -> APPOINTED to the council, not elected (flag #3)."
2026-01-01,Kathleen Bailey,Town of Copperton — Council (annual COI),,coi_disclosure,2026 annual disclosure statement,2026 Kathleen Bailey (Town of Copperton — Council (annual COI)) — Conflict-of-Interest disclosure (2026 annual disclosure statement),https://img1.wsimg.com/blobby/go/07a53a68-a6f6-4bc0-a742-37221fdbac6f/downloads/d979aae4-8829-4a18-899b-48b2e392fc88/Kathleen%20Bailey%20-%202026%20Conflict%20of%20Interest.pdf?ver=1783969822920,2026-07-14,scanned,none (raw acquisition; text/OCR/vision deferred),raw/2026_coi_kathleen-bailey.pdf,copperton_town_site,city_page_label,,KATHLEEN RAY BAILEY,medium,4a23c678704478d1ee72d71291fafc93888359e0aaf8b42a2f83cd2af9805f34,"2026 annual sitting-official COI statement (10-3-1301), not campaign finance."
2026-01-01,Linda McCalmon,Town of Copperton — Council Seat D (annual COI),,coi_disclosure,2026 annual disclosure statement,2026 Linda McCalmon (Town of Copperton — Council Seat D (annual COI)) — Conflict-of-Interest disclosure (2026 annual disclosure statement),https://img1.wsimg.com/blobby/go/07a53a68-a6f6-4bc0-a742-37221fdbac6f/downloads/a88b5313-999b-4ed9-9f66-6d40307b612e/Linda%20McCalmon%20-%202026%20Conflict%20of%20Interest.pdf?ver=1783969822920,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/2026_coi_linda-mccalmon.pdf,copperton_town_site,city_page_label,,,,08a0062e170a41a2141c6f15b31207888d0dac41fb1b0f358fc16eb5cda23767,"2026 annual sitting-official COI statement (10-3-1301), not campaign finance. McCalmon won Seat D unopposed 2025 (county did not tabulate - not in election_results)."
2026-01-01,Sean Clayton,Town of Copperton — Mayor (annual COI),,coi_disclosure,2026 annual disclosure statement,2026 Sean Clayton (Town of Copperton — Mayor (annual COI)) — Conflict-of-Interest disclosure (2026 annual disclosure statement),https://img1.wsimg.com/blobby/go/07a53a68-a6f6-4bc0-a742-37221fdbac6f/downloads/e4c4c79b-d727-46f5-92c4-a2dccd761ad1/Sean%20Clayton%20-%202026%20Conflict%20of%20Interest.pdf?ver=1783969822920,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/2026_coi_sean-clayton.pdf,copperton_town_site,city_page_label,,SEAN CLAYTON,medium,739278cfb2699eb049e3312b7e8dd67fd70fb7177a9949889eb6b18d9746786f,"2026 annual sitting-official Conflict-of-Interest statement (10-3-1301), not a campaign-finance report. Clayton = first Town Mayor (elected unopposed 2025)."
2026-01-01,Tessa Stitzer,Town of Copperton — Council / Mayor Pro Tem (annual COI),,coi_disclosure,2026 annual disclosure statement,2026 Tessa Stitzer (Town of Copperton — Council / Mayor Pro Tem (annual COI)) — Conflict-of-Interest disclosure (2026 annual disclosure statement),https://img1.wsimg.com/blobby/go/07a53a68-a6f6-4bc0-a742-37221fdbac6f/downloads/091b0797-f91f-4d31-947b-686fdf095a3f/Tessa%20Stitzer%20-%202026%20Conflict%20of%20Interest.pdf?ver=1783969822920,2026-07-14,text,none (raw acquisition; text/OCR/vision deferred),raw/2026_coi_tessa-stitzer.pdf,copperton_town_site,city_page_label,,TESSA STITZER,medium,a93a4263d26ed1da6bacf8d9d692f470a411d2620bc4c3283e026503bf170382,"2026 annual sitting-official COI statement (10-3-1301), not campaign finance."
