city,candidate,election_year,office,seat,regime,regime_basis,raised_gross,spent_gross,carryover_opening,carryover_basis,raised_net_of_carryover,ending_balance,chain_closes,n_filings,n_live,n_governing,chain_len,is_floor,in_kind_basis,confidence,governing_filings,excluded_filings,gap_reason,itemized_check_raised,itemized_check_spent,itemized_check_note,review_flag
cache_county,Jeppesen,2014,Treasurer,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
cache_county,Lindsay,2014,Treasurer,,cumulative-single,single-filing,1350.00,34943.19,,,,-33593.19,,1,1,1,0,,unknown,B,raw/2014/2014_cc_Lindsay_July_campaign_finance.pdf,,,1000.00,34943.19,latest-ledger,
cache_county,McAllister,2014,Treasurer,,cumulative,filing-arithmetic,12181.62,11681.62,,,,0.00,,2,2,1,1,,unknown,B,raw/2014/2014_cc_McAllister_Dec_4_2014_campaign_finance.pdf,raw/2014/2014_cc_McAllister_10_28_14_campaign_finance.pdf=duplicate-restatement,,500.00,,not-comparable: ledger is period-scoped (is_incremental=True) while the stated total is cumulative,
cache_county,Norton,2014,Treasurer,,cumulative-single,single-filing,1100.00,729.40,,,,370.60,,1,1,1,0,,unknown,B,raw/2014/2014_cc_Norton_Dec_4_2014_campaign_finance.pdf,,,1100.00,729.40,latest-ledger,
cache_county,Pitcher,2014,Treasurer,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Karl Ward,2016,County Council,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Casey Saxton,2016,County Council,LOGAN DISTRICT #1,cumulative-single,single-filing,3113.26,3113.26,,,,0.00,,1,1,1,0,,unknown,B,raw/2016/2016_cc_Casey_Saxton_Campaign_Finance_Report.pdf,,,,3113.26,latest-ledger,
cache_county,Kevin Rhodes,2016,County Council,NORTH,cumulative-single,single-filing,2456.58,2456.58,,,,0.00,,1,1,1,0,,unknown,B,raw/2016/2016_cc_Kevin_Rhodes_Campaign_Finance_Report.pdf,,,2166.58,2456.58,latest-ledger,
cache_county,David Erickson,2016,County Council,North District,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
cache_county,Barbara Tidwell,2016,County Council,Seat 2,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Barnard White,2016,County Council,South,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
cache_county,Jill N. Zollinger,2018,Clerk/Auditor,,undetermined,none,,,,,,,,3,3,0,1,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,James M Swink,2018,County Attorney,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,mixed-county-no-evidence: this county's regime varies per filer and the cycle's own arithmetic is silent (a required printed figure is blank on every live filing),,,,
cache_county,James Matthew ( ) Swink,2018,County Attorney,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
cache_county,James Matthew Swink,2018,County Attorney,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,mixed-county-no-evidence: this county's regime varies per filer and the cycle's own arithmetic is silent (a required printed figure is blank on every live filing),,,,
cache_county,Gordon H. Zilles,2018,County Council,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Jennifer Roark,2018,County Council,3,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,mixed-county-no-evidence: this county's regime varies per filer and the cycle's own arithmetic is silent (a required printed figure is blank on every live filing),,,,
cache_county,Paul Borup,2018,County Council,LOGAN SEAT #3,cumulative,filing-arithmetic,1674.67,1674.67,,,,0.00,,2,2,1,1,,unknown,B,raw/2018/2018_cc_Paul_Borup_final.pdf,raw/2018/2018_st_Borup_Paul.pdf=duplicate-restatement,,1674.67,1674.67,latest-ledger,
cache_county,Paul R Borup,2018,County Council,LOGAN SEAT #3,cumulative-single,single-filing,1674.67,1674.67,,,,0.00,,1,1,1,0,,unknown,B,raw/2018/2018_cc_Paul_R_Borup.pdf,,,1674.67,1674.67,latest-ledger,
cache_county,Paul ( ) Borup,2018,County Council,LOGAN SEAT 3,cumulative-single,single-filing,1674.67,1674.67,,,,0.00,,1,1,1,0,,unknown,B,raw/2018/2018_st_Borup_Paul_2.pdf,,,1674.67,1674.67,latest-ledger,
cache_county,Gina H. ( ) Worthen,2018,County Council,North East,cumulative-single,single-filing,2035.35,1805.88,,,,229.47,,1,1,1,0,,unknown,B,raw/2018/2018_st_Worthen_Gina_H_2.pdf,,,287.68,387.68,latest-ledger,
cache_county,Gina H. Worthen,2018,County Council,North East,cumulative,filing-arithmetic,2035.35,1805.88,,,,229.47,,2,2,1,1,,unknown,B,raw/2018/2018_cc_Gina_H_Worthen_final.pdf,raw/2018/2018_st_Worthen_Gina_H.pdf=duplicate-restatement,,287.68,387.68,latest-ledger,
cache_county,Gina Worthen,2018,County Council,North East,cumulative-single,single-filing,1997.67,1418.20,,,,579.47,,1,1,1,0,,unknown,B,raw/2018/2018_cc_Gina_Worthen.pdf,,,1997.67,1418.20,latest-ledger,
cache_county,Shannon Rhodes,2018,County Council,Northeast,cumulative,filing-arithmetic,1799.09,1799.09,,,,0.00,,3,3,1,1,,unknown,B,raw/2018/2018_cc_Shannon_Rhodes_final.pdf,raw/2018/2018_st_Rhodes_Shannon.pdf=duplicate-restatement;raw/2018/2018_cc_Shannon_Rhodes.pdf=duplicate-restatement,,1694.09,1797.09,latest-ledger,
cache_county,srhodes,2018,County Council,Northeast,cumulative-single,single-filing,1799.09,1799.09,,,,0.00,,1,1,1,0,,unknown,B,raw/2018/2018_st_campaign_finance_srhodes.pdf,,,1694.09,1797.09,latest-ledger,
cache_county,Gordon Andrew Zilles,2018,County Council,S. East Dist.,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Rebecca Winstead,2018,County Council,South East,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,winstead,2018,County Council,South East,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,mixed-county-no-evidence: this county's regime varies per filer and the cycle's own arithmetic is silent (a required printed figure is blank on every live filing),,,,
cache_county,Michael E Johnson,2018,County Council,Southeast,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
cache_county,winstead ( ),2018,County Council,Southeast,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Craig W Buttars,2018,County Executive,,cumulative,filing-arithmetic,0.00,0.00,,,,0.00,,3,3,1,1,,unknown,B,raw/2018/2018_cc_Craig_W_Buttars.pdf,raw/2018/2018_st_Buttars_Craig_W.pdf=duplicate-restatement;raw/2018/2018_cc_Craig_W_Buttars_final.pdf=duplicate-restatement,,,,no itemized layer,
cache_county,D Chad Jensen,2018,Sheriff,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,mixed-county-no-evidence: this county's regime varies per filer and the cycle's own arithmetic is silent (a required printed figure is blank on every live filing),,,,
cache_county,D. Chad ( ) Jensen,2018,Sheriff,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,mixed-county-no-evidence: this county's regime varies per filer and the cycle's own arithmetic is silent (a required printed figure is blank on every live filing),,,,
cache_county,D. Chad Jensen,2018,Sheriff,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Howell,2020,Assessor,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Kathleen Howell,2020,Assessor,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Abbott,2020,County Council,Logan  2,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Erica Abbott,2020,County Council,Logan  2,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Adam K S Tripp.pdf,2020,County Council,Logan 1,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
cache_county,tripp,2020,County Council,Logan 1,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
cache_county,abbott,2020,County Council,Logan 2,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Karl Ward,2020,County Council,Logan District #1,cumulative-single,single-filing,4850.00,4409.05,,,,440.95,,1,1,1,0,,unknown,B,raw/2020/2020_cc_Karl_Ward.pdf,,,4850.00,4409.05,latest-ledger,
cache_county,Ward,2020,County Council,Logan District #1,cumulative,filing-arithmetic,5321.00,4121.94,,,,1199.06,,2,2,1,1,,unknown,B,raw/2020/2020_st_campaign_finance_Ward.pdf,raw/2020/2020_st_Ward_summary.pdf=duplicate-restatement,,5321.00,4121.94,latest-ledger,
cache_county,David Erickson,2020,County Council,North District,cumulative-single,single-filing,500.00,497.95,,,,2.05,,1,1,1,0,,unknown,B,raw/2020/2020_cc_David_Erickson.pdf,,,500.00,497.95,latest-ledger,
cache_county,ERICKSON,2020,County Council,North District,cumulative-single,single-filing,500.00,497.95,,,,2.05,,1,1,1,0,,unknown,B,raw/2020/2020_st_CAMPAIGN_FINANCE_ERICKSON.pdf,,,500.00,497.95,latest-ledger,
cache_county,Marilyn Meacham,2020,County Council,North District,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Mecham,2020,County Council,North District,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,,2020,County Council,SOUTH,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Barbara Tidwell,2020,County Council,Seat 2,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,tidwell,2020,County Council,Seat 2,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Gunnell,2020,County Council,South,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Nolan Gunnell,2020,County Council,South,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,gunnell,2020,County Council,South,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Andersen,2020,Recorder,,cumulative-single,single-filing,2859.77,2859.77,,,,0.00,,1,1,1,0,,unknown,B,raw/2020/2020_st_Andersen_summary.pdf,,,,,no itemized layer,
cache_county,D andersen,2020,Recorder,,cumulative-single,single-filing,2859.77,2859.77,,,,0.00,,1,1,1,0,,unknown,B,raw/2020/2020_st_campaign_finance_D_andersen.pdf,,,2754.77,2859.77,latest-ledger,
cache_county,Devron Anderson,2020,Recorder,,cumulative-single,single-filing,2859.77,2859.77,,,,0.00,,1,1,1,0,,unknown,B,raw/2020/2020_cc_Devron_Anderson.pdf,,,,,no itemized layer,
cache_county,Mansell,2020,Recorder,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Craig McCallister,2020,Treasurer,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,McAllister,2020,Treasurer,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Jess W. Bradfield,2022,Clerk/Auditor,,per-period,chain-closure,1309.80,1123.88,0.00,chain-first-bb,1309.80,185.92,True,4,4,3,3,,unknown,A-superseded,raw/2022/2022_cc_Jess_W_Bradfield.pdf;raw/2022/2022_wb_Jess_W_Bradfield_22G.pdf;raw/2022/2022_cc_Jess_W_Bradfield_22G.pdf,raw/2022/2022_wb_Jess_W_Bradfield.pdf=orphan-not-chained,,,,not-comparable: itemized rows exist for only 1/3 governing filings,
cache_county,John D Luthy,2022,County Attorney,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
cache_county,John D. Luthy,2022,County Attorney,,undetermined,none,,,,,,,,2,2,0,2,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
cache_county,Sandi Goodlander,2022,County Council,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 2 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
cache_county,Chris Booth Ladd Kennington,2022,County Council,Northeast,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Mark R Hurd,2022,County Council,Northeast District,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 2 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
cache_county,Mark R. Hurd,2022,County Council,Northeast District,undetermined,none,,,,,,,,3,3,0,1,,unknown,,,,"chain-broken: 3 of 3 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
cache_county,Kathryn A Beus,2022,County Council,Southeast,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,neither-basis: the filer's own arithmetic closes on neither the per-period nor the cumulative reading,,,,
cache_county,Kathryn A. Beus,2022,County Council,Southeast,undetermined,none,,,,,,,,3,3,0,2,,unknown,,,,"chain-broken: 2 of 3 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 2), so the periods cannot be proved disjoint and are never summed",,,,
cache_county,David Nephi Zook,2022,County Executive,,per-period,chain-closure,21755.00,20725.86,804.43,chain-first-bb,21755.00,1833.57,True,4,4,2,2,,unknown,A-superseded,raw/2022/2022_cc_David_Nephi_Zook.pdf;raw/2022/2022_wb_David_Nephi_Zook_22G.pdf,raw/2022/2022_cc_David_Nephi_Zook_22G.pdf=orphan-not-chained;raw/2022/2022_wb_David_Nephi_Zook.pdf=orphan-not-chained,,,,not-comparable: mixed is_incremental within cycle,
cache_county,Marc Ensign,2022,County Executive,,per-period,chain-closure,64634.64,64634.64,0.00,chain-first-bb,64634.64,0.00,True,2,2,2,2,,unknown,A,raw/2022/2022_cc_Marc_Ensign.pdf;raw/2022/2022_wb_Marc_Ensign.pdf,,,32317.32,32317.31,latest-ledger,
cache_county,D Chad Jensen,2022,Sheriff,,undetermined,none,,,,,,,,1,1,0,0,,unknown,,,,mixed-county-no-evidence: this county's regime varies per filer and the cycle's own arithmetic is silent (a required printed figure is blank on every live filing),,,,
