stem,bytes,chars,status
Council_e1316_agenda,58454,4677,extracted
PlanningCommission_e1286_agenda,136566,4020,extracted
Council_e1279_agenda,60968,5032,extracted
Council_e1240_agenda,58958,5270,extracted
HistoricPreservationBoard_e1225_agenda,74398,2412,extracted
Council_e1180_agenda,61630,5206,extracted
PlanningCommission_e1149_agenda,141384,3982,extracted
HistoricPreservationBoard_e1089_agenda,123763,4090,extracted
PlanningCommission_e1031_agenda,284050,3171,extracted
Council_e1027_agenda,58133,4731,extracted
PlanningCommission_e999_agenda,426292,8554,extracted
PlanningCommission_e986_agenda,390360,5075,extracted
HistoricPreservationBoard_e968_agenda,390038,4227,extracted
Council_e958_agenda,56581,3820,extracted
PlanningCommission_e941_agenda,134335,5701,extracted
PlanningCommission_e909_agenda,68616,3628,extracted
Council_e884_agenda,23496,1877,extracted
PlanningCommission_e879_agenda,191065,6167,extracted
Council_e872_agenda,57759,5166,extracted
PlanningCommission_e848_agenda,63990,2949,extracted
HistoricPreservationBoard_e819_agenda,728537,6498,extracted
Council_e810_agenda,58753,5391,extracted
PlanningCommission_e776_agenda,120499,5683,extracted
Council_e756_agenda,21815,2513,extracted
PlanningCommission_e749_agenda,22229,2434,extracted
PlanningCommission_e716_agenda,109480,4399,extracted
Council_e711_agenda,61605,5032,extracted
HistoricPreservationBoard_e687_agenda,109215,4540,extracted
Council_e677_agenda,52110,2481,extracted
PlanningCommission_e669_agenda,21197,957,extracted
PlanningCommission_e644_agenda,108049,4270,extracted
Council_e635_agenda,54555,3007,extracted
Council_e609_agenda,21608,2239,extracted
PlanningCommission_e604_agenda,62001,2823,extracted
Council_e596_agenda,59059,5055,extracted
PlanningCommission_e513_agenda,227303,10850,extracted
Council_e503_agenda,62889,6568,extracted
PlanningCommission_e463_agenda,54443,2717,extracted
Council_e456_agenda,63089,5898,extracted
HistoricPreservationBoard_e2184_agenda,54722,2885,extracted
Council_e2175_agenda,56901,4669,extracted
Council_e2169_agenda,20508,1601,extracted
Council_e2144_agenda,20363,1541,extracted
PlanningCommission_e2138_agenda,109324,4651,extracted
Council_e2128_agenda,53916,3990,extracted
PlanningCommission_e2067_agenda,139368,2794,extracted
Council_e2060_agenda,55625,3800,extracted
HistoricPreservationBoard_e2034_agenda,69009,2036,extracted
Council_e2025_agenda,56665,3753,extracted
Council_e1985_agenda,22790,1657,extracted
PlanningCommission_e1984_agenda,172980,4718,extracted
Council_e1976_agenda,51001,1914,extracted
Council_e1944_agenda,81733,1268,extracted
PlanningCommission_e1939_agenda,191710,2193,extracted
Council_e1933_agenda,51063,4524,extracted
PlanningCommission_e1912_agenda,139913,4196,extracted
HistoricPreservationBoard_e1865_agenda,167206,2610,extracted
Council_e1857_agenda,48953,4062,extracted
PlanningCommission_e1822_agenda,17810,2115,extracted
Council_e1787_agenda,17817,2695,extracted
PlanningCommission_e1786_agenda,15624,2145,extracted
Council_e1779_agenda,46630,3255,extracted
PlanningCommission_e1750_agenda,113185,4908,extracted
Council_e1723_agenda,28825,1680,extracted
Council_e1714_agenda,50808,5969,extracted
HistoricPreservationBoard_e1684_agenda,13262,396,extracted
Council_e1679_agenda,135442,5466,extracted
PlanningCommission_e1655_agenda,60287,4200,extracted
PlanningCommission_e1584_agenda,57333,5610,extracted
Council_e1577_agenda,50133,5344,extracted
HistoricPreservationBoard_e1548_agenda,108480,3570,extracted
Council_e1540_agenda,45981,3690,extracted
PlanningCommission_e1511_agenda,49892,3214,extracted
Council_e1504_agenda,45185,3031,extracted
PlanningCommission_e1437_agenda,119440,5694,extracted
Council_e1432_agenda,50389,5685,extracted
HistoricPreservationBoard_e1402_agenda,13195,370,extracted
PlanningCommission_e1364_agenda,21158,3554,extracted
Council_e1359_agenda,45694,3384,extracted
PlanningCommission_e1327_agenda,42939,2621,extracted
Council_e1321_agenda,46736,4153,extracted
PlanningCommission_e1290_agenda,155643,6784,extracted
Council_e1285_agenda,54691,7465,extracted
Council_e1255_agenda,154821,1524,extracted
PlanningCommission_e1189_agenda,138595,4711,extracted
Council_e1183_agenda,49279,5242,extracted
Council_e1148_agenda,45921,4154,extracted
PlanningCommission_e1127_agenda,137325,4087,extracted
Council_e1124_agenda,42739,2271,extracted
PlanningCommission_e1060_agenda,143553,5045,extracted
PlanningCommission_e1003_agenda,145354,4354,extracted
Council_e966_agenda,50004,5496,extracted
HistoricPreservationBoard_e944_agenda,84171,3764,extracted
Council_e915_agenda,42107,1623,extracted
PlanningCommission_e914_agenda,137970,3499,extracted
Council_e908_agenda,46442,3918,extracted
Council_e856_agenda,125269,1772,extracted
PlanningCommission_e851_agenda,132821,3461,extracted
Council_e817_agenda,51932,6385,extracted
PlanningCommission_e781_agenda,141369,4986,extracted
PlanningCommission_e719_agenda,142607,5424,extracted
Council_e715_agenda,51501,6023,extracted
HistoricPreservationBoard_e692_agenda,41024,1951,extracted
Council_e685_agenda,47373,4348,extracted
PlanningCommission_e648_agenda,89240,4552,extracted
Council_e643_agenda,45908,3580,extracted
Council_e603_agenda,46596,4413,extracted
PlanningCommission_e556_agenda,40566,2193,extracted
HistoricPreservationBoard_e520_agenda,46310,3155,extracted
Council_e512_agenda,46744,4092,extracted
PlanningCommission_e471_agenda,53155,4352,extracted
Council_e462_agenda,50400,5672,extracted
PlanningCommission_e443_agenda,89356,2039,extracted
Council_e2182_agenda,46484,4169,extracted
PlanningCommission_e2143_agenda,141003,4369,extracted
Council_e2137_agenda,45629,4434,extracted
Council_e2109_agenda,38147,1702,extracted
PlanningCommission_e2107_agenda,122508,1392,extracted
Council_e2079_agenda,164398,2830,extracted
Council_e2080_agenda,46214,3712,extracted
PlanningCommission_e2075_agenda,49532,3942,extracted
HistoricPreservationBoard_e2040_agenda,45961,2036,extracted
Council_e2032_agenda,48227,3860,extracted
PlanningCommission_e1990_agenda,103086,4793,extracted
Council_e1938_agenda,51863,6356,extracted
PlanningCommission_e1914_agenda,135815,3251,extracted
HistoricPreservationBoard_e1873_agenda,124665,1619,extracted
Council_e1863_agenda,89202,1679,extracted
Council_e1856_agenda,43822,1828,extracted
PlanningCommission_e1828_agenda,82025,2803,extracted
Council_e1821_agenda,49897,5121,extracted
HistoricPreservationBoard_e1798_agenda,39167,1242,extracted
Council_e1780_agenda,40891,1411,extracted
PlanningCommission_e1755_agenda,141479,6454,extracted
Council_e1749_agenda,46656,3825,extracted
Council_e1695_agenda,49273,5127,extracted
HistoricPreservationBoard_e1688_agenda,41809,1750,extracted
PlanningCommission_e1663_agenda,140017,5013,extracted
Council_e1595_agenda,73795,1271,extracted
PlanningCommission_e1590_agenda,141854,4649,extracted
Council_e1583_agenda,51593,7622,extracted
HistoricPreservationBoard_e1554_agenda,43372,2032,extracted
PlanningCommission_e1516_agenda,129717,3594,extracted
Council_e1510_agenda,46810,4293,extracted
PlanningCommission_e1445_agenda,48388,3887,extracted
Council_e1436_agenda,48136,4912,extracted
Council_e1401_agenda,47506,4521,extracted
HistoricPreservationBoard_e1371_agenda,43432,2115,extracted
Council_e1343_agenda,43737,2371,extracted
PlanningCommission_e1334_agenda,139821,3704,extracted
Council_e1326_agenda,50043,5001,extracted
PlanningCommission_e1295_agenda,73562,1735,extracted
Council_e1289_agenda,51827,6592,extracted
PlanningCommission_e1254_agenda,135345,3782,extracted
HistoricPreservationBoard_e1234_agenda,123992,1863,extracted
Council_e1228_agenda,45698,3179,extracted
Council_e1203_agenda,78902,1450,extracted
PlanningCommission_e1195_agenda,128960,3293,extracted
Council_e1188_agenda,47085,3640,extracted
PlanningCommission_e1132_agenda,134649,3533,extracted
Council_e1126_agenda,47147,4485,extracted
HistoricPreservationBoard_e1100_agenda,127405,2635,extracted
PlanningCommission_e1063_agenda,135115,3747,extracted
Council_e1014_agenda,51064,6502,extracted
PlanningCommission_e1010_agenda,134734,3727,extracted
Council_e980_agenda,48942,4428,extracted
HistoricPreservationBoard_e947_agenda,128976,3076,extracted
Council_e926_agenda,127912,1420,extracted
PlanningCommission_e920_agenda,135071,2651,extracted
Council_e913_agenda,119404,4950,extracted
Council_e892_agenda,128046,1438,extracted
Council_e883_agenda,116235,2520,extracted
PlanningCommission_e147_agenda,141345,4220,extracted
Council_e14_agenda,152362,4660,extracted
HistoricPreservationBoard_e150_agenda,123006,2132,extracted
Council_e15_agenda,140389,3044,extracted
Council_e162_agenda,113053,1204,extracted
PlanningCommission_e83_agenda,125811,2101,extracted
PlanningCommission_e149_agenda,149821,3934,extracted
Council_e18_agenda,151398,4259,extracted
HistoricPreservationBoard_e151_agenda,124982,2388,extracted
Council_e19_agenda,145493,3619,extracted
PlanningCommission_e58_agenda,131518,3770,extracted
Council_e275_agenda,106225,1154,extracted
Council_e21_agenda,152155,4165,extracted
PlanningCommission_e70_agenda,139029,5958,extracted
Council_e23_agenda,173093,6785,extracted
Council_e24_agenda,140069,3562,extracted
HistoricPreservationBoard_e152_agenda,139954,2370,extracted
PlanningCommission_e85_agenda,150741,4428,extracted
Council_e25_agenda,158938,5733,extracted
HistoricPreservationBoard_e153_agenda,121795,1858,extracted
Council_e28_agenda,157953,4347,extracted
PlanningCommission_e86_agenda,136017,4033,extracted
Council_e29_agenda,146000,2553,extracted
Council_e423_agenda,115122,1208,extracted
Council_e31_agenda,148019,3082,extracted
PlanningCommission_e72_agenda,124785,2902,extracted
Council_e223_agenda,158344,4678,extracted
HistoricPreservationBoard_e278_agenda,129451,2464,extracted
PlanningCommission_e342_agenda,137103,4479,extracted
Council_e225_agenda,140432,2477,extracted
PlanningCommission_e2306_agenda,118435,2817,extracted
PlanningCommission_e354_agenda,124960,2950,extracted
Council_e230_agenda,116781,1294,extracted
HistoricPreservationBoard_e279_agenda,118318,1813,extracted
Council_e228_agenda,156083,4242,extracted
PlanningCommission_e343_agenda,133499,3296,extracted
Council_e229_agenda,148008,3335,extracted
Council_e2308_agenda,120899,1536,extracted
PlanningCommission_e355_agenda,130991,3249,extracted
HistoricPreservationBoard_e280_agenda,126741,2299,extracted
Council_e232_agenda,155784,3891,extracted
PlanningCommission_e344_agenda,134898,4173,extracted
Council_e233_agenda,150427,3172,extracted
PlanningCommission_e356_agenda,137568,4362,extracted
Council_e235_agenda,150532,3992,extracted
HistoricPreservationBoard_e281_agenda,117504,1660,extracted
Council_e236_agenda,161157,4261,extracted
PlanningCommission_e345_agenda,127227,3138,extracted
Council_e238_agenda,156632,5570,extracted
PlanningCommission_e357_agenda,125715,2512,extracted
Council_e239_agenda,167090,4403,extracted
Council_e2317_agenda,109652,1034,extracted
Council_e241_agenda,150671,3855,extracted
PlanningCommission_e346_agenda,123093,2165,extracted
Council_e243_agenda,173847,5734,extracted
PlanningCommission_e358_agenda,133579,4234,extracted
Council_e244_agenda,114098,1222,extracted
Council_e2319_agenda,155302,4010,extracted
HistoricPreservationBoard_e283_agenda,124198,2333,extracted
PlanningCommission_e347_agenda,138499,3651,extracted
Council_e246_agenda,151911,3945,extracted
Council_e2339_agenda,117489,1190,extracted
HistoricPreservationBoard_e284_agenda,133484,3426,extracted
PlanningCommission_e348_agenda,148861,4650,extracted
Council_e251_agenda,160596,5833,extracted
Council_e252_agenda,129586,2367,extracted
PlanningCommission_e360_agenda,153305,4768,extracted
HistoricPreservationBoard_e285_agenda,126892,2410,extracted
Council_e254_agenda,149416,4477,extracted
PlanningCommission_e349_agenda,163844,4623,extracted
PlanningCommission_e361_agenda,127802,2905,extracted
Council_e257_agenda,164321,4579,extracted
HistoricPreservationBoard_e286_agenda,120079,1615,extracted
PlanningCommission_e350_agenda,130039,3470,extracted
Council_e259_agenda,150034,3581,extracted
PlanningCommission_e362_agenda,128841,3037,extracted
Council_e261_agenda,144799,3528,extracted
PlanningCommission_e2337_agenda,113341,1620,extracted
HistoricPreservationBoard_e287_agenda,116119,1167,extracted
Council_e263_agenda,157976,3434,extracted
PlanningCommission_e351_agenda,137049,5062,extracted
Council_e2430_agenda,112869,1182,extracted
Council_e265_agenda,143005,2932,extracted
Council_e2501_agenda,127200,2127,extracted
PlanningCommission_e352_agenda,125346,2708,extracted
Council_e268_agenda,164310,4998,extracted
PlanningCommission_e2502_agenda,108702,1538,extracted
Council_e269_agenda,176974,4390,extracted
HistoricPreservationBoard_e2488_agenda,115511,1254,extracted
PlanningCommission_e2342_agenda,136395,4241,extracted
Council_e2432_agenda,169964,4098,extracted
Council_e273_agenda,136163,2338,extracted
Council_e2434_agenda,132196,2312,extracted
PlanningCommission_e2354_agenda,122961,2619,extracted
HistoricPreservationBoard_e2367_agenda,128049,2280,extracted
Council_e2436_agenda,147686,3502,extracted
PlanningCommission_e2343_agenda,133362,3511,extracted
Council_e2437_agenda,118817,1305,extracted
Council_e2435_agenda,114448,1534,extracted
PlanningCommission_e2355_agenda,127662,3157,extracted
Council_e2439_agenda,159843,3863,extracted
HistoricPreservationBoard_e2368_agenda,123747,2616,extracted
PlanningCommission_e2344_agenda,129351,3409,extracted
Council_e2441_agenda,154707,3679,extracted
Council_e3525_agenda,118121,1151,extracted
Council_e2503_agenda,161360,4031,extracted
Council_e3526_agenda,123265,1673,extracted
PlanningCommission_e2356_agenda,132824,4610,extracted
Council_e2443_agenda,151271,2896,extracted
PlanningCommission_e3512_agenda,150213,6365,extracted
PlanningCommission_e2345_agenda,126867,3228,extracted
Council_e2445_agenda,164658,4117,extracted
PlanningCommission_e2357_agenda,137846,6454,extracted
Council_e2447_agenda,174422,5887,extracted
Council_e3581_agenda,125860,1812,extracted
Council_e2448_agenda,155919,4214,extracted
HistoricPreservationBoard_e2492_agenda,127185,2294,extracted
Council_e3534_agenda,125335,1678,extracted
PlanningCommission_e2346_agenda,146361,5304,extracted
Council_e2450_agenda,159007,4312,extracted
Council_e2451_agenda,159984,3937,extracted
PlanningCommission_e2358_agenda,138446,4586,extracted
HistoricPreservationBoard_e2493_agenda,118619,1495,extracted
Council_e2453_agenda,165855,3444,extracted
PlanningCommission_e2347_agenda,131485,3599,extracted
Council_e2454_agenda,185317,6663,extracted
PlanningCommission_e2359_agenda,129390,3584,extracted
Council_e2456_agenda,160228,3707,extracted
HistoricPreservationBoard_e2494_agenda,121422,1742,extracted
PlanningCommission_e2348_agenda,140037,2424,extracted
Council_e2458_agenda,178724,6575,extracted
PlanningCommission_e2360_agenda,112982,4957,extracted
Council_e3604_agenda,109173,1311,extracted
HistoricPreservationBoard_e2495_agenda,106906,1749,extracted
PlanningCommission_e2349_agenda,111939,4248,extracted
Council_e2463_agenda,122195,3587,extracted
Council_e3605_agenda,107142,1135,extracted
Council_e3606_agenda,105074,926,extracted
Council_e2465_agenda,123193,4124,extracted
PlanningCommission_e2361_agenda,111853,4000,extracted
Council_e2466_agenda,120467,3086,extracted
Council_e3607_agenda,105136,929,extracted
PlanningCommission_e2350_agenda,110320,2991,extracted
Council_e3608_agenda,106126,960,extracted
PlanningCommission_e2362_agenda,120653,3946,extracted
Council_e2469_agenda,121865,4090,extracted
HistoricPreservationBoard_e2375_agenda,105150,2059,extracted
PlanningCommission_e2351_agenda,126296,3735,extracted
Council_e3611_agenda,110104,991,extracted
Council_e2471_agenda,125553,3720,extracted
PlanningCommission_e2363_agenda,110695,3736,extracted
Council_e2473_agenda,119922,2964,extracted
Council_e2475_agenda,121280,3929,extracted
PlanningCommission_e2352_agenda,111850,3434,extracted
HistoricPreservationBoard_e3669_agenda,104657,1991,extracted
Council_e2477_agenda,120579,3739,extracted
Council_e3758_agenda,105992,1094,extracted
HistoricPreservationBoard_e2499_agenda,110396,2864,extracted
PlanningCommission_e2353_agenda,111274,4155,extracted
Council_e2480_agenda,135278,3741,extracted
Council_e2481_agenda,121339,3642,extracted
HistoricPreservationBoard_e3746_agenda,117297,2770,extracted
Council_e3694_agenda,121137,4549,extracted
Council_e3760_agenda,108178,858,extracted
PlanningCommission_e3670_agenda,108479,2858,extracted
Council_e3695_agenda,118800,2826,extracted
Council_e3696_agenda,116793,3165,extracted
PlanningCommission_e3682_agenda,110407,3201,extracted
Council_e3698_agenda,121597,4811,extracted
HistoricPreservationBoard_e3747_agenda,108120,2423,extracted
Council_e3869_agenda,101922,980,extracted
Council_e3870_agenda,106656,1165,extracted
PlanningCommission_e3683_agenda,122193,3568,extracted
Council_e3701_agenda,119670,3029,extracted
HistoricPreservationBoard_e3748_agenda,105157,2461,extracted
Council_e3702_agenda,114883,2370,extracted
Council_e3817_agenda,103800,1410,extracted
PlanningCommission_e3672_agenda,110575,3765,extracted
Council_e3704_agenda,119100,4034,extracted
PlanningCommission_e3684_agenda,108066,2507,extracted
HistoricPreservationBoard_e3749_agenda,106894,2745,extracted
PlanningCommission_e3673_agenda,109085,3382,extracted
Council_e3707_agenda,120128,4628,extracted
PlanningCommission_e3685_agenda,120836,2772,extracted
Council_e3710_agenda,122150,5787,extracted
HistoricPreservationBoard_e3750_agenda,95739,1099,extracted
Council_e3711_agenda,125394,5714,extracted
PlanningCommission_e3674_agenda,120396,4440,extracted
Council_e3713_agenda,137754,3899,extracted
Council_e3876_agenda,104968,1176,extracted
PlanningCommission_e3686_agenda,120773,3400,extracted
HistoricPreservationBoard_e3751_agenda,120662,3126,extracted
Council_e3929_agenda,141619,3763,extracted
PlanningCommission_e3675_agenda,120159,3294,extracted
Council_e3930_agenda,140418,3660,extracted
PlanningCommission_e3687_agenda,142285,4647,extracted
Council_e3931_agenda,143636,5108,extracted
HistoricPreservationBoard_e3752_agenda,115912,2520,extracted
PlanningCommission_e3676_agenda,141627,5388,extracted
Council_e3720_agenda,135473,3131,extracted
