stem,bytes,chars,status
1723_A_City_Council_23-01-03_Meeting_Agenda,136865,5272,extracted
1721_A_Planning_Commission_23-01-05_Meeting_Agenda,107016,841,extracted
1724_A_City_Council_23-01-10_Meeting_Agenda,134211,4708,extracted
1725_A_City_Council_23-01-17_Meeting_Agenda,138935,5662,extracted
1722_A_Planning_Commission_23-01-19_Meeting_Agenda,133955,5808,extracted
1726_A_City_Council_23-01-24_Meeting_Agenda,129706,4118,extracted
1727_A_City_Council_23-01-31_Meeting_Agenda,135090,4940,extracted
1778_A_City_Council_23-02-02_Meeting_Agenda,123810,3120,extracted
1775_A_Planning_Commission_23-02-02_Meeting_Agenda,102800,443,extracted
1730_A_City_Council_23-02-14_Meeting_Agenda,138892,6132,extracted
1776_A_Planning_Commission_23-02-16_Meeting_Agenda,132481,5784,extracted
1731_A_City_Council_23-02-21_Meeting_Agenda,141323,6584,extracted
1784_A_City_Council_23-02-28_Meeting_Agenda,134746,5602,extracted
1779_A_Planning_Commission_23-03-02_Meeting_Agenda,108301,954,extracted
1803_A_City_Council_23-03-06_Meeting_Agenda,123183,2616,extracted
1733_A_City_Council_23-03-07_Meeting_Agenda,142485,7025,extracted
1734_A_City_Council_23-03-14_Meeting_Agenda,130258,4448,extracted
1782_A_Planning_Commission_23-03-16_Meeting_Agenda,131894,5547,extracted
1735_A_City_Council_23-03-21_Meeting_Agenda,145859,7950,extracted
1736_A_City_Council_23-03-28_Meeting_Agenda,134455,5714,extracted
1805_A_Planning_Commission_23-03-30_Meeting_Agenda,129512,5260,extracted
1737_A_City_Council_23-04-04_Meeting_Agenda,132705,4916,extracted
1783_A_Planning_Commission_23-04-06_Meeting_Agenda,108503,894,extracted
1739_A_City_Council_23-04-11_Meeting_Agenda,128849,4303,extracted
1740_A_City_Council_23-04-18_Meeting_Agenda,137724,6314,extracted
1786_A_Planning_Commission_23-04-20_Meeting_Agenda,127651,4509,extracted
1741_A_City_Council_23-04-25_Meeting_Agenda,122940,2209,extracted
1742_A_City_Council_23-05-02_Meeting_Agenda,138095,6583,extracted
1787_A_Planning_Commission_23-05-04_Meeting_Agenda,139240,6737,extracted
1809_A_City_Council_23-05-08_Meeting_Agenda,126619,3523,extracted
1743_A_City_Council_23-05-09_Meeting_Agenda,131456,4649,extracted
1807_A_Board_of_Adjustment_23-05-11_Summary_Agenda,121803,3957,extracted
1802_A_Planning_Commission_23-05-18_Meeting_Agenda,133622,5668,extracted
1808_A_City_Council_23-05-23_Meeting_Agenda,136803,5893,extracted
1738_A_City_Council_23-05-30_Meeting_Agenda,138524,6564,extracted
1788_A_Planning_Commission_23-06-01_Meeting_Agenda,134339,5496,extracted
1745_A_City_Council_23-06-06_Meeting_Agenda,131833,4641,extracted
1746_A_City_Council_23-06-13_Meeting_Agenda,132864,5204,extracted
1789_A_Planning_Commission_23-06-15_Meeting_Agenda,133349,5567,extracted
1747_A_City_Council_23-06-20_Meeting_Agenda,146702,8867,extracted
1748_A_City_Council_23-06-27_Meeting_Agenda,135353,5607,extracted
1790_A_Planning_Commission_23-07-06_Meeting_Agenda,108446,879,extracted
1751_A_City_Council_23-07-11_Meeting_Agenda,139867,6716,extracted
1750_A_City_Council_23-07-18_Meeting_Agenda,137375,5934,extracted
1791_A_Planning_Commission_23-07-20_Meeting_Agenda,142076,7178,extracted
1752_A_City_Council_23-07-25_Meeting_Agenda,142442,6827,extracted
1792_A_Planning_Commission_23-08-03_Meeting_Agenda,136312,6369,extracted
1754_A_City_Council_23-08-08_Meeting_Agenda,146382,8261,extracted
1793_A_Planning_Commission_23-08-17_Meeting_Agenda,134016,6383,extracted
1756_A_City_Council_23-08-22_Meeting_Agenda,136194,6192,extracted
1757_A_City_Council_23-08-29_Meeting_Agenda,152424,9090,extracted
1794_A_Planning_Commission_23-09-07_Meeting_Agenda,140489,7374,extracted
1759_A_City_Council_23-09-12_Meeting_Agenda,133575,5355,extracted
1760_A_City_Council_23-09-19_Meeting_Agenda,138842,6714,extracted
1795_A_Planning_Commission_23-09-21_Meeting_Agenda,133574,5651,extracted
1761_A_City_Council_23-09-26_Meeting_Agenda,142053,6948,extracted
1762_A_City_Council_23-10-03_Meeting_Agenda,147623,8295,extracted
1796_A_Planning_Commission_23-10-05_Meeting_Agenda,133815,5603,extracted
1763_A_City_Council_23-10-10_Meeting_Agenda,131987,4911,extracted
1764_A_City_Council_23-10-17_Meeting_Agenda,135749,5652,extracted
1797_A_Planning_Commission_23-10-19_Meeting_Agenda,108197,888,extracted
1765_A_City_Council_23-10-24_Meeting_Agenda,133127,5280,extracted
1798_A_Planning_Commission_23-11-02_Meeting_Agenda,132346,5621,extracted
1767_A_City_Council_23-11-07_Meeting_Agenda,134709,5326,extracted
1768_A_City_Council_23-11-14_Meeting_Agenda,134225,5654,extracted
1799_A_Planning_Commission_23-11-16_Meeting_Agenda,139231,6677,extracted
1770_A_City_Council_23-11-28_Meeting_Agenda,144820,7084,extracted
1824_A_City_Council_23-12-06_Meeting_Agenda,135995,6323,extracted
1800_A_Planning_Commission_23-12-07_Meeting_Agenda,108333,939,extracted
1772_A_City_Council_23-12-12_Meeting_Agenda,141781,6586,extracted
1818_A_Planning_Commission_23-12-14_Meeting_Agenda,142409,7782,extracted
1825_A_City_Council_23-12-19_Meeting_Agenda,140994,6761,extracted
1801_A_Planning_Commission_23-12-21_Meeting_Agenda,108176,954,extracted
1915_A_City_Council_24-01-02_Meeting_Agenda,124880,3185,extracted
1834_A_Planning_Commission_24-01-04_Meeting_Agenda,108081,924,extracted
1916_A_City_Council_24-01-06_Meeting_Agenda,126844,3007,extracted
1862_A_City_Council_24-01-09_Meeting_Agenda,142788,6607,extracted
1863_A_City_Council_24-01-16_Meeting_Agenda,139089,6314,extracted
1835_A_Planning_Commission_24-01-18_Meeting_Agenda,134268,5720,extracted
1864_A_City_Council_24-01-23_Meeting_Agenda,121280,1952,extracted
1865_A_City_Council_24-01-30_Meeting_Agenda,142640,7008,extracted
1836_A_Planning_Commission_24-02-01_Meeting_Agenda,133813,5328,extracted
1867_A_City_Council_24-02-13_Meeting_Agenda,144407,7660,extracted
1837_A_Planning_Commission_24-02-15_Meeting_Agenda,136704,6145,extracted
1868_A_City_Council_24-02-20_Meeting_Agenda,141986,7222,extracted
1869_A_City_Council_24-02-27_Meeting_Agenda,137041,5845,extracted
1838_A_Planning_Commission_24-03-07_Meeting_Agenda,143493,7335,extracted
1871_A_City_Council_24-03-12_Meeting_Agenda,139361,7056,extracted
1872_A_City_Council_24-03-19_Meeting_Agenda,139488,6605,extracted
1843_A_Planning_Commission_24-03-21_Meeting_Agenda,109315,976,extracted
1873_A_City_Council_24-03-26_Meeting_Agenda,137271,5922,extracted
1874_A_City_Council_24-04-02_Meeting_Agenda,134699,6004,extracted
1841_A_Planning_Commission_24-04-04_Meeting_Agenda,138440,6063,extracted
1875_A_City_Council_24-04-09_Meeting_Agenda,131946,4996,extracted
1876_A_City_Council_24-04-16_Meeting_Agenda,151336,8254,extracted
1842_A_Planning_Commission_24-04-18_Meeting_Agenda,136306,5993,extracted
1877_A_City_Council_24-04-23_Meeting_Agenda,122004,2112,extracted
1844_A_Planning_Commission_24-05-02_Meeting_Agenda,134347,5612,extracted
1880_A_City_Council_24-05-07_Meeting_Agenda,142280,6896,extracted
1845_A_Planning_Commission_24-05-16_Meeting_Agenda,132746,5900,extracted
1881_A_City_Council_24-05-21_Meeting_Agenda,134524,5539,extracted
1921_A_Board_of_Adjustment_24-05-23_Meeting_Agenda,128789,4758,extracted
1882_A_City_Council_24-05-28_Meeting_Agenda,136597,6045,extracted
1883_A_City_Council_24-06-04_Meeting_Agenda,139312,7137,extracted
1846_A_Planning_Commission_24-06-06_Meeting_Agenda,109469,944,extracted
1923_A_City_Council_24-06-10_Meeting_Agenda,111438,1496,extracted
1884_A_City_Council_24-06-11_Meeting_Agenda,138145,6708,extracted
1885_A_City_Council_24-06-18_Meeting_Agenda,143021,7521,extracted
1847_A_Planning_Commission_24-06-20_Meeting_Agenda,136379,6057,extracted
1886_A_City_Council_24-06-25_Meeting_Agenda,135751,5556,extracted
1848_A_Planning_Commission_24-07-04_Meeting_Agenda,109381,944,extracted
1888_A_City_Council_24-07-09_Meeting_Agenda,135395,5285,extracted
1889_A_City_Council_24-07-16_Meeting_Agenda,132363,5039,extracted
1849_A_Planning_Commission_24-07-18_Meeting_Agenda,137802,6404,extracted
1890_A_City_Council_24-07-23_Meeting_Agenda,143189,7260,extracted
1924_A_City_Council_24-07-23_Meeting_Agenda,122963,2527,extracted
1891_A_City_Council_24-07-30_Meeting_Agenda,137216,6040,extracted
1850_A_Planning_Commission_24-08-01_Meeting_Agenda,108532,927,extracted
1893_A_City_Council_24-08-13_Meeting_Agenda,137927,6027,extracted
1851_A_Planning_Commission_24-08-15_Meeting_Agenda,126811,4290,extracted
1894_A_City_Council_24-08-20_Meeting_Agenda,133511,5183,extracted
1895_A_City_Council_24-08-27_Meeting_Agenda,133296,5374,extracted
1896_A_City_Council_24-09-03_Meeting_Agenda,121487,2191,extracted
1852_A_Planning_Commission_24-09-05_Meeting_Agenda,134768,5632,extracted
1897_A_City_Council_24-09-10_Meeting_Agenda,135074,5527,extracted
1926_A_Board_of_Adjustment_24-09-12_Meeting_Agenda,127168,3838,extracted
1853_A_Planning_Commission_24-09-19_Meeting_Agenda,135373,5492,extracted
1899_A_City_Council_24-09-24_Meeting_Agenda,145676,7548,extracted
1900_A_City_Council_24-10-01_Meeting_Agenda,134569,5624,extracted
1927_A_City_Council_24-10-03_Meeting_Agenda,118096,1583,extracted
1854_A_Planning_Commission_24-10-03_Meeting_Agenda,132241,5109,extracted
1901_A_City_Council_24-10-08_Meeting_Agenda,146198,8640,extracted
1902_A_City_Council_24-10-15_Meeting_Agenda,141136,7139,extracted
1855_A_Planning_Commission_24-10-17_Meeting_Agenda,129970,5089,extracted
1903_A_City_Council_24-10-22_Meeting_Agenda,145064,8572,extracted
1856_A_Planning_Commission_24-11-07_Meeting_Agenda,141778,6776,extracted
1906_A_City_Council_24-11-12_Meeting_Agenda,149820,7606,extracted
1908_A_City_Council_24-11-19_Meeting_Agenda,134339,5269,extracted
1857_A_Planning_Commission_24-11-21_Meeting_Agenda,136681,5961,extracted
1858_A_Planning_Commission_24-12-05_Meeting_Agenda,109261,1010,extracted
1911_A_City_Council_24-12-10_Meeting_Agenda,153493,10097,extracted
1912_A_City_Council_24-12-17_Meeting_Agenda,145406,8226,extracted
1859_A_Planning_Commission_24-12-19_Meeting_Agenda,144891,7722,extracted
1930_A_Planning_Commission_25-01-02_Meeting_Agenda,109056,994,extracted
1956_A_City_Council_25-01-07_Meeting_Agenda,138239,6243,extracted
2010_A_City_Council_25-01-13_Meeting_Agenda,116463,1634,extracted
1957_A_City_Council_25-01-14_Meeting_Agenda,127316,2834,extracted
1931_A_Planning_Commission_25-01-16_Meeting_Agenda,136245,5561,extracted
1958_A_City_Council_25-01-21_Meeting_Agenda,146778,7364,extracted
1959_A_City_Council_25-01-28_Meeting_Agenda,132058,4816,extracted
1960_A_City_Council_25-02-04_Meeting_Agenda,137769,6200,extracted
1932_A_Planning_Commission_25-02-06_Meeting_Agenda,136702,5882,extracted
1961_A_City_Council_25-02-11_Meeting_Agenda,136620,5919,extracted
1933_A_Planning_Commission_25-02-20_Meeting_Agenda,132069,5190,extracted
1963_A_City_Council_25-02-25_Meeting_Agenda,135827,5502,extracted
1962_A_City_Council_25-03-04_Meeting_Agenda,132551,4785,extracted
1934_A_Planning_Commission_25-03-06_Meeting_Agenda,108878,962,extracted
1965_A_City_Council_25-03-11_Meeting_Agenda,135155,5521,extracted
2013_A_City_Council_25-03-17_Meeting_Agenda,119017,1827,extracted
1966_A_City_Council_25-03-18_Meeting_Agenda,127153,3005,extracted
1935_A_Planning_Commission_25-03-20_Meeting_Agenda,133171,5485,extracted
1967_A_City_Council_25-03-25_Meeting_Agenda,134966,5564,extracted
1968_A_City_Council_25-04-01_Meeting_Agenda,137948,5974,extracted
1936_A_Planning_Commission_25-04-03_Meeting_Agenda,129636,5133,extracted
