referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
120,medium,subject,Council,PlanningCommission,398,478,2021-11-10,Item 7* Community and Neighborhood Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Hannah Salzl 801-852- 6423 hsalzl@provo.org PLGPA20210364,244,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.618,
121,medium,subject,Council,PlanningCommission,370,482,2021-12-08,ITEM 7* Community and Neighborhood Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Hannah Salzl 801- 852-6423 hsalzl@provo.org PLGPA20210364,244,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.618,
123,medium,subject,Council,PlanningCommission,398,478,2021-11-10,Item 7* Community and Neighborhood Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Hannah Salzl 801-852- 6423 hsalzl@provo.org PLGPA20210364,245,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.618,
124,medium,subject,Council,PlanningCommission,370,482,2021-12-08,ITEM 7* Community and Neighborhood Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Hannah Salzl 801- 852-6423 hsalzl@provo.org PLGPA20210364,245,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.618,
126,medium,subject,Council,PlanningCommission,398,478,2021-11-10,Item 7* Community and Neighborhood Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Hannah Salzl 801-852- 6423 hsalzl@provo.org PLGPA20210364,246,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.618,
127,medium,subject,Council,PlanningCommission,370,482,2021-12-08,ITEM 7* Community and Neighborhood Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Hannah Salzl 801- 852-6423 hsalzl@provo.org PLGPA20210364,246,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.618,
129,medium,subject,Council,PlanningCommission,398,478,2021-11-10,Item 7* Community and Neighborhood Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Hannah Salzl 801-852- 6423 hsalzl@provo.org PLGPA20210364,247,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.618,
130,medium,subject,Council,PlanningCommission,370,482,2021-12-08,ITEM 7* Community and Neighborhood Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Hannah Salzl 801- 852-6423 hsalzl@provo.org PLGPA20210364,247,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.618,
145,medium,subject,Council,PlanningCommission,20,511,2023-07-12,"*ITEM 1 Barry Finch requests Ordinance Text Amendments to Section 14.08.020 (Permitted Uses in the A1 Zone) to add ""Meeting Halls for Rent"" as a new conditional use in the A1 (Agricultural) Zone, as well as new conditions in Section 14.34.250. Citywide Application. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20230082",286,2023-08-01,An Ordinance amending Provo City Code to allow meeting halls for rent as a conditional use in the Agricultural Zone and establishing standards for that use. Citywide Application PLOTA20230082 (0:23:50),,0.676,
116,medium,subject,Council,PlanningCommission,6,502,2022-12-07,*ITEM 6 Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org PLGPA20210364,242,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.686,
119,medium,subject,Council,PlanningCommission,6,502,2022-12-07,*ITEM 6 Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org PLGPA20210364,243,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.686,
122,medium,subject,Council,PlanningCommission,6,502,2022-12-07,*ITEM 6 Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org PLGPA20210364,244,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.686,
125,medium,subject,Council,PlanningCommission,6,502,2022-12-07,*ITEM 6 Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org PLGPA20210364,245,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.686,
128,medium,subject,Council,PlanningCommission,6,502,2022-12-07,*ITEM 6 Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org PLGPA20210364,246,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.686,
131,medium,subject,Council,PlanningCommission,6,502,2022-12-07,*ITEM 6 Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org PLGPA20210364,247,2022-12-13,Development Services requests a complete revision of the Provo General Plan to guide growth and development for the next 10 to 20 years in Provo. Citywide application. (PLGPA20210364) (1:48:00),,0.686,
71,medium,subject,Council,PlanningCommission,6,455,2021-04-28,*ITEM 1 Brittany Johnson requests an Ordinance Text Amendment to add cannabis production as a permitted or conditional use in the Freeway Commercial (FC1) zone. Citywide Application. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20210000262,130,2021-05-04,An ordinance amending Provo City Code regarding conditional uses in the Freeway Commercial (FC1) Zone. Citywide Application. (PLOTA20210000262) (4:02:10),,0.732,
76,medium,subject,Council,PlanningCommission,20,455,2021-04-28,*ITEM 1 Brittany Johnson requests an Ordinance Text Amendment to add cannabis production as a permitted or conditional use in the Freeway Commercial (FC1) zone. Citywide Application. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20210000262,135,2021-05-18,An ordinance amending Provo City Code regarding conditional uses in the Freeway Commercial (FC1) Zone. Citywide Application. (PLOTA20210000262) (1:28:33),,0.732,
106,medium,subject,Council,PlanningCommission,27,490,2022-07-13,"*ITEM 2 Brad Mackay requests approval of a General Plan Map Amendment to Appendix C6, in relation to adjustments of development standards in the SDP-5 (Villages at Celebration Specific Development Plan Overlay) zone. Lakeview North Neighborhood. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLGPA20220207",217,2022-08-09,An ordinance amending the General Plan Appendix C-6 (Celebration Specific Development Plan) to substitute a revised land use map. Lakeview North Neighborhood. (PLGPA20220207) (59:28),,0.732,
49,medium,subject,Council,PlanningCommission,20,442,2020-11-11,"*Item 10 Jake Black requests a Zone Change from Agricultural A1.1 to R1.8 for approximately 4.6 acres, located at 35 S 2530 W. Provo Bay Neighborhood. Dustin Wright 801-852-6414 dwright@provo.org PLRZ20200156",95,2020-12-01,"Ordinance 2020-60 amending the Zone Map Classification of approximately 4.6 acres of real property, generally located at 34 S 2530 W, from Agricultural (A1) to Residential (R1.8). Provo Bay Neighborhood. (PLRZ20200156) (1:18:34)",,0.741,
50,medium,subject,Council,PlanningCommission,13,444,2020-11-18,"*Item 1 Jake Black requests a Zone Change from Agricultural A1.1 to R1.8 for approximately 4.6 acres, located at 35 S 2530 W. Provo Bay Neighborhood. Dustin Wright 801-852-6414 dwright@provo.org PLRZ20200156",95,2020-12-01,"Ordinance 2020-60 amending the Zone Map Classification of approximately 4.6 acres of real property, generally located at 34 S 2530 W, from Agricultural (A1) to Residential (R1.8). Provo Bay Neighborhood. (PLRZ20200156) (1:18:34)",,0.741,
159,medium,subject,Council,PlanningCommission,20,524,2024-09-11,"*Item 1 Provo City Council Office requests a General Plan Amendment to add an appendix to The Hillsides and Canyons Plan, addressing city owned properties outside of city boundaries. Citywide application. Hannah Salzl (801) 852-6423 hsalzl@provo.org PLGPA20240230",354,2024-10-01,An ordinance amending the Hillsides and Canyons Plan to include a new appendix. Citywide application. (PLGPA20240230),,0.76,
103,medium,subject,Council,RDA,0,208,2022-06-21,A joint resolution announcing the intention of Provo City and the Redevelopment Agency to prepare a joint development agreement for commercial development of a store in West Provo. (22-050) (2:01:02),206,2022-06-21,A joint resolution of Provo City Corporation and the Redevelopment Agency of Provo City announcing their intention to prepare a Joint Development Agreement for the development of commercial development in Southwest Provo. (22-050) (1:45:37),,0.771,
158,medium,subject,Council,RDA,0,352,2024-09-17,A resolution approving and adopting the Amended Project Area Plan for the Freedom Plaza Community Development Project Area. (24-078),353,2024-09-17,An ordinance adopting the Community Development Project Area Plan for the Freedom Plaza Community Development Project Area. (24-079),,0.774,
99,medium,subject,Council,PlanningCommission,230,470,2021-07-28,Item 1 Community and Neighborhood Services requests a General Plan Amendment to clarify the existing Westside Development Policies and Future Land Use Map with a Southwest Plan Intent Statement. Citywide. Hannah Salzl (801) 852- 6423 hsalzl@provo.org PLGPA20210242,190,2022-03-15,An ordinance amending the Provo City General Plan regarding Southwest Area development policies. Citywide (PLGPA20210242) (1:15:20),,0.792,
100,medium,subject,Council,PlanningCommission,97,481,2021-12-08,ITEM 6* Community and Neighborhood Services requests a General Plan Amendment to clarify the existing Westside Development Policies and Future Land Use Map with a Southwest Plan Intent Statement. Citywide. Hannah Salzl (801) 852-6423 hsalzl@provo.org PLGPA20210242,190,2022-03-15,An ordinance amending the Provo City General Plan regarding Southwest Area development policies. Citywide (PLGPA20210242) (1:15:20),,0.792,
101,medium,subject,Council,PlanningCommission,6,488,2022-03-09,Item 5* Development Services requests a General Plan Amendment to clarify the existing Westside Development Policies and Future Land Use Map with a Southwest Plan Intent Statement. Citywide. Hannah Salzl (801) 852-6423 hsalzl@provo.org PLGPA20210242,190,2022-03-15,An ordinance amending the Provo City General Plan regarding Southwest Area development policies. Citywide (PLGPA20210242) (1:15:20),,0.792,
2,medium,subject,Council,PlanningCommission,13,412,2020-01-22,"*Item 2 Bob Jones is requesting a General Plan Amendment to change the land use designation in the Provo City General Plan from ""Agricultural"" to ""Residential"" within Sections 7 & 18 of T6S R3E, SLM (approximately between 300- 1000 E, and 4800-6000 North) North Timpview Neighborhood. Brian Maxfield (801) 852-6429. PLGPA20190352",8,2020-02-04,"An ordinance amending the General Plan designation of approx. 151 acres, generally located between 300 E. and 1000 E. and between 4800 N. and 6000 N., from Agricultural (A) to Residential (R). North Timpview Neighborhood. (PLGPA20190352) (3:01:26)",,0.813,
134,medium,subject,Council,PlanningCommission,-50,506,2023-03-08,"*ITEM 2 Development Services requests a General Plan amendment, inclusion of multiple appendices into the General Plan. City wide application. Brandon Larsen (801) 852-6408. Related to PLGPA20210364",253,2023-01-17,An ordinance adopting the Provo City General Plan and appendices. Citywide application. (PLGPA20210364) (1:24:29),,0.87,
135,medium,subject,Council,PlanningCommission,-50,506,2023-03-08,"*ITEM 2 Development Services requests a General Plan amendment, inclusion of multiple appendices into the General Plan. City wide application. Brandon Larsen (801) 852-6408. Related to PLGPA20210364",254,2023-01-17,An ordinance adopting the Provo City General Plan and appendices. Citywide application. (PLGPA20210364) (1:24:29),,0.87,
88,medium,subject,Council,PlanningCommission,6,471,2021-07-28,Item 2* Community and Neighborhood Services requests a Zone Change from R1-10 Single Family Residential to Open Space Preservation and Recreation (OSPR) for approximately 26.11 acres located near the access area to Slate Canyon. Provost Neighborhood. Melissa McNalley (801) 852-6164 mmcnalley@provo.org PLRZ20210237,149,2021-08-03,"Ordinance 2021-29 amending the Zone Map classification of approx. 26.11 acres of real property, generally located near the access area to Slate Canyon, from Single Family Residential (R1-10) to Open Space Preservation and Recreation (OSPR) Zone. Provost Neighborhood. (PLRZ20210237) (0:26:23)",,0.879,
19,medium,subject,Council,RDA,0,68,2020-10-06,Resolution 2020-RDA-10-6-2 authorizing Provo City to enter into an interlocal agreement with the Redevelopment Agency of Provo City to authorize the use of tax increment in the Riverwoods Community Reinvestment Area. (20-230) (0:39:05),70,2020-10-06,Resolution 2020-35 authorizing Provo City to enter into an interlocal agreement with the Redevelopment Agency of Provo City to authorize the use of tax increment in the Provo Riverwoods Community Reinvestment Area. (20-231) (1:04:04),,0.885,
18,medium,subject,Council,RDA,0,67,2020-10-06,Resolution 2020-RDA-10-6-1 authorizing the Redevelopment Agency of Provo City to enter into interlocal agreements with several local governmental agencies to authorize the use of tax increment in the Center Street Community Development Project Area. (20-229) (0:25:40),69,2020-10-06,Resolution 2020-34 authorizing Provo City to enter into an interlocal agreement with the Redevelopment Agency of Provo City to authorize the use of tax increment in the Center Street Community Development Project Area. (20-230) (1:02:17),,0.892,
89,medium,subject,Council,PlanningCommission,6,470,2021-07-28,Item 1 Community and Neighborhood Services requests a General Plan Amendment to clarify the existing Westside Development Policies and Future Land Use Map with a Southwest Plan Intent Statement. Citywide. Hannah Salzl (801) 852- 6423 hsalzl@provo.org PLGPA20210242,150,2021-08-03,An ordinance amending the Provo City General Plan to adopt an Intent Statement for the Westside Development Policies and Southwest Area Future Land Use Map. Citywide (PLGPA20210242) (0:29:47) 52,,0.921,
1,medium,subject,Council,PlanningCommission,13,411,2020-01-08,"* Item 2 Provo City Public Works Dept. requests a General Plan Amendment to correct language in Area 5 of the Annexation Policy Map to replace ""approximately 5,200 feet"" with ""approximately 4,876 feet"" as an existing water pressure zone. North Timpview Neighborhood. Robert Mills (801) 852-6407 rmills@provo.org PLGPA20190410",4,2020-01-21,Public Works Dept. requests a General Plan Amendment to correct language in Area 5 of the Annexation Policy Map. North Timpview Neighborhood. PLGPA20190410,,1.0,
8,medium,subject,Council,PlanningCommission,27,415,2020-04-22,"*Item 6 The Community and Neighborhood Services Department requests an Ordinance Text Amendment to Provo City Code, Sections 14.27.020 and 14.27.080, relating to permitted uses and yard requirements of the M1 Light Manufacturing Zone, respectively. The request is to add the sale of combustible petroleum products as permitted uses and to add the sale of flammable petroleum products as a conditional use in the M1 Zone; as well as, allowing the Development Services Director to modify yard requirements in the M1 Zone. Citywide application. Robert Mills (801) 852-6407 rmills@provo.org PLOTA20200117",33,2020-05-19,An ordinance amending Provo City Code relating to permitted uses and yard requirements of the M1 Light Manufacturing Zone. Citywide application. (PLOTA20200117) (1:12:47),,1.0,
10,medium,subject,Council,PlanningCommission,55,415,2020-04-22,"*Item 6 The Community and Neighborhood Services Department requests an Ordinance Text Amendment to Provo City Code, Sections 14.27.020 and 14.27.080, relating to permitted uses and yard requirements of the M1 Light Manufacturing Zone, respectively. The request is to add the sale of combustible petroleum products as permitted uses and to add the sale of flammable petroleum products as a conditional use in the M1 Zone; as well as, allowing the Development Services Director to modify yard requirements in the M1 Zone. Citywide application. Robert Mills (801) 852-6407 rmills@provo.org PLOTA20200117",40,2020-06-16,Ordinance 2020-21 amending Provo City Code relating to permitted uses and yard requirements of the M1 Light Manufacturing Zone. Citywide application. (PLOTA20200117) (1:50:49),,1.0,
11,medium,subject,Council,PlanningCommission,55,415,2020-04-22,"*Item 6 The Community and Neighborhood Services Department requests an Ordinance Text Amendment to Provo City Code, Sections 14.27.020 and 14.27.080, relating to permitted uses and yard requirements of the M1 Light Manufacturing Zone, respectively. The request is to add the sale of combustible petroleum products as permitted uses and to add the sale of flammable petroleum products as a conditional use in the M1 Zone; as well as, allowing the Development Services Director to modify yard requirements in the M1 Zone. Citywide application. Robert Mills (801) 852-6407 rmills@provo.org PLOTA20200117",41,2020-06-16,Ordinance 2020-21 amending Provo City Code relating to permitted uses and yard requirements of the M1 Light Manufacturing Zone. Citywide application. (PLOTA20200117) (1:50:49),,1.0,
102,medium,subject,Council,RDA,0,198,2022-05-03,A resolution authorizing the Redevelopment Agency of Provo City to enter into an interlocal agreement with Provo City authorizing the use of tax increment in the Freedom Plaza community development project area. (22-045) (2:24:26),197,2022-05-03,A resolution authorizing Provo City to enter into an interlocal agreement with the Redevelopment Agency of Provo City authorizing the use of tax increment in the Freedom Plaza community development project area. (22-045) (1:39:49),,1.0,
107,medium,subject,Council,PlanningCommission,27,491,2022-07-13,"*ITEM 3 Brad Mackay requests approval of Ordinance Text Amendments to Chapter 14.49E, Provo City Code, to adjust development standards in the SDP-5 (Villages at Celebration Specific Development Plan Overlay) zone and to amend the related Development Agreement. Lakeview North Neighborhood. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20220107",218,2022-08-09,An ordinance amending the SDP-5 (Villages at Celebration Specific Development Plan Overlay) zone and a related development agreement. Lakeview North Neighborhood. (PLOTA20220107) (59:28),,1.0,
111,medium,subject,Council,PlanningCommission,6,495,2022-09-28,*ITEM 2 Jon Jensen requests approval of General Plan Amendments to Section 1.2.9 (Lakeview North Neighborhood) and appendix C5 (Lakeview Fields SDP) as part of rezone requests from the R1.20 zone to the VLDR (Very Low Density Residential) zone for property at 1878 N and 1804 N Geneva Road. Lakeview North Neighborhood. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLGPA20220182,226,2022-10-04,An ordinance amending the General Plan Section 1.2.9 (Lakeview North Neighborhood) and appendix C5 (Lakeview Fields SDP). Lakeview North Neighborhood. (PLGPA20220182) (1:23:04),,1.0,
113,medium,subject,Council,PlanningCommission,6,499,2022-11-09,"*ITEM 4 The Development Services Department requests a General Plan Amendment to adopt the Southwest Neighborhood Plan (Lakewood, Sunset, Provo Bay and Fort Utah Neighborhoods). Citywide Application. Javin Weaver 801-852-6413 jweaver@provo.org PLGPA20220255",240,2022-11-15,An ordinance amending the General Plan to adopt the Southwest Neighborhoods Plan. Citywide Application. (PLGPA20220255) 00:52:33,,1.0,
146,medium,subject,Council,PlanningCommission,34,512,2023-09-13,*ITEM 1 Development Services proposes the Gateway Standards (General Plan Appendix AA). Citywide Application. Jantsen Teuscher (801) 852-6405 jteuscher@provo.org PLGPA20230190,295,2023-10-17,An ordinance amending the General Plan to adopt the Provo Gateway Standards. Citywide Application. (PLGPA20230190),,1.0,
160,medium,subject,Council,RDA,-21,360,2024-11-05,A resolution of the Redevelopment Agency of Provo City designating a Survey Area for the Proposed City Center Community Reinvestment Project Area. (24-082),357,2024-10-15,A resolution of the Redevelopment Agency of Provo City designating a Survey Area for the Proposed City Center Community Reinvestment Project Area (24-082) (1:25:46),,1.0,
152,low,address,Council,PlanningCommission,83,515,2024-03-13,"Item 1 David Pitcher requests Concept Plan approval for a new 38 unit residential subdivision in a proposed R1.6 (One Family Residential) Zone, located approximately at 1098 N Geneva Road. Lakeview North Neighborhood. Nancy Robison (801) 852-6417 nrobison@provo.org PLCP20230301",333,2024-06-04,"An ordinance amending the Zone Map classification of property, located at 1098 N Geneva Rd, from the Agricultural (A1.5) Zone to the One-Family Residential with Transferable Development Rights Receiving Overlay (R1.6 - TDR-R) Zone (PLRZ20230227)",1098 n geneva,0.157,
45,low,address,Council,PlanningCommission,160,419,2020-06-24,"*ITEM 2 Daniel La Fontaine requests a Zone Change from R1.10 to Low Density Residential for 1.07 acres for a townhome development, located at 50 E 3900 N. Riverbottoms Neighborhood. Aaron Ardmore (801) 852- 6404 aardmore@provo.org PLRZ20190265",87,2020-12-01,A presentation regarding a pre-proposal to rezone property located at 50 East 3900 North from Residential (R1.10) to Low Density Residential (LDR). Riverbottoms Neighborhood. (20-244) (1:34:04),50 e 3900 n,0.171,
