candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
BRETT TOLLY,Mayor,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-22,Steamroller Copies,Steamroller Copies,,250.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,cb0a6cab,v3,low,stgeorge_formab/vision,1
BRETT TOLLY,Mayor,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-25,Steamroller Copies,Steamroller Copies,,195.72,False,True,raw/wb20210803_campaignfinancialreports.pdf,cb0a6cab,v4,low,stgeorge_formab/vision,1
BRETT TOLLY,Mayor,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-01,City of St. George,City of St. George,,100.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,cb0a6cab,v5,low,stgeorge_formab/vision,1
BRETT TOLLY,Mayor,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-02,St. George Area Chambers,St. George Area Chambers,,25.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,cb0a6cab,v6,low,stgeorge_formab/vision,1
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-07,GoFundMe,GoFundMe,Fees (2.9% + 0.30),15.10,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v1,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-08-03,Venmo,Venmo,Fees,5.33,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v2,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-04-15,Target,Target,"Wash. Co Fair Expenses: Candy, Batteries, & Hand Sanitizer",63.83,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v3,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-04-15,Walmart,Walmart,"Wash. Co Fair Expenses: Wood Rounds, Paint Markers, Sani Wipes, Foam Board",27.09,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v4,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-04-15,Dollar Tree,Dollar Tree,"Wash. Co Fair Expenses: Planters, Balloons, Stickers, Duct Tape, Artificial Flower, Index Cards, Pens, Water",28.82,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v5,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-04-15,Costco,Costco,Wash. Co Fair Expenses: Candy & Batteries,37.89,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v6,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-04-15,Steamroller Copies,Steamroller Copies,Banner,76.33,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v7,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-04-15,Staples,Staples,Hand out cards,21.34,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v8,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-02,Crazy Cheap Political Signs,Crazy Cheap Political Signs,4x8 signs,762.19,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v9,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-04-15,Amazon.com,Amazon.com,LED Balloons,102.28,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v10,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-07,Amazon.com,Amazon.com,Yard sign stakes,58.70,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v11,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-28,Build A Sign,Build A Sign,Yard Signs,263.64,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v12,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-03,St George Chamber of Commerce,St George Chamber of Commerce,Candidate meet and greet,25.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v13,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-14,City of St George Vendor,City of St George Vendor,4th of July,74.75,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v14,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-27,Harmon's,Harmon's,Candy (Chamber M&G),35.51,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v15,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-27,Texaco,Texaco,water & Drinks for Chamber M&G,4.21,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v16,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-28,Dollar Tree,Dollar Tree,Cleaning materials for graffiti,32.03,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v17,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-28,Lowe's,Lowe's,Cleaning materials for graffiti,8.52,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v18,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-30,Venmo,Venmo,Fees (month of July),6.85,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v19,medium,stgeorge_formab/vision,0
M. RICK ERICKSON,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-30,GoFundMe,GoFundMe,Fees (2.9% + 0.30),8.13,False,True,raw/wb20210803_campaignfinancialreports.pdf,5043e322,v20,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-16,Paypal - Banking Fees,Paypal - Banking Fees,,3.39,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v1,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-02-01,Washington County - Candidate Listing,Washington County - Candidate Listing,,190.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v2,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-18,Prints on the Cheap - Yard Signs,Prints on the Cheap - Yard Signs,,211.10,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v3,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-20,Vista Print - Business Cards,Vista Print - Business Cards,,30.95,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v4,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-22,Tracfone - Cell Phone Service,Tracfone - Cell Phone Service,,28.30,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v5,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-25,Online Candidate - Educational Resources,Online Candidate - Educational Resources,,39.95,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v6,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-28,Facebook - Online Ads,Facebook - Online Ads,,2.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v7,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-29,Facebook - Online Ads,Facebook - Online Ads,,2.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v8,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-29,Facebook - Online Ads,Facebook - Online Ads,,2.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v9,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-01,St. George News - Online Ads,St. George News - Online Ads,,750.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v10,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-01,ZOHO - Online Surveys,Zoho - Online Surveys,,37.36,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v11,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-01,Facebook - Online Ads,Facebook - Online Ads,,7.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v12,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-01,Facebook - Online Ads,Facebook - Online Ads,,5.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v13,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-01,Facebook - Online Ads,Facebook - Online Ads,,3.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v14,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-01,Facebook - Online Ads,Facebook - Online Ads,,3.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v15,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-02,Facebook - Online Ads,Facebook - Online Ads,,10.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v16,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-03,Facebook - Online Ads,Facebook - Online Ads,,15.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v17,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-04,Facebook - Online Ads,Facebook - Online Ads,,25.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v18,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-05,Facebook - Online Ads,Facebook - Online Ads,,35.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v19,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-07,Facebook - Online Ads,Facebook - Online Ads,,75.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v20,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-07,Facebook - Online Ads,Facebook - Online Ads,,50.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v21,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-07,Evanto - Online Graphics,Evanto - Online Graphics,,33.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v22,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-07,Facebook - Online Ads,Facebook - Online Ads,,15.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v23,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-08,Facebook - Online Ads,Facebook - Online Ads,,75.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v24,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-10,Light Tricks - Online Video Production,Light Tricks - Online Video Production,,14.90,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v25,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-14,Facebook - Online Ads,Facebook - Online Ads,,125.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v26,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-21,Facebook - Online Ads,Facebook - Online Ads,,47.33,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v27,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-21,Tracfone - Cell Phone Service,Tracfone - Cell Phone Service,,28.30,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v28,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-29,Facebook - Online Ads,Facebook - Online Ads,,175.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v29,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-06-30,ZOHO - Online Surveys,Zoho - Online Surveys,,37.36,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v30,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-03,SG Chamber of Commerce - Table,SG Chamber of Commerce - Table,,25.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v31,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-07,Evanto - Online Graphics,Evanto - Online Graphics,,33.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v32,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-19,Facebook - Online Ads,Facebook - Online Ads,,250.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v33,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-20,Facebook - Online Ads,Facebook - Online Ads,,58.91,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v34,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-21,Tracfone - Cell Phone Service,Tracfone - Cell Phone Service,,33.95,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v35,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-28,ZOHO - Online Surveys,Zoho - Online Surveys,,37.36,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v36,medium,stgeorge_formab/vision,0
RONALD WOODBURY,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-07-28,Facebook - Online Ads,Facebook - Online Ads,,250.00,False,True,raw/wb20210803_campaignfinancialreports.pdf,7aacdbbf,v37,medium,stgeorge_formab/vision,0
KENT L. WINDER,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-14,Wash County Clerk - Visa,Wash County Clerk - Visa,,189.29,False,True,raw/wb20210803_campaignfinancialreports.pdf,daa4dfec,v1,medium,stgeorge_formab/vision,0
KENT L. WINDER,Council,,2021,2021-08-03,2021 pre-primary (Aug 3),2021-05-19,Namecheap,Namecheap,domain,9.06,False,True,raw/wb20210803_campaignfinancialreports.pdf,daa4dfec,v2,medium,stgeorge_formab/vision,0
