ordinance_no,filename,last_modified,size_bytes,source_url,s3_key
2018-36,1657571963_ORD_2018-36_HomeOccupationRegulations.pdf,2022-07-11T20:39:24.000Z,527836,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657571963_ORD_2018-36_HomeOccupationRegulations.pdf,herriman/ordinances/documents/1657571963_ORD_2018-36_HomeOccupationRegulations.pdf
2018-37,1657571882_ORD_2018-37_AlcoholLicensing.pdf,2022-07-11T20:38:03.000Z,382486,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657571882_ORD_2018-37_AlcoholLicensing.pdf,herriman/ordinances/documents/1657571882_ORD_2018-37_AlcoholLicensing.pdf
2018-38,1657571784_ORD_2018-38_AlcoholicBeveragesLicenses.pdf,2022-07-11T20:36:25.000Z,1065863,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657571784_ORD_2018-38_AlcoholicBeveragesLicenses.pdf,herriman/ordinances/documents/1657571784_ORD_2018-38_AlcoholicBeveragesLicenses.pdf
2018-40,1657571698_ORD_2018-40_SignatureBlock.pdf,2022-07-11T20:35:00.000Z,170887,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657571698_ORD_2018-40_SignatureBlock.pdf,herriman/ordinances/documents/1657571698_ORD_2018-40_SignatureBlock.pdf
2018-41,1657571627_ORD_2018-41_AutoMallSpecialDistrict.pdf,2022-07-11T20:33:49.000Z,1091643,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657571627_ORD_2018-41_AutoMallSpecialDistrict.pdf,herriman/ordinances/documents/1657571627_ORD_2018-41_AutoMallSpecialDistrict.pdf
2018-44,1657571225_ORD_2018-44_T-MZoneAmendment.pdf,2022-07-11T20:27:06.000Z,191764,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657571225_ORD_2018-44_T-MZoneAmendment.pdf,herriman/ordinances/documents/1657571225_ORD_2018-44_T-MZoneAmendment.pdf
2019-05,1657562773_ORD 2019-05_OutdoorRecreationDefinitions.pdf,2022-07-11T18:06:14.000Z,161146,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562773_ORD%202019-05_OutdoorRecreationDefinitions.pdf,herriman/ordinances/documents/1657562773_ORD 2019-05_OutdoorRecreationDefinitions.pdf
2019-12,1657562732_ORD 2019-12_TobaccoSpecialty.pdf,2022-07-11T18:05:34.000Z,173020,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562732_ORD%202019-12_TobaccoSpecialty.pdf,herriman/ordinances/documents/1657562732_ORD 2019-12_TobaccoSpecialty.pdf
2019-15,1657562690_ORD 2019-15_LandDevelopmentCodeAmendments.pdf,2022-07-11T18:04:52.000Z,243858,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562690_ORD%202019-15_LandDevelopmentCodeAmendments.pdf,herriman/ordinances/documents/1657562690_ORD 2019-15_LandDevelopmentCodeAmendments.pdf
2019-17,1657562637_ORD 2019-17_ParksTrailsOpenSpace.pdf,2022-07-11T18:03:59.000Z,882099,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562637_ORD%202019-17_ParksTrailsOpenSpace.pdf,herriman/ordinances/documents/1657562637_ORD 2019-17_ParksTrailsOpenSpace.pdf
2019-18,1657562564_ORD 2019-18_WaterFee.pdf,2022-07-11T18:02:45.000Z,418986,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562564_ORD%202019-18_WaterFee.pdf,herriman/ordinances/documents/1657562564_ORD 2019-18_WaterFee.pdf
2019-20,1657562520_ORD 2019-20_StormSewerUtility.pdf,2022-07-11T18:02:02.000Z,2638884,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562520_ORD%202019-20_StormSewerUtility.pdf,herriman/ordinances/documents/1657562520_ORD 2019-20_StormSewerUtility.pdf
2019-22,1657562482_ORD 2019-22_CannabisProduction.pdf,2022-07-11T18:01:23.000Z,204620,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562482_ORD%202019-22_CannabisProduction.pdf,herriman/ordinances/documents/1657562482_ORD 2019-22_CannabisProduction.pdf
2019-23,1657562409_ORD 2019-23_A-.25 Zone.pdf,2022-07-11T18:00:10.000Z,315868,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562409_ORD%202019-23_A-.25%20Zone.pdf,herriman/ordinances/documents/1657562409_ORD 2019-23_A-.25 Zone.pdf
2019-24,1657562363_ORD 2019-24_ImprovementRepayment.pdf,2022-07-11T17:59:24.000Z,153395,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562363_ORD%202019-24_ImprovementRepayment.pdf,herriman/ordinances/documents/1657562363_ORD 2019-24_ImprovementRepayment.pdf
2019-27,"1657562239_ORD 2019-27_Text Change LDCMaximum Building Height, Auto Sales, and Stadiums as Conditional Use.pdf",2022-07-11T17:57:20.000Z,131716,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562239_ORD%202019-27_Text%20Change%20LDCMaximum%20Building%20Height%2C%20Auto%20Sales%2C%20and%20Stadiums%20as%20Conditional%20Use.pdf,"herriman/ordinances/documents/1657562239_ORD 2019-27_Text Change LDCMaximum Building Height, Auto Sales, and Stadiums as Conditional Use.pdf"
2019-28,1657562117_ORD 2019-28_Text Change LDC Buffering Technology Manufacturing (T-M) Zone.pdf,2022-07-11T17:55:18.000Z,160198,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657562117_ORD%202019-28_Text%20Change%20LDC%20Buffering%20Technology%20Manufacturing%20%28T-M%29%20Zone.pdf,herriman/ordinances/documents/1657562117_ORD 2019-28_Text Change LDC Buffering Technology Manufacturing (T-M) Zone.pdf
2019-29,1657556294_ORD 2019-29_Text Change LDC Animal Services.pdf,2022-07-11T16:18:15.000Z,152542,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657556294_ORD%202019-29_Text%20Change%20LDC%20Animal%20Services.pdf,herriman/ordinances/documents/1657556294_ORD 2019-29_Text Change LDC Animal Services.pdf
2019-30,1657561962_ORD 2019-30_Text Change LDC Fence Material.pdf,2022-07-11T17:52:43.000Z,257932,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657561962_ORD%202019-30_Text%20Change%20LDC%20Fence%20Material.pdf,herriman/ordinances/documents/1657561962_ORD 2019-30_Text Change LDC Fence Material.pdf
2019-31,1657561905_ORD 2019-31_Text Change LDC Car Sales.pdf,2022-07-11T17:51:47.000Z,165379,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657561905_ORD%202019-31_Text%20Change%20LDC%20Car%20Sales.pdf,herriman/ordinances/documents/1657561905_ORD 2019-31_Text Change LDC Car Sales.pdf
2020-05,1657561508_ORD 2020-05 Admendment Administrative Code.pdf,2022-07-11T17:45:09.000Z,201207,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657561508_ORD%202020-05%20Admendment%20Administrative%20Code.pdf,herriman/ordinances/documents/1657561508_ORD 2020-05 Admendment Administrative Code.pdf
2020-08,1657561550_ORD 2020-08_Code Enforcement Process.pdf,2022-07-11T17:45:51.000Z,394720,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657561550_ORD%202020-08_Code%20Enforcement%20Process.pdf,herriman/ordinances/documents/1657561550_ORD 2020-08_Code Enforcement Process.pdf
2020-09,1657561630_ORD 2020-09_Discharging of Fire Arms .pdf,2022-07-11T17:47:11.000Z,357694,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657561630_ORD%202020-09_Discharging%20of%20Fire%20Arms%20.pdf,herriman/ordinances/documents/1657561630_ORD 2020-09_Discharging of Fire Arms .pdf
2020-24,1657561684_ORD 2020-24_Adding Title 7 Chapet 8 to Section 13 Midas Creek Pump Track Rules and Regulations.pdf,2022-07-11T17:48:05.000Z,515660,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657561684_ORD%202020-24_Adding%20Title%207%20Chapet%208%20to%20Section%2013%20Midas%20Creek%20Pump%20Track%20Rules%20and%20Regulations.pdf,herriman/ordinances/documents/1657561684_ORD 2020-24_Adding Title 7 Chapet 8 to Section 13 Midas Creek Pump Track Rules and Regulations.pdf
2020-32,1657561760_ORD 2020-32_Personal Instruction Services.pdf,2022-07-11T17:49:21.000Z,224639,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657561760_ORD%202020-32_Personal%20Instruction%20Services.pdf,herriman/ordinances/documents/1657561760_ORD 2020-32_Personal Instruction Services.pdf
2020-33,1657561793_ORD 2020-33_VillageMixedUseOverlayZone.pdf,2022-07-11T17:49:55.000Z,717385,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657561793_ORD%202020-33_VillageMixedUseOverlayZone.pdf,herriman/ordinances/documents/1657561793_ORD 2020-33_VillageMixedUseOverlayZone.pdf
2020-35,1657561826_ORD-2020-35_Amedment-Adoptionchangestitle10waterefficiencystandards.pdf,2022-07-11T17:50:27.000Z,91280,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657561826_ORD-2020-35_Amedment-Adoptionchangestitle10waterefficiencystandards.pdf,herriman/ordinances/documents/1657561826_ORD-2020-35_Amedment-Adoptionchangestitle10waterefficiencystandards.pdf
2021-01,1657559368_ORD 2021-01_SewageDisposal.pdf,2022-07-11T17:09:29.000Z,529079,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657559368_ORD%202021-01_SewageDisposal.pdf,herriman/ordinances/documents/1657559368_ORD 2021-01_SewageDisposal.pdf
2021-10,1657559328_ORD 2021-10_Fee_Schedule_Violations.pdf,2022-07-11T17:08:50.000Z,1715119,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657559328_ORD%202021-10_Fee_Schedule_Violations.pdf,herriman/ordinances/documents/1657559328_ORD 2021-10_Fee_Schedule_Violations.pdf
2021-12,1657558827_ORD 2021-12_StormSewerCodeAmendment.pdf,2022-07-11T17:00:29.000Z,921526,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558827_ORD%202021-12_StormSewerCodeAmendment.pdf,herriman/ordinances/documents/1657558827_ORD 2021-12_StormSewerCodeAmendment.pdf
2021-13,1657558790_ORD 2021-13_DogParkRules.pdf,2022-07-11T16:59:52.000Z,220322,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558790_ORD%202021-13_DogParkRules.pdf,herriman/ordinances/documents/1657558790_ORD 2021-13_DogParkRules.pdf
2021-14,1657558741_ORD 2021-14_EngineeringStandards.pdf,2022-07-11T16:59:03.000Z,30645901,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558741_ORD%202021-14_EngineeringStandards.pdf,herriman/ordinances/documents/1657558741_ORD 2021-14_EngineeringStandards.pdf
2021-18,1657558691_ORD 2021-18_Z2021-055_TM_AcreageRequirement.pdf,2022-07-11T16:58:12.000Z,194236,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558691_ORD%202021-18_Z2021-055_TM_AcreageRequirement.pdf,herriman/ordinances/documents/1657558691_ORD 2021-18_Z2021-055_TM_AcreageRequirement.pdf
2021-22,1657558651_ORD 2021-22_MPC.pdf,2022-07-11T16:57:32.000Z,278810,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558651_ORD%202021-22_MPC.pdf,herriman/ordinances/documents/1657558651_ORD 2021-22_MPC.pdf
2021-23,1657558602_ORD 2021-23_FlagLot_Z2021-053.pdf,2022-07-11T16:56:44.000Z,310905,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558602_ORD%202021-23_FlagLot_Z2021-053.pdf,herriman/ordinances/documents/1657558602_ORD 2021-23_FlagLot_Z2021-053.pdf
2021-24,1657558558_ORD 2021-24_DwellingGroups_Z2021-056.pdf,2022-07-11T16:55:59.000Z,212513,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558558_ORD%202021-24_DwellingGroups_Z2021-056.pdf,herriman/ordinances/documents/1657558558_ORD 2021-24_DwellingGroups_Z2021-056.pdf
2021-25,1657558516_ORD 2021-25_Z2021-068_PersonalCareService.pdf,2022-07-11T16:55:17.000Z,207546,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558516_ORD%202021-25_Z2021-068_PersonalCareService.pdf,herriman/ordinances/documents/1657558516_ORD 2021-25_Z2021-068_PersonalCareService.pdf
2021-26,1657558467_ORD 2021-26_FloodDamagePrevention.pdf,2022-07-11T16:54:28.000Z,2221328,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558467_ORD%202021-26_FloodDamagePrevention.pdf,herriman/ordinances/documents/1657558467_ORD 2021-26_FloodDamagePrevention.pdf
2021-29,1657558080_ORD 2021-29_Z2021-078_AmendTitle10_InternalADU.pdf,2022-07-11T16:48:01.000Z,438436,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657558080_ORD%202021-29_Z2021-078_AmendTitle10_InternalADU.pdf,herriman/ordinances/documents/1657558080_ORD 2021-29_Z2021-078_AmendTitle10_InternalADU.pdf
2021-30,1657557972_ORD 2021-30_Z2021-079_AmendTitle10_Single-FamilyDesignStandards.pdf,2022-07-11T16:46:14.000Z,257948,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1657557972_ORD%202021-30_Z2021-079_AmendTitle10_Single-FamilyDesignStandards.pdf,herriman/ordinances/documents/1657557972_ORD 2021-30_Z2021-079_AmendTitle10_Single-FamilyDesignStandards.pdf
2021-31,1645032244_ORD 2021-31_Z2021-45_ShippingContainersAccessoryStructures.pdf,2022-02-16T17:24:06.000Z,446226,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1645032244_ORD%202021-31_Z2021-45_ShippingContainersAccessoryStructures.pdf,herriman/ordinances/documents/1645032244_ORD 2021-31_Z2021-45_ShippingContainersAccessoryStructures.pdf
2022-03,1648492864_ORD 2022-03_Z2021-054_AccessoryStructures.pdf,2022-03-28T18:41:06.000Z,1217053,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1648492864_ORD%202022-03_Z2021-054_AccessoryStructures.pdf,herriman/ordinances/documents/1648492864_ORD 2022-03_Z2021-054_AccessoryStructures.pdf
2022-03,1648571092_ORD 2022-03_Z2021-054_AccessoryStructures.pdf,2022-03-29T16:24:53.000Z,1199445,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1648571092_ORD%202022-03_Z2021-054_AccessoryStructures.pdf,herriman/ordinances/documents/1648571092_ORD 2022-03_Z2021-054_AccessoryStructures.pdf
2022-03,1648648495_ORD 2022-03_Z2021-054_AccessoryStructures.pdf,2022-03-30T13:54:56.000Z,1196701,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1648648495_ORD%202022-03_Z2021-054_AccessoryStructures.pdf,herriman/ordinances/documents/1648648495_ORD 2022-03_Z2021-054_AccessoryStructures.pdf
2022-06,1648492278_ORD 2022-06_Z2021-124_Warehouses-Churches.pdf,2022-03-28T18:31:19.000Z,341281,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1648492278_ORD%202022-06_Z2021-124_Warehouses-Churches.pdf,herriman/ordinances/documents/1648492278_ORD 2022-06_Z2021-124_Warehouses-Churches.pdf
2022-11,1648492454_ORD 2022-11_Z2021-151_MedicalServices.pdf,2022-03-28T18:34:15.000Z,211941,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1648492454_ORD%202022-11_Z2021-151_MedicalServices.pdf,herriman/ordinances/documents/1648492454_ORD 2022-11_Z2021-151_MedicalServices.pdf
2022-13,1649968689_ORD 2022-13_Z2022-020_Title10Amendment_ConditionalUsePermitReviewStandards.pdf,2022-04-14T20:38:11.000Z,608446,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1649968689_ORD%202022-13_Z2022-020_Title10Amendment_ConditionalUsePermitReviewStandards.pdf,herriman/ordinances/documents/1649968689_ORD 2022-13_Z2022-020_Title10Amendment_ConditionalUsePermitReviewStandards.pdf
2022-13,1649968700_ORD 2022-13_Z2022-020_Title10Amendment_ConditionalUsePermitReviewStandards.pdf,2022-04-14T20:38:21.000Z,608446,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1649968700_ORD%202022-13_Z2022-020_Title10Amendment_ConditionalUsePermitReviewStandards.pdf,herriman/ordinances/documents/1649968700_ORD 2022-13_Z2022-020_Title10Amendment_ConditionalUsePermitReviewStandards.pdf
2022-14,1649968737_ORD 2022-14_Z2022-025_Title10Amendment_InternalAccessoryDwellingUnits.pdf,2022-04-14T20:38:59.000Z,200366,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1649968737_ORD%202022-14_Z2022-025_Title10Amendment_InternalAccessoryDwellingUnits.pdf,herriman/ordinances/documents/1649968737_ORD 2022-14_Z2022-025_Title10Amendment_InternalAccessoryDwellingUnits.pdf
2022-15,1649968761_ORD 2022-15_Z2020-059_Title10Amendment_ElectronicSigns.pdf,2022-04-14T20:39:23.000Z,324474,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1649968761_ORD%202022-15_Z2020-059_Title10Amendment_ElectronicSigns.pdf,herriman/ordinances/documents/1649968761_ORD 2022-15_Z2020-059_Title10Amendment_ElectronicSigns.pdf
2022-17,1651507935_ORD 2022-17_Z2022-026_PermitFlagLots.pdf,2022-05-02T16:12:17.000Z,176288,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1651507935_ORD%202022-17_Z2022-026_PermitFlagLots.pdf,herriman/ordinances/documents/1651507935_ORD 2022-17_Z2022-026_PermitFlagLots.pdf
2022-18,1651507974_ORD 2022-18_Z2022-038_ZoningMapAmendment.pdf,2022-05-02T16:12:55.000Z,297346,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1651507974_ORD%202022-18_Z2022-038_ZoningMapAmendment.pdf,herriman/ordinances/documents/1651507974_ORD 2022-18_Z2022-038_ZoningMapAmendment.pdf
2022-19,1651507995_ORD 2022-19_Title2_DiversityInclusionAdvisoryBoard.pdf,2022-05-02T16:13:17.000Z,164323,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1651507995_ORD%202022-19_Title2_DiversityInclusionAdvisoryBoard.pdf,herriman/ordinances/documents/1651507995_ORD 2022-19_Title2_DiversityInclusionAdvisoryBoard.pdf
2022-20,1652741070_ORD 2022-20_Z2022-058_Title10Amendment_PublicParkLandUseTable.pdf,2022-05-16T22:44:32.000Z,190022,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1652741070_ORD%202022-20_Z2022-058_Title10Amendment_PublicParkLandUseTable.pdf,herriman/ordinances/documents/1652741070_ORD 2022-20_Z2022-058_Title10Amendment_PublicParkLandUseTable.pdf
2022-20,1652808231_ORD 2022-20_Z2022-058_Title10Amendment_PublicParkLandUseTable.pdf,2022-05-17T17:23:53.000Z,251239,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1652808231_ORD%202022-20_Z2022-058_Title10Amendment_PublicParkLandUseTable.pdf,herriman/ordinances/documents/1652808231_ORD 2022-20_Z2022-058_Title10Amendment_PublicParkLandUseTable.pdf
2022-22,1654532599_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,2022-06-06T16:23:21.000Z,127088,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1654532599_ORD%202022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,herriman/ordinances/documents/1654532599_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf
2022-22,1654532613_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,2022-06-06T16:23:34.000Z,127088,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1654532613_ORD%202022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,herriman/ordinances/documents/1654532613_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf
2022-22,1654700810_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,2022-06-08T15:06:52.000Z,150060,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1654700810_ORD%202022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,herriman/ordinances/documents/1654700810_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf
2022-22,1654705936_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,2022-06-08T16:32:18.000Z,184673,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1654705936_ORD%202022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,herriman/ordinances/documents/1654705936_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf
2022-22,1655311508_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,2022-06-15T16:45:10.000Z,184673,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1655311508_ORD%202022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf,herriman/ordinances/documents/1655311508_ORD 2022-22_Title10Amendment_ReduceMinLandscapingRequirements.pdf
2022-24,1655311596_ORD 2022-24_Z2021-051_Title10Amendment_ManufacturingZones.pdf,2022-06-15T16:46:37.000Z,551144,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1655311596_ORD%202022-24_Z2021-051_Title10Amendment_ManufacturingZones.pdf,herriman/ordinances/documents/1655311596_ORD 2022-24_Z2021-051_Title10Amendment_ManufacturingZones.pdf
2022-25,1655311615_ORD 2022-25_Z2021-121_Title10Amendment_Daycare.pdf,2022-06-15T16:46:56.000Z,465805,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1655311615_ORD%202022-25_Z2021-121_Title10Amendment_Daycare.pdf,herriman/ordinances/documents/1655311615_ORD 2022-25_Z2021-121_Title10Amendment_Daycare.pdf
