date,body_id,kind,reason,verified_date
2020-11-06,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2020-11-13,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2020-11-19,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2020-11-23,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2020-12-03,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2020-12-19,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-02-02,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-03-16,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-04-01,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-04-08,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-04-16,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-04-30,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-05-14,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-06-04,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-06-25,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-07-02,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-07-29,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-08-13,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-08-19,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-10-07,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-11-04,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-11-18,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2021-12-02,1297,other,"PC agenda/hearing NOTICE only (no minutes attachment on PMN, cache-verified). 2020-2021 PC minutes genuinely unpublished on every channel per COVERAGE.md (AgendaCenter PC listing starts 2022). Confirmed-unpublished date.",2026-07-17
2022-01-07,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-03-03,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-03-04,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-03-11,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-03-17,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-04-21,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-05-05,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-06-02,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-06-16,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-07-21,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-10-20,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2022-12-01,1297,other,"PC agenda/notice only (no minutes attachment on PMN, cache-verified; spot-checked 2022-12-01 = AGENDA). 2022 PC minutes only partially published (repo holds 9 AgendaCenter-recovered dates per COVERAGE.md); this date has no recoverable minutes.",2026-07-17
2020-01-08,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-01-08,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-01-22,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-01-22,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-01-29,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-02-12,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-02-12,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-02-26,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-03-11,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-03-11,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-03-23,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-04-08,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-04-22,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2020-05-13,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-03-10,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-03-24,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-03-24,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-04-14,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-04-28,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-04-28,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-05-12,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-05-26,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-06-09,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-06-09,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-06-23,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-06-23,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-07-14,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-07-28,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-07-28,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-08-02,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-08-11,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-08-25,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-09-15,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-10-13,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-10-27,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-11-03,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-11-16,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-11-17,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-12-01,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-12-08,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2021-12-08,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-01-12,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-01-12,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-01-26,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-02-09,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-02-23,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-03-09,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-03-23,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-03-23,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-04-13,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-04-27,1295,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
2022-04-27,1296,not_minutes,"PMN 'Meeting Minutes'-slot attachment is the meeting AGENDA/agenda-packet, not recorded minutes (documented SSL pathology per COVERAGE.md; content sample-verified 2026-07-17 across 13 council/RDA docs incl. the filename-lying 'RC Minutes.pdf'). Genuine agenda-only residual, in minutes_unrecovered.csv.",2026-07-17
