referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
12,medium,subject,Council,PlanningCommission,188,617,2022-02-09,forward a Positive Recommendation to the City Council for the requested General Plan Map Amendment from Low Density Residential (1-5 dwelling units per acre) to Medium Density Residential (15-30 dwelling units per acre) for 0,99,2022-08-16,"Adopt Ordinance 48 of 2022, amending the general plan land use designation of a property located at approximately 2435 South 500 East from Low Density Residential to Medium Density Residential and the zoning map from R-1-7,000 Residential to RMF-35 Moderate Density Multi-Family Residential District.",,0.608,
36,medium,subject,Council,Redevelopment Agency,7,285,2024-10-08,"Adopt Resolution 15 of 2024, 900 South Housing and Transit Reinvestment Zone Redevelopment Agency of Salt Lake City",290,2024-10-15,Adopt Resolution 36 of 2024 adopting the 900 South Housing Transit Reinvestment Zone Interlocal Agreement between Salt Lake City Corporation and the Redevelopment Agency of Salt Lake City,,0.617,
20,medium,subject,Council,PlanningCommission,335,688,2022-12-14,recommend that the City Council APPROVE the Northpoint Small Area Plan with the following modifications: 1,142,2023-11-14,"Adopt Ordinance 69 of 2023 approving the Northpoint Small Area Plan, and initiate Legislative Actions requesting the administration draft new zoning regulations implementing the plan's vision and continue the city-led annexation effort for unincorporated properties in the area.",,0.703,
8,medium,subject,Council,PlanningCommission,307,486,2020-10-14,"recommend that the City Council approve the proposed text amendment, PLNPCM2020-00352 Administrative Decision Appeals Text Amendment",40,2021-08-17,Close the Public Hearing and defer action to a future Council meeting (Administrative Decision Appeals Text Amendment).,,0.745,
22,medium,subject,Council,PlanningCommission,237,669,2022-08-24,"forward a positive recommendation to the City Council for PLNPCM2022-00529, the proposed Downtown Building Height and Street Activation Text Amendment, with the ability to amend the adopted ordinance language as necessary to eliminate potential conflicts with other pending ordinances and ensure cons",156,2023-04-18,Continue the public hearing on the Downtown Building Height and Street Activation Text Amendment to a future Council meeting,,0.775,
23,medium,subject,Council,PlanningCommission,251,669,2022-08-24,"forward a positive recommendation to the City Council for PLNPCM2022-00529, the proposed Downtown Building Height and Street Activation Text Amendment, with the ability to amend the adopted ordinance language as necessary to eliminate potential conflicts with other pending ordinances and ensure cons",161,2023-05-02,Close the public hearing on the Downtown Building Height and Street Activation Text Amendment and defer action to a future Council Meeting,,0.776,
31,medium,subject,Council,PlanningCommission,174,747,2023-09-13,forward a positive recommendation to the City Council to designate a new local historic district for the Yalecrest –Laird Heights as proposed,231,2024-03-05,Close the public hearing and adopt Ordinance 09 of 2024 Yalecrest – Laird Heights Local Historic District,,0.932,
32,medium,subject,Council,PlanningCommission,174,748,2023-09-13,"forward a negative recommendation to the City Council to designate a new local historic district for the Yalecrest –Laird Heights for the following reasons: It is found to be inconsistent with the goals 3 through 5 of plan through Salt Lake, those referring to housing transportation and air quality ",231,2024-03-05,Close the public hearing and adopt Ordinance 09 of 2024 Yalecrest – Laird Heights Local Historic District,,0.932,
39,medium,subject,Council,PlanningCommission,97,868,2025-01-08,"forward a recommendation to City Council to update the 2005 Yalecrest Reconnaissance Level Survey to reflect a historic status rating of “contributing” for the properties located at 1820, 1828, and 1833 East Yale Avenue in the proposed Yalecrest – Upper Yale Local Historic District",316,2025-04-15,Close the public hearing and adopt Ordinance 17 of 2025 (Yalecrest-Upper Yale Local Historic District),,0.933,
13,medium,subject,Council,Redevelopment Agency,-119,127,2022-12-13,"Approve meeting minutes of October 11, 2022 and October 18, 2022.",101,2022-08-16,"Approve the Consent Agenda with a modification to Item G-2 for the Airport Master Plan, to add a public hearing date of October 18 and adjust the timeline for action to – To Be Determined following the public hearings.",,1.0,
34,medium,subject,Council,PlanningCommission,181,775,2023-11-08,forward a positive recommendation to adopt Connect SLC – Citywide Transportation Plan to the City Council,249,2024-05-07,"Close the Public Hearing and adopt Ordinance 32 of 2024, replacing the 1996 Transportation Master Plan with Connect SLC as the Citywide Transportation Plan.",,1.0,
38,medium,subject,Council,PlanningCommission,293,836,2024-06-26,forward a recommendation to City Council to adopt the Upper Yale local historic district,316,2025-04-15,Close the public hearing and adopt Ordinance 17 of 2025 (Yalecrest-Upper Yale Local Historic District),,1.0,
42,medium,subject,Council,Community Reinvestment Agency,7,357,2025-10-14,"Adopt Resolution 18 of 2025, approving the Salt Lake Central HTRZ Interlocal Agreement between Salt Lake City and The Salt Lake City Community Reinvestment Agency",360,2025-10-21,Adopt Resolution 35 of 2025 to approve the Salt Lake City Central HTRZ Interlocal Agreement between Salt Lake City and Salt Lake City Community Reinvestment Agency.,,1.0,
43,medium,subject,Council,Community Reinvestment Agency,0,379,2026-03-24,"Adopt CRA Resolution 6 of 2026 to approve the Sugar House Streetcar S-Line Extension Interlocal Agreement between Salt Lake City, Salt Lake City Community Reinvestment Agency, and the Utah Transit Authority.",388,2026-03-24,"Adopt Resolution 7 of 2026 to approve the Sugar House Streetcar S-Line Extension Interlocal Agreement between Salt Lake City, the Salt Lake City Community Reinvestment Agency, and the Utah Transit Authority.",,1.0,
15,low,address,Council,PlanningCommission,356,586,2021-10-27,"recommend that the City Council approve the proposed Zoning Map Amendment, file PLNPCM2021-00787 for the properties located at 1850 W Indiana Avenue and 1965 West 500 South respectively, proposed zone change from the PL (Public Lands) zoning district to the FB-UN2 (Form Based Urban Neighborhood) zon",116,2022-10-18,"Approve Resolution 32 of 2022, the public benefit analysis and ground lease terms for The Other Side Village Pilot Project at 1850 West Indiana Avenue, subject to conditions regarding a Ground Lease and Development Agreement.",1850 w indiana,0.125,
1,low,address,Council,PlanningCommission,328,439,2020-04-08,"recommend that the City Council approve the proposed Zoning Map Amendment from M-1 (Light Manufacturing) to R-MU (Residential Mixed Use), file PLNPCM2019-01137, for ten parcels and a portion of a city owned alley located at approximately 706-740 W 900 South with the conditions listed in the staff re",6,2021-03-02,Close the public hearing and defer action to a future Council meeting (Zoning Map Amendment at 706-740 West 900 South and 710-739 West Genesee Avenue),740 w 900 s,0.159,
3,low,address,Council,PlanningCommission,342,439,2020-04-08,"recommend that the City Council approve the proposed Zoning Map Amendment from M-1 (Light Manufacturing) to R-MU (Residential Mixed Use), file PLNPCM2019-01137, for ten parcels and a portion of a city owned alley located at approximately 706-740 W 900 South with the conditions listed in the staff re",11,2021-03-16,Defer action to a future Council Meeting (Zoning Map Amendment at 706-740 West 900 South and 710-739 West Genesee Avenue).,740 w 900 s,0.162,
5,low,address,Council,PlanningCommission,377,439,2020-04-08,"recommend that the City Council approve the proposed Zoning Map Amendment from M-1 (Light Manufacturing) to R-MU (Residential Mixed Use), file PLNPCM2019-01137, for ten parcels and a portion of a city owned alley located at approximately 706-740 W 900 South with the conditions listed in the staff re",17,2021-04-20,Adopt Ordinance 10 of 2021 to amend the Zoning Map at the property located at approximately 706 to 740 West 900 South and 710 to 739 West Genesee Avenue.,740 w 900 s,0.162,
9,low,address,Council,PlanningCommission,160,537,2021-05-12,"recommend that the City Council approve the proposed Zoning Map Amendment, file PLNPCM2021-00029, for the properties located at 203 E 2100 S, 221 E 2100 S & 1991 S 200 E from the RMF-45 Moderate/High Density Multi-Family Residential District to the FB-UN2 Form Based Urban Neighborhood District and c",51,2021-10-19,"Adopt Ordinance 58 of 2021, rezoning 203 East 2100 South, 221 East 2100 South, and 1991 South 200 East, subject to a Development Agreement requiring ½ on-site parking stall per residential dwelling unit.",1991 s 200 e; 203 e 2100 s; 221 e 2100 s,0.195,
29,high,address+subject,Council,PlanningCommission,139,734,2023-07-26,recommend that the City Council approve the zoning map amendment and include a development agreement in order to guarantee the preservation of the existing Victorian Mansion currently located on the 2157 South Lincoln Street parcel,221,2023-12-12,"Adopt Ordinance 78 of 2023 for the rezone at 2157 South Lincoln Street, subject to the property owner entering a development agreement with specified conditions regarding preservation of the Victorian home, sidewalk construction, and a 50-year covenant running with the land.",2157 s lincoln,0.204,
18,high,address+subject,Council,PlanningCommission,90,668,2022-08-24,"forward a positive recommendation regarding the requested zoning map amendment for the property located at approximately 856 West 1300 South from R1-5,000 single-family residential district to FB-UN 1, form based urban neighborhood district, on to the City Council",125,2022-11-22,"Adopt Ordinance 75 of 2022, amending the zoning of the property at approximately 856 West 1300 South from R-1/5,000 to FB-UN1 with a requirement that the petitioner enter a development agreement with specified conditions.",856 w 1300 s,0.227,
14,high,address+subject,Council,PlanningCommission,279,600,2021-12-15,"forward a recommendation to the City Council to approve the request to rezone the property located at 1330 South 700 West from R-1- 7,000 to CBfor petition PLNPCM2021-00257, subject to complying with the following condition listed in the staff report: 1",107,2022-09-20,"Adopt Ordinance 60 of 2022, amending the zoning map for a parcel at 1330 South 700 West to rezone from R-1/7,000 (Single-Family Residential District) to CB (Community Business).",1330 s 700 w,0.248,
17,high,address+subject,Council,PlanningCommission,78,668,2022-08-24,"forward a positive recommendation regarding the requested zoning map amendment for the property located at approximately 856 West 1300 South from R1-5,000 single-family residential district to FB-UN 1, form based urban neighborhood district, on to the City Council",119,2022-11-10,Close the public hearing and defer action to a future Council meeting on the rezone at 856 West 1300 South.,856 w 1300 s,0.693,
27,high,address+subject,Council,PlanningCommission,104,734,2023-07-26,recommend that the City Council approve the zoning map amendment and include a development agreement in order to guarantee the preservation of the existing Victorian Mansion currently located on the 2157 South Lincoln Street parcel,199,2023-11-07,Close the public hearing and defer action on the rezone at 2157 South Lincoln Street to a future Council meeting.,2157 s lincoln,0.707,
16,high,address+subject,Council,PlanningCommission,356,586,2021-10-27,"recommend that the City Council approve the proposed Zoning Map Amendment, file PLNPCM2021-00787 for the properties located at 1850 W Indiana Avenue and 1965 West 500 South respectively, proposed zone change from the PL (Public Lands) zoning district to the FB-UN2 (Form Based Urban Neighborhood) zon",117,2022-10-18,"Adopt Ordinance 71 of 2022, amending the zoning map to portions of City-owned properties at 1850 West Indiana Avenue and 1965 West 500 South to rezone the parcels from PL (Public Lands) to FB-UN2 (Form Based Urban Neighborhood).",1850 w indiana; 1965 w 500 s,0.748,
2,high,address+subject,Council,PlanningCommission,188,472,2020-08-26,"recommend that the City Council approve the proposed map amendment, PLNPCM2020-00328, at 1301 and 1321 South State Street from CC to FB-UN2 with the condition listed in the staff report",7,2021-03-02,Close the public hearing and defer action to a future Council meeting (Rezone at 1301 and 1321 South State Street),1321 s state,0.758,
11,high,address+subject,Council,PlanningCommission,97,597,2021-12-15,forwards a positive recommendation to the City Council to approve PLNPCM2021-00614 Street Vacation at 601 South 900 East,78,2022-03-22,Close the Public Hearing and defer action to a future Council Meeting (Ordinance: Street Vacation at 601 South 900 East).,601 s 900 e,0.761,
25,high,address+subject,Council,PlanningCommission,83,720,2023-04-26,recommend that the City Council deny this proposal for a zoning map and master plan amendment for 1782 S 1600 East,177,2023-07-18,Close the public hearing and defer action on the Ordinance: 1782 South 1600 East Zoning Map and Master Plan Amendment to a future Council meeting.,1782 s 1600 e,0.83,
26,high,address+subject,Council,PlanningCommission,132,720,2023-04-26,recommend that the City Council deny this proposal for a zoning map and master plan amendment for 1782 S 1600 East,188,2023-09-05,Reject the ordinance for the 1782 South 1600 East Zoning Map and Master Plan Amendment.,1782 s 1600 e,0.83,
4,high,address+subject,Council,PlanningCommission,202,472,2020-08-26,"recommend that the City Council approve the proposed map amendment, PLNPCM2020-00328, at 1301 and 1321 South State Street from CC to FB-UN2 with the condition listed in the staff report",12,2021-03-16,"Adopt Ordinance 5 of 2021, for a rezone at 1301 and 1321 South State Street.",1321 s state,1.0,
