date,body,clip_id,filename,url,bytes
2025-08-28,PlanningCommission,861,3558448_Maverik_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3558448/Maverik_2.pdf,14329075
2025-08-28,PlanningCommission,861,3558453_Skull_valley_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3558453/Skull_valley_2.pdf,15582515
2025-08-28,PlanningCommission,861,3558458_Water_s_Edge_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3558458/Water_s_Edge_2.pdf,26410925
2025-08-14,PlanningCommission,858,3526639_Atkinson_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3526639/Atkinson_2.pdf,23859218
2025-07-31,PlanningCommission,854,3500702_Colledge_Farms_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3500702/Colledge_Farms_ZC_2.pdf,4706713
2025-07-31,PlanningCommission,854,3498075_Ember_Hotel_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3498075/Ember_Hotel_2.pdf,5437803
2025-07-31,PlanningCommission,854,3498080_Inverness_D_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3498080/Inverness_D_2.pdf,8292908
2025-07-10,PlanningCommission,850,3458160_Hammond_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3458160/Hammond_2.pdf,4251071
2025-07-10,PlanningCommission,850,3458162_Barron_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3458162/Barron_2.pdf,4228429
2025-07-10,PlanningCommission,850,3458163_Colledge_Farms_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3458163/Colledge_Farms_2.pdf,5408166
2025-07-10,PlanningCommission,850,3456510_Inverness_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3456510/Inverness_2.pdf,20651015
2025-07-10,PlanningCommission,850,3456518_Sky_West_Anchor_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3456518/Sky_West_Anchor_2.pdf,22830616
2025-06-12,PlanningCommission,846,3399726_Webb_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3399726/Webb_2.pdf,10554429
2025-06-12,PlanningCommission,846,3399732_Bank_of_Utah_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3399732/Bank_of_Utah_2.pdf,15848498
2025-06-12,PlanningCommission,846,3399737_Morgan_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3399737/Morgan_ZC_2.pdf,9090501
2025-06-12,PlanningCommission,846,3399894_Harding_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3399894/Harding_2.pdf,11849575
2025-06-12,PlanningCommission,846,3399769_K2_Electric_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3399769/K2_Electric_2.pdf,11613083
2025-06-12,PlanningCommission,846,3399802_Holbrook_K_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3399802/Holbrook_K_2.pdf,10186669
2025-05-22,PlanningCommission,838,3350739_Smiths_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3350739/Smiths_2.pdf,20419958
2025-05-22,PlanningCommission,838,3350751_Beaches_Retail_Center_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3350751/Beaches_Retail_Center_2.pdf,10021001
2025-05-22,PlanningCommission,838,3350759_Ascend_at_Inverness_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3350759/Ascend_at_Inverness_2.pdf,10556376
2025-05-22,PlanningCommission,838,3350762_Lehi_Medical_Office_1.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3350762/Lehi_Medical_Office_1.pdf,4958143
2025-05-08,PlanningCommission,836,3314826_Garretts_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3314826/Garretts_2.pdf,4673984
2025-05-08,PlanningCommission,836,3314832_Texas_Roadhouse_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3314832/Texas_Roadhouse_2.pdf,4865306
2025-05-08,PlanningCommission,836,3314848_Vistas_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3314848/Vistas_2.pdf,5515928
2025-05-06,Council,833,3311697_FY_2026_MAYOR_S_TENTATIVE_BUDGET.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3311697/FY_2026_MAYOR_S_TENTATIVE_BUDGET.pdf,9591898
2025-04-24,PlanningCommission,831,3285744_Swig_Drive_Thru_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3285744/Swig_Drive_Thru_2.pdf,12202745
2025-04-24,PlanningCommission,831,3285772_Lehi_Main_Street_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3285772/Lehi_Main_Street_2.pdf,19949212
2025-04-24,PlanningCommission,831,3285780_FIbertel.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3285780/FIbertel.pdf,62306923
2025-04-24,PlanningCommission,831,3285784_7-Eleven_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3285784/7-Eleven_2.pdf,13314500
2025-04-24,PlanningCommission,831,3285789_Starbuck_s_sign_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3285789/Starbuck_s_sign_2.pdf,15826733
2025-04-24,PlanningCommission,831,3285793_Hardman_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3285793/Hardman_2.pdf,17167591
2025-04-24,PlanningCommission,831,3285804_Cold_Spring_Business_Park_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3285804/Cold_Spring_Business_Park_2.pdf,14924516
2025-04-10,PlanningCommission,829,3254149_Anderson_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3254149/Anderson_ZC_2.pdf,4598025
2025-04-10,PlanningCommission,829,3254191_Inverness_D_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3254191/Inverness_D_2.pdf,8017432
2025-03-27,PlanningCommission,824,3224782_Costco_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3224782/Costco_2.pdf,9364301
2025-03-27,PlanningCommission,824,3224796_2100_N_SAP.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3224796/2100_N_SAP.pdf,17289954
2025-03-27,PlanningCommission,824,3224804_Fisher_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3224804/Fisher_2.pdf,4230916
2025-03-13,PlanningCommission,820,3196252_North_Lehi_Station_Area_Plan.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3196252/North_Lehi_Station_Area_Plan.pdf,138914931
2025-03-13,PlanningCommission,820,3193784_Whitmore_GP_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3193784/Whitmore_GP_2.pdf,17246555
2025-03-13,PlanningCommission,820,3193797_Inverness_Grading_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3193797/Inverness_Grading_2.pdf,20694838
2025-03-13,PlanningCommission,820,3193878_Swig_Drive_Thru_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3193878/Swig_Drive_Thru_2.pdf,12202745
2025-03-13,PlanningCommission,820,3193827_Cyprus_CU_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3193827/Cyprus_CU_2.pdf,18672799
2025-03-06,PlanningCommission,818,3167918_North_Lehi_SAP.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3167918/North_Lehi_SAP.pdf,139307561
2025-03-06,PlanningCommission,818,3167911_Lehi_Hospital_and_2100_North_SAP.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3167911/Lehi_Hospital_and_2100_North_SAP.pdf,17240773
2025-02-27,PlanningCommission,811,3163182_Heaton_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163182/Heaton_ZC_2.pdf,16909611
2025-02-27,PlanningCommission,811,3163191_KAZ_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163191/KAZ_ZC_2.pdf,19927253
2025-02-27,PlanningCommission,811,3163202_Holbrook_Farms_Area_Plan_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163202/Holbrook_Farms_Area_Plan_2.pdf,8233777
2025-02-11,Council,809,3126167_Cardenas_Zone_Change_DRC_12.11.24.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126167/Cardenas_Zone_Change_DRC_12.11.24.pdf,23325038
2025-01-23,PlanningCommission,802,3096007_EV_Auto_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096007/EV_Auto_2.pdf,11467394
2025-01-23,PlanningCommission,802,3096012_Sensapure_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096012/Sensapure_2.pdf,9252628
2025-01-23,PlanningCommission,802,3096049_Perfect_Wag_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096049/Perfect_Wag_2.pdf,11991953
2025-01-23,PlanningCommission,802,3096018_cell_tower_1.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096018/cell_tower_1.pdf,33510321
2025-01-23,PlanningCommission,802,3096075_cell_tower_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096075/cell_tower_2.pdf,8147969
2025-01-09,PlanningCommission,776,3067711_Cardenas_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3067711/Cardenas_ZC_2.pdf,32363762
2025-01-09,PlanningCommission,776,3067715_Garden_Park_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3067715/Garden_Park_ZC_2.pdf,14192880
2025-01-09,PlanningCommission,776,3067716_EV_Auto_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3067716/EV_Auto_2.pdf,11474336
2025-01-09,PlanningCommission,776,3067719_Plat_Amendment_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3067719/Plat_Amendment_2.pdf,12706614
2025-01-09,PlanningCommission,776,3065722_Moto_United_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3065722/Moto_United_2.pdf,22136771
2025-01-09,PlanningCommission,776,3067722_Holbrook_Place_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3067722/Holbrook_Place_2.pdf,13989725
2025-01-09,PlanningCommission,776,3067724_Curb_Cart_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3067724/Curb_Cart_2.pdf,11454898
2025-01-09,PlanningCommission,776,3067728_Willow_Park_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3067728/Willow_Park_2.pdf,19059453
2025-01-09,PlanningCommission,776,3065724_Exchange_Business_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3065724/Exchange_Business_2.pdf,15752582
2024-12-12,PlanningCommission,742,3028884_Boulder_Landscaping_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028884/Boulder_Landscaping_2.pdf,24442054
2024-12-12,PlanningCommission,742,3028888_Hardman_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028888/Hardman_2.pdf,10023272
2024-12-12,PlanningCommission,742,3028893_Gordon_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028893/Gordon_ZC_2.pdf,6044993
2024-12-12,PlanningCommission,742,3028896_Gordon_CU_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028896/Gordon_CU_2.pdf,6150267
2024-11-14,PlanningCommission,718,2970694_Bailey_s_Pointe_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970694/Bailey_s_Pointe_2.pdf,21585672
2024-11-14,PlanningCommission,718,2970702_Lehi_Vet_Clinic_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970702/Lehi_Vet_Clinic_2.pdf,27696251
2024-11-14,PlanningCommission,718,2970707_Valley_Vet_Clinic_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970707/Valley_Vet_Clinic_2.pdf,6509972
2024-10-24,PlanningCommission,714,2929148_Season_s_Estates_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2929148/Season_s_Estates_2.pdf,13678609
2024-10-10,PlanningCommission,711,2900811_Ember_Hotel_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2900811/Ember_Hotel_2.pdf,19197324
2024-10-10,PlanningCommission,711,2900816_Ackley_ADU_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2900816/Ackley_ADU_2.pdf,13603008
2024-09-26,PlanningCommission,707,2874999_Huerta_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2874999/Huerta_2.pdf,5116359
2024-09-26,PlanningCommission,707,2875000_Bowden_GP_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2875000/Bowden_GP_2.pdf,5156830
2024-09-12,PlanningCommission,705,2847578_Adamson_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2847578/Adamson_2.pdf,9500600
2024-09-12,PlanningCommission,705,2847579_Tronson_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2847579/Tronson_2.pdf,16255240
2024-09-12,PlanningCommission,705,2843467_Texas_Instruments_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843467/Texas_Instruments_2.pdf,66167534
2024-09-12,PlanningCommission,705,2847582_EV_Auto_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2847582/EV_Auto_2.pdf,33089744
2024-08-22,PlanningCommission,692,2802602_Skyline_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802602/Skyline_2.pdf,6746557
2024-08-22,PlanningCommission,692,2802617_EV_Auto_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802617/EV_Auto_2.pdf,8263521
2024-08-22,PlanningCommission,692,2802799_Macey_s_drive_thru_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802799/Macey_s_drive_thru_2.pdf,16903451
2024-08-22,PlanningCommission,692,2802800_Triple_B_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802800/Triple_B_2.pdf,20772492
2024-08-22,PlanningCommission,692,2802801_Downs_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802801/Downs_ZC_2.pdf,16757066
2024-08-22,PlanningCommission,692,2802627_Village_Overlay_1.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802627/Village_Overlay_1.pdf,7513574
2024-08-22,PlanningCommission,692,2802818_PV_zone_change_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802818/PV_zone_change_2.pdf,17147521
2024-08-22,PlanningCommission,692,2802822_River_Point_3A_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802822/River_Point_3A_2.pdf,22555978
2024-08-08,PlanningCommission,685,2775736_Skye_Civic_Uses_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2775736/Skye_Civic_Uses_2.pdf,10191251
2024-08-08,PlanningCommission,685,2775748_Allison_CU_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2775748/Allison_CU_2.pdf,12357033
2024-07-25,PlanningCommission,682,2752171_Watson_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2752171/Watson_2.pdf,7993931
2024-07-25,PlanningCommission,682,2752224_Texas_Instruments_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2752224/Texas_Instruments_ZC_2.pdf,8809440
2024-07-25,PlanningCommission,682,2752230_Texas_Instruments_amendment_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2752230/Texas_Instruments_amendment_2.pdf,8808851
2024-07-11,PlanningCommission,678,2726409_Dominion_Energy_CUP_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2726409/Dominion_Energy_CUP_2.pdf,33297409
2024-07-11,PlanningCommission,678,2726418_Grant_s_Corner_DA_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2726418/Grant_s_Corner_DA_2.pdf,72727089
2024-07-11,PlanningCommission,678,2726420_Thanksgiving_Point_Area_Plan_Amendment_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2726420/Thanksgiving_Point_Area_Plan_Amendment_2.pdf,26845833
2024-07-11,PlanningCommission,678,2726428_Temple_View_Villas_Preliminary_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2726428/Temple_View_Villas_Preliminary_2.pdf,29322399
2024-07-11,PlanningCommission,678,2726442_Lehi_Strata_Plumb_Gardner_DA_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2726442/Lehi_Strata_Plumb_Gardner_DA_2.pdf,64114773
2024-07-11,PlanningCommission,678,2726444_Lehi_City_GPA_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2726444/Lehi_City_GPA_2.pdf,51804851
2024-07-11,PlanningCommission,678,2726449_Lehi_City_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2726449/Lehi_City_ZC_2.pdf,51773412
2024-07-11,PlanningCommission,678,2726452_Edge_Homes_Main_Street_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2726452/Edge_Homes_Main_Street_ZC_2.pdf,52775338
2024-06-13,PlanningCommission,672,2672568_Exchange_Business_Park_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2672568/Exchange_Business_Park_ZC_2.pdf,13181699
2024-06-13,PlanningCommission,672,2671417_Holbrook_Industrial_Grading_1.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2671417/Holbrook_Industrial_Grading_1.pdf,5450727
2024-06-13,PlanningCommission,672,2671419_Holbrook_Industrial_Grading_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2671419/Holbrook_Industrial_Grading_2.pdf,8660364
2024-05-23,PlanningCommission,665,2630186_Skye_Plat_C_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2630186/Skye_Plat_C_2.pdf,12675689
2024-05-23,PlanningCommission,665,2630190_Exchange_BP_Concept_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2630190/Exchange_BP_Concept_2.pdf,8283309
2024-05-09,PlanningCommission,659,2599590_Coddington_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2599590/Coddington_2.pdf,7915708
2024-05-09,PlanningCommission,659,2599597_Triple_B_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2599597/Triple_B_2.pdf,13573042
2024-05-09,PlanningCommission,659,2599601_Ascend_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2599601/Ascend_2.pdf,13998052
2024-05-09,PlanningCommission,659,2599606_TI_Grading_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2599606/TI_Grading_2.pdf,49536229
2024-04-25,PlanningCommission,654,2573445_Allison_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573445/Allison_ZC_2.pdf,11366062
2024-04-25,PlanningCommission,654,2573610_Skye_West_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573610/Skye_West_2.pdf,18591920
2024-04-25,PlanningCommission,654,2573452_Wiggy_Wash_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573452/Wiggy_Wash_2.pdf,16734180
2024-04-25,PlanningCommission,654,2573455_Baur_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573455/Baur_2.pdf,13856927
2024-04-25,PlanningCommission,654,2573593_Innovation_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573593/Innovation_2.pdf,17517307
2024-04-25,PlanningCommission,654,2573445_Allison_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573445/Allison_ZC_2.pdf,11366062
2024-04-25,PlanningCommission,654,2573610_Skye_West_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573610/Skye_West_2.pdf,18591920
2024-04-25,PlanningCommission,654,2573452_Wiggy_Wash_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573452/Wiggy_Wash_2.pdf,16734180
2024-04-25,PlanningCommission,654,2573455_Baur_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573455/Baur_2.pdf,13856927
2024-04-25,PlanningCommission,654,2573593_Innovation_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2573593/Innovation_2.pdf,17517307
2024-04-11,PlanningCommission,650,2546093_Garrett_s_Way_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2546093/Garrett_s_Way_ZC_2.pdf,15113174
2024-04-11,PlanningCommission,650,2546095_Hadco-Pacific_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2546095/Hadco-Pacific_2.pdf,13169483
2024-04-11,PlanningCommission,650,2546096_Grandeur_Estates_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2546096/Grandeur_Estates_2.pdf,11887531
2024-04-11,PlanningCommission,650,2546099_Grant_s_Corner_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2546099/Grant_s_Corner_ZC_2.pdf,16360292
2024-04-11,PlanningCommission,650,2546104_Grant_s_Corner_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2546104/Grant_s_Corner_2.pdf,8865115
2024-04-11,PlanningCommission,650,2546108_Skye_Plat_B_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2546108/Skye_Plat_B_2.pdf,17177957
2024-03-28,PlanningCommission,644,2520099_Anderson_ZC_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2520099/Anderson_ZC_2.pdf,8534707
2024-03-28,PlanningCommission,644,2520103_Wilson_Fence_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2520103/Wilson_Fence_2.pdf,14379773
2024-03-28,PlanningCommission,644,2520106_BCP_GP_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2520106/BCP_GP_2.pdf,7253245
2024-03-28,PlanningCommission,644,2520108_North_Lake_Commercial_GP_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2520108/North_Lake_Commercial_GP_2.pdf,9161194
2024-03-28,PlanningCommission,644,2520111_North_Lake_Commercial_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2520111/North_Lake_Commercial_2.pdf,5884106
2024-03-28,PlanningCommission,644,2520115_Gardner_Plumb_Main_Street_GP_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2520115/Gardner_Plumb_Main_Street_GP_2.pdf,10428426
2024-03-14,PlanningCommission,640,2489857_Cook_Orthodontics.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2489857/Cook_Orthodontics.pdf,15669268
2024-03-14,PlanningCommission,640,2490180_Lakeview_GP_2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2490180/Lakeview_GP_2.pdf,12079571
