city,plan_id,district_id,precinct_id,effective_start,effective_end,source,confidence,note
midvale,plan_2022,District 1,MID036,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 2,MID002,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 2,MID003,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 2,MID004,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 2,MID010,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 2,MID031,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 2,MID032,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 2,MID038,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 3,MID011,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 3,MID012,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 3,MID020,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 3,MID021,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 3,MID024,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 3,MID030,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 4,MID018,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 4,MID019,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 4,MID022,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 4,MID023,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 4,MID033,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 4,MID037,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 5,MID001,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 5,MID008,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 5,MID009,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 5,MID017,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_2022,District 5,MID034,2022-04-19,,geo/precinct_to_district.csv (current),high,current post-2020-census precinct->district read directly from geo/precinct_to_district.csv (no source_year column -> precinct_source_default token 'current'; H-A 2026-07-19). Official Midvale 5-district FeatureServer; districts only (the Mayor is city-wide).
midvale,plan_pre2022,District 1,,2020-01-01,2022-04-19,,low,Prior-plan (pre-2022) precinct->district composition NOT acquired -> honest GAP.
midvale,plan_pre2022,District 2,,2020-01-01,2022-04-19,,low,Prior-plan (pre-2022) precinct->district composition NOT acquired -> honest GAP.
midvale,plan_pre2022,District 3,,2020-01-01,2022-04-19,,low,Prior-plan (pre-2022) precinct->district composition NOT acquired -> honest GAP.
midvale,plan_pre2022,District 4,,2020-01-01,2022-04-19,,low,Prior-plan (pre-2022) precinct->district composition NOT acquired -> honest GAP.
midvale,plan_pre2022,District 5,,2020-01-01,2022-04-19,,low,Prior-plan (pre-2022) precinct->district composition NOT acquired -> honest GAP.
