referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
28,medium,subject,Council,PlanningCommission,42,318,2025-07-15,"based on the analysis and findings contained in the staff report, to forward a positive recommendation to the City Council for the Text Amendment regarding External Accessory Dwelling Units as presented in the staff report",179,2025-08-26,to APPROVE Ordinance No. 25-34 Amending Title 13-5B-8 External Accessory Dwelling Units,,0.809,
3,medium,subject,Council,PlanningCommission,35,325,2025-08-05,to forward a positive recommendation to the City Council to update the West Jordan Sanitary Sewer Master Plan as presented,15,2025-09-09,to approve Ordinance No. 20-31 amending the Capital Improvement Plan and adopting the 2019 Sanitary Sewer Master Plan update,,0.847,
31,medium,subject,Council,PlanningCommission,21,330,2025-09-02,"to forward a positive recommendation) to the City Council for the proposed Future Land Use Map Amendment, adding the Corridor designation to approximately 56 acres of property along Redwood Road",183,2025-09-23,to APPROVE Ordinance No. 25-44 amending the Future Land Use Map to apply the “Corridor” designation to approximately 56 acres of land along Redwood Road,,0.862,
6,medium,subject,Council,PlanningCommission,22,230,2021-10-05,to forward a positive recommendation to the City Council to approve the Future Land Use Map Amendment from Regional Commercial to Light Industrial and Rezone from SC- 3 ( Regional Shopping Center) Zone to M- 1 Light Manufacturing) Zone District for the Papa Pita West Industrial Park located at 6099 West New Bingham Highway,52,2021-10-27,to approve Ordinance No. 21-39 regarding a Future Land Use Map amendment for Papa Pita West Industrial Park at 6099 West New Bingham Highway for approximately 28.22 acres from Regional Commercial to Light Industrial and Rezone from SC-3 Zone (Regional Shopping Center) to M-1 Zone (Light Manufacturing),,1.0,
18,medium,subject,Council,PlanningCommission,176,257,2022-12-20,to forward a positive recommendation to the City Council for the 2022 Storm Drain Master Plan Update as presented,110,2023-06-14,to APPROVE Ordinance No. 23-20 adopting the City of West Jordan 2023 Storm Drain Master Plan Update,,1.0,
23,medium,subject,Council,PlanningCommission,28,300,2024-12-17,"based on the information and findings set forth in the staff report and upon the evidence and explanations received today, to forward a positive recommendation to the City Council for the Prattplex Rezone located at 3703 West Planning & Zoning Commission Meeting Minutes December 17, 2024 Page 2 6200 South Rezoning 0.81 acres from A-5 (Agriculture 5-acre lots) Zone to C-G (General Commercial)…",153,2025-01-14,to APPROVE Ordinance No. 25-02 a Rezone for Prattplex from A-5 to C-G Zone (General Commercial),,1.0,
32,medium,subject,Council,PlanningCommission,21,328,2025-09-02,"based on the information analyzed in the staff report and upon the evidence and explanations received today, to forward a positive recommendation to the City Council concerning the Dry Creek Highlands Sub- Area 2 Development Plan",185,2025-09-23,to APPROVE Ordinance No. 25-45 a Sub-Area Development Plan for Dry Creek Highlands Sub-Area 2,,1.0,
19,low,address,Council,PlanningCommission,50,280,2024-03-05,"based on the information and findings set forth in the staff report and upon the evidence and explanations received today, to forward a positive recommendation to the City Council to rezone the parcels comprising 16.36 acres and located at 1996 and 1986 West Gardner Lane from an A-1 zone (Agriculture - 1 acre lots) to an R-1-8C zone (Single-Family Residential - 8,000 square foot lots)",123,2024-04-24,"to APPROVE Ordinance No. 24-17, a rezone of 16.36 acres of property from A-1 to R-1-8C Zone for Pierson Farms located at 1996 and 1986 West Gardner Lane, amending lines 27 and 41 removing the “C” so it reads only R-1-8",1986 w gardner,0.105,
17,low,address,Council,PlanningCommission,22,263,2023-04-18,"based on the information and findings set forth in the staff report and upon the evidence and explanations received today, to forward a positive recommendation to the City Council to rezone 0.22 acres of property located at 1897 West 7800 South from an R-1-8A zone to P-O zone",107,2023-05-10,to APPROVE Ordinance No. 23-16 regarding a petition from Nhung Cao requesting a rezone of 0.22 acres located at 1897 West 7800 South from an R-1-8A Zone (single-family residential) to a P-O Zone (professional office),1897 w 7800 s,0.187,
27,low,address,Council,PlanningCommission,35,315,2025-06-17,"to forward a negative recommendation to the City Council to Rezone 2.7 acres from R-1-8C to R-1-8C (IDO-1) for Lumina located at 8399 South Dunlop Drive based on Finding 2, the rezone may result in incompatible land use relationships due to the size of the lots in comparison with the neighbors, and Finding 3 the proposed setbacks are a concern for the health, safety, and general welfare of the…",174,2025-07-22,to APPROVE Ordinance No. 25-30 a rezone of 2.70 acres adding the Infill Development Overlay Zone (IDO- 1) to a parcel located at 8399 South Dunlop Drive,8399 s dunlop,0.557,
26,low,address,Council,PlanningCommission,42,308,2025-04-15,"based on the information and findings set forth in the staff report and upon the evidence and explanations received today, to forward a positive recommendation to the City Council to rezone the parcel comprising 20.96 acres and located at 5891 West 7000 South from an LSFR Zone (Low Density Single-Family Residential WSPA) to an R-1-9 Zone (Single-family Residential 9,000 square foot lot minimums)",168,2025-05-27,to APPROVE Ordinance No. 25-18 a Rezone to R-1-9 for Bingham Heights Phase 5 (20.96 acres at 5891 West 7000 South),5891 w 7000 s,0.569,
5,low,address,Council,PlanningCommission,36,229,2021-05-18,based upon the information and findings set forth in the staff report and upon the evidence and explanations received today to forward a negative recommendation to the City Council for Semnani Development; 8482 South Redwood Road; JKBS CapitaUJohn B. Semnani ( applicant) Rezoning 1. 34 acres from RR-.5A Zone to R- 1- 8C Zone citing that Criteria# 1 is not consistent with the goals that the city…,42,2021-06-23,to approve Ordinance No. 21-25 regarding a rezone of the property at 8482 South Redwood Road from RR-.5A Zone to R-1-8C Zone,8482 s redwood,0.824,
15,high,address+subject,Council,PlanningCommission,246,237,2022-04-19,"based on the findings set forth in the staff report, to forward a positive recommendation to the City Council to approve the General Plan Land Use Map Amendment for Welby West located at 8945 South 4800 West amending the Future Land Use Map for 11. 54 acres from Neighborhood Commercial to High Density Residential",95,2022-12-21,to APPROVE Ordinance No. 22-25 a petition by Todd Amberry / Canyon Stone Capital for a Master Development agreement for Welby West approximately 11.54 acres of property located at approximately 8945 South 4800 West with Substitute No. 1,8945 s 4800 w,0.202,
21,high,address+subject,Council,PlanningCommission,15,298,2024-11-19,"based on the information and Criteria set forth in the staff report and upon the evidence and explanations received today, to forward a positive recommendation to the City Council amending the General Plan Future Planning & Zoning Commission Meeting Minutes November 19, 2024 Page 5 Land Use Map on 6.23 acres of property located at 6676 and 6686 South Redwood Road adding the future land use…",146,2024-12-04,to APPROVE Ordinance No. 24-55 amending the General Plan Future Land Use Map for 6.23 acres at 6676 and 6686 S Redwood Road adding the Residential Overlay District (ROD) designation and removing the word ‘potential’ from lines 15 and 27 of the Ordinance,6686 s redwood,0.248,
35,high,address+subject,Council,PlanningCommission,-7,342,2026-03-03,that the Planning Commission approve a two lot Preliminary Major Subdivision for the Rolfe Subdivision located at 2659 West 7000 South subject to all requirements of approval,196,2026-02-24,to APPROVE a Petition from Kim Rolfe to Rezone Approximately 1.2 acres to R-1-10 for Property Located at 2659 West 7000 South and 2660 West Beverly Glen Avenue,2659 w 7000 s,0.255,
29,high,address+subject,Council,PlanningCommission,35,321,2025-08-05,to forward a positive recommendation to the City Council to amend the West Jordan General Plan Future Land Use Map from Business and Research Park to Public Facilities for 6.508 acres of land located at 7495 South 1300 West,180,2025-09-09,"to APPROVE Ordinance No. 25-38, Petition from South Valley Water Reclamation Facility for a Future Land Use Map Amendment and Rezone of 6.508 Acres at 7495 South 1300 West to the Public Facilities Zone",7495 s 1300 w,0.552,
11,high,address+subject,Council,PlanningCommission,64,244,2022-06-21,"based on the information and findings set forth in the staff report and upon the evidence and explanations received today, to forward a positive recommendation to the City Council for Highlands Landing Residential Rezone located at 7662 South 5490 West",84,2022-08-24,"to APPROVE Ordinance No. 22-39, a petition from Barrett Peterson/Peterson Development to rezone 7.26 acres of property located at approximately 7662 South 5490 West from R-3-20 (SHO) Zone (Multi-family Residential 20 units per acre maximum density, with Senior Housing Overlay) to R-3-20 Zone (Multi-family Residential 20 units per acre maximum density) for the Highlands Landing Property. Council…",7662 s 5490 w,0.579,
30,high,address+subject,Council,PlanningCommission,35,322,2025-08-05,to forward a positive recommendation to the City Council to rezone 6.508 acres of land located at 7495 South 1300 West from a BR-P (Business Research Park) Zone to P-F (Public Facilities) Zone,180,2025-09-09,"to APPROVE Ordinance No. 25-38, Petition from South Valley Water Reclamation Facility for a Future Land Use Map Amendment and Rezone of 6.508 Acres at 7495 South 1300 West to the Public Facilities Zone",7495 s 1300 w,0.608,
14,high,address+subject,Council,PlanningCommission,246,236,2022-04-19,"based on the findings set forth in the staff report, to forward a positive recommendation to the City Council to approve the requested Master Development Plan for Welby West located at 8945 South 4800 West",95,2022-12-21,to APPROVE Ordinance No. 22-25 a petition by Todd Amberry / Canyon Stone Capital for a Master Development agreement for Welby West approximately 11.54 acres of property located at approximately 8945 South 4800 West with Substitute No. 1,8945 s 4800 w,0.63,
34,high,address+subject,Council,PlanningCommission,63,336,2025-11-25,"based on the analysis and findings contained in the staff report, to forward a positive recommendation to the City Council for Wagstaff Investments located at 9047 South Copper Dust Lane for a Future Land Use Map Amendment for 3.73 acres from Low Density Residential to Neighborhood Commercial and Rezone from R-1-10D(ZC) Zone to SC-1 Zone",193,2026-01-27,"to RECONSIDER Ordinance No. 25-62 a Petition from Wagstaff Investments, LLC / Brent Neel to Amend the Future Land Use Map Amendment for 3.73 acres to Neighborhood Commercial and Rezone the Property to SC-1 Zone for a Development Located at 9047 S Copper Dust Lane",9047 s copper dust,0.635,
33,high,address+subject,Council,PlanningCommission,21,336,2025-11-25,"based on the analysis and findings contained in the staff report, to forward a positive recommendation to the City Council for Wagstaff Investments located at 9047 South Copper Dust Lane for a Future Land Use Map Amendment for 3.73 acres from Low Density Residential to Neighborhood Commercial and Rezone from R-1-10D(ZC) Zone to SC-1 Zone",190,2025-12-16,"to APPROVE Ordinance No. 25-62 a petition from Wagstaff Investments, LLC/Brent Neel to amend the Future Land Use Map for 3.73 acres to Neighborhood Commercial and rezone the property to SC-1 Zone for a development located at 9047 S Copper Dust Lane",9047 s copper dust,0.638,
20,high,address+subject,Council,PlanningCommission,43,284,2024-06-18,"to recommend approval (positive recommendation) of the Victory Builders Rezone, rezoning 2.54 acres located at 1390 West 9000 South from Neighborhood Shopping Center (SC-1) and Community Shopping Center (SC-2) to General Commercial (C-G) to the West Jordan City Council subject to all requirements of approval",131,2024-07-31,to APPROVE Ordinance No. 24-30 a petition from Tanner Hansen/Victory Builders requesting a rezone of approximately 2.54 acres from Neighborhood Shopping Center (SC-1) and Community Shopping Center (SC-2) to General Commercial (C-G) located at 1390 West 9000 South,1390 w 9000 s,0.727,
1,high,address+subject,Council,PlanningCommission,78,217,2020-04-21,"to forward a positive recommendation to the City Council for WJ Airport, LLC; 4701 West 6200 South; Legend Partners/John G. Taylor (applicant) to amend the Future Land Use Map for approximately 5.5 acres on the north portion from Neighborhood Commercial to Light Industrial and Rezone the entire parcel approximately 14.30 acres from SC-2 (Community Shopping Center) Zone to M-1 (Light…",8,2020-07-08,to approve Ordinance No. 20-21 amending the Future Land Use Map at 4701 West 6200 South redesignating approximately 5.5 acres from Neighborhood Commercial to Light Industrial and a Zoning Map amendment to rezone approximately 14.3 acres from SC-2 (Community Shopping Center) Zone to M-1 (Light Manufacturing) Zone,4701 w 6200 s,0.791,
16,high,address+subject,Council,PlanningCommission,64,256,2022-12-20,"based upon the information and findings in the staff report and upon the evidence and explanations received today, to forward a positive recommendation to the City Council for Jordan River Heights located at 9270/ 9290 South 1300 West to Rezone 9 acres from R- 1- 10G Zone to R- 1- 6 ( MDA) ( Single- family residential with a master development agreement for 8, 000 square foot minimum lots) Zone;…",99,2023-02-22,"to postpone Ordinance No. 23-07 a petition by Brandon Pehrson / Next Level Homes, LLC requesting a rezone of 9 acres from R-1-10G (Single-family residential 10,000 square foot minimum lots) to R-1-6 (MDA) (Single-family residential with a Master Development Agreement for 8,000 square foot minimum lots) for Jordan River Heights located at 9270/9290 South 1300 West to no later than the second…",9290 s 1300 w,0.825,
8,high,address+subject,Council,PlanningCommission,50,233,2022-04-05,"to forward a positive recommendation to the City Council for Jones Estates rezoning 0.66 acres from RR-.5A (Rural Residential, 20,000 square foot lot minimum) Zone to R- 1- 10E ( Single- family Residential, 10, 000 square foot lot minimum) Zone located at 7553 South 2700 West",70,2022-05-25,to APPROVE Ordinance No. 22-20 for a rezone of .66 acres from RR-.5 Zone to R-1-10E Zone for Jones Estates located at 7553 South 2700 West,7553 s 2700 w,1.0,
