week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2021-08-05,2021-07-30,0,1,15,1,city council regular meeting
2021-08-12,2021-08-06,0,1,0,0,city council work meeting
2021-08-19,2021-08-13,0,1,21,0,city council regular meeting
2021-08-26,2021-08-20,0,1,2,0,city council regular meeting
2021-09-02,2021-08-27,0,2,8,0,city council regular meeting; city council work meeting
2021-09-09,2021-09-03,0,1,1,0,city council work meeting
2021-09-23,2021-09-17,0,2,10,0,city council regular meeting; city council special meeting
2021-10-07,2021-10-01,0,2,20,0,city council regular meeting; city council work meeting
2021-10-14,2021-10-08,0,1,0,0,city council regular meeting
2021-10-21,2021-10-15,0,1,21,0,city council regular meeting
2021-10-28,2021-10-22,0,1,0,0,city council work meeting
2021-11-04,2021-10-29,0,2,16,0,city council regular meeting; city council work meeting
2021-11-11,2021-11-05,0,1,2,0,city council regular meeting
2021-11-18,2021-11-12,0,1,16,2,city council regular meeting
2021-12-02,2021-11-26,0,2,13,0,city council regular meeting; city council work meeting
2021-12-09,2021-12-03,0,2,3,0,city council emergency meeting; city council work meeting
2021-12-16,2021-12-10,0,1,12,1,city council regular meeting
2022-01-06,2021-12-31,0,2,17,0,city council regular meeting
2022-01-13,2022-01-07,0,2,1,0,city council regular meeting
2022-01-20,2022-01-14,0,1,4,2,city council regular meeting
2022-01-27,2022-01-21,0,1,2,0,city council regular meeting
2022-02-03,2022-01-28,0,1,14,3,city council regular meeting
2022-02-10,2022-02-04,0,1,0,0,city council regular meeting
2022-02-17,2022-02-11,0,1,4,0,city council regular meeting
2022-02-24,2022-02-18,0,1,1,0,city council regular meeting
2022-03-10,2022-03-04,0,1,1,0,rda city council meeting
2022-03-24,2022-03-18,0,1,14,1,city council regular meeting
2022-04-07,2022-04-01,0,1,12,2,city council regular meeting
2022-04-14,2022-04-08,0,1,3,0,city council regular meeting
2022-05-05,2022-04-29,0,2,18,1,city council regular meeting; planning commission meeting
2022-05-12,2022-05-06,0,1,2,0,city council regular meeting
2022-05-19,2022-05-13,0,1,17,0,city council regular meeting
2022-05-26,2022-05-20,0,1,1,0,city council regular meeting
2022-06-02,2022-05-27,0,2,12,1,city council regular meeting
2022-06-09,2022-06-03,0,1,1,0,city council regular meeting
2022-06-16,2022-06-10,0,1,9,1,city council regular meeting
2022-06-23,2022-06-17,0,1,1,0,city council regular meeting
2022-06-30,2022-06-24,0,1,1,0,city council regular meeting
2022-07-14,2022-07-08,0,2,18,1,city council regular meeting; city council work meeting
2022-07-21,2022-07-15,0,1,17,0,city council regular meeting
2022-07-28,2022-07-22,0,1,0,0,city council work meeting
2022-08-04,2022-07-29,0,1,6,0,city council regular meeting
2022-08-11,2022-08-05,0,1,1,0,city council regular meeting
2022-08-18,2022-08-12,0,3,11,1,city council regular meeting; city council special meeting
2022-08-25,2022-08-19,0,2,2,0,city council planning commission meeting; city council rda meeting
2022-09-01,2022-08-26,0,1,11,3,city council regular meeting
2022-09-29,2022-09-23,0,1,5,0,city council regular meeting
2022-10-13,2022-10-07,0,1,2,0,city council regular meeting
2022-10-20,2022-10-14,0,1,18,0,city council regular meeting
2022-10-27,2022-10-21,0,1,2,0,city council regular meeting
2022-11-03,2022-10-28,0,1,9,1,city council regular meeting
2022-11-10,2022-11-04,0,1,1,0,city council regular meeting
2022-11-17,2022-11-11,0,1,6,0,city council regular meeting
2022-12-01,2022-11-25,0,1,2,0,city council regular meeting
2022-12-08,2022-12-02,0,1,1,0,city council regular meeting
2022-12-15,2022-12-09,0,1,14,0,city council regular meeting
2023-01-05,2022-12-30,0,1,19,2,city council regular meeting
2023-01-12,2023-01-06,0,1,1,0,city council regular meeting
2023-01-19,2023-01-13,0,1,14,1,city council regular meeting
2023-01-26,2023-01-20,0,1,1,0,city council regular meeting
2023-02-09,2023-02-03,0,1,1,0,city council regular meeting
2023-02-16,2023-02-10,0,1,1,0,city council regular meeting
2023-02-23,2023-02-17,0,1,1,0,city council regular meeting
2023-03-02,2023-02-24,0,1,7,0,city council regular meeting
2023-03-09,2023-03-03,0,1,1,0,city council regular meeting
2023-03-16,2023-03-10,0,1,6,1,city council regular meeting
2023-03-30,2023-03-24,0,1,1,0,city council regular meeting
2023-04-06,2023-03-31,0,1,11,0,city council regular meeting
2023-04-13,2023-04-07,0,2,5,2,city council regular meeting
2023-04-20,2023-04-14,0,1,3,0,city council regular meeting
2023-05-04,2023-04-28,5,3,29,5,city council planning commission meeting; city council regular meeting; city council work meeting
2023-05-11,2023-05-05,6,2,3,0,city council regular meeting; city council work meeting
2023-05-18,2023-05-12,4,1,1,0,city council regular meeting
2023-05-25,2023-05-19,5,1,1,0,rda city council meeting
2023-06-01,2023-05-26,2,1,6,0,city council regular meeting
2023-06-15,2023-06-09,0,1,17,2,city council regular meeting
2023-06-22,2023-06-16,0,1,1,0,city council regular meeting
2023-06-29,2023-06-23,0,1,2,0,city council regular meeting
2023-07-06,2023-06-30,1,1,12,0,city council regular meeting
2023-07-13,2023-07-07,1,1,1,0,city council regular meeting
2023-07-20,2023-07-14,1,1,16,1,city council regular meeting
2023-07-27,2023-07-21,1,0,0,0,
2023-08-03,2023-07-28,1,1,11,0,city council regular meeting
2023-08-17,2023-08-11,0,2,10,0,city council regular meeting; city council work meeting
2023-08-24,2023-08-18,0,2,5,0,city council regular meeting; city council work meeting
2023-08-31,2023-08-25,0,1,2,0,city council regular meeting
2023-09-14,2023-09-08,0,1,2,0,city council regular meeting
2023-09-21,2023-09-15,0,2,11,1,city council regular meeting; rda meeting
2023-09-28,2023-09-22,0,1,1,0,city council regular meeting
2023-10-05,2023-09-29,0,1,11,1,city council regular meeting
2023-10-12,2023-10-06,2,1,2,0,city council regular meeting
2023-10-19,2023-10-13,0,1,11,0,city council regular meeting
2023-10-26,2023-10-20,0,1,3,0,city council regular meeting
2023-11-02,2023-10-27,1,2,11,0,city council regular meeting; city council work meeting
2023-11-16,2023-11-10,1,1,14,0,city council regular meeting
2023-11-23,2023-11-17,0,1,2,0,city council regular meeting
2023-12-07,2023-12-01,0,3,25,0,arts commission meeting; city council regular meeting
2023-12-14,2023-12-08,0,2,5,0,city council regular meeting; city council work meeting
2024-01-04,2023-12-29,1,2,15,0,city council regular meeting
2024-01-11,2024-01-05,0,1,1,0,city council regular meeting
2024-01-25,2024-01-19,1,2,2,0,city council regular meeting
2024-02-01,2024-01-26,1,1,11,0,city council regular meeting
2024-02-08,2024-02-02,0,1,1,0,city council regular meeting
2024-02-15,2024-02-09,0,2,3,0,city council regular meeting; city council work meeting
2024-02-29,2024-02-23,0,2,3,0,city council regular meeting; planning commission city council meeting
2024-03-07,2024-03-01,0,1,15,1,city council regular meeting
2024-03-14,2024-03-08,2,0,0,0,
2024-03-21,2024-03-15,0,1,7,0,city council regular meeting
2024-03-28,2024-03-22,1,0,0,0,
2024-04-04,2024-03-29,0,1,6,0,city council regular meeting
2024-04-25,2024-04-19,0,1,2,0,city council work meeting
2024-05-02,2024-04-26,0,1,16,0,city council regular meeting
2024-05-09,2024-05-03,0,1,2,0,city council regular meeting
2024-05-16,2024-05-10,0,2,3,0,city council regular meeting; city council work meeting
2024-05-23,2024-05-17,0,2,8,2,city council regular meeting; city council work meeting
2024-06-13,2024-06-07,0,2,11,2,city council regular meeting; city council work meeting
2024-06-20,2024-06-14,1,1,12,1,city council regular meeting
2024-07-18,2024-07-12,0,1,9,0,city council regular meeting
2024-08-01,2024-07-26,0,1,7,0,city council regular meeting
2024-08-08,2024-08-02,0,1,1,0,city council regular meeting
2024-08-15,2024-08-09,1,1,4,0,city council regular meeting
2024-08-22,2024-08-16,0,1,1,0,city council regular meeting
2024-09-19,2024-09-13,2,2,18,0,city council regular meeting; city council special meeting
2024-10-03,2024-09-27,1,1,12,0,city council regular meeting
2024-10-10,2024-10-04,1,0,0,0,
2024-10-17,2024-10-11,1,2,10,0,city council regular meeting; city council work meeting
2024-10-31,2024-10-25,0,1,1,0,city council special meeting
2024-11-07,2024-11-01,0,1,10,0,city council regular meeting
2024-11-14,2024-11-08,0,1,0,0,city council regular meeting
2024-11-21,2024-11-15,0,2,7,0,city council regular meeting; city council work meeting
2024-12-05,2024-11-29,0,1,8,0,city council regular meeting
2024-12-12,2024-12-06,1,2,5,0,city council regular meeting; city council work meeting
2024-12-26,2024-12-20,3,0,0,0,
2025-01-02,2024-12-27,23,1,7,1,city council regular meeting
2025-01-09,2025-01-03,2,1,2,0,city council regular meeting
2025-01-16,2025-01-10,4,1,10,1,city council regular meeting
2025-01-23,2025-01-17,0,1,1,0,city council regular meeting
2025-01-30,2025-01-24,1,1,1,0,city council regular meeting
2025-02-06,2025-01-31,4,1,11,0,city council regular meeting
2025-02-13,2025-02-07,0,3,5,0,city council planning commission meeting; city council regular meeting; city council work meeting
2025-02-20,2025-02-14,0,1,10,2,city council regular meeting
2025-03-06,2025-02-28,10,4,16,0,city council regular meeting; city council work meeting
2025-03-20,2025-03-14,0,1,6,0,city council regular meeting
2025-03-27,2025-03-21,0,1,1,0,city council regular meeting
2025-04-03,2025-03-28,1,2,6,0,city council regular meeting; city council work meeting
2025-04-10,2025-04-04,0,1,2,0,city council regular meeting
2025-04-24,2025-04-18,2,2,7,0,city council regular meeting; city council work meeting
2025-05-01,2025-04-25,1,1,13,0,city council regular meeting
2025-05-08,2025-05-02,0,1,3,0,city council regular meeting
2025-05-15,2025-05-09,0,1,1,0,city council regular meeting
2025-05-22,2025-05-16,1,1,10,2,city council regular meeting
2025-06-05,2025-05-30,0,1,3,0,city council regular meeting
2025-06-12,2025-06-06,0,1,1,0,city council regular meeting
2025-06-19,2025-06-13,2,1,16,0,city council regular meeting
2025-07-10,2025-07-04,1,2,3,0,city council regular meeting; city council work meeting
2025-07-17,2025-07-11,0,2,16,5,city council regular meeting; city council work meeting
2025-07-24,2025-07-18,1,0,0,0,
2025-08-07,2025-08-01,0,2,12,0,city council regular meeting; city council work meeting
2025-08-14,2025-08-08,0,1,1,0,city council regular meeting
2025-08-21,2025-08-15,1,1,11,1,city council regular meeting
2025-08-28,2025-08-22,0,2,3,0,city council canvass meeting; city council regular meeting
2025-09-04,2025-08-29,3,1,8,0,city council regular meeting
2025-09-25,2025-09-19,0,2,10,0,city council regular meeting; city council work meeting
2025-10-09,2025-10-03,1,1,8,1,city council regular meeting
2025-10-16,2025-10-10,0,1,14,0,city council regular meeting
2025-10-23,2025-10-17,1,2,1,0,city council joint work meeting; city council regular meeting
2025-11-06,2025-10-31,0,1,10,0,city council regular meeting
2025-11-13,2025-11-07,0,1,1,0,city council regular meeting
2025-11-20,2025-11-14,0,1,2,0,city council regular meeting
2025-12-04,2025-11-28,0,1,17,1,city council regular meeting
2025-12-11,2025-12-05,2,1,1,0,city council regular meeting
2025-12-18,2025-12-12,0,1,12,0,city council regular meeting
2026-01-01,2025-12-26,2,0,0,0,
2026-01-08,2026-01-02,6,2,4,0,city council regular meeting; city council work meeting
2026-01-15,2026-01-09,1,1,8,0,city council regular meeting
2026-01-22,2026-01-16,3,1,2,0,city council regular meeting
2026-02-05,2026-01-30,0,2,7,0,city council regular meeting; city council work meeting
2026-02-19,2026-02-13,0,2,17,1,city council regular meeting; city council work meeting
2026-03-05,2026-02-27,0,2,10,0,city council regular meeting; city council work meeting
2026-03-19,2026-03-13,1,0,0,0,
2026-03-26,2026-03-20,0,2,3,0,city council regular meeting; city council work meeting
2026-04-02,2026-03-27,0,2,13,1,city council regular meeting; city council work meeting
2026-04-16,2026-04-10,1,0,0,0,
2026-04-23,2026-04-17,10,0,0,0,
2026-05-07,2026-05-01,0,2,19,0,city council regular meeting; city council work meeting
2026-05-21,2026-05-15,0,1,1,0,city council work meeting
2026-05-28,2026-05-22,1,3,13,2,city council regular meeting; city council work meeting; joint planning commission city council meeting
2026-06-04,2026-05-29,0,2,5,0,city council regular meeting; city council work meeting
2026-06-11,2026-06-05,2,0,0,0,
2026-06-18,2026-06-12,0,2,13,0,city council regular meeting; city council work meeting
2026-07-02,2026-06-26,0,1,12,0,city council regular meeting
