city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
slc,Council,D2,District 2,Alejandro Puy,alejandro_puy,2022-01-04,2024-01-09,elected,reelected,2021,2022-01-04,2023-12-12,"election:2021 (District 2 special — first-choice PLURALITY leader, PUY 1,084 vs Palmer 751; see note); votes:first D2 vote 2022-01-04 (cities.db)",high,"Won the 2021 D2 election (off-cycle special filling Johnston's vacancy, held at the Nov general — election_type 'municipal general' in the county file) as the first-choice PLURALITY leader: PUY 1,084 (42.53%) to Billy Palmer 751 (margin 333, 13.06%); SEATED 2022-01-04 (cities.db). SLC 2021 was an RCV pilot (the SOVC stores first-choice tallies) and Puy leads both the first-choice count and the seat. The earlier 'Palmer 363 / Puy 361' ordering was a suppressed-precinct partial-count artifact, FIXED at the elections layer 2026-07-19 (see election_results/); the election cross-check now reconciles with no exception. Puy filled the remainder of the D2 term, then was re-elected 2023."
slc,Council,D2,District 2,Alejandro Puy,alejandro_puy,2024-01-09,,reelected,serving,2023,2024-01-09,2026-06-16,"election:2023 (District 2 winner, UNOPPOSED 100%); votes:continuous through 2026-06-09 (cities.db)",high,Re-elected D2 2023 unopposed (first full D2 term on the plan_2022 lines; continuous service).
slc,Council,D3,District 3,Stan Penfold,stan_penfold,2010-01-01,2014-01-01,elected,reelected,2009,,,"election:2009 (District 3 winner, def. Carroll 52.4-47.6)",medium,PRE-VOTE-FLOOR (elected 2009). Term-start inferred Jan 2010; continuous service inferred from the election chain. Re-elected 2013.
slc,Council,D3,District 3,Stan Penfold,stan_penfold,2014-01-01,2018-01-01,reelected,did-not-run,2013,,,"election:2013 (District 3 winner, def. Clow 76.7-23.3)",medium,PRE-VOTE-FLOOR term (re-elected 2013). Wharton won D3 2017.
slc,Council,D3,District 3,Chris Wharton,chris_wharton,2018-01-01,2022-01-04,elected,reelected,2017,2021-01-05,2021-12-14,"election:2017 (District 3 winner, def. Carroll 56.6-43.4); votes:2021-01-05.. (cities.db, D3)",medium,"Elected 2017 (term-start inferred Jan 2018, pre-floor -> medium). Serving continuously ever since (longest-tenured current member); vote-corroborated from the 2021 floor."
slc,Council,D3,District 3,Chris Wharton,chris_wharton,2022-01-04,2026-01-13,reelected,reelected,2021,2022-01-04,2025-12-09,"election:2021 (District 3 winner, def. Berg 55.6-25.0); votes:continuous (cities.db)",high,Re-elected D3 2021 (last D3 term on the OLD plan_2012 lines).
slc,Council,D3,District 3,Chris Wharton,chris_wharton,2026-01-13,,reelected,serving,2025,2026-01-13,2026-06-16,"election:2025 (District 3 winner, def. McClary 42.5-23.8); votes:continuous through 2026-06-09 (cities.db)",high,Re-elected D3 2025 (first D3 term on the plan_2022 lines; continuous service).
slc,Council,D4,District 4,Luke Garrott,luke_garrott,2008-01-01,2012-01-01,elected,reelected,2007,,,"election:2007 (District 4 winner, def. Saxton 57.2-42.4)",medium,PRE-VOTE-FLOOR (elected 2007). Term-start inferred Jan 2008; continuous service inferred from the election chain. Re-elected 2011.
slc,Council,D4,District 4,Luke Garrott,luke_garrott,2012-01-01,2016-01-01,reelected,did-not-run,2011,,,"election:2011 (District 4 winner, def. Gray 77.7-20.7)",medium,PRE-VOTE-FLOOR term (re-elected 2011). Kitchen won D4 2015.
slc,Council,D4,District 4,Derek Kitchen,derek_kitchen,2016-01-01,2019-01-01,elected,resigned,2015,,,"election:2015 (District 4 winner, def. Salazar 51.8-48.2)",medium,PRE-VOTE-FLOOR term (elected 2015). Left D4 mid-term ~Jan 2019 on election to the Utah State Senate; Valdemoros was appointed to fill the vacancy. The intervening VACANT window and its endpoints are pre-2020-minutes-floor (approximate) -> vacate_confidence=medium.
slc,Council,D4,District 4,VACANT,vacant,2019-01-01,2020-01-07,vacated,filled,,,,Derek Kitchen elected to the Utah State Senate (term began Jan 2019) and left D4; exact resignation date below the 2020 minutes floor,medium,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
slc,Council,D4,District 4,Ana Valdemoros,ana_valdemoros,2020-01-07,2024-01-09,appointed,did-not-run,2019,2021-01-05,2023-12-12,"minutes:2020-01-07 (present as D4 — 'Analia Valdemoros'); votes:2021-01-05..2023-12-12 (cities.db, D4)",medium,"Held D4 via a 2019 APPOINTMENT (to fill Kitchen's mid-term departure) AND the 2019 general (whose SOVC lost candidate names -> the win is not in the election file). Exact 2019 appointment date is below the 2020 minutes floor; first documented present 2020-01-07 -> anchored there, medium. Not a 2023 candidate -> Lopez Chavez won; last served 2023-12-12."
slc,Council,D4,District 4,Eva Lopez Chavez,eva_lopez_chavez,2024-01-09,2026-05-05,elected,resigned,2023,2024-01-09,2026-04-21,"election:2023 (District 4 winner, def. Valdemoros 39.5-33.5, 3-way); votes:2024-01-09..2026-05-05 (cities.db, D4)",medium,Elected 2023 (first D4 term on plan_2022). RESIGNED mid-2026: last vote 2026-05-05; the Council ran a documented D4 vacancy/appointment process (minutes 2026-05-12/05-14) and seated Napier-Pearce 2026-06-09. Exact resignation-effective date not pinned to a single quote -> vacate_confidence=medium.
slc,Council,D4,District 4,VACANT,vacant,2026-05-05,2026-06-09,vacated,filled,,,,"votes:last recorded council vote 2026-05-05 (cities.db); minutes:2026-05-14 ('an update regarding the District 4 Council vacancy process, including the timeline'); 2026-05-12/05-19 sittings show 6 members (D4 empty)",medium,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
slc,Council,D4,District 4,Jennifer Napier-Pearce,jennifer_napier_pearce,2026-06-09,,appointed,serving,,2026-06-09,2026-06-16,minutes:2026-06-09 (present — 'all CM's plus jennifer napier pearce'); votes:first D4 vote 2026-06-09 (cities.db),high,APPOINTED to the vacant D4 seat (Lopez Chavez's resignation); first present/vote 2026-06-09. Fills the remainder of the D4 term (next regular D4 election 2027).
slc,Council,D5,District 5,Jill Remington Love,jill_love,2010-01-01,2014-01-01,elected,did-not-run,2009,,,"election:2009 (District 5 winner, def. Write-In 94.8-5.2)",medium,PRE-VOTE-FLOOR (elected 2009). Term-start inferred Jan 2010; continuous service inferred from the election chain. Mendenhall won D5 2013.
slc,Council,D5,District 5,Erin Mendenhall,erin_mendenhall,2014-01-01,2018-01-01,elected,reelected,2013,,,"election:2013 (District 5 winner, def. Davis 81.8-18.2)",medium,PRE-VOTE-FLOOR term (elected D5 2013). Re-elected 2017. (Same person as Mayor Mendenhall below — she moved from the D5 council seat to the Mayor's office in Jan 2020.)
slc,Council,D5,District 5,Erin Mendenhall,erin_mendenhall,2018-01-01,2020-01-07,reelected,became-mayor,2017,,,"election:2017 (District 5 winner, def. Chapman 83.9-16.1)",medium,"Re-elected D5 2017 (term-start inferred Jan 2018, pre-floor). WON the 2019 Mayoral race and VACATED D5 to take the Mayor's office in Jan 2020 (present as Mayor by 2020-01-07). Both endpoints documented in the 2020 minutes -> vacate_confidence=high; the short VACANT interval runs to Mano's 2020-01-21 appointment."
slc,Council,D5,District 5,VACANT,vacant,2020-01-07,2020-01-21,vacated,filled,,,,"minutes:2020-01-07 (present as 'Erin Mendenhall, Mayor' — no longer on the D5 council roll); minutes:2020-01-21 (Council appoints her D5 successor)",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
slc,Council,D5,District 5,Darin Mano,darin_mano,2020-01-21,2022-01-04,appointed,elected,,2021-01-05,2021-12-14,"minutes:2020-01-21 ('Adopting a resolution appointing Darin Masao Mano as ... District Five Councilmember. All Council Members were in favor'); votes:2021-01-05.. (cities.db, D5)",high,APPOINTED to the vacant D5 seat 2020-01-21 (unanimous resolution) after Mendenhall became Mayor. Then WON the 2021 D5 general (next row); continuous service.
slc,Council,D5,District 5,Darin Mano,darin_mano,2022-01-04,2026-01-13,elected,did-not-run,2021,2022-01-04,2025-12-09,"election:2021 (District 5 winner, def. Reale 49.7-25.6); votes:2022-01-04.. (cities.db, D5)",high,"Elected D5 2021 (full term). Not a 2025 D5 candidate -> Carlsen won; term ended 2026-01-13. NOTE: cities.db shows a lone Mano vote-attribution on 2026-03-24 (one of two same-day meetings), AFTER Carlsen was seated 2026-01-13 — a known stray LLM vote-extraction artifact (SLC council votes are LLM-extracted); it does NOT extend his tenure and no post-2026-01-13 Mano tenure is created."
slc,Council,D5,District 5,Erika Carlsen,erika_carlsen,2026-01-13,,elected,serving,2025,2026-01-13,2026-06-16,"election:2025 (District 5 winner, def. Hawkins 66.0-31.2); votes:2026-01-13..2026-06-09 (cities.db, D5)",high,"Elected D5 2025 (first D5 term on the plan_2022 lines). Succeeded Mano, who did not run."
slc,Council,D6,District 6,J T Martin,jt_martin,2008-01-01,2012-01-01,elected,did-not-run,2007,,,"election:2007 (District 6 winner, def. McConkie 53.3-46.4)",medium,PRE-VOTE-FLOOR (elected 2007). Term-start inferred Jan 2008; continuous service inferred from the election chain. Luke won D6 2011.
slc,Council,D6,District 6,Charlie Luke,charlie_luke,2012-01-01,2016-01-01,elected,reelected,2011,,,"election:2011 (District 6 winner, def. Martin 60.6-38.9)",medium,PRE-VOTE-FLOOR term (elected 2011). Re-elected 2015.
slc,Council,D6,District 6,Charlie Luke,charlie_luke,2016-01-01,2020-01-07,reelected,did-not-run,2015,,,"election:2015 (District 6 winner, def. Harty 63.5-36.5)",medium,PRE-VOTE-FLOOR term (re-elected 2015; term runs to Jan 2020). Dugan won D6 2019.
slc,Council,D6,District 6,Daniel Dugan,daniel_dugan,2020-01-07,2024-01-09,elected,reelected,2019,2021-01-05,2023-12-12,"minutes:2020-01-07 (present as D6 — 'Daniel Dugan'); votes:2021-01-05.. (cities.db, D6)",medium,"2019-elected term (seated 2020-01-07, documented present). The 2019 general SOVC lost candidate names, so the win is anchored to the 2020 present-list + 2021 votes, not the election file -> medium. Re-elected 2023."
slc,Council,D6,District 6,Daniel Dugan,daniel_dugan,2024-01-09,,reelected,serving,2023,2024-01-09,2026-06-16,"election:2023 (District 6 winner, def. Semnani 45.5-34.9); votes:continuous through 2026-06-09 (cities.db)",high,Re-elected D6 2023 (first D6 term on the plan_2022 lines; continuous service). Election-file name 'DAN DUGAN' vs the vote-record 'Daniel Dugan' — same person (see precinct cross-check note).
slc,Council,D7,District 7,Soren Simonsen,soren_simonsen,2010-01-01,2014-01-01,elected,did-not-run,2009,,,"election:2009 (District 7 winner, def. Adams 50.0-49.7 — 13-vote margin)",medium,PRE-VOTE-FLOOR (elected 2009 by 13 votes). Term-start inferred Jan 2010; continuous service inferred from the election chain. Adams won D7 2013.
slc,Council,D7,District 7,Lisa Ramsey Adams,lisa_adams,2014-01-01,2018-01-01,elected,did-not-run,2013,,,"election:2013 (District 7 winner, def. Paulson 68.9-31.1)",medium,PRE-VOTE-FLOOR term (elected 2013). Fowler won D7 2017.
slc,Council,D7,District 7,Amy Fowler,amy_fowler,2018-01-01,2022-01-04,elected,reelected,2017,2021-01-05,2021-12-14,"election:2017 (District 7 winner, def. Smith 63.4-36.6); votes:2021-01-05.. (cities.db, D7)",medium,"Elected D7 2017 (term-start inferred Jan 2018, pre-floor -> medium). Re-elected 2021."
slc,Council,D7,District 7,Amy Fowler,amy_fowler,2022-01-04,2023-06-13,reelected,resigned,2021,2022-01-04,2023-06-06,"election:2021 (District 7 winner, def. Raskin 63.1-32.8); votes:2022-01-04..2023-06-13 (cities.db, D7)",medium,Re-elected D7 2021. RESIGNED mid-term June 2023 (last vote/farewell 2023-06-13) -> seat filled by appointment (Young). Gap-bounded departure -> vacate_confidence=medium.
slc,Council,D7,District 7,VACANT,vacant,2023-06-13,2023-07-18,vacated,filled,,,,votes:last recorded council vote 2023-06-13 (cities.db); minutes:2023-06-13 (Fowler 'took a moment of personal privilege'); minutes:2023-07-13 ('Sarah Young was appointed as the new District 7 Council [member]'),medium,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
slc,Council,D7,District 7,Sarah Young,sarah_young,2023-07-18,2024-01-09,appointed,elected,,2023-07-18,2023-12-12,minutes:2023-07-13 ('Sarah Young was appointed as the new District 7 Council [member]'); votes:first D7 vote 2023-07-18 (cities.db),high,APPOINTED to the vacant D7 seat (Fowler's resignation); first vote 2023-07-18. Then WON the Nov-2023 D7 SPECIAL election (next row).
slc,Council,D7,District 7,Sarah Young,sarah_young,2024-01-09,2026-01-13,elected,reelected,2023,2024-01-09,2025-12-09,"election:2023 (District 7 SPECIAL winner, def. Jones 52.2-47.8); votes:continuous (cities.db, D7)",high,Won the 2023 D7 special (on the Nov-2023 general ballot) for the unexpired term; continuous service from her July-2023 appointment. Re-elected 2025.
slc,Council,D7,District 7,Sarah Young,sarah_young,2026-01-13,,reelected,serving,2025,2026-01-13,2026-06-16,"election:2025 (District 7 winner, UNOPPOSED 100% vs Unresolved Write-In); votes:continuous through 2026-06-09 (cities.db)",high,Re-elected D7 2025 unopposed (first full D7 term on the plan_2022 lines).
slc,Mayor,MAYOR,Citywide,Ralph Becker,ralph_becker,2008-01-01,2012-01-01,elected,reelected,2007,,,"election:2007 (Mayor winner, def. Buhler 63.8-35.9)",medium,PRE-VOTE-FLOOR (elected Mayor 2007). Term-start inferred Jan 2008. Mayor does NOT vote on council motions. Re-elected 2011.
slc,Mayor,MAYOR,Citywide,Ralph Becker,ralph_becker,2012-01-01,2016-01-01,reelected,lost,2011,,,"election:2011 (Mayor winner, def. Kimball 74.9-23.9); election:2015 (LOST to Biskupski 48.4-51.6)",medium,PRE-VOTE-FLOOR term (re-elected 2011). LOST the 2015 general to Biskupski -> term ended Jan 2016.
slc,Mayor,MAYOR,Citywide,Jackie Biskupski,jackie_biskupski,2016-01-01,2020-01-07,elected,did-not-run,2015,,,"election:2015 (Mayor winner, def. incumbent Becker 51.6-48.4)",medium,PRE-VOTE-FLOOR term (elected Mayor 2015; first openly-LGBTQ SLC mayor). Did not seek re-election in 2019 -> Mendenhall won.
slc,Mayor,MAYOR,Citywide,Erin Mendenhall,erin_mendenhall,2020-01-07,2024-01-01,became-mayor,reelected,2019,,,"minutes:2020-01-07.. (presiding as 'Erin Mendenhall, Mayor'); election:2023 (Mayor winner — re-election)",high,"Won the 2019 Mayoral race (moving up from her D5 council seat — see D5 rows). The 2019 general SOVC lost candidate names, so this is anchored to the 2020+ minutes (she presides as Mayor throughout) rather than the election file -> still HIGH (minutes-documented presiding). Mayor does NOT vote on council motions (absent from the cities.db council role table — correct). Re-elected 2023."
slc,Mayor,MAYOR,Citywide,Erin Mendenhall,erin_mendenhall,2024-01-01,,reelected,serving,2023,,,"election:2023 (Mayor winner, def. former-mayor 'Rocky' Anderson 58.4-34.4); minutes:presiding through 2026 (Mayor)",high,Re-elected Mayor 2023. Continues to preside; does not vote on council motions.
