date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,template_name,meeting_id,content_length_bytes,size_mb,stored_locally,probe_status
2023-03-08,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1970,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,407,140593659,140.6,no,200
2023-03-15,Committee of the Whole,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1884,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,391,7511859,7.5,no,200
2023-03-21,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1024,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,198,14022512,14.0,no,200
2023-03-22,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1976,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,408,14629650,14.6,no,200
2023-03-22,Redevelopment Agency Meeting,RDA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2125,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Packet,436,28467134,28.5,no,200
2023-04-04,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1029,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,199,21532122,21.5,no,200
2023-04-12,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1982,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,409,9819053,9.8,no,200
2023-04-12,Committee of the Whole Meeting,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2206,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,453,1107602,1.1,no,200
2023-04-12,Municipal Building Authority,MBA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2145,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Packet,440,1747531,1.7,no,200
2023-04-12,Redevelopment Agency,RDA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2140,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Packet,439,5090144,5.1,no,200
2023-04-13,Committee of the Whole Meeting,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2173,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,446,43986365,44.0,no,200
2023-04-18,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1034,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,200,14072728,14.1,no,200
2023-04-26,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1988,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,410,44838234,44.8,no,200
2023-04-26,Municipal Building Authority Meeting,MBA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2197,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Packet,451,1065115,1.1,no,200
2023-04-26,Redevelopment Agency Meeting,RDA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2201,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Packet,452,4464851,4.5,no,200
2023-05-02,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1039,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,201,655328,0.7,no,200
2023-05-09,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2353,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,482,8290144,8.3,no,200
2023-05-09,Redevelopment Agency Meeting,RDA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2328,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,477,1102907,1.1,no,200
2023-05-10,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1994,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,411,85921819,85.9,no,200
2023-05-10,Municipal Building Authority Meeting,MBA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2297,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,470,1849702,1.8,no,200
2023-05-10,Redevelopment Agency Meeting,RDA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2288,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,468,5527827,5.5,no,200
2023-05-16,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1044,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,202,31322709,31.3,no,200
2023-05-17,Committee of the Whole Meeting,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1959,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,405,12826132,12.8,no,200
2023-05-24,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2000,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,412,11976298,12.0,no,200
2023-06-06,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1049,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,203,8432131,8.4,no,200
2023-06-14,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2017,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,415,43128422,43.1,no,200
2023-06-14,Redevelopment Agency Meeting,RDA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2363,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,484,5777102,5.8,no,200
2023-06-21,Committee of the Whole Meeting,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2029,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,417,122239676,122.2,no,200
2023-06-28,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2023,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,416,41495692,41.5,no,200
2023-06-28,Redevelopment Agency Meeting,RDA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2478,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,506,4925943,4.9,no,200
2023-07-18,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1064,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,206,28191426,28.2,no,200
2023-07-19,Committee of the Whole,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2243,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,460,12955692,13.0,no,200
2023-07-26,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2506,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,512,5072265,5.1,no,200
2023-08-01,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1069,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,207,2826702,2.8,no,200
2023-08-09,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2512,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,513,7311049,7.3,no,200
2023-08-15,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1074,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,208,80144304,80.1,no,200
2023-08-16,Committee of the Whole,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2260,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,463,2323111,2.3,no,200
2023-08-23,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2518,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,514,16118468,16.1,no,200
2023-09-05,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1079,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,209,4437606,4.4,no,200
2023-09-13,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2530,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,516,8795438,8.8,no,200
2023-09-20,Committee of the Whole,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2277,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,466,13346091,13.3,no,200
2023-09-27,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2536,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,517,8250432,8.3,no,200
2023-10-03,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1089,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,211,3319426,3.3,no,200
2023-10-11,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2542,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,518,19422481,19.4,no,200
2023-10-17,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1094,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,212,12279545,12.3,no,200
2023-10-18,Committee of the Whole Meeting,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2378,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,487,268990850,269.0,no,200
2023-10-25,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2548,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,519,6679484,6.7,no,200
2023-11-01,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2554,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,520,5487168,5.5,no,200
2023-11-14,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1099,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,213,29396735,29.4,no,200
2023-11-15,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2560,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,521,3946053,3.9,no,200
2023-11-29,Special City Council Meeting,Council,special,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2739,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,560,3305350,3.3,no,200
2023-12-05,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1104,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,214,52084102,52.1,no,200
2023-12-06,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2566,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,522,18074060,18.1,no,200
2023-12-19,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=1109,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,215,935404,0.9,no,200
2023-12-20,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2572,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,523,64195875,64.2,no,200
2024-01-02,Planning Commission,PlanningCommission,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2797,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Complete Packet,571,73685576,73.7,no,200
2024-01-10,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2705,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,553,4376086,4.4,no,200
2024-01-17,Committee of the Whole,Council,work,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2745,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,561,8599924,8.6,no,200
2024-01-24,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2750,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials,562,81477747,81.5,no,200
2024-02-14,City Council Meeting,Council,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=2922,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,Meeting Materials_Amended,596,6244182,6.2,no,200
2024-02-14,Redevelopment Agency Meeting,RDA,regular,full_packet,https://westjordan.primegov.com/Public/CompiledDocument?meetingTemplateId=3237,2026-07-03,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,RDA Meeting Materials,655,814421,0.8,no,200
