week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2025-01-08,2025-01-02,0,1,9,0,city council regular meeting
2025-01-22,2025-01-16,0,1,9,2,city council regular meeting
2025-02-05,2025-01-30,0,1,2,0,city council work meeting
2025-02-12,2025-02-06,0,1,10,0,city council regular meeting
2025-02-19,2025-02-13,0,1,2,0,special city council meeting
2025-02-26,2025-02-20,0,1,7,0,city council regular meeting
2025-03-12,2025-03-06,0,1,7,0,city council regular meeting
2025-03-26,2025-03-20,0,1,5,1,city council regular meeting
2025-04-09,2025-04-03,0,1,10,3,city council regular meeting
2025-04-23,2025-04-17,0,1,17,0,city council regular meeting
2025-05-14,2025-05-08,0,1,10,0,city council regular meeting
2025-05-21,2025-05-15,0,1,2,0,special city council meeting
2025-05-28,2025-05-22,0,1,5,0,city council regular meeting
2025-06-11,2025-06-05,0,1,13,0,city council regular meeting
2025-06-25,2025-06-19,0,1,24,0,city council regular meeting
2025-07-09,2025-07-03,0,1,9,1,city council regular meeting
2025-08-13,2025-08-07,0,1,23,0,city council regular meeting
2025-08-27,2025-08-21,0,2,19,0,board of canvassers meeting; city council regular meeting
2025-09-10,2025-09-04,0,1,6,0,city council regular meeting
2025-09-17,2025-09-11,0,1,3,0,special city council meeting
2025-09-24,2025-09-18,0,1,6,0,city council regular meeting
2025-10-08,2025-10-02,0,1,6,1,city council regular meeting
2025-10-22,2025-10-16,0,1,8,1,city council regular meeting
2025-11-12,2025-11-06,0,1,13,0,city council regular meeting
2025-11-19,2025-11-13,0,1,2,0,board of canvassers meeting
2025-12-10,2025-12-04,0,1,8,0,city council regular meeting
2026-01-14,2026-01-08,0,1,8,0,city council regular meeting
2026-01-28,2026-01-22,0,1,8,0,city council regular meeting
2026-02-11,2026-02-05,0,1,8,0,city council regular meeting
2026-02-25,2026-02-19,0,1,7,0,city council regular meeting
2026-03-11,2026-03-05,0,1,4,0,city council regular meeting
2026-03-25,2026-03-19,0,1,17,0,city council regular meeting
2026-04-08,2026-04-02,0,1,7,0,city council regular meeting
2026-05-13,2026-05-07,0,1,10,0,city council regular meeting
2026-05-27,2026-05-21,0,1,10,0,city council regular meeting
