city,candidate,election_year,office,seat,regime,regime_basis,raised_gross,spent_gross,carryover_opening,carryover_basis,raised_net_of_carryover,ending_balance,chain_closes,n_filings,n_live,n_governing,chain_len,is_floor,in_kind_basis,confidence,governing_filings,excluded_filings,gap_reason,itemized_check_raised,itemized_check_spent,itemized_check_note,review_flag
salt_lake_county,Larry W. Richardson,2004,Treasurer,,per-period-single,single-filing,0.00,0.00,4629.05,governing-report-bb,0.00,4629.05,,1,1,1,0,1,unknown,C,raw/clerk_legacy/richardson_05finalreport.pdf,,,,,no itemized layer,
salt_lake_county,Josie Valdez,2006,Assessor,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 1 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
salt_lake_county,Lee Gardner,2006,Assessor,,per-period,chain-closure,17234.71,1067.00,0.00,chain-first-bb,17234.71,16167.71,True,2,2,2,2,,unknown,A,raw/clerk_legacy/lgardner_apr52006.pdf;raw/clerk_legacy/20_june_gardner_lee06.pdf,,,17234.71,1067.00,sum-incremental,
salt_lake_county,Jeffrey Hatch,2006,Auditor,,per-period,chain-closure,4305.50,3006.47,0.00,chain-first-bb,4305.50,1299.03,True,2,2,2,2,,unknown,A,raw/clerk_legacy/jeffhatch_apr52006.pdf;raw/clerk_legacy/20_june_hatch_jeff06.pdf,,,4305.50,3006.47,sum-incremental,
salt_lake_county,Sean Thomas,2006,Auditor,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 1 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
salt_lake_county,Carrie Dickson,2006,Clerk,,per-period,chain-closure,55142.81,70562.06,15469.25,chain-first-bb,55142.81,50.00,True,8,8,3,3,1,unknown,A-superseded,raw/clerk_legacy/cdickson_sept152006.pdf;raw/clerk_legacy/cdickson_103106amendment.pdf;raw/clerk_legacy/cdickson_jan3107report.pdf,raw/clerk_legacy/20_june_dickson_carrie06.pdf=orphan-not-chained;raw/clerk_legacy/cdickson_apr52006.pdf=orphan-not-chained;raw/clerk_legacy/cdickson_oct312006.pdf=orphan-not-chained;raw/clerk_legacy/carriedickson_april5amendment.pdf=orphan-not-chained;raw/clerk_legacy/carriedickson_june20amendment.pdf=orphan-not-chained,,55142.81,70561.86,sum-incremental,
salt_lake_county,Charles Bonsall,2006,Clerk,,per-period,chain-closure,1543.11,1543.11,0.00,chain-first-bb,1543.11,0.00,True,4,4,3,3,,unknown,A-superseded,raw/clerk_legacy/cbonsall_apr52006.pdf;raw/clerk_legacy/cbonsall_jan3107report.pdf;raw/clerk_legacy/cbonsall_oct312006.pdf,raw/clerk_legacy/cbonsall_dissolutionreport07.pdf=orphan-not-chained,,,,not-comparable: itemized rows exist for only 2/3 governing filings,
salt_lake_county,Lawrence Rey Topham,2006,Clerk,,undetermined,none,,,,,,,,5,5,0,5,,unknown,,,,"chain-broken: 4 of 5 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 5), so the periods cannot be proved disjoint and are never summed",,,,
salt_lake_county,Sherrie Swensen,2006,Clerk,,per-period,chain-closure,357.66,580.20,1144.03,chain-first-bb,357.66,921.49,True,2,2,2,2,,unknown,A,raw/clerk_legacy/sswensen_jan3106.pdf;raw/clerk_legacy/sswensen_apr52006.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
salt_lake_county,Jennifer Wilson,2006,County Council,,per-period-single,single-filing,1730.67,1477.30,75.70,governing-report-bb,1730.67,329.07,,1,1,1,0,1,unknown,C,raw/clerk_legacy/jwilson_jan3106.pdf,,,1730.67,1477.30,sum-incremental,
salt_lake_county,Michael Jensen,2006,County Council,,per-period,chain-closure,1500.00,3834.09,7056.54,chain-first-bb,1500.00,4722.45,True,2,2,2,2,,unknown,A,raw/clerk_legacy/mjensen_jan3106.pdf;raw/clerk_legacy/mjensen_jan3107report.pdf,,,1500.00,3834.09,sum-incremental,
salt_lake_county,Randy Horiuchi,2006,County Council,,per-period,chain-closure,38700.00,38754.00,54.00,chain-first-bb,38700.00,0.00,True,5,5,2,2,,unknown,A-superseded,raw/clerk_legacy/rhoriuchi_jan3106.pdf;raw/clerk_legacy/rhoriuchi_jan3107report.pdf,raw/clerk_legacy/rhoriuchi_jan3107amendment.pdf=orphan-not-chained;raw/clerk_legacy/rhoriuchi_jan3106amend.pdf=orphan-not-chained;raw/clerk_legacy/rhoriuchi_dissolutionreport07.pdf=orphan-not-chained,,38700.00,38754.00,sum-incremental,
salt_lake_county,Chuck Tripp,2006,County Council,At-Large C,per-period,chain-closure,0.00,0.00,0.00,chain-first-bb,0.00,0.00,True,4,4,4,4,,unknown,A,raw/clerk_legacy/ctripp_jan3107report.pdf;raw/clerk_legacy/20_june_tripp_chuck06.pdf;raw/clerk_legacy/ctripp_sept152006.pdf;raw/clerk_legacy/ctripp_oct312006.pdf,,,,,no itemized layer,
salt_lake_county,Don W. Johnstun,2006,County Council,At-Large C,per-period,chain-closure,229.85,229.85,0.00,chain-first-bb,229.85,0.00,True,3,3,2,2,,unknown,A-superseded,raw/clerk_legacy/dwjohnstun_apr52006.pdf;raw/clerk_legacy/djohnstun_jan3107report.pdf,raw/clerk_legacy/djohnstun_dissolutionreport07.pdf=orphan-not-chained,,459.70,459.70,sum-incremental,
salt_lake_county,Janice Auger,2006,County Council,At-Large C,undetermined,none,,,,,,,False,8,8,0,7,,unknown,,,,chain-broken: the longest balance chain (7 of 8 live filings) does not close,,,,
salt_lake_county,Jim Bradley,2006,County Council,At-Large C,per-period,chain-closure,79494.87,76976.71,307.62,chain-first-bb,79494.87,2826.23,True,10,10,6,6,1,unknown,A-superseded,raw/clerk_legacy/jbradley_jan3106.pdf;raw/clerk_legacy/jimbradley_april52006amendment.pdf;raw/clerk_legacy/20_june_bradley_jim06.pdf;raw/clerk_legacy/jbradley_sept152006.pdf;raw/clerk_legacy/jbradley_oct312006amendment.pdf;raw/clerk_legacy/jbradley_jan3107report.pdf,raw/clerk_legacy/jimbradley_september1506amendment.pdf=orphan-not-chained;raw/clerk_legacy/jbradley_apr52006.pdf=orphan-not-chained;raw/clerk_legacy/jbradley_oct312006.pdf=orphan-not-chained;raw/clerk_legacy/jimbradley_june2006amendment.pdf=orphan-not-chained,,79494.91,76976.71,sum-incremental,
salt_lake_county,Jimmy L. Cadman,2006,County Council,At-Large C,per-period,chain-closure,0.00,0.00,0.00,chain-first-bb,0.00,0.00,True,5,5,3,3,,unknown,A-superseded,raw/clerk_legacy/jcadman_oct312006.pdf;raw/clerk_legacy/jcadman_jan3107report.pdf;raw/clerk_legacy/jcadman_sept152006.pdf,raw/clerk_legacy/jcadman_smallbudgetapr52006.pdf=orphan-not-chained;raw/clerk_legacy/jcadman_dissolutionreport07.pdf=orphan-not-chained,,,,no itemized layer,
salt_lake_county,Benjamin Kendrick,2006,County Council,District 1,undetermined,none,,,,,,,,6,6,0,4,,unknown,,,,regime-conflict: period-only and cumulative-only filings coexist and no chain resolves them,,,,
salt_lake_county,Joe Hatch,2006,County Council,District 1,per-period,chain-closure,8715.00,3022.20,92.93,chain-first-bb,8715.00,5785.73,True,5,5,2,2,1,unknown,A-superseded,raw/clerk_legacy/jhatch_apr52006.pdf;raw/clerk_legacy/20_june_hatch_joe06.pdf,raw/clerk_legacy/jhatch_jan3107report.pdf=orphan-not-chained;raw/clerk_legacy/jhatch_oct312006.pdf=orphan-not-chained;raw/clerk_legacy/jhatch_sept152006.pdf=orphan-not-chained,,8715.00,3022.20,sum-incremental,
salt_lake_county,Lilli Decair,2006,County Council,District 1,per-period,chain-closure,0.00,0.00,0.00,chain-first-bb,0.00,0.00,True,4,4,4,4,,unknown,A,raw/clerk_legacy/ldecair_apr52006.pdf;raw/clerk_legacy/20_june_decair_lilli06.pdf;raw/clerk_legacy/ldecair_sept152006.pdf;raw/clerk_legacy/ldecair_oct312006.pdf,,,,,no itemized layer,
salt_lake_county,David Wilde,2006,County Council,District 3,per-period,chain-closure,20823.55,22946.87,2317.01,chain-first-bb,20823.55,193.69,True,9,9,3,3,1,unknown,A-superseded,raw/clerk_legacy/dwilde_sept152006.pdf;raw/clerk_legacy/dwilde_oct312006.pdf;raw/clerk_legacy/dwilde_jan3107report.pdf,raw/clerk_legacy/dwilde_amendapr52006.pdf=orphan-not-chained;raw/clerk_legacy/dwilde_apr52006.pdf=orphan-not-chained;raw/clerk_legacy/dwilde_sept152006amendment.pdf=orphan-not-chained;raw/clerk_legacy/dwilde_jan3106.pdf=orphan-not-chained;raw/clerk_legacy/20_june_wilde_david06.pdf=orphan-not-chained;raw/clerk_legacy/20_june_wilde_david06amendment.pdf=orphan-not-chained,,20803.55,22946.94,sum-incremental,
salt_lake_county,Diane Turner,2006,County Council,District 3,undetermined,none,,,,,,,False,4,4,0,3,,unknown,,,,chain-broken: the longest balance chain (3 of 4 live filings) does not close,,,,
salt_lake_county,Douglas C. Borba,2006,County Council,District 3,per-period,chain-closure,200.00,200.00,46.00,chain-first-bb,200.00,46.00,True,3,3,3,3,,unknown,A,raw/clerk_legacy/BordbaD_Council3_June2006.pdf;raw/clerk_legacy/dborba_apr52006.pdf;raw/clerk_legacy/20_june_borba_douglas06.pdf,,,,,not-comparable: itemized rows exist for only 1/3 governing filings,
salt_lake_county,Steven F. Shamy Sr.,2006,County Council,District 3,cumulative,filing-arithmetic,0.00,0.00,153.23,chain-first-bb,,0.00,False,3,3,1,2,,unknown,B,raw/clerk_legacy/20_june_shamy_steven06.pdf,raw/clerk_legacy/sshamy_apr52006.pdf=duplicate-restatement;raw/clerk_legacy/20_june_shamy_steven06dissolution.pdf=duplicate-restatement,,,,no itemized layer,
salt_lake_county,Deanna L. Taylor,2006,County Council,District 5,per-period,chain-closure,0.00,0.00,1012.30,chain-first-bb,0.00,1012.30,True,4,4,2,2,1,unknown,A-superseded,raw/clerk_legacy/dtaylor_oct312006.pdf;raw/clerk_legacy/dtaylor_jan3107report.pdf,raw/clerk_legacy/dtaylor_apr52006.pdf=orphan-not-chained;raw/clerk_legacy/dturner_dissolutionreport07.pdf=orphan-not-chained,,,,no itemized layer,
salt_lake_county,Jeff S. Allen,2006,County Council,District 5,per-period,chain-closure,20625.00,19179.29,6348.15,chain-first-bb,20625.00,7793.86,True,6,6,4,4,1,unknown,A-superseded,raw/clerk_legacy/20_june_allen_jeff06.pdf;raw/clerk_legacy/jallen_sept152006.pdf;raw/clerk_legacy/jallen_oct312006.pdf;raw/clerk_legacy/jallen_jan3107report.pdf,raw/clerk_legacy/jallen_apr52006.pdf=orphan-not-chained;raw/clerk_legacy/jeffallen_june20amendment.pdf=orphan-not-chained,,20625.00,18998.93,sum-incremental,
salt_lake_county,Nate Hendricks,2006,County Council,District 5,per-period,chain-closure,14844.14,13742.70,1418.58,chain-first-bb,14844.14,2520.02,True,6,6,4,4,,unknown,A-superseded,raw/clerk_legacy/nhendricks_oct312006.pdf;raw/clerk_legacy/nhendricks_jan3107report.pdf;raw/clerk_legacy/nhendricks_apr52006.pdf;raw/clerk_legacy/20_june_hendricks_nate06.pdf,raw/clerk_legacy/nhendricks_sept152006.pdf=orphan-not-chained;raw/clerk_legacy/nhendricks_dissolutionreport07.pdf=orphan-not-chained,,14844.14,13742.70,sum-incremental,
salt_lake_county,Russell A. Cannon,2006,County Council,District 5,undetermined,none,,,,,,,,3,3,0,1,,unknown,,,,"chain-broken: 1 of 3 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
salt_lake_county,B. Kent Morgan,2006,District Attorney,,undetermined,none,,,,,,,,3,3,0,1,,unknown,,,,"chain-broken: 3 of 3 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
salt_lake_county,Lohra Miller,2006,District Attorney,,per-period-single,single-filing,8462.43,7973.68,0.00,governing-report-bb,8462.43,488.75,,1,1,1,0,1,unknown,C,raw/clerk_legacy/lmiller_apr52006.pdf,,,8462.43,7973.68,sum-incremental,
salt_lake_county,Rob Latham,2006,District Attorney,,per-period,chain-closure,6080.40,6180.40,421.94,chain-first-bb,6080.40,321.94,True,6,6,5,5,,unknown,A-superseded,raw/clerk_legacy/rlatham_finalreport07.pdf;raw/clerk_legacy/rlatham_apr52006.pdf;raw/clerk_legacy/20_june_latham_rob06.pdf;raw/clerk_legacy/rlatham_sept152006.pdf;raw/clerk_legacy/rlatham_oct312006.pdf,raw/clerk_legacy/rlatham_dissolutionreport07.pdf=orphan-not-chained,,6080.40,6180.40,sum-incremental,
salt_lake_county,Sim Gill,2006,District Attorney,,undetermined,none,,,,,,,False,8,8,0,6,,unknown,,,,chain-broken: the longest balance chain (6 of 8 live filings) does not close,,,,
salt_lake_county,Peter Corroon,2006,Mayor,,per-period,chain-closure,120706.85,54705.18,4735.24,chain-first-bb,120706.85,70736.91,True,4,4,2,2,,unknown,A-superseded,raw/clerk_legacy/pcorroon_amendment13106.pdf;raw/clerk_legacy/pcorroon_jan3107.pdf,raw/clerk_legacy/pcorroon_jan3107amendment.pdf=orphan-not-chained;raw/clerk_legacy/pcorroon_jan3106.pdf=orphan-not-chained,,120706.85,54705.18,sum-incremental,
salt_lake_county,Gary Ott,2006,Recorder,,undetermined,none,,,,,,,False,7,7,0,3,,unknown,,,,regime-conflict: period-only and cumulative-only filings coexist and no chain resolves them,,,,
salt_lake_county,Leslie Reberg,2006,Recorder,,per-period,chain-closure,13083.34,9841.84,0.00,chain-first-bb,13083.34,3241.15,True,6,6,2,2,1,unknown,A-superseded,raw/clerk_legacy/lreberg_apr52006.pdf;raw/clerk_legacy/RebergL_Recorder_June2006Amend.pdf,raw/clerk_legacy/RebergL_Recorder_June2006.pdf=orphan-not-chained;raw/clerk_legacy/lreberg_oct312006.pdf=orphan-not-chained;raw/clerk_legacy/lreberg_sept152006.pdf=orphan-not-chained;raw/clerk_legacy/lreberg_jan3107report.pdf=orphan-not-chained,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
salt_lake_county,Aaron D. Kennard,2006,Sheriff,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 1 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
salt_lake_county,Brent Cardall,2006,Sheriff,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,"chain-broken: 2 of 2 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 1), so the periods cannot be proved disjoint and are never summed",,,,
salt_lake_county,James M Winder,2006,Sheriff,,per-period,chain-closure,123898.34,128791.62,4084.47,chain-first-bb,123898.34,-808.81,True,7,7,3,3,1,unknown,A-superseded,raw/clerk_legacy/jimwinder_sept152006amendment.pdf;raw/clerk_legacy/jwinder_oct312006.pdf;raw/clerk_legacy/jwinder_jan3107report.pdf,raw/clerk_legacy/jwinder_apr52006.pdf=orphan-not-chained;raw/clerk_legacy/jwinder_sept152006.pdf=orphan-not-chained;raw/clerk_legacy/20_june_winder_jim06.pdf=orphan-not-chained;raw/clerk_legacy/08_jwinder_jan31.pdf=orphan-not-chained,,122943.34,-86580.52,sum-incremental,
salt_lake_county,E. Dana Peck,2006,Surveyor,,per-period-single,single-filing,5000.00,574.92,0.00,governing-report-bb,5000.00,4425.08,,1,1,1,0,1,unknown,C,raw/clerk_legacy/dpeck_apr52006.pdf,,,5000.00,574.92,sum-incremental,
salt_lake_county,Kim W. Lundeberg,2006,Surveyor,,per-period,chain-closure,574.92,574.92,0.00,chain-first-bb,574.92,0.00,True,2,2,2,2,,unknown,A,raw/clerk_legacy/klundeberg_apr52006.pdf;raw/clerk_legacy/20_june_lundeberg_kim06.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
salt_lake_county,Reid Demman,2006,Surveyor,,per-period-single,single-filing,2750.00,1351.41,0.00,governing-report-bb,2750.00,1398.59,,1,1,1,0,1,unknown,C,raw/clerk_legacy/rdemman_apr52006.pdf,,,2750.00,1351.41,sum-incremental,
salt_lake_county,Billie Gay Larson,2006,Treasurer,,per-period,chain-closure,11028.87,5643.68,0.00,chain-first-bb,11028.87,5385.19,True,4,4,3,3,,unknown,A-superseded,raw/clerk_legacy/blarson_apr52006.pdf;raw/clerk_legacy/20_june_larson_billie06.pdf;raw/clerk_legacy/blarson_sept152006.pdf,raw/clerk_legacy/blarson_jan3107report.pdf=orphan-not-chained,,11028.87,5643.68,sum-incremental,
salt_lake_county,Kelton M. Baker,2006,Treasurer,,per-period,chain-closure,1950.11,1840.14,0.00,chain-first-bb,1950.11,109.97,True,3,3,2,2,,unknown,A-superseded,raw/clerk_legacy/kbaker_apr52006.pdf;raw/clerk_legacy/kbaker_oct312006.pdf,raw/clerk_legacy/kbaker_smallbudgetapr52006.pdf=orphan-not-chained,,1950.11,1840.14,sum-incremental,
salt_lake_county,Larry W. Richardson,2006,Treasurer,,per-period,chain-closure,3072.92,894.85,4629.05,chain-first-bb,3072.92,6807.12,True,2,2,2,2,,unknown,A,raw/clerk_legacy/lrichardson_jan3106.pdf;raw/clerk_legacy/lrichardson_apr52006.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
salt_lake_county,Carrie Dickson,2008,Clerk,,per-period-single,single-filing,0.00,0.00,50.00,governing-report-bb,0.00,50.00,,1,1,1,0,1,unknown,C,raw/clerk_legacy/09_cdickson_yearendsumm.pdf,,,,,no itemized layer,
salt_lake_county,Randy Horiuchi,2008,County Council,At-Large A,undetermined,none,,,,,,,,14,14,0,4,,unknown,,,,"chain-broken: 11 of 14 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 4), so the periods cannot be proved disjoint and are never summed",,,,
salt_lake_county,Steven L. DeBry,2008,County Council,At-Large A,per-period,chain-closure,30795.85,33020.85,2250.00,chain-first-bb,30795.85,25.00,True,6,6,4,4,1,unknown,A-superseded,raw/clerk_legacy/08_sdebry_june17report.pdf;raw/clerk_legacy/08_sdebry_amendmentsept1508.pdf;raw/clerk_legacy/08_sdebry_oct28report.pdf;raw/clerk_legacy/09_sdebry_yearendreport.pdf,raw/clerk_legacy/08_sdebry_april7.pdf=orphan-not-chained;raw/clerk_legacy/08_sdebry_september152008.pdf=orphan-not-chained,,30795.85,33020.85,sum-incremental,
salt_lake_county,Christian Burridge,2008,County Council,At-Large B,per-period-single,single-filing,783.60,783.60,0.00,governing-report-bb,783.60,0.00,,1,1,1,0,1,unknown,C,raw/clerk_legacy/cburridge_09_YearEnd.pdf,,,783.60,783.60,sum-incremental,
salt_lake_county,Jennifer Wilson,2008,County Council,At-Large B,per-period,chain-closure,195.00,228.00,77.49,chain-first-bb,195.00,44.49,True,3,3,3,3,,unknown,A,raw/clerk_legacy/08_jwilson_jan31.pdf;raw/clerk_legacy/09_jwilson_yearendsumm.pdf;raw/clerk_legacy/jwilson_09_YearEnd.pdf,,,,,not-comparable: itemized rows exist for only 2/3 governing filings,
salt_lake_county,Jim Bradley,2008,County Council,At-Large C,per-period,chain-closure,5407.39,7858.20,2826.23,chain-first-bb,5407.39,375.42,True,3,3,3,3,,unknown,A,raw/clerk_legacy/08_jbradley_jan31.pdf;raw/clerk_legacy/09_jbradley_yearendsumm.pdf;raw/clerk_legacy/jbradley_09_YearEnd.pdf,,,5407.39,7858.20,sum-incremental,
salt_lake_county,Jimmy L. Cadman,2008,County Council,At-Large C,per-period-single,single-filing,0.00,0.00,0.00,governing-report-bb,0.00,0.00,,1,1,1,0,1,unknown,C,raw/clerk_legacy/09_jcadman_yearendreport.pdf,,,,,no itemized layer,
salt_lake_county,Joe Hatch,2008,County Council,District 1,per-period,chain-closure,10146.06,10550.18,856.04,chain-first-bb,10146.06,451.92,True,2,2,2,2,,unknown,A,raw/clerk_legacy/09_joehatch_yearendreport.pdf;raw/clerk_legacy/jhatch_09_YearEnd.pdf,,,10146.06,10550.18,sum-incremental,
salt_lake_county,Michael Jensen,2008,County Council,District 2,per-period,chain-closure,96560.81,100847.90,4722.45,chain-first-bb,96560.81,435.36,True,8,8,7,7,,unknown,A-superseded,raw/clerk_legacy/08_mjensen_jan31.pdf;raw/clerk_legacy/08_mjensen_april7.pdf;raw/clerk_legacy/08_mjensen_june17report.pdf;raw/clerk_legacy/08_mjensen_september152008.pdf;raw/clerk_legacy/08_mjensen_oct28report.pdf;raw/clerk_legacy/09_mjensen_yearendreport.pdf;raw/clerk_legacy/mjensen_09_YearEnd.pdf,raw/clerk_legacy/MJensen08Jan31amended.pdf=orphan-not-chained,,96560.81,100857.90,sum-incremental,
salt_lake_county,Paul Pugmire,2008,County Council,District 2,per-period-single,single-filing,4004.47,1254.47,0.00,governing-report-bb,4004.47,2750.00,,1,1,1,0,1,unknown,C,raw/clerk_legacy/08_ppugmire_april7.pdf,,,4004.47,1254.47,sum-incremental,
salt_lake_county,David Wilde,2008,County Council,District 3,per-period,chain-closure,2014.84,206.77,193.69,chain-first-bb,2014.84,2001.76,True,3,3,3,3,,unknown,A,raw/clerk_legacy/08_dwilde_jan31.pdf;raw/clerk_legacy/09_dwilde_yearendreport.pdf;raw/clerk_legacy/dwilde_09_YearEnd.pdf,,,,,not-comparable: itemized rows exist for only 1/3 governing filings,
salt_lake_county,Jani Iwamoto,2008,County Council,District 4,per-period,chain-closure,109833.29,109721.49,0.00,chain-first-bb,109833.29,111.80,True,6,6,6,6,,unknown,A,raw/clerk_legacy/08_jiwamoto_april7.pdf;raw/clerk_legacy/08_jiwamoto_cojunereport.pdf;raw/clerk_legacy/08_jiwamoto_september152008.pdf;raw/clerk_legacy/08_jiwamoto_oct28report.pdf;raw/clerk_legacy/09_jiwamoto_yearendreport.pdf;raw/clerk_legacy/jiwamoto_09_YearEnd.pdf,,,109833.47,109721.49,sum-incremental,
salt_lake_county,Jonathan G. Jemming,2008,County Council,District 4,per-period-single,single-filing,895.01,895.01,0.00,governing-report-bb,895.01,0.00,,1,1,1,0,1,unknown,C,raw/clerk_legacy/08_jjemming_april7.pdf,,,895.01,895.01,sum-incremental,
salt_lake_county,Mark Crockett,2008,County Council,District 4,per-period,chain-closure,76205.50,73247.63,563.00,chain-first-bb,76205.50,3520.87,True,5,5,5,5,,unknown,A,raw/clerk_legacy/08_mcrockett_april7.pdf;raw/clerk_legacy/08_mcrockett_cojunereportAMEND.pdf;raw/clerk_legacy/08_mcrockett_september152008report.pdf;raw/clerk_legacy/08_mcrockett_oct28report.pdf;raw/clerk_legacy/09_mcrockett_yearendreport1.pdf,,,,,not-comparable: itemized rows exist for only 3/5 governing filings,
salt_lake_county,Jeff S. Allen,2008,County Council,District 5,undetermined,none,,,,,,,False,3,3,0,3,,unknown,,,,chain-broken: the longest balance chain (3 of 3 live filings) does not close,,,,
salt_lake_county,Max Burdick,2008,County Council,District 6,per-period,chain-closure,47823.61,45767.44,0.00,chain-first-bb,47823.61,2056.17,True,7,7,6,6,1,unknown,A-superseded,raw/clerk_legacy/08_mburdick_april7.pdf;raw/clerk_legacy/08_mburdick_lsbjunereport.pdf;raw/clerk_legacy/08_mburdick_september152008.pdf;raw/clerk_legacy/08_mburdick_oct28report.pdf;raw/clerk_legacy/09_mburdick_yearendreport.pdf;raw/clerk_legacy/mburdick_09_YearEnd.pdf,raw/clerk_legacy/08_mburdick_amendmentsept1508.pdf=orphan-not-chained,,47823.61,45767.44,sum-incremental,
salt_lake_county,Robert L. Warnick,2008,County Council,District 6,per-period-single,single-filing,154.47,154.47,0.00,governing-report-bb,154.47,0.00,,1,1,1,0,1,unknown,C,raw/clerk_legacy/08_rwarnick_april7.pdf,,,154.47,154.47,sum-incremental,
salt_lake_county,Sim Gill,2008,District Attorney,,per-period,chain-closure,75869.00,11198.93,1045.79,chain-first-bb,75869.00,65715.86,True,3,3,3,3,,unknown,A,raw/clerk_legacy/08_sgill_jan31.pdf;raw/clerk_legacy/09_sgill_yearendsumm2.pdf;raw/clerk_legacy/sgill_09_YearEnd.pdf,,,,,not-comparable: itemized rows exist for only 1/3 governing filings,
salt_lake_county,F. Joseph Irish,2008,Mayor,,per-period-single,single-filing,0.00,0.00,0.00,governing-report-bb,0.00,0.00,,1,1,1,0,1,unknown,C,raw/clerk_legacy/08_fjosephirish_april7.pdf,,,,,no itemized layer,
salt_lake_county,Leonard Olds,2008,Mayor,,per-period,chain-closure,845.23,845.23,0.00,chain-first-bb,845.23,0.00,True,2,2,2,2,,unknown,A,raw/clerk_legacy/08_lolds_oct28report.pdf;raw/clerk_legacy/09_lolds_yearendsumm.pdf,,,,,not-comparable: itemized rows exist for only 1/2 governing filings,
salt_lake_county,Michael Renckert,2008,Mayor,,undetermined,none,,,,,,,,8,8,0,4,,unknown,,,,"chain-broken: 7 of 8 live filings close on their own arithmetic, but their balances do not link into a chain (longest chain 4), so the periods cannot be proved disjoint and are never summed",,,,
