year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2009,municipal general,Mayor,,Holladay City Mayor,4013,Write-in,1,False
2009,municipal general,Mayor,,Holladay City Mayor,4014,E. BARRY TOPHAM,73,False
2009,municipal general,Mayor,,Holladay City Mayor,4014,DENNIS R. WEBB,84,False
2009,municipal general,Mayor,,Holladay City Mayor,4014,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4016,E. BARRY TOPHAM,96,False
2009,municipal general,Mayor,,Holladay City Mayor,4016,DENNIS R. WEBB,115,False
2009,municipal general,Mayor,,Holladay City Mayor,4016,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4018,E. BARRY TOPHAM,85,False
2009,municipal general,Mayor,,Holladay City Mayor,4018,DENNIS R. WEBB,158,False
2009,municipal general,Mayor,,Holladay City Mayor,4018,Write-in,1,False
2009,municipal general,Mayor,,Holladay City Mayor,4020,E. BARRY TOPHAM,83,False
2009,municipal general,Mayor,,Holladay City Mayor,4020,DENNIS R. WEBB,230,False
2009,municipal general,Mayor,,Holladay City Mayor,4020,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4022,E. BARRY TOPHAM,65,False
2009,municipal general,Mayor,,Holladay City Mayor,4022,DENNIS R. WEBB,74,False
2009,municipal general,Mayor,,Holladay City Mayor,4022,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4024,E. BARRY TOPHAM,98,False
2009,municipal general,Mayor,,Holladay City Mayor,4024,DENNIS R. WEBB,98,False
2009,municipal general,Mayor,,Holladay City Mayor,4024,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4025,E. BARRY TOPHAM,12,False
2009,municipal general,Mayor,,Holladay City Mayor,4025,DENNIS R. WEBB,16,False
2009,municipal general,Mayor,,Holladay City Mayor,4025,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4026,E. BARRY TOPHAM,26,False
2009,municipal general,Mayor,,Holladay City Mayor,4026,DENNIS R. WEBB,29,False
2009,municipal general,Mayor,,Holladay City Mayor,4026,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4027,E. BARRY TOPHAM,67,False
2009,municipal general,Mayor,,Holladay City Mayor,4027,DENNIS R. WEBB,41,False
2009,municipal general,Mayor,,Holladay City Mayor,4027,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4028,E. BARRY TOPHAM,50,False
2009,municipal general,Mayor,,Holladay City Mayor,4028,DENNIS R. WEBB,59,False
2009,municipal general,Mayor,,Holladay City Mayor,4028,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4166,E. BARRY TOPHAM,127,False
2009,municipal general,Mayor,,Holladay City Mayor,4166,DENNIS R. WEBB,148,False
2009,municipal general,Mayor,,Holladay City Mayor,4166,Write-in,0,False
2009,municipal general,Mayor,,Holladay City Mayor,4167,E. BARRY TOPHAM,51,False
2009,municipal general,Mayor,,Holladay City Mayor,4167,DENNIS R. WEBB,103,False
2009,municipal general,Mayor,,Holladay City Mayor,4167,Write-in,1,False
2009,municipal general,Mayor,,Holladay City Mayor,4168,E. BARRY TOPHAM,70,False
2009,municipal general,Mayor,,Holladay City Mayor,4168,DENNIS R. WEBB,66,False
2009,municipal general,Mayor,,Holladay City Mayor,4168,Write-in,1,False
2009,municipal general,Mayor,,Holladay City Mayor,4182,E. BARRY TOPHAM,133,False
2009,municipal general,Mayor,,Holladay City Mayor,4182,DENNIS R. WEBB,158,False
2009,municipal general,Mayor,,Holladay City Mayor,4182,Write-in,2,False
2009,municipal general,Mayor,,Holladay City Mayor,4194,E. BARRY TOPHAM,96,False
2009,municipal general,Mayor,,Holladay City Mayor,4194,DENNIS R. WEBB,125,False
2009,municipal general,Mayor,,Holladay City Mayor,4194,Write-in,2,False
2009,municipal general,Mayor,,Holladay City Mayor,4276,E. BARRY TOPHAM,116,False
2009,municipal general,Mayor,,Holladay City Mayor,4276,DENNIS R. WEBB,133,False
2009,municipal general,Mayor,,Holladay City Mayor,4276,Write-in,0,False
2009,municipal primary,Council,1,Holladay City Council District 1,4000,OMAR T. LEEMAN,12,False
2009,municipal primary,Council,1,Holladay City Council District 1,4000,GRANT G ORTON,32,False
2009,municipal primary,Council,1,Holladay City Council District 1,4000,SABRINA R. PETERSEN,100,False
2009,municipal primary,Council,1,Holladay City Council District 1,4000,CAROL SCOTT,22,False
2009,municipal primary,Council,1,Holladay City Council District 1,4000,PAUL C. STANWORTH,1,False
2009,municipal primary,Council,1,Holladay City Council District 1,4002,OMAR T. LEEMAN,9,False
2009,municipal primary,Council,1,Holladay City Council District 1,4002,GRANT G ORTON,26,False
2009,municipal primary,Council,1,Holladay City Council District 1,4002,SABRINA R. PETERSEN,109,False
2009,municipal primary,Council,1,Holladay City Council District 1,4002,CAROL SCOTT,11,False
2009,municipal primary,Council,1,Holladay City Council District 1,4002,PAUL C. STANWORTH,0,False
2009,municipal primary,Council,1,Holladay City Council District 1,4004,OMAR T. LEEMAN,46,False
2009,municipal primary,Council,1,Holladay City Council District 1,4004,GRANT G ORTON,18,False
2009,municipal primary,Council,1,Holladay City Council District 1,4004,SABRINA R. PETERSEN,43,False
2009,municipal primary,Council,1,Holladay City Council District 1,4004,CAROL SCOTT,24,False
2009,municipal primary,Council,1,Holladay City Council District 1,4004,PAUL C. STANWORTH,4,False
2009,municipal primary,Council,1,Holladay City Council District 1,4005,OMAR T. LEEMAN,7,False
2009,municipal primary,Council,1,Holladay City Council District 1,4005,GRANT G ORTON,11,False
2009,municipal primary,Council,1,Holladay City Council District 1,4005,SABRINA R. PETERSEN,10,False
2009,municipal primary,Council,1,Holladay City Council District 1,4005,CAROL SCOTT,102,False
2009,municipal primary,Council,1,Holladay City Council District 1,4005,PAUL C. STANWORTH,8,False
2009,municipal primary,Council,1,Holladay City Council District 1,4006,OMAR T. LEEMAN,11,False
2009,municipal primary,Council,1,Holladay City Council District 1,4006,GRANT G ORTON,18,False
2009,municipal primary,Council,1,Holladay City Council District 1,4006,SABRINA R. PETERSEN,111,False
2009,municipal primary,Council,1,Holladay City Council District 1,4006,CAROL SCOTT,38,False
2009,municipal primary,Council,1,Holladay City Council District 1,4006,PAUL C. STANWORTH,2,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL001,LYNN H. PACE,53,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL001,Write-in,2,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL002,LYNN H. PACE,45,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL002,Write-in,0,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL003,LYNN H. PACE,93,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL003,Write-in,10,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL004,LYNN H. PACE,78,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL004,Write-in,11,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL006,LYNN H. PACE,90,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL006,Write-in,0,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL007,LYNN H. PACE,127,False
2011,municipal general,Council,2,Holladay City Council District 2,HOL007,Write-in,11,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL012,STEVEN H. GUNN,135,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL012,ROBERT (BOB) NESLEN,57,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL012,Write-in,0,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL019,STEVEN H. GUNN,47,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL019,ROBERT (BOB) NESLEN,39,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL019,Write-in,1,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL020,STEVEN H. GUNN,55,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL020,ROBERT (BOB) NESLEN,53,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL020,Write-in,2,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL021,STEVEN H. GUNN,88,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL021,ROBERT (BOB) NESLEN,153,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL021,Write-in,0,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL022,STEVEN H. GUNN,53,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL022,ROBERT (BOB) NESLEN,56,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL022,Write-in,1,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL023,STEVEN H. GUNN,92,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL023,ROBERT (BOB) NESLEN,53,False
2011,municipal general,Council,4,Holladay City Council District 4,HOL023,Write-in,0,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL018,ANNETTE MALEN,67,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL018,J. JAMES PALMER,100,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL018,Write-in,0,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL024,ANNETTE MALEN,132,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL024,J. JAMES PALMER,68,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL024,Write-in,1,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL025,ANNETTE MALEN,64,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL025,J. JAMES PALMER,86,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL025,Write-in,0,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL026,ANNETTE MALEN,41,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL026,J. JAMES PALMER,58,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL026,Write-in,0,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL027,ANNETTE MALEN,20,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL027,J. JAMES PALMER,2,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL027,Write-in,0,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL028,ANNETTE MALEN,34,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL028,J. JAMES PALMER,51,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL028,Write-in,0,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL029,ANNETTE MALEN,13,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL029,J. JAMES PALMER,27,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL029,Write-in,0,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL030,ANNETTE MALEN,20,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL030,J. JAMES PALMER,36,False
2011,municipal general,Council,5,Holladay City Council District 5,HOL030,Write-in,0,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL012,DAVID K. BROADBENT,6,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL012,STEVEN H. GUNN,85,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL012,ROBERT (BOB) NESLEN,38,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL012,J. DANIEL SCHOENFELD,5,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL019,DAVID K. BROADBENT,29,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL019,STEVEN H. GUNN,12,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL019,ROBERT (BOB) NESLEN,17,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL019,J. DANIEL SCHOENFELD,7,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL020,DAVID K. BROADBENT,51,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL020,STEVEN H. GUNN,6,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL020,ROBERT (BOB) NESLEN,18,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL020,J. DANIEL SCHOENFELD,10,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL021,DAVID K. BROADBENT,5,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL021,STEVEN H. GUNN,30,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL021,ROBERT (BOB) NESLEN,93,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL021,J. DANIEL SCHOENFELD,17,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL022,DAVID K. BROADBENT,2,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL022,STEVEN H. GUNN,22,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL022,ROBERT (BOB) NESLEN,40,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL022,J. DANIEL SCHOENFELD,11,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL023,DAVID K. BROADBENT,50,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL023,STEVEN H. GUNN,20,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL023,ROBERT (BOB) NESLEN,27,False
2011,municipal primary,Council,4,Holladay City Council District 4,HOL023,J. DANIEL SCHOENFELD,4,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL005,SABRINA R. PETERSEN,79,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL005,Write-in,12,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL008,SABRINA R. PETERSEN,161,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL008,Write-in,7,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL009,SABRINA R. PETERSEN,139,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL009,Write-in,2,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL010,SABRINA R. PETERSEN,142,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL010,Write-in,16,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL011,SABRINA R. PETERSEN,179,False
2013,municipal general,Council,1,Holladay City Council District 1,HOL011,Write-in,9,False
2013,municipal general,Council,3,Holladay City Council District 3,HOL013,PATRICIA ANN PIGNANELLI,211,False
2013,municipal general,Council,3,Holladay City Council District 3,HOL013,Write-in,12,False
2013,municipal general,Council,3,Holladay City Council District 3,HOL015,PATRICIA ANN PIGNANELLI,162,False
2013,municipal general,Council,3,Holladay City Council District 3,HOL015,Write-in,7,False
