body,pmn_body_id,notice_id,notice_url,notice_title,date,notice_date,audio_url,pmn_file_id,audio_filename,media_type,category
Council,5823,421871,https://www.utah.gov/pmn/sitemap/notice/421871.html,Agenda,2017-10-10,2017-10-10,https://www.utah.gov/pmn/files/335379.MP3,335379,171010_0014.MP3,mp3,Audio Recording
Council,5823,428671,https://www.utah.gov/pmn/sitemap/notice/428671.html,Agenda,2017-11-13,2017-11-13,https://www.utah.gov/pmn/files/346855.MP3,346855,171113_0015.MP3,mp3,Audio Recording
Council,5823,433701,https://www.utah.gov/pmn/sitemap/notice/433701.html,Agenda,2017-12-11,2017-12-11,https://www.utah.gov/pmn/files/354387.MP3,354387,171211_0017.MP3,mp3,Audio Recording
Council,5823,436251,https://www.utah.gov/pmn/sitemap/notice/436251.html,Agenda,2017-12-21,2017-12-21,https://www.utah.gov/pmn/files/357253.MP3,357253,171221_0018.MP3,mp3,Audio Recording
Council,5823,438559,https://www.utah.gov/pmn/sitemap/notice/438559.html,Agenda,2018-01-08,2018-01-08,https://www.utah.gov/pmn/files/360531.MP3,360531,180108_0019.MP3,mp3,Audio Recording
Council,5823,438559,https://www.utah.gov/pmn/sitemap/notice/438559.html,Agenda,2018-01-08,2018-01-08,https://www.utah.gov/pmn/files/360533.MP3,360533,180108_0020.MP3,mp3,Audio Recording
Council,5823,445849,https://www.utah.gov/pmn/sitemap/notice/445849.html,Agenda,2018-02-12,2018-02-12,https://www.utah.gov/pmn/files/370205.MP3,370205,180212_0021.MP3,mp3,Audio Recording
Council,5823,445849,https://www.utah.gov/pmn/sitemap/notice/445849.html,Agenda,2018-02-12,2018-02-12,https://www.utah.gov/pmn/files/370207.MP3,370207,180212_0022.MP3,mp3,Audio Recording
Council,5823,449085,https://www.utah.gov/pmn/sitemap/notice/449085.html,Agenda,2018-02-27,2018-02-27,https://www.utah.gov/pmn/files/374983.MP3,374983,180228_0022.MP3,mp3,Audio Recording
Council,5823,451805,https://www.utah.gov/pmn/sitemap/notice/451805.html,Agenda,2018-03-12,2018-03-12,https://www.utah.gov/pmn/files/378595.MP3,378595,180313_0023.MP3,mp3,Audio Recording
Council,5823,451805,https://www.utah.gov/pmn/sitemap/notice/451805.html,Agenda,2018-03-12,2018-03-12,https://www.utah.gov/pmn/files/378597.MP3,378597,180313_0024.MP3,mp3,Audio Recording
Council,5823,456713,https://www.utah.gov/pmn/sitemap/notice/456713.html,Agenda,2018-04-09,2018-04-09,https://www.utah.gov/pmn/files/386663.mp3,386663,04-09-18.mp3,mp3,Audio Recording
Council,5823,464479,https://www.utah.gov/pmn/sitemap/notice/464479.html,Agenda,2018-05-14,2018-05-14,https://www.utah.gov/pmn/files/396449.MP3,396449,180514_0028.MP3,mp3,Audio Recording
Council,5823,464479,https://www.utah.gov/pmn/sitemap/notice/464479.html,Agenda,2018-05-14,2018-05-14,https://www.utah.gov/pmn/files/396451.MP3,396451,180514_0029.MP3,mp3,Audio Recording
Council,5823,469667,https://www.utah.gov/pmn/sitemap/notice/469667.html,Agenda,2018-06-11,2018-06-11,https://www.utah.gov/pmn/files/404257.MP3,404257,06-11-18.MP3,mp3,Audio Recording
Council,5823,474799,https://www.utah.gov/pmn/sitemap/notice/474799.html,Agenda,2018-07-09,2018-07-09,https://www.utah.gov/pmn/files/411135.MP3,411135,07-09-18 Mayor&#039;s Meeting.MP3,mp3,Audio Recording
Council,5823,474799,https://www.utah.gov/pmn/sitemap/notice/474799.html,Agenda,2018-07-09,2018-07-09,https://www.utah.gov/pmn/files/411139.MP3,411139,07-09-18 Public Meeting.MP3,mp3,Audio Recording
Council,5823,474799,https://www.utah.gov/pmn/sitemap/notice/474799.html,Agenda,2018-07-09,2018-07-09,https://www.utah.gov/pmn/files/411137.MP3,411137,07-09-18 Staff Meeting.MP3,mp3,Audio Recording
Council,5823,478323,https://www.utah.gov/pmn/sitemap/notice/478323.html,Agenda,2018-07-30,2018-07-30,https://www.utah.gov/pmn/files/416051.MP3,416051,180730_0035.MP3,mp3,Audio Recording
Council,5823,480883,https://www.utah.gov/pmn/sitemap/notice/480883.html,Agenda,2018-08-13,2018-08-13,https://www.utah.gov/pmn/files/419273.MP3,419273,180813_0036.MP3,mp3,Audio Recording
Council,5823,480883,https://www.utah.gov/pmn/sitemap/notice/480883.html,Agenda,2018-08-13,2018-08-13,https://www.utah.gov/pmn/files/419275.MP3,419275,180813_0037.MP3,mp3,Audio Recording
Council,5823,485669,https://www.utah.gov/pmn/sitemap/notice/485669.html,Agenda,2018-09-10,2018-09-10,https://www.utah.gov/pmn/files/426269.MP3,426269,180910_0038.MP3,mp3,Audio Recording
Council,5823,485669,https://www.utah.gov/pmn/sitemap/notice/485669.html,Agenda,2018-09-10,2018-09-10,https://www.utah.gov/pmn/files/426271.MP3,426271,180910_0039.MP3,mp3,Audio Recording
Council,5823,490995,https://www.utah.gov/pmn/sitemap/notice/490995.html,Agenda,2018-10-08,2018-10-08,https://www.utah.gov/pmn/files/433701.MP3,433701,181008_0040.MP3,mp3,Audio Recording
Council,5823,490995,https://www.utah.gov/pmn/sitemap/notice/490995.html,Agenda,2018-10-08,2018-10-08,https://www.utah.gov/pmn/files/433703.MP3,433703,181008_0041.MP3,mp3,Audio Recording
Council,5823,490995,https://www.utah.gov/pmn/sitemap/notice/490995.html,Agenda,2018-10-08,2018-10-08,https://www.utah.gov/pmn/files/433705.MP3,433705,181008_0042.MP3,mp3,Audio Recording
Council,5823,490995,https://www.utah.gov/pmn/sitemap/notice/490995.html,Agenda,2018-10-08,2018-10-08,https://www.utah.gov/pmn/files/433707.MP3,433707,181008_0043.MP3,mp3,Audio Recording
Council,5823,493899,https://www.utah.gov/pmn/sitemap/notice/493899.html,Agenda,2018-10-22,2018-10-22,https://www.utah.gov/pmn/files/437835.MP3,437835,181022_0044.MP3,mp3,Audio Recording
Council,5823,497667,https://www.utah.gov/pmn/sitemap/notice/497667.html,Agenda,2018-11-13,2018-11-13,https://www.utah.gov/pmn/files/443337.MP3,443337,181113_0045.MP3,mp3,Audio Recording
Council,5823,497667,https://www.utah.gov/pmn/sitemap/notice/497667.html,Agenda,2018-11-13,2018-11-13,https://www.utah.gov/pmn/files/443339.MP3,443339,181113_0046.MP3,mp3,Audio Recording
Council,5823,502945,https://www.utah.gov/pmn/sitemap/notice/502945.html,Agenda,2018-12-10,2018-12-10,https://www.utah.gov/pmn/files/451209.MP3,451209,181210_0047.MP3,mp3,Audio Recording
Council,5823,502945,https://www.utah.gov/pmn/sitemap/notice/502945.html,Agenda,2018-12-10,2018-12-10,https://www.utah.gov/pmn/files/451211.MP3,451211,181210_0048.MP3,mp3,Audio Recording
Council,5823,502945,https://www.utah.gov/pmn/sitemap/notice/502945.html,Agenda,2018-12-10,2018-12-10,https://www.utah.gov/pmn/files/451213.MP3,451213,181210_0049.MP3,mp3,Audio Recording
Council,5823,504553,https://www.utah.gov/pmn/sitemap/notice/504553.html,Agenda,2018-12-17,2018-12-17,https://www.utah.gov/pmn/files/453411.MP3,453411,181217_0050.MP3,mp3,Audio Recording
Council,5823,509371,https://www.utah.gov/pmn/sitemap/notice/509371.html,Agenda,2019-01-14,2019-01-14,https://www.utah.gov/pmn/files/459289.MP3,459289,190114_0052.MP3,mp3,Audio Recording
Council,5823,514615,https://www.utah.gov/pmn/sitemap/notice/514615.html,Agenda,2019-02-11,2019-02-11,https://www.utah.gov/pmn/files/467127.MP3,467127,190211_0054.MP3,mp3,Audio Recording
Council,5823,514615,https://www.utah.gov/pmn/sitemap/notice/514615.html,Agenda,2019-02-11,2019-02-11,https://www.utah.gov/pmn/files/467129.MP3,467129,190211_0055.MP3,mp3,Audio Recording
Council,5823,520589,https://www.utah.gov/pmn/sitemap/notice/520589.html,Agenda,2019-03-11,2019-03-11,https://www.utah.gov/pmn/files/476105.MP3,476105,190311_0056.MP3,mp3,Audio Recording
Council,5823,520589,https://www.utah.gov/pmn/sitemap/notice/520589.html,Agenda,2019-03-11,2019-03-11,https://www.utah.gov/pmn/files/476107.MP3,476107,190311_0057.MP3,mp3,Audio Recording
Council,5823,526263,https://www.utah.gov/pmn/sitemap/notice/526263.html,Agenda,2019-04-08,2019-04-08,https://www.utah.gov/pmn/files/484145.MP3,484145,190408_0058.MP3,mp3,Audio Recording
Council,5823,526263,https://www.utah.gov/pmn/sitemap/notice/526263.html,Agenda,2019-04-08,2019-04-08,https://www.utah.gov/pmn/files/484147.MP3,484147,190408_0059.MP3,mp3,Audio Recording
Council,5823,533835,https://www.utah.gov/pmn/sitemap/notice/533835.html,Agenda,2019-05-13,2019-05-13,https://www.utah.gov/pmn/files/494247.MP3,494247,190513_0060.MP3,mp3,Audio Recording
Council,5823,533835,https://www.utah.gov/pmn/sitemap/notice/533835.html,Agenda,2019-05-13,2019-05-13,https://www.utah.gov/pmn/files/494249.MP3,494249,190513_0061.MP3,mp3,Audio Recording
Council,5823,539651,https://www.utah.gov/pmn/sitemap/notice/539651.html,Agenda,2019-06-10,2019-06-10,https://www.utah.gov/pmn/files/502523.MP3,502523,190610_0062.MP3,mp3,Audio Recording
Council,5823,539651,https://www.utah.gov/pmn/sitemap/notice/539651.html,Agenda,2019-06-10,2019-06-10,https://www.utah.gov/pmn/files/502525.MP3,502525,190610_0063.MP3,mp3,Audio Recording
Council,5823,545381,https://www.utah.gov/pmn/sitemap/notice/545381.html,Agenda,2019-07-08,2019-07-08,https://www.utah.gov/pmn/files/511079.MP3,511079,190708_0064.MP3,mp3,Audio Recording
Council,5823,545381,https://www.utah.gov/pmn/sitemap/notice/545381.html,Agenda,2019-07-08,2019-07-08,https://www.utah.gov/pmn/files/511081.MP3,511081,190708_0065.MP3,mp3,Audio Recording
Council,5823,546695,https://www.utah.gov/pmn/sitemap/notice/546695.html,Public Hearing,2019-07-22,2019-07-22,https://www.utah.gov/pmn/files/514695.MP3,514695,190722_0066.MP3,mp3,Audio Recording
Council,5823,551339,https://www.utah.gov/pmn/sitemap/notice/551339.html,Agenda,2019-08-12,2019-08-12,https://www.utah.gov/pmn/files/519937.MP3,519937,190912_0069.MP3,mp3,Audio Recording
Council,5823,551339,https://www.utah.gov/pmn/sitemap/notice/551339.html,Agenda,2019-08-12,2019-08-12,https://www.utah.gov/pmn/files/519939.MP3,519939,190912_0070.MP3,mp3,Audio Recording
Council,5823,556999,https://www.utah.gov/pmn/sitemap/notice/556999.html,Agenda,2019-09-09,2019-09-09,https://www.utah.gov/pmn/files/529197.MP3,529197,191010_0071.MP3,mp3,Audio Recording
Council,5823,556999,https://www.utah.gov/pmn/sitemap/notice/556999.html,Agenda,2019-09-09,2019-09-09,https://www.utah.gov/pmn/files/529199.MP3,529199,191010_0072.MP3,mp3,Audio Recording
Council,5823,560049,https://www.utah.gov/pmn/sitemap/notice/560049.html,Agenda,2019-09-23,2019-09-23,https://www.utah.gov/pmn/files/535327.MP3,535327,09-23-19 Part 1.MP3,mp3,Audio Recording
Council,5823,560049,https://www.utah.gov/pmn/sitemap/notice/560049.html,Agenda,2019-09-23,2019-09-23,https://www.utah.gov/pmn/files/535329.MP3,535329,09-23-19 Part 2.MP3,mp3,Audio Recording
Council,5823,569109,https://www.utah.gov/pmn/sitemap/notice/569109.html,Agenda,2019-11-12,2019-11-12,https://www.utah.gov/pmn/files/549815.MP3,549815,11-12-19 Public Meeting.MP3,mp3,Audio Recording
Council,5823,569109,https://www.utah.gov/pmn/sitemap/notice/569109.html,Agenda,2019-11-12,2019-11-12,https://www.utah.gov/pmn/files/549813.MP3,549813,11-12-19 Staff Meeting.MP3,mp3,Audio Recording
Council,5823,571157,https://www.utah.gov/pmn/sitemap/notice/571157.html,Board of Canvassers,2019-11-19,2019-11-19,https://www.utah.gov/pmn/files/550713.MP3,550713,191119_0082.MP3,mp3,Audio Recording
Council,5823,569055,https://www.utah.gov/pmn/sitemap/notice/569055.html,Public Notice,2019-11-19,2019-11-19,https://www.utah.gov/pmn/files/550715.MP3,550715,191119_0083.MP3,mp3,Audio Recording
Council,5823,575495,https://www.utah.gov/pmn/sitemap/notice/575495.html,Agenda,2019-12-09,2019-12-09,https://www.utah.gov/pmn/files/557107.MP3,557107,191209_0084.MP3,mp3,Audio Recording
Council,5823,575495,https://www.utah.gov/pmn/sitemap/notice/575495.html,Agenda,2019-12-09,2019-12-09,https://www.utah.gov/pmn/files/557109.MP3,557109,191209_0085.MP3,mp3,Audio Recording
Council,5823,576543,https://www.utah.gov/pmn/sitemap/notice/576543.html,Public Hearing,2019-12-20,2019-12-20,https://www.utah.gov/pmn/files/560115.MP3,560115,191220_0086.MP3,mp3,Audio Recording
Council,5823,581551,https://www.utah.gov/pmn/sitemap/notice/581551.html,Agenda,2020-01-13,2020-01-13,https://www.utah.gov/pmn/files/566552.mp3,566552,01-13-20 Public Meeting.mp3,mp3,Audio Recording
Council,5823,581551,https://www.utah.gov/pmn/sitemap/notice/581551.html,Agenda,2020-01-13,2020-01-13,https://www.utah.gov/pmn/files/566554.mp3,566554,01-13-20 Staff Meeting.mp3,mp3,Audio Recording
Council,5823,593451,https://www.utah.gov/pmn/sitemap/notice/593451.html,Agenda,2020-03-10,2020-03-10,https://www.utah.gov/pmn/files/585197.MP3,585197,200310_0004.MP3,mp3,Audio Recording
Council,5823,593451,https://www.utah.gov/pmn/sitemap/notice/593451.html,Agenda,2020-03-10,2020-03-10,https://www.utah.gov/pmn/files/585199.MP3,585199,200310_0005.MP3,mp3,Audio Recording
Council,5823,597941,https://www.utah.gov/pmn/sitemap/notice/597941.html,Agenda,2020-04-06,2020-04-06,https://www.utah.gov/pmn/files/590167.MP3,590167,04-06-20.MP3,mp3,Audio Recording
Council,5823,603911,https://www.utah.gov/pmn/sitemap/notice/603911.html,Agenda,2020-05-11,2020-05-11,https://www.utah.gov/pmn/files/600281.MP3,600281,05-11-20.MP3,mp3,Audio Recording
Planning Commission,1561,602249,https://www.utah.gov/pmn/sitemap/notice/602249.html,Kearns Metro Township Planning Commission,2020-05-11,2020-05-11,https://www.utah.gov/pmn/files/619853.MP3,619853,200511_KearnsPC_MtgRecording.MP3,mp3,Audio Recording
Council,5823,606251,https://www.utah.gov/pmn/sitemap/notice/606251.html,Agenda,2020-05-20,2020-05-20,https://www.utah.gov/pmn/files/612954.MP3,612954,05-20-20.MP3,mp3,Audio Recording
Council,5823,609795,https://www.utah.gov/pmn/sitemap/notice/609795.html,Agenda,2020-06-08,2020-06-08,https://www.utah.gov/pmn/files/612964.MP3,612964,06-08-20.MP3,mp3,Audio Recording
Council,5823,613819,https://www.utah.gov/pmn/sitemap/notice/613819.html,Agenda,2020-06-25,2020-06-25,https://www.utah.gov/pmn/files/615413.MP3,615413,06-25-20.MP3,mp3,Audio Recording
Council,5823,616753,https://www.utah.gov/pmn/sitemap/notice/616753.html,Agenda,2020-07-13,2020-07-13,https://www.utah.gov/pmn/files/619765.mp3,619765,07-13-20.mp3,mp3,Audio Recording
Planning Commission,1561,614697,https://www.utah.gov/pmn/sitemap/notice/614697.html,Kearns Metro Township Planning Commission,2020-07-13,2020-07-13,https://www.utah.gov/pmn/files/619855.MP3,619855,200713_KearnsPC_MtgRecording1of3.MP3,mp3,Audio Recording
Planning Commission,1561,614697,https://www.utah.gov/pmn/sitemap/notice/614697.html,Kearns Metro Township Planning Commission,2020-07-13,2020-07-13,https://www.utah.gov/pmn/files/619857.MP3,619857,200713_KearnsPC_MtgRecording2of3.MP3,mp3,Audio Recording
Planning Commission,1561,614697,https://www.utah.gov/pmn/sitemap/notice/614697.html,Kearns Metro Township Planning Commission,2020-07-13,2020-07-13,https://www.utah.gov/pmn/files/619859.MP3,619859,200713_KearnsPC_MtgRecording3of3.MP3,mp3,Audio Recording
Council,5823,618077,https://www.utah.gov/pmn/sitemap/notice/618077.html,Agenda,2020-07-21,2020-07-21,https://www.utah.gov/pmn/files/647495.MP3,647495,07-21-20.MP3,mp3,Audio Recording
Council,5823,620183,https://www.utah.gov/pmn/sitemap/notice/620183.html,Notice,2020-08-10,2020-08-10,https://www.utah.gov/pmn/files/627535.mp3,627535,08-10-20.mp3,mp3,Audio Recording
Planning Commission,1561,619829,https://www.utah.gov/pmn/sitemap/notice/619829.html,Kearns Metro Township Planning Commission,2020-08-10,2020-08-10,https://www.utah.gov/pmn/files/627551.MP3,627551,200810_KearnsPC_MtgRecording1of2.MP3,mp3,Audio Recording
Planning Commission,1561,619829,https://www.utah.gov/pmn/sitemap/notice/619829.html,Kearns Metro Township Planning Commission,2020-08-10,2020-08-10,https://www.utah.gov/pmn/files/627553.MP3,627553,200810_KearnsPC_MtgRecording2of2.MP3,mp3,Audio Recording
Council,5823,628673,https://www.utah.gov/pmn/sitemap/notice/628673.html,Agenda,2020-09-14,2020-09-14,https://www.utah.gov/pmn/files/647497.mp3,647497,09-14-20.mp3,mp3,Audio Recording
Planning Commission,1561,631643,https://www.utah.gov/pmn/sitemap/notice/631643.html,Kearns Metro Township Planning Commission,2020-10-12,2020-10-12,https://www.utah.gov/pmn/files/647501.MP3,647501,201012_KearnsPC_MtgRecording.MP3,mp3,Audio Recording
Council,5823,636081,https://www.utah.gov/pmn/sitemap/notice/636081.html,Agenda,2020-10-22,2020-10-22,https://www.utah.gov/pmn/files/669823.mp3,669823,10-22-20.mp3,mp3,Audio Recording
Planning Commission,1561,637781,https://www.utah.gov/pmn/sitemap/notice/637781.html,Kearns Metro Township Planning Commission,2020-11-09,2020-11-09,https://www.utah.gov/pmn/files/656595.MP3,656595,201109_KearnsPC_MtgRecording.MP3,mp3,Audio Recording
Council,5823,641833,https://www.utah.gov/pmn/sitemap/notice/641833.html,Agenda,2020-11-19,2020-11-19,https://www.utah.gov/pmn/files/669835.MP3,669835,201119_001.MP3,mp3,Audio Recording
Council,5823,641511,https://www.utah.gov/pmn/sitemap/notice/641511.html,Public Hearing,2020-11-25,2020-11-25,https://www.utah.gov/pmn/files/669837.mp3,669837,11-25-20.mp3,mp3,Audio Recording
Council,5823,643123,https://www.utah.gov/pmn/sitemap/notice/643123.html,Agenda,2020-11-30,2020-11-30,https://www.utah.gov/pmn/files/669843.mp3,669843,11-30-20.mp3,mp3,Audio Recording
Council,5823,644027,https://www.utah.gov/pmn/sitemap/notice/644027.html,Agenda,2020-12-03,2020-12-03,https://www.utah.gov/pmn/files/669845.m4a,669845,12-03-20 Part 1.m4a,m4a,Audio Recording
Council,5823,644027,https://www.utah.gov/pmn/sitemap/notice/644027.html,Agenda,2020-12-03,2020-12-03,https://www.utah.gov/pmn/files/669847.m4a,669847,12-03-20 Part 2.m4a,m4a,Audio Recording
Planning Commission,1561,643993,https://www.utah.gov/pmn/sitemap/notice/643993.html,Kearns Metro Township Planning Commission,2020-12-14,2020-12-14,https://www.utah.gov/pmn/files/667861.MP3,667861,201214_KearnsPC_MtgRecording.MP3,mp3,Audio Recording
Council,5823,647883,https://www.utah.gov/pmn/sitemap/notice/647883.html,Agenda,2020-12-28,2020-12-28,https://www.utah.gov/pmn/files/684783.MP3,684783,12-28-20.MP3,mp3,Audio Recording
Council,5823,650253,https://www.utah.gov/pmn/sitemap/notice/650253.html,Agenda,2021-01-11,2021-01-11,https://www.utah.gov/pmn/files/674511.MP3,674511,01-11-21.MP3,mp3,Audio Recording
Planning Commission,1561,649389,https://www.utah.gov/pmn/sitemap/notice/649389.html,Kearns Metro Township General Plan Steering Committee,2021-01-25,2021-01-25,https://www.utah.gov/pmn/files/679341.MP3,679341,210125_KearnsGPSC_MtgRecording.MP3,mp3,Audio Recording
Council,5823,656503,https://www.utah.gov/pmn/sitemap/notice/656503.html,Agenda,2021-02-08,2021-02-08,https://www.utah.gov/pmn/files/684771.MP3,684771,02-08-21 Part 1.MP3,mp3,Audio Recording
Council,5823,656503,https://www.utah.gov/pmn/sitemap/notice/656503.html,Agenda,2021-02-08,2021-02-08,https://www.utah.gov/pmn/files/684773.mp3,684773,02-08-21 Part 2.mp3,mp3,Audio Recording
Council,5823,656503,https://www.utah.gov/pmn/sitemap/notice/656503.html,Agenda,2021-02-08,2021-02-08,https://www.utah.gov/pmn/files/684775.MP3,684775,02-08-21 Part 3.MP3,mp3,Audio Recording
Planning Commission,1561,655427,https://www.utah.gov/pmn/sitemap/notice/655427.html,Kearns Metro Township General Plan Steering Committee,2021-02-10,2021-02-10,https://www.utah.gov/pmn/files/685521.MP3,685521,210210_KearnsGPSC_MtgRecording.MP3,mp3,Audio Recording
Council,5823,659703,https://www.utah.gov/pmn/sitemap/notice/659703.html,Agenda,2021-02-22,2021-02-22,https://www.utah.gov/pmn/files/689591.MP3,689591,02-23-21.MP3,mp3,Audio Recording
Planning Commission,1561,659011,https://www.utah.gov/pmn/sitemap/notice/659011.html,Kearns Metro Township General Plan Steering Committee,2021-02-24,2021-02-24,https://www.utah.gov/pmn/files/690447.MP3,690447,210224_KearnsGPSC_MtgRecording.MP3,mp3,Audio Recording
Council,5823,662493,https://www.utah.gov/pmn/sitemap/notice/662493.html,Agenda,2021-03-08,2021-03-08,https://www.utah.gov/pmn/files/694751.MP3,694751,03-08-21.MP3,mp3,Audio Recording
Planning Commission,1561,661789,https://www.utah.gov/pmn/sitemap/notice/661789.html,Kearns Metro Township General Plan Steering Committee,2021-03-10,2021-03-10,https://www.utah.gov/pmn/files/696321.MP3,696321,210310_KearnsGPSC_MtgRecording.MP3,mp3,Audio Recording
Planning Commission,1561,664587,https://www.utah.gov/pmn/sitemap/notice/664587.html,Kearns Metro Township General Plan Steering Committee,2021-03-24,2021-03-24,https://www.utah.gov/pmn/files/700741.MP3,700741,210324_KearnsGPSC_MtgRecording.MP3,mp3,Audio Recording
Council,5823,666921,https://www.utah.gov/pmn/sitemap/notice/666921.html,Agenda,2021-03-30,2021-03-30,https://www.utah.gov/pmn/files/702347.mp3,702347,03-30-21.mp3,mp3,Audio Recording
Council,5823,669241,https://www.utah.gov/pmn/sitemap/notice/669241.html,Agenda,2021-04-12,2021-04-12,https://www.utah.gov/pmn/files/706599.mp3,706599,04-12-21 part 1.mp3,mp3,Audio Recording
Council,5823,669241,https://www.utah.gov/pmn/sitemap/notice/669241.html,Agenda,2021-04-12,2021-04-12,https://www.utah.gov/pmn/files/706601.MP3,706601,04-12-21 part2.MP3,mp3,Audio Recording
