audio_url,pmn_file_id,body,date,http,content_type,bytes
https://www.utah.gov/pmn/files/404257.MP3,404257,Council,2018-06-11,ERR:HTTPError,,
https://www.utah.gov/pmn/files/411135.MP3,411135,Council,2018-07-09,ERR:HTTPError,,
https://www.utah.gov/pmn/files/411139.MP3,411139,Council,2018-07-09,ERR:HTTPError,,
https://www.utah.gov/pmn/files/411137.MP3,411137,Council,2018-07-09,ERR:HTTPError,,
https://www.utah.gov/pmn/files/416051.MP3,416051,Council,2018-07-30,ERR:HTTPError,,
https://www.utah.gov/pmn/files/419273.MP3,419273,Council,2018-08-13,ERR:HTTPError,,
https://www.utah.gov/pmn/files/419275.MP3,419275,Council,2018-08-13,ERR:HTTPError,,
https://www.utah.gov/pmn/files/426269.MP3,426269,Council,2018-09-10,ERR:HTTPError,,
https://www.utah.gov/pmn/files/426271.MP3,426271,Council,2018-09-10,ERR:HTTPError,,
https://www.utah.gov/pmn/files/433701.MP3,433701,Council,2018-10-08,ERR:HTTPError,,
https://www.utah.gov/pmn/files/433703.MP3,433703,Council,2018-10-08,ERR:HTTPError,,
https://www.utah.gov/pmn/files/433705.MP3,433705,Council,2018-10-08,ERR:HTTPError,,
https://www.utah.gov/pmn/files/433707.MP3,433707,Council,2018-10-08,ERR:HTTPError,,
https://www.utah.gov/pmn/files/437835.MP3,437835,Council,2018-10-22,ERR:HTTPError,,
https://www.utah.gov/pmn/files/443337.MP3,443337,Council,2018-11-13,ERR:HTTPError,,
https://www.utah.gov/pmn/files/443339.MP3,443339,Council,2018-11-13,ERR:HTTPError,,
https://www.utah.gov/pmn/files/451209.MP3,451209,Council,2018-12-10,ERR:HTTPError,,
https://www.utah.gov/pmn/files/451211.MP3,451211,Council,2018-12-10,ERR:HTTPError,,
https://www.utah.gov/pmn/files/451213.MP3,451213,Council,2018-12-10,ERR:HTTPError,,
https://www.utah.gov/pmn/files/453411.MP3,453411,Council,2018-12-17,ERR:HTTPError,,
https://www.utah.gov/pmn/files/459289.MP3,459289,Council,2019-01-14,200,audio/mpeg,86447616
https://www.utah.gov/pmn/files/467127.MP3,467127,Council,2019-02-11,200,audio/mpeg,26639746
https://www.utah.gov/pmn/files/467129.MP3,467129,Council,2019-02-11,200,audio/mpeg,51449803
https://www.utah.gov/pmn/files/476105.MP3,476105,Council,2019-03-11,200,audio/mpeg,20819247
https://www.utah.gov/pmn/files/476107.MP3,476107,Council,2019-03-11,200,audio/mpeg,62715057
https://www.utah.gov/pmn/files/484145.MP3,484145,Council,2019-04-08,200,audio/mpeg,25386287
https://www.utah.gov/pmn/files/484147.MP3,484147,Council,2019-04-08,200,audio/mpeg,66113483
https://www.utah.gov/pmn/files/494247.MP3,494247,Council,2019-05-13,200,audio/mpeg,23172357
https://www.utah.gov/pmn/files/494249.MP3,494249,Council,2019-05-13,200,audio/mpeg,41529124
https://www.utah.gov/pmn/files/502523.MP3,502523,Council,2019-06-10,200,audio/mpeg,52368060
https://www.utah.gov/pmn/files/502525.MP3,502525,Council,2019-06-10,200,audio/mpeg,50711269
https://www.utah.gov/pmn/files/511079.MP3,511079,Council,2019-07-08,200,audio/mpeg,20325637
https://www.utah.gov/pmn/files/511081.MP3,511081,Council,2019-07-08,200,audio/mpeg,40401888
https://www.utah.gov/pmn/files/514695.MP3,514695,Council,2019-07-22,200,audio/mpeg,42889581
https://www.utah.gov/pmn/files/519937.MP3,519937,Council,2019-08-12,200,audio/mpeg,32241235
https://www.utah.gov/pmn/files/519939.MP3,519939,Council,2019-08-12,200,audio/mpeg,33081751
https://www.utah.gov/pmn/files/529197.MP3,529197,Council,2019-09-09,200,audio/mpeg,22010430
https://www.utah.gov/pmn/files/529199.MP3,529199,Council,2019-09-09,200,audio/mpeg,115229121
https://www.utah.gov/pmn/files/535327.MP3,535327,Council,2019-09-23,200,audio/mpeg,55121575
https://www.utah.gov/pmn/files/535329.MP3,535329,Council,2019-09-23,200,audio/mpeg,317513
https://www.utah.gov/pmn/files/549815.MP3,549815,Council,2019-11-12,200,audio/mpeg,68362522
https://www.utah.gov/pmn/files/549813.MP3,549813,Council,2019-11-12,200,audio/mpeg,21741265
https://www.utah.gov/pmn/files/550713.MP3,550713,Council,2019-11-19,200,audio/mpeg,4189487
https://www.utah.gov/pmn/files/550715.MP3,550715,Council,2019-11-19,200,audio/mpeg,19615524
https://www.utah.gov/pmn/files/557107.MP3,557107,Council,2019-12-09,200,audio/mpeg,26757611
https://www.utah.gov/pmn/files/557109.MP3,557109,Council,2019-12-09,200,audio/mpeg,80170287
https://www.utah.gov/pmn/files/560115.MP3,560115,Council,2019-12-20,200,audio/mpeg,14711609
https://www.utah.gov/pmn/files/566552.mp3,566552,Council,2020-01-13,200,audio/mpeg,65035118
https://www.utah.gov/pmn/files/566554.mp3,566554,Council,2020-01-13,200,audio/mpeg,86900654
https://www.utah.gov/pmn/files/585197.MP3,585197,Council,2020-03-10,200,audio/mpeg,5266149
https://www.utah.gov/pmn/files/585199.MP3,585199,Council,2020-03-10,200,audio/mpeg,43310884
https://www.utah.gov/pmn/files/590167.MP3,590167,Council,2020-04-06,200,audio/mpeg,83057184
https://www.utah.gov/pmn/files/600281.MP3,600281,Council,2020-05-11,200,audio/mpeg,80982016
https://www.utah.gov/pmn/files/619853.MP3,619853,Planning Commission,2020-05-11,200,audio/mpeg,111885144
https://www.utah.gov/pmn/files/612954.MP3,612954,Council,2020-05-20,200,audio/mpeg,86237017
https://www.utah.gov/pmn/files/612964.MP3,612964,Council,2020-06-08,200,audio/mpeg,138247231
https://www.utah.gov/pmn/files/615413.MP3,615413,Council,2020-06-25,200,audio/mpeg,104305393
https://www.utah.gov/pmn/files/619765.mp3,619765,Council,2020-07-13,200,audio/mpeg,94058175
https://www.utah.gov/pmn/files/619855.MP3,619855,Planning Commission,2020-07-13,200,audio/mpeg,17523336
https://www.utah.gov/pmn/files/619857.MP3,619857,Planning Commission,2020-07-13,200,audio/mpeg,31164270
https://www.utah.gov/pmn/files/619859.MP3,619859,Planning Commission,2020-07-13,200,audio/mpeg,19302588
https://www.utah.gov/pmn/files/647495.MP3,647495,Council,2020-07-21,200,audio/mpeg,51490816
https://www.utah.gov/pmn/files/627535.mp3,627535,Council,2020-08-10,200,audio/mpeg,96974403
https://www.utah.gov/pmn/files/627551.MP3,627551,Planning Commission,2020-08-10,200,audio/mpeg,22197164
https://www.utah.gov/pmn/files/627553.MP3,627553,Planning Commission,2020-08-10,200,audio/mpeg,119720626
https://www.utah.gov/pmn/files/647497.mp3,647497,Council,2020-09-14,200,audio/mpeg,85999968
https://www.utah.gov/pmn/files/647501.MP3,647501,Planning Commission,2020-10-12,200,audio/mpeg,54531532
https://www.utah.gov/pmn/files/669823.mp3,669823,Council,2020-10-22,200,audio/mpeg,42972778
https://www.utah.gov/pmn/files/656595.MP3,656595,Planning Commission,2020-11-09,200,audio/mpeg,93900778
https://www.utah.gov/pmn/files/669835.MP3,669835,Council,2020-11-19,200,audio/mpeg,63686656
https://www.utah.gov/pmn/files/669837.mp3,669837,Council,2020-11-25,200,audio/mpeg,6846762
https://www.utah.gov/pmn/files/669843.mp3,669843,Council,2020-11-30,200,audio/mpeg,95571356
https://www.utah.gov/pmn/files/669845.m4a,669845,Council,2020-12-03,200,audio/mp4,6059798
https://www.utah.gov/pmn/files/669847.m4a,669847,Council,2020-12-03,200,audio/mp4,20326956
https://www.utah.gov/pmn/files/667861.MP3,667861,Planning Commission,2020-12-14,200,audio/mpeg,43558848
https://www.utah.gov/pmn/files/684783.MP3,684783,Council,2020-12-28,200,audio/mpeg,86558010
https://www.utah.gov/pmn/files/674511.MP3,674511,Council,2021-01-11,200,audio/mpeg,111742768
https://www.utah.gov/pmn/files/679341.MP3,679341,Planning Commission,2021-01-25,200,audio/mpeg,93827426
https://www.utah.gov/pmn/files/684771.MP3,684771,Council,2021-02-08,200,audio/mpeg,95989650
https://www.utah.gov/pmn/files/684773.mp3,684773,Council,2021-02-08,200,audio/mpeg,110738559
https://www.utah.gov/pmn/files/684775.MP3,684775,Council,2021-02-08,200,audio/mpeg,13103982
https://www.utah.gov/pmn/files/685521.MP3,685521,Planning Commission,2021-02-10,200,audio/mpeg,75292608
https://www.utah.gov/pmn/files/689591.MP3,689591,Council,2021-02-22,200,audio/mpeg,19528224
https://www.utah.gov/pmn/files/690447.MP3,690447,Planning Commission,2021-02-24,200,audio/mpeg,99130074
https://www.utah.gov/pmn/files/694751.MP3,694751,Council,2021-03-08,200,audio/mpeg,122456524
https://www.utah.gov/pmn/files/696321.MP3,696321,Planning Commission,2021-03-10,200,audio/mpeg,110772954
https://www.utah.gov/pmn/files/700741.MP3,700741,Planning Commission,2021-03-24,200,audio/mpeg,78170884
https://www.utah.gov/pmn/files/702347.mp3,702347,Council,2021-03-30,200,audio/mpeg,52975459
https://www.utah.gov/pmn/files/706599.mp3,706599,Council,2021-04-12,200,audio/mpeg,158432223
https://www.utah.gov/pmn/files/706601.MP3,706601,Council,2021-04-12,200,audio/mpeg,99500884
https://www.utah.gov/pmn/files/706387.MP3,706387,Planning Commission,2021-04-12,200,audio/mpeg,12347956
https://www.utah.gov/pmn/files/706389.MP3,706389,Planning Commission,2021-04-12,200,audio/mpeg,10539238
https://www.utah.gov/pmn/files/709969.MP3,709969,Planning Commission,2021-04-21,200,audio/mpeg,51549810
https://www.utah.gov/pmn/files/717531.mp3,717531,Council,2021-05-10,200,audio/mpeg,130662399
https://www.utah.gov/pmn/files/717533.MP3,717533,Council,2021-05-10,200,audio/mpeg,127530660
https://www.utah.gov/pmn/files/717535.MP3,717535,Council,2021-05-10,200,audio/mpeg,594046
https://www.utah.gov/pmn/files/716731.MP3,716731,Planning Commission,2021-05-10,200,audio/mpeg,36113324
https://www.utah.gov/pmn/files/730877.mp3,730877,Council,2021-06-14,200,audio/mpeg,154395634
https://www.utah.gov/pmn/files/730205.MP3,730205,Planning Commission,2021-06-14,200,audio/mpeg,41113160
https://www.utah.gov/pmn/files/734297.mp3,734297,Council,2021-06-24,200,audio/mpeg,21410685
https://www.utah.gov/pmn/files/735763.mp3,735763,Council,2021-06-29,200,audio/mpeg,26963256
https://www.utah.gov/pmn/files/739205.mp3,739205,Council,2021-07-12,200,audio/mpeg,117376701
https://www.utah.gov/pmn/files/741927.MP3,741927,Planning Commission,2021-07-21,200,audio/mpeg,30702842
https://www.utah.gov/pmn/files/747339.MP3,747339,Planning Commission,2021-08-09,200,audio/mpeg,46409540
https://www.utah.gov/pmn/files/759357.mp3,759357,Council,2021-09-13,200,audio/mpeg,108277418
https://www.utah.gov/pmn/files/759255.MP3,759255,Planning Commission,2021-09-13,200,audio/mpeg,51668928
https://www.utah.gov/pmn/files/769519.MP3,769519,Council,2021-10-11,200,audio/mpeg,99431571
https://www.utah.gov/pmn/files/769521.MP3,769521,Council,2021-10-11,200,audio/mpeg,423519
https://www.utah.gov/pmn/files/769499.MP3,769499,Planning Commission,2021-10-11,200,audio/mpeg,48358066
https://www.utah.gov/pmn/files/779855.mp3,779855,Council,2021-11-08,200,audio/mpeg,83495261
https://www.utah.gov/pmn/files/841001.mp3,841001,Council,2021-11-16,200,audio/mpeg,13213795
https://www.utah.gov/pmn/files/784931.mp3,784931,Council,2021-11-16,200,audio/mpeg,13213795
https://www.utah.gov/pmn/files/793913.mp3,793913,Council,2021-11-22,200,audio/mpeg,12624943
https://www.utah.gov/pmn/files/799857.mp3,799857,Council,2022-01-10,200,audio/mpeg,93311291
https://www.utah.gov/pmn/files/799571.MP3,799571,Planning Commission,2022-01-10,200,audio/mpeg,66133034
https://www.utah.gov/pmn/files/799573.MP3,799573,Planning Commission,2022-01-10,200,audio/mpeg,28182548
https://www.utah.gov/pmn/files/841013.mp3,841013,Council,2022-02-14,200,audio/mpeg,68411531
https://www.utah.gov/pmn/files/814413.MP3,814413,Planning Commission,2022-02-14,200,audio/mpeg,23375808
https://www.utah.gov/pmn/files/814415.MP3,814415,Planning Commission,2022-02-14,200,audio/mpeg,39352716
https://www.utah.gov/pmn/files/841323.MP3,841323,Council,2022-03-14,200,audio/mpeg,27325168
https://www.utah.gov/pmn/files/841351.MP3,841351,Council,2022-04-11,200,audio/mpeg,1207880
https://www.utah.gov/pmn/files/841349.MP3,841349,Council,2022-04-11,200,audio/mpeg,91625618
https://www.utah.gov/pmn/files/834567.mp3,834567,Planning Commission,2022-04-11,200,audio/mpeg,90801647
https://www.utah.gov/pmn/files/846219.MP3,846219,Council,2022-05-09,200,audio/mpeg,47270309
https://www.utah.gov/pmn/files/846221.MP3,846221,Council,2022-05-09,200,audio/mpeg,248849
https://www.utah.gov/pmn/files/860107.MP3,860107,Council,2022-06-13,200,audio/mpeg,35904306
https://www.utah.gov/pmn/files/868739.MP3,868739,Council,2022-07-11,200,audio/mpeg,44791411
https://www.utah.gov/pmn/files/877999.MP3,877999,Planning Commission,2022-08-08,200,audio/mpeg,52898356
https://www.utah.gov/pmn/files/878001.MP3,878001,Planning Commission,2022-08-08,200,audio/mpeg,61232252
https://www.utah.gov/pmn/files/878003.MP3,878003,Planning Commission,2022-08-08,200,audio/mpeg,30469622
https://www.utah.gov/pmn/files/889969.MP3,889969,Council,2022-09-12,200,audio/mpeg,33407355
https://www.utah.gov/pmn/files/889733.MP3,889733,Planning Commission,2022-09-12,200,audio/mpeg,75085092
https://www.utah.gov/pmn/files/889735.MP3,889735,Planning Commission,2022-09-12,200,audio/mpeg,37749008
https://www.utah.gov/pmn/files/896309.MP3,896309,Council,2022-09-27,200,audio/mpeg,65437225
https://www.utah.gov/pmn/files/899359.MP3,899359,Council,2022-10-10,200,audio/mpeg,50805389
https://www.utah.gov/pmn/files/913499.MP3,913499,Council,2022-11-14,200,audio/mpeg,991486
https://www.utah.gov/pmn/files/913497.MP3,913497,Council,2022-11-14,200,audio/mpeg,56410366
https://www.utah.gov/pmn/files/912463.MP3,912463,Planning Commission,2022-11-14,200,audio/mpeg,49125438
https://www.utah.gov/pmn/files/917019.MP3,917019,Council,2022-11-28,200,audio/mpeg,37087904
https://www.utah.gov/pmn/files/917021.MP3,917021,Council,2022-11-28,200,audio/mpeg,2571371
https://www.utah.gov/pmn/files/929937.MP3,929937,Council,2023-01-09,200,audio/mpeg,57910226
https://www.utah.gov/pmn/files/929939.MP3,929939,Council,2023-01-09,200,audio/mpeg,262517
https://www.utah.gov/pmn/files/929173.MP3,929173,Planning Commission,2023-01-09,200,audio/mpeg,161415188
https://www.utah.gov/pmn/files/929175.MP3,929175,Planning Commission,2023-01-09,200,audio/mpeg,51673944
https://www.utah.gov/pmn/files/940319.MP3,940319,Planning Commission,2023-02-06,200,audio/mpeg,136997176
https://www.utah.gov/pmn/files/950211.MP3,950211,Council,2023-02-13,200,audio/mpeg,70964806
https://www.utah.gov/pmn/files/951501.MP3,951501,Planning Commission,2023-03-06,200,audio/mpeg,142834604
https://www.utah.gov/pmn/files/955383.MP3,955383,Council,2023-03-13,200,audio/mpeg,37752528
https://www.utah.gov/pmn/files/955385.MP3,955385,Council,2023-03-13,200,audio/mpeg,156612
https://www.utah.gov/pmn/files/961721.MP3,961721,Planning Commission,2023-04-03,200,audio/mpeg,135242376
https://www.utah.gov/pmn/files/961723.MP3,961723,Planning Commission,2023-04-03,200,audio/mpeg,15115264
https://www.utah.gov/pmn/files/965227.MP3,965227,Council,2023-04-10,200,audio/mpeg,157979831
https://www.utah.gov/pmn/files/968477.MP3,968477,Council,2023-04-18,200,audio/mpeg,10645089
https://www.utah.gov/pmn/files/983953.MP3,983953,Council,2023-05-08,200,audio/mpeg,103302291
https://www.utah.gov/pmn/files/983955.mp3,983955,Council,2023-05-12,200,audio/mpeg,9678263
https://www.utah.gov/pmn/files/985797.MP3,985797,Planning Commission,2023-06-05,200,audio/mpeg,38961506
https://www.utah.gov/pmn/files/990741.mp3,990741,Council,2023-06-12,200,audio/mpeg,159137991
https://www.utah.gov/pmn/files/1009747.MP3,1009747,Council,2023-07-10,200,audio/mpeg,96684325
https://www.utah.gov/pmn/files/998305.MP3,998305,Planning Commission,2023-07-10,200,audio/mpeg,29252732
https://www.utah.gov/pmn/files/1020431.mp3,1020431,Council,2023-08-14,200,audio/mpeg,42803210
https://www.utah.gov/pmn/files/1020433.MP3,1020433,Council,2023-09-11,200,audio/mpeg,29611311
https://www.utah.gov/pmn/files/1020435.MP3,1020435,Council,2023-09-11,200,audio/mpeg,259919
https://www.utah.gov/pmn/files/1023125.MP3,1023125,Planning Commission,2023-09-18,200,audio/mpeg,101172642
https://www.utah.gov/pmn/files/1023127.MP3,1023127,Planning Commission,2023-09-18,200,audio/mpeg,11006934
https://www.utah.gov/pmn/files/1060694.mp3,1060694,Council,2023-10-12,200,audio/mpeg,94227773
https://www.utah.gov/pmn/files/1060692.mp3,1060692,Council,2023-11-13,200,audio/mpeg,192924185
https://www.utah.gov/pmn/files/1060716.mp3,1060716,Council,2023-12-06,200,audio/mpeg,79430385
https://www.utah.gov/pmn/files/1060718.mp3,1060718,Council,2023-12-06,200,audio/mpeg,662683
https://www.utah.gov/pmn/files/1060720.mp3,1060720,Council,2023-12-06,200,audio/mpeg,1791361
https://www.utah.gov/pmn/files/1065811.MP3,1065811,Planning Commission,2024-01-03,200,audio/mpeg,145363674
https://www.utah.gov/pmn/files/1065813.MP3,1065813,Planning Commission,2024-01-03,200,audio/mpeg,45801408
https://www.utah.gov/pmn/files/1072735.MP3,1072735,Council,2024-01-08,200,audio/mpeg,34985014
https://www.utah.gov/pmn/files/1081247.MP3,1081247,Planning Commission,2024-02-05,200,audio/mpeg,160179492
https://www.utah.gov/pmn/files/1085895.MP3,1085895,Council,2024-02-12,200,audio/mpeg,52592517
https://www.utah.gov/pmn/files/1085897.MP3,1085897,Council,2024-02-12,200,audio/mpeg,538791
https://www.utah.gov/pmn/files/1094135.mp3,1094135,Council,2024-02-20,200,audio/mpeg,9366587
https://www.utah.gov/pmn/files/1092821.MP3,1092821,Planning Commission,2024-03-04,200,audio/mpeg,98420380
https://www.utah.gov/pmn/files/1097822.mp3,1097822,Council,2024-03-11,200,audio/mpeg,183489739
https://www.utah.gov/pmn/files/1107669.MP3,1107669,Council,2024-04-08,200,audio/mpeg,35406535
https://www.utah.gov/pmn/files/1118617.MP3,1118617,Planning Commission,2024-05-06,200,audio/mpeg,178658512
https://www.utah.gov/pmn/files/1125315.mp3,1125315,Council,2024-05-13,200,audio/mpeg,75169817
https://www.utah.gov/pmn/files/1125311.MP3,1125311,Council,2024-05-20,200,audio/mpeg,57570638
https://www.utah.gov/pmn/files/1130317.MP3,1130317,Planning Commission,2024-06-03,200,audio/mpeg,33551652
https://www.utah.gov/pmn/files/1214425.mp3,1214425,Council,2024-06-10,200,audio/mpeg,78285091
https://www.utah.gov/pmn/files/1214429.mp3,1214429,Council,2024-06-10,200,audio/mpeg,420127
https://www.utah.gov/pmn/files/1214427.mp3,1214427,Council,2024-06-10,200,audio/mpeg,2280149
https://www.utah.gov/pmn/files/1144241.mp3,1144241,Council,2024-07-08,200,audio/mpeg,119223783
https://www.utah.gov/pmn/files/1156471.mp3,1156471,Council,2024-08-12,200,audio/mpeg,110747733
https://www.utah.gov/pmn/files/1167777.mp3,1167777,Council,2024-09-09,200,audio/mpeg,24589033
https://www.utah.gov/pmn/files/1167877.MP3,1167877,Planning Commission,2024-09-09,200,audio/mpeg,60854208
https://www.utah.gov/pmn/files/1184267.mp3,1184267,Council,2024-10-15,200,audio/mpeg,75106314
https://www.utah.gov/pmn/files/1194601.mp3,1194601,Council,2024-11-12,200,audio/mpeg,72031926
https://www.utah.gov/pmn/files/1194603.mp3,1194603,Council,2024-11-12,200,audio/mpeg,588321
https://www.utah.gov/pmn/files/1203055.MP3,1203055,Planning Commission,2024-12-02,200,audio/mpeg,83480430
https://www.utah.gov/pmn/files/1210857.mp3,1210857,Council,2024-12-09,200,audio/mpeg,52052680
https://www.utah.gov/pmn/files/1219449.mp3,1219449,Council,2025-01-13,200,audio/mpeg,93203018
https://www.utah.gov/pmn/files/1231163.MP3,1231163,Council,2025-02-10,200,audio/mpeg,116656797
https://www.utah.gov/pmn/files/1231165.MP3,1231165,Council,2025-02-10,200,audio/mpeg,4683953
https://www.utah.gov/pmn/files/1240607.MP3,1240607,Planning Commission,2025-03-03,200,audio/mpeg,123195120
https://www.utah.gov/pmn/files/1243601.MP3,1243601,Council,2025-03-10,200,audio/mpeg,261109
https://www.utah.gov/pmn/files/1243599.MP3,1243599,Council,2025-03-10,200,audio/mpeg,77456916
https://www.utah.gov/pmn/files/1255121.MP3,1255121,Council,2025-04-03,200,audio/mpeg,31360091
https://www.utah.gov/pmn/files/1259999.MP3,1259999,Council,2025-04-14,200,audio/mpeg,69604717
https://www.utah.gov/pmn/files/1267179.MP3,1267179,Planning Commission,2025-05-05,200,audio/mpeg,129673906
https://www.utah.gov/pmn/files/1272221.MP3,1272221,Council,2025-05-12,200,audio/mpeg,78787036
https://www.utah.gov/pmn/files/1272223.MP3,1272223,Council,2025-05-12,200,audio/mpeg,717422
https://www.utah.gov/pmn/files/1288119.MP3,1288119,Council,2025-06-09,200,audio/mpeg,72205003
https://www.utah.gov/pmn/files/1300827.MP3,1300827,Council,2025-06-09,200,audio/mpeg,420658
https://www.utah.gov/pmn/files/1295485.MP3,1295485,Planning Commission,2025-07-07,200,audio/mpeg,118732570
https://www.utah.gov/pmn/files/1299583.MP3,1299583,Council,2025-07-14,200,audio/mpeg,110268936
https://www.utah.gov/pmn/files/1304463.MP3,1304463,Planning Commission,2025-08-04,200,audio/mpeg,89139806
https://www.utah.gov/pmn/files/1309333.MP3,1309333,Council,2025-08-11,200,audio/mpeg,112857
https://www.utah.gov/pmn/files/1309331.MP3,1309331,Council,2025-08-11,200,audio/mpeg,64457676
https://www.utah.gov/pmn/files/1315283.MP3,1315283,Council,2025-08-26,200,audio/mpeg,6017151
https://www.utah.gov/pmn/files/1320119.MP3,1320119,Council,2025-09-08,200,audio/mpeg,168033
https://www.utah.gov/pmn/files/1320117.MP3,1320117,Council,2025-09-08,200,audio/mpeg,102441593
https://www.utah.gov/pmn/files/1333007.MP3,1333007,Planning Commission,2025-10-06,200,audio/mpeg,91325314
https://www.utah.gov/pmn/files/1337463.MP3,1337463,Council,2025-10-14,200,audio/mpeg,55405800
https://www.utah.gov/pmn/files/1344771.MP3,1344771,Planning Commission,2025-11-03,200,audio/mpeg,101137532
https://www.utah.gov/pmn/files/1355571.MP3,1355571,Council,2025-11-10,200,audio/mpeg,61765475
https://www.utah.gov/pmn/files/1355561.MP3,1355561,Council,2025-11-17,200,audio/mpeg,8041552
https://www.utah.gov/pmn/files/1358669.MP3,1358669,Planning Commission,2025-12-01,200,audio/mpeg,38683772
https://www.utah.gov/pmn/files/1363049.MP3,1363049,Council,2025-12-08,200,audio/mpeg,62558506
https://www.utah.gov/pmn/files/1377849.MP3,1377849,Council,2026-01-12,200,audio/mpeg,577672
https://www.utah.gov/pmn/files/1377847.MP3,1377847,Council,2026-01-12,200,audio/mpeg,119762819
https://www.utah.gov/pmn/files/1385257.MP3,1385257,Council,2026-01-26,200,audio/mpeg,161624283
https://www.utah.gov/pmn/files/1386749.MP3,1386749,Council,2026-02-03,200,audio/mpeg,129512800
https://www.utah.gov/pmn/files/1389181.MP3,1389181,Council,2026-02-09,200,audio/mpeg,148560132
https://www.utah.gov/pmn/files/1402771.MP3,1402771,Council,2026-03-09,200,audio/mpeg,127849837
https://www.utah.gov/pmn/files/1414937.MP3,1414937,Planning Commission,2026-04-06,200,audio/mpeg,80877380
https://www.utah.gov/pmn/files/1418593.MP3,1418593,Council,2026-04-13,200,audio/mpeg,159723499
https://www.utah.gov/pmn/files/1432589.MP3,1432589,Council,2026-05-11,200,audio/mpeg,160795052
https://www.utah.gov/pmn/files/1442001.MP3,1442001,Planning Commission,2026-06-01,200,audio/mpeg,138409670
https://www.utah.gov/pmn/files/1449505.mp3,1449505,Council,2026-06-08,200,audio/mpeg,110827554
