candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Richard Snelgrove,Mayor,2017,2017-08-07,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201708_Richard-Snelgrove_7562.pdf,07ba716c,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Richard Snelgrove,Mayor,2017,2017-09-18,Final (eliminated in primary),summary,,,,,,,,,,,0.00,0,0,raw/201709_Richard-Snelgrove_7684.pdf,0c4fe4fa,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Verl Greenhalgh,Mayor,2017,2017-08-08,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201708_Verl-Greenhalgh_7564.pdf,5b8106e4,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Verl Greenhalgh,Mayor,2017,2017-09-18,Final (eliminated in primary),summary,,,,,,,,,,,0.00,0,0,raw/201709_Verl-Greenhalgh_7683.pdf,0dc66ffa,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
David Nicponski,Council,2019,2019-08-02,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201908_David-Nicponski_10055.pdf,1573d534,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
David Nicponski,Council,2019,2019-09-17,Final (eliminated in primary),summary,,,,,,,,,,,0.00,0,0,raw/201909_David-Nicponski_10185.pdf,be4d7df1,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Jake Pehrson,Council,2019,2019-08-08,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201908_Jake-Pehrson_10078.pdf,027c821a,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Jake Pehrson,Council,2019,2019-10-30,Pre-General,interim,,,,,,,,,,,0.00,0,0,raw/201910_Jake-Pehrson_10400.pdf,89d3bc46,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Jake Pehrson,Council,2019,2019-12-05,Year-end final,summary,,,,,,,,,,,0.00,0,0,raw/201912_Jake-Pehrson_10512.pdf,5043290f,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Kat Martinez,Council,2019,2019-08-05,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201908_Kat-Martinez_10060.pdf,403983b8,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Kat Martinez,Council,2019,2019-10-30,Pre-General,interim,,,,,,,,,,,0.00,0,0,raw/201910_Kat-Martinez_10401.pdf,df7d7dd5,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Kat Martinez,Council,2019,2019-12-05,Year-end final,summary,,,,,,,,,,,0.00,0,0,raw/201912_Kat-Martinez_10511.pdf,51597e7e,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Adam Thompson,Council,2019,2019-08-05,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201908_Adam-Thompson_10058.pdf,55ea621c,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Adam Thompson,Council,2019,2019-10-30,Pre-General,interim,,,,,,,,,,,0.00,0,0,raw/201910_Adam-Thompson_10402.pdf,ce870b70,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Adam Thompson,Council,2019,2019-12-05,Year-end final,summary,,,,,,,,,,,0.00,0,0,raw/201912_Adam-Thompson_10516.pdf,60796932,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Jim Brass,Council,2019,2019-08-05,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201908_Jim-Brass_10059.pdf,b99ce8c9,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Jim Brass,Council,2019,2019-09-17,Final (eliminated in primary),summary,,,,,,,,,,,0.00,0,0,raw/201909_Jim-Brass_10184.pdf,fb121941,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Rosalba Dominguez,Council,2019,2019-08-08,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201908_Rosalba-Dominguez_13759.pdf,2df18a3f,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17); superseded by amendment/re-file (same reporting period),
Rosalba Dominguez,Council,2019,2019-08-09,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201908_Rosalba-Dominguez_13761.pdf,a377113d,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17); superseded by amendment/re-file (same reporting period),
Rosalba Dominguez,Council,2019,2019-10-29,Pre-Primary,interim,,,,,,,,,,,0.00,0,0,raw/201910_Rosalba-Dominguez_13760.pdf,cf17f0f9,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17); amendment,
Rosalba Dominguez,Council,2019,2019-10-30,Pre-General,interim,,,,,,,,,,,0.00,0,0,raw/201910_Rosalba-Dominguez_13762.pdf,63a4f16d,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17); superseded by amendment/re-file (same reporting period),
Rosalba Dominguez,Council,2019,2019-12-05,Pre-General,interim,,,,,,,,,,,0.00,0,0,raw/201912_Rosalba-Dominguez_13758.pdf,fffa6e5b,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17); amendment,
Rosalba Dominguez,Council,2019,2019-12-05,Year-end final,summary,,,,,,,,,,,0.00,0,0,raw/201912_Rosalba-Dominguez_13763.pdf,57251479,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Brett Hales,Council,2019,2019-10-30,Pre-General,interim,,,,,,,,,,,0.00,0,0,raw/201910_Brett-Hales_10404.pdf,f7c77542,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Brett Hales,Council,2019,2019-12-05,Year-end final,summary,,,,,,,,,,,0.00,0,0,raw/201912_Brett-Hales_10515.pdf,268b258e,low,not transcribed (below-2020-floor bonus acquisition; inventory-only per the midvale convention — 2026-07-17),
Joe Silverzweig,Council,2021,2021-10-26,Pre-General 7-day,interim,18162.13,16501.82,0.00,1660.31,18162.13,16501.82,True,True,0.00,0.00,0.00,141,64,raw/202110_Joe-Silverzweig_12493.pdf,22b25871,medium,vision-transcribed(read-tool),
Joe Silverzweig,Council,2021,2021-12-02,Year-end final,summary,100.00,0.00,1660.31,1770.31,100.00,0.00,True,True,0.00,0.00,0.00,1,0,raw/202112_Joe-Silverzweig_12627.pdf,86016b3a,medium,vision-transcribed(read-tool),
Pamela J. Cotter,Council,2021,2021-10-26,Pre-General 7-day,interim,2765.86,2760.86,0.00,5.00,2765.86,2760.86,True,True,0.00,0.00,2305.74,14,12,raw/202110_Pamela-J-Cotter_12492.pdf,8fe92996,medium,vision-transcribed(read-tool),
Pamela J. Cotter,Council,2021,2021-12-02,Year-end final,summary,0.01,0.00,5.00,5.01,0.01,0.00,True,True,0.00,0.00,0.00,1,0,raw/202112_Pamela-J-Cotter_12617.pdf,ee2cc6f3,medium,vision-transcribed(read-tool),
Daren Rasmussen,Council,2021,2021-08-03,Pre-Primary,interim,2238.88,2238.88,0.00,0.00,2238.88,2238.88,True,True,0.00,0.00,1613.88,8,15,raw/202108_Daren-Rasmussen_12501.pdf,5d248941,medium,vision-transcribed(read-tool),
Daren Rasmussen,Council,2021,2021-10-26,Pre-General 7-day,interim,3880.94,3880.94,0.00,0.00,3880.94,3880.94,True,True,0.00,0.00,2855.94,10,18,raw/202110_Daren-Rasmussen_12491.pdf,8d0bb590,medium,vision-transcribed(read-tool),
Daren Rasmussen,Council,2021,2021-12-02,Year-end final,summary,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202112_Daren-Rasmussen_12616.pdf,3fb72cdb,medium,vision-transcribed(read-tool),
Diane Turner,Council,2021,2021-08-03,Pre-Primary,interim,7792.21,1799.10,,5993.11,7792.21,1799.10,True,True,0.00,0.00,3000.00,13,4,raw/202108_Diane-Turner_12502.pdf,6c3af8d7,medium,vision-transcribed(read-tool),
Diane Turner,Council,2021,2021-10-26,Pre-General 7-day,interim,8848.17,4618.63,,4229.54,8941.96,4563.63,False,False,93.79,-55.00,3000.00,21,10,raw/202110_Diane-Turner_12490.pdf,5c0435ab,low,vision-transcribed(read-tool); contrib!=stated; expend!=stated,
Diane Turner,Council,2021,2021-12-02,Year-end final,summary,500.00,4872.70,4387.34,14.64,500.00,4872.70,True,True,0.00,0.00,0.00,1,4,raw/202112_Diane-Turner_12615.pdf,9fdb35ec,medium,vision-transcribed(read-tool),
Adam Kent Fitzgerald,Mayor,2021,2021-08-03,Pre-Primary,interim,,413.53,0.00,0.00,,413.53,,True,,0.00,0.00,0,7,raw/202108_Adam-Kent-Fitzgerald_12497.pdf,ddf65942,low,vision-transcribed(read-tool),
Adam Kent Fitzgerald,Mayor,2021,2021-09-09,Post-Primary final (eliminated in primary),summary,,153.48,0.00,0.00,0.00,143.48,,False,,-10.00,0.00,1,4,raw/202109_Adam-Kent-Fitzgerald_12498.pdf,ab31d7e0,low,vision-transcribed(read-tool); expend!=stated,
Alexander Teemsma,Mayor,2021,2021-08-03,Pre-Primary,interim,35.92,35.92,0.00,0.00,35.92,35.92,True,True,0.00,0.00,10.92,4,3,raw/202108_Alexander-Teemsma_12499.pdf,0b3f0b14,medium,vision-transcribed(read-tool),
Alexander Teemsma,Mayor,2021,2021-09-08,Post-Primary final (eliminated in primary),summary,29.06,29.06,0.00,0.00,29.06,29.06,True,True,0.00,0.00,29.06,3,2,raw/202109_Alexander-Teemsma_12500.pdf,95f2ea26,medium,vision-transcribed(read-tool),
Brett A. Hales,Mayor,2021,2021-08-03,Pre-Primary,interim,21313.00,20003.60,57.24,1366.64,21313.00,20003.60,True,True,0.00,0.00,11000.00,64,23,raw/202108_Brett-A-Hales_12503.pdf,56e5cfab,medium,vision-transcribed(read-tool),
Brett A. Hales,Mayor,2021,2021-10-26,Pre-General 7-day,interim,12025.00,7402.08,6366.64,5989.56,12025.00,7402.08,True,True,0.00,0.00,0.00,30,5,raw/202110_Brett-A-Hales_12494.pdf,25d09d9f,medium,vision-transcribed(read-tool),
Brett A. Hales,Mayor,2021,2021-12-02,Year-end final,summary,1350.00,614.85,5989.56,6724.71,1350.00,614.85,True,True,0.00,0.00,0.00,6,2,raw/202112_Brett-A-Hales_12630.pdf,d6b3c8f6,medium,vision-transcribed(read-tool),
Clark Bullen,Mayor,2021,2021-08-03,Pre-Primary,interim,8041.00,5404.52,0.00,2636.48,7941.00,5441.02,False,False,-100.00,36.50,6241.00,19,16,raw/202108_Clark-Bullen_12496.pdf,8043947b,low,born-digital text layer (pdftotext/openpyxl-transcribed); contrib!=stated; expend!=stated,
Clark Bullen,Mayor,2021,2021-10-26,Pre-General 7-day,interim,7819.00,10041.68,2636.48,413.80,7120.00,10041.68,False,True,-699.00,0.00,2120.00,16,15,raw/202110_Clark-Bullen_12505.pdf,4163e1bc,low,vision-transcribed(read-tool); contrib!=stated; superseded by amendment/re-file (same reporting period),
Clark Bullen,Mayor,2021,2021-10-29,Pre-General 7-day,interim,8019.00,10041.68,2636.48,613.80,7320.00,10041.68,False,True,-699.00,0.00,2120.00,17,15,raw/202110_Clark-Bullen_12513.pdf,f4a7fc30,low,vision-transcribed(read-tool); contrib!=stated; amendment,
Clark Bullen,Mayor,2021,2021-12-02,Year-end final,summary,840.00,1253.80,413.80,0.00,800.00,1253.80,False,True,-40.00,0.00,0.00,5,6,raw/202112_Clark-Bullen_12629.pdf,dd765aa9,low,vision-transcribed(read-tool); contrib!=stated,
Aaron Thompson,Council,2023,2023-08-29,Pre-Primary,interim,1700.33,1612.79,0.00,87.54,1700.33,1612.79,True,True,0.00,0.00,25.00,9,10,raw/202308_Aaron-Thompson_14461.pdf,341b6e65,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Aaron Thompson,Council,2023,2023-10-05,Post-Primary final (eliminated in primary),summary,0.00,0.00,0.00,87.54,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202310_Aaron-Thompson_14644.pdf,b0bb8aa0,high,born-digital text layer (pdftotext/openpyxl-transcribed),
David W. Rodgers,Council,2023,2023-08-29,Pre-Primary,interim,1741.89,1389.62,0.00,352.27,1741.89,1389.62,True,True,0.00,0.00,408.89,10,8,raw/202308_David-W-Rodgers_14460.pdf,c3114f42,medium,vision-transcribed(read-tool),
David W. Rodgers,Council,2023,2023-10-24,Pre-General 28-day,interim,1653.00,16.00,352.27,1989.27,1653.00,16.00,True,True,0.00,0.00,0.00,8,2,raw/202310_David-W-Rodgers_14721.pdf,058c8956,medium,vision-transcribed(read-tool); reconciles including in-kind (cover total counts in-kind),
David W. Rodgers,Council,2023,2023-11-14,Pre-General 7-day,interim,704.00,2307.24,1989.27,386.03,704.00,2307.24,True,True,0.00,0.00,0.00,3,5,raw/202311_David-W-Rodgers_14804.pdf,7daed7db,medium,vision-transcribed(read-tool); reconciles including in-kind (cover total counts in-kind),
David W. Rodgers,Council,2023,2023-12-21,Year-end final,summary,103.00,53.72,386.03,435.31,103.00,53.72,True,True,0.00,0.00,0.00,1,3,raw/202312_David-W-Rodgers_14939.pdf,ca8b6b7b,medium,vision-transcribed(read-tool),
Paul Pickett,Council,2023,2023-08-29,Pre-Primary,interim,3314.00,1731.39,0.00,1582.61,3314.00,1731.79,True,False,0.00,0.40,1000.00,8,15,raw/202308_Paul-Pickett_14459.pdf,38cc9021,low,vision-transcribed(read-tool); expend!=stated,
Paul Pickett,Council,2023,2023-10-24,Pre-General 28-day,interim,3389.00,1815.51,1582.61,1620.84,75.00,36.77,False,False,-3314.00,-1778.74,0.00,2,3,raw/202310_Paul-Pickett_14720.pdf,122133bf,low,vision-transcribed(read-tool); contrib!=stated; expend!=stated; superseded by amendment/re-file (same reporting period),
Paul Pickett,Council,2023,2023-11-03,Pre-General 28-day,interim,3489.00,1815.51,1582.61,1720.84,175.00,,False,,-3314.00,,0.00,3,0,raw/202311_Paul-Pickett_14783.pdf,622b9b29,low,vision-transcribed(read-tool); totals-only(no itemization); contrib!=stated; amendment,
Paul Pickett,Council,2023,2023-11-14,Pre-General 7-day,interim,3389.00,2135.15,1620.84,1301.20,,319.64,,False,,-1815.51,0.00,0,5,raw/202311_Paul-Pickett_14803.pdf,d29f2686,low,vision-transcribed(read-tool); totals-only(no itemization); expend!=stated,
Paul Pickett,Council,2023,2023-12-21,Year-end final,summary,0.00,1000.00,1301.20,301.20,0.00,1000.00,True,True,0.00,0.00,0.00,0,1,raw/202312_Paul-Pickett_14938.pdf,68622c75,medium,vision-transcribed(read-tool),
Clark Bullen,Council,2023,2023-08-29,Pre-Primary,interim,3431.27,3363.87,0.00,67.40,3300.00,3363.87,False,True,-131.27,0.00,500.00,15,15,raw/202308_Clark-Bullen_14465.pdf,866611f5,low,born-digital text layer (pdftotext/openpyxl-transcribed); contrib!=stated,
Clark Bullen,Council,2023,2023-10-24,Pre-General 28-day,interim,1300.00,1363.46,67.40,3.94,1300.00,1363.46,True,True,0.00,0.00,50.00,8,6,raw/202310_Clark-Bullen_14722.pdf,9c91a82e,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Clark Bullen,Council,2023,2023-11-14,Pre-General 7-day,interim,1129.42,1084.97,3.94,48.39,1129.42,1084.97,True,True,0.00,0.00,1000.00,3,4,raw/202311_Clark-Bullen_14806.pdf,a11a72c2,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Clark Bullen,Council,2023,2023-12-21,Year-end final,summary,0.00,14.99,48.39,33.40,0.00,14.99,True,True,0.00,0.00,0.00,0,1,raw/202312_Clark-Bullen_14941.pdf,e613f230,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Janice Strobell,Council,2023,2023-08-29,Pre-Primary,interim,3155.00,3087.75,0.00,67.25,3155.00,3087.75,True,True,0.00,0.00,0.00,8,22,raw/202308_Janice-Strobell_14466.pdf,dd9939cc,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Janice Strobell,Council,2023,2023-10-05,Post-Primary final (eliminated in primary),summary,3155.00,3087.75,0.00,67.25,3155.00,3087.75,True,True,0.00,0.00,0.00,10,22,raw/202310_Janice-Strobell_14647.pdf,1921eec7,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Jim Brass,Council,2023,2023-08-03,Final (candidate withdrew),summary,2795.00,2795.00,,0.00,2795.00,2795.00,True,True,0.00,0.00,0.00,6,7,raw/202308_Jim-Brass_14400.pdf,524c64e3,medium,vision-transcribed(read-tool),
Leann Parker-Reed,Council,2023,2023-08-29,Pre-Primary,interim,764.93,764.93,0.00,0.00,764.93,764.33,True,False,0.00,-0.60,444.93,4,8,raw/202308_Leann-Parker-Reed_14462.pdf,470a1be6,low,vision-transcribed(read-tool); expend!=stated,
Leann Parker-Reed,Council,2023,2023-10-05,Post-Primary final (eliminated in primary),summary,49.35,49.35,,0.00,49.35,49.35,True,True,0.00,0.00,49.35,1,1,raw/202310_Leann-Parker-Reed_14645.pdf,1cbefc8c,medium,vision-transcribed(read-tool),
Rosalba Dominguez,Council,2023,2023-08-29,Pre-Primary,interim,9669.01,9505.95,26.00,189.06,9689.01,9505.95,False,True,20.00,0.00,476.55,101,69,raw/202308_Rosalba-Dominguez_14463.pdf,6e5b1484,low,vision-transcribed(read-tool); contrib!=stated,
Rosalba Dominguez,Council,2023,2023-10-24,Pre-General 28-day,interim,5667.28,2816.02,189.06,3040.32,5667.28,2816.02,True,True,0.00,0.00,0.00,121,32,raw/202310_Rosalba-Dominguez_14723.pdf,0140d476,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Rosalba Dominguez,Council,2023,2023-11-14,Pre-General 7-day,interim,3586.00,5161.06,3040.32,1465.26,3586.00,5161.06,True,True,0.00,0.00,0.00,21,36,raw/202311_Rosalba-Dominguez_14805.pdf,2614f479,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Rosalba Dominguez,Council,2023,2023-12-21,Year-end final,summary,1673.33,2901.41,1465.26,237.18,1673.31,2901.41,False,True,-0.02,0.00,100.00,20,24,raw/202312_Rosalba-Dominguez_14940.pdf,1beb753e,low,born-digital text layer (pdftotext/openpyxl-transcribed); contrib!=stated,
Scott Goodman,Council,2023,2023-08-29,Pre-Primary,interim,1900.00,1164.91,0.00,735.09,1900.00,1164.91,True,True,0.00,0.00,0.00,3,5,raw/202308_Scott-Goodman_14464.pdf,9e456fec,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Scott Goodman,Council,2023,2023-10-05,Post-Primary final (eliminated in primary),summary,1900.00,1164.91,0.00,735.09,1900.00,1164.91,True,True,0.00,0.00,0.00,3,5,raw/202310_Scott-Goodman_14646.pdf,738cfd39,medium,vision-transcribed(read-tool),
Adam Hock,Council,2023,2023-10-24,Pre-General 28-day,interim,19645.52,9776.92,,,19645.52,9776.92,True,True,0.00,0.00,2000.00,92,48,raw/202310_Adam-Hock_14724.pdf,df3d5919,high,born-digital text layer (pdftotext/openpyxl-transcribed); superseded by amendment/re-file (same reporting period),
Adam Hock,Council,2023,2023-11-06,Pre-General 28-day,interim,20320.52,9776.92,,,20320.52,9776.92,True,True,0.00,0.00,2000.00,99,48,raw/202311_Adam-Hock_14791.pdf,a33d982b,high,born-digital text layer (pdftotext/openpyxl-transcribed); amendment,
Adam Hock,Council,2023,2023-11-14,Pre-General 7-day,interim,2806.03,7461.45,,,2806.03,7461.45,True,True,0.00,0.00,0.00,11,10,raw/202311_Adam-Hock_14807.pdf,782d7e5d,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Adam Hock,Council,2023,2023-12-21,Year-end final,summary,0.00,4120.50,5888.18,1767.68,0.00,4120.50,True,True,0.00,0.00,0.00,0,2,raw/202312_Adam-Hock_14942.pdf,2bce0053,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Garry Hrechkosy,Council,2023,2023-10-24,Pre-General 28-day,interim,25390.00,17963.87,0.00,7426.13,25390.00,17963.87,True,True,0.00,0.00,0.00,132,79,raw/202310_Garry-Hrechkosy_14725.pdf,fe8c6fca,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Garry Hrechkosy,Council,2023,2023-11-14,Pre-General 7-day,interim,1915.00,5853.74,7426.13,3487.39,1915.00,5853.74,True,True,0.00,0.00,0.00,15,16,raw/202311_Garry-Hrechkosy_14808.pdf,ea7329d2,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Garry Hrechkosy,Council,2023,2023-12-21,Year-end final,summary,1214.98,3229.71,3487.39,1472.66,1214.98,3229.71,True,True,0.00,0.00,0.00,18,16,raw/202312_Garry-Hrechkosy_14943.pdf,e1fb928d,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Aaron Lee Holbrook,Council,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,0.00,175.62,0.00,,0.00,175.62,True,True,0.00,0.00,0.00,0,3,raw/202508_Aaron-Lee-Holbrook_17146.xlsx,2da8b145,high,born-digital text layer (pdftotext/openpyxl-transcribed); superseded (cumulative snapshot; cycle total = latest report),
Aaron Lee Holbrook,Council,2025,2025-09-11,Post-Primary final (eliminated in primary),summary,0.00,175.62,,,0.00,175.62,True,True,0.00,0.00,0.00,0,3,raw/202509_Aaron-Lee-Holbrook_17144.pdf,25196725,high,born-digital text layer (pdftotext/openpyxl-transcribed),
Dale M Cox,Council,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,20063.90,12858.20,0.00,7205.70,20063.90,13608.20,True,False,0.00,750.00,5645.00,60,24,raw/202508_Dale-M-Cox_17050.pdf,a44b9362,low,vision-transcribed(read-tool); expend!=stated,
Dale M Cox,Council,2025,2025-09-11,Post-Primary final (eliminated in primary),summary,797.25,4290.00,7205.70,3712.95,797.25,4290.00,True,True,0.00,0.00,0.00,3,3,raw/202509_Dale-M-Cox_17136.pdf,af1b95c4,medium,vision-transcribed(read-tool),
Jared Michael Eborn,Council,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,5215.00,4442.23,0.00,772.77,5215.00,4442.23,True,True,0.00,0.00,1603.80,15,12,raw/202508_Jared-Michael-Eborn_17044.pdf,cc9f01c0,medium,vision-transcribed(read-tool),
Jared Michael Eborn,Council,2025,2025-10-07,Pre-General 28-day,interim,4250.00,4818.00,772.77,204.77,4250.00,4818.00,True,True,0.00,0.00,3000.00,14,6,raw/202510_Jared-Michael-Eborn_17212.pdf,48c167d1,medium,vision-transcribed(read-tool),
Jared Michael Eborn,Council,2025,2025-10-28,"Pre-General 7-day (Oct 3 - Oct 23, 2025)",interim,1475.00,847.00,204.77,832.00,1475.00,847.00,True,True,0.00,0.00,750.00,7,3,raw/202510_Jared-Michael-Eborn_17262.pdf,1a7f98c5,medium,vision-transcribed(read-tool),
Jared Michael Eborn,Council,2025,2025-12-04,Year-end final,summary,2635.00,3467.00,832.00,0.00,2635.00,3467.00,True,True,0.00,0.00,1460.00,4,3,raw/202512_Jared-Michael-Eborn_17368.pdf,6c18f192,medium,vision-transcribed(read-tool),
Pamela Jane Cotter,Council,2025,2025-08-05,"Pre-Primary (Jan 1 - Jul 31, 2025)",interim,3138.83,3138.83,0.00,0.00,3138.83,3138.83,True,True,0.00,0.00,2938.83,10,12,raw/202508_Pamela-Jane-Cotter_17017.pdf,987c5ae7,medium,vision-transcribed(read-tool),
Pamela Jane Cotter,Council,2025,2025-10-07,Pre-General 28-day,interim,720.00,720.00,0.00,0.00,720.00,720.00,True,True,0.00,0.00,220.00,6,2,raw/202510_Pamela-Jane-Cotter_17213.pdf,b9b45d50,medium,vision-transcribed(read-tool),
