motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
51,10,2,6,"Adopt Ordinance 3 of 2021, for the West End Alley Vacation (Adjacent to Properties at 740 West and 746 West 900 South).",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,10,singleton,high,50,67,1,minutes/2021/2021-03-15/2021-03-16_council-formal-meeting.md,minutes
52,10,2,7,Defer action to a future Council Meeting (Zoning Map Amendment at 706-740 West 900 South and 710-739 West Genesee Avenue).,Procedural/Administrative,7-0 Pass,Pass,council_vote,,continue,keyword,high,11,singleton,high,40,50,1,minutes/2021/2021-03-15/2021-03-16_council-formal-meeting.md,minutes
53,10,2,8,"Adopt Ordinance 4 of 2021, for the Zoning Amendments at approximately 2903 South Highland Drive.",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,40,36,1,minutes/2021/2021-03-15/2021-03-16_council-formal-meeting.md,minutes
54,10,2,9,"Adopt Ordinance 5 of 2021, for a rezone at 1301 and 1321 South State Street.",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,12,singleton,high,50,36,1,minutes/2021/2021-03-15/2021-03-16_council-formal-meeting.md,minutes
55,10,2,10,Reject the petition for zoning amendments at Lincoln Street and 200 South.,Ordinance,7-0 Pass,Pass,council_vote,,deny,keyword,high,,,,67,40,1,minutes/2021/2021-03-15/2021-03-16_council-formal-meeting.md,minutes
56,10,2,11,Approve the consent agenda (setting public hearing dates for Budget Amendment No. 7 FY2020-21 and One-Year Action Plan for CDBG and other federal grants FY2021-22).,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,62,36,1,minutes/2021/2021-03-15/2021-03-16_council-formal-meeting.md,minutes
57,12,5,1,Adopt Resolution R-5 of 2021 to amend the 9-Line Community Reinvestment Project Area Budget and update the Project Area Plan.,Resolution,7-0 Pass,Pass,rda_vote,,approve,keyword,high,13,name,medium,10,20,1,minutes/2021/2021-03-22/2021-03-23_redevelopment-agency-rda-meeting.md,minutes
58,12,5,2,Approve Resolution R-6 of 2021 revising the Real Property Disposition Policy.,Resolution,7-0 Pass,Pass,rda_vote,,approve,keyword,high,14,singleton,high,41,5,1,minutes/2021/2021-03-22/2021-03-23_redevelopment-agency-rda-meeting.md,minutes
59,12,5,3,Approve Resolution R-7 of 2021 for the Housing Development Loan Policy Program.,Resolution,7-0 Pass,Pass,rda_vote,,approve,keyword,high,15,singleton,high,5,41,1,minutes/2021/2021-03-22/2021-03-23_redevelopment-agency-rda-meeting.md,minutes
60,12,5,4,Ratify the determination to continue meeting remotely and without an anchor location under HB5002.,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,5,19,1,minutes/2021/2021-03-22/2021-03-23_redevelopment-agency-rda-meeting.md,minutes
61,12,5,5,"Approve the Consent agenda, including appointment of Rosa Marnoto Bandeirinha to the Redevelopment Advisory Committee for a term ending January 20, 2025.",Appointment/Advice & Consent,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,,,,17,19,1,minutes/2021/2021-03-22/2021-03-23_redevelopment-agency-rda-meeting.md,minutes
62,12,5,6,Enter into Closed Session for the purposes of acquisition of real property and for advice of counsel.,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,,,,17,19,1,minutes/2021/2021-03-22/2021-03-23_redevelopment-agency-rda-meeting.md,minutes
63,13,2,1,"Adopt Resolution 9 of 2021 declaring between April 8, 2021 and May 8, 2021 as days to Sound the Alarm to help educate and protect residents of our community against home fires",Ceremonial Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,10,17,1,minutes/2021/2021-04-05/2021-04-06_council-formal-meeting.md,minutes
64,13,2,2,Close the public hearing and refer Item B-1 to a future consent agenda for action,Public Hearing Action,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,41,20,1,minutes/2021/2021-04-05/2021-04-06_council-formal-meeting.md,minutes
65,13,2,3,Close the public hearing and refer the item (Budget Amendment No. 7 for Fiscal Year 2020-21) to a future date for action,Public Hearing Action,7-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,20,17,1,minutes/2021/2021-04-05/2021-04-06_council-formal-meeting.md,minutes
66,13,2,4,Close the public hearing and refer the item (One-year Action Plan for Community Development Block Grant & Other Federal Grants for FY 2021-22) to a future date for action,Public Hearing Action,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,10,17,1,minutes/2021/2021-04-05/2021-04-06_council-formal-meeting.md,minutes
67,13,2,5,Adopt Ordinance 6 of 2021 amending the final budget for the Library Budget of Salt Lake City for Fiscal Year 2020-2021,Budget Amendment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,41,10,1,minutes/2021/2021-04-05/2021-04-06_council-formal-meeting.md,minutes
68,13,2,6,Ratify the motion of the determination for the Council to continue meeting remotely and without an anchor location under HB5002,Procedural/Administrative,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,10,19,1,minutes/2021/2021-04-05/2021-04-06_council-formal-meeting.md,minutes
69,13,2,7,"Adopt Ordinance 7 of 2021 amending Chapter 2.30 of Salt Lake City Code, pertaining to the Percent for Art",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,16,singleton,high,17,20,1,minutes/2021/2021-04-05/2021-04-06_council-formal-meeting.md,minutes
70,13,2,8,Approve the Consent Agenda,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,41,10,1,minutes/2021/2021-04-05/2021-04-06_council-formal-meeting.md,minutes
71,14,2,1,"Enter into Closed Session for §52-4-205(l)(c) strategy sessions to discuss pending or reasonably imminent litigation; and for Attorney-Client matters that are privileged pursuant to Utah Code §78B-1-137, and for other lawful purposes that satisfy the pertinent requirements of the Utah Open and Public Meetings Act.",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,17,6,1,minutes/2021/2021-04-12/2021-04-13_revised-council-work-session.md,minutes
72,15,5,1,"Approve the meeting minutes of Tuesday, November 10, 2020.",Procedural/Administrative,6-0 Pass,Pass,rda_vote,,procedural,keyword,high,,,,25,23,1,minutes/2021/2021-04-12/2021-04-13_revised-redevelopment-agency-rda-meeting.md,minutes
73,15,5,2,Ratify the determination of the Chair to meet without an anchor location.,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,25,23,1,minutes/2021/2021-04-12/2021-04-13_revised-redevelopment-agency-rda-meeting.md,minutes
74,15,5,3,Approve the Consent Agenda.,Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,,,,32,25,1,minutes/2021/2021-04-12/2021-04-13_revised-redevelopment-agency-rda-meeting.md,minutes
75,15,5,4,"Enter into Closed Session for strategy sessions to discuss pending or reasonably imminent litigation and for attorney-client matters privileged pursuant to Utah Code §78B-1-137, and for other lawful purposes satisfying the Utah Open and Public Meetings Act.",Procedural/Administrative,7-0 Pass,Pass,rda_vote,,procedural,keyword,high,,,,25,28,1,minutes/2021/2021-04-12/2021-04-13_revised-redevelopment-agency-rda-meeting.md,minutes
76,16,2,1,"Approve the Work Session minutes from June 2, 2020 and June 16, 2020.",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,62,36,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
77,16,2,2,Close the Public Hearing and refer the items (2022 Distracted Driving Prevention Program Grant and 2022 Bicycle and Pedestrian Safety Program Grant) for future action.,Public Hearing Action,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,40,62,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
78,16,2,3,"Adopt Ordinance 09 of 2021, amending the FY 2020-21 final budget of Salt Lake City including the employment staffing document (Budget Amendment No. 7).",Budget Amendment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,62,36,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
79,16,2,4,"Approve Resolution 14 of 2021, adopting the action plan as Exhibit A and allocate the fund grant money (One-Year Action Plan for CDBG and other federal grants for FY 2021-22).",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,40,36,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
80,16,2,5,Reconsider the previous motion of approval of Resolution 14 of 2021.,Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,40,36,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
81,16,2,6,"Approve Resolution 14 of 2021, appropriating the funding as outlined in Exhibit A, adopt the Action Plan, and allocate the fund grant money.",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,40,36,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
82,16,2,7,Adopt Ordinance 10 of 2021 to amend the Zoning Map at the property located at approximately 706 to 740 West 900 South and 710 to 739 West Genesee Avenue.,Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,17,singleton,high,62,67,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
83,16,2,8,"Approve Resolution 10 of 2021, authorizing an election services interlocal agreement with Salt Lake County for the 2021 municipal election.",Interlocal/Agreement,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,62,40,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
84,16,2,9,"Adopt Resolution 11 of 2021, authorizing an interlocal agreement between Salt Lake City and Salt Lake County for 700 South reconstruction corridor preservation funds.",Interlocal/Agreement,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,62,40,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
85,16,2,10,"Approve Resolution 12 of 2021, notifying the Lieutenant Governor that Salt Lake City will participate in the instant runoff (Ranked Choice Voting) pilot program for the 2021 municipal election without a primary election.",Resolution,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,36,67,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
86,16,2,11,"Adopt Ordinance 11 of 2021, amending the section of the Salt Lake City Code relating to idling of vehicles ordinance penalty and exception amendments.",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,62,36,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
87,16,2,12,"Adopt Resolution 13 of 2021, authorizing the Sustainability Department's application to the Recycling Market Development Zone Program.",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,40,62,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
88,16,2,13,"Adopt Ordinance 12 of 2021, amending the Fiscal Year 2021 Annual Compensation Plan Appendix B for appointed employees and non-represented employees.",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,62,40,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
89,16,2,14,Approve the Consent Agenda.,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,62,40,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
90,16,2,15,"As the Local Building Authority, approve the dates specified for public comment and consider approving Resolution xx of 2021 adopting the final budget for the Capital Projects Fund of the Local Building Authority of Salt Lake City, Utah for Fiscal Year 2021-22.",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,62,40,1,minutes/2021/2021-04-19/2021-04-20_council-formal-meeting.md,minutes
91,17,5,1,Ratify the Chair's decision to continue meeting remotely and without an anchor location under HB5002,Procedural/Administrative,6-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,20,19,1,minutes/2021/2021-05-03/2021-05-04_redevelopment-agency-rda-meeting.md,minutes
92,17,5,2,"Adopt RDA Resolution 8 of 2021, approving a loan of $1,340,000 to Colony B, LLC for an affordable housing project at approximately 228 West 1300 South",Resolution,6-0 Pass,Pass,rda_vote,,approve,keyword,high,18,singleton,high,19,5,1,minutes/2021/2021-05-03/2021-05-04_redevelopment-agency-rda-meeting.md,minutes
93,18,2,1,"Enter into Closed Session for §52-4-205(1)(b) strategy sessions to discuss collective bargaining; §52-4-205(1)(d) strategy sessions to discuss the purchase, exchange, or lease of real property, and for Attorney-Client matters that are privileged pursuant to Utah Code §78B-1-137, and for other lawful purposes that satisfy the pertinent requirements of the Utah Open and Public Meetings Act.",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,67,36,1,minutes/2021/2021-05-10/2021-05-11_council-work-session.md,minutes
94,19,2,1,"Adopt Resolution 17 of 2021, appointing Dennis Faris as a member of the Salt Lake City Council for the District 2 Vacancy",Appointment/Advice & Consent,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,41,19,1,minutes/2021/2021-05-10/2021-05-13_special-limited-formal-meeting.md,pmn_minutes
95,20,2,1,"Enter into Closed Session for §52-4-205(1)(b) strategy sessions to discuss collective bargaining, and for Attorney-Client matters that are privileged.",Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,17,6,1,minutes/2021/2021-05-17/2021-05-18_council-work-session.md,minutes
96,21,3,1,"Close public hearing on LBA Capital Projects Fund Budget for FY 2021-22 and refer to public hearing on June 1, 2021",Public Hearing Action,7-0 Pass,Pass,mba_vote,,procedural,keyword,medium,,,,62,36,1,minutes/2021/2021-05-17/2021-05-18_lba-rda-and-council-formal-meeting.md,minutes
