dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,13,2020-01-09,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,13
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,14,2020-01-09,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,14
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,15,2020-01-09,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,15
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,16,2020-01-09,Council,Land-Use/Zoning,Land-Use,Rezone,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-rezone,high,16
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,17,2020-01-09,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-rezone,high,17
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,18,2020-01-09,RDA,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,18
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,19,2020-01-09,RDA,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,19
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,20,2020-01-09,RDA,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,20
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,21,2020-01-09,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,21
meeting_minutes,minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,22,2020-01-09,RDA,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,22
meeting_minutes,minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,1,2020-01-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,23
meeting_minutes,minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,2,2020-01-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,24
meeting_minutes,minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,3,2020-01-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,25
meeting_minutes,minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,4,2020-01-16,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,26
meeting_minutes,minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,5,2020-01-16,Council,Ordinance,Ordinance,,procedural,pass,5,0,,roll-call,5-0 Continued,crosswalk,high,27
meeting_minutes,minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,6,2020-01-16,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,28
meeting_minutes,minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,7,2020-01-16,Council,Other,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-cup,high,29
meeting_minutes,minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,8,2020-01-16,Council,Land-Use/Zoning,Land-Use,Text-Amendment,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-textamend,high,30
meeting_minutes,minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,1,2020-01-21,Council,Other,Other,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:no-signal,low,31
meeting_minutes,minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,2,2020-01-21,Council,Other,Other,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:no-signal,low,32
meeting_minutes,minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,3,2020-01-21,RDA,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,33
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,1,2020-01-30,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,34
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,2,2020-01-30,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,35
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,3,2020-01-30,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,36
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,4,2020-01-30,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,37
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,5,2020-01-30,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,4,1,,roll-call,4-1 Pass,rule:lu-textamend,high,38
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,6,2020-01-30,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,39
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,7,2020-01-30,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-subdiv,high,40
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,8,2020-01-30,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,41
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,9,2020-01-30,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,42
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,10,2020-01-30,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,43
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,11,2020-01-30,Council,Other,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:contract,high,44
meeting_minutes,minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,12,2020-01-30,Council,Other,Other,,final-action,pass,4,1,,roll-call,4-1 Pass,rule:no-signal,low,45
meeting_minutes,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,1,2020-02-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,46
meeting_minutes,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,2,2020-02-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,47
meeting_minutes,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,3,2020-02-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,48
meeting_minutes,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,4,2020-02-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,49
meeting_minutes,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,5,2020-02-06,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,50
meeting_minutes,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,6,2020-02-06,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-subdiv,high,51
meeting_minutes,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,7,2020-02-06,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-textamend,high,52
meeting_minutes,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,8,2020-02-06,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-subdiv,high,53
meeting_minutes,minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,9,2020-02-06,RDA,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,54
meeting_minutes,minutes/2020/2020-02-10/2020-02-14_city-council-meeting.md,1,2020-02-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,55
meeting_minutes,minutes/2020/2020-02-10/2020-02-14_city-council-meeting.md,2,2020-02-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,56
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,1,2020-02-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,57
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,2,2020-02-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,58
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,3,2020-02-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,59
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,4,2020-02-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,60
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,5,2020-02-27,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,61
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,6,2020-02-27,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,62
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,7,2020-02-27,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-textamend,high,63
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,8,2020-02-27,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,64
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,9,2020-02-27,HA,Other,Other,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:no-signal,low,65
meeting_minutes,minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,10,2020-02-27,RDA,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,66
meeting_minutes,minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md,1,2020-03-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,67
meeting_minutes,minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md,2,2020-03-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,68
meeting_minutes,minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md,3,2020-03-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,69
meeting_minutes,minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md,4,2020-03-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,70
meeting_minutes,minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md,5,2020-03-05,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,71
meeting_minutes,minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md,6,2020-03-05,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-textamend,high,72
meeting_minutes,minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md,7,2020-03-05,Council,Grant-Funding,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:budget,high,73
meeting_minutes,minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md,8,2020-03-05,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,74
meeting_minutes,minutes/2020/2020-03-16/2020-03-19_city-council-meeting.md,1,2020-03-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,75
meeting_minutes,minutes/2020/2020-03-16/2020-03-19_city-council-meeting.md,2,2020-03-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,76
meeting_minutes,minutes/2020/2020-03-16/2020-03-19_city-council-meeting.md,3,2020-03-19,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,77
meeting_minutes,minutes/2020/2020-03-16/2020-03-19_city-council-meeting.md,4,2020-03-19,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,78
meeting_minutes,minutes/2020/2020-03-16/2020-03-19_city-council-meeting.md,5,2020-03-19,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,79
meeting_minutes,minutes/2020/2020-04-06/2020-04-09_city-council-meeting.md,1,2020-04-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,80
meeting_minutes,minutes/2020/2020-04-06/2020-04-09_city-council-meeting.md,2,2020-04-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,81
meeting_minutes,minutes/2020/2020-04-06/2020-04-09_city-council-meeting.md,3,2020-04-09,Council,Ceremonial,Ceremonial,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,82
meeting_minutes,minutes/2020/2020-04-13/2020-04-16_city-council-meeting.md,1,2020-04-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,83
meeting_minutes,minutes/2020/2020-04-13/2020-04-16_city-council-meeting.md,2,2020-04-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,84
meeting_minutes,minutes/2020/2020-04-13/2020-04-16_city-council-meeting.md,3,2020-04-16,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-textamend,high,85
meeting_minutes,minutes/2020/2020-04-13/2020-04-16_city-council-meeting.md,4,2020-04-16,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,86
meeting_minutes,minutes/2020/2020-04-13/2020-04-16_city-council-meeting.md,5,2020-04-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,87
meeting_minutes,minutes/2020/2020-04-27/2020-04-30_city-council-meeting.md,1,2020-04-30,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,88
meeting_minutes,minutes/2020/2020-04-27/2020-04-30_city-council-meeting.md,2,2020-04-30,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,89
meeting_minutes,minutes/2020/2020-04-27/2020-04-30_city-council-meeting.md,3,2020-04-30,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,90
meeting_minutes,minutes/2020/2020-04-27/2020-04-30_city-council-meeting.md,4,2020-04-30,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,91
meeting_minutes,minutes/2020/2020-04-27/2020-04-30_city-council-meeting.md,5,2020-04-30,Council,Ceremonial,Ceremonial,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,92
meeting_minutes,minutes/2020/2020-04-27/2020-04-30_city-council-meeting.md,6,2020-04-30,RDA,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,93
meeting_minutes,minutes/2020/2020-05-11/2020-05-14_city-council-meeting.md,1,2020-05-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,94
meeting_minutes,minutes/2020/2020-05-11/2020-05-14_city-council-meeting.md,2,2020-05-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,95
meeting_minutes,minutes/2020/2020-05-11/2020-05-14_city-council-meeting.md,3,2020-05-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,96
meeting_minutes,minutes/2020/2020-05-11/2020-05-14_city-council-meeting.md,4,2020-05-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,97
meeting_minutes,minutes/2020/2020-05-11/2020-05-14_city-council-meeting.md,5,2020-05-14,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,98
meeting_minutes,minutes/2020/2020-05-11/2020-05-14_city-council-meeting.md,6,2020-05-14,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-subdiv,high,99
meeting_minutes,minutes/2020/2020-05-11/2020-05-14_city-council-meeting.md,7,2020-05-14,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,100
meeting_minutes,minutes/2020/2020-05-11/2020-05-14_city-council-meeting.md,8,2020-05-14,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-subdiv,high,101
meeting_minutes,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md,1,2020-05-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,102
meeting_minutes,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md,2,2020-05-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,103
meeting_minutes,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md,3,2020-05-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Continued,crosswalk,high,104
meeting_minutes,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md,4,2020-05-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,105
meeting_minutes,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md,5,2020-05-21,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,106
meeting_minutes,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md,6,2020-05-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,107
meeting_minutes,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md,7,2020-05-21,Council,Procedural/Administrative,Budget,,procedural,pass,4,0,,roll-call,4-0 Continued,rule:budget,high,108
meeting_minutes,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md,8,2020-05-21,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,109
meeting_minutes,minutes/2020/2020-05-18/2020-05-21_city-council-meeting.md,9,2020-05-21,Council,Grant-Funding,Grant-Funding,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,110
meeting_minutes,minutes/2020/2020-05-25/2020-05-28_city-council-meeting.md,1,2020-05-28,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,111
meeting_minutes,minutes/2020/2020-05-25/2020-05-28_city-council-meeting.md,2,2020-05-28,Council,Other,Other,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:no-signal,low,112
meeting_minutes,minutes/2020/2020-05-25/2020-05-28_city-council-meeting.md,3,2020-05-28,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,113
meeting_minutes,minutes/2020/2020-05-25/2020-05-28_city-council-meeting.md,4,2020-05-28,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,114
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,1,2020-06-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,115
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,2,2020-06-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,116
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,3,2020-06-11,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,117
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,4,2020-06-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,118
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,5,2020-06-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,119
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,6,2020-06-11,Council,Procedural/Administrative,Budget,,procedural,pass,5,0,,roll-call,5-0 Continued,rule:budget,high,120
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,7,2020-06-11,Council,Ordinance,Ordinance,,procedural,pass,5,0,,roll-call,5-0 Continued,crosswalk,high,121
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,8,2020-06-11,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,122
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,9,2020-06-11,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,123
meeting_minutes,minutes/2020/2020-06-08/2020-06-11_city-council-meeting.md,10,2020-06-11,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,124
meeting_minutes,minutes/2020/2020-06-15/2020-06-18_city-council-meeting.md,1,2020-06-18,Council,Ordinance,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:budget,high,125
meeting_minutes,minutes/2020/2020-06-15/2020-06-18_city-council-meeting.md,2,2020-06-18,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,126
meeting_minutes,minutes/2020/2020-06-15/2020-06-18_city-council-meeting.md,3,2020-06-18,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,127
meeting_minutes,minutes/2020/2020-06-15/2020-06-18_city-council-meeting.md,4,2020-06-18,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,128
meeting_minutes,minutes/2020/2020-06-15/2020-06-18_city-council-meeting.md,5,2020-06-18,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,129
meeting_minutes,minutes/2020/2020-06-15/2020-06-18_city-council-meeting.md,6,2020-06-18,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high,130
