city,plan_id,district_id,precinct_id,effective_start,effective_end,source,confidence,note
ogden,plan_2022,District 3,OGD10,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD11,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD12,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD13,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD14,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD16,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD17,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD19,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD23,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD25,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 3,OGD26,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD24,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD28,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD29,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD30,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD34,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD36,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD37,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD38,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD39,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD40,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2022,District 4,OGD41,2022-03-15,,geo/precinct_to_district.csv (2025),high,authoritative Ogden City GIS MUNIWARD assignment (source_year 2025 = the current layer). Districts D1/D3 (2025) and D4 (2023) are additionally corroborated by the district-winner precinct cross-check (see --check); D2 was unopposed both cycles.
ogden,plan_2012,District 1,,2020-01-01,2022-03-15,,low,"prior precinct->district composition not acquired — the pre-2022 lines (2019/2021 elections) are not on disk and no pre-2022 Ogden precinct SOVC is available. Acquisition gap, not a guess."
ogden,plan_2012,District 2,,2020-01-01,2022-03-15,,low,"prior precinct->district composition not acquired — the pre-2022 lines (2019/2021 elections) are not on disk and no pre-2022 Ogden precinct SOVC is available. Acquisition gap, not a guess."
ogden,plan_2012,District 3,,2020-01-01,2022-03-15,,low,"prior precinct->district composition not acquired — the pre-2022 lines (2019/2021 elections) are not on disk and no pre-2022 Ogden precinct SOVC is available. Acquisition gap, not a guess."
ogden,plan_2012,District 4,,2020-01-01,2022-03-15,,low,"prior precinct->district composition not acquired — the pre-2022 lines (2019/2021 elections) are not on disk and no pre-2022 Ogden precinct SOVC is available. Acquisition gap, not a guess."
