city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
ogden,Council,AL-A,At-Large,Marcia L. White,marcia_white,2018-01-01,2022-01-04,elected,reelected,2017,2020-01-07,2021-12-21,"votes:2020-01-07.. (observed serving, cities.db role first_seen); minutes:2020-01-07 ('Council member White' present and NOT among those sworn in that day -> a continuing 2017-cycle incumbent); election:2021 (At-Large Seat A winner — re-election)",medium,"PRE-FLOOR term (2017 cycle; term-start 2018-01 inferred from the B-cycle stagger, medium). Held AT-LARGE SEAT A, then RE-ELECTED to At-Large A in 2021 -> continuous. Vice Chair 2022-2023. DISTINCT from Alicia Washington (AL-A successor) — different people."
ogden,Council,AL-A,At-Large,Marcia L. White,marcia_white,2022-01-04,2026-01-06,reelected,lost,2021,2022-01-04,2025-12-16,"election:2021 (At-Large Seat A winner, def. Daniel J. Gladwell 60.47-39.53); minutes:2022-01-04 (seated); votes:cities.db role last_seen 2025-12-16; election:2025 (ran At-Large A, LOST to Alicia Washington 43.37-56.63)",high,Re-elected At-Large A 2021. LOST the 2025 general to Alicia Washington -> term ended Jan 2026. Served through the 2025-12-16 meeting (her genuine last recorded vote).
ogden,Council,AL-A,At-Large,Alicia Washington,alicia_washington,2026-01-06,,elected,serving,2025,2026-01-06,2026-05-19,"election:2025 (At-Large Seat A winner, def. Marcia White 56.63-43.37); minutes:2026-01-06 (present + sworn); votes:cities.db first_seen 2026-01-06",high,Elected At-Large A 2025 (defeated incumbent Marcia White). Currently serving.
ogden,Council,AL-B,At-Large,Bart E. Blair,bart_blair,2018-01-01,2022-01-04,elected,reelected,2017,2020-01-07,2021-12-21,"votes:2020-01-07.. (observed serving, cities.db role first_seen); minutes:2020-01-07 ('Council member Bart E. Blair' present and NOT among those sworn in that day -> a continuing 2017-cycle incumbent); election:2021 (At-Large Seat B winner — re-election)",medium,"PRE-FLOOR term (2017 cycle; term-start 2018-01 inferred from the B-cycle stagger, medium). Held AT-LARGE SEAT B, then RE-ELECTED to At-Large B in 2021 -> continuous. Council Chair 2022-2023."
ogden,Council,AL-B,At-Large,Bart E. Blair,bart_blair,2022-01-04,2026-01-06,reelected,lost,2021,2022-01-04,2025-12-16,"election:2021 (At-Large Seat B winner, def. Sebastian Benitez 54.27-45.73); minutes:2022-01-04 (seated, Chair); election:2025 (ran At-Large B, LOST to Kevin Lundell 39.76-60.24); minutes:2026-01-06 ('Former Council Member Blair spoke …')",high,"Re-elected At-Large B 2021 (Council Chair 2022-2023). LOST the 2025 general to Kevin Lundell -> term ended Jan 2026; addressed as 'Former Council Member Blair' at the 2026-01-06 meeting. NB: the 2026-05-19 minutes carry a preserved clerk roll-call typo whose single VOTING-AYE line lists departed members BLAIR & CHOBERKA (that meeting's present-list shows the correct seated council). That stray 2026-05-19 vote falls OUTSIDE his AL-B tenure window [2022-01-04, 2026-01-06), so the tenure-window clamp excludes it and his last_vote is 2025-12-16. His true last service ended 2026-01-06."
ogden,Council,AL-B,At-Large,Kevin Lundell,kevin_lundell,2026-01-06,,elected,serving,2025,2026-01-06,2026-05-19,"election:2025 (At-Large Seat B winner, def. Bart E. Blair 60.24-39.76); minutes:2026-01-06 (present + sworn); votes:cities.db first_seen 2026-01-06",high,Elected At-Large B 2025 (defeated incumbent Bart Blair). Currently serving.
ogden,Council,AL-C,At-Large,Luis Lopez,luis_lopez,2020-01-07,2024-01-02,elected,did-not-run,2019,2020-01-07,2023-12-19,"election:2019 (At-Large Seat C winner, UNOPPOSED 100%); minutes:2020-01-07 (Oath of Office administered … Luis Lopez); votes:cities.db role last_seen 2023-12-19; election:2023 (not a candidate)",high,"Elected At-Large C 2019 (unopposed). Vice Chair 2022. NOT a candidate in the 2023 At-Large C race (won by Myers) -> term expired Jan 2024 -> did-not-run. DISTINCT from Flor Lopez (D1, 2025+) — two different people, disambiguated by first name."
ogden,Council,AL-C,At-Large,Shaun Myers,shaun_myers,2024-01-02,,elected,serving,2023,2024-01-09,2026-05-19,"election:2023 (At-Large Seat C winner, def. J. Levi Andersen 59.3-40.7); minutes:2024-01-02 (Oath of Office administered … Shaun Myers); votes:cities.db first_seen 2024-02-06",high,Elected At-Large C 2023 (newcomer replacing Luis Lopez). first_vote 2024-02-06 is the named-roll-call seam. Currently serving.
ogden,Mayor,MAYOR,Citywide,Michael P. Caldwell,mike_caldwell,2020-01-07,2024-01-02,elected,did-not-run,2019,,,"election:2019 (Mayor winner, def. Angel Castillo 57.47-42.53); minutes:2020-01-07 ('Administration of the Oath of Office for newly elected Mayor Michael P. Caldwell'); election:2023 (not a candidate — race was Nadolski vs Knuth); minutes:2024-01-02 (replaced by Mayor Nadolski)",high,Mayor 2020-2023 (his third term; elected 2011/2015/2019 — the 2019 win is IN the election data so no pre-floor inference needed). Strong-mayor form: he does NOT vote on council legislation and never appears in a council roll call (0 cities.db council rows) -> the non_voting_mayor flag keeps his vote bounds empty. Did not run in 2023 -> term ended Jan 2024.
ogden,Mayor,MAYOR,Citywide,Ben Nadolski,ben_nadolski,2024-01-02,,became-mayor,serving,2023,,,"election:2023 (Mayor winner, def. Taylor Knuth 54.36-45.64); minutes:2024-01-02 ('newly elected Mayor Benjamin K. Nadolski' sworn); minutes:2024-01-09+ (presiding as Mayor Nadolski)",high,"MAYOR (not a council seat). SAME person as the D4 councilmember ben_nadolski — he held D4 + Council Chair 2020-2023 (a voting member), then WON the mayoralty and was sworn 2024-01-02, so his D4 and MAYOR tenures do NOT overlap (D4 ends 2024-01-02; Mayor begins 2024-01-02). NON-VOTING as Mayor: his cities.db council votes stop 2023-12-19 and he casts ZERO votes as Mayor — the non_voting_mayor flag empties this row's vote bounds (and the tenure-window clamp would independently leave them blank: no council vote falls within the mayoral window; cf. Logan/Anderson, Millcreek/Jackson). Currently serving."
