meeting_id,body_id,meeting_date,title,source_file
26,3,2020-09-24,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-09-21/2020-09-24_city-council-regular-meeting.md
27,3,2020-10-01,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-09-28/2020-10-01_city-council-regular-meeting.md
28,3,2020-10-22,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-10-19/2020-10-22_city-council-regular-meeting.md
29,3,2020-11-05,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-11-02/2020-11-05_city-council-regular-meeting.md
30,3,2020-11-12,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-11-09/2020-11-12_city-council-regular-meeting.md
31,3,2020-11-19,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-11-16/2020-11-19_city-council-regular-meeting.md
32,3,2020-12-03,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-11-30/2020-12-03_city-council-regular-meeting.md
33,3,2020-12-10,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-12-07/2020-12-10_city-council-regular-meeting.md
34,3,2020-12-17,City Council Regular Meeting,meeting_minutes/minutes/2020/2020-12-14/2020-12-17_city-council-regular-meeting.md
35,3,2021-01-14,City Council Work Meeting,meeting_minutes/minutes/2021/2021-01-11/2021-01-14_city-council-work-meeting.md
36,3,2021-01-19,City Council Special Meeting,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_city-council-special-meeting.md
37,3,2021-01-21,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-01-18/2021-01-21_city-council-regular-meeting.md
38,3,2021-02-04,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-02-01/2021-02-04_city-council-regular-meeting.md
39,3,2021-02-08,City Council Special Meeting,meeting_minutes/minutes/2021/2021-02-08/2021-02-08_city-council-special-meeting.md
40,3,2021-02-10,City Council Special Meeting,meeting_minutes/minutes/2021/2021-02-08/2021-02-10_city-council-special-meeting.md
41,3,2021-02-11,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-02-08/2021-02-11_city-council-regular-meeting.md
42,3,2021-02-25,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-02-22/2021-02-25_city-council-regular-meeting.md
43,3,2021-03-04,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-03-01/2021-03-04_city-council-regular-meeting.md
44,3,2021-03-18,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-03-15/2021-03-18_city-council-regular-meeting.md
45,3,2021-04-01,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-03-29/2021-04-01_city-council-regular-meeting.md
46,3,2021-04-08,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-04-05/2021-04-08_city-council-regular-meeting.md
47,3,2021-04-15,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-04-12/2021-04-15_city-council-regular-meeting.md
48,3,2021-04-29,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-04-26/2021-04-29_city-council-regular-meeting.md
49,3,2021-05-06,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-05-03/2021-05-06_city-council-regular-meeting.md
50,3,2021-05-20,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-05-17/2021-05-20_city-council-regular-meeting.md
51,3,2021-06-03,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-05-31/2021-06-03_city-council-regular-meeting.md
52,3,2021-06-17,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-06-14/2021-06-17_city-council-regular-meeting.md
53,3,2021-07-15,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-07-12/2021-07-15_city-council-regular-meeting.md
54,3,2021-08-05,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-08-02/2021-08-05_city-council-regular-meeting.md
55,3,2021-08-19,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-08-16/2021-08-19_city-council-regular-meeting.md
56,3,2021-08-26,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-08-23/2021-08-26_city-council-regular-meeting.md
57,3,2021-09-02,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-08-30/2021-09-02_city-council-regular-meeting.md
58,3,2021-09-09,City Council Work Meeting,meeting_minutes/minutes/2021/2021-09-06/2021-09-09_city-council-work-meeting.md
59,3,2021-09-23,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-09-20/2021-09-23_city-council-regular-meeting.md
60,3,2021-10-07,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-10-04/2021-10-07_city-council-regular-meeting.md
61,3,2021-10-21,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-10-18/2021-10-21_city-council-regular-meeting.md
62,3,2021-11-04,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-11-01/2021-11-04_city-council-regular-meeting.md
63,3,2021-11-10,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-11-08/2021-11-10_city-council-regular-meeting.md
64,3,2021-11-18,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-11-15/2021-11-18_city-council-regular-meeting.md
65,3,2021-12-02,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-11-29/2021-12-02_city-council-regular-meeting.md
66,3,2021-12-09,City Council Emergency Meeting,meeting_minutes/minutes/2021/2021-12-06/2021-12-09_city-council-emergency-meeting.md
67,3,2021-12-09,City Council Work Meeting,meeting_minutes/minutes/2021/2021-12-06/2021-12-09_city-council-work-meeting.md
68,3,2021-12-16,City Council Regular Meeting,meeting_minutes/minutes/2021/2021-12-13/2021-12-16_city-council-regular-meeting.md
69,3,2022-01-03,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
70,3,2022-01-06,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-01-03/2022-01-06_city-council-regular-meeting.md
71,3,2022-01-13,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-01-10/2022-01-13_city-council-regular-meeting.md
72,3,2022-01-20,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-01-17/2022-01-20_city-council-regular-meeting.md
73,3,2022-01-27,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-01-24/2022-01-27_city-council-regular-meeting.md
74,3,2022-02-03,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-01-31/2022-02-03_city-council-regular-meeting.md
75,3,2022-02-17,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
76,3,2022-02-24,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-02-21/2022-02-24_city-council-regular-meeting.md
77,5,2022-03-10,Rda City Council Meeting,meeting_minutes/minutes/2022/2022-03-07/2022-03-10_rda-city-council-meeting.md
78,3,2022-03-24,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-03-21/2022-03-24_city-council-regular-meeting.md
79,3,2022-04-07,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-04-04/2022-04-07_city-council-regular-meeting.md
80,3,2022-04-14,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-04-11/2022-04-14_city-council-regular-meeting.md
81,3,2022-05-05,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-05-02/2022-05-05_city-council-regular-meeting.md
82,3,2022-05-12,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-05-09/2022-05-12_city-council-regular-meeting.md
83,3,2022-05-19,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-05-16/2022-05-19_city-council-regular-meeting.md
84,3,2022-05-26,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-05-23/2022-05-26_city-council-regular-meeting.md
85,3,2022-05-27,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-05-23/2022-05-27_city-council-regular-meeting.md
86,3,2022-06-02,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-05-30/2022-06-02_city-council-regular-meeting.md
87,3,2022-06-09,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-06-06/2022-06-09_city-council-regular-meeting.md
88,3,2022-06-16,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-06-13/2022-06-16_city-council-regular-meeting.md
89,3,2022-06-23,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-06-20/2022-06-23_city-council-regular-meeting.md
90,3,2022-06-30,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-06-27/2022-06-30_city-council-regular-meeting.md
91,3,2022-07-14,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-07-11/2022-07-14_city-council-regular-meeting.md
92,3,2022-07-21,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-07-18/2022-07-21_city-council-regular-meeting.md
93,3,2022-08-04,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-08-01/2022-08-04_city-council-regular-meeting.md
94,3,2022-08-11,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-08-08/2022-08-11_city-council-regular-meeting.md
95,3,2022-08-16,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-08-15/2022-08-16_city-council-regular-meeting.md
96,3,2022-08-18,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-08-15/2022-08-18_city-council-regular-meeting.md
97,3,2022-08-18,City Council Special Meeting,meeting_minutes/minutes/2022/2022-08-15/2022-08-18_city-council-special-meeting.md
98,3,2022-08-25,City Council Planning Commission Meeting,meeting_minutes/minutes/2022/2022-08-22/2022-08-25_city-council-planning-commission-meeting.md
99,5,2022-08-25,City Council Rda Meeting,meeting_minutes/minutes/2022/2022-08-22/2022-08-25_city-council-rda-meeting.md
100,3,2022-09-01,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-08-29/2022-09-01_city-council-regular-meeting.md
101,3,2022-09-29,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-09-26/2022-09-29_city-council-regular-meeting.md
102,3,2022-10-13,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-10-10/2022-10-13_city-council-regular-meeting.md
103,3,2022-10-20,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-10-17/2022-10-20_city-council-regular-meeting.md
104,3,2022-10-27,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-10-24/2022-10-27_city-council-regular-meeting.md
105,3,2022-11-03,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-10-31/2022-11-03_city-council-regular-meeting.md
106,3,2022-11-10,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-11-07/2022-11-10_city-council-regular-meeting.md
107,3,2022-11-17,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-11-14/2022-11-17_city-council-regular-meeting.md
108,3,2022-11-30,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-11-28/2022-11-30_city-council-regular-meeting.md
109,3,2022-12-08,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-12-05/2022-12-08_city-council-regular-meeting.md
110,3,2022-12-15,City Council Regular Meeting,meeting_minutes/minutes/2022/2022-12-12/2022-12-15_city-council-regular-meeting.md
111,3,2023-01-05,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-01-02/2023-01-05_city-council-regular-meeting.md
112,3,2023-01-12,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-01-09/2023-01-12_city-council-regular-meeting.md
113,3,2023-01-19,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-01-16/2023-01-19_city-council-regular-meeting.md
114,3,2023-01-26,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-01-23/2023-01-26_city-council-regular-meeting.md
115,3,2023-02-09,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-02-06/2023-02-09_city-council-regular-meeting.md
116,3,2023-02-16,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-02-13/2023-02-16_city-council-regular-meeting.md
117,3,2023-02-23,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-02-20/2023-02-23_city-council-regular-meeting.md
118,3,2023-03-02,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-02-27/2023-03-02_city-council-regular-meeting.md
119,3,2023-03-09,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-03-06/2023-03-09_city-council-regular-meeting.md
120,3,2023-03-16,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-03-13/2023-03-16_city-council-regular-meeting.md
121,3,2023-03-30,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-03-27/2023-03-30_city-council-regular-meeting.md
122,3,2023-04-06,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-04-03/2023-04-06_city-council-regular-meeting.md
123,3,2023-04-11,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-04-10/2023-04-11_city-council-regular-meeting.md
124,3,2023-04-13,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-04-10/2023-04-13_city-council-regular-meeting.md
125,3,2023-04-20,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-04-17/2023-04-20_city-council-regular-meeting.md
126,3,2023-05-02,City Council Planning Commission Meeting,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-planning-commission-meeting.md
127,3,2023-05-04,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-05-01/2023-05-04_city-council-regular-meeting.md
128,3,2023-05-04,City Council Work Meeting,meeting_minutes/minutes/2023/2023-05-01/2023-05-04_city-council-work-meeting.md
129,3,2023-05-11,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-05-08/2023-05-11_city-council-regular-meeting.md
130,3,2023-05-11,City Council Work Meeting,meeting_minutes/minutes/2023/2023-05-08/2023-05-11_city-council-work-meeting.md
131,3,2023-05-18,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-05-15/2023-05-18_city-council-regular-meeting.md
132,5,2023-05-25,Rda City Council Meeting,meeting_minutes/minutes/2023/2023-05-22/2023-05-25_rda-city-council-meeting.md
133,3,2023-06-01,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-05-29/2023-06-01_city-council-regular-meeting.md
134,3,2023-06-15,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-06-12/2023-06-15_city-council-regular-meeting.md
135,3,2023-06-22,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-06-19/2023-06-22_city-council-regular-meeting.md
136,3,2023-06-29,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-06-26/2023-06-29_city-council-regular-meeting.md
137,3,2023-07-06,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-07-03/2023-07-06_city-council-regular-meeting.md
138,3,2023-07-13,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-07-10/2023-07-13_city-council-regular-meeting.md
139,3,2023-07-20,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-07-17/2023-07-20_city-council-regular-meeting.md
140,3,2023-08-03,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-07-31/2023-08-03_city-council-regular-meeting.md
141,3,2023-08-17,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-08-14/2023-08-17_city-council-regular-meeting.md
142,3,2023-08-17,City Council Work Meeting,meeting_minutes/minutes/2023/2023-08-14/2023-08-17_city-council-work-meeting.md
143,3,2023-08-24,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-08-21/2023-08-24_city-council-regular-meeting.md
144,3,2023-08-24,City Council Work Meeting,meeting_minutes/minutes/2023/2023-08-21/2023-08-24_city-council-work-meeting.md
145,3,2023-08-31,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-08-28/2023-08-31_city-council-regular-meeting.md
146,3,2023-09-14,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-09-11/2023-09-14_city-council-regular-meeting.md
147,3,2023-09-21,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-09-18/2023-09-21_city-council-regular-meeting.md
148,5,2023-09-21,Rda Meeting,meeting_minutes/minutes/2023/2023-09-18/2023-09-21_rda-meeting.md
149,3,2023-09-28,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-09-25/2023-09-28_city-council-regular-meeting.md
150,3,2023-10-05,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-10-02/2023-10-05_city-council-regular-meeting.md
151,3,2023-10-12,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-10-09/2023-10-12_city-council-regular-meeting.md
152,3,2023-10-19,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-10-16/2023-10-19_city-council-regular-meeting.md
153,3,2023-10-26,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-10-23/2023-10-26_city-council-regular-meeting.md
154,3,2023-11-02,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-10-30/2023-11-02_city-council-regular-meeting.md
155,3,2023-11-02,City Council Work Meeting,meeting_minutes/minutes/2023/2023-10-30/2023-11-02_city-council-work-meeting.md
156,3,2023-11-16,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-11-13/2023-11-16_city-council-regular-meeting.md
157,3,2023-11-21,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-11-20/2023-11-21_city-council-regular-meeting.md
158,3,2023-12-06,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-12-04/2023-12-06_city-council-regular-meeting.md
159,1,2023-12-07,Arts Commission Meeting,meeting_minutes/minutes/2023/2023-12-04/2023-12-07_arts-commission-meeting.md
160,3,2023-12-07,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-12-04/2023-12-07_city-council-regular-meeting.md
161,3,2023-12-14,City Council Regular Meeting,meeting_minutes/minutes/2023/2023-12-11/2023-12-14_city-council-regular-meeting.md
162,3,2023-12-14,City Council Work Meeting,meeting_minutes/minutes/2023/2023-12-11/2023-12-14_city-council-work-meeting.md
163,3,2024-01-02,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-01-01/2024-01-02_city-council-regular-meeting.md
164,3,2024-01-04,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-01-01/2024-01-04_city-council-regular-meeting.md
165,3,2024-01-11,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-01-08/2024-01-11_city-council-regular-meeting.md
166,3,2024-01-23,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-01-22/2024-01-23_city-council-regular-meeting.md
167,3,2024-01-25,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-01-22/2024-01-25_city-council-regular-meeting.md
168,3,2024-02-01,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-01-29/2024-02-01_city-council-regular-meeting.md
169,3,2024-02-08,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-02-05/2024-02-08_city-council-regular-meeting.md
170,3,2024-02-15,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
171,3,2024-02-15,City Council Work Meeting,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-work-meeting.md
172,3,2024-02-29,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-02-26/2024-02-29_city-council-regular-meeting.md
173,3,2024-02-29,Planning Commission City Council Meeting,meeting_minutes/minutes/2024/2024-02-26/2024-02-29_planning-commission-city-council-meeting.md
174,3,2024-03-07,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-03-04/2024-03-07_city-council-regular-meeting.md
175,3,2024-03-21,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-03-18/2024-03-21_city-council-regular-meeting.md
176,3,2024-04-04,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-04-01/2024-04-04_city-council-regular-meeting.md
177,3,2024-04-25,City Council Work Meeting,meeting_minutes/minutes/2024/2024-04-22/2024-04-25_city-council-work-meeting.md
178,3,2024-05-02,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-04-29/2024-05-02_city-council-regular-meeting.md
179,3,2024-05-09,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-05-06/2024-05-09_city-council-regular-meeting.md
180,3,2024-05-16,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-05-13/2024-05-16_city-council-regular-meeting.md
181,3,2024-05-16,City Council Work Meeting,meeting_minutes/minutes/2024/2024-05-13/2024-05-16_city-council-work-meeting.md
182,3,2024-05-23,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-05-20/2024-05-23_city-council-regular-meeting.md
183,3,2024-05-23,City Council Work Meeting,meeting_minutes/minutes/2024/2024-05-20/2024-05-23_city-council-work-meeting.md
184,3,2024-06-13,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-06-10/2024-06-13_city-council-regular-meeting.md
185,3,2024-06-13,City Council Work Meeting,meeting_minutes/minutes/2024/2024-06-10/2024-06-13_city-council-work-meeting.md
186,3,2024-06-20,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-06-17/2024-06-20_city-council-regular-meeting.md
187,3,2024-07-18,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-07-15/2024-07-18_city-council-regular-meeting.md
188,3,2024-08-01,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-07-29/2024-08-01_city-council-regular-meeting.md
189,3,2024-08-08,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-08-05/2024-08-08_city-council-regular-meeting.md
190,3,2024-08-15,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-08-12/2024-08-15_city-council-regular-meeting.md
191,3,2024-08-22,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-08-19/2024-08-22_city-council-regular-meeting.md
192,3,2024-09-19,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-09-16/2024-09-19_city-council-regular-meeting.md
193,3,2024-10-03,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-09-30/2024-10-03_city-council-regular-meeting.md
194,3,2024-10-17,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-10-14/2024-10-17_city-council-regular-meeting.md
195,3,2024-10-17,City Council Work Meeting,meeting_minutes/minutes/2024/2024-10-14/2024-10-17_city-council-work-meeting.md
196,3,2024-10-31,City Council Special Meeting,meeting_minutes/minutes/2024/2024-10-28/2024-10-31_city-council-special-meeting.md
197,3,2024-11-07,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-11-04/2024-11-07_city-council-regular-meeting.md
198,3,2024-11-21,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-11-18/2024-11-21_city-council-regular-meeting.md
199,3,2024-11-21,City Council Work Meeting,meeting_minutes/minutes/2024/2024-11-18/2024-11-21_city-council-work-meeting.md
200,3,2024-12-05,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-12-02/2024-12-05_city-council-regular-meeting.md
201,3,2024-12-12,City Council Regular Meeting,meeting_minutes/minutes/2024/2024-12-09/2024-12-12_city-council-regular-meeting.md
202,3,2024-12-12,City Council Work Meeting,meeting_minutes/minutes/2024/2024-12-09/2024-12-12_city-council-work-meeting.md
203,3,2025-01-02,City Council Regular Meeting,meeting_minutes/minutes/2025/2024-12-30/2025-01-02_city-council-regular-meeting.md
204,3,2025-01-09,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-01-06/2025-01-09_city-council-regular-meeting.md
205,3,2025-01-16,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-01-13/2025-01-16_city-council-regular-meeting.md
206,3,2025-01-23,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-01-20/2025-01-23_city-council-regular-meeting.md
207,3,2025-01-30,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-01-27/2025-01-30_city-council-regular-meeting.md
208,3,2025-02-06,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-02-03/2025-02-06_city-council-regular-meeting.md
209,3,2025-02-13,City Council Planning Commission Meeting,meeting_minutes/minutes/2025/2025-02-10/2025-02-13_city-council-planning-commission-meeting.md
210,3,2025-02-13,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-02-10/2025-02-13_city-council-regular-meeting.md
211,3,2025-02-13,City Council Work Meeting,meeting_minutes/minutes/2025/2025-02-10/2025-02-13_city-council-work-meeting.md
212,3,2025-02-20,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-02-17/2025-02-20_city-council-regular-meeting.md
213,3,2025-03-04,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_city-council-regular-meeting.md
214,3,2025-03-04,City Council Work Meeting,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_city-council-work-meeting.md
215,3,2025-03-06,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-03-03/2025-03-06_city-council-regular-meeting.md
216,3,2025-03-06,City Council Work Meeting,meeting_minutes/minutes/2025/2025-03-03/2025-03-06_city-council-work-meeting.md
217,3,2025-03-20,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-03-17/2025-03-20_city-council-regular-meeting.md
218,3,2025-03-27,City Council Regular Meeting,meeting_minutes/minutes/2025/2025-03-24/2025-03-27_city-council-regular-meeting.md
