motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
11,2,3,10,A motion was made by Councilmember Randall to approve the ordinance vacating an existing public utility easement located between lot 43 & 44 of Entrada at Snow Canyon Chaco Bench Phase 2.,Land-Use/Zoning,4-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,5,singleton,high,43,29,1,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,minutes
12,2,3,11,A motion was made by Councilmember McArthur to approve the amended final plat for The Reserve at River Hollow Phase 1.,Land-Use/Zoning,4-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,6,singleton,high,29,14,1,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,minutes
13,2,3,12,"A motion was made by Councilmember Larkin to approve the amended final plat for Sentieri Canyon at Divario Phase 1 to adjust some of the lot lines along with the municipal utility easements associated with those lots, add common area along Sentieri Vista Drive, and add Lot 51.",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,7,singleton,high,14,9,1,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,minutes
14,2,3,13,"A motion was made by Councilmember Randall to approve the ordinance amending Title 9, Chapter 14, Stormwater Management, of the St. George City Code.",Ordinance,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,8,singleton,high,43,29,1,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,minutes
15,2,3,14,A motion was made by Councilmember Smethurst to approve the ordinance changing the zone from M-2 to M-C on approximately 1.97 acres located at 3292 East Desert Drive.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,9,singleton,high,9,14,1,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,minutes
16,2,3,15,A motion was made by Councilmember Hughes to approve the resolution declaring the intent to consider adjusting a common municipal boundary line with the City of Santa Clara as explained.,Resolution,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,31,43,1,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,minutes
17,2,3,16,A motion was made by Councilmember Randall to approve the preliminary plat for Desert Color Resort Phase 4.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,10,singleton,high,43,9,1,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,minutes
18,2,3,17,A motion was made by Smethurst to approve the conditional use permit to operate a short-term rental at an existing Landmark Site known as the Samuel Miles Home located at 306 South Main with the conditions of the Planning Commission.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,11,singleton,high,,43,1,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,minutes
19,2,3,18,A motion was made by Councilmember Randall to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,14,1,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,minutes
20,3,3,1,A motion was made by Councilmember Hughes to approve the consent calendar as presented.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,31,43,1,meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md,minutes
21,3,3,2,A motion was made by Councilmember Randall to approve the interlocal agreement with Washington County for 2020-2024 Ironman events.,Interlocal,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,43,14,1,meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md,minutes
22,3,3,3,A motion was made by Councilmember Hughes to approve the resolution amending the Fiscal Year 2019-20 Budget.,Resolution,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,31,9,1,meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md,minutes
23,3,3,4,A motion was made by Councilmember McArthur to approve the conditional use permit to allow replacement of the existing AWI tower in the Open Space zone located at 845 East Red Hills Parkway as presented.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,12,singleton,high,29,9,1,meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md,minutes
24,3,3,5,A motion was made by Councilmember Randall to approve the conditional use permit to develop a 2.5 story building at approximately 1300 South Hilton Drive in the Commerce Point commercial subdivision.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,13,singleton,high,43,14,1,meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md,minutes
25,3,3,6,"A motion was made by Councilmember Randall to adjourn to a closed session discuss the character, professional competence, or physical mental health of an individual.",Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,9,1,meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md,minutes
26,3,3,7,A motion was made by Councilmember Randall to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,31,1,meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md,minutes
27,4,3,1,"A motion was made by Councilmember Hughes to approve the MOU between the City, the Bureau of Land Management Color Country District, and the U.S. Fish and Wildlife Service as presented subject to legal review and approval.",Contract/Purchase,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,31,29,1,meeting_minutes/minutes/2020/2020-01-20/2020-01-23_city-council-work-meeting.md,minutes
28,5,3,1,A motion was made by Councilmember Randall to approve the consent calendar as presented.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,31,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
29,5,3,2,A motion was made by Councilmember Randall to approve the sponsorship of the St. George Streetfest.,Other,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,43,14,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
30,5,3,3,A motion was made by Councilmember Hughes to approve the ordinance amending the PD-C zone located at 120 West 1470 South by adding adolescent stabilization facility.,Ordinance,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,31,9,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
31,5,3,4,A motion was made by Councilmember Hughes to approve the ordinance amending the general plan from LDR to PO on approximately 3.0 acres located at 2046 North Tuweap Drive with the condition that any underlying zoning that comes in will be a Planned Development zone.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,14,singleton,high,31,43,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
32,5,3,5,"A motion was made by Councilmember Randall to table the item until May 7, 2020.",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,table,keyword,high,15,singleton,high,43,31,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
33,5,3,6,A motion was made by Councilmember McArthur to approve the ordinance changing the general plan from COM and LDR land use designations to MDR and to move a portion of the currently designated MDR to COM as stated.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,16,singleton,high,29,14,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
34,5,3,7,A motion was made by Councilmember Randall to approve the ordinance amending the Desert Color PD-R to develop phase 4 of the Auburn Hills in the Desert Color development.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,17,singleton,high,43,9,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
35,5,3,8,A motion was made by Councilmember Larkin to approve the hillside development permit to allow a revision of a previously approved hillside permit; this revision is to allow a storm water line and a water line to travel from the top of Tech Ridge mesa down to intercept Cloud Drive and continue down to Black Ridge Cove and to terminate in the vicinity of Indian Hills Drive and require that the trail over the top to be paved and signed.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,18,singleton,high,14,9,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
36,5,3,9,A motion was made by Councilmember Randall to approve the preliminary plat for Auburn Hills Phase 4.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,19,singleton,high,43,14,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
37,5,3,10,A motion was made by Councilmember Smethurst to approve the preliminary plat for Blue Heron Estates.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,20,singleton,high,9,29,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
38,5,3,11,"A motion was made by Councilmember McArthur to approve the ordinance regulating the design, location and construction of small wireless facilities in public-rights-of-way including the fee schedule.",Ordinance,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,29,9,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
39,5,3,12,"A motion was made by Councilmember Smethurst to approve the ordinance adopting Title 4, Chapter 10 of City Code Health, Safety and Property Maintenance.",Ordinance,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,9,43,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
40,5,3,13,"A motion was made by Councilmember Randall to approve the ordinance amending and enacting Title 7, Chapter 6, Airport, of City Code bringing it current with state and federal law and to repeal the advisory board provisions.",Ordinance,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,43,29,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
41,5,3,14,A motion was made by Councilmember Randall to approve the ordinance increasing the fees for cat adoptions at the St. George Animal Shelter.,Ordinance,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,43,9,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
42,5,3,15,A motion was made by Councilmember Randall to approve a resolution appointing representatives to serve on the Administrative Control Board of Washington County Special Service District No. 1.,Appointment,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,43,14,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
43,5,3,16,A motion was made by Councilmember Randall to approve the purchase and sale agreement with The Church of Jesus Christ of Latter-Day Saints for the sale of City owned property located at 400 South Street.,Contract/Purchase,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,43,9,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
44,5,3,17,A motion was made by Councilmember Randall to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,31,1,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,minutes
45,6,3,1,A motion was made by Councilmember Randall to approve the consent calendar.,Procedural/Administrative,4-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,9,1,meeting_minutes/minutes/2020/2020-02-17/2020-02-20_city-council-regular-meeting.md,minutes
46,6,3,2,A motion was made by Councilmember McArthur to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,29,31,1,meeting_minutes/minutes/2020/2020-02-17/2020-02-20_city-council-regular-meeting.md,minutes
47,7,3,1,"A motion was made by Councilmember Randall to adjourn to a closed session discuss the character, professional competence, or physical mental health of an individual.",Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,31,1,meeting_minutes/minutes/2020/2020-02-24/2020-02-27_city-council-special-meeting.md,minutes
48,7,3,2,A motion was made by Councilmember Randall to adjourn to the Ballroom for the Neighborhood Open House.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,29,1,meeting_minutes/minutes/2020/2020-02-24/2020-02-27_city-council-special-meeting.md,minutes
49,8,3,1,A motion was made by Councilmember Hughes to approve the consent calendar as presented.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,31,43,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
50,8,3,2,A motion was made by Councilmember Randall to appoint Kyle Whitehead as the Interim Police Chief.,Appointment,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,,unclassified,low,,,,43,31,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
51,8,3,3,A motion was made by Councilmember Smethurst to approve the resolution as presented.,Resolution,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,9,31,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
52,8,3,4,"A motion was made by Councilmember Randall to approve the ordinance repealing 5-3-4 of City code, Loitering.",Ordinance,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,43,9,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
53,8,3,5,A motion was made by Councilmember McArthur to approve the ordinance for a PD-AP zone change amendment to develop Lots 2 and 3 of the Dinosaur Professional Park subdivision on approximately 2.64 acres generally located on Riverside Drive northeast of 2200 East Street.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,21,singleton,high,29,14,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
54,8,3,6,A motion was made by Councilmember Randall to approve the ordinance changing the zone from A-1 to RE-37.5 on approximately 5.75 acres for Monte Vista Estates.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,22,singleton,high,43,14,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
55,8,3,7,A motion was made by Councilmember Randall to approve the ordinance changing the zone from C2 to R2 on approximately 0.25 acres located at 70 West 700 South.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,23,singleton,high,43,9,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
56,8,3,8,"A motion was made by Councilmember Larkin to approve the change from Open Space and Commercial to High Density Residential, Open Space, and Commercial at 300 West 900 South.",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,24,singleton,high,14,43,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
57,8,3,9,A motion was made by Councilmember Randall to table the item.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,table,keyword,high,25,singleton,high,43,14,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
58,8,3,10,A motion was made by Councilmember McArthur to table the item until March 19th.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,table,keyword,high,26,singleton,high,29,43,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
59,8,3,11,"A motion was made by Councilmember Randall to approve the conditional use permit to allow development of Building 200, a single- story building on Lot 4 in the Commerce Point commercial subdivision located at approximately 1300 South Hilton Drive (a part of the overall Commerce Point subdivision located at the intersection of Bluff Street and Black Ridge Drive).",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,27,singleton,high,43,9,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
60,8,3,12,A motion was made by Councilmember Randall to approve the preliminary plat for Auburn Hills Phase 5.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,28,singleton,high,43,14,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
61,8,3,13,A motion was made by Councilmember Larkin to approve the preliminary plat for D&D Commercial Subdivision.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,29,name,medium,14,29,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
62,8,3,14,A motion was made by Councilmember Randall to approve the preliminary plat for Auburn Hills Phases 9-11.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,30,singleton,high,43,9,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
63,8,3,15,A motion was made by Councilmember Hughes to approve the preliminary plat for Auburn Hills Phases 12-13.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,31,singleton,high,31,14,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
64,8,3,16,A motion was made by Councilmember Hughes to approve the preliminary plat for Sage Canyon Phases 12-16.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,32,singleton,high,31,14,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
65,8,3,17,A motion was made by Councilmember Smethurst to approve the preliminary plat for Sand Ridge Phases 3-5,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,33,singleton,high,9,43,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
66,8,3,18,A motion was made by Councilmember Larkin to approve the amended preliminary plat for Crimson Vistas Subdivision with the fees as discussed.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,34,name,medium,14,29,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
67,8,3,19,A motion was made by Councilmember Randall to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,29,1,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,minutes
68,9,3,1,"A motion was made by Councilmember Hughes to approve the ordinance amending City code to clarify provisions regarding electronic open and public meetings of City Council, and to adopt provisions for similar meetings before the Planning Commission.",Ordinance,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,31,9,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
69,9,3,2,A motion was made by Councilmember Randall to approve the consent calendar as presented including the item on the addendum.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,29,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
70,9,3,3,"A motion was made by Councilmember McArthur. to table the item until Thursday, April 2nd.",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,table,keyword,high,35,singleton,high,29,9,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
71,9,3,4,A motion was made by Councilmember Randall to approve the ordinance changing the zone change from R-1-10 to Open Space.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,36,singleton,high,43,31,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
72,9,3,5,A motion was made by Councilmember Randall to deny the request as presented.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,deny,keyword,high,37,singleton,high,43,31,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
73,9,3,6,A motion was made by Councilmember Randall to approve the ordinance for a zone change amendment to the Desert Color PD in order to develop phase seven of Auburn Hills in the Desert Color development.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,38,singleton,high,43,31,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
74,9,3,7,A motion was made by Councilmember Larkin to approve the preliminary plat for Auburn Hills Phase 7a.,Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,39,singleton,high,14,29,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
75,9,3,8,A motion was made by Councilmember Hughes to approve the proclamation declaring a State of Emergency due to the COVID-19 coronavirus.,Ceremonial,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,31,9,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
76,9,3,9,"A motion was made by Councilmember Hughes to approve a $250,000 contribution from the City's Economic Development Fund to the Greater Together Small Business Resilience Fund for immediate availability to St. George businesses impacted by COVID-19.",Other,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,31,9,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
77,9,3,10,A motion was made by Councilmember Randall to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,9,1,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,minutes
78,10,3,1,A motion was made by Councilmember Randall to approve the consent calendar as presented.,Procedural/Administrative,4-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,procedural,keyword,high,,,,43,14,1,meeting_minutes/minutes/2020/2020-03-30/2020-04-02_city-council-regular-meeting.md,minutes
79,10,3,2,"A motion was made by Councilmember McArthur to approve the amended final subdivision plat for Escapes at the Ledges Phase 5 Amended by adjusting units 515-518, which affects the common area.",Land-Use/Zoning,4-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,40,singleton,high,29,43,1,meeting_minutes/minutes/2020/2020-03-30/2020-04-02_city-council-regular-meeting.md,minutes
80,10,3,3,A motion was made by Councilmember Randall to approve the ordinance changing the zone from Open Space to Planned Development Residential on property generally located at 3174 South Bloomington Drive with the changes that have been discussed tonight; the 4-story building will now be 3-story and no parking variances.,Land-Use/Zoning,4-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,41,singleton,high,43,14,1,meeting_minutes/minutes/2020/2020-03-30/2020-04-02_city-council-regular-meeting.md,minutes
81,10,3,4,A motion was made by Councilmember Randall to approve the ordinance amending the process for bid openings to allow electronic openings.,Contract/Purchase,4-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,approve,keyword,high,,,,43,9,1,meeting_minutes/minutes/2020/2020-03-30/2020-04-02_city-council-regular-meeting.md,minutes
82,10,3,5,A motion was made by Councilmember Randall to support of a letter recommending Zion National Park be temporarily closed for the period of this emergency.,Other,4-0 Pass (The vote was unanimous and the motion carried.),Pass,council_vote,,,unclassified,low,,,,43,13,1,meeting_minutes/minutes/2020/2020-03-30/2020-04-02_city-council-regular-meeting.md,minutes
