candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Spencer Haymond,Council,5,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,Recurring Fee Visa International Ser. Assessment,Recurring Fee Visa International Ser. Assessment,,0.12,False,True,raw/2023_haymond_state_10-24-23.pdf,9dc93189,v24,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,UT Interactive - interne,UT Interactive - interne,,1.00,False,True,raw/2023_haymond_state_10-24-23.pdf,9dc93189,v25,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2023-11-14,Interim (filed 2023-11-14),,Return Cameras to Costco,Return Cameras to Costco,,-171.58,False,True,raw/2023_haymond_state_11-14-23.pdf,c1b91feb,v1,medium,vision_cache/vision,0
Spencer Haymond,Council,5,2023,2023-11-14,Interim (filed 2023-11-14),,Salt Lake Mailing,Salt Lake Mailing,,1308.19,False,True,raw/2023_haymond_state_11-14-23.pdf,c1b91feb,v2,medium,vision_cache/vision,0
Spencer Haymond,Council,5,2023,2023-11-14,Interim (filed 2023-11-14),,Salt Lake Co. Rep. Party texting,Salt Lake Co. Rep. Party texting,,26.15,False,True,raw/2023_haymond_state_11-14-23.pdf,c1b91feb,v3,medium,vision_cache/vision,0
Spencer Haymond,Council,5,2023,2023-11-14,Interim (filed 2023-11-14),,Spy Point Camera Subscription,Spy Point Camera Subscription,,15.12,False,True,raw/2023_haymond_state_11-14-23.pdf,c1b91feb,v4,medium,vision_cache/vision,0
Spencer Haymond,Council,5,2023,2023-11-14,Interim (filed 2023-11-14),,Salt Lake Co. Rep. Party texting,Salt Lake Co. Rep. Party texting,,133.47,False,True,raw/2023_haymond_state_11-14-23.pdf,c1b91feb,v5,medium,vision_cache/vision,0
Spencer Haymond,Council,5,2023,2023-12-21,"Interim (filed 2023-12-21, year-end)",,Poliengin,Poliengin,,35.00,False,True,raw/2023_haymond_state_12-21-23.pdf,6bc85720,v1,medium,vision_cache/vision,0
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,"Lowes - T-Posts, 1x2's, sign hanging stuff","Lowes - T-Posts, 1x2's, sign hanging stuff",,80.05,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v1,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,"Riverton Hardware, sign hanging stuff","Riverton Hardware, sign hanging stuff",,19.50,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v2,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Sign hanging stuff - Home Depot,Sign hanging stuff - Home Depot,,10.66,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v3,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Riverton Hardware - sign stuff,Riverton Hardware - sign stuff,,5.83,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v4,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Salt Lake Elections - vote history,Salt Lake Elections - vote history,,15.00,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v5,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Silly Rabbit - T-Shirts,Silly Rabbit - T-Shirts,,135.14,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v6,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Sticker You,Sticker You,,173.44,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v7,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Lowes - sign stuff for repairs - Vandals,Lowes - sign stuff for repairs - Vandals,,7.71,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v8,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Renaisance Signs,Renaisance Signs,,1783.47,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v9,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,The Corndog Company - Independence Day Campaign,The Corndog Company - Independence Day Campaign,,23.15,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v10,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,"Abiyaki Hibachi Grill - "" "" ""","Abiyaki Hibachi Grill - "" "" """,,38.23,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v11,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Riverton Hardware - sign stuff,Riverton Hardware - sign stuff,,10.33,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v12,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Riverton Hardware - sign repair stuff,Riverton Hardware - sign repair stuff,,8.58,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v13,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,ODP Bus. Sol - Handouts,Odp Bus. Sol - Handouts,,167.03,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v14,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,4Imprint.com - Pens,4Imprint.com - Pens,,193.49,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v15,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Office Max - Handouts,Office Max - Handouts,,24.80,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v16,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Costco - Cameras for signs - Vandals,Costco - Cameras for signs - Vandals,,171.58,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v17,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Menchies - campaign help,Menchies - campaign help,,13.81,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v18,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Recurring Poliengine - Website,Recurring Poliengine - Website,,35.00,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v19,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Recurring Spypoint - Camera Subc. - Vandals,Recurring Spypoint - Camera Subc. - Vandals,,15.00,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v20,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Name-Cheap.com,Name-Cheap.com,,9.95,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v21,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,SQ Riverton Senior Center,SQ Riverton Senior Center,,16.00,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v22,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Recurring Poliengine - Website,Recurring Poliengine - Website,,35.00,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v23,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Recurring Fee Visa International Ser. Assessment,Recurring Fee Visa International Ser. Assessment,,0.12,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v24,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,UT Interactive - interne,UT Interactive - interne,,1.00,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v25,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Return Cameras to Costco,Return Cameras to Costco,,-171.58,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v26,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Salt Lake Mailing,Salt Lake Mailing,,1308.19,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v27,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Salt Lake Co. Rep. Party texting,Salt Lake Co. Rep. Party texting,,26.15,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v28,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Spy Point Camera Subscription,Spy Point Camera Subscription,,15.12,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v29,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Salt Lake Co. Rep. Party texting,Salt Lake Co. Rep. Party texting,,133.47,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v30,low,vision_cache/vision,1
Spencer Haymond,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Poliengin,Poliengin,,35.00,False,True,raw/2023_haymond_financial-2024.pdf,c7000d6a,v31,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,Lowe's - Riverton Hardware,Lowe's - Riverton Hardware,,64.72,False,True,raw/2023_winters_state_10-24-23.pdf,52be58b6,v1,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,Renaissance Sign,Renaissance Sign,,547.68,False,True,raw/2023_winters_state_10-24-23.pdf,52be58b6,v2,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,Renaissance Sign,Renaissance Sign,,361.54,False,True,raw/2023_winters_state_10-24-23.pdf,52be58b6,v3,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,Text Survey,Text Survey,,47.30,False,True,raw/2023_winters_state_10-24-23.pdf,52be58b6,v4,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,Renaissance Sign,Renaissance Sign,,436.65,False,True,raw/2023_winters_state_10-24-23.pdf,52be58b6,v5,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,Quickquack,Quickquack,,20.00,False,True,raw/2023_winters_state_10-24-23.pdf,52be58b6,v6,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,Renaissance Sign/Printing,Renaissance Sign/Printing,,412.15,False,True,raw/2023_winters_state_10-24-23.pdf,52be58b6,v7,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2023-11-14,Interim (filed 2023-11-14) [updated],,Texting Service,Texting Service,,470.40,False,True,raw/2023_winters_state_updated_11-14-23.pdf,b88b45d9,v1,medium,vision_cache/vision,0
Steven Winters,Council,5,2023,2023-11-14,Interim (filed 2023-11-14) [updated],,Sun Rise Printing,Sun Rise Printing,,52.23,False,True,raw/2023_winters_state_updated_11-14-23.pdf,b88b45d9,v2,medium,vision_cache/vision,0
Steven Winters,Council,5,2023,2023-12-21,"Interim (filed 2023-12-21, year-end)",,Sunrise Printing,Sunrise Printing,,1100.00,False,True,raw/2023_winters_state_12-21-23.pdf,b647a6f7,v1,medium,vision_cache/vision,0
Steven Winters,Council,5,2023,2023-12-21,"Interim (filed 2023-12-21, year-end)",,Self,Self,,837.40,False,True,raw/2023_winters_state_12-21-23.pdf,b647a6f7,v2,medium,vision_cache/vision,0
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Lowe's - Riverton Hardware,Lowe's - Riverton Hardware,,64.72,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v1,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Renaissance Sign,Renaissance Sign,,547.68,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v2,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Renaissance Sign,Renaissance Sign,,361.54,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v3,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Text Survey,Text Survey,,47.30,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v4,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Renaissance Sign,Renaissance Sign,,436.65,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v5,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Quickquack,Quickquack,,20.00,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v6,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Renaissance Sign/Printing,Renaissance Sign/Printing,,412.15,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v7,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Texting Service,Texting Service,,470.40,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v8,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Sun Rise Printing,Sun Rise Printing,,52.23,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v9,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Sunrise Printing,Sunrise Printing,,1100.00,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v10,low,vision_cache/vision,1
Steven Winters,Council,5,2023,2024-01-10,"Year-End Summary (2023 cycle, filed ~Jan 2024)",,Self,Self,,837.40,False,True,raw/2023_winters_financial-2024.pdf,f628d6bf,v11,low,vision_cache/vision,1
Troy McDougal,Council,2,2023,2023-10-24,"Interim (filed 2023-10-24, pre-general)",,Amazon sign stakes,Amazon sign stakes,,134.05,False,True,raw/2023_mcdougal_state_10-24-23.pdf,95a8d5ff,v1,medium,vision_cache/vision,0
Troy McDougal,Council,2,2023,2023-11-14,Interim (filed 2023-11-14),,Salt Lake Mailing Printing,Salt Lake Mailing Printing,,1334.99,False,True,raw/2023_mcdougal_state_11-14-23.pdf,c23b1f21,v1,medium,vision_cache/vision,0
