date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,bytes,clip_id,delivery,stored,doc_class,fetch_status,sha256,text_path,text_chars
2020-01-23,Planning Commission 2020-01-23 agenda,PlanningCommission,,agenda,https://draper.granicus.com/AgendaViewer.php?view_id=1&clip_id=97,2026-07-13,text,pdftotext -layout,raw/2020-01-23/2020-01-23_PlanningCommission_clip97_agenda.pdf,63801,clip97,documentviewer,yes,,,,,
2020-01-23,item 1468 coversheet,PlanningCommission,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1468&MeetingID=382,2026-07-13,html,html tag-strip,raw/2020-01-23/2020-01-23_PlanningCommission_item1468_coversheet.html,6609,clip97,novus_coversheet,yes,,,,,
2020-01-23,Nielsen_s_DA_PC_Staff_Report_1-23-20.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1385&ItemID=1468,2026-07-17,text,pdftotext -layout,,11736516,clip97,novus_attachment,no,staff_report,ok,a80ac1cc8f2f2de8ac161e92c295f2fd3c5292cee07657e78d828f57ba95a2e1,text/2020-01-23_PlanningCommission_item1468_att1385.txt,150942
2020-02-11,City Council Meeting 2020-02-11 agenda,Council,,agenda,https://draper.granicus.com/AgendaViewer.php?view_id=1&clip_id=109,2026-07-13,text,pdftotext -layout,raw/2020-02-11/2020-02-11_Council_clip109_agenda.pdf,164320,clip109,documentviewer,yes,,,,,
2020-02-11,item 1305 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1305&MeetingID=456,2026-07-13,html,html tag-strip,raw/2020-02-11/2020-02-11_Council_item1305_coversheet.html,4743,clip109,novus_coversheet,yes,,,,,
2020-02-11,item 1483 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1483&MeetingID=456,2026-07-13,html,none (html below text threshold),raw/2020-02-11/2020-02-11_Council_item1483_coversheet.html,3448,clip109,novus_coversheet,yes,,,,,
2020-02-11,item 1518 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1518&MeetingID=456,2026-07-13,html,html tag-strip,raw/2020-02-11/2020-02-11_Council_item1518_coversheet.html,5445,clip109,novus_coversheet,yes,,,,,
2020-02-11,item 1519 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1519&MeetingID=456,2026-07-13,html,html tag-strip,raw/2020-02-11/2020-02-11_Council_item1519_coversheet.html,4447,clip109,novus_coversheet,yes,,,,,
2020-02-11,item 1520 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1520&MeetingID=456,2026-07-13,html,none (html below text threshold),raw/2020-02-11/2020-02-11_Council_item1520_coversheet.html,3474,clip109,novus_coversheet,yes,,,,,
2020-02-11,item 1523 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1523&MeetingID=456,2026-07-13,html,html tag-strip,raw/2020-02-11/2020-02-11_Council_item1523_coversheet.html,3484,clip109,novus_coversheet,yes,,,,,
2020-02-11,item 1524 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1524&MeetingID=456,2026-07-13,html,html tag-strip,raw/2020-02-11/2020-02-11_Council_item1524_coversheet.html,3497,clip109,novus_coversheet,yes,,,,,
2020-02-11,Ord_1413_-_Amending_Title_2_-_Council_Packet.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1404&ItemID=1305,2026-07-13,text,pdftotext -layout,raw/2020-02-11/2020-02-11_Council_item1305_att1404.pdf,610438,clip109,novus_attachment,yes,,,,,
2020-02-11,DAY_OF_HOPE_PROCLAMATION.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1391&ItemID=1483,2026-07-13,text,pdftotext -layout,raw/2020-02-11/2020-02-11_Council_item1483_att1391.pdf,9153,clip109,novus_attachment,yes,,,,,
2020-02-11,SQF_--_Draper_City_UT-_Master_License_Agreement_--_FINAL.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1393&ItemID=1518,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2020-02-11/2020-02-11_Council_item1518_att1393.pdf,966612,clip109,novus_attachment,yes,,,,,
2020-02-11,CC_01.14_Minutes.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1394&ItemID=1519,2026-07-13,text,pdftotext -layout,raw/2020-02-11/2020-02-11_Council_item1519_att1394.pdf,112950,clip109,novus_attachment,yes,,,,,
2020-02-11,CC_01.21_Minutes.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1395&ItemID=1519,2026-07-13,text,pdftotext -layout,raw/2020-02-11/2020-02-11_Council_item1519_att1395.pdf,101179,clip109,novus_attachment,yes,,,,,
2020-02-11,RES#20-08_Cal_Roberts_to_TJL_Board_11FEB2020.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1407&ItemID=1520,2026-07-13,text,pdftotext -layout,raw/2020-02-11/2020-02-11_Council_item1520_att1407.pdf,16993,clip109,novus_attachment,yes,,,,,
2020-02-11,Council_Packet_-_Consolidated_Fee_-_February_2020.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1401&ItemID=1523,2026-07-13,text,pdftotext -layout,raw/2020-02-11/2020-02-11_Council_item1523_att1401.pdf,605896,clip109,novus_attachment,yes,,,,,
2020-02-11,Semi-Annual_City_Deposits___Investment_Report_-_December_2019.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1402&ItemID=1524,2026-07-13,text,pdftotext -layout,raw/2020-02-11/2020-02-11_Council_item1524_att1402.pdf,116435,clip109,novus_attachment,yes,,,,,
2020-02-13,Planning Commission 2020-02-13 agenda,PlanningCommission,,agenda,https://draper.granicus.com/AgendaViewer.php?view_id=1&clip_id=91,2026-07-13,text,pdftotext -layout,raw/2020-02-13/2020-02-13_PlanningCommission_clip91_agenda.pdf,70600,clip91,documentviewer,yes,,,,,
2020-02-13,item 1517 coversheet,PlanningCommission,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1517&MeetingID=371,2026-07-13,html,html tag-strip,raw/2020-02-13/2020-02-13_PlanningCommission_item1517_coversheet.html,4339,clip91,novus_coversheet,yes,,,,,
2020-02-13,item 1521 coversheet,PlanningCommission,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1521&MeetingID=371,2026-07-13,html,html tag-strip,raw/2020-02-13/2020-02-13_PlanningCommission_item1521_coversheet.html,7346,clip91,novus_coversheet,yes,,,,,
2020-02-13,item 1522 coversheet,PlanningCommission,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1522&MeetingID=371,2026-07-13,html,html tag-strip,raw/2020-02-13/2020-02-13_PlanningCommission_item1522_coversheet.html,5076,clip91,novus_coversheet,yes,,,,,
2020-02-13,Nielsen_s_DA_PC_Staff_Report_1-23-20.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1397&ItemID=1521,2026-07-17,text,pdftotext -layout,,11736516,clip91,novus_attachment,no,staff_report,ok,a80ac1cc8f2f2de8ac161e92c295f2fd3c5292cee07657e78d828f57ba95a2e1,text/2020-02-13_PlanningCommission_item1521_att1397.txt,150942
2020-02-13,Draper_PC_12.19.19_Final_Draft_Minutes.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1392&ItemID=1517,2026-07-13,text,pdftotext -layout,raw/2020-02-13/2020-02-13_PlanningCommission_item1517_att1392.pdf,199256,clip91,novus_attachment,yes,,,,,
2020-02-13,PC_Notes_DRAFT_010920.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1405&ItemID=1517,2026-07-13,text,pdftotext -layout,raw/2020-02-13/2020-02-13_PlanningCommission_item1517_att1405.pdf,39455,clip91,novus_attachment,yes,,,,,
2020-02-13,PC_Draft_Minutes_012320.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1406&ItemID=1517,2026-07-13,text,pdftotext -layout,raw/2020-02-13/2020-02-13_PlanningCommission_item1517_att1406.pdf,418542,clip91,novus_attachment,yes,,,,,
2020-02-13,GP_CR_Staff_Report_-PC_2-13-20.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1399&ItemID=1522,2026-07-13,text,pdftotext -layout,raw/2020-02-13/2020-02-13_PlanningCommission_item1522_att1399.pdf,622696,clip91,novus_attachment,yes,staff_report,ok,a19bf9595dfba8317107dea11577e4630880638d7052c5dda31186901b025a37,text/2020-02-13_PlanningCommission_item1522_att1399.txt,6559
2020-02-18,City Council Meeting 2020-02-18 agenda,Council,,agenda,https://draper.granicus.com/AgendaViewer.php?view_id=1&clip_id=112,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_clip112_agenda.pdf,73752,clip112,documentviewer,yes,,,,,
2020-02-18,item 1528 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1528&MeetingID=349,2026-07-13,html,html tag-strip,raw/2020-02-18/2020-02-18_Council_item1528_coversheet.html,4700,clip112,novus_coversheet,yes,,,,,
2020-02-18,item 1538 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1538&MeetingID=349,2026-07-13,html,html tag-strip,raw/2020-02-18/2020-02-18_Council_item1538_coversheet.html,6037,clip112,novus_coversheet,yes,,,,,
2020-02-18,Resolution 20-10 amending section 8080 - Sick Leave and section 9030 Tuition Reimbursement,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1540&MeetingID=349,2026-07-13,html,html tag-strip,raw/2020-02-18/2020-02-18_Council_item1540_coversheet.html,3580,clip112,novus_coversheet,yes,,,,,
2020-02-18,item 1541 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1541&MeetingID=349,2026-07-13,html,html tag-strip,raw/2020-02-18/2020-02-18_Council_item1541_coversheet.html,4165,clip112,novus_coversheet,yes,,,,,
2020-02-18,item 1542 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1542&MeetingID=349,2026-07-13,html,html tag-strip,raw/2020-02-18/2020-02-18_Council_item1542_coversheet.html,7662,clip112,novus_coversheet,yes,,,,,
2020-02-18,item 1548 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1548&MeetingID=349,2026-07-13,html,none (html below text threshold),raw/2020-02-18/2020-02-18_Council_item1548_coversheet.html,3475,clip112,novus_coversheet,yes,,,,,
2020-02-18,item 1557 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1557&MeetingID=349,2026-07-13,html,html tag-strip,raw/2020-02-18/2020-02-18_Council_item1557_coversheet.html,5568,clip112,novus_coversheet,yes,,,,,
2020-02-18,item 1558 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1558&MeetingID=349,2026-07-13,html,none (html below text threshold),raw/2020-02-18/2020-02-18_Council_item1558_coversheet.html,2526,clip112,novus_coversheet,yes,,,,,
2020-02-18,Nielsen_s_DA_PC_Staff_Report_1-23-20.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1417&ItemID=1542,2026-07-17,text,pdftotext -layout,,11736516,clip112,novus_attachment,no,staff_report,ok,a80ac1cc8f2f2de8ac161e92c295f2fd3c5292cee07657e78d828f57ba95a2e1,text/2020-02-18_Council_item1542_att1417.txt,150942
2020-02-18,Resolution_20-11_--_Fitness_Facility.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1418&ItemID=1528,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_item1528_att1418.pdf,70798,clip112,novus_attachment,yes,,,,,
2020-02-18,12101_S_State_St_Suite_103_-_200__Alcohol_Buffer.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1412&ItemID=1538,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_item1538_att1412.pdf,2175205,clip112,novus_attachment,yes,,,,,
2020-02-18,12101_S_State_St_Suite_103_-_Pedestrian_Distance.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1413&ItemID=1538,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_item1538_att1413.pdf,2153116,clip112,novus_attachment,yes,,,,,
2020-02-18,On_Premise_Banquet_Alcohol_Application_012320.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1422&ItemID=1538,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2020-02-18/2020-02-18_Council_item1538_att1422.pdf,399411,clip112,novus_attachment,yes,,,,,
2020-02-18,Resolution_20_-10__Text_Amendments_to_Section_8080_Sick_Leave__9030_Tuition_Reimbursement.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1421&ItemID=1540,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_item1540_att1421.pdf,92155,clip112,novus_attachment,yes,,,,,
2020-02-18,Resolution_20-07_PUE_for_Peak_View_TH_final_2-18-20.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1416&ItemID=1541,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_item1541_att1416.pdf,812753,clip112,novus_attachment,yes,,,,,
2020-02-18,ORD_#1422.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1426&ItemID=1542,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_item1542_att1426.pdf,17546,clip112,novus_attachment,yes,,,,,
2020-02-18,Res_20-12_Appointing_Youth_Council_Advisor.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1420&ItemID=1548,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_item1548_att1420.pdf,15726,clip112,novus_attachment,yes,,,,,
2020-02-18,NSB-UT._BDN_COV_RMR_109_UTL02011_TRAVERSE_RIDGE_AT_T_Design.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1424&ItemID=1557,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_item1557_att1424.pdf,1383528,clip112,novus_attachment,yes,,,,,
2020-02-18,Resolution_20-14__Lease_Agreement_with_AT_T_-_SunCrest_Water_Tank_.pdf,Council,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1425&ItemID=1557,2026-07-13,text,pdftotext -layout,raw/2020-02-18/2020-02-18_Council_item1557_att1425.pdf,448057,clip112,novus_attachment,yes,,,,,
2020-02-27,Planning Commission 2020-02-27 agenda,PlanningCommission,,agenda,https://draper.granicus.com/AgendaViewer.php?view_id=1&clip_id=177,2026-07-13,text,pdftotext -layout,raw/2020-02-27/2020-02-27_PlanningCommission_clip177_agenda.pdf,75010,clip177,documentviewer,yes,,,,,
2020-02-27,item 1560 coversheet,PlanningCommission,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1560&MeetingID=383,2026-07-13,html,html tag-strip,raw/2020-02-27/2020-02-27_PlanningCommission_item1560_coversheet.html,6179,clip177,novus_coversheet,yes,,,,,
2020-02-27,item 1571 coversheet,PlanningCommission,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1571&MeetingID=383,2026-07-13,html,html tag-strip,raw/2020-02-27/2020-02-27_PlanningCommission_item1571_coversheet.html,9352,clip177,novus_coversheet,yes,,,,,
2020-02-27,item 1572 coversheet,PlanningCommission,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1572&MeetingID=383,2026-07-13,html,html tag-strip,raw/2020-02-27/2020-02-27_PlanningCommission_item1572_coversheet.html,5859,clip177,novus_coversheet,yes,,,,,
2020-02-27,item 1573 coversheet,PlanningCommission,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1573&MeetingID=383,2026-07-13,html,html tag-strip,raw/2020-02-27/2020-02-27_PlanningCommission_item1573_coversheet.html,6599,clip177,novus_coversheet,yes,,,,,
2020-02-27,item 1574 coversheet,PlanningCommission,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1574&MeetingID=383,2026-07-13,html,html tag-strip,raw/2020-02-27/2020-02-27_PlanningCommission_item1574_coversheet.html,7601,clip177,novus_coversheet,yes,,,,,
2020-02-27,Geneva_II_Staff_Report_-PC_2-27-20.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1436&ItemID=1574,2026-07-17,text,pdftotext -layout,,5266573,clip177,novus_attachment,no,staff_report,ok,0ed0fe9a0e178d0f6b0fdec832c936aeece22f16021f328afca1458584fbf7c5,text/2020-02-27_PlanningCommission_item1574_att1436.txt,29548
2020-02-27,02-27-2020_PC_Report_(Lone_Peak_CSD_TA).pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1432&ItemID=1560,2026-07-13,text,pdftotext -layout,raw/2020-02-27/2020-02-27_PlanningCommission_item1560_att1432.pdf,1376093,clip177,novus_attachment,yes,,,,,
2020-02-27,PC_Offices_on_7th_2-27-20.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1435&ItemID=1571,2026-07-13,text,pdftotext -layout,raw/2020-02-27/2020-02-27_PlanningCommission_item1571_att1435.pdf,1647664,clip177,novus_attachment,yes,,,,,
2020-02-27,Staff_Report_-_Avery_Townhomes_SUBD-926-2019-PC.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1434&ItemID=1572,2026-07-13,text,pdftotext -layout,raw/2020-02-27/2020-02-27_PlanningCommission_item1572_att1434.pdf,1226216,clip177,novus_attachment,yes,staff_report,ok,aa04584eca3589f259d88b76e0d7e0b574d573dda2e87af343cbf68375914a05,text/2020-02-27_PlanningCommission_item1572_att1434.txt,14462
2020-02-27,BL_Smith_Zoning_Map_Amendment_-_Staff_Report.pdf,PlanningCommission,,exhibit,https://draper.novusagenda.com/Agendapublic/AttachmentViewer.ashx?AttachmentID=1433&ItemID=1573,2026-07-13,text,pdftotext -layout,raw/2020-02-27/2020-02-27_PlanningCommission_item1573_att1433.pdf,794335,clip177,novus_attachment,yes,staff_report,ok,31db9df59a6dc142dd0490dbee3bab7d68ee3ac0273164553bbe7d1e565ce7b0,text/2020-02-27_PlanningCommission_item1573_att1433.txt,12099
2020-03-10,City Council Meeting 2020-03-10 agenda,Council,,agenda,https://draper.granicus.com/AgendaViewer.php?view_id=1&clip_id=114,2026-07-13,text,pdftotext -layout,raw/2020-03-10/2020-03-10_Council_clip114_agenda.pdf,76650,clip114,documentviewer,yes,,,,,
2020-03-10,item 1592 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1592&MeetingID=360,2026-07-13,html,html tag-strip,raw/2020-03-10/2020-03-10_Council_item1592_coversheet.html,5819,clip114,novus_coversheet,yes,,,,,
2020-03-10,item 1595 coversheet,Council,,staff_report,https://draper.novusagenda.com/Agendapublic/CoverSheet.aspx?ItemID=1595&MeetingID=360,2026-07-13,html,html tag-strip,raw/2020-03-10/2020-03-10_Council_item1595_coversheet.html,10405,clip114,novus_coversheet,yes,,,,,
