stem,bytes,chars,status
Test_Council_Meeting_-_Video_7139_Agenda_4_21_2020_10_49_14_AM,147180,2858,extracted
Planning_Commission_Public_Hearing_6990_Agenda_4_22_2020_4_00_00_PM,76188,1850,extracted
City_Council_Study_Meeting_7021_Agenda_4_28_2020_4_30_00_PM,145388,4189,extracted
City_Council_Regular_Meeting_7071_Agenda_4_28_2020_6_30_00_PM,160444,3848,extracted
City_Council_Study_Meeting_7022_Agenda_5_5_2020_4_30_00_PM,146612,4560,extracted
City_Council_Regular_Meeting_7072_Agenda_5_5_2020_6_30_00_PM,161511,4476,extracted
HA_Regular_Meeting_7112_Agenda_5_5_2020_6_30_00_PM,128664,2224,extracted
BA_Regular_Meeting_7113_Agenda_5_5_2020_6_30_00_PM,143728,2396,extracted
RDA_Regular_Meeting_7111_Agenda_5_5_2020_6_30_00_PM,129021,2212,extracted
Board_of_Adjustment_Meeting_7131_Agenda_5_6_2020_6_00_00_PM,79508,1547,extracted
Planning_Commission_Study_Meeting_6969_Agenda_5_6_2020_3_30_00_PM,83663,2833,extracted
City_Council_Study_Meeting_7023_Agenda_5_12_2020_4_30_00_PM,144647,3653,extracted
City_Council_Regular_Meeting_7073_Agenda_5_12_2020_6_30_00_PM,163362,5073,extracted
Planning_Commission_Public_Hearing_6991_Agenda_5_13_2020_4_00_00_PM,84680,3152,extracted
City_Council_Study_Meeting_7024_Agenda_5_19_2020_4_30_00_PM,145584,3466,extracted
City_Council_Regular_Meeting_7074_Agenda_5_19_2020_6_30_00_PM,161234,4361,extracted
Planning_Commission_Study_Meeting_6970_Agenda_5_20_2020_3_30_00_PM,94861,2536,extracted
City_Council_Study_Meeting_7025_Agenda_5_26_2020_4_30_00_PM,148440,4850,extracted
City_Council_Regular_Meeting_7075_Agenda_5_26_2020_6_30_00_PM,162525,4097,extracted
Planning_Commission_Public_Hearing_6992_Agenda_5_27_2020_4_00_00_PM,99448,2759,extracted
City_Council_Study_Meeting_7026_Agenda_6_2_2020_4_30_00_PM,145266,3746,extracted
City_Council_Regular_Meeting_7076_Agenda_6_2_2020_6_30_00_PM,162816,5152,extracted
HA_Regular_Meeting_7115_Agenda_6_2_2020_6_30_00_PM,140390,3991,extracted
BA_Regular_Meeting_7116_Agenda_6_2_2020_6_30_00_PM,139624,2935,extracted
RDA_Regular_Meeting_7114_Agenda_6_2_2020_6_30_00_PM,139202,2872,extracted
Planning_Commission_Study_Meeting_6971_Agenda_6_3_2020_3_30_00_PM,78309,1714,extracted
City_Council_Study_Meeting_7027_Agenda_6_9_2020_4_30_00_PM,145307,3176,extracted
City_Council_Regular_Meeting_7077_Agenda_6_9_2020_6_30_00_PM,161911,4010,extracted
Planning_Commission_Public_Hearing_6993_Agenda_6_10_2020_4_00_00_PM,80273,1918,extracted
City_Council_Study_Meeting_7028_Agenda_6_16_2020_4_30_00_PM,147747,5627,extracted
City_Council_Regular_Meeting_7078_Agenda_6_16_2020_6_30_00_PM,161042,3793,extracted
HA_Special_Meeting_7153_Agenda_6_16_2020_6_30_00_PM,127785,2048,extracted
Special_RDA_Meeting_7152_Agenda_6_16_2020_6_30_00_PM,140740,2077,extracted
Planning_Commission_Study_Meeting_6972_Agenda_6_17_2020_3_30_00_PM,83383,2035,extracted
City_Council_Study_Meeting_7029_Agenda_6_23_2020_4_30_00_PM,142844,3099,extracted
City_Council_Regular_Meeting_7079_Agenda_6_23_2020_6_30_00_PM,164262,6253,extracted
Planning_Commission_Public_Hearing_6994_Agenda_6_24_2020_4_00_00_PM,83687,2215,extracted
Planning_Commission_Study_Meeting_6973_Agenda_7_1_2020_3_30_00_PM,62723,3553,extracted
City_Council_Study_Meeting_7031_Agenda_7_7_2020_4_30_00_PM,147248,4424,extracted
City_Council_Regular_Meeting_7081_Agenda_7_7_2020_6_30_00_PM,159023,3719,extracted
Planning_Commission_Public_Hearing_6995_Agenda_7_8_2020_4_00_00_PM,101284,4034,extracted
City_Council_Study_Meeting_7032_Agenda_7_14_2020_4_30_00_PM,144559,3058,extracted
City_Council_Regular_Meeting_7082_Agenda_7_14_2020_6_30_00_PM,106580,21122,extracted
Planning_Commission_Study_Meeting_6974_Agenda_7_15_2020_3_30_00_PM,84067,2595,extracted
City_Council_Study_Meeting_7033_Agenda_7_21_2020_4_30_00_PM,147443,5954,extracted
City_Council_Regular_Meeting_7083_Agenda_7_21_2020_6_30_00_PM,159404,3396,extracted
Planning_Commission_Public_Hearing_6996_Agenda_7_22_2020_4_00_00_PM,84821,2816,extracted
City_Council_Study_Meeting_7034_Agenda_7_28_2020_4_30_00_PM,145856,4049,extracted
City_Council_Regular_Meeting_7084_Agenda_7_28_2020_6_30_00_PM,163437,6305,extracted
Planning_Commission_Study_Meeting_6975_Agenda_8_5_2020_3_30_00_PM,97143,2374,extracted
City_Council_Study_Meeting_7036_Agenda_8_11_2020_4_30_00_PM,148689,5652,extracted
City_Council_Regular_Meeting_7086_Agenda_8_11_2020_6_30_00_PM,161588,4427,extracted
Special_RDA_Meeting_7155_Agenda_8_11_2020_6_30_00_PM,141334,2314,extracted
Planning_Commission_Public_Hearing_6997_Agenda_8_12_2020_4_00_00_PM,98962,2725,extracted
City_Council_Study_Meeting_7037_Agenda_8_18_2020_4_30_00_PM,144686,3683,extracted
City_Council_Regular_Meeting_7087_Agenda_8_18_2020_6_30_00_PM,163954,6130,extracted
Planning_Commission_Study_Meeting_6976_Agenda_8_19_2020_3_30_00_PM,84714,3636,extracted
City_Council_Study_Meeting_7038_Agenda_8_25_2020_4_30_00_PM,148404,5170,extracted
City_Council_Regular_Meeting_7088_Agenda_8_25_2020_6_30_00_PM,162128,4649,extracted
Special_RDA_Meeting_7156_Agenda_8_25_2020_6_30_00_PM,141364,2295,extracted
Planning_Commission_Public_Hearing_6998_Agenda_8_26_2020_4_00_00_PM,87660,3756,extracted
City_Council_Study_Meeting_7039_Agenda_9_1_2020_4_30_00_PM,141068,2637,extracted
City_Council_Regular_Meeting_7089_Agenda_9_1_2020_6_30_00_PM,164827,6146,extracted
Board_of_Adjustment_Meeting_7135_Agenda_9_2_2020_6_00_00_PM,87250,2424,extracted
Planning_Commission_Study_Meeting_6977_Agenda_9_2_2020_3_30_00_PM,94268,1804,extracted
City_Council_Study_Meeting_7040_Agenda_9_8_2020_4_30_00_PM,146953,4697,extracted
City_Council_Regular_Meeting_7090_Agenda_9_8_2020_6_30_00_PM,156725,3205,extracted
Planning_Commission_Public_Hearing_6999_Agenda_9_9_2020_4_00_00_PM,97446,1916,extracted
City_Council_Study_Meeting_7041_Agenda_9_15_2020_4_30_00_PM,142569,2510,extracted
City_Council_Regular_Meeting_7091_Agenda_9_15_2020_6_30_00_PM,162722,5136,extracted
Planning_Commission_Study_Meeting_6978_Agenda_9_16_2020_3_30_00_PM,80046,2018,extracted
City_Council_Study_Meeting_7042_Agenda_9_22_2020_4_30_00_PM,148780,5363,extracted
City_Council_Regular_Meeting_7092_Agenda_9_22_2020_6_30_00_PM,149170,3118,extracted
Planning_Commission_Public_Hearing_7000_Agenda_9_23_2020_4_00_00_PM,82687,2233,extracted
City_Council_Study_Meeting_7044_Agenda_10_6_2020_4_30_00_PM,158573,4858,extracted
City_Council_Regular_Meeting_7094_Agenda_10_6_2020_6_30_00_PM,165302,5486,extracted
HA_Regular_Meeting_7118_Agenda_10_6_2020_6_30_00_PM,119058,1245,extracted
BA_Regular_Meeting_7119_Agenda_10_6_2020_6_30_00_PM,119485,1260,extracted
RDA_Regular_Meeting_7117_Agenda_10_6_2020_6_30_00_PM,130033,2533,extracted
Planning_Commission_Study_Meeting_6979_Agenda_10_7_2020_3_30_00_PM,96378,2747,extracted
City_Council_Study_Meeting_7045_Agenda_10_13_2020_4_30_00_PM,145197,3558,extracted
City_Council_Regular_Meeting_7095_Agenda_10_13_2020_6_30_00_PM,153118,5117,extracted
Special_RDA_Meeting_7157_Agenda_10_13_2020_6_30_00_PM,139141,2058,extracted
Planning_Commission_Public_Hearing_7001_Agenda_10_14_2020_4_00_00_PM,85189,2810,extracted
City_Council_Study_Meeting_7046_Agenda_10_20_2020_4_30_00_PM,156820,3021,extracted
City_Council_Regular_Meeting_7096_Agenda_10_20_2020_6_30_00_PM,162869,4042,extracted
Planning_Commission_Study_Meeting_6980_Agenda_10_21_2020_3_30_00_PM,84336,1809,extracted
Special_City_Council_Meeting_7158_Agenda_10_22_2020_10_30_00_AM,146887,1362,extracted
City_Council_Study_Meeting_7047_Agenda_10_27_2020_4_30_00_PM,141875,3467,extracted
City_Council_Regular_Meeting_7097_Agenda_10_27_2020_6_30_00_PM,164708,3964,extracted
Planning_Commission_Public_Hearing_7002_Agenda_10_28_2020_4_00_00_PM,86934,1761,extracted
Planning_Commission_Study_Meeting_6981_Agenda_11_4_2020_3_30_00_PM,90090,3171,extracted
City_Council_Study_Meeting_7049_Agenda_11_10_2020_4_30_00_PM,142672,3522,extracted
City_Council_Regular_Meeting_7099_Agenda_11_10_2020_6_30_00_PM,163750,3936,extracted
City_Council_Study_Meeting_7050_Agenda_11_17_2020_4_30_00_PM,143293,4289,extracted
City_Council_Regular_Meeting_7100_Agenda_11_17_2020_6_30_00_PM,163855,3956,extracted
Special_RDA_Meeting_7264_Agenda_11_17_2020_6_30_00_PM,137519,2528,extracted
Planning_Commission_Public_Hearing_7003_Agenda_11_18_2020_3_10_39_PM,92645,3119,extracted
City_Council_Study_Meeting_7051_Agenda_11_24_2020_4_30_00_PM,138840,2587,extracted
City_Council_Regular_Meeting_7101_Agenda_11_24_2020_6_30_00_PM,165152,4651,extracted
City_Council_Study_Meeting_7052_Agenda_12_1_2020_4_30_00_PM,137993,2642,extracted
City_Council_Regular_Meeting_7102_Agenda_12_1_2020_6_30_00_PM,113313,1169,extracted
Board_of_Adjustment_Meeting_7138_Agenda_12_2_2020_6_00_00_PM,91093,3170,extracted
Planning_Commission_Study_Meeting_6982_Agenda_12_2_2020_3_30_00_PM,94167,4334,extracted
City_Council_Study_Meeting_7053_Agenda_12_8_2020_4_30_00_PM,141641,3491,extracted
City_Council_Regular_Meeting_7103_Agenda_12_8_2020_6_30_00_PM,113611,1169,extracted
Planning_Commission_Public_Hearing_7004_Agenda_12_9_2020_4_00_00_PM,96204,4479,extracted
City_Council_Study_Meeting_7054_Agenda_12_15_2020_4_30_00_PM,142620,3746,extracted
City_Council_Regular_Meeting_7104_Agenda_12_15_2020_6_30_00_PM,162911,4013,extracted
Special_RDA_Meeting_7266_Agenda_12_15_2020_6_30_00_PM,138645,2563,extracted
City_Council_Study_Meeting_7269_Agenda_1_5_2021_4_30_00_PM,145257,5153,extracted
City_Council_Regular_Meeting_7349_Agenda_1_5_2021_6_30_00_PM,163448,3959,extracted
Annual_HA_Meeting_7329_Agenda_1_5_2021_6_30_00_PM,142600,4227,extracted
Annual_BA_Meeting_7339_Agenda_1_5_2021_6_30_00_PM,140057,2597,extracted
Annual_RDA_Meeting_7319_Agenda_1_5_2021_6_30_00_PM,139278,2468,extracted
Board_of_Adjustment_Meeting_7399_Agenda_1_6_2021_6_00_00_PM,87040,1854,extracted
Planning_Commission_Study_Meeting_7174_Agenda_1_6_2021_3_30_00_PM,87098,2226,extracted
City_Council_Study_Meeting_7270_Agenda_1_12_2021_4_30_00_PM,140244,3448,extracted
City_Council_Regular_Meeting_7350_Agenda_1_12_2021_6_30_00_PM,166528,5533,extracted
Planning_Commission_Public_Hearing_7228_Agenda_1_13_2021_4_00_00_PM,91911,2250,extracted
Strategic_Planning_Meeting_7411_Agenda_1_15_2021_9_00_00_AM,136849,1891,extracted
City_Council_Study_Meeting_7271_Agenda_1_19_2021_4_30_00_PM,143851,3996,extracted
City_Council_Regular_Meeting_7351_Agenda_1_19_2021_6_30_00_PM,164815,4520,extracted
Planning_Commission_Study_Meeting_7178_Agenda_1_20_2021_3_30_00_PM,77489,1571,extracted
City_Council_Study_Meeting_7272_Agenda_1_26_2021_4_30_00_PM,142603,5119,extracted
City_Council_Regular_Meeting_7352_Agenda_1_26_2021_6_30_00_PM,165841,4417,extracted
Planning_Commission_Public_Hearing_7229_Agenda_1_27_2021_4_00_00_PM,77668,1491,extracted
City_Council_Study_Meeting_7273_Agenda_2_2_2021_4_30_00_PM,145378,5843,extracted
City_Council_Regular_Meeting_7353_Agenda_2_2_2021_6_30_00_PM,164730,5691,extracted
Planning_Commission_Study_Meeting_7182_Agenda_2_3_2021_3_30_00_PM,92204,2451,extracted
City_Council_Study_Meeting_7274_Agenda_2_9_2021_4_30_00_PM,140489,3733,extracted
City_Council_Regular_Meeting_7354_Agenda_2_9_2021_6_30_00_PM,167217,6368,extracted
Planning_Commission_Public_Hearing_7230_Agenda_2_10_2021_4_00_00_PM,75040,3532,extracted
City_Council_Study_Meeting_7275_Agenda_2_16_2021_4_30_00_PM,139865,3066,extracted
City_Council_Regular_Meeting_7355_Agenda_2_16_2021_6_30_00_PM,162618,4297,extracted
Planning_Commission_Study_Meeting_7186_Agenda_2_17_2021_3_30_00_PM,71873,3276,extracted
City_Council_Study_Meeting_7276_Agenda_2_23_2021_4_30_00_PM,140994,3271,extracted
City_Council_Regular_Meeting_7356_Agenda_2_23_2021_6_30_00_PM,161924,3627,extracted
Planning_Commission_Public_Hearing_7231_Agenda_2_24_2021_4_00_00_PM,92732,4572,extracted
City_Council_Study_Meeting_7277_Agenda_3_2_2021_4_30_00_PM,143281,3873,extracted
City_Council_Regular_Meeting_7357_Agenda_3_2_2021_6_30_00_PM,162838,3874,extracted
Planning_Commission_Study_Meeting_7190_Agenda_3_3_2021_3_30_00_PM,96721,3763,extracted
City_Council_Study_Meeting_7278_Agenda_3_9_2021_4_30_00_PM,142833,4206,extracted
City_Council_Regular_Meeting_7358_Agenda_3_9_2021_6_30_00_PM,164633,4448,extracted
Planning_Commission_Public_Hearing_7417_Agenda_3_10_2021_4_00_00_PM,98669,3767,extracted
City_Council_Study_Meeting_7279_Agenda_3_16_2021_4_30_00_PM,141986,3506,extracted
City_Council_Regular_Meeting_7359_Agenda_3_16_2021_6_30_00_PM,163643,4448,extracted
RDA_Special_Meeting_7418_Agenda_3_16_2021_6_30_00_PM,140879,2498,extracted
Planning_Commission_Study_Meeting_7194_Agenda_3_17_2021_3_30_00_PM,92364,4224,extracted
City_Council_Study_Meeting_7280_Agenda_3_23_2021_4_30_00_PM,141869,3788,extracted
City_Council_Regular_Meeting_7360_Agenda_3_23_2021_6_30_00_PM,163315,3903,extracted
Planning_Commission_Public_Hearing_7233_Agenda_3_24_2021_4_00_00_PM,91439,4384,extracted
City_Council_Study_Meeting_7282_Agenda_4_6_2021_4_30_00_PM,145157,5526,extracted
City_Council_Regular_Meeting_7362_Agenda_4_6_2021_6_30_00_PM,164626,4233,extracted
Board_of_Adjustment_Meeting_7402_Agenda_4_7_2021_6_00_00_PM,86491,2082,extracted
Planning_Commission_Study_Meeting_7197_Agenda_4_7_2021_3_30_00_PM,108186,3868,extracted
City_Council_Study_Meeting_7283_Agenda_4_13_2021_4_30_00_PM,143292,4097,extracted
City_Council_Regular_Meeting_7363_Agenda_4_13_2021_6_30_00_PM,166612,6133,extracted
Planning_Commission_Public_Hearing_7238_Agenda_4_14_2021_4_00_00_PM,92669,4180,extracted
City_Council_Study_Meeting_7284_Agenda_4_20_2021_4_30_00_PM,145504,5578,extracted
City_Council_Regular_Meeting_7364_Agenda_4_20_2021_6_30_00_PM,165240,4670,extracted
Planning_Commission_Study_Meeting_7199_Agenda_4_21_2021_3_30_00_PM,93502,4552,extracted
City_Council_Study_Meeting_7285_Agenda_4_27_2021_4_30_00_PM,141388,3362,extracted
City_Council_Regular_Meeting_7365_Agenda_4_27_2021_6_30_00_PM,167127,6249,extracted
Planning_Commission_Public_Hearing_7239_Agenda_4_28_2021_4_00_00_PM,93568,4642,extracted
City_Council_Study_Meeting_7286_Agenda_5_4_2021_4_30_00_PM,146354,6823,extracted
City_Council_Regular_Meeting_7366_Agenda_5_4_2021_6_30_00_PM,162838,3696,extracted
Regular_HA_Meeting_7333_Agenda_5_4_2021_6_30_00_PM,138989,2731,extracted
Regular_BA_Meeting_7343_Agenda_5_4_2021_6_30_00_PM,140031,2825,extracted
Regular_RDA_Meeting_7323_Agenda_5_4_2021_6_30_00_PM,140076,2729,extracted
Planning_Commission_Study_Meeting_7201_Agenda_5_5_2021_3_30_00_PM,97951,4630,extracted
City_Council_Study_Meeting_7287_Agenda_5_11_2021_4_30_00_PM,141622,3928,extracted
City_Council_Regular_Meeting_7367_Agenda_5_11_2021_6_30_00_PM,168143,7219,extracted
Planning_Commission_Public_Hearing_7240_Agenda_5_12_2021_4_00_00_PM,99236,4698,extracted
City_Council_Study_Meeting_7288_Agenda_5_18_2021_4_30_00_PM,142811,3986,extracted
City_Council_Regular_Meeting_7368_Agenda_5_18_2021_6_30_00_PM,166825,5694,extracted
RDA_Special_Meeting_7419_Agenda_5_18_2021_6_30_00_PM,140750,2621,extracted
Planning_Commission_Study_Meeting_7203_Agenda_5_19_2021_3_30_00_PM,100585,2809,extracted
City_Council_Study_Meeting_7289_Agenda_5_25_2021_4_30_00_PM,160275,5490,extracted
City_Council_Regular_Meeting_7369_Agenda_5_25_2021_6_30_00_PM,165711,4557,extracted
Planning_Commission_Public_Hearing_7241_Agenda_5_26_2021_4_00_00_PM,90925,2846,extracted
City_Council_Study_Meeting_7290_Agenda_6_1_2021_4_30_00_PM,144427,5418,extracted
City_Council_Regular_Meeting_7370_Agenda_6_1_2021_6_30_00_PM,164832,5113,extracted
Regular_HA_Meeting_7334_Agenda_6_1_2021_6_30_00_PM,140172,4166,extracted
Regular_BA_Meeting_7344_Agenda_6_1_2021_6_30_00_PM,138923,2652,extracted
Regular_RDA_Meeting_7324_Agenda_6_1_2021_6_30_00_PM,141714,4103,extracted
Board_of_Adjustment_Meeting_7404_Agenda_6_2_2021_6_00_00_PM,85092,1696,extracted
Planning_Commission_Study_Meeting_7205_Agenda_6_2_2021_3_30_00_PM,94191,5186,extracted
City_Council_Study_Meeting_7291_Agenda_6_8_2021_4_30_00_PM,147087,7436,extracted
City_Council_Regular_Meeting_7371_Agenda_6_8_2021_6_30_00_PM,166514,6142,extracted
Planning_Commission_Public_Hearing_7242_Agenda_6_9_2021_4_00_00_PM,137527,5267,extracted
City_Council_Study_Meeting_7292_Agenda_6_15_2021_4_30_00_PM,111379,1067,extracted
City_Council_Regular_Meeting_7372_Agenda_6_15_2021_6_30_00_PM,100531,1060,extracted
Planning_Commission_Study_Meeting_7207_Agenda_6_16_2021_3_30_00_PM,92008,3747,extracted
City_Council_Study_Meeting_7293_Agenda_6_22_2021_4_30_00_PM,144269,4950,extracted
City_Council_Regular_Meeting_7373_Agenda_6_22_2021_6_30_00_PM,169607,7980,extracted
Planning_Commission_Public_Hearing_7243_Agenda_6_23_2021_4_00_00_PM,92508,3811,extracted
City_Council_Study_Meeting_7295_Agenda_7_6_2021_4_30_00_PM,145199,7075,extracted
City_Council_Regular_Meeting_7375_Agenda_7_6_2021_6_30_00_PM,165913,5465,extracted
Special_RDA_Meeting_7420_Agenda_7_6_2021_6_30_00_PM,137134,2150,extracted
Planning_Commission_Study_Meeting_7210_Agenda_7_7_2021_3_30_00_PM,89941,3798,extracted
City_Council_Study_Meeting_7296_Agenda_7_13_2021_4_30_00_PM,143593,3863,extracted
City_Council_Regular_Meeting_7376_Agenda_7_13_2021_6_30_00_PM,166947,7649,extracted
Planning_Commission_Public_Hearing_7248_Agenda_7_14_2021_4_00_00_PM,90288,3790,extracted
City_Council_Study_Meeting_7297_Agenda_7_20_2021_4_30_00_PM,143727,5235,extracted
City_Council_Regular_Meeting_7377_Agenda_7_20_2021_6_30_00_PM,166185,4476,extracted
Planning_Commission_Study_Meeting_7212_Agenda_7_21_2021_3_30_00_PM,120833,3204,extracted
City_Council_Study_Meeting_7298_Agenda_7_27_2021_4_30_00_PM,141206,3606,extracted
City_Council_Regular_Meeting_7378_Agenda_7_27_2021_6_30_00_PM,166428,5909,extracted
Planning_Commission_Public_Hearing_7249_Agenda_7_28_2021_4_00_00_PM,110113,3236,extracted
Board_of_Adjustment_Meeting_7406_Agenda_8_4_2021_6_00_00_PM,84659,2830,extracted
Planning_Commission_Study_Meeting_7214_Agenda_8_4_2021_3_30_00_PM,92934,4260,extracted
City_Council_Study_Meeting_7300_Agenda_8_10_2021_4_30_00_PM,144879,6138,extracted
City_Council_Regular_Meeting_7380_Agenda_8_10_2021_6_30_00_PM,162767,4209,extracted
Planning_Commission_Public_Hearing_7250_Agenda_8_11_2021_4_00_00_PM,93397,4273,extracted
City_Council_Study_Meeting_7301_Agenda_8_17_2021_4_30_00_PM,142806,5217,extracted
City_Council_Regular_Meeting_7381_Agenda_8_17_2021_6_30_00_PM,167628,6729,extracted
RDA_Special_Meeting_7421_Agenda_8_17_2021_6_30_00_PM,137039,2220,extracted
Planning_Commission_Study_Meeting_7216_Agenda_8_18_2021_3_30_00_PM,90574,3193,extracted
City_Council_Study_Meeting_7302_Agenda_8_24_2021_4_30_00_PM,142543,4366,extracted
City_Council_Regular_Meeting_7382_Agenda_8_24_2021_6_30_00_PM,165300,5786,extracted
Planning_Commission_Public_Hearing_7251_Agenda_8_25_2021_4_00_00_PM,91770,3259,extracted
Board_of_Adjustment_Meeting_7407_Agenda_9_1_2021_6_00_00_PM,86138,1957,extracted
Planning_Commission_Study_Meeting_7218_Agenda_9_1_2021_3_30_00_PM,90150,3667,extracted
City_Council_Study_Meeting_7304_Agenda_9_7_2021_4_30_00_PM,142218,4031,extracted
City_Council_Regular_Meeting_7384_Agenda_9_7_2021_6_30_00_PM,166589,6321,extracted
Planning_Commission_Public_Hearing_7252_Agenda_9_8_2021_4_00_00_PM,91575,3733,extracted
City_Council_Study_Meeting_7305_Agenda_9_14_2021_4_30_00_PM,141304,4015,extracted
City_Council_Regular_Meeting_7385_Agenda_9_14_2021_6_30_00_PM,164014,4581,extracted
RDA_Special_Meeting_7422_Agenda_9_14_2021_6_30_00_PM,136275,2320,extracted
Planning_Commission_Study_Meeting_7220_Agenda_9_15_2021_3_30_00_PM,89440,3218,extracted
