city,candidate,election_year,office,seat,regime,regime_basis,raised_gross,spent_gross,carryover_opening,carryover_basis,raised_net_of_carryover,ending_balance,chain_closes,n_filings,n_live,n_governing,chain_len,is_floor,in_kind_basis,confidence,governing_filings,excluded_filings,gap_reason,itemized_check_raised,itemized_check_spent,itemized_check_note,review_flag
summit_county,Sean Wharton,2014,County Council,E,cumulative,filing-arithmetic,4515.00,3756.93,,,,758.07,,2,2,1,1,,unknown,B,raw/2014/1274_wharton_final.pdf,raw/2014/1091_wharton.pdf=duplicate-restatement,,2250.00,2726.00,not-comparable: ledger is period-scoped (is_incremental=True) while the stated total is cumulative,
summit_county,Mary Ann Trussell,2014,County Recorder/Surveyor,,cumulative,filing-arithmetic,571.50,6627.75,,,,-6056.25,,2,2,1,1,,unknown,B,raw/2014/1250_trussell_final.pdf,raw/2014/1058_trussell.pdf=duplicate-restatement,,,6627.75,latest-ledger,
summit_county,Vicki Richards,2014,County Recorder/Surveyor,,cumulative,filing-arithmetic,5450.61,5450.61,,,,0.00,,2,2,1,1,,unknown,B,raw/2014/1272_richards_final.pdf,raw/2014/1093_richards.pdf=duplicate-restatement,,,5450.61,latest-ledger,
summit_county,Walter Brock,2014,County Recorder/Surveyor,,cumulative,filing-arithmetic,2662.89,2662.89,,,,0.00,,2,2,1,1,,unknown,B,raw/2014/1244_brock_final.pdf,raw/2014/1081_brock.pdf=duplicate-restatement,,2662.89,2662.89,latest-ledger,
summit_county,Justin Martinez,2014,County Sheriff,,cumulative,filing-arithmetic,44359.00,31949.29,,,,2309.71,,2,2,1,1,,unknown,B,raw/2014/1248_martinez_final.pdf,raw/2014/1064_martinez.pdf=duplicate-restatement,,,31949.29,latest-ledger,
summit_county,Kris Hendricksen,2014,County Sheriff,,cumulative,filing-arithmetic,4460.00,5829.93,,,,-1369.93,,2,2,1,1,,unknown,B,raw/2014/1246_hendricksen_final.pdf,raw/2014/1082_hendricksen.pdf=duplicate-restatement,,4460.00,5869.93,latest-ledger,
summit_county,Amy Yost,2014,County Treasurer,,cumulative,filing-arithmetic,5545.00,11642.49,,,,-6097.49,,2,2,1,1,,unknown,B,raw/2014/1268_yost_final.pdf,raw/2014/1098_yost.pdf=duplicate-restatement,,,4332.75,not-comparable: ledger is period-scoped (is_incremental=True) while the stated total is cumulative,
summit_county,Corrie Forsling,2014,County Treasurer,,cumulative,filing-arithmetic,15853.13,15853.13,,,,0.00,,2,2,1,1,,unknown,B,raw/2014/1245_forsling_final.pdf,raw/2014/1086_forsling.pdf=duplicate-restatement,,15853.13,15853.13,latest-ledger,
summit_county,Roger Armstrong,2016,County Council,A,cumulative-single,single-filing,0.00,0.00,,,,0.00,,1,1,1,0,,unknown,B,raw/2016/3806_Roger-Armstrong.pdf,,,,,no itemized layer,
summit_county,Colin DeFord,2016,County Council,B,cumulative-single,single-filing,7976.41,6609.92,,,,1116.49,,1,1,1,0,,unknown,B,raw/2016/4013_Colin-DeFord.pdf,,,7452.91,6609.92,latest-ledger,
summit_county,Douglas Clyde,2016,County Council,B,cumulative,filing-arithmetic,9905.19,9905.19,,,,0.00,,2,2,1,1,,unknown,B,raw/2016/4305_Doug-Clyde-General-Final.pdf,raw/2016/4019_Douglas-Clyde.pdf=duplicate-restatement,,9820.19,9905.19,latest-ledger,
summit_county,Kim A Carson,2016,County Council,C,cumulative,filing-arithmetic,250.00,250.00,,,,0.00,,2,2,1,1,,unknown,B,raw/2016/4279_Kim-Carson-2016-Final.pdf,raw/2016/3983_Kim-Carson.pdf=duplicate-restatement,,,,no itemized layer,
summit_county,Glenn J Wright,2016,County Council,E,cumulative,filing-arithmetic,7135.78,7135.78,,,,0.00,,2,2,1,1,,unknown,B,raw/2016/4180_Glenn-Wright_Final.pdf,raw/2016/4009_Genn-Wright.pdf=duplicate-restatement,,7135.78,7135.78,latest-ledger,
summit_county,Tal W Adair,2016,County Council,E,cumulative,filing-arithmetic,22427.00,-25353.12,,,,-2926.32,,2,2,1,1,,unknown,B,raw/2016/4278_Tal-Adair-2016-Final.pdf,raw/2016/4020_Tal-Adair.pdf=duplicate-restatement,,13697.00,,not-comparable: ledger is period-scoped (is_incremental=True) while the stated total is cumulative,
summit_county,Margaret Olson,2018,County Attorney,,cumulative,filing-arithmetic,900.00,858.19,,,,41.81,,2,2,1,1,,unknown,B,raw/2018/8366_Margaret-Olson-Final.pdf,raw/2018/8193_Margaret-Olson.pdf=duplicate-restatement,,900.00,858.19,latest-ledger,
summit_county,Michael Howard,2018,County Auditor,,cumulative,filing-arithmetic,587.08,587.08,,,,0.00,,2,2,1,1,,unknown,B,raw/2018/8399_Michael-Howard-Final.pdf,raw/2018/8194_Michael-Howard.pdf=duplicate-restatement,,587.08,587.08,latest-ledger,
summit_county,Kent H Jones,2018,County Clerk,,cumulative,filing-arithmetic,0.00,587.08,,,,-587.08,,2,2,1,1,,unknown,B,raw/2018/8356_Kent-Jones-Final.pdf,raw/2018/8195_Kent-Jones.pdf=duplicate-restatement,,,587.08,latest-ledger,
summit_county,Chris Robinson,2018,County Council,D,cumulative,filing-arithmetic,254.00,254.00,,,,0.00,,2,2,1,1,,unknown,B,raw/2018/8354_Christopher-Robinson-Final.pdf,raw/2018/8190_Chris-Robinson.pdf=duplicate-restatement,,254.00,254.00,latest-ledger,
summit_county,Glenn Wright,2018,County Council,E,cumulative,filing-arithmetic,1180.17,1180.17,,,,0.00,,2,2,1,1,,unknown,B,raw/2018/8355_Glenn-Wright-Final.pdf,raw/2018/8191_Glenn-Wright.pdf=duplicate-restatement,,1180.17,1180.17,latest-ledger,
summit_county,Josh Mann,2018,County Council,E,cumulative,county-prior,330.00,1031.13,,,,0.00,,2,2,1,1,,unknown,B,raw/2018/8192_Joshua-Mann.pdf,raw/2018/8397_Joshua-Mann-Final.pdf=duplicate-restatement,,270.00,1031.13,latest-ledger,
summit_county,Rhonda Francis,2018,County Recorder/Surveyor,,undetermined,none,,,,,,,,2,2,0,1,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
summit_county,Justin Martinez,2018,County Sheriff,,cumulative,filing-arithmetic,5809.71,3225.17,,,,2584.54,,2,2,1,1,,unknown,B,raw/2018/8358_Justin-Martinez-Final.pdf,raw/2018/8205_Justin-Martinez.pdf=duplicate-restatement,,5809.71,3225.17,latest-ledger,
summit_county,Stephanie Larsen,2020,County Assessor,,cumulative,filing-arithmetic,1480.52,1480.52,,,,0.00,,2,2,1,1,,unknown,B,raw/2020/12947_Stephanie-Larsen.pdf,raw/2020/11862_Larsen.pdf=duplicate-restatement,,,,no itemized layer,
summit_county,Roger Armstrong,2020,County Council,A,cumulative,filing-arithmetic,421.61,421.61,,,,0.00,,2,2,1,1,,unknown,B,raw/2020/12942_Roger-Armstrong-Final.pdf,raw/2020/11859_Armstrong.pdf=duplicate-restatement,,421.61,421.61,latest-ledger,
summit_county,Douglas Clyde,2020,County Council,B,cumulative,filing-arithmetic,0.00,277.38,,,,-277.38,,2,2,1,1,,unknown,B,raw/2020/12941_Doug-Clyde-Final.pdf,raw/2020/11860_Clyde.pdf=duplicate-restatement,,,,no itemized layer,
summit_county,Malena Stevens,2020,County Council,C,cumulative,filing-arithmetic,10157.17,9642.52,,,,514.65,,3,3,1,1,,unknown,B,raw/2020/12943_Melana-Stevens-Final.pdf,raw/2020/11110_Stevens.pdf=duplicate-restatement;raw/2020/11861_Stevens.pdf=duplicate-restatement,,,424.80,not-comparable: ledger is period-scoped (is_incremental=True) while the stated total is cumulative,
summit_county,Rhonda Francis,2020,County Recorder/Surveyor,,cumulative,filing-arithmetic,0.00,597.80,,,,0.00,,2,2,1,1,,unknown,B,raw/2020/12944_Rhonda-Francis-Final.pdf,raw/2020/11863_Francis.pdf=duplicate-restatement,,,,no itemized layer,
summit_county,Corrie Forsling,2020,County Treasurer,,cumulative-single,single-filing,619.72,619.72,,,,0.00,,1,1,1,0,,unknown,B,raw/2020/11871_Forsling.pdf,,,619.72,619.72,latest-ledger,
summit_county,Margaret Olson,2022,County Attorney,,cumulative,county-prior,3500.00,2073.77,,,,0.00,,2,2,1,1,,unknown,B,raw/2022/20760_Olson-Post-Election-2022.pdf,raw/2022/20641_Olson-Pre-Election-2022.pdf=duplicate-restatement,,,,no itemized layer,
summit_county,Cindy Marchant Keyes,2022,County Auditor,,cumulative,filing-arithmetic,1241.79,1241.79,,,,0.00,,2,2,1,1,,unknown,B,raw/2022/20757_Keyes-Post-Election-2022.pdf,raw/2022/20636_Keyes-Pre-Election-2022.pdf=duplicate-restatement,,1241.79,1241.79,latest-ledger,
summit_county,Dawn Mathiesen Langston,2022,County Clerk,,cumulative,county-prior,503.00,511.62,,,,11.17,,2,2,1,1,,unknown,B,raw/2022/20765_Langston-Post-Election-2022.pdf,raw/2022/20637_Langstone-Pre-Election-2022.pdf=duplicate-restatement,,503.00,511.62,latest-ledger,
summit_county,Eve Furse,2022,County Clerk,,cumulative,filing-arithmetic,7570.00,8628.89,,,,-1058.89,,2,2,1,1,,unknown,B,raw/2022/20762_Furse-Post-Election-2022.pdf,raw/2022/20651_Furse-Pre-Election-2022.pdf=duplicate-restatement,,11070.00,8628.89,latest-ledger,
summit_county,Christopher F. Robinson,2022,County Council,D,cumulative,filing-arithmetic,303.02,303.02,,,,0.00,,2,2,1,1,,unknown,B,raw/2022/20761_Robinson-Post-Election-2022.pdf,raw/2022/20645_Robinson-Pre-Election-2022.pdf=duplicate-restatement,,303.02,303.02,latest-ledger,
summit_county,Holly McClure,2022,County Council,D,cumulative,filing-arithmetic,8498.33,8893.21,,,,-394.88,,2,2,1,1,,unknown,B,raw/2022/20758_McClure-Post-Election-2022.pdf,raw/2022/20639_McClure-Pre-Election-2022.pdf=duplicate-restatement,,8498.33,8893.38,latest-ledger,
summit_county,Byron L. Ames,2022,County Council,E,cumulative-single,single-filing,1503.02,339.17,,,,1163.45,,1,1,1,0,,unknown,B,raw/2022/19764_Ames-Primary-2022.pdf,,,1503.02,339.17,latest-ledger,
summit_county,Canice Harte,2022,County Council,E,cumulative,county-prior,16627.00,16451.59,,,,1025.62,,2,2,1,1,,unknown,B,raw/2022/20752_Harte-Post-Election-2022.pdf,raw/2022/20634_Harte-Pre-Election-2022.pdf=duplicate-restatement,,16627.00,16451.59,latest-ledger,
summit_county,Coleen Reardon,2022,County Council,E,cumulative-single,single-filing,300.00,140.40,,,,159.60,,1,1,1,0,,unknown,B,raw/2022/19768_Reardon-Primary-2022.pdf,,,300.00,140.40,latest-ledger,
summit_county,"John ""Jack"" Murphy",2022,County Council,E,cumulative,filing-arithmetic,5300.00,5242.23,,,,-57.77,,2,2,1,1,,unknown,B,raw/2022/20766_Murphy-Post-Election-2022.pdf,raw/2022/20640_Murphy-Pre-Election-2022.pdf=duplicate-restatement,,6490.00,5243.81,latest-ledger,
summit_county,Michael J Franchek,2022,County Council,E,cumulative,county-prior,500.00,503.02,,,,3.02,,2,2,1,1,,unknown,B,raw/2022/20650_Franchek-Pre-Election-2022.pdf,raw/2022/20751_Franchek-Post-Election-2022.pdf=duplicate-restatement,,500.00,503.02,latest-ledger,
summit_county,Alan Siddoway,2022,County Sheriff,,cumulative-single,single-filing,825.33,825.33,,,,0.00,,1,1,1,0,,unknown,B,raw/2022/20753_Siddoway-Post-Election-2022.pdf,,,825.33,825.33,latest-ledger,
summit_county,Justin Martinez,2022,County Sheriff,,cumulative-single,single-filing,2584.54,825.33,,,,1759.21,,1,1,1,0,,unknown,B,raw/2022/20638_Martinez-Pre-Election-2022.pdf,,,2584.54,825.33,latest-ledger,
summit_county,Stephanie Poll,2024,County Assessor,,cumulative,filing-arithmetic,947.20,947.20,,,,0.00,,2,2,1,1,,unknown,B,raw/2024/24385_Poll-Post-Election-2024-General.pdf,raw/2024/24233_Poll-Pre-Election-2024-General.pdf=duplicate-restatement,,947.20,947.20,latest-ledger,
summit_county,Cami Richardson,2024,County Council,A,cumulative-single,single-filing,1064.46,904.15,,,,160.31,,1,1,1,0,,unknown,B,raw/2024/23015_Richardson-Final-2024-Financial-Disclosure.pdf,,,1064.46,907.40,latest-ledger,
summit_county,Roger Armstrong,2024,County Council,A,cumulative,filing-arithmetic,339.46,339.46,,,,0.00,,2,2,1,1,,unknown,B,raw/2024/24377_Armstrong-Post-Election-2024-General.pdf,raw/2024/24247_Armstrong-Pre-Election-2024-General.pdf=duplicate-restatement,,339.46,339.46,latest-ledger,
summit_county,Tory Welch,2024,County Council,A,cumulative,county-prior,7113.58,4638.89,,,,,,2,2,1,1,,unknown,B,raw/2024/24708_Welch-Post-Election-2024-General.pdf,raw/2024/24234_Welch-Pre-Election-2024-General.pdf=duplicate-restatement,,7655.21,4638.89,latest-ledger,
summit_county,Betsy Wallace,2024,County Council,B,cumulative-single,single-filing,734.21,734.21,,,,0.00,,1,1,1,0,,unknown,B,raw/2024/23016_Wallace-Final-2024-Financial-Disclosure.pdf,,,,,no itemized layer,
summit_county,Tonja Blonquist Hanson,2024,County Council,B,cumulative,filing-arithmetic,640.86,640.86,,,,0.00,,2,2,1,1,,unknown,B,raw/2024/24381_Hanson-Post-Election-2024-General.pdf,raw/2024/24237_Hanson-Pre-Election-2024-General.pdf=duplicate-restatement,,640.86,640.86,latest-ledger,
summit_county,Ari Ioannides,2024,County Council,C,cumulative,filing-arithmetic,28510.42,28510.42,,,,0.00,,2,2,1,1,,unknown,B,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,raw/2024/24231_Ioannides-Pre-Election-2024-General.pdf=duplicate-restatement,,,28510.42,latest-ledger,
summit_county,Byron Lansing Ames,2024,County Council,C,cumulative-single,single-filing,579.46,579.46,,,,0.00,,1,1,1,0,,unknown,B,raw/2024/23013_Ames-Final-2024-Financial-Disclosure.pdf,,,579.46,579.46,latest-ledger,
summit_county,Megan Marie McKenna,2024,County Council,C,cumulative,filing-arithmetic,36199.94,35523.63,,,,676.31,,2,2,1,1,,unknown,B,raw/2024/24384_Mckenna-Post-Election-2024-General.pdf,raw/2024/24232_McKenna-Pre-Election-2024-General.pdf=duplicate-restatement,,6167.43,6927.72,not-comparable: ledger is period-scoped (is_incremental=True) while the stated total is cumulative,
summit_county,Thomas Cooke,2024,County Council,C,cumulative-single,single-filing,5456.46,5755.91,,,,-299.45,,1,1,1,0,,unknown,B,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,,,5456.46,5755.91,latest-ledger,
summit_county,Dallin H Donaldson,2024,County Recorder/Surveyor,,cumulative-single,single-filing,,,,,,,,1,1,0,0,,unknown,,,,no-stated-total: no live filing prints a parseable total-contributions figure,,,,
summit_county,Greg R. Wolbach,2024,County Recorder/Surveyor,,cumulative,filing-arithmetic,1083.40,1083.40,,,,0.00,,2,2,1,1,,unknown,B,raw/2024/24390_Wolbach-Post-Election-2024-General.pdf,raw/2024/24240_Wolbach-Pre-Election-2024-General.pdf=duplicate-restatement,,14.72,1083.40,not-comparable: ledger is period-scoped (is_incremental=True) while the stated total is cumulative,
summit_county,Francis Anthony Smith,2024,County Sheriff,,cumulative,filing-arithmetic,501.55,501.55,,,,0.00,,2,2,1,1,,unknown,B,raw/2024/24388_Smith-Post-Election-2024-General.pdf,raw/2024/24239_Smith-Pre-Election-2024-General.pdf=duplicate-restatement,,501.55,501.55,latest-ledger,
summit_county,Corrie Forsling,2024,County Treasurer,,cumulative,county-prior,754.95,754.95,,,,754.95,,2,2,1,1,,unknown,B,raw/2024/24393_Forsling-Post-Election-2024-General.pdf,raw/2024/24244_Forsling-Pre-Election-2024-General.pdf=duplicate-restatement,,754.95,754.95,latest-ledger,
summit_county,Margaret Olson,2026,County Attorney,,cumulative-single,single-filing,1140.39,1140.39,,,,0.00,,1,1,1,0,,unknown,B,raw/2026/27205_Olson-Disclosure-2026-Primary_Redacted.pdf,,,1140.39,1140.39,latest-ledger,
summit_county,Cindy Keyes,2026,County Auditor,,cumulative-single,single-filing,843.42,843.42,,,,0.00,,1,1,1,0,,unknown,B,raw/2026/27203_Keyes-Disclosure-2026-Primary_Redacted.pdf,,,843.42,843.42,latest-ledger,
summit_county,Malena Stevens,2026,County Clerk,,cumulative,county-prior,2775.00,1500.84,,,,1703.58,,2,2,1,1,,unknown,B,raw/2026/26742_Malena-Stevens-2026-Appointment.pdf,raw/2026/27210_Stevens-Disclosure-2026-Primary_Redacted.pdf=duplicate-restatement,,2775.00,1500.84,latest-ledger,
summit_county,Suni Woolstenhulme,2026,County Clerk,,cumulative-single,single-filing,1610.24,1249.02,,,,361.22,,1,1,1,0,,unknown,B,raw/2026/27212_Woolstenhulme-Disclosure-2026-Primary_Redacted.pdf,,,1610.24,1249.02,latest-ledger,
summit_county,Christie Babalis,2026,County Council,4,cumulative-single,single-filing,12800.00,15043.79,,,,-2243.79,,1,1,1,0,,unknown,B,raw/2026/27197_Babalis-Disclosure-2026-Primary_Redacted.pdf,,,12880.00,15043.79,latest-ledger,
summit_county,John Kucera,2026,County Council,4,cumulative,filing-arithmetic,14039.72,13160.87,,,,878.85,,2,2,1,1,,unknown,B,raw/2026/27451_Kucera-Diclsoure-2026-Final_Redacted.pdf,raw/2026/27204_Kucera-Disclosure-2026-Primary_Redacted.pdf=duplicate-restatement,,3758.89,5552.25,not-comparable: ledger is period-scoped (is_incremental=True) while the stated total is cumulative,
summit_county,Canice Harte,2026,County Council,5,cumulative-single,single-filing,1109.63,208.06,,,,1011.20,,1,1,1,0,,unknown,B,raw/2026/27200_Harte-Disclosure-2026-Primary_Redacted.pdf,,,,208.06,latest-ledger,
summit_county,Meredith Reed,2026,County Council,5,cumulative,filing-arithmetic,2292.95,8648.60,,,,-6355.65,,2,2,1,1,,unknown,B,raw/2026/27450_Reed-Disclosure-2026-Final-Report_Redacted.pdf,raw/2026/27208_Reed-Disclosure-2026-Primary_Redacted.pdf=duplicate-restatement,,2292.95,8648.60,latest-ledger,
summit_county,Kacey Bates,2026,County Sheriff,,cumulative-single,single-filing,1066.44,1066.44,,,,0.00,,1,1,1,0,,unknown,B,raw/2026/27198_Bates-Disclosure-2026-Primary_Redacted.pdf,,,1066.44,1066.44,latest-ledger,
