url,name,etag,size,lastmodified,s3_prefix,stem
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1777521301_Magna%202026-O-06%20Changes%20to%20Code%202.49.170%20Commemorative%20Street%20Names.pdf,Magna_2026-O-06_Changes_to_Code_2.49.170_Commemorative_Street_Names.pdf,334c4c2e74c05d671f2e2af911dfbb8c,154762,2026-04-30T03:55:02.000Z,ordinances,Magna 2026-O-06 Changes to Code 2.49.170 Commemorative Street Names.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1781127413_Magna%202026-O-12%20Repeal%20and%20Replace%20Chpater%202.39%20Committees06102026134659.pdf,Magna_2026-O-12_Repeal_and_Replace_Chpater_2.39_Committees06102026134659.pdf,8de2231c2ebf94b13f9ed3c2fac0752b,1684713,2026-06-10T21:36:55.000Z,ordinances,Magna 2026-O-12 Repeal and Replace Chpater 2.39 Committees06102026134659.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1783996698_Magna%202026-O-14%20Amending%2019.50.020%20Landscaping.pdf,Magna_2026-O-14_Amending_19.50.020_Landscaping.pdf,5b18d8b7d52637022df0954963ffb9f0,1073826,2026-07-14T02:38:20.000Z,ordinances,Magna 2026-O-14 Amending 19.50.020 Landscaping.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770054398_Magna%20CRA%20R2026-01%20-%20Approving%20Broadway%20Project%20Area%20CRA.pdf,Magna_CRA_R2026-01_-_Approving_Broadway_Project_Area_CRA.pdf,c833435e48402a1e1629f2ba384e8c75,5317990,2026-02-02T17:46:39.000Z,resolutions,Magna CRA R2026-01 - Approving Broadway Project Area CRA.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1759244167_Magna%20R2025-11%20Interlocal%20Agreement%20Magna%20on%20behalf%20of%20Magna%20CTC%20and%20Utah%20State%20University.pdf,Magna_R2025-11_Interlocal_Agreement_Magna_on_behalf_of_Magna_CTC_and_Utah_State_University.pdf,fb372c435cd97e77d73b55f59bb1f1e6,614495,2025-09-30T14:56:08.000Z,resolutions,Magna R2025-11 Interlocal Agreement Magna on behalf of Magna CTC and Utah State University.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1774551391_Magna%20R2025-18A%20Appointing%20Alternate%20Members%20to%20the%20Planning%20Commission.docx,Magna_R2025-18A_Appointing_Alternate_Members_to_the_Planning_Commission.docx,b9eb11eab86edd1fc8ab0f617eb19caf,28460,2026-03-26T18:56:32.000Z,resolutions,Magna R2025-18A Appointing Alternate Members to the Planning Commission.docx
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1769021627_Magna%20R2026-01%20Appointing%20MSD%20Board%20Representative.pdf,Magna_R2026-01_Appointing_MSD_Board_Representative.pdf,da513c3457b57de14e6f3e58fad8f742,722846,2026-01-21T18:53:49.000Z,resolutions,Magna R2026-01 Appointing MSD Board Representative.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1769021606_Magna%20R2026-02%20Amending%20Procurement%20Policy.pdf,Magna_R2026-02_Amending_Procurement_Policy.pdf,180d506bd26ecf487b3f133ab36a5a4c,1059345,2026-01-21T18:53:27.000Z,resolutions,Magna R2026-02 Amending Procurement Policy.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770053159_Magna%20R2026-03%20Appointing%20Replacement%20to%20MSD%20Board.pdf,Magna_R2026-03_Appointing_Replacement_to_MSD_Board.pdf,4b19af6d4f47b0c5f335b8dbfd085d83,775371,2026-02-02T17:26:01.000Z,resolutions,Magna R2026-03 Appointing Replacement to MSD Board.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770053185_Magna%20R2026-04%20Appointing%20Representative%20to%20UFA%20and%20UFSA.pdf,Magna_R2026-04_Appointing_Representative_to_UFA_and_UFSA.pdf,8ab1c1f29ee9071ac9ca4d5f47f7f7c5,778995,2026-02-02T17:26:26.000Z,resolutions,Magna R2026-04 Appointing Representative to UFA and UFSA.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770053208_Magna%20R2026-06%20Appointing%20Representative%20to%20WFWRD.pdf,Magna_R2026-06_Appointing_Representative_to_WFWRD.pdf,6b467009d2a91a444b5295e1a854cce4,679933,2026-02-02T17:26:49.000Z,resolutions,Magna R2026-06 Appointing Representative to WFWRD.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770053231_Magna%20R2026-07%20Appointing%20Representative%20to%20WFWRD.pdf,Magna_R2026-07_Appointing_Representative_to_WFWRD.pdf,d34fa5909c802e083df4553e7b48e8f5,652217,2026-02-02T17:27:13.000Z,resolutions,Magna R2026-07 Appointing Representative to WFWRD.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770053252_Magna%20R2026-08%20Appointing%20Representative%20to%20Animal%20Services.pdf,Magna_R2026-08_Appointing_Representative_to_Animal_Services.pdf,c2ac55f2178bb73b9cbcac624951c30b,661692,2026-02-02T17:27:33.000Z,resolutions,Magna R2026-08 Appointing Representative to Animal Services.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770916821_Magna%20R2026-10%20Broadway%20Property%20Signature%20Authorization.pdf,Magna_R2026-10_Broadway_Property_Signature_Authorization.pdf,a6b42fab3db1628c20e70ada259d4d91,547542,2026-02-12T17:20:22.000Z,resolutions,Magna R2026-10 Broadway Property Signature Authorization.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770916125_Magna%20R2026-12%20Adopting%20Personnel%20Policy.pdf,Magna_R2026-12_Adopting_Personnel_Policy.pdf,8cd55b14144dfad4181f001958f49826,13779446,2026-02-12T17:08:46.000Z,resolutions,Magna R2026-12 Adopting Personnel Policy.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770915002_Magna%20R2026-13%20Adopting%20Updated%20SLCo%20Hazard%20Mitigation%20Plan.pdf,Magna_R2026-13_Adopting_Updated_SLCo_Hazard_Mitigation_Plan.pdf,3a8e4f58720e11c663b512cc005a313d,792831,2026-02-12T16:50:04.000Z,resolutions,Magna R2026-13 Adopting Updated SLCo Hazard Mitigation Plan.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770915166_Magna%20R2026-13%20Adopting%20Updated%20SLCo%20Hazard%20Mitigation%20Plan.pdf,Magna_R2026-13_Adopting_Updated_SLCo_Hazard_Mitigation_Plan__c286cc.pdf,c286cce93b5c879faf6ec5e12e6c21a1,48046460,2026-02-12T16:52:48.000Z,resolutions,Magna R2026-13 Adopting Updated SLCo Hazard Mitigation Plan.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1770915086_Magna%20R2026-13%20SLCo%20MultiJurisdictional%20Hazard%20Mitigation%20Plan%20UPDATED%202025.pdf,Magna_R2026-13_SLCo_MultiJurisdictional_Hazard_Mitigation_Plan_UPDATED_2025.pdf,0069203e178c019c0653adb5f8103dd4,47268751,2026-02-12T16:51:28.000Z,resolutions,Magna R2026-13 SLCo MultiJurisdictional Hazard Mitigation Plan UPDATED 2025.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1773421846_Magna%20R2026-15%20Appointing%20Jeff%20White%20to%20Planning%20Commission.pdf,Magna_R2026-15_Appointing_Jeff_White_to_Planning_Commission.pdf,1eea3f07a17f2e72576fe28101c76c4f,1155905,2026-03-13T17:10:48.000Z,resolutions,Magna R2026-15 Appointing Jeff White to Planning Commission.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1774551417_Magna%20R2026-15A%20Appointing%20Jeff%20White%20to%20Planning%20Commission%20-%20UPDATED.pdf,Magna_R2026-15A_Appointing_Jeff_White_to_Planning_Commission_-_UPDATED.pdf,4e7294779b49d6694fe45a121ad059d1,69128,2026-03-26T18:56:58.000Z,resolutions,Magna R2026-15A Appointing Jeff White to Planning Commission - UPDATED.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1773421882_Magna%20R2026-16%20Appointing%20Jeff%20Larson%20to%20Planning%20Commission.pdf,Magna_R2026-16_Appointing_Jeff_Larson_to_Planning_Commission.pdf,1ed5a2c572c2366b693228b320c88cbc,1365898,2026-03-13T17:11:24.000Z,resolutions,Magna R2026-16 Appointing Jeff Larson to Planning Commission.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1774551452_Magna%20R2026-16A%20Appointing%20Jeff%20Larson%20to%20Planning%20Commission%20-%20UPDATED.pdf,Magna_R2026-16A_Appointing_Jeff_Larson_to_Planning_Commission_-_UPDATED.pdf,3dd8d4efc7ae97153431d036cd3f0562,69749,2026-03-26T18:57:33.000Z,resolutions,Magna R2026-16A Appointing Jeff Larson to Planning Commission - UPDATED.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1773422112_Magna%20R2026-17%20Appointing%20Ted%20Shaw%20to%20Planning%20Commission.pdf,Magna_R2026-17_Appointing_Ted_Shaw_to_Planning_Commission.pdf,30db753c456c019ff0937381650fe061,1174849,2026-03-13T17:15:14.000Z,resolutions,Magna R2026-17 Appointing Ted Shaw to Planning Commission.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1774551474_Magna%20R2026-17A%20Appointing%20Ted%20Shaw%20to%20Planning%20Commission%20-%20UPDATED.pdf,Magna_R2026-17A_Appointing_Ted_Shaw_to_Planning_Commission_-_UPDATED.pdf,395b1f63ea224ee530f7fc84032f76cf,70178,2026-03-26T18:57:56.000Z,resolutions,Magna R2026-17A Appointing Ted Shaw to Planning Commission - UPDATED.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1773422189_Magna%20R2026-18%20Appointing%20Alternates%20to%20Planning%20Commission.pdf,Magna_R2026-18_Appointing_Alternates_to_Planning_Commission.pdf,addf1cfb02b791da896bd6abe28faf65,1240941,2026-03-13T17:16:30.000Z,resolutions,Magna R2026-18 Appointing Alternates to Planning Commission.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1774551429_Magna%20R2026-18A%20Appointing%20Alternates%20to%20Planning%20Commission%20-%20UPDATED.pdf,Magna_R2026-18A_Appointing_Alternates_to_Planning_Commission_-_UPDATED.pdf,bc69fe183479a10760dcf4b0aadd55e7,78113,2026-03-26T18:57:11.000Z,resolutions,Magna R2026-18A Appointing Alternates to Planning Commission - UPDATED.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1774551495_Magna%20R2026-20%20Adopting%20Rules%20of%20Order%20and%20Procedure%20for%20City%20Council%20Meetings.pdf,Magna_R2026-20_Adopting_Rules_of_Order_and_Procedure_for_City_Council_Meetings.pdf,983be97a0ed5f4fd74f382e09aea6ac7,827357,2026-03-26T18:58:16.000Z,resolutions,Magna R2026-20 Adopting Rules of Order and Procedure for City Council Meetings.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1774551521_Magna%20R2026-21%20Adopting%204th%20of%20July%20Parade%20Rules%20and%20Policies.pdf,Magna_R2026-21_Adopting_4th_of_July_Parade_Rules_and_Policies.pdf,e6afe1a5cddad171640ae4f518f87b87,488210,2026-03-26T18:58:42.000Z,resolutions,Magna R2026-21 Adopting 4th of July Parade Rules and Policies.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1777514724_Magna%20R2026-22%20Appointing%20Terry%20George%20as%20WFWRD%20Representative.pdf,Magna_R2026-22_Appointing_Terry_George_as_WFWRD_Representative.pdf,ae8c1b4c2d83b4ad948ac113e08a294f,56532,2026-04-30T02:05:26.000Z,resolutions,Magna R2026-22 Appointing Terry George as WFWRD Representative.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1777520360_Magna%20R2026-23%20Resolution%20Waiving%20Fees%20for%20County%20Salt%20Pile.pdf,Magna_R2026-23_Resolution_Waiving_Fees_for_County_Salt_Pile.pdf,b8155680055b102d34a33995da8ec825,302048,2026-04-30T03:39:22.000Z,resolutions,Magna R2026-23 Resolution Waiving Fees for County Salt Pile.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1777519087_Magna%20R2026-24%20Commemorative%20Street%20Name%20Change%20to%20Bulldogs%20Way.pdf,Magna_R2026-24_Commemorative_Street_Name_Change_to_Bulldogs_Way.pdf,8021f82f34ac0c2945bc85c8338bd91f,60282,2026-04-30T03:18:09.000Z,resolutions,Magna R2026-24 Commemorative Street Name Change to Bulldogs Way.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1777519302_Magna%20R2026-25%20Commemorative%20Street%20Name%20Change%20to%20Pirates%20Way.pdf,Magna_R2026-25_Commemorative_Street_Name_Change_to_Pirates_Way.pdf,54bd981d25a7da0ed681998b88dd15fe,61088,2026-04-30T03:21:43.000Z,resolutions,Magna R2026-25 Commemorative Street Name Change to Pirates Way.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1777519540_Magna%20R2026-26%20Approving%20Funding%20for%20Additional%20Police%20Sergeant.pdf,Magna_R2026-26_Approving_Funding_for_Additional_Police_Sergeant.pdf,a20bae6d2544f5ebc634cf6dcb1277d7,56836,2026-04-30T03:25:42.000Z,resolutions,Magna R2026-26 Approving Funding for Additional Police Sergeant.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1779818058_Magna%20R2026-28%20Adopting%20Tentative%20City%20Budget.pdf,Magna_R2026-28_Adopting_Tentative_City_Budget.pdf,bb597069a5b15401b7d196ec6ad711f4,500919,2026-05-26T17:54:19.000Z,resolutions,Magna R2026-28 Adopting Tentative City Budget.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1779818207_Magna%20R2026-29%20Approving%20Interlocal%20with%20WVC%20for%207200%20W%20Design.pdf,Magna_R2026-29_Approving_Interlocal_with_WVC_for_7200_W_Design.pdf,0e6e82af64a0dbc6a50f4922f907d266,917237,2026-05-26T17:56:48.000Z,resolutions,Magna R2026-29 Approving Interlocal with WVC for 7200 W Design.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1779818117_Magna%20R2026-31%20Approving%20interlocal%20with%20UPD%20for%20new%20Sargeant.pdf,Magna_R2026-31_Approving_interlocal_with_UPD_for_new_Sargeant.pdf,8c06fc70f9b227d8859955841a3e75cf,1455291,2026-05-26T17:55:19.000Z,resolutions,Magna R2026-31 Approving interlocal with UPD for new Sargeant.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1781194510_Magna%20R2026-33%20Amendments%20to%20FY2026%20Budget.pdf,Magna_R2026-33_Amendments_to_FY2026_Budget.pdf,bfd57f53274790e3a9f1ff4e8b4ad6a7,4296841,2026-06-11T16:15:12.000Z,resolutions,Magna R2026-33 Amendments to FY2026 Budget.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1781196246_Magna%20R2026-34%20ILA%20for%20TRCC%20Grant%20Pickleball%20Neighborhood%20Park.pdf,Magna_R2026-34_ILA_for_TRCC_Grant_Pickleball_Neighborhood_Park.pdf,8a77bfaa3d3d48993f916b972040192d,15410466,2026-06-11T16:44:07.000Z,resolutions,Magna R2026-34 ILA for TRCC Grant Pickleball Neighborhood Park.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1781196453_Magna%20R2026-36%20ILA%20Amendment%20-%20DOJ%20Sherriffs%20Office%20Grant%20Funds06102026141222.pdf,Magna_R2026-36_ILA_Amendment_-_DOJ_Sherriffs_Office_Grant_Funds06102026141222.pdf,1ddb72fb529a1fa57a4f4dba075832dc,2522809,2026-06-11T16:47:34.000Z,resolutions,Magna R2026-36 ILA Amendment - DOJ Sherriffs Office Grant Funds06102026141222.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1781196786_Magna%20R2026-37%20ILA%20Amendment%20-%20DOJ%20Funds%20Youth%20Services.pdf,Magna_R2026-37_ILA_Amendment_-_DOJ_Funds_Youth_Services.pdf,f6a91c0fe051383b84afaa9df84c8ce0,2409025,2026-06-11T16:53:08.000Z,resolutions,Magna R2026-37 ILA Amendment - DOJ Funds Youth Services.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1781196638_Magna%20R2026-38%20ILA%20Amendment%20-%20DOJ%20Funds%20Granite%20School%20District06102026141426.pdf,Magna_R2026-38_ILA_Amendment_-_DOJ_Funds_Granite_School_District06102026141426.pdf,54585ff43390d1b0d8ccf644e352e2f8,2496800,2026-06-11T16:50:39.000Z,resolutions,Magna R2026-38 ILA Amendment - DOJ Funds Granite School District06102026141426.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1783997552_Magna%20R2026-39%20FY2026%20Budget%20Amendment.pdf,Magna_R2026-39_FY2026_Budget_Amendment.pdf,76f63536122d44f4b11c4b5868df191a,4206616,2026-07-14T02:52:34.000Z,resolutions,Magna R2026-39 FY2026 Budget Amendment.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/pdf/Ord_19-05-01.pdf,Ord_19-05-01.pdf,eb1046e35d56a9dc80f6b9924380739a,3834655,2019-07-29T20:28:40.000Z,ordinances,Ord_19-05-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/pdf/Ord_19-05-02.pdf,Ord_19-05-02.pdf,281f8348c3d04151c1ae4e526db944d6,240197,2019-07-29T20:25:26.000Z,ordinances,Ord_19-05-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/pdf/Ord_19-05-03.pdf,Ord_19-05-03.pdf,b99ae9b02f181e2778fa6d4295c68dc4,414304,2019-07-29T20:05:36.000Z,ordinances,Ord_19-05-03.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1724957957_Ordiance%202024-O-12.pdf,Ordiance_2024-O-12.pdf,138d21c315d385a07f1621b3e9d7291a,271404,2024-08-29T18:59:18.000Z,ordinances,Ordiance 2024-O-12.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-01-01.pdf,Ordinance_17-01-01.pdf,cc6eb673f6221d18ee9d10b5e0c8bc1e,913550,2018-07-06T20:58:41.000Z,ordinances,Ordinance 17-01-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-01-02.pdf,Ordinance_17-01-02.pdf,b3f316ece7fac04468cb7e9b0c01f528,756798,2018-07-06T21:01:31.000Z,ordinances,Ordinance 17-01-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-01-03.pdf,Ordinance_17-01-03.pdf,34cf9abff9422c24be70bd942208f03a,438252,2018-07-07T03:11:45.000Z,ordinances,Ordinance 17-01-03.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-01-04.pdf,Ordinance_17-01-04.pdf,40a5431e7209b1d8a23cd7c53e468804,219509,2018-07-07T03:18:42.000Z,ordinances,Ordinance 17-01-04.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-03-01.pdf,Ordinance_17-03-01.pdf,d4917419bc52380f528b73454ce1ed27,154347,2018-07-07T03:34:33.000Z,ordinances,Ordinance 17-03-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-05-01.pdf,Ordinance_17-05-01.pdf,bb8556756acfdbb8c3db853580f00ad4,55599,2018-07-07T04:01:49.000Z,ordinances,Ordinance 17-05-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-05-02.pdf,Ordinance_17-05-02.pdf,2abb6c5954ef78d4fbd26a6e1c98f05f,55675,2018-07-07T04:03:17.000Z,ordinances,Ordinance 17-05-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-06-01.pdf,Ordinance_17-06-01.pdf,65cf44fc397a49bcb6db69e1477adfc1,1297687,2018-07-08T00:42:03.000Z,ordinances,Ordinance 17-06-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-06-02.pdf,Ordinance_17-06-02.pdf,421e49e18b9df73f3d3f2d498c3c81b4,1856449,2018-07-08T00:52:28.000Z,ordinances,Ordinance 17-06-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-07-01.pdf,Ordinance_17-07-01.pdf,20b497446ebca9b334cb38494d7c6e71,774728,2018-07-08T03:18:45.000Z,ordinances,Ordinance 17-07-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-07-02.pdf,Ordinance_17-07-02.pdf,dc71c012edc217628650eb0b9fcad40d,816433,2018-07-08T03:19:33.000Z,ordinances,Ordinance 17-07-02.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-07-03.pdf,Ordinance_17-07-03.pdf,b500cea7ba94167f79ff57f3df690a45,704557,2018-07-08T03:20:01.000Z,ordinances,Ordinance 17-07-03.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-08-01.pdf,Ordinance_17-08-01.pdf,b69e939d099a6457d902a74fa04e3b2f,1014276,2018-07-08T03:21:02.000Z,ordinances,Ordinance 17-08-01.pdf
https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/Ordinance%2017-11-01.pdf,Ordinance_17-11-01.pdf,bc0e6ed989ad1b3509f18f4185fbc023,13612720,2018-07-08T03:28:44.000Z,ordinances,Ordinance 17-11-01.pdf
