week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2022-08-11,2022-08-05,0,1,6,0,city council meeting_898715
2022-08-18,2022-08-12,0,1,3,0,city council work meeting_898713
2022-09-08,2022-09-02,0,1,2,0,city council meeting_898709
2022-09-15,2022-09-09,0,1,4,0,city council meeting_898705
2022-10-06,2022-09-30,0,1,8,0,city council meeting_920992
2022-11-03,2022-10-28,0,1,4,0,city council meeting_920994
2023-01-19,2023-01-13,0,1,7,0,city council meeting_957581
2023-02-02,2023-01-27,0,1,5,0,city council meeting_957577
2023-02-16,2023-02-10,0,1,0,0,city council work meeting_943627
2023-03-02,2023-02-24,0,1,1,0,city council meeting_975695
2023-03-16,2023-03-10,0,1,7,0,city council meeting_975711
2023-04-06,2023-03-31,0,1,8,0,city council meeting_999780
2023-04-20,2023-04-14,0,1,5,0,city council meeting_999782
2023-05-04,2023-04-28,0,1,3,0,city council meeting_999786
2023-05-11,2023-05-05,0,1,1,0,city council work meeting_999788
2023-05-18,2023-05-12,0,1,3,0,city council meeting_999794
2023-06-01,2023-05-26,0,1,5,0,city council meeting_999796
2023-06-08,2023-06-02,0,1,1,0,city council work meeting_1019333
2023-06-15,2023-06-09,0,1,6,0,city council meeting_1019335
2023-07-13,2023-07-07,0,1,8,0,city council meeting_1019337
2023-08-17,2023-08-11,0,1,3,0,city council meeting_1043189
2023-09-21,2023-09-15,0,1,6,0,city council meeting_1043195
2023-10-05,2023-09-29,0,1,4,0,city council meeting_1061421
2023-10-19,2023-10-13,0,1,6,0,city council meeting_1061411
2023-11-02,2023-10-27,0,1,5,0,city council meeting_1061409
2023-11-16,2023-11-10,0,1,4,0,city council meeting_1095119
2023-12-14,2023-12-08,0,2,0,0,city council meeting_1058857; city council meeting_1095121
2024-01-04,2023-12-29,0,2,7,0,city council meeting_1095125; rda meeting_1136883
2024-01-11,2024-01-05,0,1,1,0,city council work meeting_1095131
2024-01-18,2024-01-12,0,1,4,0,city council meeting_1115841
2024-02-01,2024-01-26,0,1,5,0,city council meeting_1115837
2024-02-15,2024-02-09,0,1,5,0,city council meeting_1115835
2024-03-07,2024-03-01,0,1,9,0,city council meeting_1115833
2024-03-21,2024-03-15,0,1,6,0,city council meeting_1136879
2024-04-11,2024-04-05,0,1,6,0,city council meeting_1136881
2024-04-25,2024-04-19,0,1,9,1,city council meeting_1145972
2024-05-02,2024-04-26,0,1,3,0,city council meeting_1145974
2024-05-09,2024-05-03,0,1,1,0,city council work meeting_1145976
2024-05-16,2024-05-10,0,1,7,0,city council meeting_1145978
2024-06-06,2024-05-31,0,3,4,0,city council meeting_1128735; city council meeting_1162219; rda meeting_1136885
2024-06-13,2024-06-07,0,1,7,0,city council meeting_1145980
2024-07-11,2024-07-05,0,1,7,0,city council meeting_1162221
2024-08-15,2024-08-09,0,1,3,0,city council meeting_1194895
2024-08-22,2024-08-16,0,1,5,0,city council meeting_1194897
2024-09-05,2024-08-30,0,1,2,0,city council meeting_1194899
2024-09-19,2024-09-13,0,1,6,0,city council meeting_1200278
2024-10-03,2024-09-27,0,1,8,0,city council meeting_1210651
2024-10-24,2024-10-18,0,1,6,1,city council meeting_1210649
2024-11-07,2024-11-01,0,1,4,0,city council meeting_1210647
2024-11-21,2024-11-15,0,1,5,0,city council meeting_1230881
2024-12-12,2024-12-06,0,1,9,0,city council meeting_1230883
2025-01-09,2025-01-03,0,2,5,0,city council meeting_1242591; city council meeting_1242595
2025-01-23,2025-01-17,0,1,3,0,city council work meeting_1242589
2025-02-06,2025-01-31,0,1,3,0,city council meeting_1242587
2025-03-06,2025-02-28,0,1,5,1,city council meeting_1260731
2025-03-20,2025-03-14,0,1,8,0,city council meeting_1260727
2025-04-03,2025-03-28,0,1,1,0,city council work meeting_1306925
2025-04-17,2025-04-11,0,1,9,0,city council meeting_1282119
2025-05-01,2025-04-25,0,1,3,0,city council meeting_1282121
2025-05-08,2025-05-02,0,1,3,0,city council work meeting_1282123
2025-05-15,2025-05-09,0,1,3,0,city council meeting_1282125
2025-06-05,2025-05-30,0,1,3,0,city council meeting_1306921
2025-06-12,2025-06-06,0,1,9,0,city council meeting_1306919
2025-07-17,2025-07-11,0,1,7,0,city council meeting_1306917
2025-08-28,2025-08-22,0,1,7,0,city council meeting_1346945
2025-09-11,2025-09-05,0,1,4,0,city council meeting_1346943
2025-09-18,2025-09-12,0,1,2,0,city council meeting_1346941
2025-10-02,2025-09-26,0,1,7,0,city council meeting_1375585
2025-10-23,2025-10-17,0,1,1,0,city council work meeting_1375575
2025-11-06,2025-10-31,0,1,7,0,city council meeting_1375581
2025-11-20,2025-11-14,0,1,8,0,city council meeting_1375583
2025-12-04,2025-11-28,0,1,9,0,city council meeting_1375573
2025-12-18,2025-12-12,0,1,2,0,city council meeting_1375569
2026-01-08,2026-01-02,0,1,5,0,city council meeting_1396111
2026-01-15,2026-01-09,0,1,0,0,city council meeting_1402245
2026-01-22,2026-01-16,0,1,4,0,city council meeting_1396115
2026-02-05,2026-01-30,0,1,2,0,city council meeting_1402249
2026-02-19,2026-02-13,0,1,6,0,city council meeting_1439405
2026-03-05,2026-02-27,0,1,5,0,city council meeting_1439407
2026-03-19,2026-03-13,0,1,5,0,city council meeting_1439411
2026-04-16,2026-04-10,0,1,3,0,city council meeting_1439413
