referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
80,medium,subject,Council,PlanningCommission,134,519,2022-12-14,"forward a POSITIVE RECOMMENDATION for City Council consideration, based on the Draft Ordinance, and the Findings of Fact, Conclusions of Law and Conditions of Approval as modified: Findings of Fact: 1. Parcel PCA-S-79-C (the Bransford Parcel, also known as the Logan Parcel) contains 19.8 acres and is currently zoned Recreation Open Space. 2. The Applicant proposes to rezone six acres within Parcel PCA-S-79-C from Recreation Open Space to Estate to create two three-acre pods to accommodate the development of two Single-Family Dwellings, one for each three-acre pod. 3. Parcel PCA-S-79-C is in th",180,2023-04-27,"Council Member Doilney moved to approve Ordinance No. 2023-03, an ordinance approving a zoning map amendment to rezone a six-acre pod from Recreation and Open Space (ROS) to Estate (E) from a portion of PCA-S-79-C (Bransford Property, also known as the Logan Parcel), Park City, Utah, subject to subdivision plat approval by the City Council of Park City prior to April 27, 2025",,0.656,
107,medium,subject,Council,PlanningCommission,120,713,2025-03-12,"CONTINUE the Land Management Code Amendments for the Bonanza Park Mixed Use Zoning District and the public hearing to the meeting on April 9, 2025. The motion was",266,2025-07-10,"Council Member Ciraco moved to continue Ordinance No. 2025-18, an ordinance rezoning approximately 70 acres between Park Avenue, Kearns Boulevard, Bonanza Drive, and Deer Valley Drive from General Commercial and Light Industrial to Bonanza Park Mixed-Use District, enacting Land Management Code Chapter 15-2.27 to implement the Bonanza Park Small Area Plan, updating the Frontage Protection Zone to enhance the City’s entry corridors, updating Chapter 15-6.1 to allow Affordable Master Planned Developments in the Bonanza Park Mixed-Use District, and amending Section 15-15-1 to define key terms to t",,0.665,
108,medium,subject,Council,PlanningCommission,167,713,2025-03-12,"CONTINUE the Land Management Code Amendments for the Bonanza Park Mixed Use Zoning District and the public hearing to the meeting on April 9, 2025. The motion was",268,2025-08-26,"Council Member Ciraco moved to continue Ordinance No. 2025-19, an ordinance rezoning approximately 70 acres between Park Avenue, Kearns Boulevard, Bonanza Drive, and Deer Valley Drive from General Commercial and Light Industrial to Bonanza Park Mixed-Use District, enacting Land Management Code Chapter 15-2.27 to implement the Bonanza Park Small Area Plan, updating the Frontage Protection Zone to Enhance the City's Entry Corridors, updating Chapter 15-6.1 to allow Affordable Master Planned Developments in the Bonanza Park Mixed-Use District, and amending Section 15-15-1 to define key terms, to ",,0.665,
33,medium,subject,Council,PlanningCommission,15,380,2021-05-12,"forward a positive recommendation for the City Council’s consideration on May 27, 2021, for the plat amendment for 3 and 5 Victoria Circle subject to the following: Page 4 Findings of Fact: 1. The properties are part of the Chatham Crossing Subdivision, recorded in 1981. 2. These two lots are under common ownership and the owner is proposing to move an interior lot line to preserve trees on existing Lot 52 as part of Lot 53. 3. Lot 53 is improved with a single-family residence. 4. Lot 52 is a vacant buildable lot. 5. The applicant submitted a Letter from the Chatham Crossing HOA stating that t",84,2021-05-27,"Council Member Joyce moved to approve Ordinance 2021-25, an ordinance approving the Chatham Lots 52 and 53 Amended Plat, located at 3 and 5 Victoria Circle, Park City, Utah",,0.676,
77,medium,subject,Council,PlanningCommission,29,531,2023-02-08,"forward a positive recommendation for Fractional Use and Private Residence Clubs in Bellevue Subdivision Phase 1 First Amendment and Phase 2, for City Council’s consideration on March 9, 2023, as set forth in the Draft Ordinance",172,2023-03-09,Council Member Doilney moved to continue an ordinance amending Land Management Code Section 15-2.13-2 to prohibit fractional use and private residence clubs in Bellevue Subdivision Phase 1 First Amendment and Bellevue Subdivision Phase 2to,,0.696,
86,medium,subject,Council,PlanningCommission,22,563,2023-06-14,"forward a POSITIVE recommendation for the City Council’s consideration on July 6, 2023, for 3267 West Deer Hollow – Founders Place Phase II Condominium Plat, based on the Findings of Fact, Conclusions of Law and Conditions of Approval as follows: 6. Findings of Fact Background: 1. .2 The Founders Place Phase I Condominium Plat was approved by the Park City Council on January 27, 2022, and recorded with the Wasatch County Recorder on July 5, 2022. 2. The Founders Place Phase II Condominium Plat includes 19 market-rate condominium units and one affordable unit. 3. The Founders Place Phase II Con",196,2023-07-06,"Council Member Dickey moved to approve Ordinance 2023-34, an ordinance approving the Founders Place Condominiums - Phase II Plat, located at 3267 West Deer Hollow Road, Park City, Utah",,0.703,
22,medium,subject,Council,PlanningCommission,1,353,2020-12-09,"CONTINUE the discussion regarding the LMC Amendments for outdoor lighting to January 13, 2021",58,2020-12-10,"Council Member Doilney moved to continue an ordinance approving amendments to the City’s Outdoor Lighting Regulations, Land Management Code § 15-5-5(J), to align with Standards to January 21, 2021",,0.709,
43,medium,subject,Council,PlanningCommission,1,614,2023-12-13,"forward a positive recommendation for the City Council’s review on February 1, 2024, for Bald Eagle Club at Deer Valley Land Management Code Amendments prohibiting Nightly Rentals, and to forward a negative recommendation for the prohibition of Internal Accessory Dwelling Units",108,2023-12-14,"ven. Mayor Worel closed the public hearing. Council Member Dickey to continue an ordinance to amend Land Management Code Section 15-2.13-2 to prohibit nightly rentals, accessory apartments, and internal accessory dwelling units in the Bald Eagle Club at Deer Valley Subdivision in the Residential Development Zoning District PL-23-05770 to February 1, 2024. Council Member Gerber seconded the motion.",,0.711,
65,medium,subject,Council,PlanningCommission,8,501,2022-08-24,"forward a positive recommendation for City Council’s consideration on September 1, 2022, for Land Management Code Amendment 15-12- 4. 2 Terms and Eligibility of Members to Establish Planning",145,2022-09-01,"Council Member Doilney moved to approve Ordinance No. 2022-30, an ordinance amending Land Management Code Section 15-2-2 Terms and Eligibility of Members to Outline Planning Commissioner Qualifications with the amendment to add real estate developer",,0.714,
26,medium,subject,Council,PlanningCommission,50,370,2021-03-10,"CONTINUE 1049 Lowell Avenue Plat Amendment to April 14, 2021",77,2021-04-29,"Council Member Joyce moved to approve Ordinance 2021-19, an ordinance approving the Northstar Subdivision Lot 2 & 3 Lot Line Adjustment, located at 1049 and 1025 Lowell Avenue, Park City, Utah",,0.724,
110,medium,subject,Council,PlanningCommission,78,774,2025-09-24,forward a POSITIVE RECOMMENDATION to the City Council for Land Management Code Amendments to Section 15-1-12.5 - Continuations. The motion was,277,2025-12-11,"Council Member Dickey moved to approve Ordinance No. 2025-23 amending the Land Management Code Sections 15-1-8 Review Procedure Under the Code, 15-1-12 Notice, 15-1-21 Notice Matrix, 15-15-1 Definitions and Chapters 15-8 Annexation and 15-10 Board of Adjustment to Comply with Changes to State Code, and Section 15-1-12.5 Continuations",,0.727,
111,medium,subject,Council,PlanningCommission,22,811,2026-05-13,"forward a POSITIVE RECOMMENDATION to the City Council for a Draft Ordinance regarding amendments to the Municipal Code of Park City, Title 12 – Sign Code, to include a new definition for a Leasing Sign and to allow Temporary Portable Signs in the Community Transition Zoning District. The motion was",287,2026-06-04,"Council Member Zegarra moved to approve Ordinance No. 2026-14, an ordinance amending Title 12 of the Municipal Code of Park City to allow temporary leasing signs for new developments",,0.73,
81,medium,subject,Council,PlanningCommission,36,543,2023-03-22,"forward a POSITIVE recommendation for City Council’s consideration on April 27, 2023 for Land Management Code Amendments – Bicycle Parking Requirements",182,2023-04-27,"Council Member Gerber moved to approve Ordinance No. 2023-18, an ordinance amending Land Management Code Section 15-3-9 Bicycle Parking Requirements",,0.755,
75,medium,subject,Council,PlanningCommission,-55,550,2023-04-12,"forward a POSITIVE recommendation for the City Council’s consideration on April 27, 2023, for the Fractional Use of Dwelling Units in Chatham Crossing and West Ridge Subdivisions – Land Management Code Amendments, as outlined in the Draft Ordinance",166,2023-02-16,"Council Member Doilney moved to continue Ordinance 2023-06, an ordinance amending the Land Management Code Section 15-2.13-2 to prohibit nightly rentals and fractional use in the Chatham Crossing Subdivision, the West Ridge Subdivision, and the West Ridge Subdivision Phase 2, and prohibit fractional use in the Solamere Subdivisions No. 1 and No. 2A to April 27, 2023",,0.768,
74,medium,subject,Council,PlanningCommission,8,532,2023-02-08,"forward a POSITIVE recommendation for City CouncilApproved’s consideration on March 9, 2023, for the Water Wise Landscaping Land Management Code Amendments, as outlined in the amended Draft Ordinance",165,2023-02-16,"Council Member Gerber moved to continue an ordinance approving water wise landscaping Land Management Code amendments to March 9, 2023",,0.786,
16,medium,subject,Council,PlanningCommission,29,323,2020-06-10,"forward a POSITIVE recommendation to the City Council for their consideration on July 9, 2020 of the Municipal and Land Management Code Amendments regarding Wildland Urban Interface in Municipal Code 6. Title 11 Sections 11-21-1 The 2006 Utah Wildland-Urban Interface Code, 11-21-2 Land Subject to Utah Wildland-Urban Interface Code, 11-21-3, Violations; Title 14 Section 14-1-5 Regulations for Planting Trees and Landscaping in the City’s Right-of-Way; and Land Management Code Title 15 Sections 15-2.21-3 Sensitive Lands Overlay Zone, 15- 5-1 Architectural Review Policy and Purpose, 15-5-5 Archite",38,2020-07-09,"Council Member Worel moved to approve Ordinance 2020-35, an ordinance amending the Municipal Code of Park City, Utah, Title 11, Sections 11-21-1 The 2006 Utah Wildland-Urban Interface Code, 11-21-2 Land Subject to Utah Wildland-Urban Interface Code, 11-21-3, Violations; Title 14 Section 14-1-5 Regulations for Planting Trees and Landscaping in the City’s Right-of-Way; and Land Management Code Title 15 Sections 15-2.21-3 Sensitive Lands Overlay Zone, 15-5-1 Architectural Review Policy and Purpose, 15-5-5 Architectural Design Guidelines, 15-6-6 Master Planned Development Required Findings and Con",,0.839,
73,medium,subject,Council,PlanningCommission,13,522,2023-01-11,"forward a POSITIVE recommendation for City Council’s consideration on January 24, 2023 on the Moderate Income Housing element of the General Plan",162,2023-01-24,"Council Member Gerber moved to approve Resolution 02-2023, a resolution adopting an amendment to the 2022 Five-Year Moderate-Income Housing Plan as an addendum to the Housing Element of the 2014 General Plan for Park City, Utah",,0.85,
54,low,address,Council,PlanningCommission,155,454,2022-04-13,"forward a positive recommendation to the City Council for their consideration on May 12, 2022, for 45 Daly Avenue, based on the Draft Ordinance, Findings of Fact, Conclusions of Law, and modified Conditions of Approval to include the provision concerning future development as a legal Lot based on a note to be added to the Plat: Findings of Fact 1. The plat is located at 45 Daly Avenue within the Historic Residential (HR-1) District. 2. The 45 Daly Avenue Subdivision Play consists of Lot 4 of Block 72 and five feet of Lot 5. 3. On January 11, 2022, the current owner and applicant submitted an a",125,2022-09-15,"Council Member Doilney moved to approve Ordinance 2022-13, an ordinance approving the 45 Daly Avenue Subdivision, located at 45 Daly Avenue, Summit County, Park City, Utah",45 daly,0.048,
38,low,address,Council,PlanningCommission,29,412,2021-09-08,"forward a positive recommendation to the City Council for the 91 and 95 King Road Plat Amendment, according to the Findings of Fact and Conclusions of Law and Amended Conditions of Approval as follows: Findings of Fact 1. Zoning History 2. The current configuration of these lots has been in place since 1992. 3. On September 19, 1995, the Board of Adjustments granted 95 King Road Variances for minimum Lot size, Front Setback, and Side Setbacks. 4. On August 24, 2021, the Board of Adjustments granted Variances to 91 King Road for minimum Lot size, Lot width, and Front and Side Setbacks. 5. The A",93,2021-10-07,"Council Member Joyce moved to approve Ordinance No. 2021-39, an ordinance approving the 91 and 95 King Road Plat Amendment, located at 91 King Road and 95 King Road, Park City, Utah",91 king; 95 king,0.049,
34,low,address,Council,PlanningCommission,15,381,2021-05-12,"forward a positive recommendation for the City Council’s consideration on May 27, 2021, for the 147 Grant Avenue plat amendment subject to the following: Findings of Fact: 1. The property is in the HR2B District and consists of a 3,634 square foot vacant lot. 2. The applicant is removing remnant interior lot lines and creating a new lot to be known as Lot 1, 200 Grant Avenue, PC-587. 3. The Plat Amendment does not affect the lot boundaries or lot size of the Parcel, and the Parcel will continue to be compliant with the HR2B Lot and Site Requirements. 4. The Minimum Lot Area is 1,875 for a Sing",85,2021-05-27,"Council Member Worel moved to approve Ordinance No. 2021-26, an ordinance approving Lot 1, Thomas Replat, located at 200 Grant Avenue, Park City, Utah",200 grant,0.057,
78,low,address,Council,PlanningCommission,251,490,2022-07-27,"forward a positive recommendation for the Bardsley Plat Amendment to the City Council for consideration on September 15, 2022, based on the following Findings of Fact, Conclusions of Law, and Conditions of Approval, as amended, set forth in the Draft Ordinance as follows: 4. Findings of Fact Background: 1. .2 The property is located at 517 Park Avenue, and the proposed address for Lot 3 is 509 Park Avenue. 2. The property is listed with Summit County as Parcel number PC-73 and consists of Lot 3, listed as PC-73-B, Lot 4, and a portion of Lot 5 in Block 5, Park City Survey. 3. The Applicant own",176,2023-04-04,"Council Member Gerber moved to approve the following applications for the Historic District Grant Program 2023 Competitive Cycle: Silver King Coalition Hoist House, Thaynes Mine Hoist House, 1128 Park Avenue, 517 Park Avenue, and 22 Prospect Street",517 park,0.06,
41,low,address,Council,PlanningCommission,162,389,2021-06-09,"approve the CUP for a duplex dwelling at 1129 Park Avenue and 1128 Woodside Avenue subject to the following Findings of Fact, Conclusions of Law, and Conditions of Approval: Findings of Fact 1. The property is located at 1129 Park Avenue and 1128 Woodside Avenue. 2. The Historic District Design Review (HDDR) application for the new Duplex Dwelling is under review, pending Planning Commission approval of the Duplex Dwelling Conditional Use Permit and recordation of the Jupiter Moons Plat Amendment. The Historic Preservation Board approved Material Deconstruction to accommodate the proposed Dupl",102,2021-11-18,"Council Member Gerber moved to approve the following applications for the Historic District Grant Program's “Competitive Grant” category, for projects defined as Preservation, Rehabilitation, and/or Restoration in the Land Management Code: 180 Daly Avenue, 187 Daly Avenue, 43 King Road, Thaynes and Silver King Headframes, Street, 508 Marsac Avenue, 933 Norfolk Avenue, 962 Norfolk Avenue, 121 Park Avenue, 416 Park Avenue, 526 Park Avenue, 1060 Park Avenue, 1125 Park Avenue, 1129 Park Avenue, 22 Prospect Avenue, 1825 Three Kings Drive, 232 Woodside Avenue, and 1057 Woodside Avenue",1129 park,0.065,
39,low,address,Council,PlanningCommission,15,419,2021-10-13,"forward a positive recommendation for City Council’s consideration on October 28, 2021, for the Plat Amendment on 316 Ontario Avenue, subject to the following: Findings of Fact 1. 316 Ontario Avenue is a cross-wing type house constructed circa 1895. 2. 316 Ontario Avenue is designated a Landmark Historic Site on the Park City Historic Sites Inventory. 3. To enable construction of the detached garage, the Applicant proposes creating one Lot for 316 Ontario Avenue to remove remnant Lot lines for the Landmark Historic Site. 4. The Applicant also submitted a Historic District Design Review and Ste",95,2021-10-28,"Council Member Worel moved to approve Ordinance No. 2021-40, an ordinance approving the 316 Ontario Subdivision, located at 316 Ontario Avenue, Summit County",316 ontario,0.068,
36,low,address,Council,PlanningCommission,36,396,2021-07-28,"forward a positive recommendation to the City Council for consideration on September 2, 2021, for the 1003 Norfolk Avenue – Plat Amendment, subject to the following: Findings of Fact: 1. The property is located at 1003 Norfolk Avenue in the Historic Residential (HR-1) District. 2. The property consists of two lots, Lot 1 and Lot 2, SA-164. 3. The lot is improved with a house built circa 1904 which is considered a Landmark Historic Structure constructed across the internal lot line. Page 9 4. The combined lot will meet all Lot and Site Requirements and the density of the site is not changing. 5",89,2021-09-02,"Council Member Joyce moved to approve Ordinance 2021-34, an ordinance approving the 1003 Norfolk Avenue Amended Plat, Lot 1 and Lot 2 in Block 16 of Snyder's Addition, Park City, Utah with the amended Condition of Approval Three",1003 norfolk,0.072,
83,low,address,Council,PlanningCommission,337,468,2022-06-08,"DENY the Conditional Use Permit Application for the Washington School Inn, located at 543 Park Avenue because there was not sufficient parking mitigation for the additional use, there would be a detrimental effect on the surrounding neighborhood, and there were concerns about the number of non-resident guests",186,2023-05-11,"Council Member Gerber moved to continue the review of the appeal of the Conditional Use Permit denial for the Washington School House, located at 543 Park Avenue, to become a minor hotel to June 15th",543 park,0.128,
