date,year,title,body,source_url,reason
2019-01-14,2019,Kearns Metro Township Planning Commission,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/507771.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
2020-06-30,2020,Kearns Metro Township Planning Commission Training,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/614427.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
2022-09-12,2022,Kearns Planning Commission,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/778481.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
2023-03-06,2023,Kearns Planning Commission,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/815207.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
2023-03-20,2023,Kearns Metro Township Council and Planning Commission Workshop - Kearns Town Center,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/819689.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
2023-04-03,2023,Kearns Planning Commission,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/821163.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
2024-05-06,2024,Kearns Planning Commission,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/909053.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
2025-02-03,2025,Kearns Planning Commission Workshop,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/970561.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
2025-08-04,2025,Kearns Planning Commission,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/1011385.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
2026-07-06,2026,Kearns Planning Commission,PlanningCommission,https://www.utah.gov/pmn/sitemap/notice/1089497.html,"Meeting/workshop held (agenda/packet/audio on Utah PMN body 1561) but no minutes document was published to PMN; MSD posted only agendas/packets for the 2017-2018 Kearns PC (approved-minutes PDFs on PMN begin 2019-03), plus scattered later workshops/meetings whose minutes were not posted. Meeting is real; minutes genuinely absent (not fabricated)."
