year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2007,municipal primary,Council,1,Midvale City Council District 1,4544,E. PAUL SMITH,8,False
2007,municipal primary,Council,1,Midvale City Council District 1,4548,KELLY H BENNETT,25,False
2007,municipal primary,Council,1,Midvale City Council District 1,4548,LYNN FUELLING,10,False
2007,municipal primary,Council,1,Midvale City Council District 1,4548,ROBERT M HALE,19,False
2007,municipal primary,Council,1,Midvale City Council District 1,4548,E. PAUL SMITH,7,False
2007,municipal primary,Council,1,Midvale City Council District 1,4548C,KELLY H BENNETT,5,False
2007,municipal primary,Council,1,Midvale City Council District 1,4548C,LYNN FUELLING,20,False
2007,municipal primary,Council,1,Midvale City Council District 1,4548C,ROBERT M HALE,20,False
2007,municipal primary,Council,1,Midvale City Council District 1,4548C,E. PAUL SMITH,4,False
2009,municipal general,Council,4,Midvale City Council District 4,4530,WAYNE SHARP,96,False
2009,municipal general,Council,4,Midvale City Council District 4,4530,Write-in,3,False
2009,municipal general,Council,4,Midvale City Council District 4,4532,WAYNE SHARP,161,False
2009,municipal general,Council,4,Midvale City Council District 4,4532,Write-in,4,False
2009,municipal general,Council,4,Midvale City Council District 4,4534,WAYNE SHARP,45,False
2009,municipal general,Council,4,Midvale City Council District 4,4534,Write-in,2,False
2009,municipal general,Council,4,Midvale City Council District 4,4536,WAYNE SHARP,194,False
2009,municipal general,Council,4,Midvale City Council District 4,4536,Write-in,5,False
2009,municipal general,Council,5,Midvale City Council District 5,4502,COLLEEN COSTELLO,108,False
2009,municipal general,Council,5,Midvale City Council District 5,4502,Write-in,7,False
2009,municipal general,Council,5,Midvale City Council District 5,4505,COLLEEN COSTELLO,36,False
2009,municipal general,Council,5,Midvale City Council District 5,4505,Write-in,1,False
2009,municipal general,Council,5,Midvale City Council District 5,4506,COLLEEN COSTELLO,81,False
2009,municipal general,Council,5,Midvale City Council District 5,4506,Write-in,6,False
2009,municipal general,Council,5,Midvale City Council District 5,4522,COLLEEN COSTELLO,126,False
2009,municipal general,Council,5,Midvale City Council District 5,4522,Write-in,15,False
2009,municipal general,Council,5,Midvale City Council District 5,4531,COLLEEN COSTELLO,25,False
2009,municipal general,Council,5,Midvale City Council District 5,4531,Write-in,2,False
2009,municipal general,Mayor,,Midvale City Mayor,4502,LYNN FUELLING,56,False
2009,municipal general,Mayor,,Midvale City Mayor,4502,JOANN B. SEGHINI,79,False
2009,municipal general,Mayor,,Midvale City Mayor,4502,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4504,LYNN FUELLING,9,False
2009,municipal general,Mayor,,Midvale City Mayor,4504,JOANN B. SEGHINI,12,False
2009,municipal general,Mayor,,Midvale City Mayor,4504,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4505,LYNN FUELLING,5,False
2009,municipal general,Mayor,,Midvale City Mayor,4505,JOANN B. SEGHINI,35,False
2009,municipal general,Mayor,,Midvale City Mayor,4505,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4506,LYNN FUELLING,33,False
2009,municipal general,Mayor,,Midvale City Mayor,4506,JOANN B. SEGHINI,63,False
2009,municipal general,Mayor,,Midvale City Mayor,4506,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4508,LYNN FUELLING,26,False
2009,municipal general,Mayor,,Midvale City Mayor,4508,JOANN B. SEGHINI,78,False
2009,municipal general,Mayor,,Midvale City Mayor,4508,Write-in,2,False
2009,municipal general,Mayor,,Midvale City Mayor,4512,LYNN FUELLING,31,False
2009,municipal general,Mayor,,Midvale City Mayor,4512,JOANN B. SEGHINI,48,False
2009,municipal general,Mayor,,Midvale City Mayor,4512,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4514,LYNN FUELLING,35,False
2009,municipal general,Mayor,,Midvale City Mayor,4514,JOANN B. SEGHINI,93,False
2009,municipal general,Mayor,,Midvale City Mayor,4514,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4516,LYNN FUELLING,6,False
2009,municipal general,Mayor,,Midvale City Mayor,4516,JOANN B. SEGHINI,18,False
2009,municipal general,Mayor,,Midvale City Mayor,4516,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4518,LYNN FUELLING,76,False
2009,municipal general,Mayor,,Midvale City Mayor,4518,JOANN B. SEGHINI,82,False
2009,municipal general,Mayor,,Midvale City Mayor,4518,Write-in,2,False
2009,municipal general,Mayor,,Midvale City Mayor,4520,LYNN FUELLING,24,False
2009,municipal general,Mayor,,Midvale City Mayor,4520,JOANN B. SEGHINI,88,False
2009,municipal general,Mayor,,Midvale City Mayor,4520,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4521,LYNN FUELLING,30,False
2009,municipal general,Mayor,,Midvale City Mayor,4521,JOANN B. SEGHINI,128,False
2009,municipal general,Mayor,,Midvale City Mayor,4521,Write-in,4,False
2009,municipal general,Mayor,,Midvale City Mayor,4522,LYNN FUELLING,48,False
2009,municipal general,Mayor,,Midvale City Mayor,4522,JOANN B. SEGHINI,114,False
2009,municipal general,Mayor,,Midvale City Mayor,4522,Write-in,2,False
2009,municipal general,Mayor,,Midvale City Mayor,4528,LYNN FUELLING,48,False
2009,municipal general,Mayor,,Midvale City Mayor,4528,JOANN B. SEGHINI,104,False
2009,municipal general,Mayor,,Midvale City Mayor,4528,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4530,LYNN FUELLING,35,False
2009,municipal general,Mayor,,Midvale City Mayor,4530,JOANN B. SEGHINI,75,False
2009,municipal general,Mayor,,Midvale City Mayor,4530,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4531,LYNN FUELLING,12,False
2009,municipal general,Mayor,,Midvale City Mayor,4531,JOANN B. SEGHINI,16,False
2009,municipal general,Mayor,,Midvale City Mayor,4531,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4532,LYNN FUELLING,35,False
2009,municipal general,Mayor,,Midvale City Mayor,4532,JOANN B. SEGHINI,140,False
2009,municipal general,Mayor,,Midvale City Mayor,4532,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4534,LYNN FUELLING,22,False
2009,municipal general,Mayor,,Midvale City Mayor,4534,JOANN B. SEGHINI,35,False
2009,municipal general,Mayor,,Midvale City Mayor,4534,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4536,LYNN FUELLING,80,False
2009,municipal general,Mayor,,Midvale City Mayor,4536,JOANN B. SEGHINI,126,False
2009,municipal general,Mayor,,Midvale City Mayor,4536,Write-in,2,False
2009,municipal general,Mayor,,Midvale City Mayor,4537,LYNN FUELLING,1,False
2009,municipal general,Mayor,,Midvale City Mayor,4537,JOANN B. SEGHINI,11,False
2009,municipal general,Mayor,,Midvale City Mayor,4537,Write-in,1,False
2009,municipal general,Mayor,,Midvale City Mayor,4538,LYNN FUELLING,37,False
2009,municipal general,Mayor,,Midvale City Mayor,4538,JOANN B. SEGHINI,82,False
2009,municipal general,Mayor,,Midvale City Mayor,4538,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4544,LYNN FUELLING,27,False
2009,municipal general,Mayor,,Midvale City Mayor,4544,JOANN B. SEGHINI,39,False
2009,municipal general,Mayor,,Midvale City Mayor,4544,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4546,LYNN FUELLING,39,False
2009,municipal general,Mayor,,Midvale City Mayor,4546,JOANN B. SEGHINI,90,False
2009,municipal general,Mayor,,Midvale City Mayor,4546,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4548,LYNN FUELLING,60,False
2009,municipal general,Mayor,,Midvale City Mayor,4548,JOANN B. SEGHINI,60,False
2009,municipal general,Mayor,,Midvale City Mayor,4548,Write-in,0,False
2009,municipal general,Mayor,,Midvale City Mayor,4549,LYNN FUELLING,52,False
2009,municipal general,Mayor,,Midvale City Mayor,4549,JOANN B. SEGHINI,23,False
2009,municipal general,Mayor,,Midvale City Mayor,4549,Write-in,0,False
2011,municipal general,Council,1,Midvale City Council District 1,MID009,ROBERT M HALE,85,False
2011,municipal general,Council,1,Midvale City Council District 1,MID009,Write-in,3,False
2011,municipal general,Council,1,Midvale City Council District 1,MID010,ROBERT M HALE,30,False
2011,municipal general,Council,1,Midvale City Council District 1,MID010,Write-in,0,False
2011,municipal general,Council,1,Midvale City Council District 1,MID014,ROBERT M HALE,43,False
2011,municipal general,Council,1,Midvale City Council District 1,MID014,Write-in,1,False
2011,municipal general,Council,1,Midvale City Council District 1,MID015,ROBERT M HALE,56,False
2011,municipal general,Council,1,Midvale City Council District 1,MID015,Write-in,4,False
2011,municipal general,Council,1,Midvale City Council District 1,MID016,ROBERT M HALE,57,False
2011,municipal general,Council,1,Midvale City Council District 1,MID016,Write-in,0,False
2011,municipal general,Council,2,Midvale City Council District 2,MID002,PAUL GLOVER,28,False
2011,municipal general,Council,2,Midvale City Council District 2,MID002,Write-in,1,False
2011,municipal general,Council,2,Midvale City Council District 2,MID005,PAUL GLOVER,45,False
2011,municipal general,Council,2,Midvale City Council District 2,MID005,Write-in,2,False
2011,municipal general,Council,2,Midvale City Council District 2,MID006,PAUL GLOVER,66,False
2011,municipal general,Council,2,Midvale City Council District 2,MID006,Write-in,4,False
2011,municipal general,Council,2,Midvale City Council District 2,MID007,PAUL GLOVER,120,False
2011,municipal general,Council,2,Midvale City Council District 2,MID007,Write-in,5,False
2011,municipal general,Council,2,Midvale City Council District 2,MID008,PAUL GLOVER,73,False
2011,municipal general,Council,2,Midvale City Council District 2,MID008,Write-in,2,False
2011,municipal general,Council,3,Midvale City Council District 3,MID011,ALAN C ANDERSON,65,False
2011,municipal general,Council,3,Midvale City Council District 3,MID011,PAUL HUNT,56,False
2011,municipal general,Council,3,Midvale City Council District 3,MID011,Write-in,3,False
2011,municipal general,Council,3,Midvale City Council District 3,MID012,ALAN C ANDERSON,29,False
2011,municipal general,Council,3,Midvale City Council District 3,MID012,PAUL HUNT,63,False
2011,municipal general,Council,3,Midvale City Council District 3,MID012,Write-in,2,False
2011,municipal general,Council,3,Midvale City Council District 3,MID013,ALAN C ANDERSON,50,False
2011,municipal general,Council,3,Midvale City Council District 3,MID013,PAUL HUNT,37,False
2011,municipal general,Council,3,Midvale City Council District 3,MID013,Write-in,0,False
2011,municipal general,Council,3,Midvale City Council District 3,MID023,ALAN C ANDERSON,15,False
2011,municipal general,Council,3,Midvale City Council District 3,MID023,PAUL HUNT,15,False
2011,municipal general,Council,3,Midvale City Council District 3,MID023,Write-in,1,False
2011,municipal general,Council,3,Midvale City Council District 3,MID024,ALAN C ANDERSON,50,False
2011,municipal general,Council,3,Midvale City Council District 3,MID024,PAUL HUNT,76,False
2011,municipal general,Council,3,Midvale City Council District 3,MID024,Write-in,0,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID011,ALAN C ANDERSON,21,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID011,PAUL HUNT,43,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID011,NEIL W WHICKER,35,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID012,ALAN C ANDERSON,5,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID012,PAUL HUNT,38,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID012,NEIL W WHICKER,13,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID013,ALAN C ANDERSON,25,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID013,PAUL HUNT,24,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID013,NEIL W WHICKER,11,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID023,ALAN C ANDERSON,6,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID023,PAUL HUNT,4,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID023,NEIL W WHICKER,6,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID024,ALAN C ANDERSON,19,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID024,PAUL HUNT,65,False
2011,municipal primary,Council,3,Midvale City Council District 3,MID024,NEIL W WHICKER,9,False
2013,municipal general,Council,4,Midvale City Council District 4,MID019,WAYNE L. SHARP,96,False
2013,municipal general,Council,4,Midvale City Council District 4,MID019,TIM HEUMANN,56,False
2013,municipal general,Council,4,Midvale City Council District 4,MID019,Write-in,0,False
2013,municipal general,Council,4,Midvale City Council District 4,MID022,WAYNE L. SHARP,120,False
2013,municipal general,Council,4,Midvale City Council District 4,MID022,TIM HEUMANN,155,False
2013,municipal general,Council,4,Midvale City Council District 4,MID022,Write-in,1,False
2013,municipal general,Council,4,Midvale City Council District 4,MID027,WAYNE L. SHARP,52,False
2013,municipal general,Council,4,Midvale City Council District 4,MID027,TIM HEUMANN,60,False
2013,municipal general,Council,4,Midvale City Council District 4,MID027,Write-in,0,False
2013,municipal general,Council,4,Midvale City Council District 4,MID030,WAYNE L. SHARP,37,False
2013,municipal general,Council,4,Midvale City Council District 4,MID030,TIM HEUMANN,11,False
2013,municipal general,Council,4,Midvale City Council District 4,MID030,Write-in,0,False
2013,municipal general,Council,5,Midvale City Council District 5,MID001,COLLEEN COSTELLO,84,False
2013,municipal general,Council,5,Midvale City Council District 5,MID001,STEPHEN BROWN,113,False
2013,municipal general,Council,5,Midvale City Council District 5,MID001,Write-in,1,False
2013,municipal general,Council,5,Midvale City Council District 5,MID017,COLLEEN COSTELLO,54,False
2013,municipal general,Council,5,Midvale City Council District 5,MID017,STEPHEN BROWN,33,False
2013,municipal general,Council,5,Midvale City Council District 5,MID017,Write-in,0,False
2013,municipal general,Council,5,Midvale City Council District 5,MID026,COLLEEN COSTELLO,8,False
2013,municipal general,Council,5,Midvale City Council District 5,MID026,STEPHEN BROWN,15,False
2013,municipal general,Council,5,Midvale City Council District 5,MID026,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID001,JOANN B. SEGHINI,93,False
2013,municipal general,Mayor,,Midvale City Mayor,MID001,DAVID FAIR,106,False
2013,municipal general,Mayor,,Midvale City Mayor,MID001,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID002,JOANN B. SEGHINI,62,False
2013,municipal general,Mayor,,Midvale City Mayor,MID002,DAVID FAIR,99,False
2013,municipal general,Mayor,,Midvale City Mayor,MID002,Write-in,2,False
2013,municipal general,Mayor,,Midvale City Mayor,MID004,JOANN B. SEGHINI,3,False
2013,municipal general,Mayor,,Midvale City Mayor,MID004,DAVID FAIR,4,False
2013,municipal general,Mayor,,Midvale City Mayor,MID004,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID005,JOANN B. SEGHINI,123,False
2013,municipal general,Mayor,,Midvale City Mayor,MID005,DAVID FAIR,57,False
2013,municipal general,Mayor,,Midvale City Mayor,MID005,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID006,JOANN B. SEGHINI,115,False
2013,municipal general,Mayor,,Midvale City Mayor,MID006,DAVID FAIR,25,False
2013,municipal general,Mayor,,Midvale City Mayor,MID006,Write-in,3,False
2013,municipal general,Mayor,,Midvale City Mayor,MID009,JOANN B. SEGHINI,5,False
2013,municipal general,Mayor,,Midvale City Mayor,MID009,DAVID FAIR,4,False
2013,municipal general,Mayor,,Midvale City Mayor,MID009,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID010,JOANN B. SEGHINI,41,False
2013,municipal general,Mayor,,Midvale City Mayor,MID010,DAVID FAIR,14,False
2013,municipal general,Mayor,,Midvale City Mayor,MID010,Write-in,3,False
2013,municipal general,Mayor,,Midvale City Mayor,MID011,JOANN B. SEGHINI,115,False
2013,municipal general,Mayor,,Midvale City Mayor,MID011,DAVID FAIR,77,False
2013,municipal general,Mayor,,Midvale City Mayor,MID011,Write-in,1,False
2013,municipal general,Mayor,,Midvale City Mayor,MID013,JOANN B. SEGHINI,71,False
2013,municipal general,Mayor,,Midvale City Mayor,MID013,DAVID FAIR,16,False
2013,municipal general,Mayor,,Midvale City Mayor,MID013,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID014,JOANN B. SEGHINI,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID014,DAVID FAIR,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID014,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID015,JOANN B. SEGHINI,77,False
2013,municipal general,Mayor,,Midvale City Mayor,MID015,DAVID FAIR,35,False
2013,municipal general,Mayor,,Midvale City Mayor,MID015,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID016,JOANN B. SEGHINI,67,False
2013,municipal general,Mayor,,Midvale City Mayor,MID016,DAVID FAIR,37,False
2013,municipal general,Mayor,,Midvale City Mayor,MID016,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID017,JOANN B. SEGHINI,53,False
2013,municipal general,Mayor,,Midvale City Mayor,MID017,DAVID FAIR,36,False
2013,municipal general,Mayor,,Midvale City Mayor,MID017,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID019,JOANN B. SEGHINI,91,False
2013,municipal general,Mayor,,Midvale City Mayor,MID019,DAVID FAIR,58,False
2013,municipal general,Mayor,,Midvale City Mayor,MID019,Write-in,3,False
2013,municipal general,Mayor,,Midvale City Mayor,MID022,JOANN B. SEGHINI,192,False
2013,municipal general,Mayor,,Midvale City Mayor,MID022,DAVID FAIR,84,False
2013,municipal general,Mayor,,Midvale City Mayor,MID022,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID024,JOANN B. SEGHINI,81,False
2013,municipal general,Mayor,,Midvale City Mayor,MID024,DAVID FAIR,45,False
2013,municipal general,Mayor,,Midvale City Mayor,MID024,Write-in,1,False
2013,municipal general,Mayor,,Midvale City Mayor,MID025,JOANN B. SEGHINI,19,False
2013,municipal general,Mayor,,Midvale City Mayor,MID025,DAVID FAIR,10,False
2013,municipal general,Mayor,,Midvale City Mayor,MID025,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID026,JOANN B. SEGHINI,14,False
2013,municipal general,Mayor,,Midvale City Mayor,MID026,DAVID FAIR,9,False
2013,municipal general,Mayor,,Midvale City Mayor,MID026,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID027,JOANN B. SEGHINI,60,False
2013,municipal general,Mayor,,Midvale City Mayor,MID027,DAVID FAIR,50,False
2013,municipal general,Mayor,,Midvale City Mayor,MID027,Write-in,2,False
2013,municipal general,Mayor,,Midvale City Mayor,MID028,JOANN B. SEGHINI,69,False
2013,municipal general,Mayor,,Midvale City Mayor,MID028,DAVID FAIR,20,False
2013,municipal general,Mayor,,Midvale City Mayor,MID028,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID029,JOANN B. SEGHINI,55,False
2013,municipal general,Mayor,,Midvale City Mayor,MID029,DAVID FAIR,18,False
2013,municipal general,Mayor,,Midvale City Mayor,MID029,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID030,JOANN B. SEGHINI,38,False
2013,municipal general,Mayor,,Midvale City Mayor,MID030,DAVID FAIR,13,False
2013,municipal general,Mayor,,Midvale City Mayor,MID030,Write-in,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID032,JOANN B. SEGHINI,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID032,DAVID FAIR,0,False
2013,municipal general,Mayor,,Midvale City Mayor,MID032,Write-in,0,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID019,TORIN CHAMBERS,26,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID019,WAYNE L. SHARP,76,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID019,TIM HEUMANN,20,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID022,TORIN CHAMBERS,44,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID022,WAYNE L. SHARP,90,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID022,TIM HEUMANN,81,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID027,TORIN CHAMBERS,21,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID027,WAYNE L. SHARP,28,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID027,TIM HEUMANN,34,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID030,TORIN CHAMBERS,7,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID030,WAYNE L. SHARP,16,False
2013,municipal primary,Council,4,Midvale City Council District 4,MID030,TIM HEUMANN,8,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID001,COLLEEN COSTELLO,38,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID001,SERAFINA OCHOA,37,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID001,BRET BLACK,26,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID001,STEPHEN BROWN,58,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID017,COLLEEN COSTELLO,32,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID017,SERAFINA OCHOA,13,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID017,BRET BLACK,13,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID017,STEPHEN BROWN,12,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID026,COLLEEN COSTELLO,8,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID026,SERAFINA OCHOA,2,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID026,BRET BLACK,3,False
2013,municipal primary,Council,5,Midvale City Council District 5,MID026,STEPHEN BROWN,11,False
2013,municipal primary,Mayor,,Midvale City Mayor,MID001,JOANN B. SEGHINI,47,False
2013,municipal primary,Mayor,,Midvale City Mayor,MID001,DAVID FAIR,69,False
2013,municipal primary,Mayor,,Midvale City Mayor,MID001,OLGA DE LA CRUZ,45,False
