year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2007,municipal general,Council,At-Large,Draper City Council At-Large,4812,BART BARKER,94,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4812,BILL COLBERT,162,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4812,ALAN SUMMERHAYS,213,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4812,SCOTT TANNER,65,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4812,PAUL TONKS,42,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4812,TROY K. WALKER,235,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4812,Write-in,3,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4819,BART BARKER,51,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4819,BILL COLBERT,35,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4819,ALAN SUMMERHAYS,49,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4819,SCOTT TANNER,56,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4819,PAUL TONKS,34,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4819,TROY K. WALKER,37,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4819,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4820,BART BARKER,48,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4820,BILL COLBERT,69,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4820,ALAN SUMMERHAYS,91,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4820,SCOTT TANNER,40,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4820,PAUL TONKS,38,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4820,TROY K. WALKER,80,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4820,Write-in,3,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4821,BART BARKER,43,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4821,BILL COLBERT,78,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4821,ALAN SUMMERHAYS,90,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4821,SCOTT TANNER,34,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4821,PAUL TONKS,33,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4821,TROY K. WALKER,77,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4821,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4822,BART BARKER,19,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4822,BILL COLBERT,54,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4822,ALAN SUMMERHAYS,58,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4822,SCOTT TANNER,22,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4822,PAUL TONKS,22,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4822,TROY K. WALKER,52,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4822,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4823,BART BARKER,67,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4823,BILL COLBERT,87,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4823,ALAN SUMMERHAYS,90,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4823,SCOTT TANNER,67,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4823,PAUL TONKS,54,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4823,TROY K. WALKER,85,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4823,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824,BART BARKER,52,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824,BILL COLBERT,100,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824,ALAN SUMMERHAYS,127,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824,SCOTT TANNER,31,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824,PAUL TONKS,36,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824,TROY K. WALKER,96,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824,Write-in,4,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824C,BART BARKER,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824C,BILL COLBERT,1,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824C,ALAN SUMMERHAYS,2,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824C,SCOTT TANNER,4,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824C,PAUL TONKS,2,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824C,TROY K. WALKER,4,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4824C,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4825,BART BARKER,154,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4825,BILL COLBERT,108,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4825,ALAN SUMMERHAYS,127,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4825,SCOTT TANNER,143,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4825,PAUL TONKS,132,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4825,TROY K. WALKER,128,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4825,Write-in,1,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4826,BART BARKER,88,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4826,BILL COLBERT,140,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4826,ALAN SUMMERHAYS,157,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4826,SCOTT TANNER,48,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4826,PAUL TONKS,42,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4826,TROY K. WALKER,107,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4826,Write-in,9,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4827,BART BARKER,187,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4827,BILL COLBERT,135,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4827,ALAN SUMMERHAYS,234,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4827,SCOTT TANNER,137,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4827,PAUL TONKS,125,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4827,TROY K. WALKER,218,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4827,Write-in,7,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828,BART BARKER,89,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828,BILL COLBERT,203,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828,ALAN SUMMERHAYS,211,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828,SCOTT TANNER,53,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828,PAUL TONKS,68,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828,TROY K. WALKER,198,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828D,BART BARKER,17,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828D,BILL COLBERT,6,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828D,ALAN SUMMERHAYS,8,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828D,SCOTT TANNER,17,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828D,PAUL TONKS,21,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828D,TROY K. WALKER,10,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4828D,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829,BART BARKER,178,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829,BILL COLBERT,93,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829,ALAN SUMMERHAYS,135,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829,SCOTT TANNER,165,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829,PAUL TONKS,135,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829,TROY K. WALKER,106,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829,Write-in,5,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829C,BART BARKER,3,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829C,BILL COLBERT,1,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829C,ALAN SUMMERHAYS,3,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829C,SCOTT TANNER,2,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829C,PAUL TONKS,2,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829C,TROY K. WALKER,1,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4829C,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4830,BART BARKER,61,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4830,BILL COLBERT,81,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4830,ALAN SUMMERHAYS,143,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4830,SCOTT TANNER,63,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4830,PAUL TONKS,55,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4830,TROY K. WALKER,114,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4830,Write-in,4,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4831,BART BARKER,241,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4831,BILL COLBERT,77,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4831,ALAN SUMMERHAYS,123,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4831,SCOTT TANNER,228,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4831,PAUL TONKS,215,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4831,TROY K. WALKER,96,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4831,Write-in,3,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832,BART BARKER,76,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832,BILL COLBERT,131,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832,ALAN SUMMERHAYS,146,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832,SCOTT TANNER,77,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832,PAUL TONKS,63,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832,TROY K. WALKER,118,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832C,BART BARKER,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832C,BILL COLBERT,1,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832C,ALAN SUMMERHAYS,2,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832C,SCOTT TANNER,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832C,PAUL TONKS,2,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832C,TROY K. WALKER,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832C,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832D,BART BARKER,74,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832D,BILL COLBERT,74,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832D,ALAN SUMMERHAYS,69,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832D,SCOTT TANNER,63,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832D,PAUL TONKS,114,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832D,TROY K. WALKER,49,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4832D,Write-in,2,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4833,BART BARKER,33,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4833,BILL COLBERT,66,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4833,ALAN SUMMERHAYS,54,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4833,SCOTT TANNER,12,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4833,PAUL TONKS,17,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4833,TROY K. WALKER,55,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4833,Write-in,0,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4834,BART BARKER,33,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4834,BILL COLBERT,70,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4834,ALAN SUMMERHAYS,82,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4834,SCOTT TANNER,32,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4834,PAUL TONKS,24,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4834,TROY K. WALKER,72,False
2007,municipal general,Council,At-Large,Draper City Council At-Large,4834,Write-in,8,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,BART BARKER,10,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,BILL COLBERT,21,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,RYAN S. DAW,6,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,ERIC HELT,2,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,JOHN LUCKY,7,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,STEVE ORGILL,4,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,NICK RAMOND,11,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,ALAN SUMMERHAYS,15,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,TROY TAIT,4,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,SCOTT TANNER,6,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,PAUL TONKS,7,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,TROY K. WALKER,12,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4800,JACK WIGNALL,1,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,BART BARKER,95,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,BILL COLBERT,18,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,RYAN S. DAW,14,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,ERIC HELT,7,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,JOHN LUCKY,29,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,STEVE ORGILL,21,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,NICK RAMOND,23,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,ALAN SUMMERHAYS,21,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,TROY TAIT,19,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,SCOTT TANNER,73,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,PAUL TONKS,75,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,TROY K. WALKER,17,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4801,JACK WIGNALL,11,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,BART BARKER,35,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,BILL COLBERT,40,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,RYAN S. DAW,20,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,ERIC HELT,21,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,JOHN LUCKY,8,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,STEVE ORGILL,17,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,NICK RAMOND,28,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,ALAN SUMMERHAYS,50,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,TROY TAIT,44,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,SCOTT TANNER,15,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,PAUL TONKS,9,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,TROY K. WALKER,19,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4802,JACK WIGNALL,6,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,BART BARKER,32,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,BILL COLBERT,28,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,RYAN S. DAW,13,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,ERIC HELT,9,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,JOHN LUCKY,9,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,STEVE ORGILL,24,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,NICK RAMOND,16,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,ALAN SUMMERHAYS,37,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,TROY TAIT,4,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,SCOTT TANNER,24,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,PAUL TONKS,29,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,TROY K. WALKER,24,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4803,JACK WIGNALL,6,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,BART BARKER,31,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,BILL COLBERT,31,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,RYAN S. DAW,68,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,ERIC HELT,17,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,JOHN LUCKY,10,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,STEVE ORGILL,44,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,NICK RAMOND,28,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,ALAN SUMMERHAYS,47,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,TROY TAIT,9,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,SCOTT TANNER,33,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,PAUL TONKS,7,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,TROY K. WALKER,37,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804,JACK WIGNALL,7,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,BART BARKER,2,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,BILL COLBERT,0,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,RYAN S. DAW,2,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,ERIC HELT,0,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,JOHN LUCKY,0,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,STEVE ORGILL,3,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,NICK RAMOND,0,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,ALAN SUMMERHAYS,1,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,TROY TAIT,0,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,SCOTT TANNER,3,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,PAUL TONKS,2,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,TROY K. WALKER,0,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4804C,JACK WIGNALL,0,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,BART BARKER,103,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,BILL COLBERT,47,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,RYAN S. DAW,67,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,ERIC HELT,31,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,JOHN LUCKY,25,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,STEVE ORGILL,31,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,NICK RAMOND,58,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,ALAN SUMMERHAYS,109,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,TROY TAIT,11,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,SCOTT TANNER,56,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,PAUL TONKS,27,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,TROY K. WALKER,70,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4808,JACK WIGNALL,15,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4809,BART BARKER,39,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4809,BILL COLBERT,46,False
2007,municipal primary,Council,At-Large,Draper City Council At-Large,4809,RYAN S. DAW,17,False
