city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
west_valley,Council,D4,District 4,Jake Fitisemanu,jake_fitisemanu,2022-01-04,2024-12-11,reelected,resigned,2021,2022-01-04,2024-12-10,"election:2021 (District 4 winner, as 'Jake Fitisemanu Jr', def. Darrell R. Curtis 53.45%); minutes:present 2022-01-04; votes:2022-01-04..2024-12-10 (cities.db, D4)",high,"Re-elected D4 2021 (first D4 term on the OLD plan_pre2022 lines through 2022-03-15, then the new lines; seated 2022-01-04). LEFT MID-TERM: elected to Utah State House District 30 at the 2024 general and departed (last D4 vote 2024-12-10) -> explicit VACANT interval D4 [2024-12-11, 2025-01-28) until Wood's appointment."
west_valley,Council,D4,District 4,VACANT,vacant,2024-12-11,2025-01-28,vacated,filled,,,,"minutes:2025-01-28 Regular ('This vacancy was created when Jake Fitisemanu was elected to State House District 30 in the 2024 General Election. The vacancy, governed by Utah State Code 20A-1-510, lasts until the end of the year'); his last cities.db D4 vote is 2024-12-10",high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
west_valley,Council,D4,District 4,Cindy Wood,cindy_wood,2025-01-28,2026-01-13,appointed,succeeded-by-elected,,2025-02-11,2025-12-09,"minutes:2025-01-28 Regular ('RESOLUTION NO. 25-11, APPOINT CINDY WOOD AS Councilmember for District [4]'; the City Recorder administered the oath of office that night); votes:2025-02-11.. (cities.db, D4)",high,"APPOINTED to the D4 vacancy 2025-01-28 by Resolution 25-11 to fill the remainder of Fitisemanu's term. She then WON D4 outright at the 2025 general and was seated 2026-01-13 (next row) -> this appointed tenure ends when the elected term begins. Cindy Wood also served on the appointed Planning Commission before this Council term (one person, two bodies — see repo CLAUDE.md)."
west_valley,Council,D4,District 4,Cindy Wood,cindy_wood,2026-01-13,,elected,serving,2025,2026-01-13,2026-06-23,"election:2025 (District 4 winner, def. Amitonu Wesley Amosa 63.51%); minutes:2026-01-13 (present, first documented 2026 council meeting); votes:continuous through 2026-05-26 (cities.db, D4)",high,"Elected D4 2025 (first D4 term on the plan_2022 lines; seated 2026-01-13, following her ~1-year appointed interim). first_vote/last_vote are clamped to THIS tenure's window (2026-01-13..2026-05-26); her earlier appointed D4 term carries its own bounds. Currently serving."
west_valley,Council,AL1,At-Large,Don Christensen,don_christensen,2020-01-07,2024-01-02,elected,reelected,2019,2020-01-07,2023-12-05,"election:2019 (At-Large 'Vote for 1' winner, def. Darrell R Curtis 56.66%); minutes:present 2020-01-07; votes:2020-01-07.. (cities.db, at-large)",high,Won the 2019 At-Large seat (a single-winner Vote-for-1 contest). AL1 is the ANALYTICAL id for the 2019/2023 at-large cycle; Christensen holds it throughout. Re-elected 2023 -> continuous.
west_valley,Council,AL1,At-Large,Don Christensen,don_christensen,2024-01-02,,reelected,serving,2023,2024-01-02,2026-06-23,"election:2023 (At-Large 'Vote for 1' winner, def. Sophia Hawes-Tingey 58.41%); minutes:2024-01-02 (present); votes:continuous through 2026-05-26 (cities.db, at-large)",high,Re-elected At-Large 2023 (seated 2024-01-02). Currently serving.
west_valley,Council,AL2,At-Large,Lars Nordfelt,lars_nordfelt,2020-01-07,2022-01-04,in-office,reelected,,2020-01-07,2021-12-14,"minutes:present 2020-01-07 (first documented 2020 council meeting, as Councilmember At-Large); votes:2020-01-07.. (cities.db, at-large)",medium,"2017-CYCLE HOLDOVER at the 2020 data floor: his At-Large seating election predates the 2019 election-data floor -> medium (service vote-documented from 2020-01-07; term origin below the floor, no fabricated seating date/election). Re-elected At-Large 2021 (continuous, next row). AL2 is the ANALYTICAL id for the 2021/2025 at-large cycle; Nordfelt holds it throughout."
west_valley,Council,AL2,At-Large,Lars Nordfelt,lars_nordfelt,2022-01-04,2026-01-13,reelected,reelected,2021,2022-01-04,2025-12-09,"election:2021 (At-Large 'Vote for 1' winner, def. Jim Vesock 59.59%); minutes:present 2022-01-04; votes:continuous (cities.db, at-large)",high,Re-elected At-Large 2021 (seated 2022-01-04). Re-elected again 2025.
west_valley,Council,AL2,At-Large,Lars Nordfelt,lars_nordfelt,2026-01-13,,reelected,serving,2025,2026-01-13,2026-06-23,"election:2025 (At-Large 'Vote for 1' winner, def. Heidi Roggenbuck 54.82%); minutes:2026-01-13 (present, first documented 2026 council meeting); votes:continuous through 2026-05-26",high,"Re-elected At-Large 2025 (seated 2026-01-13). Currently serving. (2025 also had a qualified write-in, Ryan Mahoney, 167 votes; Nordfelt won outright by 1,281 — no coin-toss/runoff occurred.)"
west_valley,Mayor,MAYOR,Citywide,Ron Bigelow,ron_bigelow,2020-01-07,2022-01-04,in-office,did-not-run,,2020-01-07,2021-12-14,"minutes:present/presiding 2020-01-07 (first documented 2020 council meeting, as Mayor Bigelow); votes:2020-01-07..2021-12-14 (cities.db, Mayor VOTES — he is named in the 7-member roll calls)",medium,2017-CYCLE HOLDOVER Mayor at the 2020 data floor: his Mayor election predates the 2019 election-data floor -> medium (service vote-documented from 2020-01-07; term origin below the floor). WVC's Mayor VOTES on council motions (non_voting_mayor=False) so this row CARRIES vote bounds. Did not run in 2021 -> Karen Lang won the open Mayor seat. Clean cycle-boundary handoff.
west_valley,Mayor,MAYOR,Citywide,Karen Lang,karen_lang,2022-01-04,2026-01-13,elected,reelected,2021,2022-01-04,2025-12-09,"election:2021 (Mayor winner, def. Steve Buhler 58.54%); minutes:presiding/voting 2022-01-04+ (as 'Mayor Lang'; e.g. 2022-03-15 Ord. 22-10 roll call names 'Mayor Lang  Yes' in the 7-0); votes:2022-01-04..2025-12-09 (cities.db, clamped to this Mayor tenure's window)",high,"Elected Mayor 2021 (took office 2022-01-04). PREVIOUSLY held District 3 (2020-2022, see the D3 rows) -> her one karen_lang key spans BOTH bodies, but first_vote/last_vote are clamped to each tenure's own window, so this Mayor row carries only mayor-era bounds (2022-01-04..2025-12-09) and her D3 era stays on the D3 rows. The Mayor VOTES, so this row legitimately carries bounds. Re-elected Mayor 2025."
west_valley,Mayor,MAYOR,Citywide,Karen Lang,karen_lang,2026-01-13,,reelected,serving,2025,2026-01-13,2026-06-23,"election:2025 (Mayor winner, def. June Freeman Hesleph 75.40%); minutes:presiding/voting 2026-01-13 (first documented 2026 council meeting); votes:continuous through 2026-05-26 (cities.db, Mayor votes)",high,Re-elected Mayor 2025 (seated 2026-01-13). Continues to preside AND vote on council motions. Currently serving.
