date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,source,stored_locally,text_path
2025-01-06,Millcreek City Council - Millcreek City - 2025-01-06,CityCouncil,https://www.youtube.com/watch?v=Yzr937kKQdw,Yzr937kKQdw,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2025-01-06_council_Yzr937kKQdw.en-orig.vtt,youtube:@UtahRecord,yes,text/2025-01-06_council_Yzr937kKQdw.md
2025-03-24,Millcreek City Council - Millcreek City - 2025-03-24,CityCouncil,https://www.youtube.com/watch?v=Y2yzNMDRiYw,Y2yzNMDRiYw,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-04-07,Millcreek City Council - Millcreek City - 2025-04-07,CityCouncil,https://www.youtube.com/watch?v=Vrv9xrC_ViE,Vrv9xrC_ViE,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2025-04-07_council_Vrv9xrC_ViE.en-orig.vtt,youtube:@UtahRecord,yes,text/2025-04-07_council_Vrv9xrC_ViE.md
2025-04-10,Millcreek Planning Commission - Millcreek City - 2025-04-10,PlanningCommission,https://www.youtube.com/watch?v=IGpjQWBRV8g,IGpjQWBRV8g,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-04-14,Millcreek City Council - Millcreek City - 2025-04-14,CityCouncil,https://www.youtube.com/watch?v=hlXik4KFMG8,hlXik4KFMG8,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-04-16,Millcreek Planning Commission - Millcreek City - 2025-04-16,PlanningCommission,https://www.youtube.com/watch?v=oaXbIvPRJug,oaXbIvPRJug,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-04-28,Millcreek City Council - Millcreek City - 2025-04-28,CityCouncil,https://www.youtube.com/watch?v=pVHE9CUWifg,pVHE9CUWifg,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-05-05,Millcreek City Council - Millcreek City - 2025-05-05,CityCouncil,https://www.youtube.com/watch?v=MNbBG_O_Vrs,MNbBG_O_Vrs,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-05-12,Millcreek City Council - Millcreek City - 2025-05-12,CityCouncil,https://www.youtube.com/watch?v=OqhKXNH1KvQ,OqhKXNH1KvQ,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-05-27,Millcreek City Council - Millcreek City - 2025-05-27,CityCouncil,https://www.youtube.com/watch?v=Y34Ba0z8tX0,Y34Ba0z8tX0,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-06-02,Millcreek City Council - Millcreek City - 2025-06-02,CityCouncil,https://www.youtube.com/watch?v=65ketSaLFis,65ketSaLFis,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-06-09,Millcreek City Council - Millcreek City - 2025-06-09,CityCouncil,https://www.youtube.com/watch?v=7xxuxQyu0AE,7xxuxQyu0AE,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-06-16,Millcreek City Council - Millcreek City - 2025-06-16,CityCouncil,https://www.youtube.com/watch?v=N1_0Lwn0b-k,N1_0Lwn0b-k,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-06-18,Millcreek Planning Commission - Millcreek City - 2025-06-18,PlanningCommission,https://www.youtube.com/watch?v=VvXGjNDjD-c,VvXGjNDjD-c,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-06-23,Millcreek City Council - Millcreek City - 2025-06-23,CityCouncil,https://www.youtube.com/watch?v=M-Xn13ZVeZQ,M-Xn13ZVeZQ,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-07-07,Millcreek City Council - Millcreek City - 2025-07-07,CityCouncil,https://www.youtube.com/watch?v=PyOMZDEoVNo,PyOMZDEoVNo,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2025-07-07_council_PyOMZDEoVNo.en-orig.vtt,youtube:@UtahRecord,yes,text/2025-07-07_council_PyOMZDEoVNo.md
2025-07-10,Millcreek Planning Commission - Millcreek City - 2025-07-10,PlanningCommission,https://www.youtube.com/watch?v=H3RyLIS6SLk,H3RyLIS6SLk,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-07-14,Millcreek City Council - Millcreek City - 2025-07-14,CityCouncil,https://www.youtube.com/watch?v=eu0YsfIS6Tc,eu0YsfIS6Tc,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-07-16,Millcreek Planning Commission - Millcreek City - 2025-07-16,PlanningCommission,https://www.youtube.com/watch?v=5Fz3FrKZ09o,5Fz3FrKZ09o,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-07-28,Millcreek City Council - Millcreek City - 2025-07-28,CityCouncil,https://www.youtube.com/watch?v=rqp8ULUWh0E,rqp8ULUWh0E,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-08-04,Millcreek City Council - Millcreek City - 2025-08-04,CityCouncil,https://www.youtube.com/watch?v=63GHvctTH6Y,63GHvctTH6Y,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-08-11,Millcreek City Council - Millcreek City - 2025-08-11,CityCouncil,https://www.youtube.com/watch?v=s_kayIdUPG4,s_kayIdUPG4,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-08-14,Millcreek Planning Commission - Millcreek City - 2025-08-14,PlanningCommission,https://www.youtube.com/watch?v=A4wVm0CU9QM,A4wVm0CU9QM,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-08-20,Millcreek Planning Commission - Millcreek City - 2025-08-20,PlanningCommission,https://www.youtube.com/watch?v=Fm_qRrmkcMI,Fm_qRrmkcMI,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-08-25,Millcreek City Council - Millcreek City - 2025-08-25,CityCouncil,https://www.youtube.com/watch?v=1vSMHGq7vDU,1vSMHGq7vDU,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-09-08,Millcreek City Council - Millcreek City - 2025-09-08,CityCouncil,https://www.youtube.com/watch?v=xZEGaLbLY_o,xZEGaLbLY_o,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-09-11,Millcreek Planning Commission - Millcreek City - 2025-09-11,PlanningCommission,https://www.youtube.com/watch?v=ygWcZ6XSk2U,ygWcZ6XSk2U,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-09-17,Millcreek Planning Commission - Millcreek City - 2025-09-17,PlanningCommission,https://www.youtube.com/watch?v=gWrDiJnWlCQ,gWrDiJnWlCQ,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2025-09-17_pc_gWrDiJnWlCQ.en-orig.vtt,youtube:@UtahRecord,yes,text/2025-09-17_pc_gWrDiJnWlCQ.md
2025-09-22,Millcreek City Council - Millcreek City - 2025-09-22,CityCouncil,https://www.youtube.com/watch?v=WZtbx1vMijE,WZtbx1vMijE,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-10-06,Millcreek Planning Commission - Millcreek City - 2025-10-06,PlanningCommission,https://www.youtube.com/watch?v=JZ7PLKGKXdc,JZ7PLKGKXdc,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-10-09,Millcreek Planning Commission - Millcreek City - 2025-10-09,PlanningCommission,https://www.youtube.com/watch?v=RYS7WoF5NQY,RYS7WoF5NQY,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-10-13,Millcreek City Council - Millcreek City - 2025-10-13,CityCouncil,https://www.youtube.com/watch?v=Of5uHwfngY0,Of5uHwfngY0,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2025-10-13_council_Of5uHwfngY0.en-orig.vtt,youtube:@UtahRecord,yes,text/2025-10-13_council_Of5uHwfngY0.md
2025-10-15,Millcreek Planning Commission - Millcreek City - 2025-10-15,PlanningCommission,https://www.youtube.com/watch?v=HzH8YLkrIoY,HzH8YLkrIoY,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-10-20,Millcreek Planning Commission - Millcreek City - 2025-10-20,PlanningCommission,https://www.youtube.com/watch?v=caRFGlMxkio,caRFGlMxkio,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-10-27,Millcreek City Council - Millcreek City - 2025-10-27,CityCouncil,https://www.youtube.com/watch?v=AdH7hl8AjyM,AdH7hl8AjyM,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-11-03,Millcreek City Council - Millcreek City - 2025-11-03,CityCouncil,https://www.youtube.com/watch?v=yBagk2wviok,yBagk2wviok,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-11-10,Millcreek City Council - Millcreek City - 2025-11-10,CityCouncil,https://www.youtube.com/watch?v=PxTfZhJ9MjY,PxTfZhJ9MjY,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-11-10,Millcreek Planning Commission - Millcreek City - 2025-11-10,PlanningCommission,https://www.youtube.com/watch?v=hKZpoEov9SM,hKZpoEov9SM,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-11-18,Millcreek City Council - Millcreek City - 2025-11-18,CityCouncil,https://www.youtube.com/watch?v=KtxEMcrla0M,KtxEMcrla0M,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-11-24,Millcreek City Council - Millcreek City - 2025-11-24,CityCouncil,https://www.youtube.com/watch?v=PhuGiesaqow,PhuGiesaqow,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-12-01,Millcreek Planning Commission - Millcreek City - 2025-12-01,PlanningCommission,https://www.youtube.com/watch?v=z3uQcjL_A5w,z3uQcjL_A5w,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-12-08,Millcreek City Council - Millcreek City - 2025-12-08,CityCouncil,https://www.youtube.com/watch?v=c2amfBpPmGM,c2amfBpPmGM,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2025-12-17,Millcreek Planning Commission - Millcreek City - 2025-12-17,PlanningCommission,https://www.youtube.com/watch?v=JEtxyq8zWmM,JEtxyq8zWmM,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-01-05,Millcreek Planning Commission - Millcreek City - 2026-01-05,PlanningCommission,https://www.youtube.com/watch?v=MnnxU48Gq9M,MnnxU48Gq9M,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-01-08,Millcreek Planning Commission - Millcreek City - 2026-01-08,PlanningCommission,https://www.youtube.com/watch?v=kfAT3VYdvLM,kfAT3VYdvLM,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-01-12,Millcreek City Council - Millcreek City - 2026-01-12,CityCouncil,https://www.youtube.com/watch?v=Cw3orljVsUM,Cw3orljVsUM,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-01-12,Millcreek City Council - Millcreek City - 2026-01-12,CityCouncil,https://www.youtube.com/watch?v=qBZPHM2_u-s,qBZPHM2_u-s,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub en-orig (ASR); vtt cleaned to md,raw/2026-01-12_council_qBZPHM2_u-s.en-orig.vtt,youtube:@UtahRecord,yes,text/2026-01-12_council_qBZPHM2_u-s.md
2026-01-21,Millcreek Planning Commission - Millcreek City - 2026-01-21,PlanningCommission,https://www.youtube.com/watch?v=Zvhb6XUuDlE,Zvhb6XUuDlE,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-01-26,Millcreek City Council - Millcreek City - 2026-01-26,CityCouncil,https://www.youtube.com/watch?v=2jtSOzhpT14,2jtSOzhpT14,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-01-26,Millcreek City Council - Millcreek City - 2026-01-26,CityCouncil,https://www.youtube.com/watch?v=k1Nhk13hNQM,k1Nhk13hNQM,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-02-02,Millcreek City Council - Millcreek City - 2026-02-02,CityCouncil,https://www.youtube.com/watch?v=NNny3Vz-38g,NNny3Vz-38g,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-02-09,Millcreek City Council - Millcreek City - 2026-02-09,CityCouncil,https://www.youtube.com/watch?v=G67ncZOzssw,G67ncZOzssw,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-02-09,Millcreek City Council - Millcreek City - 2026-02-09,CityCouncil,https://www.youtube.com/watch?v=WKr1NMntbwE,WKr1NMntbwE,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-02-12,Millcreek Planning Commission - Millcreek City - 2026-02-12,PlanningCommission,https://www.youtube.com/watch?v=VIcXiegOyq4,VIcXiegOyq4,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-02-18,Millcreek Planning Commission - Millcreek City - 2026-02-18,PlanningCommission,https://www.youtube.com/watch?v=Or6ZTEmRZ24,Or6ZTEmRZ24,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-02-23,Millcreek City Council - Millcreek City - 2026-02-23,CityCouncil,https://www.youtube.com/watch?v=VIktwMNZN9g,VIktwMNZN9g,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-03-02,Millcreek City Council - Millcreek City - 2026-03-02,CityCouncil,https://www.youtube.com/watch?v=_0yK-mU-_-c,_0yK-mU-_-c,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-03-09,Millcreek City Council - Millcreek City - 2026-03-09,CityCouncil,https://www.youtube.com/watch?v=ReYR1Memmfw,ReYR1Memmfw,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
2026-03-09,Millcreek City Council - Millcreek City - 2026-03-09,CityCouncil,https://www.youtube.com/watch?v=nnL9Uv013F8,nnL9Uv013F8,asr,https://www.youtube.com/playlist?list=PL6IaTceX1fg-0pvUGP_x4hs-qhgd23d6-,2026-07-06,caption,yt-dlp auto-sub (ASR); not retrieved (sample-only policy),,youtube:@UtahRecord,no,
