filename,method,chars,note
1607977348_Resolution_20-11-01_Appreciation_for_Apollo_Pazell_for_his_service_to_Copperton_-_signed.pdf,pdftotext_layout,1794,
1607979336_Resolution_20-11-02_Appointing_David_Olsen_to_the_Copperton_Metro_Township_Council_-_signed.pdf,pdftotext_layout,3277,
1607979399_Resolution_20-11-03_Appointing_David_Olsen_as_Representative_on_Board_for_UPD.pdf,pdftotext_layout,1962,
1607979526_Resolution_20-11-04_Appointing_David_Olsen_as_a_Board_Member_for_SLVESA_-_signed.pdf,pdftotext_layout,2052,
1607979552_Resolution_20-11-05_Designating_Tessa_Stitzer_as_Deputy_Mayor_of_Copperton_-_signed.pdf,pdftotext_layout,1451,
1608070439_Ordinance_20-08-01.pdf,pdftotext_layout,63928,
1611617454_Resolution_20-12-01.pdf,pdftotext_layout,12143,
1614812444_Ordinance_21-02-01_2021_Fee_Schedule_Adoption.pdf,pdftotext_layout,42798,
1614812535_Ordinance_21-02-01_2021_Fee_Schedule_Adoption.pdf,pdftotext_layout,42798,
1616611613_Resolution_21-03-01.pdf,pdftotext_layout,5533,
1632248049_Resolution_21-09-01.pdf,pdftotext_layout,14812,
1648500057_Ordinance_2021-10-01.pdf,pdftotext_layout,18731,
1648503494_Ordinance_2021-10-02.pdf,pdftotext_layout,8776,
1648503841_Ordinance_2021-10-03.pdf,pdftotext_layout,80104,
1648507663_Resolution_21-09-02.pdf,pdftotext_layout,40945,
1649793868_Ordinance_2022-03-02.pdf,pdftotext_layout,29261,
1674166800_Copperton_Resolution_2022-12-03_-_Fee_Schedule.pdf,pdftotext_layout,46722,
1681767218_Resolution_2022-11-01.pdf,pdftotext_layout,2483,
1681767368_Resolution_2022-11-02.pdf,pdftotext_layout,2467,
1681767527_Resolution_2022-12-01.pdf,pdftotext_layout,2630,
1681767661_Resolution_2022-12-02.pdf,pdftotext_layout,2545,
1688584495_Ordinance_2023-06-01.pdf,pdftotext_layout,1049067,
1688584527_Title_18_Copperton_Subdivision_Ordinance.pdf,pdftotext_layout,145065,
1688584558_Title_19_Copperton_Zoning_Ordinance.pdf,pdftotext_layout,899860,
1695325998_Resolution_2023-06-02.pdf,pdftotext_layout,49874,
1713814260_Resolution_2023-06-01.pdf,pdftotext_layout,49513,
1713815165_Resolution_2023-09-01.pdf,pdftotext_layout,4686,
1713815962_Resolution_2023-12-01.pdf,pdftotext_layout,29148,
1713816326_Resolution_2023-12-02.pdf,pdftotext_layout,20372,
1721250475_Ordinance_2024-05-01.pdf,pdftotext_layout,17510,
1727122396_Title_18_Copperton_Subdivision_Ordinance_Amendment.pdf,ocr_tesseract,102151,image-only PDF; OCR fallback
1741808753_Ordinance_2024-12-01_Eliminating_Setbacks_and_limits_on_home_occupations_-_SIGNED.pdf,ocr_tesseract,10122,image-only PDF; OCR fallback
1741810598_Ordinance_2024-09-01_Title_18_Subdivision_Changes.pdf,ocr_tesseract,102151,image-only PDF; OCR fallback
1742500296_Ordinance_2024-06-01.pdf,pdftotext_layout,5419,
1742569236_Ordinance_2025-O-01_-_Title_2_Amendments_-_SIGNED.pdf,ocr_tesseract,30643,image-only PDF; OCR fallback
1742572872_Ordinance_2023-06-01.pdf,pdftotext_layout,1049067,
1742573928_Ordinance_2023-06-01.pdf,pdftotext_layout,1049067,
1749736302_Copperton_Ordinance_2025-O-02_Infrastructure_and_Public_Improvments_-_SIGNED.pdf,pdftotext_layout,15488,
1753997938_Resolution_17-02-01.pdf,ocr_tesseract,40335,image-only PDF; OCR fallback
1753998268_Resolution_17-06-01.pdf,ocr_tesseract,34198,image-only PDF; OCR fallback
1753998475_Resolution_17-10-01.pdf,ocr_tesseract,2619,image-only PDF; OCR fallback
1766595881_Ordinance_2025-O-07_Wildland_Urban_Interface_Adoption.pdf,ocr_tesseract,114116,image-only PDF; OCR fallback
1766596036_Ordinance_2025-O-08_Title_18_and_19_Amendments.pdf,ocr_tesseract,78618,image-only PDF; OCR fallback
1769637626_Copperton_R2026-01_Appointing_to_SSLV_Mosquito_Abatement_Board.pdf,pdftotext_layout,1604,
1769637645_Copperton_R2026-02_Appointing_to_MSD_Board.pdf,pdftotext_layout,2179,
1772044306_Copperton_R2026-04_-_Appreciating_Kevin_Severson.pdf,pdftotext_layout,1783,
1772053891_Copperton_R2026-03_Adopting_Amended_Hazard_Mitigation_Plan.pdf,pdftotext_layout,2393,
1774051870_Copperton_R2026-05_Adopting_Town_Personnel_Policy.pdf,ocr_tesseract,59948,image-only PDF; OCR fallback
1777483340_Resolution_18-05-01.pdf,ocr_tesseract,3052,image-only PDF; OCR fallback
1777483418_Resolution_18-09-01.pdf,ocr_tesseract,2525,image-only PDF; OCR fallback
1777483443_Resolution_18-09-02.pdf,ocr_tesseract,40024,image-only PDF; OCR fallback
1777484037_Resolution_19-05-01.pdf,ocr_tesseract,21670,image-only PDF; OCR fallback
1777484066_Resolution_19-08-01.pdf,ocr_tesseract,45459,image-only PDF; OCR fallback
1777484089_Resolution_19-11-01.pdf,ocr_tesseract,1449,image-only PDF; OCR fallback
1777484132_Resolution_19-11-02.pdf,ocr_tesseract,13700,image-only PDF; OCR fallback
1777484152_Resolution_19-12-01.pdf,ocr_tesseract,9482,image-only PDF; OCR fallback
1777485541_Resolution_20-03-02_Amended_ILA_for_Unified_Fire_Authority.pdf,ocr_tesseract,59447,image-only PDF; OCR fallback
1777486345_Resolution_20-03-01_Adopting_Procedures_to_Address_Covid-19.pdf,pdftotext_layout,17896,
1777490130_Resolution_20-03-01_Adopting_Procedures_to_Address_Covid-19.pdf,pdftotext_layout,17896,
1781214580_Copperton_R2026-07_Approving_FY2027_Tentative_Budget.pdf,ocr_tesseract,24512,image-only PDF; OCR fallback
1781808713_Copperton_R2026-12_Amendment_to_ILA_TRCC_Grant_for_Park.pdf,ocr_tesseract,22079,image-only PDF; OCR fallback
1781808753_Copperton_R2026-08_FY2026_Budget_Amendment.pdf,ocr_tesseract,10569,image-only PDF; OCR fallback
1781808780_Copperton_R2026-11_Restating_Council_Rules_of_Order_and_Procedure.pdf,ocr_tesseract,41164,image-only PDF; OCR fallback
1781808802_Copperton_R2026-10_Restating_Purchasing_Policy.pdf,ocr_tesseract,17908,image-only PDF; OCR fallback
1781816480_Copperton_2026-O-01_Repealing_and_Replacing_Chapter_3.71_requests_for_funding.pdf,ocr_tesseract,26322,image-only PDF; OCR fallback
Ord_17-11-02.pdf,pdftotext_layout,3518,
Ordinance_17-02-01.pdf,ocr_tesseract,3097,image-only PDF; OCR fallback
Ordinance_17-04-01.pdf,pdftotext_layout,1747,
Ordinance_17-05-01.pdf,pdftotext_layout,8376,
Ordinance_17-07-01.pdf,pdftotext_layout,6354,
Ordinance_17-09-01.pdf,pdftotext_layout,2610,
Ordinance_17-11-01.pdf,pdftotext_layout,215092,
Ordinance_17-11-02.pdf,pdftotext_layout,3518,
Ordinance_17-11-03.pdf,pdftotext_layout,5980,
Ordinance_17-12-01.pdf,pdftotext_layout,23770,
Ordinance_17-12-03.pdf,pdftotext_layout,2121,
Ordinance_18-01-01.pdf,pdftotext_layout,17705,
Ordinance_18-01-02.pdf,pdftotext_layout,91101,
Ordinance_18-01-03.pdf,pdftotext_layout,7243,
Ordinance_18-03-01.pdf,pdftotext_layout,34784,
Ordinance_18-07-01.pdf,ocr_tesseract,2629,image-only PDF; OCR fallback
fees__1713815450_Resolution_2023-11-01.pdf,ocr_tesseract,6516,image-only PDF; OCR fallback
fees__1713816515_Resolution_2023-12-03.pdf,pdftotext_layout,59885,
fees__1748358522_Ordinance_2025-O-03_-_Adopting_FY_2026_Fee_Schedule.pdf,pdftotext_layout,63299,
landordinances__1713813855_Ordinance_2023-07-01.pdf,pdftotext_layout,4161,
orddoc__1753803097_Ordinance_2025-O-04_Adopting_Engineering_Standards_for_the_City.pdf,ocr_tesseract,42566,image-only PDF; OCR fallback
orddoc__1753998806_Ordinance_17-02-01.pdf,ocr_tesseract,3097,image-only PDF; OCR fallback
orddoc__1753998956_Ordinance_17-04-01.pdf,ocr_tesseract,1515,image-only PDF; OCR fallback
orddoc__1754000113_Ordinance_17-04-02.pdf,ocr_tesseract,64580,image-only PDF; OCR fallback
orddoc__1754000411_Ordinance_17-05-01.pdf,ocr_tesseract,6692,image-only PDF; OCR fallback
orddoc__1754000594_Ordinance_17-07-01.pdf,ocr_tesseract,4872,image-only PDF; OCR fallback
orddoc__1754000818_Ordinance_17-09-01.pdf,ocr_tesseract,2173,image-only PDF; OCR fallback
orddoc__1754001011_Ordinance_2017-10-01.pdf,ocr_tesseract,1768,image-only PDF; OCR fallback
orddoc__1754001205_Ordinance_2017-11-01.pdf,ocr_tesseract,139760,image-only PDF; OCR fallback
orddoc__1754001429_Ordinance_2017-11-02.pdf,ocr_tesseract,2576,image-only PDF; OCR fallback
orddoc__1754001615_Ordinance_2017-11-03.pdf,ocr_tesseract,5328,image-only PDF; OCR fallback
orddoc__1754001825_Ordinance_2017-12-01.pdf,ocr_tesseract,18323,image-only PDF; OCR fallback
orddoc__1754002008_Ordinance_2017-12-02.pdf,ocr_tesseract,4630,image-only PDF; OCR fallback
orddoc__1754002162_Ordinance_2017-12-03.pdf,ocr_tesseract,1874,image-only PDF; OCR fallback
orddoc__1766595343_Ordinance_2025-O-07_Wildland_Urban_Interface_Adoption.pdf,ocr_tesseract,114116,image-only PDF; OCR fallback
orddoc__1766595414_Ordinance_2025-O-06_Data_Privacy_Program.pdf,ocr_tesseract,34085,image-only PDF; OCR fallback
orddoc__1766595440_Ordinance_2025-O-08_Title_18_and_19_Amendments.pdf,ocr_tesseract,78618,image-only PDF; OCR fallback
orddoc__1781815075_Copperton_2026-O-03_Adopting_FY2027_City_Budget.pdf,ocr_tesseract,8894,image-only PDF; OCR fallback
orddoc__1781815243_Copperton_2026-O-01_Repealing_and_Replacing_Chapter_3.71_requests_for_funding.pdf,ocr_tesseract,26322,image-only PDF; OCR fallback
plan__1603481463_Resolution_20-08-01_adopting_EOP_Plan.pdf,pdftotext_layout,123681,
plan__1649793000_Resolution_20-08-01.pdf,pdftotext_layout,123681,
plan__1656014272_Resolution_20-10-01.pdf,pdftotext_layout,5675,
policies__1584049381_Ordinance_20-02-01.pdf,ocr_tesseract,23330,image-only PDF; OCR fallback
policies__1649793478_Ordinance_2022-03-01.pdf,pdftotext_layout,64613,
policies__1774052390_Copperton_R2026-05_Adopting_Town_Personnel_Policy.pdf,ocr_tesseract,59948,image-only PDF; OCR fallback
policies__1781809111_Copperton_R2026-11_Restating_Council_Rules_of_Order_and_Procedure.pdf,ocr_tesseract,41164,image-only PDF; OCR fallback
policies__1781809575_Copperton_R2026-10_Restating_Purchasing_Policy.pdf,ocr_tesseract,17908,image-only PDF; OCR fallback
