stem,bytes,chars,status
2020-04-02_PlanningCommission_item1681_att1503,1011894,12172,extracted
2020-04-02_PlanningCommission_item1685_att1500,315106,9886,extracted
2020-04-02_PlanningCommission_item1690_att1508,512652,163764,extracted
2020-04-07_Council_item1607_att1510,1881438,114767,extracted
2020-04-07_Council_item1607_att1511,587608,5468,extracted
2020-04-07_Council_item1620_att1474,1376093,40434,extracted
2020-04-07_Council_item1620_att1505,195790,29283,extracted
2020-04-07_Council_item1663_att1490,242669,60291,extracted
2020-04-07_Council_item1672_att1495,101874,57495,extracted
2020-04-07_Council_item1689_att1509,128064,4866,extracted
2020-04-07_Council_item1704_att1515,429121,0,image_only
2020-04-07_Council_item1715_att1521,42938,16422,extracted
2020-04-07_Council_item1719_att1522,61396,1955,extracted
2020-04-07_Council_item1725_att1525,1030359,11355,extracted
2020-04-07_RDA_clip269_agenda,61396,1955,extracted
2020-04-07_RDA_item1622_att1497,999259,5506,extracted
2020-04-07_RDA_item1688_att1504,22870,4290,extracted
2020-04-09_PlanningCommission_item1625_att1526,288929,20690,extracted
2020-04-09_PlanningCommission_item1714_att1516,139244,2262,extracted
2020-04-09_PlanningCommission_item1714_att1517,75998,0,image_only
2020-04-21_Council_item1733_att1554,120184,47104,extracted
2020-04-21_Council_item1734_att1531,37524,2007,extracted
2020-04-21_Council_item1735_att1528,16431,2086,extracted
2020-04-21_Council_item1736_att1529,1246905,27648,extracted
2020-04-21_Council_item1738_att1533,794335,12061,extracted
2020-04-21_Council_item1738_att1546,207902,4721,extracted
2020-04-21_Council_item1739_att1537,932467,18056,extracted
2020-04-21_Council_item1741_att1535,1011894,12172,extracted
2020-04-21_Council_item1741_att1553,23121,6663,extracted
2020-04-21_Council_item1744_att1540,315106,9886,extracted
2020-04-21_Council_item1744_att1561,130122,5352,extracted
2020-04-21_Council_item1750_att1551,3562476,144643,extracted
2020-04-21_Council_item1750_att1552,18624,1760,extracted
2020-04-23_PlanningCommission_item1746_att1555,880460,39333,extracted
2020-04-23_PlanningCommission_item1747_att1545,1755109,33832,extracted
2020-04-23_PlanningCommission_item1749_att1562,362927,84509,extracted
2020-04-23_PlanningCommission_item1752_att1559,2317420,12454,extracted
2020-04-23_PlanningCommission_item1753_att1556,103316,17020,extracted
2020-04-23_PlanningCommission_item1755_att1558,37501,5761,extracted
2020-05-05_Council_item1748_att1543,288929,20690,extracted
2020-05-05_Council_item1748_att1567,159985,8287,extracted
2020-05-05_Council_item1763_att1572,1351541,27904,extracted
2020-05-05_Council_item1767_att1568,13744,2401,extracted
2020-05-05_Council_item1767_att1569,14644,2628,extracted
2020-05-14_PlanningCommission_item1787_att1585,95171,1398,extracted
2020-05-14_PlanningCommission_item1787_att1586,72999,0,image_only
2020-05-14_PlanningCommission_item1788_att1589,1288321,15709,extracted
2020-05-19_Council_item1539_att1620,204202,7194,extracted
2020-05-19_Council_item1790_att1616,60260,1562,extracted
2020-05-19_Council_item1791_att1591,880460,39333,extracted
2020-05-19_Council_item1791_att1609,184476,24203,extracted
2020-05-19_Council_item1792_att1608,880859,47295,extracted
2020-05-19_Council_item1792_att1621,362927,84509,extracted
2020-05-19_Council_item1794_att1599,15621,1907,extracted
2020-05-19_Council_item1795_att1610,570482,41824,extracted
2020-05-19_Council_item1796_att1597,111553,63042,extracted
2020-05-19_Council_item1800_att1600,349431,4795,extracted
2020-05-19_MBA_clip289_agenda,134517,2250,extracted
2020-05-19_MBA_item1760_att1564,19908,2054,extracted
2020-05-19_MBA_item1760_att1565,19252,1919,extracted
2020-05-19_MBA_item1785_att1604,1151461,5230,extracted
2020-05-19_RDA_clip288_agenda,62353,2186,extracted
2020-05-19_RDA_item1759_att1598,22475,3889,extracted
2020-05-19_RDA_item1784_att1606,1449760,13317,extracted
2020-05-28_PlanningCommission_item1820_att1622,118978,686,extracted
2020-05-28_PlanningCommission_item1820_att1623,175739,3214,extracted
2020-05-28_PlanningCommission_item1822_att1628,2845052,10846,extracted
2020-06-02_Council_item1828_att1643,271997,3830,extracted
2020-06-02_Council_item1828_att1644,1288321,15709,extracted
2020-06-02_Council_item1831_att1638,86920,46795,extracted
2020-06-02_Council_item1841_att1645,14644,2628,extracted
2020-06-02_Council_item1841_att1646,16559,3611,extracted
2020-06-02_Council_item1841_att1647,16489,3482,extracted
2020-06-02_Council_item1841_att1650,41385,2402,extracted
2020-06-02_MBA_clip283_agenda,66659,2469,extracted
2020-06-02_MBA_item1804_att1613,1123093,2068,extracted
2020-06-02_RDA_clip282_agenda,66857,2398,extracted
2020-06-02_RDA_item1803_att1634,960620,9872,extracted
2020-06-11_PlanningCommission_item1848_att1658,1692570,16722,extracted
2020-06-11_PlanningCommission_item1853_att1654,105042,10042,extracted
2020-06-11_PlanningCommission_item1859_att1659,2450704,30376,extracted
2020-06-11_PlanningCommission_item1860_att1660,2190992,65310,extracted
2020-06-16_Council_item1840_att1642,1049902,0,image_only
2020-06-16_Council_item1849_att1651,198458,15174,extracted
2020-06-16_Council_item1861_att1661,111822,5635,extracted
2020-06-16_Council_item1872_att1664,149115,90034,extracted
2020-06-16_Council_item1872_att1671,84443,44712,extracted
2020-06-16_Council_item1874_att1667,14644,2628,extracted
2020-06-16_Council_item1874_att1668,16559,3611,extracted
2020-06-16_Council_item1874_att1669,16489,3482,extracted
2020-06-16_Council_item1875_att1670,108134,36892,extracted
2020-06-16_Council_item1876_att1678,70898,3435,extracted
2020-06-16_Council_item1877_att1676,91628,3888,extracted
2020-06-16_Council_item1877_att1677,69989,3031,extracted
2020-06-16_Council_item1878_att1672,121509,6478,extracted
2020-06-16_Council_item1879_att1674,460663,5585,extracted
2020-06-16_MBA_clip291_agenda,62451,2239,extracted
2020-06-16_MBA_item1851_att1655,1025533,4342,extracted
2020-06-16_MBA_item1869_att1663,25056,3587,extracted
2020-06-16_MBA_item1869_att1665,19491,2073,extracted
2020-06-16_RDA_clip290_agenda,62366,2187,extracted
2020-06-16_RDA_item1854_att1656,413546,12608,extracted
2020-06-16_RDA_item1868_att1662,24532,4094,extracted
2020-06-16_RDA_item1868_att1666,19777,2118,extracted
2020-06-25_PlanningCommission_item1882_att1683,2346690,32291,extracted
2020-06-25_PlanningCommission_item1883_att1680,2115734,19321,extracted
2020-06-25_PlanningCommission_item1884_att1684,1885621,143568,extracted
2020-06-25_PlanningCommission_item1887_att1685,142265,42806,extracted
2020-07-07_Council_item1898_att1695,1960364,1282,extracted
2020-07-07_Council_item1898_att1698,276867,0,image_only
2020-07-07_Council_item1899_att1688,2730280,87,image_only
2020-07-07_Council_item1899_att1703,1609748,5336,extracted
2020-07-07_Council_item1899_att1704,389478,2699,extracted
2020-07-07_Council_item1902_att1690,15798,2072,extracted
2020-07-07_Council_item1903_att1691,17292,2354,extracted
2020-07-07_Council_item1904_att1692,12695,1953,extracted
2020-07-07_Council_item1905_att1693,14222,2567,extracted
2020-07-07_Council_item1906_att1694,90420,46101,extracted
2020-07-07_Council_item1917_att1697,186585,0,image_only
2020-07-07_Council_item1922_att1706,369329,3498,extracted
2020-07-21_Council_item1935_att1713,2115734,19321,extracted
2020-07-21_Council_item1935_att1719,443007,4177,extracted
2020-07-21_Council_item1935_att1720,507583,3488,extracted
2020-07-21_Council_item1936_att1714,515628,4688,extracted
2020-07-21_Council_item1936_att1715,572196,4475,extracted
2020-07-21_Council_item1936_att1716,2450704,30376,extracted
2020-07-21_Council_item1936_att1717,628776,8791,extracted
2020-07-21_Council_item1942_att1721,51372,18171,extracted
2020-07-23_PlanningCommission_item1934_att1710,3532656,43098,extracted
2020-07-23_PlanningCommission_item1939_att1718,1359630,39190,extracted
2020-08-04_Council_item1952_att1727,524067,12030,extracted
2020-08-04_Council_item1952_att1728,961740,31446,extracted
2020-08-13_PlanningCommission_item1962_att1736,2069742,14852,extracted
2020-08-13_PlanningCommission_item1963_att1732,601855,28066,extracted
2020-08-13_PlanningCommission_item1964_att1731,2383379,19206,extracted
2020-08-13_PlanningCommission_item1965_att1730,2852668,177967,extracted
2020-08-13_PlanningCommission_item1968_att1735,275108,13111,extracted
2020-08-13_PlanningCommission_item1969_att1734,295462,19734,extracted
2020-08-13_PlanningCommission_item1970_att1733,310287,26239,extracted
2020-08-18_Council_item1954_att1748,162505,6248,extracted
2020-08-18_Council_item1971_att1737,18363,4182,extracted
2020-08-18_Council_item1972_att1749,148684,3875,extracted
2020-08-18_Council_item1976_att1739,56906,21360,extracted
2020-08-18_Council_item1978_att1744,122379,5544,extracted
2020-08-18_Council_item1979_att1740,1168550,13236,extracted
2020-08-18_Council_item1979_att1741,490078,5075,extracted
2020-08-18_Council_item1979_att1742,586363,4893,extracted
2020-08-18_Council_item1979_att1743,3532656,43098,extracted
2020-08-18_Council_item1980_att1745,454873,4432,extracted
2020-08-18_Council_item1980_att1746,1181163,16138,extracted
2020-08-18_Council_item1981_att1747,189946,17741,extracted
2020-08-18_Council_item1982_att1750,24844,1482,extracted
2020-08-27_PlanningCommission_item1983_att1751,2501588,1084375,extracted
2020-08-27_PlanningCommission_item1988_att1755,3026301,91191,extracted
2020-09-03_PlanningCommission_item1987_att1771,1312943,27420,extracted
2020-09-03_PlanningCommission_item1998_att1769,2738908,228821,extracted
2020-09-03_PlanningCommission_item1999_att1767,2004767,167439,extracted
2020-09-03_PlanningCommission_item2002_att1760,744980,18627,extracted
2020-09-03_PlanningCommission_item2015_att1770,1007240,44519,extracted
2020-09-03_PlanningCommission_item2017_att1772,132954,2483,extracted
2020-09-10_PlanningCommission_item2018_att1773,91889,611,extracted
2020-09-10_PlanningCommission_item2018_att1774,176836,3017,extracted
2020-09-10_PlanningCommission_item2018_att1775,1994500,252174,extracted
2020-09-10_PlanningCommission_item2020_att1778,1405761,10754,extracted
2020-09-10_PlanningCommission_item2021_att1781,3539768,26006,extracted
2020-09-10_PlanningCommission_item2023_att1783,72822,19144,extracted
2020-09-15_Council_item1986_att1756,35990,2181,extracted
2020-09-15_Council_item1991_att1757,62803,29013,extracted
2020-09-15_Council_item1991_att1805,123623,68196,extracted
2020-09-15_Council_item2008_att1762,116133,2983,extracted
2020-09-15_Council_item2008_att1793,402361,8064,extracted
2020-09-15_Council_item2028_att1788,1007240,44519,extracted
2020-09-15_Council_item2028_att1790,132558,13345,extracted
2020-09-15_Council_item2031_att1785,871432,21722,extracted
2020-09-15_Council_item2031_att1791,286053,4526,extracted
2020-09-15_Council_item2032_att1795,266141,27480,extracted
2020-09-15_Council_item2035_att1792,1312943,27420,extracted
2020-09-15_Council_item2035_att1810,510195,14865,extracted
2020-09-15_Council_item2035_att1811,669246,14877,extracted
2020-09-15_Council_item2036_att1799,2252771,950,extracted
2020-09-15_Council_item2036_att1800,1479503,284,extracted
2020-09-15_Council_item2037_att1801,16576,2108,extracted
2020-09-15_Council_item2047_att1807,18828,4294,extracted
2020-09-15_Council_item2047_att1808,210063,43349,extracted
2020-09-24_PlanningCommission_item2050_att1814,2058068,20705,extracted
2020-09-24_PlanningCommission_item2059_att1817,3635946,35992,extracted
2020-09-24_PlanningCommission_item2060_att1816,3410942,322967,extracted
2020-10-06_Council_item2019_att1844,84249,0,image_only
2020-10-06_Council_item2071_att1818,286053,4526,extracted
2020-10-06_Council_item2071_att1819,871432,21722,extracted
2020-10-06_Council_item2072_att1820,1007240,44519,extracted
2020-10-06_Council_item2072_att1821,62641,12763,extracted
2020-10-06_Council_item2073_att1822,1692570,16722,extracted
2020-10-06_Council_item2073_att1823,152339,10474,extracted
2020-10-06_Council_item2073_att1824,479947,4985,extracted
2020-10-06_Council_item2073_att1826,439107,4123,extracted
2020-10-06_Council_item2076_att1827,14538,2866,extracted
2020-10-06_Council_item2078_att1828,25605,8803,extracted
2020-10-06_Council_item2080_att1841,172678,102258,extracted
2020-10-06_Council_item2084_att1838,28149,9376,extracted
2020-10-08_PlanningCommission_item2081_att1832,3399466,22416,extracted
2020-10-08_PlanningCommission_item2082_att1829,17794,0,image_only
2020-10-08_PlanningCommission_item2082_att1830,180222,4261,extracted
2020-10-08_PlanningCommission_item2083_att1833,3269850,103403,extracted
2020-10-08_PlanningCommission_item2086_att1842,601629,28060,extracted
2020-10-08_PlanningCommission_item2087_att1843,1305573,26751,extracted
2020-10-20_Council_item2085_att1875,19021,2573,extracted
2020-10-20_Council_item2097_att1848,298262,8404,extracted
2020-10-20_Council_item2110_att1852,17807,2116,extracted
2020-10-20_Council_item2115_att1867,469549,0,image_only
2020-10-20_Council_item2116_att1864,84842,1131,extracted
2020-10-20_Council_item2127_att1857,463478,3721,extracted
2020-10-20_Council_item2127_att1858,521060,3487,extracted
2020-10-20_Council_item2127_att1859,2058068,20705,extracted
2020-10-20_Council_item2128_att1860,31465,1108,extracted
2020-10-20_Council_item2129_att1862,956333,11962,extracted
2020-10-20_Council_item2130_att1861,599230,8345,extracted
2020-10-20_Council_item2133_att1868,20884,4319,extracted
2020-10-22_PlanningCommission_item2136_att1873,1318249,20534,extracted
2020-10-22_PlanningCommission_item2142_att1874,167787,47669,extracted
2020-11-10_Council_item2137_att1883,2711936,183967,extracted
2020-11-10_Council_item2147_att1879,104408,56504,extracted
2020-11-10_Council_item2147_att1892,80710,45051,extracted
2020-11-10_Council_item2164_att1885,871432,21722,extracted
2020-11-10_Council_item2164_att1888,1609307,135,image_only
2020-11-10_Council_item2164_att1889,286098,4528,extracted
2020-11-10_Council_item2164_att1894,72212,2077,extracted
2020-11-10_Council_item2165_att1886,574027,13918,extracted
2020-11-10_Council_item2165_att1887,601629,28060,extracted
2020-11-10_RDA_clip414_agenda,64235,3635,extracted
2020-11-10_RDA_item2146_att1877,26923,3169,extracted
2020-11-10_RDA_item2167_att1890,2916533,160797,extracted
2020-11-12_PlanningCommission_item2150_att1895,618395,22914,extracted
2020-11-12_PlanningCommission_item2169_att1891,3228338,319582,extracted
2020-11-12_PlanningCommission_item2171_att1893,235399,9534,extracted
2020-11-12_PlanningCommission_item2175_att1900,108565,21622,extracted
2020-11-12_PlanningCommission_item2176_att1899,84170,19431,extracted
2020-11-12_PlanningCommission_item2178_att1901,18496,1445,extracted
2020-11-17_Council_item2179_att1902,219310,14754,extracted
2020-11-17_Council_item2179_att1903,618395,22914,extracted
2020-11-17_Council_item2180_att1904,518549,6291,extracted
2020-11-17_Council_item2181_att1907,235399,9534,extracted
2020-11-17_Council_item2181_att1911,51346,5279,extracted
2020-11-17_Council_item2182_att1909,121783,3775,extracted
2020-11-17_Council_item2190_att1912,1318249,20534,extracted
2020-11-17_Council_item2190_att1915,230126,4742,extracted
2020-11-17_Council_item2190_att1922,348803,5624,extracted
2020-11-17_Council_item2191_att1926,2068857,454100,extracted
2020-11-17_Council_item2192_att1925,126378,8489,extracted
2020-11-17_Council_item2216_att1921,173883,12541,extracted
2020-11-19_PlanningCommission_item2223_att1927,65286,15380,extracted
2020-11-19_PlanningCommission_item2224_att1928,62067,12786,extracted
2020-12-08_Council_item2229_att1948,1766462,7015,extracted
2020-12-08_Council_item2233_att1945,20617,1759,extracted
2020-12-08_Council_item2234_att1946,91224,49008,extracted
2020-12-08_Council_item2234_att1947,173465,108241,extracted
2020-12-08_Council_item2236_att1935,3155579,44532,extracted
2020-12-08_Council_item2247_att1939,1254925,0,image_only
2020-12-08_Council_item2247_att1940,846232,0,image_only
2020-12-10_PlanningCommission_item2244_att1949,100739,24808,extracted
2020-12-10_PlanningCommission_item2245_att1950,53929,13479,extracted
2020-12-10_PlanningCommission_item2248_att1941,175414,3271,extracted
2020-12-10_PlanningCommission_item2248_att1942,3506195,25903,extracted
2020-12-10_PlanningCommission_item2248_att1943,215798,1892,extracted
2020-12-10_PlanningCommission_item2249_att1944,2732914,134462,extracted
2020-12-15_Council_item2252_att1951,137960,7045,extracted
2020-12-15_Council_item2253_att1952,66853,2251,extracted
2020-12-15_Council_item2253_att1953,1035747,39935,extracted
2020-12-15_Council_item2254_att1960,1605973,5545,extracted
2020-12-15_Council_item2254_att1961,415232,0,image_only
2020-12-15_Council_item2255_att1955,474168,2826,extracted
2020-12-15_Council_item2256_att1957,357826,2727,extracted
2020-12-15_Council_item2256_att1958,542177,4629,extracted
2020-12-15_Council_item2257_att1959,1949701,2492,extracted
2020-12-15_Council_item2257_att1962,731614,0,image_only
2020-12-15_Council_item2276_att1978,16592,1772,extracted
2020-12-15_Council_item2277_att1982,16116,1428,extracted
2020-12-15_Council_item2277_att1983,48039,6119,extracted
2020-12-17_PlanningCommission_item2267_att1963,2304605,586803,extracted
2020-12-17_PlanningCommission_item2269_att1973,1515680,11525,extracted
2020-12-17_PlanningCommission_item2270_att1965,1427189,110213,extracted
2020-12-17_PlanningCommission_item2287_att1981,3630703,81487,extracted
2021-01-12_Council_item2315_att1989,17343,1975,extracted
2021-01-12_Council_item2320_att1990,775990,16049,extracted
2021-01-12_Council_item2322_att1993,75401,21878,extracted
2021-01-12_Council_item2322_att1994,109842,61853,extracted
2021-01-14_PlanningCommission_item2316_att1997,194770,22986,extracted
2021-01-14_PlanningCommission_item2317_att2001,533161,30967,extracted
2021-01-14_PlanningCommission_item2323_att1995,1298951,21171,extracted
2021-01-14_PlanningCommission_item2330_att2000,119142,25015,extracted
2021-01-19_Council_item2343_att2017,1162829,48941,extracted
2021-01-19_Council_item2345_att2008,349100,21594,extracted
2021-01-19_Council_item2345_att2009,533161,30967,extracted
2021-01-19_Council_item2346_att2024,1385841,19973,extracted
2021-01-19_Council_item2347_att2020,35943,10257,extracted
2021-01-19_Council_item2349_att2010,38796,2056,extracted
2021-01-19_Council_item2350_att2023,427943,1868,extracted
2021-01-19_Council_item2353_att2022,23361,5240,extracted
2021-01-19_Council_item2354_att2025,538340,26849,extracted
2021-01-28_PlanningCommission_item2357_att2028,316960,33076,extracted
2021-02-02_Council_item2355_att2026,18033,4425,extracted
2021-02-02_Council_item2361_att2032,1298951,21171,extracted
2021-02-02_Council_item2361_att2035,275831,7150,extracted
2021-02-02_Council_item2361_att2036,313369,6916,extracted
2021-02-02_Council_item2363_att2034,316960,33076,extracted
2021-02-02_Council_item2363_att2040,85089,21142,extracted
2021-02-02_Council_item2364_att2038,194770,22986,extracted
2021-02-02_Council_item2364_att2041,37521,10736,extracted
2021-02-02_Council_item2365_att2045,126570,21565,extracted
2021-02-02_Council_item2369_att2043,391068,6072,extracted
2021-02-02_Council_item2377_att2046,162140,56471,extracted
2021-02-02_Council_item2377_att2049,139592,72989,extracted
2021-02-11_PlanningCommission_item2392_att2054,234296,38717,extracted
2021-02-11_PlanningCommission_item2393_att2051,1607348,178123,extracted
2021-02-11_PlanningCommission_item2394_att2053,2920590,163604,extracted
2021-02-11_PlanningCommission_item2395_att2052,247057,54982,extracted
2021-02-16_Council_clip397_agenda,152007,6266,extracted
2021-02-16_Council_item2215_att2065,190180,0,image_only
2021-02-16_Council_item2399_att2055,75990,1980,extracted
2021-02-16_Council_item2401_att2059,253720,39343,extracted
2021-02-16_Council_item2401_att2066,180176,26805,extracted
2021-02-16_Council_item2402_att2061,1860738,17978,extracted
2021-02-16_Council_item2403_att2064,521028,8550,extracted
2021-02-25_PlanningCommission_item2424_att2072,1929616,17838,extracted
2021-02-25_PlanningCommission_item2425_att2073,1262057,333439,extracted
2021-02-25_PlanningCommission_item2429_att2071,80815,20669,extracted
2021-02-27_Council_clip408_agenda,132620,1423,extracted
2021-03-02_Council_item2434_att2078,316960,33076,extracted
2021-03-02_Council_item2434_att2081,173885,21685,extracted
2021-03-02_Council_item2440_att2091,115126,1962,extracted
2021-03-02_Council_item2443_att2082,2596267,0,image_only
2021-03-02_Council_item2443_att2083,1413477,0,image_only
2021-03-02_Council_item2444_att2084,54910,0,image_only
2021-03-16_Council_item2420_att2069,47143,505,extracted
2021-03-16_Council_item2420_att2070,120640,3842,extracted
2021-03-16_Council_item2420_att2102,127893,10288,extracted
2021-03-16_Council_item2420_att2103,96685,11696,extracted
2021-03-16_Council_item3463_att2097,577953,39216,extracted
2021-03-16_Council_item3463_att2098,317220,108383,extracted
2021-03-16_Council_item3466_att2109,150740,8640,extracted
2021-03-16_Council_item3466_att2110,854764,4039,extracted
2021-03-16_Council_item3468_att2093,611194,5641,extracted
2021-03-16_Council_item3472_att2099,75023,1983,extracted
2021-03-16_Council_item3473_att2101,314484,6566,extracted
2021-03-16_Council_item3477_att2111,17545,2619,extracted
2021-03-16_Council_item3478_att2112,640789,51287,extracted
2021-03-16_Council_item3481_att2107,1501028,20442,extracted
2021-03-16_Council_item3482_att2108,262967,2545,extracted
2021-03-16_MBA_clip420_agenda,139937,3431,extracted
2021-03-16_MBA_item3469_att2094,418000,3210,extracted
2021-03-16_MBA_item3480_att2105,992023,4907,extracted
2021-03-16_RDA_clip419_agenda,139838,3455,extracted
2021-03-16_RDA_item3471_att2095,417426,3169,extracted
2021-03-16_RDA_item3479_att2104,1005227,6321,extracted
2021-03-25_PlanningCommission_item3487_att2116,1588975,12127,extracted
2021-03-25_PlanningCommission_item3499_att2118,242443,23577,extracted
2021-04-06_Council_item3486_att2143,351844,0,image_only
2021-04-06_Council_item3495_att2125,95965,2272,extracted
2021-04-06_Council_item3495_att2146,54879,5869,extracted
2021-04-06_Council_item3495_att2147,57660,5958,extracted
2021-04-06_Council_item3495_att2148,95360,2110,extracted
2021-04-06_Council_item3496_att2115,26199,2615,extracted
2021-04-06_Council_item3506_att2119,1588975,12127,extracted
2021-04-06_Council_item3506_att2130,85927,5857,extracted
2021-04-06_Council_item3507_att2122,2831288,76335,extracted
2021-04-06_Council_item3508_att2124,3447968,13786,extracted
2021-04-06_Council_item3508_att2144,132203,0,image_only
2021-04-06_Council_item3511_att2126,23120,1951,extracted
2021-04-06_Council_item3512_att2145,266301,61998,extracted
2021-04-06_Council_item3513_att2129,1421706,0,image_only
2021-04-06_Council_item3513_att2135,230730,10912,extracted
2021-04-06_Council_item3513_att2136,122206,3271,extracted
2021-04-06_Council_item3514_att2155,57034,8010,extracted
2021-04-06_Council_item3514_att2156,258383,5728,extracted
2021-04-08_PlanningCommission_item3537_att2152,1091491,22528,extracted
2021-04-08_PlanningCommission_item3538_att2151,964103,13206,extracted
2021-04-20_Council_item3546_att2157,523181,17162,extracted
2021-04-20_Council_item3546_att2158,176754,10912,extracted
2021-04-20_Council_item3549_att2164,28542,2491,extracted
2021-04-20_Council_item3551_att2174,25736,2548,extracted
2021-04-20_Council_item3557_att2171,26036,1952,extracted
2021-04-20_Council_item3570_att2181,259990,88859,extracted
2021-04-20_Council_item3571_att2172,27512,2130,extracted
2021-04-22_PlanningCommission_item3561_att2168,2170964,25986,extracted
2021-04-22_PlanningCommission_item3562_att2167,933717,12311,extracted
2021-04-22_PlanningCommission_item3563_att2173,3313644,54398,extracted
2021-04-22_PlanningCommission_item3564_att2169,3590014,192718,extracted
2021-04-22_PlanningCommission_item3565_att2177,2751865,25483,extracted
2021-04-22_PlanningCommission_item3566_att2179,525443,60092,extracted
2021-05-04_Council_item3543_att2191,78260,4640,extracted
2021-05-04_Council_item3581_att2183,525443,60092,extracted
2021-05-04_Council_item3581_att2186,335747,46261,extracted
2021-05-04_Council_item3588_att2188,606562,5509,extracted
2021-05-04_Council_item3589_att2204,192451,3234,extracted
2021-05-04_Council_item3611_att2189,964103,13206,extracted
2021-05-04_Council_item3611_att2190,202715,3967,extracted
2021-05-04_Council_item3620_att2195,711632,18452,extracted
2021-05-04_Council_item3622_att2207,94940,8024,extracted
2021-05-04_Council_item3623_att2196,134246,5389,extracted
