candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Chris Killpack,Council,2023,2023-12-21,Post,summary,37011.29,9547.00,,,37011.29,9547.00,True,True,0.00,0.00,3269.58,5,5,raw/202501_12-21-23-Chris-K-Digital-Financial-Disclosure-.pdf,0abdb32d,high,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Chris Killpack,Council,2023,2024-01-10,Annual 2024,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202501_Chris-Killpack.pdf,9c3d9b90,medium,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Chris Killpack,Council,2023,2025-01-10,Annual 2025,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202506_Killpack-2025-financial.pdf,65afb345,medium,,
Chris Killpack,Council,2023,2026-01-10,Annual 2026,summary,,,,,,,,,,,0.00,0,0,raw/202601_Killpack.pdf,fd50bccb,low,vision-transcribed(claude-sonnet-5),
Crystal Muhlestein,Council,2023,2023-08-29,Primary,interim,20749.38,18382.06,,,20749.38,18382.06,True,True,0.00,0.00,10517.38,50,19,raw/202501_8.29.23-Crystal-Muhlstein.pdf,53fe3ecb,medium,unitemized ≤$50 aggregate stated $542.00 (not itemized on form),
Crystal Muhlestein,Council,2023,2023-10-24,General,interim,10077.51,5579.29,,,10077.51,5579.29,True,True,0.00,0.00,0.00,10,8,raw/202501_Crystal-Disclosure.pdf,ba3b145e,medium,vision-transcribed(claude-sonnet-5),
Crystal Muhlestein,Council,2023,2023-11-14,Final,summary,24591.28,20202.95,,,24591.28,20202.95,True,True,0.00,0.00,86.90,18,12,raw/202501_Amended-Muhlestein.pdf,b6647207,medium,unitemized ≤$50 aggregate stated $165.00 (not itemized on form); amendment (no original recovered),
Crystal Muhlestein,Council,2023,2023-12-21,Post,summary,52041.83,56760.61,,,52041.83,56760.61,True,True,0.00,0.00,41.83,2,5,raw/202501_Crystal-Muhlestein-Final-Campaign-Finance-Disclosure.pdf,f8416d6a,medium,,
David Garber,Council,2023,2023-08-29,Primary,interim,3176.35,2842.33,,,3176.35,2842.33,True,True,0.00,0.00,500.00,26,61,raw/202501_8.29.23-David-Garber.pdf,7fa810de,high,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
David Garber,Council,2023,2023-10-05,Final,summary,3176.35,2923.30,,,3176.35,2923.30,True,True,0.00,0.00,500.00,26,64,raw/202501_Campaign-Finances-2023-10-05-David-Edward-Garber-for-Orem-City-Councilor.pdf,50dfc6b9,high,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Greg Duerden,Council,2023,2023-08-29,Primary,interim,1760.00,1649.87,,,1760.00,1649.87,True,True,0.00,0.00,0.00,3,5,raw/202501_8.29.23-Greg-Duerden.pdf,b83d3ed0,high,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Greg Duerden,Council,2023,2023-10-05,Final,summary,3310.00,,,,3310.00,1759.87,True,,0.00,,0.00,7,6,raw/202501_10.5.2023-Greg-Duerden-disclosure.pdf,55d82ef8,low,vision-transcribed(claude-sonnet-5),
Heather Fry,Council,2023,2023-08-29,Primary,interim,,543.60,,,9865.70,532.56,,False,,-11.04,0.00,17,10,raw/202501_8.29.23-Heather-Fry.pdf,35a47498,low,vision-transcribed(claude-sonnet-5); expend!=stated,
Heather Fry,Council,2023,2023-11-14,Final,summary,2395.00,2363.60,,,6504.00,2268.91,False,False,4109.00,-94.69,0.00,18,18,raw/202501_Heather-Fry-Final-disclosure.pdf,f8e83f6e,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated,
Jeff Lambson,Council,2023,2023-08-29,Primary,interim,7848.00,5416.88,,,7848.00,8955.70,True,False,0.00,3538.82,0.00,29,21,raw/202501_8.29.23-Jeff-Lambson.pdf,1de1e06c,low,unitemized ≤$50 aggregate stated $250.00 (not itemized on form); expend!=stated,
Jeff Lambson,Council,2023,2023-10-24,General,interim,2995.00,754.43,,,2995.00,754.43,True,True,0.00,0.00,0.00,9,2,raw/202501_Jeff-Digital-Financial-Disclosure.xlsx.pdf,52397d0f,high,unitemized ≤$50 aggregate stated $70.00 (not itemized on form),
Jeff Lambson,Council,2023,2023-11-14,Final,summary,5007.68,1185.00,,,5007.68,1185.00,True,True,0.00,0.00,0.00,6,3,raw/202501_Updated-Digitial-Expense-Report.xlsx.pdf,b68ae85a,high,amendment (no original recovered),
Jeff Lambson,Council,2023,2023-12-21,Post,summary,28994.31,7451.57,,,28994.31,7451.57,True,True,0.00,0.00,0.00,7,3,raw/202505_Jeff-Lambson-final-disclosure.pdf,48103546,high,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Jeff Lambson,Council,2023,2024-01-10,Annual 2024,summary,0.00,950.00,,,0.00,950.00,True,True,0.00,0.00,0.00,0,5,raw/202501_jeff-digital-expense-Copy.pdf,06bb2ddb,high,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Jeff Lambson,Council,2023,2025-01-10,Annual 2025,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202506_Lambson-2025-financial.pdf,09c7b643,medium,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Jeff Lambson,Council,2023,2026-01-10,Annual 2026,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202601_Lambson.pdf,939fc04b,medium,vision-transcribed(claude-sonnet-5),
Jenn Gale,Council,2023,2023-08-29,Primary,interim,20850.00,16458.23,,,20850.00,16458.23,True,True,0.00,0.00,15000.00,16,14,raw/202505_8.29.23-Jenn-Gale.pdf,0357d27b,high,unitemized ≤$50 aggregate stated $25.00 (not itemized on form),
Jenn Gale,Council,2023,2023-10-24,General,interim,9839.90,4242.29,,,9839.90,4242.29,True,True,0.00,0.00,0.00,11,4,raw/202501_Jenn-Gale-Financial-Disclosure-Oct-24-2023-Update.pdf,74d4793a,high,unitemized ≤$50 aggregate stated $80.00 (not itemized on form),
Jenn Gale,Council,2023,2023-11-14,Final,summary,13211.10,13490.97,,,13211.10,13490.97,True,True,0.00,0.00,0.00,25,7,raw/202501_Nov-14-2023-Financial-Disclosure-Jenn-Gale.pdf,cccbcdef,high,unitemized ≤$50 aggregate stated $440.00 (not itemized on form),
Jenn Gale,Council,2023,2023-12-21,Post,summary,32906.92,5944.50,,,32906.92,5944.50,True,True,0.00,0.00,0.00,4,4,raw/202501_Dec-21-2023-Finaicial-Disclosure-Jenn-Gale.xlsx-Sheet1.pdf,9c09a1eb,high,,
Jenn Gale,Council,2023,2024-01-10,Annual 2024,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202501_Jenn-Gale-scaled-1.jpeg,f2f23e32,medium,vision-transcribed(claude-sonnet-5),
Jenn Gale,Council,2023,2025-01-10,Annual 2025,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202506_Gale-2025.pdf,e8a7f6d8,high,,
Jenn Gale,Council,2023,2026-01-10,Annual 2026,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202601_Gale.pdf,55a6d022,medium,vision-transcribed(claude-sonnet-5),
Matt McKell,Council,2023,2023-08-29,Primary,interim,22380.00,20584.99,,,21580.00,20584.99,False,True,-800.00,0.00,12500.00,20,19,raw/202501_8.29.23-Matt-McKell.pdf,00b69206,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
Matt McKell,Council,2023,2023-10-24,General,interim,26391.24,25489.67,,,26391.24,25489.67,True,True,0.00,0.00,12500.00,24,24,raw/202501_Financial-Disclosures-for-Matt-McKell-through-10-24-2023.pdf,88fc373d,medium,vision-transcribed(claude-sonnet-5),
Matt McKell,Council,2023,2023-11-13,Final,summary,28791.24,27373.77,,,27991.24,26573.77,False,False,-800.00,-800.00,0.00,27,26,raw/202501_Matt-McKell-Campaign-Financial-Disclosure-11-13-2023.pdf,66d2ff5b,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated,
Matt McKell,Council,2023,2023-12-21,Post,summary,60383.82,59547.53,,,63333.82,62497.53,False,False,2950.00,2950.00,13000.00,31,31,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated,
Mike Carpenter,Council,2023,2023-08-29,Primary,interim,865.00,795.67,,,865.00,795.67,True,True,0.00,0.00,0.00,7,6,raw/202501_8.29.23-Mike-Carpenter.pdf,418c2775,high,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Spencer Rands,Council,2023,2023-08-29,Primary,interim,20921.67,16891.81,,,20921.67,16891.81,True,True,0.00,0.00,16621.67,16,23,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,medium,vision-transcribed(claude-sonnet-5),
Spencer Rands,Council,2023,2023-10-24,General,interim,60.00,1816.97,,,60.00,1816.97,True,True,0.00,0.00,60.00,1,7,raw/202501_10.24.2023_Financial-Disclosure_Rands.pdf,c540d974,medium,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Spencer Rands,Council,2023,2023-11-14,Final,summary,3050.00,2087.61,,,3050.00,2087.61,True,True,0.00,0.00,2500.00,6,2,raw/202501_11.14.2023_Financial-Disclosure_Rands.pdf,c4d38f36,medium,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Spencer Rands,Council,2023,2023-12-21,Post,summary,60.00,107.80,,,60.00,107.80,True,True,0.00,0.00,60.00,1,2,raw/202501_Spencrer-Rands-12.21.2023_Financial-Disclosure_Rands-1.pdf,75de03b8,medium,,
Wade Sewell,Council,2023,2023-08-29,Primary,interim,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202505_8.29.23-Wade-Sewell.pdf,e7468393,medium,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Angela Moulton,Council,2025,2025-08-05,Primary Report,interim,15813.28,7108.90,,,15813.28,7108.90,True,True,0.00,0.00,0.00,81,21,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,high,unitemized ≤$50 aggregate stated $1399.30 (not itemized on form),
Angela Moulton,Council,2025,2025-10-07,28 days before Election,interim,4246.20,8733.57,,,4246.20,8733.57,True,True,0.00,0.00,0.00,11,6,raw/202510_Moulton-28-day.pdf,417dc158,high,unitemized ≤$50 aggregate stated $316.80 (not itemized on form),
Angela Moulton,Council,2025,2025-10-28,7 days before Election,interim,1000.00,4620.03,,,1000.00,4620.03,True,True,0.00,0.00,0.00,2,2,raw/202510_Moulton-7-days-1.pdf,8e67d36c,high,,
Angela Moulton,Council,2025,2025-11-25,Final Report,summary,222.22,235.00,,,222.00,235.00,False,True,-0.22,0.00,0.00,1,2,raw/202512_Moulton-Final.pdf,0aececa7,low,contrib!=stated,
Archie Williams,Council,2025,2025-08-05,Primary Report,interim,0.00,75.00,,,0.00,75.00,True,True,0.00,0.00,0.00,0,1,raw/202508_Archie-Williams-Primary-Declaration.pdf,16b28bf7,medium,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Archie Williams,Council,2025,2025-11-25,Final Report,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202509_Archie-Williams-final-disclosure.pdf,4d43f070,medium,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Crystal Muhlestein,Council,2025,2025-08-05,Primary Report,interim,8424.00,3912.52,,,8424.00,3912.52,True,True,0.00,0.00,850.00,18,18,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,high,unitemized ≤$50 aggregate stated $25.00 (not itemized on form),
Crystal Muhlestein,Council,2025,2025-10-07,28 days before Election,interim,6425.00,1473.14,,,6425.00,1473.14,True,True,0.00,0.00,225.00,10,7,raw/202510_Muhlestein-28-days.pdf,14235bc0,high,unitemized ≤$50 aggregate stated $50.00 (not itemized on form),
Crystal Muhlestein,Council,2025,2025-10-28,7 days before Election,interim,0.00,3563.99,,,0.00,2.00,True,False,0.00,-3561.99,0.00,0,2,raw/202510_Muhlestein-7-days.pdf,0abe8f82,low,expend!=stated,
Crystal Muhlestein,Council,2025,2025-11-25,Final Report,summary,13588.33,4469.68,,,13588.33,4469.68,True,True,0.00,0.00,36.00,6,7,raw/202512_Muhlestein-updated-Final.pdf,acb1daf5,high,amendment (no original recovered),
Dave Young,Mayor,2025,2025-10-07,28 days before Election,interim,90346.06,71507.14,,,90346.06,71507.14,True,True,0.00,0.00,26062.80,17,18,raw/202510_Young-28-days.pdf,cd359068,medium,vision-transcribed(claude-sonnet-5),
Dave Young,Mayor,2025,2025-10-28,7 days before Election,interim,43768.92,60702.56,,,43768.92,60702.56,True,True,0.00,0.00,28469.52,4,6,raw/202510_Young-7-day.pdf,c6ba3e40,medium,vision-transcribed(claude-sonnet-5),
Dave Young,Mayor,2025,2025-11-25,Final Report,summary,51893.48,22942.37,,,51893.48,22942.37,True,True,0.00,0.00,0.00,6,12,raw/202512_Young-Final-1.pdf,4d427ece,medium,vision-transcribed(claude-sonnet-5),
David M. Spencer,Council,2025,2025-08-05,Primary Report,interim,9100.00,7101.16,,,9100.00,7101.16,True,True,0.00,0.00,2000.00,16,29,raw/202508_David-Spencer-primary.pdf,5eedec7b,medium,,
David M. Spencer,Council,2025,2025-10-07,28 days before Election,interim,6150.00,3225.10,,,6150.00,3225.10,True,True,0.00,0.00,2000.00,13,4,raw/202510_Spencer-28-days-1.pdf,9d432b8e,medium,vision-transcribed(claude-sonnet-5),
David M. Spencer,Council,2025,2025-10-28,7 days before Election,interim,5920.00,8943.33,,,5920.00,8943.33,True,True,0.00,0.00,5200.00,6,6,raw/202510_Spencer-7-day.pdf,6aaf354b,medium,vision-transcribed(claude-sonnet-5),
David M. Spencer,Council,2025,2025-11-25,Final Report,summary,18612.10,5609.87,,,18612.10,5609.87,True,True,0.00,0.00,0.00,5,4,raw/202512_Spencer-Final.pdf,41402f26,medium,vision-transcribed(claude-sonnet-5),
Doyle Mortimer,Council,2025,2025-08-05,Primary Report,interim,20822.50,11054.49,,,5660.10,11054.49,False,True,-15162.40,0.00,0.00,20,15,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,low,unitemized ≤$50 aggregate stated $318.10 (not itemized on form); contrib!=stated; amendment (no original recovered),
Doyle Mortimer,Council,2025,2025-10-07,28 days before Election,interim,2970.50,3621.73,,,2970.50,3621.73,True,True,0.00,0.00,0.00,19,10,raw/202510_Mortimer-28-days.pdf,b77458d7,high,unitemized ≤$50 aggregate stated $93.70 (not itemized on form); reconciles cash-only (cover total excludes in-kind),
Doyle Mortimer,Council,2025,2025-10-28,7 days before Election,interim,1314.70,6403.50,,,1314.70,6403.50,True,True,0.00,0.00,0.00,10,5,raw/202510_Moritimer-7-days.pdf,edd93ca4,high,reconciles cash-only (cover total excludes in-kind),
Doyle Mortimer,Council,2025,2025-11-25,Final Report,summary,245.92,1287.78,,,245.92,1287.78,True,True,0.00,0.00,0.00,4,4,raw/202512_Mortimer-Final.pdf,1ba727d1,high,unitemized ≤$50 aggregate stated $23.70 (not itemized on form); reconciles cash-only (cover total excludes in-kind),
Karen McCandless,Mayor,2025,2025-10-07,28 days before Election,interim,37694.92,32894.92,,,37694.92,32894.92,True,True,0.00,0.00,11383.61,113,43,raw/202510_McCandless-28-days.pdf,05388897,medium,vision-transcribed(claude-sonnet-5),
Karen McCandless,Mayor,2025,2025-10-28,7 days before Election,interim,27439.15,19439.32,,,27439.15,19439.32,True,True,0.00,0.00,11658.70,19,9,raw/202510_McCandless-7-days.pdf,b164c56a,medium,vision-transcribed(claude-sonnet-5),
Karen McCandless,Mayor,2025,2025-11-25,Final Report,summary,15082.08,15032.08,,,15082.08,15032.08,True,True,0.00,0.00,14509.81,5,8,raw/202512_McCancdless-Final.pdf,e873aa17,medium,vision-transcribed(claude-sonnet-5),
LaNae Millett,Council,2025,2025-01-10,Annual 2025,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202506_Millett-2025.pdf,7e9db1b1,medium,,
LaNae Millett,Council,2025,2025-08-05,Primary Report,interim,9901.37,4069.10,,,9901.37,4069.10,True,True,0.00,0.00,1326.37,24,21,raw/202508_LaNae-Millett-primary.pdf,28d3267f,medium,vision-transcribed(claude-sonnet-5),
LaNae Millett,Council,2025,2025-10-07,28 days before Election,interim,4554.47,3212.51,,,4554.47,3212.51,True,True,0.00,0.00,704.47,14,10,raw/202510_Millett-28-days.pdf,f942b91c,high,,
LaNae Millett,Council,2025,2025-10-28,7 days before Election,interim,1420.00,4945.50,,,1420.00,4945.50,True,True,0.00,0.00,0.00,8,5,raw/202510_Millett-7-days.pdf,eecabda9,medium,vision-transcribed(claude-sonnet-5),
LaNae Millett,Council,2025,2025-11-25,Final Report,summary,18612.10,7070.43,,,18612.10,7070.43,True,True,0.00,0.00,0.00,6,10,raw/202512_Millett-Final.pdf,e1d898a7,medium,vision-transcribed(claude-sonnet-5),
LaNae Millett,Council,2025,2026-01-10,Annual 2026,summary,,,,,,,,,,,0.00,0,0,raw/202601_Millett.pdf,b4e4bb6b,low,vision-transcribed(claude-sonnet-5),
Quinn Mecham,Council,2025,2025-08-05,Primary Report,interim,22624.37,8809.93,,,22624.37,8809.93,True,True,0.00,0.00,9898.00,39,14,raw/202508_Quinn-Mecham-primary.pdf,dd8a968d,high,unitemized ≤$50 aggregate stated $420.00 (not itemized on form),
Quinn Mecham,Council,2025,2025-10-07,28 days before Election,interim,5075.00,9012.83,,,5075.00,9012.83,True,True,0.00,0.00,0.00,14,7,raw/202510_Mecham-28-days.pdf,e64b47bb,high,unitemized ≤$50 aggregate stated $125.00 (not itemized on form),
Quinn Mecham,Council,2025,2025-10-28,7 days before Election,interim,8775.00,7088.48,,,8775.00,7088.48,True,True,0.00,0.00,4000.00,11,5,raw/202510_Mecham-7-days.pdf,cf3a0553,high,,
Quinn Mecham,Council,2025,2025-11-25,Final Report,summary,2413.90,750.00,,,2413.90,750.00,True,True,0.00,0.00,0.00,3,1,raw/202512_Mecham-Final.pdf,5cfa05a4,high,,
Steven White,Council,2025,2025-08-05,Primary Report,interim,976.68,936.68,,,976.68,936.68,True,True,0.00,0.00,936.68,2,6,raw/202508_Steven-White-Primary.pdf,88be4daa,medium,unitemized ≤$50 aggregate stated $40.00 (not itemized on form),
Steven White,Council,2025,2025-11-25,Final Report,summary,1005.84,965.84,,,1005.84,965.84,True,True,0.00,0.00,965.84,2,8,raw/202509_White-Final-Campaign-Finance-Report-1.pdf,0c4c48e3,high,,
Tommy Williams,Council,2025,2025-08-05,Primary Report,interim,0.00,75.00,,,0.00,75.00,True,True,0.00,0.00,0.00,0,1,raw/202508_Tommy-Williams-Primary-scaled.jpg,eab16380,medium,vision-transcribed(claude-sonnet-5),
Tommy Williams,Council,2025,2025-11-25,Final Report,summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202509_Tommy-Williams-final-disclosure.pdf,a1fb5009,medium,,
Truman Van Cott,Council,2025,2025-08-05,Primary Report,interim,3092.76,2770.22,,,3092.76,2770.22,True,True,0.00,0.00,192.76,44,27,raw/202508_Truman-Van-Cott-Primary.pdf,b096b976,medium,vision-transcribed(claude-sonnet-5),
Truman Van Cott,Council,2025,2025-08-20,Post Primary Report,summary,317.46,325.00,,,317.46,325.00,True,True,0.00,0.00,317.46,1,2,raw/202508_Van-Cott-Primary-Final.pdf,c7ab0b54,medium,vision-transcribed(claude-sonnet-5),
Truman Van Cott,Council,2025,2025-10-07,28 days before Election,interim,1000.00,633.75,,,1000.00,633.75,True,True,0.00,0.00,0.00,2,4,raw/202510_Van-Cott-28-days-1.pdf,48c920da,high,,
Truman Van Cott,Council,2025,2025-10-28,7 days before Election,interim,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202510_Van-Cott-7-day-1.pdf,79164be6,high,,
Truman Van Cott,Council,2025,2025-11-25,Final Report,summary,0.00,366.25,,,0.00,366.25,True,True,0.00,0.00,0.00,0,1,raw/202512_Van-Cott-Final.pdf,73475b17,high,,
