date,candidate,office,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,source,date_precision,is_incremental,matched_election_candidate,join_confidence,sha256,notes
2016-06-01,Leon Kelly Peterson,Metro Township Council Seat 2,2016,interim,Pre-primary interim (June),2016 Leon Kelly Peterson (Metro Township Council Seat 2) — campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/leon-kelly-peterson-magna-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201606_leon-kelly-peterson-magna-2_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,a0d10d08c6529b11a72f3f87cafb84ce178b2ccfd61730a0c3f940d200ea5cae,2016 D2 primary-field candidate.
2016-06-01,Mark E. Elieson,Metro Township Council Seat 2,2016,interim,Pre-primary interim (June),2016 Mark E. Elieson (Metro Township Council Seat 2) — campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/mark-elieson--magna-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201606_mark-elieson--magna-2_redacted.pdf,slco_clerk_static,county_folder_ym,,MARK E ELIESON,high,13c65c322c3fcfa020a28f0ab642c388c124974ce7187ab665d1b9cac35fda23,2016 D2 runner-up.
2016-06-01,Paul A. Kunz,Metro Township Council Seat 2,2016,interim,Pre-primary interim (June),2016 Paul A. Kunz (Metro Township Council Seat 2) — campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/paul-kunz-magna-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201606_paul-kunz-magna-2_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,58d7ce25a8c49db4e76cbefa6b7f01466266f28fbae6eadbcd864723481eb40b,2016 D2 primary-field candidate.
2016-06-01,Renee M. Anderson,Metro Township Council Seat 3,2016,interim,Pre-primary interim (June),2016 Renee M. Anderson (Metro Township Council Seat 3) — campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/renee-m.-anderson-magna-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201606_renee-m.-anderson-magna-3_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,6ecbf7caf77862b6388aabdf8df9fd4b534c1e501130705b4f4ddfbb7af40ba5,2016 D3 primary-field candidate.
2016-06-01,Steve Prokopis,Metro Township Council Seat 1,2016,interim,Pre-primary interim (June),2016 Steve Prokopis (Metro Township Council Seat 1) — campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/steve-prokopis-magna-1_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201606_steve-prokopis-magna-1_redacted.pdf,slco_clerk_static,county_folder_ym,,STEVE PROKOPIS,high,0d2bd9a606ca05c92d313c7c76dba77b338a0382a03534aab32b238268110a3d,2016 D1 winner (later D1 2019 winner; current D1).
2016-06-01,Stuart Lawrence,Metro Township Council Seat 3,2016,interim,Pre-primary interim (June),2016 Stuart Lawrence (Metro Township Council Seat 3) — campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/stuart-lawrence-magna-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201606_stuart-lawrence-magna-3_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,79efc20e80bd36b6995f10c43821505a46b945a80b9cad96b72fe39504daa1c9,2016 D3 primary-field candidate.
2016-06-01,Toni Sears,Metro Township Council Seat 1,2016,interim,Pre-primary interim (June),2016 Toni Sears (Metro Township Council Seat 1) — campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/toni-sears---magna-1_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201606_toni-sears---magna-1_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,aa9eb66ab6ce20db069b728d522ed89ef81b92f18ff1764f804b88aea80fa2f1,2016 D1 primary-field candidate (not general winner/runner).
2016-06-01,Trish Hull,Metro Township Council Seat 4,2016,interim,Pre-primary interim (June),2016 Trish Hull (Metro Township Council Seat 4) — campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/trish-hull---magna-4_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201606_trish-hull---magna-4_redacted.pdf,slco_clerk_static,county_folder_ym,,TRISH HULL,high,67336eeab9f1aa49b5bc137a3b06a028fafe48719a686e5a602a0135dd703b25,2016 D4 winner (D4 2017/2021 winner; 2025 D4 runner-up).
2016-06-01,Troy Larsen,Metro Township Council Seat 2,2016,interim,Pre-primary interim (June),2016 Troy Larsen (Metro Township Council Seat 2) — campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/troy-larsen-magna-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201606_troy-larsen-magna-2_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,f476965ec62a2dd5eececef0331c6d2962d5ec52d6e03c8b67bc6c9f3c53b8d1,2016 D2 primary-field candidate.
2016-07-01,Christopher Aaron Weight,Metro Township Council Seat 4,2016,interim,Pre-primary interim (July),2016 Christopher Aaron Weight (Metro Township Council Seat 4) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/christopher-weight-magna-4_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_christopher-weight-magna-4_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,5f39f38cc26abe1e067bf0eec5f477592abbf41c9f860ab26285b2dade3ea358,2016 D4 primary-field candidate.
2016-07-01,Dan Johnson,Metro Township Council Seat 1,2016,interim,Pre-primary interim (July),2016 Dan Johnson (Metro Township Council Seat 1) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/dan-johnson-magna-1_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_dan-johnson-magna-1_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,9ff7a82a9ff4fd57718aa68810adac059f0e251027d80ecfdec081ddf21dd4e6,2016 D1 primary-field candidate.
2016-07-01,Daniel R. Cripps,Metro Township Council Seat 4,2016,interim,Pre-primary interim (July),2016 Daniel R. Cripps (Metro Township Council Seat 4) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/daniel-cripps-magna-4_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_daniel-cripps-magna-4_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,bbad9e7d70cabf9623bcd2ed778761985cbf2aea4f5f482708b0ec6d9aeac713,2016 D4 primary-field candidate.
2016-07-01,Dustin Chad White,Metro Township Council Seat 2,2016,interim,Pre-primary interim (July),2016 Dustin Chad White (Metro Township Council Seat 2) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/dustin-white-magna-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_dustin-white-magna-2_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,e24073ad34b416c57ba04f6470f4726069c287e21cb31ef5df51d1ebd29ffe5d,2016 D2 primary-field candidate.
2016-07-01,LaDell Bishop,Metro Township Council Seat 4,2016,interim,Pre-primary interim (July),2016 LaDell Bishop (Metro Township Council Seat 4) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/ladell-bishop-magna-4_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_ladell-bishop-magna-4_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,5982c9c5df7a9a1ab867748958ee312380406be8d31d2be888d5b1beb29c93b0,2016 D4 primary-field candidate.
2016-07-01,Leon Kelly Peterson,Metro Township Council Seat 2,2016,interim,Pre-primary interim (July),2016 Leon Kelly Peterson (Metro Township Council Seat 2) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/kelly-peterson-magna-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_kelly-peterson-magna-2_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,8315dbce5e063ff26e8da7da52dd68579998acb9bf962c299935531b490cd233,"2016 D2 primary-field candidate (Nov-folder link, July label)."
2016-07-01,Paul A. Kunz,Metro Township Council Seat 2,2016,interim,Pre-primary interim (July),2016 Paul A. Kunz (Metro Township Council Seat 2) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/paul-kunz-magna-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_paul-kunz-magna-2_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,bcbf8a4cff2d63daaa407a27006f15c90fdcc1a1f9eb8ecd932dfaf4e580a126,2016 D2 primary-field candidate.
2016-07-01,Renee M. Anderson,Metro Township Council Seat 3,2016,interim,Pre-primary interim (July),2016 Renee M. Anderson (Metro Township Council Seat 3) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/renee-anderson-magna-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_renee-anderson-magna-3_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,6e6d95ab3126b98f306d74f181838d6a1971a42a2ede4aff26a3b450b7d4690f,2016 D3 primary-field candidate.
2016-07-01,Stuart Lawrence,Metro Township Council Seat 3,2016,interim,Pre-primary interim (July),2016 Stuart Lawrence (Metro Township Council Seat 3) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/stuart-lawrence---magna-3-redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_stuart-lawrence---magna-3-redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,384dd086a13f87d5e8447753c16e8866ec9389fc4528ddcd083de8627a681f1e,2016 D3 primary-field candidate.
2016-07-01,Toni Sears,Metro Township Council Seat 1,2016,interim,Pre-primary interim (July),2016 Toni Sears (Metro Township Council Seat 1) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/toni-sears-magna-1-redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_toni-sears-magna-1-redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,8b7275efeb4b2f0526dd4a972aa3cd013388c2f3285184749f58edaeff807ddb,2016 D1 primary-field candidate.
2016-07-01,Troy Larsen,Metro Township Council Seat 2,2016,interim,Pre-primary interim (July),2016 Troy Larsen (Metro Township Council Seat 2) — campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/troy-larsen-magna-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201607_troy-larsen-magna-2_redacted.pdf,slco_clerk_static,county_folder_ym,,,medium,6b0a7bba0a5ea7959cac8509ad00038599f9dec3efa3a5d0af1733b59b2cff2d,2016 D2 primary-field candidate.
2016-11-01,Bennion Gardner,Metro Township Council Seat 3,2016,interim,General-election report (November),2016 Bennion Gardner (Metro Township Council Seat 3) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/bennion-gardner-magna-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201611_bennion-gardner-magna-3_redacted.pdf,slco_clerk_static,county_folder_ym,,BENNION GARDNER,high,4ce0af87135cdf664dd30c2a41977158a80a909beba898ae3fbd1083d933511b,2016 D3 runner-up.
2016-11-01,Brint D. Peel,Metro Township Council Seat 2,2016,interim,General-election report (November),2016 Brint D. Peel (Metro Township Council Seat 2) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/brint-peel-magna-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201611_brint-peel-magna-2_redacted.pdf,slco_clerk_static,county_folder_ym,,BRINT D. PEEL,high,81f346da73b2e42cecb4f67823682f429e7f597947f6138ed497dea15e85f19b,2016 D2 winner.
2016-11-01,Eric Ferguson,Metro Township Council Seat 5,2016,interim,General-election report (November),2016 Eric Ferguson (Metro Township Council Seat 5) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/eric-ferguson-magna5_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201611_eric-ferguson-magna5_redacted.pdf,slco_clerk_static,county_folder_ym,,ERIC FERGUSON,high,ff2828d60689691940233236db995f496d3bb0518bf5ff82a9b0377c2da893cb,2016 D5 winner.
2016-11-01,Georgia York,Metro Township Council Seat 1,2016,interim,General-election report (November),2016 Georgia York (Metro Township Council Seat 1) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/georgia-york---magna_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201611_georgia-york---magna_redacted.pdf,slco_clerk_static,county_folder_ym,,GEORGIA YORK,high,ba369b305b93f186fa4a0400421a6e5408459beaec2f0c4736f3172be51b37d7,2016 D1 runner-up.
2016-11-01,John Sudbury,Metro Township Council Seat 4,2016,interim,General-election report (November),2016 John Sudbury (Metro Township Council Seat 4) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/john-sudbury-magna-4_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201611_john-sudbury-magna-4_redacted.pdf,slco_clerk_static,county_folder_ym,,JOHN SUDBURY,high,ff9a896057f7f01cf28ad7d8f517811b7836530089d0d6822676bb9e41afadf9,2016 D4 runner-up.
2016-11-01,Mark E. Elieson,Metro Township Council Seat 2,2016,interim,General-election report (November),2016 Mark E. Elieson (Metro Township Council Seat 2) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/mark-elieson---magna_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201611_mark-elieson---magna_redacted.pdf,slco_clerk_static,county_folder_ym,,MARK E ELIESON,high,8df5ed2d15881f215be9f061ef51400da0850124030109917f77ab7d8af3b68a,2016 D2 runner-up.
2016-11-01,Steve Prokopis,Metro Township Council Seat 1,2016,interim,General-election report (November),2016 Steve Prokopis (Metro Township Council Seat 1) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/steve-prokopis-magna-1_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201611_steve-prokopis-magna-1_redacted.pdf,slco_clerk_static,county_folder_ym,,STEVE PROKOPIS,high,006d25b08e0a08be2dd86556cdb97584ec2bb5184a7a865624deb203b77daf01,2016 D1 winner.
2016-11-01,Trish Hull,Metro Township Council Seat 4,2016,interim,General-election report (November),2016 Trish Hull (Metro Township Council Seat 4) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/trish-hull-magna-4_redacted.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201611_trish-hull-magna-4_redacted.pdf,slco_clerk_static,county_folder_ym,,TRISH HULL,high,8357c502e0f19bc55a225b415d0de59c98ce8c7114393f59ef18e4e9a94ffd63,2016 D4 winner.
2017-11-01,Brint D. Peel,Metro Township Council Seat 2,2017,interim,General-election report (November),2017 Brint D. Peel (Metro Township Council Seat 2) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/brint-peel---magna.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201711_brint-peel---magna.pdf,slco_clerk_static,county_month_label_year_ocr,,BRINT D. PEEL,high,d43d7a4c61c4a2b72b2bb01fc2dcd9d96b32e260678b5839fc847808476b65ad,2017 D2 winner (uncontested). Year OCR-verified '2017 Financial Disclosure'.
2017-11-01,Trish Hull,Metro Township Council Seat 4,2017,interim,General-election report (November),2017 Trish Hull (Metro Township Council Seat 4) — campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/trish-hull---magna.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201711_trish-hull---magna.pdf,slco_clerk_static,county_month_label_year_ocr,,TRISH HULL,high,57efeaf53a4101a75f44012c9bcaea8717a80f9ce0b75f3af6f5a83f14707e55,2017 D4 winner (uncontested). Year OCR-verified '2017 Financial Disclosure'.
2019-10-01,Audrey Pierce,Metro Township Council District 5,2019,interim,Report prior to general election (October),2019 Audrey Pierce (Metro Township Council District 5) — campaign-finance disclosure (Report prior to general election (October)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/audrey-pierce---magna5.pdf,2026-07-13,text,none (raw acquisition; text/OCR/vision deferred),raw/201910_audrey-pierce---magna5.pdf,slco_clerk_static,county_month_label_year_ocr,,AUDREY PIERCE,high,cc0181a76b645378d48d41eaccaf0442159e8335e7a20418c5a6cf084f4f44bb,2019 D5 winner (uncontested; current D5). Born-digital text layer (form template).
2019-10-01,Dan W. Peay,Metro Township Council District 3,2019,interim,Report prior to general election (October),2019 Dan W. Peay (Metro Township Council District 3) — campaign-finance disclosure (Report prior to general election (October)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/dan-peay---magna.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201910_dan-peay---magna.pdf,slco_clerk_static,county_month_label_year_ocr,,DAN W. PEAY,high,c2ce3132b0955333b440ebda736b6b4676aa39cd24fb6919b0945cf3cc6ee95a,2019 D3 winner (uncontested). Year OCR-verified.
2019-10-01,Steve Prokopis,Metro Township Council District 1,2019,interim,Report prior to general election (October),2019 Steve Prokopis (Metro Township Council District 1) — campaign-finance disclosure (Report prior to general election (October)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/steve-prokopis---magna.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201910_steve-prokopis---magna.pdf,slco_clerk_static,county_month_label_year_ocr,,STEVE PROKOPIS,high,66da7f0554221fb3c97a988b068bbdca4b9d1e2de9ec1ac7129bb8ed3ab883b2,2019 D1 winner (uncontested). Year OCR-verified.
2019-12-01,Dan W. Peay,Metro Township Council District 3,2019,summary,Year-end summary (December),2019 Dan W. Peay (Metro Township Council District 3) — campaign-finance disclosure (Year-end summary (December)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/dan-peay---magna-1.pdf,2026-07-13,scanned,none (raw acquisition; text/OCR/vision deferred),raw/201912_dan-peay---magna-1.pdf,slco_clerk_static,county_month_label_year_ocr,,DAN W. PEAY,high,8f9a5ec21aaffdafd2495cbf9fc497fc0bbb1645e76bcbd17a0ebd77fb377787,2019 D3 year-end summary. Year OCR-verified.
