candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Stuart Lawrence,Metro Township Council Seat 3,2016,2016-06-01,Pre-primary interim (June),interim,,,,,,,,,,,0.00,0,0,raw/201606_stuart-lawrence-magna-3_redacted.pdf,0541098e,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Toni Sears,Metro Township Council Seat 1,2016,2016-06-01,Pre-primary interim (June),interim,,,,,,,,,,,0.00,0,0,raw/201606_toni-sears---magna-1_redacted.pdf,a089bb8c,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Trish Hull,Metro Township Council Seat 4,2016,2016-06-01,Pre-primary interim (June),interim,,,,,,,,,,,0.00,0,0,raw/201606_trish-hull---magna-4_redacted.pdf,4f198105,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Troy Larsen,Metro Township Council Seat 2,2016,2016-06-01,Pre-primary interim (June),interim,,,,,,,,,,,0.00,0,0,raw/201606_troy-larsen-magna-2_redacted.pdf,6e6677f0,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Christopher Aaron Weight,Metro Township Council Seat 4,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_christopher-weight-magna-4_redacted.pdf,5cb61d63,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Dan Johnson,Metro Township Council Seat 1,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_dan-johnson-magna-1_redacted.pdf,e83e72f6,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Daniel R. Cripps,Metro Township Council Seat 4,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_daniel-cripps-magna-4_redacted.pdf,977ee9e3,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Dustin Chad White,Metro Township Council Seat 2,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_dustin-white-magna-2_redacted.pdf,ce811c3b,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
LaDell Bishop,Metro Township Council Seat 4,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_ladell-bishop-magna-4_redacted.pdf,ab2082b7,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Leon Kelly Peterson,Metro Township Council Seat 2,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_kelly-peterson-magna-2_redacted.pdf,00a28d66,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Paul A. Kunz,Metro Township Council Seat 2,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_paul-kunz-magna-2_redacted.pdf,01dd2332,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Renee M. Anderson,Metro Township Council Seat 3,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_renee-anderson-magna-3_redacted.pdf,9d699af4,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Stuart Lawrence,Metro Township Council Seat 3,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_stuart-lawrence---magna-3-redacted.pdf,42f1c38c,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Toni Sears,Metro Township Council Seat 1,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_toni-sears-magna-1-redacted.pdf,0bc75382,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Troy Larsen,Metro Township Council Seat 2,2016,2016-07-01,Pre-primary interim (July),interim,,,,,,,,,,,0.00,0,0,raw/201607_troy-larsen-magna-2_redacted.pdf,135dd34d,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Bennion Gardner,Metro Township Council Seat 3,2016,2016-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201611_bennion-gardner-magna-3_redacted.pdf,01724d97,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Brint D. Peel,Metro Township Council Seat 2,2016,2016-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201611_brint-peel-magna-2_redacted.pdf,b0566ba5,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Eric Ferguson,Metro Township Council Seat 5,2016,2016-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201611_eric-ferguson-magna5_redacted.pdf,7d60909b,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Georgia York,Metro Township Council Seat 1,2016,2016-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201611_georgia-york---magna_redacted.pdf,799b6921,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
John Sudbury,Metro Township Council Seat 4,2016,2016-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201611_john-sudbury-magna-4_redacted.pdf,65ab0152,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Mark E. Elieson,Metro Township Council Seat 2,2016,2016-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201611_mark-elieson---magna_redacted.pdf,4daca3d0,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Steve Prokopis,Metro Township Council Seat 1,2016,2016-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201611_steve-prokopis-magna-1_redacted.pdf,f423afb9,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Trish Hull,Metro Township Council Seat 4,2016,2016-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201611_trish-hull-magna-4_redacted.pdf,021cb762,low,"not transcribed (2016 founding-cycle township scan, below the 2017 data floor; not cached in the 2026-07-17 vision tranche — inventory-only)",
Brint D. Peel,Metro Township Council Seat 2,2017,2017-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201711_brint-peel---magna.pdf,946be4d8,low,not transcribed (2017/2019 township scan; deliberately not cached in the 2026-07-17 vision tranche — inventory-only),
Trish Hull,Metro Township Council Seat 4,2017,2017-11-01,General-election report (November),interim,,,,,,,,,,,0.00,0,0,raw/201711_trish-hull---magna.pdf,a56a3629,low,not transcribed (2017/2019 township scan; deliberately not cached in the 2026-07-17 vision tranche — inventory-only),
Audrey Pierce,Metro Township Council District 5,2019,2019-10-01,Report prior to general election (October),interim,,,,,,,,,,,0.00,0,0,raw/201910_audrey-pierce---magna5.pdf,e3f35e5d,low,"not transcribed (born-digital TEMPLATE text layer only — pdftotext yields handwriting-glyph junk, not machine-readable figures; real money present — vision deferred 2026-07-18 follow-up, see AVAILABILITY.md)",
Dan W. Peay,Metro Township Council District 3,2019,2019-10-01,Report prior to general election (October),interim,,,,,,,,,,,0.00,0,0,raw/201910_dan-peay---magna.pdf,ff249b20,low,not transcribed (2017/2019 township scan; deliberately not cached in the 2026-07-17 vision tranche — inventory-only),
Steve Prokopis,Metro Township Council District 1,2019,2019-10-01,Report prior to general election (October),interim,,,,,,,,,,,0.00,0,0,raw/201910_steve-prokopis---magna.pdf,d4b63ac7,low,not transcribed (2017/2019 township scan; deliberately not cached in the 2026-07-17 vision tranche — inventory-only),
Dan W. Peay,Metro Township Council District 3,2019,2019-12-01,Year-end summary (December),summary,,,,,,,,,,,0.00,0,0,raw/201912_dan-peay---magna-1.pdf,b67efbb7,low,not transcribed (2017/2019 township scan; deliberately not cached in the 2026-07-17 vision tranche — inventory-only),
Eric Barney,Metro Township Council District 2,2021,2021-11-01,General-election report (November),interim,370.11,370.11,0.00,0.00,,,,,,,0.00,0,0,raw/202111_eric-barney-magna-2.pdf,c1cca7f3,low,vision-transcribed(read-tool); totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Paris Ramos,Metro Township Council District 2,2021,2021-11-01,General-election report (November),interim,0.00,,0.00,0.00,0.00,,True,,0.00,,0.00,0,0,raw/202111_paris-ramos-magna-2.pdf,213ee8e8,low,"vision-transcribed(read-tool); total_expenditures printed a threshold phrase ('Less than $1,000.00'), not a dollar total — recorded as unknown",
Trish Hull,Metro Township Council District 4,2021,2021-11-01,General-election report (November),interim,150.00,50.00,153.66,253.66,,,,,,,0.00,0,0,raw/202111_trish-hull--magna-4.pdf,531bbe3f,low,vision-transcribed(read-tool); totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Brint D. Peel,Metro Township Council District 2,2021,2021-12-01,Year-end summary (December),summary,1500.00,1332.09,331.91,331.91,,,,,,,0.00,0,0,raw/202112_brint-peel-magna.pdf,6288a0d3,low,vision-transcribed(read-tool); totals-only(no itemization); totals-only(no itemization),
Eric Barney,Metro Township Council District 2,2021,2021-12-01,Year-end summary (December),summary,370.11,370.11,0.00,0.00,,,,,,,0.00,0,0,raw/202112_eric-barney-magna.pdf,263fc05c,low,vision-transcribed(read-tool); totals-only(no itemization); totals-only(no itemization),
Trish Hull,Metro Township Council District 4,2021,2021-12-01,Year-end summary (December),summary,150.00,50.00,253.66,253.66,,,,,,,0.00,0,0,raw/202112_trish-hull-magna.pdf,9db9584e,low,vision-transcribed(read-tool); totals-only(no itemization); totals-only(no itemization),
Alexander J. Adriano,City Mayor,2025,2025-08-01,Primary-election disclosure (August),interim,1407.60,1407.60,0.00,-0.00,1407.60,1407.60,True,True,0.00,0.00,1407.60,1,9,raw/202508_adriano_magna-mayor_primary_v567.pdf,7fd12fe8,medium,vision-transcribed(read-tool),
Cisco Rodriguez,City Council District 2,2025,2025-08-01,Primary-election disclosure (August),interim,50.00,36.98,0.00,13.02,50.00,36.98,True,True,0.00,0.00,50.00,1,2,raw/202508_rodriguez_magna-d2_primary_v569.pdf,0ed57e24,medium,vision-transcribed(read-tool),
Eric Gordon Barney,City Council District 2,2025,2025-08-01,Primary-election disclosure (August),interim,,,,,,,,,,,0.00,0,0,raw/202508_barney_magna-d2_primary_v570.pdf,3badc967,low,"not transcribed (born-digital TEMPLATE text layer only — pdftotext yields handwriting-glyph junk, not machine-readable figures; real money present — vision deferred 2026-07-18 follow-up, see AVAILABILITY.md); superseded (cumulative snapshot; cycle total = latest report)",
Maxwell White,City Mayor,2025,2025-08-01,Primary-election disclosure (August),interim,20.00,0.00,0.00,20.00,20.00,0.00,True,True,0.00,0.00,470.00,8,0,raw/202508_white_magna-mayor_primary_v571.pdf,8f3ed514,high,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Megan L. Olsen,City Council District 2,2025,2025-08-01,Primary-election disclosure (August),interim,1330.42,1330.42,0.00,0.00,1328.42,1328.42,False,False,-2.00,-2.00,1328.42,10,9,raw/202508_olsen_magna-d2_primary_v572.pdf,6b8af258,low,vision-transcribed(read-tool); contrib!=stated; expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Michael Romero,City Mayor,2025,2025-08-01,Primary-election disclosure (August),interim,1258.80,1166.04,0.00,92.76,1258.80,1166.04,True,True,0.00,0.00,1258.80,2,5,raw/202508_romero_magna-mayor_primary_v573.pdf,03cd33e9,medium,vision-transcribed(read-tool),
Mickey M. Sudbury,City Mayor,2025,2025-08-01,Primary-election disclosure (August),interim,6180.05,5885.05,0.00,295.00,6180.05,5985.05,True,False,0.00,100.00,5130.05,8,12,raw/202508_sudbury_magna-mayor_primary_v574.pdf,a15c771e,low,vision-transcribed(read-tool); expend!=stated,
Brooks Jones,City Council District 4,2025,2025-08-01,"Candidates Eliminated in Primary (due September 11, 2025; signed 9-11-2025)",summary,958.44,958.44,0.00,0.00,958.44,958.44,True,True,0.00,0.00,958.44,1,3,raw/202508_magna_primary-eliminated_bundle_v644.pdf,f4368180,medium,vision-transcribed(read-tool),
Maxwell White,City Mayor,2025,2025-08-01,Candidates Eliminated in Primary (no cover page in bundle section),summary,20.00,0.00,0.00,20.00,20.00,0.00,True,True,0.00,0.00,470.00,8,0,raw/202508_magna_primary-eliminated_bundle_v644.pdf,6af510b3,high,vision-transcribed(read-tool),
Michael Romero,City Mayor,2025,2025-08-01,"Candidates Eliminated in Primary (due September 11, 2025; signed 9/9/25)",summary,0.00,92.76,92.76,0.00,0.00,92.76,True,True,0.00,0.00,0.00,0,1,raw/202508_magna_primary-eliminated_bundle_v644.pdf,e5af5190,medium,vision-transcribed(read-tool),
Terry George,City Council District 4,2025,2025-08-01,Primary-election disclosure (August),interim,1108.83,1108.83,0.00,0.00,1108.83,1108.83,True,True,0.00,0.00,1108.83,1,3,raw/202508_george_magna-d4_primary_v575.pdf,aa35cdb2,medium,vision-transcribed(read-tool),
Trish A. Hull,City Council District 4,2025,2025-08-01,Primary-election disclosure (August),interim,0.00,0.00,167.40,167.40,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202508_hull_magna-d4_primary_v576.pdf,fa904a60,medium,vision-transcribed(read-tool),
Alexander J. Adriano,City Mayor,2025,2025-10-07,08/01/25 - 10/02/25,interim,158.79,101.56,0.00,57.23,158.79,101.56,True,True,0.00,0.00,50.00,5,6,raw/202510_magna_general-oct07_bundle_v642.pdf,c1d050be,high,vision-transcribed(read-tool),
Eric Gordon Barney,City Council District 2,2025,2025-10-07,2025 general-oct07,interim,430.65,430.65,0.00,0.00,,,,,,,0.00,0,0,raw/202510_magna_general-oct07_bundle_v642.pdf,e82f3406,low,vision-transcribed(read-tool); totals-only(no itemization); totals-only(no itemization); superseded (cumulative snapshot; cycle total = latest report),
Megan L. Olsen,City Council District 2,2025,2025-10-07,2025 general-oct07,interim,1712.81,1712.81,0.00,0.00,1712.81,1712.81,True,True,0.00,0.00,1712.81,5,12,raw/202510_magna_general-oct07_bundle_v642.pdf,315727d4,medium,vision-transcribed(read-tool); superseded (cumulative snapshot; cycle total = latest report),
Mickey M. Sudbury,City Mayor,2025,2025-10-07,2025 general-oct07,interim,6180.05,5885.05,0.00,295.00,8100.05,8145.67,False,False,1920.00,2260.62,5130.05,13,25,raw/202510_magna_general-oct07_bundle_v642.pdf,f8219366,low,vision-transcribed(read-tool); contrib!=stated; expend!=stated,
Terry George,City Council District 4,2025,2025-10-07,2025 general-oct07,interim,872.79,872.79,0.00,0.00,872.79,872.79,True,True,0.00,0.00,872.79,1,1,raw/202510_magna_general-oct07_bundle_v642.pdf,6e25ca50,medium,vision-transcribed(read-tool),
Trish A. Hull,City Council District 4,2025,2025-10-07,2025 general-oct07,interim,30.00,191.26,167.34,6.15,30.00,191.26,True,True,0.00,0.00,0.00,1,1,raw/202510_magna_general-oct07_bundle_v642.pdf,7282c45e,medium,vision-transcribed(read-tool),
Alexander J. Adriano,City Mayor,2025,2025-10-28,10/03/25 - 10/23/25,interim,38.35,2713.06,57.23,0.00,2655.83,2713.06,False,True,2617.48,0.00,0.00,2,4,raw/202510_magna_general-oct28_bundle_v643.pdf,30a30cd1,low,vision-transcribed(read-tool); contrib!=stated,
Eric Gordon Barney,City Council District 2,2025,2025-10-28,2025 general-oct28,interim,430.65,430.65,0.00,0.00,,,,,,,0.00,0,0,raw/202510_magna_general-oct28_bundle_v643.pdf,097ec8c9,low,vision-transcribed(read-tool); totals-only(no itemization); totals-only(no itemization),
Megan L. Olsen,City Council District 2,2025,2025-10-28,2025 general-oct28,interim,2789.64,2789.64,0.00,0.00,2789.64,2789.64,True,True,0.00,0.00,2789.64,6,16,raw/202510_magna_general-oct28_bundle_v643.pdf,0425a6fc,medium,vision-transcribed(read-tool),
Mickey M. Sudbury,City Mayor,2025,2025-10-28,10-1 - 10-25-25,interim,2634.67,1689.67,54.33,1049.38,2634.67,1689.67,True,True,0.00,0.00,0.00,2,2,raw/202510_magna_general-oct28_bundle_v643.pdf,b41f267a,medium,vision-transcribed(read-tool),
Terry George,City Council District 4,2025,2025-10-28,2025 general-oct28,interim,0.00,0.00,0.00,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202510_magna_general-oct28_bundle_v643.pdf,8da37f90,medium,vision-transcribed(read-tool),
Trish A. Hull,City Council District 4,2025,2025-10-28,2025 general-oct28,interim,0.00,0.00,6.12,6.12,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/202510_magna_general-oct28_bundle_v643.pdf,46412686,medium,vision-transcribed(read-tool),
