year,election_type,office,district,contest,contest_verbatim,n_seats,n_candidates,voting_method,total_votes,total_first_choice_votes,winner,winner_votes,winner_pct,runner_up,runner_up_votes,margin_votes,margin_pct,registered_voters,ballots_cast,turnout_pct,uncontested,suppressed_precincts,note,source_file
2025,municipal general,Mayor,,Murray City Mayor,MURRAY CITY MAYOR,1,2,plurality,10495,,BRETT A. HALES,6490,61.84,BRUCE E TURNER,4005,2485,23.68,27745,10577,38.12,False,False,,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal primary,Council,2,Murray City Council District 2,MURRAY CITY COUNCIL DISTRICT 2,1,4,plurality,2065,,PAMELA JANE COTTER,947,45.86,JARED MICHAEL EBORN,495,452,21.89,6354,2082,32.77,False,False,,final_official_statementofvotescastrpt_20250826.xlsx
2025,municipal primary,Council,3,Murray City Council District 3 (2-Year Term),MURRAY CITY COUNCIL DISTRICT 3 (2 YEAR TERM),1,4,plurality,1914,,CLARK BULLEN,856,44.72,BEN PECK,530,326,17.03,5816,1922,33.05,False,False,Unexpired-term SPECIAL (2-year term),final_official_statementofvotescastrpt_20250826.xlsx
2025,municipal primary,Mayor,,Murray City Mayor,MURRAY CITY MAYOR,1,3,plurality,8496,,BRETT A. HALES,4992,58.76,BRUCE E TURNER,2090,2902,34.16,28412,8613,30.31,False,False,,final_official_statementofvotescastrpt_20250826.xlsx
2019,municipal general,Council,1,Murray City Council District 1,MURRAY CITY COUNCIL DISTRICT 1,1,2,plurality,1843,,KAT MARTINEZ,990,53.72,JAKE PEHRSON,853,137,7.43,5876,,,False,False,2019 general — recovered by the 2026-07-16 SLCo SOVC re-parse; below Murray's original 2020 build floor (owner-approved add). registered_voters summed from SOVC precinct rows; ballots_cast/turnout blank (method-split SOVC printed no clean contest total).,2019-11-05-general-election-sovc.xlsx
2019,municipal general,Council,3,Murray City Council District 3,MURRAY CITY COUNCIL DISTRICT 3,1,2,plurality,1933,,ROSALBA DOMINGUEZ,1050,54.32,ADAM THOMPSON,883,167,8.64,7177,,,False,False,2019 general — recovered by the 2026-07-16 SLCo SOVC re-parse; below the original 2020 build floor (owner add). registered_voters summed from SOVC precinct rows; ballots_cast/turnout blank.,2019-11-05-general-election-sovc.xlsx
2019,municipal general,Council,5,Murray City Council District 5,MURRAY CITY COUNCIL DISTRICT 5,1,1,plurality,1445,,BRETT A. HALES,1445,100.0,,,,,5784,,,True,False,2019 general — Hales ran UNOPPOSED (uncontested); recovered by the 2026-07-16 SLCo SOVC re-parse; below the original 2020 floor (owner add). Hales D5→Mayor 2022. ballots_cast/turnout blank.,2019-11-05-general-election-sovc.xlsx
2019,municipal primary,Council,1,Murray City Council District 1,MURRAY CITY COUNCIL DISTRICT 1,1,3,plurality,1468,,KAT MARTINEZ,647,44.07,JAKE PEHRSON,500,147,10.01,5816,,,False,False,2019 primary — recovered by the 2026-07-16 SLCo SOVC re-parse; below the original 2020 build floor (owner add). registered_voters summed from SOVC precinct rows; ballots_cast/turnout blank.,2019-08-13-municipal-primary-sovc.xlsx
2019,municipal primary,Council,3,Murray City Council District 3,MURRAY CITY COUNCIL DISTRICT 3,1,3,plurality,1453,,ROSALBA DOMINGUEZ,565,38.89,ADAM THOMPSON,449,116,7.98,6591,,,False,False,2019 primary (3-way; Brass 439 eliminated) — recovered by the 2026-07-16 SLCo SOVC re-parse; below the original 2020 floor (owner add). ballots_cast/turnout blank.,2019-08-13-municipal-primary-sovc.xlsx
2021,municipal primary,Mayor,,Murray City Mayor,MURRAY CITY MAYOR,1,4,plurality,8204,,BRETT A. HALES,4952,60.36,CLARK BULLEN,2483,2469,30.1,,,,False,False,"2021 MAYOR primary — CONTEST-GRAIN from the SLCo election-night report (no precinct SOVC workbook exists for the 2021 primary): Hales 4,952 / Bullen 2,483 / Adam Kent Fitzgerald 413 / Alexander Teemsma 356. registered_voters/ballots_cast/turnout blank (ENR PDF prints county-wide totals only). The 2021 D4 primary was NOT held (candidate Galt withdrew pre-certification, leaving a field of 2).",2021-08-10-primary-election-results.pdf
