week_ending,period_start,n_comments,n_meetings,n_motions,n_contested,meeting_types
2021-01-12,2021-01-06,0,1,1,0,city council meeting
2021-01-19,2021-01-13,0,1,4,0,city council meeting
2021-01-26,2021-01-20,0,1,0,0,city council meeting
2021-02-02,2021-01-27,0,1,5,0,city council meeting
2021-02-09,2021-02-03,0,1,1,0,city council meeting
2021-02-16,2021-02-10,0,1,5,0,city council meeting
2021-02-23,2021-02-17,0,1,1,0,city council meeting
2021-03-02,2021-02-24,0,1,5,0,city council meeting
2021-03-09,2021-03-03,0,1,1,0,city council meeting
2021-03-16,2021-03-10,0,1,13,0,city council meeting
2021-03-23,2021-03-17,0,1,1,0,city council meeting
2021-04-06,2021-03-31,0,1,6,1,city council meeting
2021-04-13,2021-04-07,0,1,0,0,city council meeting
2021-04-20,2021-04-14,0,1,4,0,city council meeting
2021-04-27,2021-04-21,0,1,0,0,city council meeting
2021-05-04,2021-04-28,0,1,6,1,city council meeting
2021-05-11,2021-05-05,0,1,2,0,city council meeting
2021-05-18,2021-05-12,0,1,3,1,city council meeting
2021-05-25,2021-05-19,0,1,0,0,city council meeting
2021-06-01,2021-05-26,0,1,6,1,city council meeting
2021-06-08,2021-06-02,0,1,0,0,city council meeting
2021-06-15,2021-06-09,0,1,9,0,city council meeting
2021-06-22,2021-06-16,0,1,0,0,city council meeting
2021-07-06,2021-06-30,0,1,8,0,city council meeting
2021-07-13,2021-07-07,0,1,1,0,city council meeting
2021-07-20,2021-07-14,0,1,11,0,city council meeting
2021-07-27,2021-07-21,0,3,3,0,city council meeting; city council meeting 2; city council meeting 3
2021-08-03,2021-07-28,0,1,6,0,city council meeting
2021-08-10,2021-08-04,0,1,0,0,city council meeting
2021-08-17,2021-08-11,0,1,9,0,city council meeting
2021-08-24,2021-08-18,0,1,0,0,city council meeting
2021-09-14,2021-09-08,0,1,0,0,city council meeting
2021-09-21,2021-09-15,0,1,7,1,city council meeting
2021-09-28,2021-09-22,0,1,1,0,city council meeting
2021-10-05,2021-09-29,0,1,5,1,city council meeting
2021-10-12,2021-10-06,0,1,0,0,city council meeting
2021-10-19,2021-10-13,0,1,5,0,city council meeting
2021-10-26,2021-10-20,0,1,0,0,city council meeting
2021-11-02,2021-10-27,0,1,6,1,city council meeting
2021-11-09,2021-11-03,0,1,0,0,city council meeting
2021-11-16,2021-11-10,0,1,9,0,city council meeting
2021-11-23,2021-11-17,0,1,1,0,city council meeting
2021-12-07,2021-12-01,0,1,6,0,city council meeting
2021-12-14,2021-12-08,0,1,0,0,city council meeting
2021-12-21,2021-12-15,0,1,9,0,city council meeting
2022-01-04,2021-12-29,0,1,5,0,city council meeting
2022-01-11,2022-01-05,0,1,0,0,city council meeting
2022-01-18,2022-01-12,0,1,9,0,city council meeting
2022-01-25,2022-01-19,0,1,1,0,city council meeting
2022-02-01,2022-01-26,0,1,10,0,city council meeting
2022-02-08,2022-02-02,0,1,0,0,city council meeting
2022-02-15,2022-02-09,0,1,6,0,city council meeting
2022-02-22,2022-02-16,0,1,1,0,city council meeting
2022-03-01,2022-02-23,0,1,8,0,city council meeting
2022-03-15,2022-03-09,0,1,6,0,city council meeting
2022-03-22,2022-03-16,0,1,1,0,city council meeting
2022-04-05,2022-03-30,0,1,5,0,city council meeting
2022-04-12,2022-04-06,0,1,3,0,city council meeting
2022-04-19,2022-04-13,0,1,4,0,city council meeting
2022-04-26,2022-04-20,0,1,1,0,city council meeting
2022-05-03,2022-04-27,0,1,6,0,city council meeting
2022-05-17,2022-05-11,0,1,6,0,city council meeting
2022-05-24,2022-05-18,0,1,1,0,city council meeting
2022-06-07,2022-06-01,0,1,9,0,city council meeting
2022-06-14,2022-06-08,0,1,0,0,city council meeting
2022-06-21,2022-06-15,0,1,9,0,city council meeting
2022-06-28,2022-06-22,0,1,2,0,city council meeting
2022-07-05,2022-06-29,0,1,6,0,city council meeting
2022-07-12,2022-07-06,0,1,1,0,city council meeting
2022-07-19,2022-07-13,0,1,14,0,city council meeting
2022-07-26,2022-07-20,0,1,1,0,city council meeting
2022-08-02,2022-07-27,0,1,5,1,city council meeting
2022-08-09,2022-08-03,0,1,3,0,city council meeting
2022-08-16,2022-08-10,0,1,6,0,city council meeting
2022-09-06,2022-08-31,0,1,6,0,city council meeting
2022-09-20,2022-09-14,0,1,6,0,city council meeting
2022-09-27,2022-09-21,0,1,1,0,city council meeting
2022-10-04,2022-09-28,0,1,6,0,city council meeting
2022-10-11,2022-10-05,0,1,2,0,city council meeting
2022-10-18,2022-10-12,0,1,7,0,city council meeting
2022-10-25,2022-10-19,0,1,0,0,city council meeting
2022-11-01,2022-10-26,0,1,4,0,city council meeting
2022-11-08,2022-11-02,0,1,0,0,city council meeting
2022-11-15,2022-11-09,0,1,6,0,city council meeting
2022-12-06,2022-11-30,0,1,5,0,city council meeting
2022-12-13,2022-12-07,0,1,1,0,city council meeting
2023-01-03,2022-12-28,0,1,3,0,city council meeting
2023-01-10,2023-01-04,0,1,2,0,city council meeting
2023-01-17,2023-01-11,0,1,5,0,city council meeting
2023-01-24,2023-01-18,0,1,0,0,city council meeting
2023-01-31,2023-01-25,0,1,0,0,city council meeting
2023-02-07,2023-02-01,0,1,4,0,city council meeting
2023-02-21,2023-02-15,0,1,8,0,city council meeting
2023-02-28,2023-02-22,0,1,0,0,city council meeting
2023-03-07,2023-03-01,0,1,5,0,city council meeting
2023-03-14,2023-03-08,0,1,1,0,city council meeting
2023-03-21,2023-03-15,0,1,8,0,city council meeting
2023-04-04,2023-03-29,0,1,2,0,city council meeting
2023-04-11,2023-04-05,0,1,3,0,city council meeting
2023-04-18,2023-04-12,0,1,4,0,city council meeting
2023-04-25,2023-04-19,0,1,3,0,city council meeting
2023-05-02,2023-04-26,0,1,4,0,city council meeting
2023-05-09,2023-05-03,0,1,3,0,city council meeting
2023-05-16,2023-05-10,0,1,9,0,city council meeting
2023-06-06,2023-05-31,0,1,8,0,city council meeting
2023-06-13,2023-06-07,0,1,0,0,city council meeting
2023-06-20,2023-06-14,0,1,10,0,city council meeting
2023-06-27,2023-06-21,0,1,3,0,city council meeting
2023-07-11,2023-07-05,0,1,10,0,city council meeting
2023-07-18,2023-07-12,0,1,2,0,city council meeting
2023-08-01,2023-07-26,0,1,5,0,city council meeting
2023-08-08,2023-08-02,0,1,2,0,city council meeting
2023-08-15,2023-08-09,0,1,6,0,city council meeting
2023-09-05,2023-08-30,0,1,9,0,city council meeting
2023-09-19,2023-09-13,0,1,8,0,city council meeting
2023-10-03,2023-09-27,0,1,8,0,city council meeting
2023-10-10,2023-10-04,0,1,1,0,city council meeting
2023-10-17,2023-10-11,0,1,7,0,city council meeting
2023-11-07,2023-11-01,0,1,8,0,city council meeting
2023-11-14,2023-11-08,0,1,1,0,city council meeting
2023-11-21,2023-11-15,0,1,5,0,city council meeting
2023-12-05,2023-11-29,0,1,3,0,city council meeting
2023-12-19,2023-12-13,0,1,1,0,city council meeting
2024-01-02,2023-12-27,0,1,3,0,city council meeting
2024-01-09,2024-01-03,0,1,2,0,city council meeting
2024-01-16,2024-01-10,0,1,7,0,city council meeting
2024-02-06,2024-01-31,0,1,11,0,city council meeting
2024-02-13,2024-02-07,0,1,1,0,city council meeting
2024-02-20,2024-02-14,0,1,6,0,city council meeting
2024-03-05,2024-02-28,0,1,7,0,city council meeting
2024-03-12,2024-03-06,0,1,1,0,city council meeting
2024-03-19,2024-03-13,0,1,6,0,city council meeting
2024-03-26,2024-03-20,0,1,2,0,city council meeting
2024-04-02,2024-03-27,0,1,4,0,city council meeting
2024-04-09,2024-04-03,0,1,2,0,city council meeting
2024-04-16,2024-04-10,0,1,7,0,city council meeting
2024-04-23,2024-04-17,0,1,0,0,city council meeting
2024-05-07,2024-05-01,0,1,5,0,city council meeting
2024-05-14,2024-05-08,0,1,4,0,city council meeting
2024-06-04,2024-05-29,0,1,6,0,city council meeting
2024-06-11,2024-06-05,0,1,3,0,city council meeting
2024-06-18,2024-06-12,0,1,8,0,city council meeting
2024-06-25,2024-06-19,0,1,2,0,city council meeting
2024-07-02,2024-06-26,0,1,9,0,city council meeting
2024-07-16,2024-07-10,0,1,6,0,city council meeting
2024-07-30,2024-07-24,0,1,4,0,city council meeting
2024-08-13,2024-08-07,0,1,0,0,city council meeting
2024-08-20,2024-08-14,0,1,5,0,city council meeting
2024-09-03,2024-08-28,0,1,7,0,city council meeting
2024-09-17,2024-09-11,0,1,10,0,city council meeting
2024-10-08,2024-10-02,0,1,2,0,city council meeting
2024-10-15,2024-10-09,0,1,7,0,city council meeting
2024-11-05,2024-10-30,0,1,9,1,city council meeting
2024-11-12,2024-11-06,0,1,0,0,city council meeting
2024-11-19,2024-11-13,0,1,6,0,city council meeting
2024-12-03,2024-11-27,0,1,7,0,city council meeting
2024-12-10,2024-12-04,0,1,1,0,city council meeting
2024-12-17,2024-12-11,0,1,8,0,city council meeting
2025-01-07,2025-01-01,0,1,5,0,city council meeting
2025-01-14,2025-01-08,0,1,1,0,city council meeting
2025-01-21,2025-01-15,0,1,5,0,city council meeting
2025-01-28,2025-01-22,0,1,1,0,city council meeting
2025-02-04,2025-01-29,0,1,5,0,city council meeting
2025-02-11,2025-02-05,0,1,0,0,city council meeting
2025-02-18,2025-02-12,0,1,4,0,city council meeting
2025-03-04,2025-02-26,0,1,6,0,city council meeting
2025-03-11,2025-03-05,0,1,0,0,city council meeting
2025-03-18,2025-03-12,0,1,2,0,city council meeting
2025-04-01,2025-03-26,0,1,4,0,city council meeting
2025-04-08,2025-04-02,0,1,1,0,city council meeting
2025-04-15,2025-04-09,0,1,6,0,city council meeting
2025-05-13,2025-05-07,0,1,5,0,city council meeting
2025-05-20,2025-05-14,0,1,4,0,city council meeting
2025-05-27,2025-05-21,0,1,0,0,city council meeting
2025-06-03,2025-05-28,0,1,4,0,city council meeting
2025-06-10,2025-06-04,0,1,0,0,city council meeting
2025-06-17,2025-06-11,0,1,7,0,city council meeting
2025-07-01,2025-06-25,0,1,5,0,city council meeting
2025-07-08,2025-07-02,0,1,1,0,city council meeting
2025-07-15,2025-07-09,0,1,6,0,city council meeting
2025-08-05,2025-07-30,0,1,4,0,city council meeting
2025-08-12,2025-08-06,0,1,0,0,city council meeting
2025-08-19,2025-08-13,0,1,9,0,city council meeting
2025-08-26,2025-08-20,0,1,4,0,city council meeting
2025-09-02,2025-08-27,0,1,6,0,city council meeting
2025-09-09,2025-09-03,0,1,3,0,city council meeting
2025-09-16,2025-09-10,0,1,6,0,city council meeting
2025-09-23,2025-09-17,0,1,1,0,city council meeting
2025-10-14,2025-10-08,0,1,4,0,city council meeting
2025-10-21,2025-10-15,0,1,5,0,city council meeting
2025-11-18,2025-11-12,0,1,4,0,city council meeting
2025-12-02,2025-11-26,0,1,8,0,city council meeting
2025-12-09,2025-12-03,0,1,1,0,city council meeting
2025-12-16,2025-12-10,0,1,8,0,city council meeting
2026-01-20,2026-01-14,0,1,5,0,city council meeting
2026-02-17,2026-02-11,0,1,5,0,city council meeting
2026-03-03,2026-02-25,0,1,9,0,city council meeting
2026-03-10,2026-03-04,0,1,3,0,city council meeting
2026-05-05,2026-04-29,0,1,8,0,city council meeting
2026-05-12,2026-05-06,0,1,1,0,city council meeting
2026-05-19,2026-05-13,0,1,2,0,city council meeting
2026-06-02,2026-05-27,0,1,5,0,city council meeting
2026-06-09,2026-06-03,0,1,1,0,city council meeting
2026-06-16,2026-06-10,0,1,8,0,city council meeting
