application_id,app_key,body_id,name,rep_title
25,Council|the pines phase ii subdivision,1,The Pines Phase II Subdivision,"that based on compliance with the requirements of the Midvale City Municipal Code, | move that we approve the final subdivision plat for The Pines Phase II Subdivision with the following conditions: 1. The applicant shall obtain all required signatures on the final subdivision plat Mylar.” zZ. The existing home and accessory structure must be removed prior to recording the final plat"
26,Council|s|minutes/2020/2020-08-03/2020-08-04_city-council-regular-meeting.md|14,1,,to deny the rezoning request located at 7488 S Casa Blanca Dr. from Regional Commercial (RC) to the Multifamily Residential - Medium to High Density Zone RM-25 Zone
27,Council|s|minutes/2020/2020-08-03/2020-08-04_city-council-regular-meeting.md|17,1,,"to approve “Based on compliance with the requirements of the Midvale City Municipal Code demonstrated in the application or addressed by conditions of approval, | move that we approve the 22- Lot preliminary subdivision 79 Proceedings of City Council Meeting August 4, 2020 plat at approximately 1000 E Fort Union Boulevard with the following conditions of approval: 1. The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Council. 2. Prior to recording the final subdivision plat, the applicant shall: a. The plat shall includ"
28,Council|s|minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md|3,1,,"that we approve the Preliminary Subdivision Plat for a 16-Lot Subdivision located at 127-149 E 7100 S based on the following recommendations: 1. The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal and City Council. The final subdivision plat shall include the following: : a. The applicant shall provide evidence that courtesy notices has been sent to Dominion Energy, Rocky Mountain Power, Xfinity, Utopia, and Century Link regarding the utility easements on the subdivision plat with the Final Subdivision Plat application. 2. Prior t"
29,Council|s|minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md|6,1,,"that based on compliance with the requirements of the Midvale City Municipal Code demonstrated in the application or addressed by conditions of approval, | move that we approve the 17- Lot preliminary subdivision plat at 6790 South 700 East with the following conditions: 1. The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Council. Prior to final subdivision plat approval, the applicant shall obtain final site plan approval for the master . planned development. ] 2. All requirements of the Building Official, Fire Marsh"
30,Council|water master plan,1,Water Master Plan,"to adopt Resolution No. 2020- R-38, approving the adoption of the 2020 Water Master Plan prepared by Hansen, Allen and Luce Engineering for the planning purposes of providing adequate water service for both current customers and future growth"
31,Council|s|minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md|9,1,,"that based on compliance with the requirements of the Midvale City Municipal Code demonstrated in the application or addressed by conditions of approval, | move that we approve the 22-lot final subdivision plat at approximately 1000 E Fort Union Boulevard with the following conditions of approval: | a The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Staff. Once approved by Staff, the applicant shall obtain all required signatures on the final plat Mylar. 2. Twenty-three 2-inch caliper deciduous street trees shall be i"
32,Council|s|minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md|10,1,,"that we adopt Ordinance No. 2020-0-13, rezoning property located at 380 East Fort Union Boulevard from Single Family Residential with Duplex and 7200 South Overlays to the RM-25 Zone with 7200 South Overlay, based on the following findings: 1. The proposed rezoning is consistent with the goals of the 2016 Midvale City General Plan, including the 2019 Housing Plan, and 2. The land and its surrounding environs have changed to such a degree that it is in the public interest to encourage redevelopment and recognize the changed character of the area"
33,Council|s|minutes/2020/2020-08-31/2020-09-01_city-council-regular-meeting.md|3,1,,to approve Ordinance No. 2020-0-15 Amending Title 17 of the Midvale City Municipal Code to Modify the lighting and signage standards in the JB Subarea 4 Zone
34,Council|eastvale addition subdivision,1,Eastvale Addition Subdivision,to adopt Ordinance 2020-0-16 Vacating the Jordan Avenue right-of-way located in Eastvale Addition Subdivision
35,Council|s|minutes/2020/2020-08-31/2020-09-01_city-council-regular-meeting.md|7,1,,"to suspend the rules and approve Resolution No. 2020-R-39 waiving notice Under Utah Code Ann. § 17B-1-406 and decline to provide wastewater service under Utah Code Ann. § 17B-1-407 to the Holmes Jordan Bluffs, LC and Gardner Jordan Bluffs, LC properties petitioning to be annexed into the Sandy Suburban Improvement District. The motion was 20 Proceedings of September 1, 2020 City Council Meeting SECONDED by Council Member Dustin Gettel"
36,Council|s|minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md|3,1,,"Based on the following findings, | move that we adopt Ordinance No. 2020-O-17, rezoning property located at 847 W Center Street from Regional Commercial to Multifamily Residential - Medium to High Density 1. The proposed rezoning is consistent with the goals of the 2016 Midvale City General Plan; 2. The land and its surrounding environs has changed to such a degree that it is in the public interest to recognize the changed character of the area"
37,Council|s|minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md|5,1,,"that based on compliance with the requirements of the Midvale City Municipal Code, | move that we approve the 17-lot final subdivision plat at 6790 South 700 East with the following conditions: 1. The applicant shall obtain all required signatures on the final subdivision plat Mylar. 2: The Declaration of CC&Rs and the Homeowner’s Association shall be recorded concurrently with the final subdivision plat"
38,RDA|s|minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md|7,4,,to recess the City Council Meeting until after the RDA meeting
39,RDA|s|minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md|8,4,,to approve Resolution No. 2020-R-44 and enter into the Main Street Community Development Tax Increment Interlocal Cooperation Agreement with the Redevelopment Agency of Midvale City
40,Council|s|minutes/2020/2020-10-19/2020-10-20_city-council-regular-meeting.md|3,1,,that we table a decision on the requested rezone until a Development Agreement for the Midvale Mills project can be prepared for Council Consideration and direct city staff to notice the proposal once the development agreement is reached and direct city staff to renotice the project
41,Council|s|minutes/2020/2020-11-09/2020-11-10_city-council-regular-meeting.md|6,1,,to Adopt Ordinance No. 2020- O-19 amending Title 17 of Midvale City Municipal Code to Modify Parking Standards for mixed use projects in this State Street zone
42,Council|jordan bluffs condos phase 1 subdivision,1,Jordan Bluffs Condos Phase 1 Subdivision,"to that based on compliance with the requirements of the Midvale City Municipal Code demonstrated in the application or addressed by conditions of approval, | move that we approve the preliminary subdivision plat for the Jordan Bluffs Condos Phase 1 Subdivision with the following conditions of approval: 4 The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal, and | City Council. 2 The applicant shall provide evidence that courtesy notices have been sent to Dominion Energy, Rocky Mountain Power, Xfinity, Utopia, and CenturyLink regar"
43,Council|s|minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md|6,1,,"to that based on compliance with the requirements of the Midvale City Municipal Code demonstrated in the application or addressed by conditions of approval, | move that we approve the preliminary subdivision plat for the Jordan Bluffs Phase 1A Condominium Plat with the following conditions of approval: i. The applicant shall prepare a final condominium plat to be reviewed and approved by the City Engineer, Fire Marshal, and | City Council. 11 Proceedings of City Council Meeting November 17, 2020 2. The final condominium plat submittal shall include a draft Declaration of Covenants, Conditions,"
44,Council|s|minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md|9,1,,"that based on compliance with the requirements of the Midvale City Municipal Code demonstrated in the application or addressed by conditions of approval, | move that we approve the preliminary subdivision plat for the Jordan Bluffs Phase 1B Condominium Plat with the following conditions of approval: 1. The applicant shall prepare a final condominium plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Council. : 2. The final condominium plat submittal shall include a draft : Declaration of Covenants, Conditions, and Restrictions to be reviewed and approved by the City "
45,Council|s|minutes/2020/2020-12-07/2020-12-08_city-council-regular-meeting.md|5,1,,"to Adopt Ordinance No. 2020- O-20, an ordinance establishing temporary monument sign standards in the Main Street Form-Based Code (MS-FBC) Zone, as presented"
46,Council|s|minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md|1,1,,to table the public hearing and requested action item regarding the rezone of 10.12 acres of property located at approximately 300 East 8000 South from Single Family = Residential Zone with Agricultural Overlay (SF-1/AO) to Multi-Family Residential Medium Density (RM-12) Zone for the Midvale Mills Project
47,Council|s|minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md|4,1,,"to approve Ordinance No. 2021-O-02 amending impervious surface requirements in the RM-12, 7 Proceedings of Midvale City Council Meeting January 5, 2021 RM-25, 7200 South Overlay, Regional Commercial and Clean Industrial zones and correcting building heights in Tables 17-7-3.4 and 17-7-4.4 of the Midvale City Municipal Code"
48,Council|south peak view flats subdivision,1,South Peak View Flats Subdivision,"that we approve the final subdivision plat for the 7100 South Peak View Flats Subdivision with L the following conditions: 1. The applicant shall prepare a revised final subdivision plat to be reviewed and approved the City Engineer, Fire Marshal, and Planning Staff. Once approved, the applicant shall obtain all required signatures on the final subdivision plat Mylar. 2. The applicant shall prepare a draft Declaration of Covenants, Conditions, and Restrictions, including the creation of a homeowner’s association, for the development to be reviewed and approved by the City Attorney. Once approv"
49,RDA|s|pmn_backfill/text/2021-01-19__rda__RDA-Minutes-1-19-2021.txt|1,4,,to open a public hearing
50,RDA|s|pmn_backfill/text/2021-01-19__rda__RDA-Minutes-1-19-2021.txt|2,4,,to close the public hearing
51,RDA|s|pmn_backfill/text/2021-01-19__rda__RDA-Minutes-1-19-2021.txt|3,4,,to approve Resolution No. 2021-01RDA which adopts the proposed changes to the Fiscal Year = 2021 Redevelopment Agency Budget
52,RDA|s|pmn_backfill/text/2021-01-19__rda__RDA-Minutes-1-19-2021.txt|5,4,,to adjourn the meeting. Board Member Quinn Sperry SECONDED the motion
53,Council|s|minutes/2021/2021-02-15/2021-02-16_city-council-regular-meeting.md|3,1,,"to approve the 4-Lot | preliminary subdivision plat at 287 & 293 E 6790 S with the following conditions of approval: 1. The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal and City Council. rs A note shall be added that a twin home residential structure with a common wall is required to be constructed along the center line dividing Lots 1 & 2 and Lots 3 & 4 unless the subdivision plat is officially amended. 3. A minimum of two (2) street trees are required on both Lot 1 and Lot 4 along 6790 S. A minimum of four (4) street trees ar"
54,Council|s|minutes/2021/2021-03-01/2021-03-02_city-council-regular-meeting.md|3,1,,"to approve that we adopt Ordinance No. 2021-O0-04, rezoning property located at 460 W. Oak St. from the Single Family Residential Zone (SF-1) to the Single Family Residential Zone with Public Facilities Overlay (SF-1/PFO) based on the following findings: 1. The proposed rezoning is consistent with the goals of the 2016 Midvale City General Plan. 2. The proposed rezoning is necessary to provide land for a community need that was not anticipated at the time of adoption of the General Plan. 3. There is a demonstrated need for the public facility within the community at large and it is not contrar"
55,Council|s|minutes/2021/2021-03-01/2021-03-02_city-council-regular-meeting.md|6,1,,"to approve Ordinance No. 2021-0-05, amending Title 17 of the Midvale City Municipal Code to modify development standards for master planned development projects in the Single Family Residential (SF-1 and SF-2) Zones"
56,Council|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|3,1,,to table this item for the rezone request contingent on a development agreement
57,Council|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|7,1,,to approve Ordinance No. 2021- 0-09 Amending Chapter 17-7-3 to Modify Open Space Standards for 23 Proceedings of Midvale City Council Meeting Master Planned Developments in the Residential Multifamily-Medium Density Zone (RM-12)
58,Council|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|12,1,,"to adopt Ordinance No. 2021- O-10, rezoning property located at approximately 300 East 8000 South from Single Family Residential with Agricultural Overlay to the Residential Multifamily - Medium Density Zone based on the following findings: as The proposed rezoning is consistent with the goals of the 2016 Midvale City General Plan, including the 2019 Housing Plan, and 2. The land and its surrounding environs have changed to such a degree that it is in the public interest to encourage redevelopment and recognize the changed character of the area"
59,Council|large scale master plan,1,Large Scale Master Plan,to approve a Large Scale Master Plan for the Midvale Mills Master Planned Development at approximately 300 E 8000 S with the following conditions of approval: A. The applicant shall obtain approval of a Small Scale Master Plan for each project phase prior to any development activity occurring. These Small Scale Master Plans shall comply with all land use regulations of the RM-12 zone and other applicable ordinances. 2: Articles of association and by-laws for a homeowner association shall be created as part of the first Small Scale / Master Plan approval process and applied to subsequent : phas
60,Council|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|14,1,,"that we suspend the rules and adopt Resolution No. 2021-R-11, authorizing the Mayor to enter into a Development Agreement for the Midvale Mills Project, as presented"
61,Council|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|17,1,,"that based on compliance with the requirements of the Midvale City Municipal Code demonstrated in the application or addressed by conditions of approval, | move that we approve the preliminary plat for the Jordan Bluffs Phase 1C Condominium Plat with the following conditions of approval: 1. The applicant shall prepare a final condominium plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Council. The plat may be reviewed as a consent item when brought back to the Council. 2. The final condominium plat submittal shall include the Declaration of Covenants, Conditions, "
62,Council|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|20,1,,"that based on compliance with the requirements of the Midvale City Municipal Code demonstrated in the application or addressed by conditions of approval, | move that we approve the preliminary plat for the Jordan Bluffs Phase 1D Condominium Plat with the following conditions of approval: 1. The applicant shall prepare a final condominium plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Council. The plat may be reviewed as a consent item when brought back to the Council. 2. The final condominium plat submittal shall include the Declaration of Covenants, Conditions, "
63,Council|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|23,1,,"to approve the proposed plat amendment for the Gables Phase 3 Amended Condominium Plat with the following findings and conditions of approval: Findings: 1. The proposed amendment is consistent with the General Plan. 2. Neither the public nor a person will be materially injured by the proposed amendment. 3. There is good cause for the proposed amendment. Conditions of Approval: 1. The applicant shall prepare a revised amended plat to be reviewed and approved by the City Engineer, Fire Marshal, and Planning Director. Once approved by Staff, the applicant shall obtain all required signatures on t"
64,Council|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|26,1,,to Adopt Ordinance No. 2021-0-08 amending Title 17 of the Midvale City Municipal Code to modify development standards for projects in the Main Street Form- Based Code Zone
65,Council|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|28,1,,to Approve the 4-lot final subdivision plat at 287 & 293 E 6790 S with the following conditions of approval: 1. The applicant shall obtain all required signatures on the final plat Mylar
66,RDA|s|minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md|29,4,,to temporarily adjourn City Council Meeting to hold the Redevelopment Agency Meeting
67,Council|s|minutes/2021/2021-04-19/2021-04-20_city-council-regular-meeting.md|3,1,,to approve the Mid 6 Twin Homes Preliminary Plat at 7039/7045 South 300 East with the findings and conditions of approval in the staff report
68,Council|s|minutes/2021/2021-04-19/2021-04-20_city-council-regular-meeting.md|6,1,,"to Adopt Ordinance No. 2021- O-11 rezoning property located at 532, 544 and 562 East Fort Union Blvd from Single Family Residential with Duplex and 7200 South Overlays to the Mixed-Use Zone with 7200 Overlay with the following findings: 1. The proposed rezoning is consistent with the goals of the 2016 Midvale City General Plan, including the 2019 Housing Plan, and Zs The land and its surrounding environs have changed to such a degree that it is in the public interest to encourage redevelopment and recognize the changed character of the area"
69,Council|lot preliminary subdivision,1,Lot Preliminary Subdivision,"that we approve the 17-Lot Preliminary Subdivision Plat for 532-568 E Fort Union Blvd with the findings and conditions of approval recommended in the staff report. 1. The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Council. Prior to final subdivision plat approval, the applicant shall obtain final site plan approval for the master planned development. 2. All requirements of the Building Official, Fire Marshal, City r Engineer, and Planning Staff shall be satisfied. 3. The applicant shall coordinate with the County Re"
70,Council|s|minutes/2021/2021-05-17/2021-05-18_city-council-regular-meeting.md|2,1,,"to Approve the 6-lot final subdivision plat at 7039-7045 South 300 East with the following conditions of approval: 1, The applicant shall obtain all required signatures on the final plat Mylar"
71,Council|s|minutes/2021/2021-06-14/2021-06-15_city-council-regular-meeting.md|9,1,,to Adopt Ordinance No. 2021-O- '15 Amending Title 17 of the Midvale City Municipal Code to Modify certain use and parking standards in the Regional Commercial and Clean lndustrial Zones
72,Council|lot 15 amended subdivision,1,Lot 15 Amended Subdivision,"to Approve the 2-Lot preliminary plat for Fort Union, Lot 15 Amended Subdivision al721O S Union Park Ave with the findings and conditions of approval in the Staff Report. 1. The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Council, 2. The applicant shall obtain duty to serue letters for water and sewer prior to the approval of the final subdivision plat. 3. The applicant shall provide evidence that couftesy notices have been sent to Dominion Energy, Rocky Mountain Power, Xfinity, Utopia, and Century Link regarding the"
73,Council|s|minutes/2021/2021-07-05/2021-07-06_city-council-regular-meeting.md|6,1,,"to approve that based on compliance with the requirements of the Midvale City Municipal Code demonstrated in the application or addressed by conditions of approval, I move that we approve the preliminary subdivision plat for The Mills PUD Phase 1 with the following conditions of approval: 1. The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Council. 2. Prior to final approval, the applicant shall: a. Provide evidence that courtesy notices have been sent to Dominion Energy, Rocky Mountain Power, Xfinity, Utopia, and Cen"
74,Council|s|minutes/2021/2021-07-19/2021-07-20_city-council-regular-meeting.md|3,1,,to Adopt Ordinance No. 2021- O-17 Amending Title 17 of the Midvale City Municipal Code to modify public notice requirements in the City's zoning ordinance
75,Council|s|minutes/2021/2021-07-19/2021-07-20_city-council-regular-meeting.md|6,1,,"to Adopt Ordinance No. 2021- O-18, Amending Title '17 of the Midvale City Municipal Code to modify certain development review procedures in the Jordan Bluffis Subareas 1-3 Development Zone"
76,Council|s|minutes/2021/2021-08-09/2021-08-10_city-council-regular-meeting.md|2,1,,to approve the final subdivision plat for the Jordan Heights at View 78 Phase 'l E with the following conditions of approval: 1 The applicant shall obtain all required signatures on the final subdivision plat Mylar. 2 The Declaration of Condominium shall be recorded concurrently with the condo plat. The motion was SEGONDED by Council Member Heidi Robinson
77,Council|s|minutes/2021/2021-08-09/2021-08-10_city-council-regular-meeting.md|3,1,,"to Approve the final subdivision plat for the Jordan Heights at View 78 Phase 1F Condominium with the following conditions of approval: 1 The applicant shall obtain all required signatures on the final subdivision plat Mylar. 5 Proceedings of City Council Meeting August 10,2021 2 The Declaration of Condominium shall be recorded concurrently with the condo plat"
78,Council|s|minutes/2021/2021-08-23/2021-08-24_city-council-regular-meeting.md|3,1,,"to approve the 2-lot final subdivision plat at 7417 S 410 E with the following conditions of approval of ALTERNATE CONDITIONS: 1 The applicant shall obtain all required signatures on the final plat Mylar. 2 The applicant shall install, or guarantee installation through submission of a bond, street trees at a rate of 1 tree per 30' of frontage along 410 E. The required street trees may be clustered or evenly spaced, must be installed within 10'of the edge of the right-of-way, and must be selected from the City's Street Tree Selection Guide. These trees shall be planted or guaranteed by a cash b"
79,Council|alabama plat a subdivision,1,Alabama Plat A Subdivision,"to Approve the S-Lot Preliminary Plat for the Alabama Plat A Subdivision at 51 Alabama Drive with the findings and conditions of approval: 1 The applicant shall prepare a final subdivision plat to be reviewed and approved by the City Engineer, Fire Marshal, and City Council. 2 The applicant shall comply with all requirements from the City Engineer, Building Official, and Fire Marshal. 3 The applicant shall obtain duty to serve letters for water and sewer prior to the approval of the final subdivision plat. 4 The applicant shall provide evidence that courtesy notices have been sent to Dominion "
80,Council|carroll cove final subdivision,1,Carroll Cove Final Subdivision,"to Approve with conditions the Carroll Cove Final Subdivision at 90 E 6790 S with the following conditions: 8 Proceedings of City Council Meeting September 21, 2021 1. A note will be added to the plat that a minimum of three (3) street trees are required along 6790 S. These trees shall be planted or guaranteed by a cash bond prior to recording the final plat. 2. The applicant shall obtain all required signatures on the final plat Mylar."" The motion was SECONDED by Council Member Paul Glover"
81,Council|s|minutes/2021/2021-10-04/2021-10-05_city-council-regular-meeting.md|3,1,,to approve with conditions the 17-Lot final subdivision at 532-568 E Fort Union Blvd consistent with the findings and conditions as noted in the staff report
82,Council|s|minutes/2021/2021-10-18/2021-10-19_city-council-regular-meeting.md|8,1,,to approve with conditions the 24-lot final subdivision at 236-264 East 8000 South consistent with the findings and conditions as noted in the summary report
83,Council|s|minutes/2021/2021-11-15/2021-11-16_city-council-regular-meeting.md|3,1,,to approve move that we approve with conditions the Final Subdivision for the Heiner Townhomes located at 5'l W Alabama Dr consistent with the findings and conditions noted in the summary report
84,Council|jordan bluffs 2nd amended subdivision,1,Jordan Bluffs 2nd Amended Subdivision,that we approve the final plat for the Jordan Bluffs 2nd Amended Subdivision located in the vicinity of 7860 S. Bingham Junction Blvd with the findings and conditions as noted in the summary report
85,RDA|s|minutes/2021/2021-11-15/2021-11-16_city-council-regular-meeting.md|9,4,,"to Adopt Ordinance No. 2021- O-22 an Ordinance Approving and Adopting the Amendments made to the Project Area Plans for the Bingham Junction RDA, Jordan Bluffs RDA, and Main Street CDA"
