candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
BART STANLEY MILLER,Council,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),interim,1240.86,1240.86,,,1240.86,1240.86,True,True,0.00,0.00,1240.86,3,4,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,1a2b2879,medium,vision-transcribed(claude-sonnet-5),
TRAVIS L WORWOOD,Council,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),interim,0.00,491.81,,,0.00,491.81,True,True,0.00,0.00,0.00,0,4,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4c2d73f2,medium,vision-transcribed(claude-sonnet-5),
SHARI COWAN,Council,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),interim,202.35,1112.50,,,202.35,3932.50,True,False,0.00,2820.00,0.00,1,6,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,d912b080,low,vision-transcribed(claude-sonnet-5); <=$500 aggregate stated $202.35; expend!=stated,
JOHN BRADLEY,Council,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),interim,690.00,753.85,,,690.00,753.85,True,True,0.00,0.00,0.00,4,5,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,b11d5502,medium,vision-transcribed(claude-sonnet-5),
VANESSA GOODE,Council,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),interim,,517.32,,,,517.32,,True,,0.00,0.00,0,6,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,c345ab7a,low,vision-transcribed(claude-sonnet-5),
CAROLYN LOUISE (surname unclear),Council,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),interim,0.00,1328.58,,,0.00,1323.58,True,False,0.00,-5.00,0.00,0,6,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4e90dc8d,low,vision-transcribed(claude-sonnet-5); expend!=stated,
J.D. PARADY,Council,2023,2023-11-14,post-general final (all forms dated 11/14/2023),summary,,,,,,,,,,,0.00,0,0,raw/cf_2803_11-14-23-Election-Disclosures.pdf,9a890010,low,vision-transcribed(claude-sonnet-5),
LARRY OSTLER,Council,2023,2023-11-14,post-general final (all forms dated 11/14/2023),summary,1000.00,1457.30,,,1000.00,1457.30,True,True,0.00,0.00,0.00,1,5,raw/cf_2803_11-14-23-Election-Disclosures.pdf,43e70f49,medium,vision-transcribed(claude-sonnet-5),
JOHN BRADLEY,Council,2023,2023-11-14,post-general final (all forms dated 11/14/2023),summary,740.00,1233.85,,,740.00,1233.85,True,True,0.00,0.00,0.00,5,9,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,medium,vision-transcribed(claude-sonnet-5),
SHARI COWAN,Council,2023,2023-11-14,post-general final (all forms dated 11/14/2023),summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/cf_2803_11-14-23-Election-Disclosures.pdf,b22f80e9,medium,vision-transcribed(claude-sonnet-5),
BART STANLEY MILLER,Council,2023,2023-11-14,post-general final (all forms dated 11/14/2023),summary,1684.65,1684.65,,,1684.65,1684.65,True,True,0.00,0.00,1584.65,7,6,raw/cf_2803_11-14-23-Election-Disclosures.pdf,38dc6027,medium,vision-transcribed(claude-sonnet-5),
TRAVIS L WORWOOD,Council,2023,2023-11-14,post-general final (all forms dated 11/14/2023),summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/cf_2803_11-14-23-Election-Disclosures.pdf,84f4aa3a,medium,vision-transcribed(claude-sonnet-5),
JERAMIE L. CALLAWAY,Council,2025,2025-08-05,pre-primary interim (~Aug 5 2025),interim,,1181.42,,,,1181.42,,True,,0.00,0.00,0,3,raw/cf_3746_Jeramie-Callaway-Financial-Disclosure-2025.pdf,b9296a67,low,vision-transcribed(claude-sonnet-5),
SCOTT L. JACKSON,Council,2025,2025-08-05,pre-primary interim (~Aug 5 2025),interim,459.20,459.20,,,,,,,,,0.00,0,0,raw/cf_3748_Scott-Jackson-Financial-Disclosure-2025.pdf,1c80e395,low,vision-transcribed(claude-sonnet-5); <=$500 aggregate stated $459.20; totals-only(no itemization); totals-only(no itemization),
TATE T. DOUGLAS,Council,2025,2025-08-05,pre-primary interim (~Aug 5 2025),interim,0.00,650.72,,,0.00,650.72,True,True,0.00,0.00,0.00,0,3,raw/cf_3749_Tate-Douglas-Financial-Disclosure-2025.pdf,4291bddc,medium,vision-transcribed(claude-sonnet-5),
BART STANLEY MILLER,Council,2025,2025-08-05,pre-primary interim,interim,261.41,261.41,,,,,,,,,0.00,0,0,raw/cf_3750_Bart-Miller-Financial-Disclosure-2025.pdf,991ff5a8,low,vision-transcribed(claude-sonnet-5); <=$500 aggregate stated $261.41; totals-only(no itemization); totals-only(no itemization),
SKIP F. WORWOOD,Council,2025,2025-08-05,pre-primary interim (~Aug 5 2025),interim,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/cf_3751_Skip-Worwood-1.pdf,f990c79d,medium,vision-transcribed(claude-sonnet-5),
JUSTIN D. SEELY,Mayor,2025,2025-10-07,pre-general interim (early Oct 2025),interim,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/cf_3804_Seely-FD.pdf,6e95c490,medium,vision-transcribed(claude-sonnet-5),
SKIP F. WORWOOD,Council,2025,2025-10-07,pre-general interim (early Oct 2025),interim,0.00,1609.24,,,0.00,1609.04,True,False,0.00,-0.20,0.00,0,2,raw/cf_3805_Worwood-FD.pdf,835e2d4c,low,vision-transcribed(claude-sonnet-5); expend!=stated,
TATE T. DOUGLAS,Council,2025,2025-10-07,pre-general interim (early Oct 2025),interim,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/cf_3808_Tate-Douglas.pdf,b4d83606,medium,vision-transcribed(claude-sonnet-5),
JERAMIE L. CALLAWAY,Council,2025,2025-10-06,pre-general interim (early Oct 2025),interim,,2519.00,,,,2518.67,,False,,-0.33,0.00,0,4,raw/cf_3809_Jeramie-Callaway-Financial-Disclosure-Form-100625-1.pdf,ae941127,low,vision-transcribed(claude-sonnet-5); expend!=stated,
BART STANLEY MILLER,Council,2025,2025-10-07,pre-general interim (early Oct 2025),interim,508.41,508.41,,,508.41,508.41,True,True,0.00,0.00,508.41,5,5,raw/cf_3810_Bart-Miller-FINANCIAL-REPORT.pdf,dc1f7812,medium,vision-transcribed(claude-sonnet-5),
JERAMIE L. CALLAWAY,Council,2025,2025-10-28,pre-general interim (~Oct 28 2025),interim,,3254.37,,,,3254.03,,False,,-0.34,0.00,0,6,raw/cf_3832_Jeramie-Callaway-Financial-Disclosure.pdf,af2a12c6,low,vision-transcribed(claude-sonnet-5); expend!=stated,
TATE T. DOUGLAS,Council,2025,2025-10-28,pre-general interim (~Oct 28 2025),interim,,508.00,,,,498.00,,False,,-10.00,0.00,0,3,raw/cf_3833_Tate-Douglas-Financial-Disclosure.pdf,f0e28174,low,vision-transcribed(claude-sonnet-5); expend!=stated,
BART STANLEY MILLER,Council,2025,2025-10-28,pre-general interim (~Oct 28 2025),interim,508.41,508.41,,,508.41,508.41,True,True,0.00,0.00,508.41,5,5,raw/cf_3834_Bart-Miller-Financial-Disclosure.pdf,36aeaa5c,medium,vision-transcribed(claude-sonnet-5),
JUSTIN D. SEELY,Mayor,2025,2025-10-28,pre-general interim (~Oct 28 2025),interim,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/cf_3835_Justin-Seely-Financial-Disclosure.pdf,5addb9fa,medium,vision-transcribed(claude-sonnet-5),
SKIP F. WORWOOD,Council,2025,2025-10-28,pre-general interim (~Oct 28 2025),interim,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/cf_3836_Skip-F-Worwood-Financial-Disclosure.pdf,23fc30d1,medium,vision-transcribed(claude-sonnet-5),
TATE T. DOUGLAS,Council,2025,2025-12-08,final/year-end summary (~Dec 8 2025),summary,,,,,,,,,,,0.00,0,0,raw/cf_3871_Tate-Douglas-Financial-Disclosure-2025.pdf,3da37ce9,low,vision-transcribed(claude-sonnet-5),
SKIP F. WORWOOD,Council,2025,2025-12-08,final/year-end summary (~Dec 8 2025),summary,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/cf_3872_Skip-Worwood-Financial-Disclosure-2025.pdf,846f7a3a,medium,vision-transcribed(claude-sonnet-5),
JERAMIE L. CALLAWAY,Council,2025,2025-12-08,final/year-end summary (~Dec 8 2025),summary,,3254.37,,,,3253.98,,False,,-0.39,0.00,0,6,raw/cf_3873_Jeremie-Callaway-Financial-Disclosure-2025.pdf,085e290d,low,vision-transcribed(claude-sonnet-5); expend!=stated,
JUSTIN D. SEELY,Mayor,2025,2025-12-08,final/year-end summary (~Dec 8 2025),summary,,,,,,,,,,,0.00,0,0,raw/cf_3874_Justin-Seely-Financial-Disclosures-2025.pdf,54feecf0,low,vision-transcribed(claude-sonnet-5),
BART STANLEY MILLER,Council,2025,2025-12-08,final/year-end summary,summary,508.41,508.41,,,508.41,508.41,True,True,0.00,0.00,508.41,5,5,raw/cf_3879_Bart-Stanley-Miller-Disclosure.pdf,64d2f123,medium,vision-transcribed(claude-sonnet-5),
