candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
J.D. PARADY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-08-18,Choice Hardware,Choice Hardware,,68.11,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,3e02a3e1,v5,medium,utah_standard_form/vision,0
J.D. PARADY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-08-18,Choice Hardware,Choice Hardware,,10.63,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,3e02a3e1,v6,medium,utah_standard_form/vision,0
J.D. PARADY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-08-18,Choice Hardware,Choice Hardware,,5.31,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,3e02a3e1,v7,medium,utah_standard_form/vision,0
J.D. PARADY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-08-18,Custom Sign Works,Custom Sign Works,,296.58,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,3e02a3e1,v8,medium,utah_standard_form/vision,0
L. NYLE ROBINSON,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-07-30,Custom Sign Works,Custom Sign Works,,495.00,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,b93d3a59,v1,medium,utah_standard_form/vision,0
L. NYLE ROBINSON,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-08-27,Custom Sign Works,Custom Sign Works,,159.75,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,b93d3a59,v2,medium,utah_standard_form/vision,0
L. NYLE ROBINSON,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-10-05,The Times News,The Times News,,346.50,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,b93d3a59,v3,medium,utah_standard_form/vision,0
JERAMIE L. CALLAWAY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-07-07,Build a Sign.com,Build a Sign.com,,459.72,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,78a0013f,v1,low,utah_standard_form/vision,1
JERAMIE L. CALLAWAY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-07-26,Build a Sign.com,Build a Sign.com,,109.90,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,78a0013f,v2,low,utah_standard_form/vision,1
JERAMIE L. CALLAWAY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-09-10,Build a Sign.com,Build a Sign.com,,36.01,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,78a0013f,v3,low,utah_standard_form/vision,1
JERAMIE L. CALLAWAY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-08-17,The Home Depot,The Home Depot,,91.60,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,78a0013f,v4,low,utah_standard_form/vision,1
JERAMIE L. CALLAWAY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-10-11,The Times News,The Times News,,220.00,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,78a0013f,v5,low,utah_standard_form/vision,1
JERAMIE L. CALLAWAY,Council,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-10-18,The Times News,The Times News,,200.00,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,78a0013f,v6,low,utah_standard_form/vision,1
GLADE R. NIELSON,Mayor,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-10-08,Times News,Times News,,660.00,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,88feaafd,v1,medium,utah_standard_form/vision,0
GLADE R. NIELSON,Mayor,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-10-21,Livingston's,Livingston's,,363.36,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,88feaafd,v2,medium,utah_standard_form/vision,0
GLADE R. NIELSON,Mayor,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-10-20,Walmart (Labels),Walmart (Labels),,32.18,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,88feaafd,v3,medium,utah_standard_form/vision,0
GLADE R. NIELSON,Mayor,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-10-02,US Postal Service,US Postal Service,,812.00,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,88feaafd,v4,medium,utah_standard_form/vision,0
GLADE R. NIELSON,Mayor,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-10-19,RYY (Labels),Ryy (Labels),,21.95,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,88feaafd,v5,medium,utah_standard_form/vision,0
GLADE R. NIELSON,Mayor,,2021,2021-11-02,pre-general interim (Sept–Oct 2021 filings),2021-09-17,Choice Hardware,Choice Hardware,,54.49,False,True,raw/cf_2118_2021-Campaign-Financial-Report.pdf,88feaafd,v6,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-06-25,Daily Professional Websites,Daily Professional Websites,Campaign Website,164.00,False,False,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,1a2b2879,v1,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-06-27,Prints on the Cheap,Prints on the Cheap,Yard Signs,359.38,False,False,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,1a2b2879,v2,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-06-27,Print Runner,Print Runner,Door Hangers,150.48,False,False,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,1a2b2879,v3,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-03,The Times News,The Times News,"4 Ads run 08/09, 16, 23, and 30",567.00,False,False,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,1a2b2879,v4,medium,utah_standard_form/vision,0
TRAVIS L WORWOOD,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-16,Canva App,Canva App,Design Signs on Phone App,3.18,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4c2d73f2,v1,medium,utah_standard_form/vision,0
TRAVIS L WORWOOD,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-28,Livingston Print Shop,Livingston Print Shop,Signs,95.80,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4c2d73f2,v2,medium,utah_standard_form/vision,0
TRAVIS L WORWOOD,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-09,Livingston Print Shop,Livingston Print Shop,Signs,239.47,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4c2d73f2,v3,medium,utah_standard_form/vision,0
TRAVIS L WORWOOD,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-17,Livingston Print Shop,Livingston Print Shop,Signs,153.36,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4c2d73f2,v4,medium,utah_standard_form/vision,0
SHARI COWAN,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-21,Nephi Times News,Nephi Times News,Newspaper Ad,1102.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,d912b080,v1,low,utah_standard_form/vision,1
SHARI COWAN,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-28,Nephi Times News,Nephi Times News,Newspaper Ad,1102.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,d912b080,v2,low,utah_standard_form/vision,1
SHARI COWAN,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-28,Livingston photo & print,Livingston photo & print,Banners & signs,519.39,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,d912b080,v3,low,utah_standard_form/vision,1
SHARI COWAN,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-28,Choice Hardware,Choice Hardware,Plywood for banners,79.84,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,d912b080,v4,low,utah_standard_form/vision,1
SHARI COWAN,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-04,Nephi Times News,Nephi Times News,Newspaper Ad,1102.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,d912b080,v5,low,utah_standard_form/vision,1
SHARI COWAN,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-14,Walmart,Walmart,Hand outs - candy,27.27,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,d912b080,v6,low,utah_standard_form/vision,1
JOHN BRADLEY,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-14,Parade Supplies & Vehicle Preparation,Parade Supplies & Vehicle Preparation,,125.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,b11d5502,v1,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-08,Signs,Signs,,308.85,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,b11d5502,v2,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-23,Door Cards (to be purchased),Door Cards (to be purchased),,160.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,b11d5502,v3,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-18,Newspaper Advertisement,Newspaper Advertisement,,120.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,b11d5502,v4,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-28,Sign Posts,Sign Posts,,40.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,b11d5502,v5,medium,utah_standard_form/vision,0
VANESSA GOODE,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-11,Remember Your Memories,Remember Your Memories,,195.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,c345ab7a,v1,medium,utah_standard_form/vision,0
VANESSA GOODE,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-15,Gas for driving in Parade,Gas for driving in Parade,,2.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,c345ab7a,v2,medium,utah_standard_form/vision,0
VANESSA GOODE,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-10,Remember Your Memories,Remember Your Memories,,18.23,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,c345ab7a,v3,medium,utah_standard_form/vision,0
VANESSA GOODE,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-11,Family Dollar,Family Dollar,,6.39,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,c345ab7a,v4,medium,utah_standard_form/vision,0
VANESSA GOODE,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-11,Dollar General,Dollar General,,6.12,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,c345ab7a,v5,medium,utah_standard_form/vision,0
VANESSA GOODE,Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-12,Jmart Express,Jmart Express,,289.58,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,c345ab7a,v6,medium,utah_standard_form/vision,0
CAROLYN LOUISE (surname unclear),Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-06-27,Print Shop,Print Shop,,521.74,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4e90dc8d,v1,low,utah_standard_form/vision,1
CAROLYN LOUISE (surname unclear),Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-06-29,Print Shop,Print Shop,,102.24,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4e90dc8d,v2,low,utah_standard_form/vision,1
CAROLYN LOUISE (surname unclear),Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-12,Print Shop,Print Shop,,255.71,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4e90dc8d,v3,low,utah_standard_form/vision,1
CAROLYN LOUISE (surname unclear),Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-07-28,Times News,Times News,,288.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4e90dc8d,v4,low,utah_standard_form/vision,1
CAROLYN LOUISE (surname unclear),Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-09,Print Shop,Print Shop,,47.89,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4e90dc8d,v5,low,utah_standard_form/vision,1
CAROLYN LOUISE (surname unclear),Council,,2023,2023-08-15,pre-election interim (Jun–Oct 2023 filings),2023-08-21,Times News,Times News,,108.00,False,True,raw/cf_2706_Campaign-Financial-Reports-2023.pdf,4e90dc8d,v6,low,utah_standard_form/vision,1
LARRY OSTLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-08-02,Times News,Times News,Ad in paper,648.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,43e70f49,v1,medium,utah_standard_form/vision,0
LARRY OSTLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-08-14,Remember Your Memories,Remember Your Memories,Copies for meet the candidates night,31.42,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,43e70f49,v2,medium,utah_standard_form/vision,0
LARRY OSTLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-08-14,Nebo Market,Nebo Market,candy for meet the candidates night,32.94,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,43e70f49,v3,medium,utah_standard_form/vision,0
LARRY OSTLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-09-27,Times News,Times News,Door Hangers,96.94,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,43e70f49,v4,medium,utah_standard_form/vision,0
LARRY OSTLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-10-18,Times News,Times News,Ad in paper,648.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,43e70f49,v5,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),,Parade Candy (Sam's Club) & Vehicle Car Wash,Parade Candy (Sam's Club) & Vehicle Car Wash,,125.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,v1,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),,Signs-(Custom Signworks),Signs-(Custom Signworks),,308.85,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,v2,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),,Door Cards (Livingston Photography),Door Cards (Livingston Photography),,160.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,v3,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),,Newspaper Advertising (Nephi Times News),Newspaper Advertising (Nephi Times News),,120.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,v4,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),,Sign Fence Posts (Hardware Store),Sign Fence Posts (Hardware Store),,40.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,v5,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),,Signs (Custom Signworks),Signs (Custom Signworks),,180.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,v6,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),,Door Cards (Livingston Photography),Door Cards (Livingston Photography),,240.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,v7,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),,Website host (Campaign Partner Support),Website host (Campaign Partner Support),,30.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,v8,medium,utah_standard_form/vision,0
JOHN BRADLEY,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),,Website host (Campaign partner Support),Website host (Campaign partner Support),,30.00,False,True,raw/cf_2803_11-14-23-Election-Disclosures.pdf,fd3456e0,v9,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-06-25,Daily Professional Websites,Daily Professional Websites,Campaign Website,164.00,False,False,raw/cf_2803_11-14-23-Election-Disclosures.pdf,38dc6027,v1,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-06-27,Prints on the Cheap,Prints on the Cheap,Yard Signs,359.38,False,False,raw/cf_2803_11-14-23-Election-Disclosures.pdf,38dc6027,v2,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-06-27,Print Runner,Print Runner,Door Hangers,150.48,False,False,raw/cf_2803_11-14-23-Election-Disclosures.pdf,38dc6027,v3,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-08-03,The Times News,The Times News,"4 Ads run 08/09, 16, 23, and 30",567.00,False,False,raw/cf_2803_11-14-23-Election-Disclosures.pdf,38dc6027,v4,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-09-29,VistaPrint,VistaPrint,4 Large Vinyl Signs,281.79,False,False,raw/cf_2803_11-14-23-Election-Disclosures.pdf,38dc6027,v5,medium,utah_standard_form/vision,0
BART STANLEY MILLER,Council,,2023,2023-11-14,post-general final (all forms dated 11/14/2023),2023-10-14,The Times News,The Times News,"4 Ads run 10/18, 25, 11/01, 08",162.00,False,False,raw/cf_2803_11-14-23-Election-Disclosures.pdf,38dc6027,v6,medium,utah_standard_form/vision,0
JERAMIE L. CALLAWAY,Council,,2025,2025-08-05,pre-primary interim (~Aug 5 2025),2025-06-12,Signs on the Cheap,Signs on the Cheap,,524.85,False,True,raw/cf_3746_Jeramie-Callaway-Financial-Disclosure-2025.pdf,b9296a67,v1,medium,utah_standard_form/vision,0
JERAMIE L. CALLAWAY,Council,,2025,2025-08-05,pre-primary interim (~Aug 5 2025),2025-06-19,Banners on the Cheap,Banners on the Cheap,,207.77,False,True,raw/cf_3746_Jeramie-Callaway-Financial-Disclosure-2025.pdf,b9296a67,v2,medium,utah_standard_form/vision,0
JERAMIE L. CALLAWAY,Council,,2025,2025-08-05,pre-primary interim (~Aug 5 2025),2025-07-28,USVS,Usvs,,448.80,False,True,raw/cf_3746_Jeramie-Callaway-Financial-Disclosure-2025.pdf,b9296a67,v3,medium,utah_standard_form/vision,0
TATE T. DOUGLAS,Council,,2025,2025-08-05,pre-primary interim (~Aug 5 2025),2025-07-15,Livingston Photo + Print,Livingston Photo + Print,Parade Fliers,115.61,False,True,raw/cf_3749_Tate-Douglas-Financial-Disclosure-2025.pdf,4291bddc,v1,medium,utah_standard_form/vision,0
