city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
taylorsville,Council,D2,District 2,Curt Cochran,curt_cochran,2024-01-03,,reelected,serving,2023,2024-01-03,2026-06-03,"election:2023 (District 2 winner, uncontested 100%); minutes:2024-01-03 (swearing-in ceremony, oath administered to Barbieri/Burgess/Cochran); votes:continuous through 2026-06-03 (cities.db, D2)",high,Re-elected D2 2023 (first D2 term on the plan_2022 lines; oath 2024-01-03). Currently serving.
taylorsville,Council,D3,District 3,Jerry W. Rechtenbach,jerry_rechtenbach,2008-01-01,2012-01-01,elected,reelected,2007,,,"election:2007 (District 3 winner, 98.0% vs Write-in)",medium,PRE-DATA-FLOOR term (elected 2007; term-start inferred Jan 2008). Re-elected 2011.
taylorsville,Council,D3,District 3,Jerry W. Rechtenbach,jerry_rechtenbach,2012-01-01,2014-01-01,reelected,ran-for-mayor-lost,2011,,,"election:2011 (District 3 winner, def. Ballou 60.0%); election:2013 (LOST Mayor to Larry Johnson, rank 2)",medium,"PRE-DATA-FLOOR term (elected 2011; D3 term 2012-2016). Ran for MAYOR in 2013 and LOST (2013 Mayor runner-up), VACATING D3; Brad Christopherson won the 2013 D3 SPECIAL for the unexpired balance (seated Jan 2014). Left office Jan 2014."
taylorsville,Council,D3,District 3,Brad Christopherson,brad_christopherson,2014-01-01,2016-01-01,elected,reelected,2013,,,"election:2013 (District 3 SPECIAL winner, uncontested 99.0% — balance of Rechtenbach's unexpired term)",medium,PRE-DATA-FLOOR term (won the 2013 D3 SPECIAL for the unexpired balance; term-start inferred Jan 2014). Re-elected to the full term 2015. The 2013 D3 contest is an out-of-cycle special (D3 is a B-cycle seat) — not a permanent cycle shift.
taylorsville,Council,D3,District 3,Brad Christopherson,brad_christopherson,2016-01-01,2020-01-08,reelected,reelected,2015,,,"election:2015 (District 3 winner, def. Morley 74.7%)",medium,"PRE-DATA-FLOOR term (elected 2015; term-start inferred Jan 2016). Re-elected 2019. first_vote/last_vote are BLANK on this row: the per-tenure vote clamp finds no Council vote inside this 2016-2020 window (his named cities.db votes, 2020-01-08..2020-08-19, fall in his NEXT term)."
taylorsville,Council,D3,District 3,Brad Christopherson,brad_christopherson,2020-01-08,2020-08-20,reelected,resigned,2019,2020-01-08,2020-08-19,"election:2019 (District 3 winner, uncontested 100%); minutes:present 2020-01-08..2020-08-19; votes:2020-01-08..2020-08-19 (cities.db, D3)",high,"Re-elected D3 2019 (seated 2020-01-08). DEPARTED mid-term after the 2020-08-19 meeting (his last day served / last recorded vote): the minutes describe a MOVE OUTSIDE Taylorsville (a residency-loss vacancy — the word 'resign' does not appear); end_event='resigned' is the coarse normalized 'left the seat mid-term' bucket, the faithful reason lives here in the note (repo cardinal rule #2). The council opened applications (deadline 2020-09-09) and interviewed/appointed on 2020-09-30 -> explicit VACANT interval D3 [2020-08-20, 2020-09-30). Documented in-window departure."
taylorsville,Council,D3,District 3,VACANT,vacant,2020-08-20,2020-09-30,vacated,filled,,,,minutes:2020-08-19 (his last meeting served — Council/Chief recognized 'Vice Chair Christopherson'; Mayor 'expressed her very best wishes'; last cities.db D3 vote 2020-08-19); 2020-09-02 minutes note 'The District No. 3 council seat was temporarily vacant',high,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
taylorsville,Council,D3,District 3,Anna Barbieri,anna_barbieri,2020-09-30,2022-01-05,appointed,elected,,2020-10-07,2021-12-15,"minutes:2020-09-30 (SPECIAL meeting — Ordinance No. 20-17 'appointing Anna Barbieri to represent District No. 3 on the City Council'; motion Armstrong; 'Barbieri had become a member of the city council immediately upon approval of Ordinance 20-17'); minutes:2020-10-07 (formal Swearing-In Ceremony, oath administered); votes:2020-10-07.. (cities.db, D3, first named vote)",high,APPOINTED to the D3 vacancy 2020-09-30 by Ordinance No. 20-17 (became a member immediately upon approval; formal oath 2020-10-07). Serves the appointment through the 2021 special. She also sat on the Planning Commission earlier (a single person with two body roles — see the db). Her first NAMED cities.db vote is 2020-10-07.
taylorsville,Council,D3,District 3,Anna Barbieri,anna_barbieri,2022-01-05,2024-01-03,elected,reelected,2021,2022-01-05,2023-12-06,"election:2021 (District 3 SPECIAL winner, uncontested 100% — unexpired-term balance); minutes:2022-01-05 (Swearing In of Elected Officials, oath administered to 'Anna Barbieri – Council District No. 3'); votes:continuous (cities.db, D3)",high,"Won the 2021 D3 SPECIAL (uncontested, unexpired-term balance of Christopherson's 2019 term); oath 2022-01-05. The 2021 D3 contest is an out-of-cycle special (D3 is a B-cycle seat) — not a permanent cycle shift. Re-elected to the full term 2023."
taylorsville,Council,D3,District 3,Anna Barbieri,anna_barbieri,2024-01-03,,reelected,serving,2023,2024-01-03,2026-06-03,"election:2023 (District 3 winner, uncontested 100%); minutes:2024-01-03 (swearing-in ceremony, oath administered to Barbieri/Burgess/Cochran); votes:continuous through 2026-06-03 (cities.db, D3)",high,Re-elected D3 2023 (first full D3 term on the plan_2022 lines; oath 2024-01-03). Currently serving.
taylorsville,Council,D4,District 4,Dama Barbour,dama_barbour,2010-01-01,2014-01-01,elected,reelected,2009,,,"election:2009 (District 4 winner, def. Rogers 66.4%)",medium,PRE-DATA-FLOOR term (elected 2009; earliest D4 tenure; term-start inferred Jan 2010). Re-elected 2013.
taylorsville,Council,D4,District 4,Dama Barbour,dama_barbour,2014-01-01,2018-01-01,reelected,did-not-run,2013,,,"election:2013 (District 4 winner, def. aggregate Write-in 58.8% and reg. write-in Wendel — a genuine write-in contest)",medium,PRE-DATA-FLOOR term (elected 2013). Not a 2017 D4 candidate -> Harker won -> left office Jan 2018.
taylorsville,Council,D4,District 4,Meredith Harker,meredith_harker,2018-01-01,2022-01-05,elected,reelected,2017,2020-01-08,2021-12-15,"election:2017 (District 4 winner, def. Allred 62.2%); votes:2020-01-08.. (cities.db, D4)",medium,"Elected D4 2017 (term-start inferred Jan 2018, below the 2020 floor -> medium). Vote-corroborated for the tail from the 2020-01-08 named-vote floor. Re-elected 2021. (Council Chair in the current term.)"
taylorsville,Council,D4,District 4,Meredith Harker,meredith_harker,2022-01-05,2026-01-07,reelected,reelected,2021,2022-01-05,2025-06-18,"election:2021 (District 4 winner, uncontested 100%); minutes:2022-01-05 (Swearing In of Elected Officials, oath administered to 'Meredith Harker – Council District No. 4'); votes:continuous (cities.db, D4)",high,Re-elected D4 2021 (oath 2022-01-05; last D4 term on the OLD plan_pre2022 lines). Re-elected 2025.
taylorsville,Council,D4,District 4,Meredith Harker,meredith_harker,2026-01-07,,reelected,serving,2025,2026-02-18,2026-06-03,"election:2025 (District 4 winner, def. Munoz 56.0%); minutes:2026-01-07 (Administration of Oath of Office to Mayor Overson and Council Members Harker [and Knudsen]); votes:continuous through 2026-06-03 (cities.db, D4)",high,Re-elected D4 2025 (first D4 term on the plan_2022 lines; oath 2026-01-07). Currently serving (Council Chair).
taylorsville,Council,D5,District 5,Larry Johnson,larry_johnson,2010-01-01,2014-01-01,elected,became-mayor,2009,,,"election:2009 (District 5 winner, def. Handy 57.7%); election:2013 (won Mayor, def. Rechtenbach 53.5%)",medium,"PRE-DATA-FLOOR term (elected D5 2009; earliest D5 tenure; term-start inferred Jan 2010). COUNCILMEMBER->MAYOR CROSSOVER: won the 2013 Mayor race; his D5 term ended Jan 2014 exactly as his Mayor term began (CLEAN term-boundary handoff — Armstrong won D5 2013 and was seated Jan 2014, so no vacancy). SAME PERSON as the 2013/17 Mayor rows and the 2021 D5 loser (see below)."
taylorsville,Council,D5,District 5,Dan Armstrong,dan_armstrong,2014-01-01,2018-01-01,elected,reelected,2013,,,"election:2013 (District 5 winner, def. Acker 53.3% — a +103 general after LOSING the primary to Acker)",medium,PRE-DATA-FLOOR term (elected 2013; term-start inferred Jan 2014). Re-elected 2017.
taylorsville,Council,D5,District 5,Dan Armstrong,dan_armstrong,2018-01-01,2022-01-05,reelected,did-not-run,2017,2020-01-08,2021-12-15,"election:2017 (District 5 winner, def. Fuller 66.2%); votes:2020-01-08..2021-12-15 (cities.db, D5)",medium,"Re-elected D5 2017 (term-start inferred Jan 2018, below the 2020 floor -> medium; D5 term 2018-2022). Vote-corroborated for the tail from 2020-01-08 through his last vote 2021-12-15. Did not seek re-election in 2021 -> Knudsen won. CLEAN cycle-boundary handoff (no vacancy)."
taylorsville,Council,D5,District 5,Bob Knudsen,bob_knudsen,2022-01-05,2026-01-07,elected,reelected,2021,2022-01-05,2025-06-18,"election:2021 (District 5 winner, def. former Mayor Larry Johnson 52.6%, margin 89); minutes:2022-01-05 (Swearing In of Elected Officials, oath administered to 'Bob Knudsen – Council District No. 5'); votes:2022-01-05..2026-06-03 (cities.db, D5)",high,"Elected D5 2021 (def. former Mayor Larry Johnson; oath 2022-01-05; last D5 term on the OLD plan_pre2022 lines). Re-elected 2025. (Council Vice Chair, later Chair in the current term.)"
taylorsville,Council,D5,District 5,Bob Knudsen,bob_knudsen,2026-01-07,,reelected,serving,2025,2026-02-18,2026-06-03,"election:2025 (District 5 winner, def. Schulte 56.7%); minutes:2026-01-07 (Administration of Oath of Office; 'Knudsen had been elected to serve as Chair'); votes:continuous through 2026-06-03 (cities.db, D5)",high,Re-elected D5 2025 (first D5 term on the plan_2022 lines; oath 2026-01-07). Currently serving; elected Council Chair for the term.
taylorsville,Mayor,MAYOR,Citywide,Russ Wall,russ_wall,2010-01-01,2014-01-01,elected,did-not-run,2009,,,"election:2009 (Mayor winner, def. Whyte 63.6%)",medium,PRE-DATA-FLOOR (elected Mayor 2009; earliest Mayor tenure; term-start inferred Jan 2010). Executive Mayor does NOT vote on council motions. Not a 2013 Mayor candidate -> Larry Johnson won.
taylorsville,Mayor,MAYOR,Citywide,Larry Johnson,larry_johnson,2014-01-01,2018-01-01,became-mayor,lost,2013,,,"election:2013 (Mayor winner, def. Rechtenbach 53.5%); election:2017 (LOST Mayor to Overson, rank 2)",medium,"PRE-DATA-FLOOR term (elected Mayor 2013). COUNCILMEMBER->MAYOR CROSSOVER from D5 (see the first D5 row; SAME PERSON, hence start_event=became-mayor). Executive Mayor does NOT vote (MAYOR vote bounds emptied by non_voting_mayor). LOST re-election 2017 to Kristie Overson -> left office Jan 2018. Later ran for D5 2021 and lost to Knudsen."
taylorsville,Mayor,MAYOR,Citywide,Kristie Steadman Overson,kristie_overson,2018-01-01,2022-01-05,became-mayor,reelected,2017,,,"election:2017 (Mayor winner, def. incumbent Mayor Larry Johnson 57.2%); minutes:presiding 2020-01-08+ (as 'Mayor Overson')",medium,"Elected Mayor 2017 (term-start inferred Jan 2018, below the 2020 floor -> medium). COUNCILMEMBER->MAYOR CROSSOVER from D2 (she vacated D2 ~2 years early — see the D2 block; SAME PERSON, hence start_event=became-mayor). Executive Mayor does NOT vote on council motions (MAYOR vote bounds emptied by non_voting_mayor; she is absent from the cities.db person table). Re-elected 2021."
taylorsville,Mayor,MAYOR,Citywide,Kristie Steadman Overson,kristie_overson,2022-01-05,2026-01-07,reelected,reelected,2021,,,"election:2021 (Mayor winner, uncontested 100%); minutes:2022-01-05 (Swearing In of Elected Officials, Mayor Overson among those sworn); presiding throughout",high,Re-elected Mayor 2021 (oath 2022-01-05). Presides; does NOT vote on council legislation (MAYOR vote bounds empty). Re-elected 2025.
taylorsville,Mayor,MAYOR,Citywide,Kristie Steadman Overson,kristie_overson,2026-01-07,,reelected,serving,2025,,,"election:2025 (Mayor winner, uncontested 100%); minutes:2026-01-07 (Administration of Oath of Office to Mayor Overson ...); presiding",high,Re-elected Mayor 2025. Continues to preside; does not vote on council motions (MAYOR vote bounds empty). Currently serving.
